"plh0184","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"Rarely","2008","Part Time","Rural Area","310","0.212078491881481","0.190913661764993","0.233243321997969"
"Rarely","2008","Part Time","Urban Area","682","0.232968368138008","0.217801224573807","0.248135511702209"
"Sometimes","2008","Full Time","Rural Area","1183","0.473515487098329","0.454124785963269","0.49290618823339"
"Sometimes","2008","Full Time","Urban Area","2170","0.442531992186408","0.428688449188439","0.456375535184377"
"Sometimes","2008","Not Working","Rural Area","1034","0.40595142851203","0.386991403903722","0.424911453120337"
"Sometimes","2008","Not Working","Urban Area","1908","0.397236237202939","0.383526974271743","0.410945500134134"
"Sometimes","2008","Part Time","Rural Area","658","0.43950414452309","0.413806537346815","0.465201751699364"
"Sometimes","2008","Part Time","Urban Area","1306","0.421744448380487","0.404025690474964","0.439463206286009"
"Very often","2008","Full Time","Rural Area","129","0.0476102240516634","0.0393404985643108","0.0558799495390161"
"Very often","2008","Full Time","Urban Area","247","0.0549356354332023","0.0485849191231991","0.0612863517432054"
"Very often","2008","Not Working","Rural Area","88","0.0286013183842052","0.0221658129280744","0.0350368238403361"
"Very often","2008","Not Working","Urban Area","157","0.0325499386504632","0.0275782322492126","0.0375216450517138"
"Very often","2008","Part Time","Rural Area","86","0.055488065468397","0.0436350592375131","0.0673410716992809"
"Very often","2008","Part Time","Urban Area","147","0.0494813492500281","0.0417000920658002","0.0572626064342559"
"Very rare","2008","Full Time","Rural Area","162","0.0592203207182369","0.0500536219472591","0.0683870194892148"
"Very rare","2008","Full Time","Urban Area","389","0.0756650164337354","0.0682940029860529","0.0830360298814178"
"Very rare","2008","Not Working","Rural Area","364","0.142347947946934","0.128857634124342","0.155838261769526"
"Very rare","2008","Not Working","Urban Area","705","0.146776640614037","0.136862023463718","0.156691257764356"
"Very rare","2008","Part Time","Rural Area","93","0.0733283520390773","0.059831766978176","0.0868249370999786"
"Very rare","2008","Part Time","Urban Area","254","0.0832825544424977","0.0733686792215654","0.0931964296634299"
"Often","2009","Full Time","Rural Area","525","0.205846351326238","0.189826629857083","0.221866072795393"
"Often","2009","Full Time","Urban Area","1029","0.236087723108361","0.223752195984447","0.248423250232274"
"Often","2009","Not Working","Rural Area","307","0.132687804482321","0.119067422092751","0.146308186871891"
"Often","2009","Not Working","Urban Area","614","0.132997915445821","0.123022022458929","0.142973808432714"
"Often","2009","Part Time","Rural Area","296","0.212269378410997","0.190880053613127","0.233658703208867"
"Often","2009","Part Time","Urban Area","573","0.222707972967536","0.207349057782583","0.238066888152489"
"Rarely","2009","Full Time","Rural Area","532","0.211054169183578","0.194886341682727","0.227221996684429"
"Rarely","2009","Full Time","Urban Area","1036","0.22458946804985","0.212467872007519","0.23671106409218"
"Rarely","2009","Not Working","Rural Area","712","0.299405762659772","0.281017130402706","0.317794394916837"
"Rarely","2009","Not Working","Urban Area","1344","0.288712887348225","0.275399920549286","0.302025854147164"
"Rarely","2009","Part Time","Rural Area","327","0.225459770546623","0.20360123524335","0.247318305849895"
"Rarely","2009","Part Time","Urban Area","664","0.233179566498309","0.217569935494819","0.248789197501798"
"Sometimes","2009","Full Time","Rural Area","1140","0.488137045737776","0.468331863632952","0.5079422278426"
"Sometimes","2009","Full Time","Urban Area","1897","0.418185386788358","0.403857702451631","0.432513071125084"
"Sometimes","2009","Not Working","Rural Area","921","0.398047807333992","0.378394543326365","0.41770107134162"
"Sometimes","2009","Not Working","Urban Area","1633","0.376584040983024","0.362349639616786","0.390818442349263"
"Sometimes","2009","Part Time","Rural Area","628","0.427988129553004","0.402107018293333","0.453869240812674"
"Sometimes","2009","Part Time","Urban Area","1238","0.420120077073479","0.401899744174818","0.43834040997214"
"Very often","2009","Full Time","Rural Area","105","0.0417017629919828","0.0337811524627008","0.0496223735212649"
"Very often","2009","Full Time","Urban Area","249","0.0548409772275116","0.048227889245895","0.0614540652091282"
"Very often","2009","Not Working","Rural Area","65","0.0179863281984569","0.0126503248453648","0.0233223315515491"
"Very often","2009","Not Working","Urban Area","123","0.0326710629799394","0.0274484479277272","0.0378936780321515"
"Very often","2009","Part Time","Rural Area","61","0.0471877516148936","0.0360964415828135","0.0582790616469736"
"Very often","2009","Part Time","Urban Area","132","0.0435159073304717","0.0359847199971365","0.0510470946638069"
"Very rare","2009","Full Time","Rural Area","145","0.0532606707604259","0.0443635470028656","0.0621577945179862"
"Very rare","2009","Full Time","Urban Area","342","0.0662964448259206","0.0590695972993334","0.0735232923525078"
"Very rare","2009","Not Working","Rural Area","378","0.151872297325458","0.137462562940124","0.166282031710792"
"Very rare","2009","Not Working","Urban Area","737","0.16903409324299","0.158023821170511","0.180044365315469"
"Very rare","2009","Part Time","Rural Area","92","0.0870949698744835","0.072345586174398","0.101844353574569"
"Very rare","2009","Part Time","Urban Area","212","0.0804764761302045","0.0704345632134593","0.0905183890469498"
"Often","2010","Full Time","Rural Area","449","0.216611849066242","0.199526127153863","0.233697570978622"
"Often","2010","Full Time","Urban Area","839","0.203695194528722","0.191538154408522","0.215852234648922"
"Often","2010","Not Working","Rural Area","239","0.106878260633181","0.0938368751628908","0.119919646103472"
"Often","2010","Not Working","Urban Area","498","0.115355010038582","0.105670833631822","0.125039186445342"
"Often","2010","Part Time","Rural Area","238","0.176430353517687","0.155457665423476","0.197403041611898"
"Often","2010","Part Time","Urban Area","541","0.20720488415806","0.191741345906092","0.222668422410029"
"Rarely","2010","Full Time","Rural Area","557","0.242817950000695","0.225033342760765","0.260602557240625"
"Rarely","2010","Full Time","Urban Area","915","0.214061118357083","0.201679965876039","0.226442270838126"
"Rarely","2010","Not Working","Rural Area","693","0.322307747922669","0.302580098306439","0.342035397538898"
"Rarely","2010","Not Working","Urban Area","1304","0.310276930601268","0.29625292522674","0.324300935975796"
"Rarely","2010","Part Time","Rural Area","283","0.232847039358034","0.209593255960216","0.256100822755851"
"Rarely","2010","Part Time","Urban Area","627","0.244808756755948","0.228403979313755","0.26121353419814"
"Sometimes","2010","Full Time","Rural Area","1004","0.443408068351867","0.422803003847486","0.464013132856249"
"Sometimes","2010","Full Time","Urban Area","1970","0.466737549452725","0.451678253692297","0.481796845213153"
"Sometimes","2010","Not Working","Rural Area","839","0.404202105485812","0.38348769965642","0.424916511315204"
"Sometimes","2010","Not Working","Urban Area","1619","0.388460568596504","0.37368495063527","0.403236186557739"
"Sometimes","2010","Part Time","Rural Area","607","0.482022245062423","0.454530242543969","0.509514247580877"
"Sometimes","2010","Part Time","Urban Area","1167","0.432290422409065","0.413389660417446","0.451191184400685"
"Very often","2010","Full Time","Rural Area","72","0.035756091728148","0.0280546470024865","0.0434575364538095"
"Very often","2010","Full Time","Urban Area","163","0.0386748230103782","0.032854499620717","0.0444951464000394"
"Very often","2010","Not Working","Rural Area","44","0.0168584776072094","0.0114242114062268","0.022292743808192"
"Very often","2010","Not Working","Urban Area","101","0.0226228033852113","0.0181150073030536","0.0271305994673691"
"Very often","2010","Part Time","Rural Area","41","0.0314143391448831","0.0218170128226049","0.0410116654671613"
"Very often","2010","Part Time","Urban Area","77","0.0267369040920119","0.0205823147123242","0.0328914934716997"
"Very rare","2010","Full Time","Rural Area","151","0.0614060408530474","0.0514485903688465","0.0713634913372483"
"Very rare","2010","Full Time","Urban Area","329","0.0768313146510924","0.0687922142185841","0.0848704150836008"
"Very rare","2010","Not Working","Rural Area","341","0.149753408351129","0.134691343248993","0.164815473453265"
"Very rare","2010","Not Working","Urban Area","658","0.163284687378435","0.152079437696346","0.174489937060523"
"Very rare","2010","Part Time","Rural Area","100","0.0772860229169733","0.0625933331282223","0.0919787127057244"
"Very rare","2010","Part Time","Urban Area","227","0.0889590325849149","0.0780974683506987","0.0998205968191311"
"Often","2011","Full Time","Rural Area","558","0.202398655718235","0.187395450838729","0.217401860597742"
"Often","2011","Full Time","Urban Area","1049","0.2099837763656","0.198724654383972","0.221242898347228"
"Often","2011","Not Working","Rural Area","356","0.124724729535565","0.112510494217595","0.136938964853535"
"Often","2011","Not Working","Urban Area","648","0.11619901512545","0.107554299245879","0.124843731005022"
"Often","2011","Part Time","Rural Area","317","0.185862935580662","0.167189447418433","0.204536423742892"
"Often","2011","Part Time","Urban Area","615","0.192913792049616","0.179291206619295","0.206536377479937"
"Rarely","2011","Full Time","Rural Area","672","0.233892192862914","0.21808553342532","0.249698852300507"
"Rarely","2011","Full Time","Urban Area","1122","0.219437772948396","0.207997059517419","0.230878486379373"
"Rarely","2011","Not Working","Rural Area","882","0.307912202989064","0.290846989939534","0.324977416038595"
"Rarely","2011","Not Working","Urban Area","1504","0.289584343783325","0.277349003250262","0.301819684316389"
"Rarely","2011","Part Time","Rural Area","417","0.242564715382868","0.221988434929718","0.263140995836018"
"Rarely","2011","Part Time","Urban Area","741","0.225335861155601","0.2109117247493","0.239759997561903"
"Sometimes","2011","Full Time","Rural Area","1167","0.427899104667933","0.409423685855978","0.446374523479889"
"Sometimes","2011","Full Time","Urban Area","2191","0.439950299080786","0.426228573114774","0.453672025046798"
"Sometimes","2011","Not Working","Rural Area","993","0.365715994710526","0.347911423229346","0.383520566191706"
"Sometimes","2011","Not Working","Urban Area","2014","0.372597452792883","0.359554817824779","0.385640087760987"
"Sometimes","2011","Part Time","Rural Area","706","0.437586495820019","0.413772069905616","0.461400921734423"
"Sometimes","2011","Part Time","Urban Area","1425","0.447392231677379","0.430226170711587","0.464558292643171"
"Very often","2011","Full Time","Rural Area","123","0.0471665487133271","0.0392504201878193","0.0550826772388349"
"Very often","2011","Full Time","Urban Area","234","0.0462396820053428","0.040434435142869","0.0520449288678165"
"Very often","2011","Not Working","Rural Area","80","0.0240208498381241","0.0183606453373532","0.029681054338895"
"Very often","2011","Not Working","Urban Area","181","0.0326540091097195","0.0278596403717369","0.0374483778477021"
"Very often","2011","Part Time","Rural Area","79","0.0389160940617376","0.0296322985558918","0.0481998895675835"
"Very often","2011","Part Time","Urban Area","156","0.0458974936572227","0.0386729579508022","0.0531220293636431"
"Very rare","2011","Full Time","Rural Area","235","0.0886434980375907","0.0780300895287398","0.0992569065464416"
"Very rare","2011","Full Time","Urban Area","431","0.0843884695998759","0.0767044081291747","0.0920725310705771"
"Very rare","2011","Not Working","Rural Area","500","0.177626222926721","0.163497404774151","0.19175504107929"
"Very rare","2011","Not Working","Urban Area","932","0.188965179188622","0.17840471757913","0.199525640798114"
"Very rare","2011","Part Time","Rural Area","148","0.0950697591547124","0.0809895521822728","0.109149966127152"
"Very rare","2011","Part Time","Urban Area","286","0.0884606214601809","0.0786571328462054","0.0982641100741563"
"Often","2012","Full Time","Rural Area","543","0.214139536322679","0.198837964794887","0.229441107850472"
"Often","2012","Full Time","Urban Area","964","0.193913525669964","0.182791264897249","0.205035786442678"
"Often","2012","Not Working","Rural Area","339","0.113439474154716","0.101905311207441","0.124973637101991"
"Often","2012","Not Working","Urban Area","627","0.118418276872049","0.109586157165544","0.127250396578554"
"Often","2012","Part Time","Rural Area","289","0.180896030375092","0.16215149769788","0.199640563052304"
"Often","2012","Part Time","Urban Area","569","0.160715378604436","0.148100320840698","0.173330436368174"
"Rarely","2012","Full Time","Rural Area","658","0.238213980816422","0.222324305978236","0.254103655654608"
"Rarely","2012","Full Time","Urban Area","1220","0.260443567873454","0.248097158229089","0.272789977517818"
"Rarely","2012","Not Working","Rural Area","902","0.324664768547702","0.307634281433726","0.341695255661678"
"Rarely","2012","Not Working","Urban Area","1585","0.305685704203558","0.293092393826239","0.318279014580877"
"Rarely","2012","Part Time","Rural Area","424","0.267466674296932","0.245912116565888","0.289021232027977"
"Rarely","2012","Part Time","Urban Area","844","0.264547306046675","0.249396527994297","0.279698084099053"
"Sometimes","2012","Full Time","Rural Area","1221","0.423720201557186","0.405288256354783","0.442152146759589"
"Sometimes","2012","Full Time","Urban Area","2068","0.424579358535806","0.410674378754225","0.438484338317388"
"Sometimes","2012","Not Working","Rural Area","1079","0.375571275529441","0.357958110430433","0.393184440628449"
"Sometimes","2012","Not Working","Urban Area","1932","0.37635132773847","0.363108186330738","0.389594469146203"
"Sometimes","2012","Part Time","Rural Area","690","0.436160899906882","0.412012322948576","0.460309476865188"
"Sometimes","2012","Part Time","Urban Area","1397","0.434466366765197","0.417440344651894","0.451492388878499"
"Very often","2012","Full Time","Rural Area","97","0.0370809920750391","0.0300326748862255","0.0441293092638527"
"Very often","2012","Full Time","Urban Area","209","0.0481793335650939","0.0421550394820481","0.0542036276481398"
"Very often","2012","Not Working","Rural Area","81","0.0290085945749483","0.022904506067857","0.0351126830820396"
"Very often","2012","Not Working","Urban Area","142","0.025391648046159","0.0210914862317705","0.0296918098605475"
"Very often","2012","Part Time","Rural Area","78","0.0468172051705831","0.0365303784766668","0.0571040318644994"
"Very often","2012","Part Time","Urban Area","134","0.0376949770689354","0.0311530754150051","0.0442368787228656"
"Very rare","2012","Full Time","Rural Area","242","0.0868452892286733","0.076341156456816","0.0973494220005306"
"Very rare","2012","Full Time","Urban Area","393","0.0728842143556821","0.0655714440701386","0.0801969846412257"
"Very rare","2012","Not Working","Rural Area","503","0.157315887193193","0.144073432978934","0.170558341407451"
"Very rare","2012","Not Working","Urban Area","855","0.174153043139764","0.163786365134056","0.184519721145471"
"Very rare","2012","Part Time","Rural Area","139","0.0686591902505112","0.0563453294743653","0.080973051026657"
"Very rare","2012","Part Time","Urban Area","312","0.102575971514757","0.0921545356737188","0.112997407355794"
"Often","2013","Full Time","Rural Area","672","0.192757276293175","0.179707532271445","0.205807020314905"
"Often","2013","Full Time","Urban Area","1290","0.20404498110452","0.194007151054381","0.21408281115466"
"Often","2013","Not Working","Rural Area","429","0.130540681232415","0.118829508200021","0.142251854264808"
"Often","2013","Not Working","Urban Area","828","0.123388056848189","0.11482911187939","0.131947001816988"
"Often","2013","Part Time","Rural Area","503","0.1782236009354","0.163293496176105","0.193153705694694"
"Often","2013","Part Time","Urban Area","996","0.199499253513959","0.188009432513144","0.210989074514774"
"Rarely","2013","Full Time","Rural Area","889","0.264121355444159","0.249536591939207","0.278706118949111"
"Rarely","2013","Full Time","Urban Area","1531","0.248935129049921","0.238165160486693","0.25970509761315"
"Rarely","2013","Not Working","Rural Area","979","0.30970198778392","0.293629128783049","0.32577484678479"
"Rarely","2013","Not Working","Urban Area","1704","0.31950969183692","0.307374882132766","0.331644501541074"
"Rarely","2013","Part Time","Rural Area","612","0.261200167051849","0.24406242762722","0.278337906476477"
"Rarely","2013","Part Time","Urban Area","1081","0.254546790090436","0.242022423766424","0.267071156414447"
"Sometimes","2013","Full Time","Rural Area","1512","0.424779129816763","0.408426280475406","0.44113197915812"
"Sometimes","2013","Full Time","Urban Area","2604","0.422703221803483","0.410399118660921","0.435007324946046"
"Sometimes","2013","Not Working","Rural Area","1161","0.369762155215718","0.352981214775842","0.386543095655594"
"Sometimes","2013","Not Working","Urban Area","2078","0.368379304562041","0.355826066425703","0.380932542698378"
"Sometimes","2013","Part Time","Rural Area","1100","0.449897781537549","0.430489725398429","0.469305837676669"
"Sometimes","2013","Part Time","Urban Area","1990","0.425039208061563","0.410825893534696","0.43925252258843"
"Very often","2013","Full Time","Rural Area","148","0.0347183534288782","0.0286621407631959","0.0407745660945605"
"Very often","2013","Full Time","Urban Area","318","0.0496596106629045","0.0442486563638381","0.0550705649619709"
"Very often","2013","Not Working","Rural Area","125","0.0356017115558656","0.029160516051413","0.0420429070603181"
"Very often","2013","Not Working","Urban Area","242","0.029360602529792","0.0249672968758888","0.0337539081836952"
"Very often","2013","Part Time","Rural Area","122","0.0431122737372098","0.0351884579263109","0.0510360895481086"
"Very often","2013","Part Time","Urban Area","231","0.0383404574086867","0.0328196693832547","0.0438612454341188"
"Very rare","2013","Full Time","Rural Area","289","0.0836238850170253","0.0744659705420289","0.0927817994920218"
"Very rare","2013","Full Time","Urban Area","449","0.0746570573791705","0.0681104030576611","0.0812037117006799"
"Very rare","2013","Not Working","Rural Area","485","0.154393464212082","0.141833122683158","0.166953805741007"
"Very rare","2013","Not Working","Urban Area","820","0.159362344223058","0.149837075103337","0.16888761334278"
"Very rare","2013","Part Time","Rural Area","187","0.0675661767379928","0.0577740483826962","0.0773583050932893"
"Very rare","2013","Part Time","Urban Area","349","0.0825742909253548","0.0746607721987184","0.0904878096519913"
"Often","2014","Full Time","Rural Area","689","0.187107818926858","0.174224160549338","0.199991477304378"
"Often","2014","Full Time","Urban Area","1392","0.215205785035817","0.205372656905817","0.225038913165817"
"Often","2014","Not Working","Rural Area","444","0.120993586343235","0.109826153709986","0.132161018976483"
"Often","2014","Not Working","Urban Area","913","0.134922039522887","0.126337390166601","0.143506688879173"
"Often","2014","Part Time","Rural Area","531","0.206273041236788","0.190415054631891","0.222131027841685"
"Often","2014","Part Time","Urban Area","1082","0.193891175013563","0.182998145214013","0.204784204813112"
"Rarely","2014","Full Time","Rural Area","826","0.253490382638877","0.239119772539863","0.267860992737892"
"Rarely","2014","Full Time","Urban Area","1647","0.243405694283426","0.233137744592641","0.253673643974211"
"Rarely","2014","Not Working","Rural Area","977","0.308975771572075","0.293152911241841","0.32479863190231"
"Rarely","2014","Not Working","Urban Area","1729","0.307116110959186","0.295524734262763","0.318707487655609"
"Rarely","2014","Part Time","Rural Area","582","0.245198454553346","0.228338107892346","0.262058801214345"
"Rarely","2014","Part Time","Urban Area","1188","0.256046249641901","0.244020697912371","0.268071801371431"
"Sometimes","2014","Full Time","Rural Area","1525","0.423232861479281","0.406911112143975","0.439554610814587"
"Sometimes","2014","Full Time","Urban Area","2747","0.413534673691639","0.401751454242907","0.425317893140372"
"Sometimes","2014","Not Working","Rural Area","1156","0.35198642426106","0.335632154638725","0.368340693883396"
"Sometimes","2014","Not Working","Urban Area","2238","0.356304389353887","0.344270546152308","0.368338232555465"
"Sometimes","2014","Part Time","Rural Area","1049","0.407881474415415","0.388621196035559","0.427141752795271"
"Sometimes","2014","Part Time","Urban Area","2068","0.414294114301509","0.400721390594605","0.427866838008414"
"Very often","2014","Full Time","Rural Area","155","0.0393016303031013","0.0328825091998213","0.0457207514063814"
"Very often","2014","Full Time","Urban Area","340","0.0469226217060896","0.0418627203948186","0.0519825230173607"
"Very often","2014","Not Working","Rural Area","115","0.0259077443400554","0.0204678434022535","0.0313476452778573"
"Very often","2014","Not Working","Urban Area","275","0.0369781369304435","0.0322363277307856","0.0417199461301015"
"Very often","2014","Part Time","Rural Area","132","0.0498753496601617","0.0413438669551301","0.0584068323651934"
"Very often","2014","Part Time","Urban Area","303","0.0510070957798411","0.0449450443933259","0.0570691471663563"
"Very rare","2014","Full Time","Rural Area","325","0.0968673066518817","0.0870962584986846","0.106638354805079"
"Very rare","2014","Full Time","Urban Area","584","0.0809312252830279","0.0744056486473803","0.0874568019186756"
"Very rare","2014","Not Working","Rural Area","584","0.192136473483574","0.178645289882335","0.205627657084813"
"Very rare","2014","Not Working","Urban Area","929","0.164679323233597","0.155359672413117","0.173998974054076"
"Very rare","2014","Part Time","Rural Area","207","0.0907716801342893","0.0795126000209812","0.102030760247597"
"Very rare","2014","Part Time","Urban Area","419","0.084761365263186","0.0770870616557826","0.0924356688705894"
"Often","2015","Full Time","Rural Area","647","0.198208525471711","0.184590627998146","0.211826422945276"
"Often","2015","Full Time","Urban Area","1248","0.193866378544562","0.184041151866248","0.203691605222876"
"Often","2015","Not Working","Rural Area","455","0.137190244344598","0.124856235038086","0.149524253651109"
"Often","2015","Not Working","Urban Area","803","0.131977794744705","0.123022158152221","0.140933431337189"
"Often","2015","Part Time","Rural Area","449","0.182216478128674","0.166896604152413","0.197536352104935"
"Often","2015","Part Time","Urban Area","908","0.184579012596858","0.173474740977149","0.195683284216566"
"Rarely","2015","Full Time","Rural Area","859","0.2619119923918","0.24689268366665","0.276931301116949"
"Rarely","2015","Full Time","Urban Area","1571","0.253671715707465","0.242857655426472","0.264485775988457"
"Rarely","2015","Not Working","Rural Area","916","0.305942038761336","0.289422322571995","0.322461754950677"
"Rarely","2015","Not Working","Urban Area","1552","0.297071116938123","0.284979997261037","0.30916223661521"
"Rarely","2015","Part Time","Rural Area","637","0.263580843602295","0.246096004054463","0.281065683150128"
"Rarely","2015","Part Time","Urban Area","1227","0.270300724612063","0.257589027472417","0.28301242175171"
"Sometimes","2015","Full Time","Rural Area","1379","0.415384841726325","0.398551182325715","0.432218501126934"
"Sometimes","2015","Full Time","Urban Area","2562","0.418799840045696","0.406538048498755","0.431061631592637"
"Sometimes","2015","Not Working","Rural Area","1096","0.37192103943504","0.354594268665885","0.389247810204196"
"Sometimes","2015","Not Working","Urban Area","2063","0.361891705783669","0.349176683648498","0.374606727918841"
"Sometimes","2015","Part Time","Rural Area","1042","0.431733258202484","0.412075858733674","0.451390657671295"
"Sometimes","2015","Part Time","Urban Area","1898","0.395887938639012","0.381890361702527","0.409885515575498"
"Very often","2015","Full Time","Rural Area","138","0.0417623279426358","0.0349287658055839","0.0485958900796876"
"Very often","2015","Full Time","Urban Area","261","0.0387605896574263","0.033963268598604","0.0435579107162486"
"Very often","2015","Not Working","Rural Area","120","0.0439798937813223","0.0366289054289182","0.0513308821337265"
"Very often","2015","Not Working","Urban Area","241","0.0385516531061462","0.0334575809518461","0.0436457252604463"
"Very often","2015","Part Time","Rural Area","117","0.0444383628579917","0.0362602976478856","0.0526164280680977"
"Very often","2015","Part Time","Urban Area","241","0.0456200960534399","0.0396477259154899","0.05159246619139"
"Very rare","2015","Full Time","Rural Area","269","0.0827323124675288","0.0733220051425024","0.0921426197925552"
"Very rare","2015","Full Time","Urban Area","577","0.094901476044851","0.0876174376797475","0.102185514409955"
"Very rare","2015","Not Working","Rural Area","402","0.140966783677704","0.128491555222052","0.153442012133355"
"Very rare","2015","Not Working","Urban Area","828","0.170507729427356","0.160556910621753","0.18045854823296"
"Very rare","2015","Part Time","Rural Area","194","0.0780310572085548","0.0673863411285597","0.0886757732885499"
"Very rare","2015","Part Time","Urban Area","415","0.103612228098627","0.0948893170689417","0.112335139128312"
"Often","2016","Full Time","Rural Area","570","0.188702454288953","0.175116064796352","0.202288843781554"
"Often","2016","Full Time","Urban Area","1170","0.197513430135427","0.187432992415016","0.207593867855838"
"Often","2016","Not Working","Rural Area","379","0.128344677828057","0.116002043196712","0.140687312459402"
"Often","2016","Not Working","Urban Area","747","0.142597466032064","0.133167781190788","0.152027150873341"
"Often","2016","Part Time","Rural Area","436","0.180034489585556","0.164533203264253","0.195535775906858"
"Often","2016","Part Time","Urban Area","909","0.189971819845062","0.1786529269247","0.201290712765424"
"Rarely","2016","Full Time","Rural Area","766","0.237017380563397","0.222251048694767","0.251783712432026"
"Rarely","2016","Full Time","Urban Area","1469","0.238368640168486","0.227580187589307","0.249157092747664"
"Rarely","2016","Not Working","Rural Area","883","0.316686800139655","0.299520708208708","0.333852892070602"
"Rarely","2016","Not Working","Urban Area","1519","0.29523808674763","0.282936637004545","0.307539536490715"
"Rarely","2016","Part Time","Rural Area","600","0.241662920671851","0.224391492718708","0.258934348624995"
"Rarely","2016","Part Time","Urban Area","1170","0.276082987002634","0.263183468194867","0.288982505810401"
"Sometimes","2016","Full Time","Rural Area","1404","0.432867089861642","0.415662476613267","0.450071703110016"
"Sometimes","2016","Full Time","Urban Area","2433","0.411946794113757","0.399484698948874","0.424408889278641"
"Sometimes","2016","Not Working","Rural Area","1039","0.370310494960944","0.352491106901362","0.388129883020526"
"Sometimes","2016","Not Working","Urban Area","1948","0.355830615482054","0.342919297158651","0.368741933805458"
"Sometimes","2016","Part Time","Rural Area","1007","0.449051691791973","0.428984080281987","0.46911930330196"
"Sometimes","2016","Part Time","Urban Area","1863","0.400762642917201","0.38662254711604","0.414902738718362"
"Very often","2016","Full Time","Rural Area","140","0.0474615603682095","0.0400784821972571","0.0548446385391618"
"Very often","2016","Full Time","Urban Area","295","0.0480325327435437","0.0426182493238554","0.053446816163232"
"Very often","2016","Not Working","Rural Area","107","0.0385547390963843","0.0314500068778628","0.0456594713149059"
