"plh0184","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","Employed","(Married) couple without C. ","741","0.213650390778389","0.200253687668507","0.22704709388827","4"
"Often","2007","Employed","1-pers.-HH","350","0.230844193090689","0.209981026228358","0.251707359953019","4"
"Often","2007","Employed","Couple + C. GT 16 ","591","0.233729369082478","0.217232281127658","0.250226457037299","4"
"Often","2007","Employed","Couple + C. LE 16 ","787","0.285174853589009","0.268876644839698","0.301473062338319","4"
"Often","2007","Employed","Couple + C. LE and GT 16","245","0.250176092232655","0.223155674509127","0.277196509956183","4"
"Often","2007","Employed","Single parent ","177","0.258905381979382","0.226798181560779","0.291012582397985","4"
"Often","2007","Not Employed","(Married) couple without C. ","491","0.130965415870514","0.120206427408507","0.14172440433252","4"
"Often","2007","Not Employed","1-pers.-HH","224","0.137399651105783","0.120504371750274","0.154294930461292","4"
"Often","2007","Not Employed","Couple + C. GT 16 ","183","0.203401578696786","0.17853991221462","0.228263245178953","4"
"Often","2007","Not Employed","Couple + C. LE 16 ","157","0.262176366189688","0.228075083649636","0.296277648729739","4"
"Often","2007","Not Employed","Couple + C. LE and GT 16","95","0.256561281578655","0.211194158683048","0.301928404474262","4"
"Often","2007","Not Employed","Single parent ","92","0.25910666155884","0.214995791873365","0.303217531244314","4"
"Rarely","2007","Employed","1-pers.-HH","344","0.209221322042195","0.189082037444019","0.229360606640371","2"
"Rarely","2007","Employed","Couple + C. LE 16 ","482","0.159043821170239","0.145842134070338","0.17224550827014","2"
"Rarely","2007","Employed","Couple + C. LE and GT 16","149","0.126168927585146","0.105454188744624","0.146883666425667","2"
"Rarely","2007","Employed","Couple + C. GT 16 ","493","0.19739083426386","0.181875000961446","0.212906667566275","2"
"Rarely","2007","Employed","(Married) couple without C. ","774","0.207441544802321","0.194188924044684","0.220694165559958","2"
"Rarely","2007","Employed","Single parent ","132","0.165378741446823","0.138146735540497","0.192610747353149","2"
"Rarely","2007","Not Employed","(Married) couple without C. ","1087","0.279238876033286","0.264931558491082","0.29354619357549","2"
"Rarely","2007","Not Employed","Couple + C. GT 16 ","237","0.222674344118876","0.196978082360354","0.248370605877399","2"
"Rarely","2007","Not Employed","1-pers.-HH","431","0.262269534212154","0.240682621811775","0.283856446612533","2"
"Rarely","2007","Not Employed","Couple + C. LE 16 ","113","0.1706081661625","0.141442127519968","0.199774204805032","2"
