"plh0184","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","Employed","direct migration background","253","0.233495456391277","0.210014734319493","0.256976178463062","4"
"Often","2007","Employed","indirect migration background","129","0.267022513340242","0.230149826680683","0.303895199999801","4"
"Often","2007","Employed","no migration background","2554","0.23989661353037","0.231838636695833","0.247954590364906","4"
"Often","2007","Not Employed","direct migration background","144","0.185672838895724","0.159996459398731","0.211349218392716","4"
"Often","2007","Not Employed","indirect migration background","48","0.191275777624656","0.140774735040615","0.241776820208696","4"
"Often","2007","Not Employed","no migration background","1093","0.157987498117624","0.14936035858554","0.166614637649708","4"
"Rarely","2007","Employed","indirect migration background","107","0.168921766171257","0.137693398335418","0.200150134007097","2"
"Rarely","2007","Employed","direct migration background","288","0.215899412689971","0.193063073535349","0.238735751844592","2"
"Rarely","2007","Employed","no migration background","2042","0.184066158431451","0.176753217433647","0.191379099429254","2"
"Rarely","2007","Not Employed","direct migration background","229","0.230055300600447","0.202264182128318","0.257846419072576","2"
"Rarely","2007","Not Employed","indirect migration background","46","0.167710247663383","0.119738316223373","0.215682179103393","2"
"Rarely","2007","Not Employed","no migration background","1813","0.25960469559922","0.249234563441174","0.269974827757267","2"
"Sometimes","2007","Employed","no migration background","4734","0.436486177267596","0.427127485229954","0.445844869305238","3"
"Sometimes","2007","Not Employed","no migration background","2658","0.388896464276885","0.377365368296356","0.400427560257414","3"
"Sometimes","2007","Employed","indirect migration background","225","0.432957212701866","0.391660457414257","0.474253967989474","3"
"Sometimes","2007","Not Employed","indirect migration background","99","0.436908096186727","0.373220505712572","0.500595686660882","3"
"Sometimes","2007","Employed","direct migration background","507","0.393803755111557","0.36668552062455","0.420921989598564","3"
"Sometimes","2007","Not Employed","direct migration background","330","0.403097891491401","0.370707443366957","0.435488339615845","3"
"Very often","2007","Employed","indirect migration background","55","0.0787956019807818","0.056340526687701","0.101250677273863","5"
"Very often","2007","Employed","direct migration background","81","0.0573313210273643","0.0444283305286842","0.0702343115260444","5"
"Very often","2007","Employed","no migration background","706","0.0722723833780556","0.0673861517213643","0.0771586150347468","5"
"Very often","2007","Not Employed","direct migration background","51","0.0566975370424487","0.0414265285835434","0.0719685455013539","5"
"Very often","2007","Not Employed","indirect migration background","17","","","","5"
"Very often","2007","Not Employed","no migration background","263","0.0344993056332986","0.0301823492200491","0.0388162620465481","5"
"Very rare","2007","Employed","direct migration background","118","0.099470054779831","0.0828585061350485","0.116081603424613","1"
"Very rare","2007","Not Employed","direct migration background","127","0.124476431969979","0.102677379185963","0.146275484753996","1"
"Very rare","2007","Employed","no migration background","752","0.0672786673925277","0.0625515948473343","0.0720057399377211","1"
"Very rare","2007","Not Employed","indirect migration background","23","","","","1"
"Very rare","2007","Employed","indirect migration background","37","0.0523029058058534","0.0337469551596407","0.0708588564520662","1"
"Very rare","2007","Not Employed","no migration background","1039","0.159012036372972","0.150362236066817","0.167661836679127","1"
"Often","2008","Employed","direct migration background","220","0.212481253198848","0.188395015338736","0.23656749105896","4"
"Often","2008","Employed","no migration background","2153","0.220400438366603","0.212370264057287","0.228430612675918","4"
"Often","2008","Not Employed","direct migration background","133","0.185781546871415","0.158796796612285","0.212766297130545","4"
"Often","2008","Employed","indirect migration background","111","0.20167281330056","0.168587290230969","0.234758336370151","4"
"Often","2008","Not Employed","indirect migration background","43","0.280464546673536","0.219267846883505","0.341661246463568","4"
"Often","2008","Not Employed","no migration background","888","0.132987119137273","0.124710598452677","0.14126363982187","4"
"Rarely","2008","Employed","direct migration background","271","0.248463474498698","0.223019524457488","0.273907424539908","2"
