"plh0184","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","(0) in school","West Germany","27","","",""
"Very rare","2007","(0) in school","East Germany","3","","",""
"Very rare","2007","(1a) inadequately completed","West Germany","28","","",""
"Very rare","2007","(1a) inadequately completed","East Germany","4","","",""
"Very rare","2007","(1b) general elementary school","West Germany","217","0.151209138873525","0.133246266616875","0.169172011130174"
"Very rare","2007","(1b) general elementary school","East Germany","34","0.144789792895683","0.0976436014270664","0.191935984364299"
"Very rare","2007","(1c) basic vocational qualification","West Germany","559","0.123412600192826","0.113867171930825","0.132958028454827"
"Very rare","2007","(1c) basic vocational qualification","East Germany","150","0.129412290875175","0.109309915240942","0.149514666509408"
"Very rare","2007","(2b) intermediate general qualification","West Germany","26","","",""
"Very rare","2007","(2b) intermediate general qualification","East Germany","7","","",""
"Very rare","2007","(2a) intermediate vocational","West Germany","319","0.0984413462414962","0.0880919375558558","0.108790754927137"
"Very rare","2007","(2a) intermediate vocational","East Germany","92","0.0489888018558824","0.0387193232577175","0.0592582804540472"
"Very rare","2007","(2c_gen) general maturity certificate","West Germany","54","0.085085609500724","0.0635032529314312","0.106667966070017"
"Very rare","2007","(2c_gen) general maturity certificate","East Germany","9","","",""
"Very rare","2007","(2c_voc) vocational maturity certificate","West Germany","125","0.0949368418579139","0.0792245614545141","0.110649122261314"
"Very rare","2007","(2c_voc) vocational maturity certificate","East Germany","15","","",""
"Very rare","2007","(3a) lower tertiary education","West Germany","108","0.0949178346632166","0.0772565141580566","0.112579155168377"
"Very rare","2007","(3a) lower tertiary education","East Germany","46","0.0772418740949733","0.0567493887342872","0.0977343594556594"
"Very rare","2007","(3b) higher tertiary education","West Germany","191","0.0803180090779444","0.0685125056226827","0.0921235125332061"
"Very rare","2007","(3b) higher tertiary education","East Germany","48","0.108616291026431","0.0846957364958692","0.132536845556992"
"Rarely","2007","(0) in school","West Germany","67","0.260962215500878","0.207581602849094","0.314342828152662"
"Rarely","2007","(0) in school","East Germany","17","","",""
"Rarely","2007","(1a) inadequately completed","West Germany","36","0.167821420962451","0.115503314342077","0.220139527582825"
"Rarely","2007","(1a) inadequately completed","East Germany","","","",""
"Rarely","2007","(1b) general elementary school","West Germany","388","0.241575296509836","0.220113359803255","0.263037233216417"
"Rarely","2007","(1b) general elementary school","East Germany","56","0.240076690932909","0.182849676980988","0.29730370488483"
"Rarely","2007","(1c) basic vocational qualification","West Germany","1124","0.2415601757855","0.229138182566455","0.253982169004546"
"Rarely","2007","(1c) basic vocational qualification","East Germany","273","0.269272222104556","0.242706174826019","0.295838269383093"
"Rarely","2007","(2b) intermediate general qualification","West Germany","80","0.22499952337902","0.183714398774416","0.266284647983624"
"Rarely","2007","(2b) intermediate general qualification","East Germany","23","","",""
"Rarely","2007","(2a) intermediate vocational","West Germany","625","0.190518927687568","0.176876169386855","0.20416168598828"
"Rarely","2007","(2a) intermediate vocational","East Germany","302","0.171293302873811","0.153367534274081","0.189219071473542"
"Rarely","2007","(2c_gen) general maturity certificate","West Germany","149","0.204104994755634","0.172927925841391","0.235282063669877"
"Rarely","2007","(2c_gen) general maturity certificate","East Germany","34","0.217389281974657","0.15574740884291","0.279031155106404"
"Rarely","2007","(2c_voc) vocational maturity certificate","West Germany","229","0.155476042449928","0.136052872366425","0.174899212533431"
"Rarely","2007","(2c_voc) vocational maturity certificate","East Germany","40","0.235605481795071","0.179781208123505","0.291429755466637"
"Rarely","2007","(3a) lower tertiary education","West Germany","234","0.213356664147333","0.188670858960947","0.238042469333719"
"Rarely","2007","(3a) lower tertiary education","East Germany","139","0.187132277444352","0.157195256296263","0.217069298592441"
"Rarely","2007","(3b) higher tertiary education","West Germany","470","0.210309368662802","0.19260758589572","0.228011151429883"
"Rarely","2007","(3b) higher tertiary education","East Germany","133","0.196689162107606","0.166131266636927","0.227247057578285"
"Sometimes","2007","(0) in school","West Germany","98","0.365935461500482","0.30738498979852","0.424485933202443"
"Sometimes","2007","(0) in school","East Germany","39","0.327737115143953","0.22614183188245","0.429332398405456"
"Sometimes","2007","(1a) inadequately completed","West Germany","79","0.424999751776023","0.355793008995395","0.49420649455665"
"Sometimes","2007","(1a) inadequately completed","East Germany","9","","",""
"Sometimes","2007","(1b) general elementary school","West Germany","581","0.386224843964974","0.361812405039577","0.410637282890371"
"Sometimes","2007","(1b) general elementary school","East Germany","77","0.3971648564743","0.331606826898778","0.462722886049821"
"Sometimes","2007","(1c) basic vocational qualification","West Germany","1778","0.397779453229014","0.383575245580204","0.411983660877823"
"Sometimes","2007","(1c) basic vocational qualification","East Germany","412","0.373455056459909","0.344485046646405","0.402425066273413"
"Sometimes","2007","(2b) intermediate general qualification","West Germany","155","0.351028624492405","0.303840159229486","0.398217089755324"
