"plh0184","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","16-34 y.","no migration background","222","0.0551831934222222","0.0478138320354103","0.0625525548090342"
"Very rare","2007","16-34 y.","direct migration background","41","0.0845438919353106","0.0586958311020322","0.110391952768589"
"Very rare","2007","16-34 y.","indirect migration background","48","0.0745185190234716","0.0532921650647123","0.0957448729822309"
"Very rare","2007","35-65 y.","no migration background","790","0.0758299068425126","0.0706340979067544","0.0810257157782708"
"Very rare","2007","35-65 y.","direct migration background","131","0.0994082273704963","0.083155818061844","0.115660636679149"
"Very rare","2007","35-65 y.","indirect migration background","10","","",""
"Very rare","2007","66 and older","no migration background","779","0.206055360849169","0.19351150282147","0.218599218876868"
"Very rare","2007","66 and older","direct migration background","73","0.178287742162976","0.139854570250474","0.216720914075477"
"Very rare","2007","66 and older","indirect migration background","2","","",""
"Rarely","2007","16-34 y.","no migration background","701","0.183382359482873","0.170892982013012","0.195871736952733"
"Rarely","2007","16-34 y.","direct migration background","105","0.226639146065386","0.187741202608906","0.265537089521866"
"Rarely","2007","16-34 y.","indirect migration background","116","0.162708526189998","0.132875114723495","0.192541937656502"
"Rarely","2007","35-65 y.","no migration background","1983","0.192884174421416","0.185140034596819","0.200628314246013"
"Rarely","2007","35-65 y.","direct migration background","296","0.208770895277793","0.186694472487535","0.230847318068051"
"Rarely","2007","35-65 y.","indirect migration background","36","0.185131593502943","0.129462865585189","0.240800321420698"
"Rarely","2007","66 and older","no migration background","1171","0.286957304350786","0.272928829096342","0.300985779605231"
"Rarely","2007","66 and older","direct migration background","116","0.259687477736506","0.215660522200956","0.303714433272057"
"Rarely","2007","66 and older","indirect migration background","1","","",""
"Sometimes","2007","16-34 y.","no migration background","1567","0.432121790784734","0.416134189070739","0.448109392498729"
"Sometimes","2007","16-34 y.","direct migration background","175","0.370979820529605","0.3260974777746","0.415862163284611"
"Sometimes","2007","16-34 y.","indirect migration background","238","0.444910218298468","0.404742493348162","0.485077943248774"
"Sometimes","2007","35-65 y.","no migration background","4350","0.432751304942445","0.423026902988566","0.442475706896324"
"Sometimes","2007","35-65 y.","direct migration background","522","0.395902743876751","0.369338938704164","0.422466549049339"
"Sometimes","2007","35-65 y.","indirect migration background","79","0.383981881053793","0.314274398810833","0.453689363296754"
"Sometimes","2007","66 and older","no migration background","1475","0.371752604191683","0.356764854926526","0.38674035345684"
