"plh0184","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Sometimes","2007","Full Time","Couple + C. LE and GT 16","270","0.520602092847436","0.479372451138751","0.561831734556121"
"Sometimes","2007","Full Time","Single parent ","130","0.402131177111365","0.349702937174514","0.454559417048216"
"Sometimes","2007","Not Working","(Married) couple without C. ","1486","0.40969839859178","0.394014872437226","0.425381924746335"
"Sometimes","2007","Not Working","1-pers.-HH","528","0.351085759273855","0.327661384553917","0.374510133993792"
"Sometimes","2007","Not Working","Couple + C. GT 16 ","438","0.427255135263643","0.396701871917003","0.457808398610283"
"Sometimes","2007","Not Working","Couple + C. LE 16 ","270","0.425242495826286","0.38691077501773","0.463574216634843"
"Sometimes","2007","Not Working","Couple + C. LE and GT 16","146","0.410243117942953","0.359147900356511","0.461338335529396"
"Sometimes","2007","Not Working","Single parent ","132","0.34747764399077","0.299538572522726","0.395416715458815"
"Sometimes","2007","Part Time","(Married) couple without C. ","517","0.410616022129016","0.382874407633022","0.438357636625011"
"Sometimes","2007","Part Time","1-pers.-HH","203","0.441607752242625","0.397230175132207","0.485985329353043"
"Sometimes","2007","Part Time","Couple + C. GT 16 ","413","0.435009538674618","0.40299197928184","0.467027098067396"
"Sometimes","2007","Part Time","Couple + C. LE 16 ","547","0.437028932569617","0.408987900773593","0.465069964365642"
"Sometimes","2007","Part Time","Couple + C. LE and GT 16","208","0.513273622388185","0.465642060594222","0.560905184182148"
"Sometimes","2007","Part Time","Single parent ","158","0.416901480970481","0.367263263869627","0.466539698071334"
"Very often","2007","Full Time","(Married) couple without C. ","161","0.075773890044874","0.0651598715945354","0.0863879084952126"
"Very often","2007","Full Time","1-pers.-HH","98","0.0876071658744309","0.0707922798955387","0.104422051853323"
"Very often","2007","Full Time","Couple + C. GT 16 ","95","0.0582237492038818","0.0467748401993097","0.0696726582084539"
"Very often","2007","Full Time","Couple + C. LE 16 ","112","0.0743535126178735","0.0620480117547527","0.0866590134809943"
"Very often","2007","Full Time","Couple + C. LE and GT 16","32","0.0449462858996613","0.0278473398143503","0.0620452319849723"
"Very often","2007","Full Time","Single parent ","29","","",""
"Very often","2007","Not Working","(Married) couple without C. ","113","0.0271847233690051","0.0219984876903609","0.0323709590476494"
"Very often","2007","Not Working","1-pers.-HH","60","0.0313497476696652","0.0227977362900445","0.039901759049286"
"Very often","2007","Not Working","Couple + C. GT 16 ","52","0.0534895640550392","0.0395922590761331","0.0673868690339452"
"Very often","2007","Not Working","Couple + C. LE 16 ","47","0.0689978733073278","0.0493465929822125","0.088649153632443"
"Very often","2007","Not Working","Couple + C. LE and GT 16","17","","",""
"Very often","2007","Not Working","Single parent ","31","0.0726166631188343","0.0464904614810237","0.0987428647566448"
"Very often","2007","Part Time","(Married) couple without C. ","72","0.0647505478479936","0.0508734043634215","0.0786276913325658"
"Very often","2007","Part Time","1-pers.-HH","28","","",""
"Very often","2007","Part Time","Couple + C. GT 16 ","45","0.0531626282306662","0.0386729349234278","0.0676523215379047"
"Very often","2007","Part Time","Couple + C. LE 16 ","83","0.0608083771572349","0.0472983983146584","0.0743183559998113"
"Very often","2007","Part Time","Couple + C. LE and GT 16","27","","",""
"Very often","2007","Part Time","Single parent ","45","0.140272633984467","0.1053107089244","0.175234559044534"
"Very rare","2007","Full Time","(Married) couple without C. ","153","0.0560672385217735","0.0468403336576121","0.0652941433859349"
"Very rare","2007","Full Time","1-pers.-HH","77","0.0607968840230635","0.04658493629708","0.075008831749047"
"Very rare","2007","Full Time","Couple + C. GT 16 ","109","0.0673819330539013","0.0551255084545915","0.0796383576532111"
"Very rare","2007","Full Time","Couple + C. LE 16 ","117","0.0653568257344401","0.0537638649648142","0.0769497865040659"
"Very rare","2007","Full Time","Couple + C. LE and GT 16","30","0.0469812541305875","0.029518145178889","0.0644443630822859"
"Very rare","2007","Full Time","Single parent ","22","","",""
"Very rare","2007","Not Working","(Married) couple without C. ","600","0.152912586135415","0.141434741818038","0.164390430452793"
"Very rare","2007","Not Working","1-pers.-HH","352","0.217895307738543","0.197636021894196","0.23815459358289"
"Very rare","2007","Not Working","Couple + C. GT 16 ","97","0.0931793778656556","0.0752256783233832","0.111133077407928"
"Very rare","2007","Not Working","Couple + C. LE 16 ","52","0.0729750985141975","0.0528085903274305","0.0931416067009645"
"Very rare","2007","Not Working","Couple + C. LE and GT 16","26","","",""
"Very rare","2007","Not Working","Single parent ","45","0.120297044445665","0.0875460877895275","0.153048001101803"
"Very rare","2007","Part Time","(Married) couple without C. ","136","0.120140517138675","0.101806145430113","0.138474888847236"
"Very rare","2007","Part Time","1-pers.-HH","50","0.11133630134587","0.0832261834143397","0.139446419277401"
"Very rare","2007","Part Time","Couple + C. GT 16 ","84","0.11693973876494","0.0961860879047586","0.137693389625121"
"Very rare","2007","Part Time","Couple + C. LE 16 ","63","0.0478216009068877","0.0357582746110201","0.0598849272027553"
"Very rare","2007","Part Time","Couple + C. LE and GT 16","26","","",""
"Very rare","2007","Part Time","Single parent ","22","","",""
"Often","2008","Full Time","(Married) couple without C. ","460","0.202531812540623","0.186248473309555","0.218815151771691"
"Often","2008","Full Time","1-pers.-HH","226","0.234046558351306","0.208461139169608","0.259631977533004"
"Often","2008","Full Time","Couple + C. GT 16 ","355","0.237846007503082","0.21650506254565","0.259186952460513"
"Often","2008","Full Time","Couple + C. LE 16 ","336","0.200877612435564","0.181084315278673","0.220670909592456"
"Often","2008","Full Time","Couple + C. LE and GT 16","130","0.256908279594791","0.219710208696443","0.294106350493138"
"Often","2008","Full Time","Single parent ","62","0.200614624138124","0.158172761868352","0.243056486407895"
"Often","2008","Not Working","(Married) couple without C. ","443","0.121718994566367","0.111113324855683","0.132324664277051"
"Often","2008","Not Working","1-pers.-HH","179","0.115430199514333","0.0994397310020288","0.131420668026637"
"Often","2008","Not Working","Couple + C. GT 16 ","158","0.182570839940668","0.157729157605217","0.20741252227612"
"Often","2008","Not Working","Couple + C. LE 16 ","117","0.281198827038833","0.241712697985594","0.320684956092072"
"Often","2008","Not Working","Couple + C. LE and GT 16","60","0.174725290984409","0.132038996763531","0.217411585205288"
"Often","2008","Not Working","Single parent ","77","0.225501810338024","0.183372203040043","0.267631417636005"
"Often","2008","Part Time","(Married) couple without C. ","151","0.142602262964948","0.121738543052552","0.163465982877343"
"Often","2008","Part Time","1-pers.-HH","96","0.195776989492536","0.15931742613635","0.232236552848722"
"Often","2008","Part Time","Couple + C. GT 16 ","158","0.215862685885754","0.18904330646404","0.242682065307468"
"Often","2008","Part Time","Couple + C. LE 16 ","285","0.282750047817258","0.256619899410771","0.308880196223745"
"Often","2008","Part Time","Couple + C. LE and GT 16","89","0.233929864840114","0.19147831889136","0.276381410788869"
"Often","2008","Part Time","Single parent ","84","0.252557791890303","0.208045829262453","0.297069754518154"
"Rarely","2008","Full Time","(Married) couple without C. ","519","0.19411951406597","0.178094069734527","0.210144958397413"
"Rarely","2008","Full Time","1-pers.-HH","249","0.225246308680755","0.200002731958228","0.250489885403282"
"Rarely","2008","Full Time","Couple + C. GT 16 ","307","0.21065125819331","0.190212202004775","0.231090314381844"
"Rarely","2008","Full Time","Couple + C. LE 16 ","346","0.213280428791261","0.193044124243665","0.233516733338857"
"Rarely","2008","Full Time","Couple + C. LE and GT 16","96","0.156842540789953","0.125882862868566","0.187802218711341"
"Rarely","2008","Full Time","Single parent ","64","0.177685330484634","0.137173688677657","0.218196972291612"
"Rarely","2008","Not Working","(Married) couple without C. ","1102","0.303045639995164","0.288138361524952","0.317952918465377"
"Rarely","2008","Not Working","1-pers.-HH","480","0.286117923175892","0.263501642647612","0.308734203704172"
"Rarely","2008","Not Working","Couple + C. GT 16 ","271","0.27671631541198","0.247948164289009","0.305484466534951"
"Rarely","2008","Not Working","Couple + C. LE 16 ","96","0.162890068798698","0.130458200320261","0.195321937277135"
"Rarely","2008","Not Working","Couple + C. LE and GT 16","69","0.226598288447973","0.179539344574382","0.273657232321563"
"Rarely","2008","Not Working","Single parent ","81","0.198782345724246","0.158550834002272","0.239013857446221"
"Rarely","2008","Part Time","(Married) couple without C. ","276","0.244244675963721","0.218609250528309","0.269880101399133"
"Rarely","2008","Part Time","1-pers.-HH","105","0.240160429696906","0.200909127268932","0.279411732124879"
"Rarely","2008","Part Time","Couple + C. GT 16 ","231","0.256069298268018","0.227617555566653","0.284521040969383"
"Rarely","2008","Part Time","Couple + C. LE 16 ","214","0.20584403485463","0.182384072382908","0.229303997326351"
"Rarely","2008","Part Time","Couple + C. LE and GT 16","67","0.17443442144657","0.136379722317214","0.212489120575926"
"Rarely","2008","Part Time","Single parent ","71","0.166082405382664","0.127955555024099","0.204209255741229"
"Sometimes","2008","Full Time","(Married) couple without C. ","1071","0.477876193113756","0.457637400141662","0.49811498608585"
"Sometimes","2008","Full Time","1-pers.-HH","416","0.395072169989795","0.365530827855244","0.424613512124345"
"Sometimes","2008","Full Time","Couple + C. GT 16 ","679","0.438747891993367","0.413874737788961","0.463621046197772"
"Sometimes","2008","Full Time","Couple + C. LE 16 ","723","0.477520188711636","0.452844098305182","0.502196279118089"
"Sometimes","2008","Full Time","Couple + C. LE and GT 16","248","0.48410315007757","0.441556972484159","0.526649327670982"
"Sometimes","2008","Full Time","Single parent ","166","0.49543429217029","0.44244514434274","0.548423439997839"
"Sometimes","2008","Not Working","(Married) couple without C. ","1451","0.4054882355336","0.3895620588176","0.4214144122496"
"Sometimes","2008","Not Working","1-pers.-HH","523","0.366632075998434","0.34251755315685","0.390746598840017"
"Sometimes","2008","Not Working","Couple + C. GT 16 ","372","0.400442608441225","0.368934251581012","0.431950965301438"
"Sometimes","2008","Not Working","Couple + C. LE 16 ","223","0.433662503695285","0.390136678423188","0.477188328967381"
"Sometimes","2008","Not Working","Couple + C. LE and GT 16","143","0.5184165649946","0.462248882592891","0.574584247396309"
"Sometimes","2008","Not Working","Single parent ","164","0.453215054350653","0.403031360027806","0.5033987486735"
"Sometimes","2008","Part Time","(Married) couple without C. ","486","0.453455308220772","0.423751136007573","0.48315948043397"
"Sometimes","2008","Part Time","1-pers.-HH","193","0.426986268084644","0.381536480096697","0.47243605607259"
"Sometimes","2008","Part Time","Couple + C. GT 16 ","407","0.409538745958175","0.377482912278135","0.441594579638215"
"Sometimes","2008","Part Time","Couple + C. LE 16 ","502","0.396198978463905","0.367819208803633","0.424578748124177"
"Sometimes","2008","Part Time","Couple + C. LE and GT 16","185","0.49440153801901","0.444264440552392","0.544538635485628"
"Sometimes","2008","Part Time","Single parent ","157","0.430190040647761","0.379467296401923","0.480912784893599"
"Very often","2008","Full Time","(Married) couple without C. ","119","0.0586725593223902","0.0491505623688356","0.0681945562759447"
"Very often","2008","Full Time","1-pers.-HH","69","0.0559459245614426","0.0420584625323351","0.0698333865905502"
"Very often","2008","Full Time","Couple + C. GT 16 ","70","0.0392197424870713","0.029489834071095","0.0489496509030476"
"Very often","2008","Full Time","Couple + C. LE 16 ","69","0.0511386804305853","0.040256351290097","0.0620210095710736"
"Very often","2008","Full Time","Couple + C. LE and GT 16","21","","",""
"Very often","2008","Full Time","Single parent ","21","","",""
"Very often","2008","Not Working","(Married) couple without C. ","91","0.0214723954778232","0.0167705433764174","0.026174247579229"
"Very often","2008","Not Working","1-pers.-HH","51","0.0353783871395905","0.0261338979191299","0.0446228763600511"
"Very often","2008","Not Working","Couple + C. GT 16 ","31","0.030210692561598","0.0192039383016469","0.0412174468215492"
"Very often","2008","Not Working","Couple + C. LE 16 ","25","","",""
"Very often","2008","Not Working","Couple + C. LE and GT 16","9","","",""
"Very often","2008","Not Working","Single parent ","28","","",""
"Very often","2008","Part Time","(Married) couple without C. ","43","0.0368693787160861","0.025625584882294","0.0481131725498782"
"Very often","2008","Part Time","1-pers.-HH","21","","",""
"Very often","2008","Part Time","Couple + C. GT 16 ","35","0.0393235040903438","0.0266534472354399","0.0519935609452477"
"Very often","2008","Part Time","Couple + C. LE 16 ","76","0.0573026162614248","0.0438167563128413","0.0707884762100082"
"Very often","2008","Part Time","Couple + C. LE and GT 16","24","","",""
"Very often","2008","Part Time","Single parent ","32","0.078063387597659","0.0505792713786591","0.105547503816659"
"Very rare","2008","Full Time","(Married) couple without C. ","171","0.0667999209572612","0.0566837649075214","0.0769160770070011"
"Very rare","2008","Full Time","1-pers.-HH","92","0.089689038416702","0.0724225194032711","0.106955557430133"
"Very rare","2008","Full Time","Couple + C. GT 16 ","118","0.0735350998231707","0.0604521349102796","0.0866180647360618"
"Very rare","2008","Full Time","Couple + C. LE 16 ","100","0.057183089630954","0.0457123025870328","0.0686538766748751"
"Very rare","2008","Full Time","Couple + C. LE and GT 16","35","0.0642196651010018","0.0433492478561909","0.0850900823458127"
"Very rare","2008","Full Time","Single parent ","29","","",""
"Very rare","2008","Not Working","(Married) couple without C. ","564","0.148274734427045","0.136747489602466","0.159801979251625"
"Very rare","2008","Not Working","1-pers.-HH","301","0.196441414171751","0.176559384844527","0.216323443498976"
"Very rare","2008","Not Working","Couple + C. GT 16 ","97","0.110059543644529","0.0899346050964241","0.130184482192635"
"Very rare","2008","Not Working","Couple + C. LE 16 ","37","0.0620789514932668","0.040886131598467","0.0832717713880666"
"Very rare","2008","Not Working","Couple + C. LE and GT 16","23","","",""
"Very rare","2008","Not Working","Single parent ","28","","",""
"Very rare","2008","Part Time","(Married) couple without C. ","123","0.122828374134474","0.103243129176492","0.142413619092456"
"Very rare","2008","Part Time","1-pers.-HH","40","0.0795394331228637","0.054677423380124","0.104401442865603"
"Very rare","2008","Part Time","Couple + C. GT 16 ","73","0.0792057657977089","0.0616012708569645","0.0968102607384533"
"Very rare","2008","Part Time","Couple + C. LE 16 ","64","0.0579043226027821","0.0443521705083639","0.0714564746972003"
"Very rare","2008","Part Time","Couple + C. LE and GT 16","17","","",""
"Very rare","2008","Part Time","Single parent ","22","","",""
"Often","2009","Full Time","(Married) couple without C. ","486","0.23454352018675","0.216813805336094","0.252273235037406"
"Often","2009","Full Time","1-pers.-HH","212","0.22409821076604","0.198214705923233","0.249981715608847"
"Often","2009","Full Time","Couple + C. GT 16 ","321","0.213340958236166","0.192233097724019","0.234448818748313"
"Often","2009","Full Time","Couple + C. LE 16 ","325","0.238412638319269","0.216139576022197","0.26068570061634"
"Often","2009","Full Time","Couple + C. LE and GT 16","113","0.219566048201023","0.18291379137909","0.256218305022957"
"Often","2009","Full Time","Single parent ","76","0.214277691956703","0.171773711867086","0.256781672046319"
"Often","2009","Not Working","(Married) couple without C. ","369","0.107141276785741","0.0966941632479317","0.11758839032355"
"Often","2009","Not Working","1-pers.-HH","164","0.114454941051971","0.098107833489983","0.130802048613959"
"Often","2009","Not Working","Couple + C. GT 16 ","143","0.186133619879319","0.159750028121781","0.212517211636856"
"Often","2009","Not Working","Couple + C. LE 16 ","100","0.207984799366479","0.16953369988062","0.246435898852337"
"Often","2009","Not Working","Couple + C. LE and GT 16","55","0.188554726284363","0.14443904926666","0.232670403302065"
"Often","2009","Not Working","Single parent ","71","0.253832981949104","0.2037441225544","0.303921841343807"
"Often","2009","Part Time","(Married) couple without C. ","188","0.190975901628128","0.167651756806727","0.214300046449529"
"Often","2009","Part Time","1-pers.-HH","91","0.193291650859884","0.156310888552856","0.230272413166912"
"Often","2009","Part Time","Couple + C. GT 16 ","175","0.20650796501486","0.179671082553921","0.233344847475799"
"Often","2009","Part Time","Couple + C. LE 16 ","241","0.270087083511733","0.242825666186814","0.297348500836653"
"Often","2009","Part Time","Couple + C. LE and GT 16","74","0.203955007258411","0.163810271651898","0.244099742864925"
"Often","2009","Part Time","Single parent ","90","0.261000203762423","0.214522612371076","0.307477795153771"
"Rarely","2009","Full Time","(Married) couple without C. ","480","0.213756721337383","0.196602613256041","0.230910829418724"
"Rarely","2009","Full Time","1-pers.-HH","229","0.229188359519573","0.203098549170013","0.255278169869133"
"Rarely","2009","Full Time","Couple + C. GT 16 ","343","0.244137589792741","0.222003965903138","0.266271213682344"
"Rarely","2009","Full Time","Couple + C. LE 16 ","300","0.198052807001085","0.177221389768402","0.218884224233767"
"Rarely","2009","Full Time","Couple + C. LE and GT 16","118","0.247191049805696","0.20899584800888","0.285386251602513"
"Rarely","2009","Full Time","Single parent ","73","0.199699172994685","0.158287636570736","0.241110709418633"
"Rarely","2009","Not Working","(Married) couple without C. ","1096","0.324096727230932","0.30828766422761","0.339905790234255"
"Rarely","2009","Not Working","1-pers.-HH","455","0.292473957697408","0.269116093398664","0.315831821996151"
"Rarely","2009","Not Working","Couple + C. GT 16 ","235","0.264113760791997","0.23422927359999","0.293998247984004"
"Rarely","2009","Not Working","Couple + C. LE 16 ","72","0.165484080978834","0.130277680039374","0.200690481918294"
"Rarely","2009","Not Working","Couple + C. LE and GT 16","84","0.246033461556428","0.197457909611442","0.294609013501414"
"Rarely","2009","Not Working","Single parent ","65","0.23492625443081","0.186132243542028","0.283720265319591"
"Rarely","2009","Part Time","(Married) couple without C. ","315","0.266116097855677","0.239892941177817","0.292339254533536"
"Rarely","2009","Part Time","1-pers.-HH","105","0.23160951760391","0.192101956068613","0.271117079139207"
"Rarely","2009","Part Time","Couple + C. GT 16 ","197","0.226386873937984","0.198642181748885","0.254131566127082"
"Rarely","2009","Part Time","Couple + C. LE 16 ","189","0.189361043145971","0.165305229370052","0.21341685692189"
"Rarely","2009","Part Time","Couple + C. LE and GT 16","94","0.255526087941043","0.212071566304799","0.298980609577287"
"Rarely","2009","Part Time","Single parent ","73","0.203020550952224","0.160451438696903","0.245589663207546"
"Sometimes","2009","Full Time","(Married) couple without C. ","961","0.447531768685525","0.426725444108645","0.468338093262404"
"Sometimes","2009","Full Time","1-pers.-HH","400","0.402162282516754","0.371725913846682","0.432598651186826"
"Sometimes","2009","Full Time","Couple + C. GT 16 ","613","0.427731843966285","0.402240108235872","0.453223579696699"
"Sometimes","2009","Full Time","Couple + C. LE 16 ","628","0.462560948855546","0.436499141924813","0.48862275578628"
"Sometimes","2009","Full Time","Couple + C. LE and GT 16","213","0.467678151731681","0.42349967498068","0.511856628482682"
"Sometimes","2009","Full Time","Single parent ","170","0.469203418522148","0.417508099461634","0.520898737582662"
"Sometimes","2009","Not Working","(Married) couple without C. ","1267","0.391113869110802","0.374630492478296","0.407597245743309"
"Sometimes","2009","Not Working","1-pers.-HH","460","0.332062692102161","0.307880469851854","0.356244914352468"
"Sometimes","2009","Not Working","Couple + C. GT 16 ","331","0.411167242907844","0.377813069124903","0.444521416690784"
"Sometimes","2009","Not Working","Couple + C. LE 16 ","193","0.484500653838443","0.437154200770512","0.531847106906374"
"Sometimes","2009","Not Working","Couple + C. LE and GT 16","129","0.469595773071021","0.413308501525828","0.525883044616214"
"Sometimes","2009","Not Working","Single parent ","113","0.375353581839853","0.319623908002043","0.431083255677664"
"Sometimes","2009","Part Time","(Married) couple without C. ","456","0.393953447864831","0.364959245815071","0.422947649914591"
"Sometimes","2009","Part Time","1-pers.-HH","180","0.40232977101061","0.35640648750268","0.44825305451854"
"Sometimes","2009","Part Time","Couple + C. GT 16 ","404","0.444013698731429","0.411073773811169","0.47695362365169"
"Sometimes","2009","Part Time","Couple + C. LE 16 ","475","0.452004245449348","0.421446532077202","0.482561958821495"
"Sometimes","2009","Part Time","Couple + C. LE and GT 16","186","0.453014190439889","0.403419344965241","0.502609035914537"
"Sometimes","2009","Part Time","Single parent ","136","0.410303343116895","0.358247690971333","0.462358995262456"
"Very often","2009","Full Time","(Married) couple without C. ","108","0.0431567867152803","0.0346537369568966","0.051659836473664"
"Very often","2009","Full Time","1-pers.-HH","66","0.0634117467484048","0.04828450583732","0.0785389876594895"
"Very often","2009","Full Time","Couple + C. GT 16 ","67","0.0499829976165531","0.0387553011408991","0.061210694092207"
"Very often","2009","Full Time","Couple + C. LE 16 ","77","0.0561650461944225","0.0441303115379933","0.0681997808508517"
"Very often","2009","Full Time","Couple + C. LE and GT 16","16","","",""
"Very often","2009","Full Time","Single parent ","18","","",""
"Very often","2009","Not Working","(Married) couple without C. ","73","0.0205185246890795","0.0157300443150787","0.0253070050630803"
"Very often","2009","Not Working","1-pers.-HH","32","0.0276032762344086","0.0191908673304559","0.0360156851383613"
"Very often","2009","Not Working","Couple + C. GT 16 ","37","0.0394252946178152","0.0262336786672998","0.0526169105683306"
"Very often","2009","Not Working","Couple + C. LE 16 ","26","","",""
"Very often","2009","Not Working","Couple + C. LE and GT 16","5","","",""
"Very often","2009","Not Working","Single parent ","10","","",""
"Very often","2009","Part Time","(Married) couple without C. ","38","0.039810708007712","0.0282092093108066","0.0514122067046174"
"Very often","2009","Part Time","1-pers.-HH","17","","",""
"Very often","2009","Part Time","Couple + C. GT 16 ","28","","",""
"Very often","2009","Part Time","Couple + C. LE 16 ","64","0.0544929108064438","0.0405561002345031","0.0684297213783845"
"Very often","2009","Part Time","Couple + C. LE and GT 16","14","","",""
"Very often","2009","Part Time","Single parent ","25","","",""
"Very rare","2009","Full Time","(Married) couple without C. ","159","0.0610112030750625","0.0509958842466413","0.0710265219034837"
"Very rare","2009","Full Time","1-pers.-HH","90","0.0811394004492284","0.0641905119050588","0.0980882889933981"
"Very rare","2009","Full Time","Couple + C. GT 16 ","103","0.0648066103882551","0.0521220858450184","0.0774911349314918"
"Very rare","2009","Full Time","Couple + C. LE 16 ","76","0.0448085596296781","0.0339946898984866","0.0556224293608695"
"Very rare","2009","Full Time","Couple + C. LE and GT 16","30","0.0413426360901551","0.023715537252781","0.0589697349275292"
"Very rare","2009","Full Time","Single parent ","21","","",""
"Very rare","2009","Not Working","(Married) couple without C. ","562","0.157129602183445","0.144837223268408","0.169421981098482"
"Very rare","2009","Not Working","1-pers.-HH","346","0.233405132914052","0.211685300503644","0.25512496532446"
"Very rare","2009","Not Working","Couple + C. GT 16 ","90","0.0991600818030257","0.078900186266922","0.119419977339129"
"Very rare","2009","Not Working","Couple + C. LE 16 ","37","0.0868143304934512","0.0601395127693623","0.11348914821754"
"Very rare","2009","Not Working","Couple + C. LE and GT 16","29","","",""
"Very rare","2009","Not Working","Single parent ","31","0.0863196247586713","0.0539974173780597","0.118641832139283"
"Very rare","2009","Part Time","(Married) couple without C. ","94","0.109143844643652","0.0906409731637867","0.127646716123518"
"Very rare","2009","Part Time","1-pers.-HH","45","0.123272115234213","0.0924845128074088","0.154059717661018"
"Very rare","2009","Part Time","Couple + C. GT 16 ","70","0.101227678576312","0.0812305859560283","0.121224771196595"
"Very rare","2009","Part Time","Couple + C. LE 16 ","50","0.0340547170865037","0.0229188022651923","0.0451906319078151"
"Very rare","2009","Part Time","Couple + C. LE and GT 16","19","","",""
"Very rare","2009","Part Time","Single parent ","19","","",""
"Often","2010","Full Time","(Married) couple without C. ","398","0.199758756496529","0.182613568587626","0.216903944405432"
"Often","2010","Full Time","1-pers.-HH","188","0.210477624132405","0.184334358193035","0.236620890071776"
"Often","2010","Full Time","Couple + C. GT 16 ","268","0.224463451288732","0.201921365445098","0.247005537132366"
"Often","2010","Full Time","Couple + C. LE 16 ","269","0.208301635541776","0.185993662908394","0.230609608175158"
"Often","2010","Full Time","Couple + C. LE and GT 16","91","0.182627875037001","0.146527210441579","0.218728539632423"
"Often","2010","Full Time","Single parent ","58","0.20282277673584","0.157547347156152","0.248098206315529"
"Often","2010","Not Working","(Married) couple without C. ","294","0.0987439558800035","0.0883657092787677","0.109122202481239"
"Often","2010","Not Working","1-pers.-HH","110","0.0783695919625919","0.0642003616371371","0.0925388222880467"
"Often","2010","Not Working","Couple + C. GT 16 ","109","0.203733930597162","0.174516134904378","0.232951726289946"
"Often","2010","Not Working","Couple + C. LE 16 ","97","0.202714573579899","0.162079264494422","0.243349882665376"
