"plh0184","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Sometimes","2009","16-34 y.","secondary school degree","501","0.453066670391625","0.424308670257389","0.481824670525862"
"Sometimes","2009","16-34 y.","college entrance qualification","592","0.397109230021655","0.371312279079793","0.422906180963516"
"Sometimes","2009","16-34 y.","Other degree","46","0.376046125484644","0.278640712845523","0.473451538123766"
"Sometimes","2009","16-34 y.","no degree/no degree yet","143","0.484436484084081","0.431158320007058","0.537714648161103"
"Sometimes","2009","35-65 y.","lower secondary degree","1218","0.429545618481466","0.411394304150376","0.447696932812555"
"Sometimes","2009","35-65 y.","secondary school degree","1593","0.43484381637649","0.418552467293238","0.451135165459742"
"Sometimes","2009","35-65 y.","college entrance qualification","1217","0.452380416717561","0.433928199081771","0.470832634353352"
"Sometimes","2009","35-65 y.","Other degree","215","0.433735683300608","0.391701788148915","0.475769578452302"
"Sometimes","2009","35-65 y.","no degree/no degree yet","38","0.394257067618138","0.294936192319614","0.493577942916662"
"Sometimes","2009","66 and older","lower secondary degree","868","0.344155168922188","0.325535629089368","0.362774708755009"
"Sometimes","2009","66 and older","secondary school degree","258","0.371555453883146","0.336086479785823","0.407024427980469"
"Sometimes","2009","66 and older","college entrance qualification","257","0.384220193352278","0.348691056455647","0.419749330248908"
"Sometimes","2009","66 and older","Other degree","55","0.295189606861484","0.228555202560428","0.361824011162541"
"Sometimes","2009","66 and older","no degree/no degree yet","21","","",""
"Often","2009","16-34 y.","lower secondary degree","140","0.261947988307577","0.226071394600298","0.297824582014856"
"Often","2009","16-34 y.","secondary school degree","272","0.213943305185292","0.190252123947198","0.237634486423386"
"Often","2009","16-34 y.","college entrance qualification","332","0.255132830504534","0.232149304338088","0.27811635667098"
"Often","2009","16-34 y.","Other degree","22","","",""
"Often","2009","16-34 y.","no degree/no degree yet","64","0.177121624427172","0.136421722849786","0.217821526004558"
"Often","2009","35-65 y.","lower secondary degree","569","0.197407576508634","0.182811961240283","0.212003191776986"
"Often","2009","35-65 y.","secondary school degree","721","0.226665539142434","0.212906674792072","0.240424403492797"
"Often","2009","35-65 y.","college entrance qualification","575","0.206330479983281","0.19132814943278","0.221332810533782"
"Often","2009","35-65 y.","Other degree","94","0.186642052457617","0.153595734994316","0.219688369920918"
"Often","2009","35-65 y.","no degree/no degree yet","24","","",""
"Often","2009","66 and older","lower secondary degree","247","0.0932030368879968","0.0818094280481772","0.104596645727816"
"Often","2009","66 and older","secondary school degree","66","0.0818188913654013","0.0617004515627273","0.101937331168075"
"Often","2009","66 and older","college entrance qualification","71","0.0997250929162625","0.0778388285734824","0.121611357259043"
"Often","2009","66 and older","Other degree","17","","",""
"Often","2009","66 and older","no degree/no degree yet","9","","",""
"Very often","2009","16-34 y.","lower secondary degree","40","0.0588199754386225","0.0396218442764843","0.0780181066007607"
"Very often","2009","16-34 y.","secondary school degree","66","0.0609007133699137","0.0470848708445789","0.0747165558952485"
"Very often","2009","16-34 y.","college entrance qualification","54","0.037263313094158","0.0272773820418913","0.0472492441464248"
"Very often","2009","16-34 y.","Other degree","6","","",""
"Very often","2009","16-34 y.","no degree/no degree yet","12","","",""
"Very often","2009","35-65 y.","lower secondary degree","157","0.0560905649034779","0.0476532736444739","0.064527856162482"
"Very often","2009","35-65 y.","secondary school degree","166","0.0431167022960881","0.0364415924930585","0.0497918120991177"
"Very often","2009","35-65 y.","college entrance qualification","113","0.0425219421377325","0.0350414848746032","0.0500023994008618"
"Very often","2009","35-65 y.","Other degree","24","","",""
"Very often","2009","35-65 y.","no degree/no degree yet","8","","",""
"Very often","2009","66 and older","lower secondary degree","45","0.0147607724262509","0.0100345230291405","0.0194870218233614"
"Very often","2009","66 and older","secondary school degree","13","","",""
"Very often","2009","66 and older","college entrance qualification","9","","",""
"Very often","2009","66 and older","Other degree","2","","",""
"Very often","2009","66 and older","no degree/no degree yet","","","",""
"Very rare","2010","16-34 y.","lower secondary degree","36","0.0450203226546137","0.0264322008740148","0.0636084444352126"
"Very rare","2010","16-34 y.","secondary school degree","50","0.0378148542849312","0.0261431318724237","0.0494865766974386"
"Very rare","2010","16-34 y.","college entrance qualification","88","0.0538537665329822","0.041550058900999","0.0661574741649654"
"Very rare","2010","16-34 y.","Other degree","8","","",""
"Very rare","2010","16-34 y.","no degree/no degree yet","26","","",""
"Very rare","2010","35-65 y.","lower secondary degree","260","0.104823195368442","0.0929778113092072","0.116668579427676"
"Very rare","2010","35-65 y.","secondary school degree","268","0.0882608802569909","0.0785543413928869","0.0979674191210949"
"Very rare","2010","35-65 y.","college entrance qualification","197","0.0626251018229165","0.0533705893799239","0.0718796142659091"
"Very rare","2010","35-65 y.","Other degree","55","0.108553842765423","0.0806374653547842","0.136470220176062"
"Very rare","2010","35-65 y.","no degree/no degree yet","8","","",""
"Very rare","2010","66 and older","lower secondary degree","460","0.199063768417173","0.182808787802399","0.215318749031947"
"Very rare","2010","66 and older","secondary school degree","129","0.202870579722087","0.173896731189803","0.231844428254371"
"Very rare","2010","66 and older","college entrance qualification","135","0.149143919588388","0.123477631730457","0.174810207446319"
"Very rare","2010","66 and older","Other degree","35","0.176020230820995","0.118771851325763","0.233268610316226"
"Very rare","2010","66 and older","no degree/no degree yet","11","","",""
"Rarely","2010","16-34 y.","lower secondary degree","101","0.219805800484581","0.182681773836895","0.256929827132266"
"Rarely","2010","16-34 y.","secondary school degree","209","0.197636580474917","0.173270053275407","0.222003107674428"
"Rarely","2010","16-34 y.","college entrance qualification","332","0.288354907637807","0.263663591981452","0.313046223294162"
"Rarely","2010","16-34 y.","Other degree","21","","",""
"Rarely","2010","16-34 y.","no degree/no degree yet","75","0.242820346291944","0.193212639955426","0.292428052628461"
"Rarely","2010","35-65 y.","lower secondary degree","608","0.235824206054934","0.219408602021019","0.252239810088849"
"Rarely","2010","35-65 y.","secondary school degree","786","0.226834406189522","0.212504752325991","0.241164060053053"
"Rarely","2010","35-65 y.","college entrance qualification","617","0.235946084460424","0.219728317648118","0.252163851272729"
"Rarely","2010","35-65 y.","Other degree","128","0.2725397874257","0.232581351499299","0.312498223352102"
"Rarely","2010","35-65 y.","no degree/no degree yet","16","","",""
"Rarely","2010","66 and older","lower secondary degree","799","0.34008569502737","0.320800264927075","0.359371125127665"
"Rarely","2010","66 and older","secondary school degree","255","0.317925329584926","0.284373921051075","0.351476738118777"
"Rarely","2010","66 and older","college entrance qualification","244","0.306876323890798","0.273647169492795","0.340105478288801"
"Rarely","2010","66 and older","Other degree","58","0.327994309645784","0.2574205489948","0.398568070296768"
"Rarely","2010","66 and older","no degree/no degree yet","13","","",""
"Sometimes","2010","16-34 y.","lower secondary degree","206","0.507250361420724","0.462431741178429","0.552068981663019"
"Sometimes","2010","16-34 y.","secondary school degree","457","0.428199300371924","0.397921820191039","0.458476780552809"
"Sometimes","2010","16-34 y.","college entrance qualification","562","0.433769258758478","0.406756127073535","0.46078239044342"
"Sometimes","2010","16-34 y.","Other degree","27","","",""
"Sometimes","2010","16-34 y.","no degree/no degree yet","121","0.415892780491382","0.358870560607902","0.472915000374862"
"Sometimes","2010","35-65 y.","lower secondary degree","1166","0.461943152959181","0.442664602024269","0.481221703894094"
"Sometimes","2010","35-65 y.","secondary school degree","1503","0.44851155460733","0.431493888335147","0.465529220879514"
"Sometimes","2010","35-65 y.","college entrance qualification","1256","0.468526912140766","0.449466575298585","0.487587248982946"
"Sometimes","2010","35-65 y.","Other degree","196","0.428491020064357","0.384081989449502","0.472900050679212"
"Sometimes","2010","35-65 y.","no degree/no degree yet","28","","",""
"Sometimes","2010","66 and older","lower secondary degree","829","0.36995261508045","0.35029861141793","0.38960661874297"
"Sometimes","2010","66 and older","secondary school degree","281","0.372151624302647","0.337324342651771","0.406978905953523"
"Sometimes","2010","66 and older","college entrance qualification","303","0.447357699047097","0.411533065951338","0.483182332142855"
"Sometimes","2010","66 and older","Other degree","62","0.40654064000721","0.332704139416311","0.480377140598109"
"Sometimes","2010","66 and older","no degree/no degree yet","21","","",""
"Often","2010","16-34 y.","lower secondary degree","116","0.201562679913839","0.165599373040855","0.237525986786824"
"Often","2010","16-34 y.","secondary school degree","264","0.285168709583166","0.257542129716161","0.31279528945017"
"Often","2010","16-34 y.","college entrance qualification","273","0.202481499129062","0.180578081408111","0.224384916850012"
"Often","2010","16-34 y.","Other degree","14","","",""
"Often","2010","16-34 y.","no degree/no degree yet","56","0.21286159332915","0.165504902355997","0.260218284302304"
"Often","2010","35-65 y.","lower secondary degree","442","0.162978368575974","0.148696028729296","0.177260708422652"
"Often","2010","35-65 y.","secondary school degree","622","0.200200017435144","0.186507991078265","0.213892043792023"
"Often","2010","35-65 y.","college entrance qualification","479","0.20009036324306","0.184809207140012","0.215371519346109"
"Often","2010","35-65 y.","Other degree","78","0.152985676261209","0.120681426144849","0.185289926377569"
"Often","2010","35-65 y.","no degree/no degree yet","24","","",""
"Often","2010","66 and older","lower secondary degree","190","0.0729212087237496","0.0623365556613407","0.0835058617861584"
"Often","2010","66 and older","secondary school degree","69","0.097355361760538","0.075996870469888","0.118713853051188"
"Often","2010","66 and older","college entrance qualification","45","0.0786874327040283","0.059288027394487","0.0980868380135696"
"Often","2010","66 and older","Other degree","10","","",""
"Often","2010","66 and older","no degree/no degree yet","7","","",""
"Very often","2010","16-34 y.","lower secondary degree","19","","",""
"Very often","2010","16-34 y.","secondary school degree","46","0.051180555285062","0.0376965567847023","0.0646645537854218"
"Very often","2010","16-34 y.","college entrance qualification","38","0.0215405679416717","0.0136274285587678","0.0294537073245756"
"Very often","2010","16-34 y.","Other degree","5","","",""
"Very often","2010","16-34 y.","no degree/no degree yet","9","","",""
"Very often","2010","35-65 y.","lower secondary degree","93","0.0344310770414689","0.0273803649240165","0.0414817891589213"
"Very often","2010","35-65 y.","secondary school degree","102","0.0361931415110129","0.0298023724727451","0.0425839105492807"
"Very often","2010","35-65 y.","college entrance qualification","84","0.0328115383328337","0.02600711208736","0.0396159645783074"
"Very often","2010","35-65 y.","Other degree","20","","",""
"Very often","2010","35-65 y.","no degree/no degree yet","1","","",""
"Very often","2010","66 and older","lower secondary degree","40","0.0179767127512575","0.0125678319847725","0.0233855935177424"
"Very often","2010","66 and older","secondary school degree","6","","",""
"Very often","2010","66 and older","college entrance qualification","13","","",""
"Very often","2010","66 and older","Other degree","5","","",""
"Very often","2010","66 and older","no degree/no degree yet","1","","",""
"Very rare","2011","16-34 y.","lower secondary degree","38","0.0698068159982588","0.0492625872603881","0.0903510447361294"
"Very rare","2011","16-34 y.","secondary school degree","74","0.0709327996416691","0.0562419741579697","0.0856236251253685"
"Very rare","2011","16-34 y.","college entrance qualification","124","0.0737212818307035","0.0610041273162761","0.0864384363451308"
"Very rare","2011","16-34 y.","Other degree","12","","",""
"Very rare","2011","16-34 y.","no degree/no degree yet","17","","",""
"Very rare","2011","35-65 y.","lower secondary degree","343","0.114053052085053","0.103034257501925","0.125071846668181"
"Very rare","2011","35-65 y.","secondary school degree","381","0.0962046143533503","0.087109714001723","0.105299514704978"
"Very rare","2011","35-65 y.","college entrance qualification","232","0.0705980881790168","0.0615882801067205","0.0796078962513132"
"Very rare","2011","35-65 y.","Other degree","111","0.136571054121866","0.112092834555674","0.161049273688058"
"Very rare","2011","35-65 y.","no degree/no degree yet","21","","",""
"Very rare","2011","66 and older","lower secondary degree","649","0.228153550881781","0.212880416832225","0.243426684931338"
