"plh0184","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"Often","2009","Not Employed","Rural Area","307","0.132687804482321","0.119067422092751","0.146308186871891"
"Often","2009","Not Employed","Urban Area","614","0.132997915445821","0.123022022458929","0.142973808432714"
"Rarely","2009","Employed","Rural Area","859","0.216371768196063","0.203366579264038","0.229376957128088"
"Rarely","2009","Employed","Urban Area","1700","0.227876807539869","0.218301586905884","0.237452028173854"
"Rarely","2009","Not Employed","Rural Area","712","0.299405762659772","0.281017130402706","0.317794394916837"
"Rarely","2009","Not Employed","Urban Area","1344","0.288712887348225","0.275399920549286","0.302025854147164"
"Sometimes","2009","Employed","Rural Area","1768","0.46593402836658","0.450178934314987","0.481689122418172"
"Sometimes","2009","Employed","Urban Area","3135","0.418925772223216","0.40766314333447","0.430188401111961"
"Sometimes","2009","Not Employed","Rural Area","921","0.398047807333992","0.378394543326365","0.41770107134162"
"Sometimes","2009","Not Employed","Urban Area","1633","0.376584040983024","0.362349639616786","0.390818442349263"
"Very often","2009","Employed","Rural Area","166","0.0437268285861574","0.037268408241393","0.0501852489309217"
"Very often","2009","Employed","Urban Area","381","0.0505069931965781","0.0455080630247502","0.055505923368406"
"Very often","2009","Not Employed","Rural Area","65","0.0179863281984569","0.0126503248453648","0.0233223315515491"
"Very often","2009","Not Employed","Urban Area","123","0.0326710629799394","0.0274484479277272","0.0378936780321515"
"Very rare","2009","Employed","Rural Area","237","0.0657500650607982","0.0579222426678976","0.0735778874536988"
"Very rare","2009","Employed","Urban Area","554","0.071722992281223","0.0658328820220966","0.0776131025403494"
"Very rare","2009","Not Employed","Rural Area","378","0.151872297325458","0.137462562940124","0.166282031710792"
"Very rare","2009","Not Employed","Urban Area","737","0.16903409324299","0.158023821170511","0.180044365315469"
"Often","2010","Employed","Rural Area","687","0.202313207903034","0.189008101901618","0.215618313904451"
"Often","2010","Employed","Urban Area","1380","0.204970608935509","0.195414485536024","0.214526732334994"
"Often","2010","Not Employed","Rural Area","239","0.106878260633181","0.0938368751628908","0.119919646103472"
"Often","2010","Not Employed","Urban Area","498","0.115355010038582","0.105670833631822","0.125039186445342"
"Rarely","2010","Employed","Rural Area","840","0.239269787559166","0.225139555819482","0.253400019298851"
"Rarely","2010","Employed","Urban Area","1542","0.225234750538334","0.21534587009222","0.235123630984448"
"Rarely","2010","Not Employed","Rural Area","693","0.322307747922669","0.302580098306439","0.342035397538898"
"Rarely","2010","Not Employed","Urban Area","1304","0.310276930601268","0.29625292522674","0.324300935975796"
"Sometimes","2010","Employed","Rural Area","1611","0.45714897692332","0.440649915985868","0.473648037860773"
"Sometimes","2010","Employed","Urban Area","3137","0.454219530270449","0.442432992323493","0.466006068217405"
"Sometimes","2010","Not Employed","Rural Area","839","0.404202105485812","0.38348769965642","0.424916511315204"
"Sometimes","2010","Not Employed","Urban Area","1619","0.388460568596504","0.37368495063527","0.403236186557739"
"Very often","2010","Employed","Rural Area","113","0.0342110730233933","0.0281908236797241","0.0402313223670625"
"Very often","2010","Employed","Urban Area","240","0.0343366064204385","0.0300260242235179","0.038647188617359"
"Very often","2010","Not Employed","Rural Area","44","0.0168584776072094","0.0114242114062268","0.022292743808192"
"Very often","2010","Not Employed","Urban Area","101","0.0226228033852113","0.0181150073030536","0.0271305994673691"
"Very rare","2010","Employed","Rural Area","251","0.0670569545910857","0.0587729658698159","0.0753409433123555"
"Very rare","2010","Employed","Urban Area","556","0.0812385038352704","0.0747711486514926","0.0877058590190483"
"Very rare","2010","Not Employed","Rural Area","341","0.149753408351129","0.134691343248993","0.164815473453265"
"Very rare","2010","Not Employed","Urban Area","658","0.163284687378435","0.152079437696346","0.174489937060523"
"Often","2011","Employed","Rural Area","875","0.196607893131912","0.184893953627375","0.20832183263645"
"Often","2011","Employed","Urban Area","1664","0.20382274877173","0.195130096118756","0.212515401424704"
"Often","2011","Not Employed","Rural Area","356","0.124724729535565","0.112510494217595","0.136938964853535"
"Often","2011","Not Employed","Urban Area","648","0.11619901512545","0.107554299245879","0.124843731005022"
"Rarely","2011","Employed","Rural Area","1089","0.236929285805935","0.224396994316305","0.249461577295564"
"Rarely","2011","Employed","Urban Area","1863","0.22156655546647","0.212604988321469","0.230528122611472"
"Rarely","2011","Not Employed","Rural Area","882","0.307912202989064","0.290846989939534","0.324977416038595"
"Rarely","2011","Not Employed","Urban Area","1504","0.289584343783325","0.277349003250262","0.301819684316389"
"Sometimes","2011","Employed","Rural Area","1873","0.431291601745524","0.416694419054636","0.445888784436412"
"Sometimes","2011","Employed","Urban Area","3616","0.442636297569747","0.431918292200942","0.453354302938553"
"Sometimes","2011","Not Employed","Rural Area","993","0.365715994710526","0.347911423229346","0.383520566191706"
"Sometimes","2011","Not Employed","Urban Area","2014","0.372597452792883","0.359554817824779","0.385640087760987"
"Very often","2011","Employed","Rural Area","202","0.044277262748211","0.0382141581111009","0.050340367385321"
"Very often","2011","Employed","Urban Area","390","0.0461161768036951","0.0415903752585766","0.0506419783488135"
"Very often","2011","Not Employed","Rural Area","80","0.0240208498381241","0.0183606453373532","0.029681054338895"
"Very often","2011","Not Employed","Urban Area","181","0.0326540091097195","0.0278596403717369","0.0374483778477021"
"Very rare","2011","Employed","Rural Area","383","0.0908939565684177","0.082421419091698","0.0993664940451374"
"Very rare","2011","Employed","Urban Area","717","0.0858582213883573","0.0798129077239099","0.0919035350528048"
"Very rare","2011","Not Employed","Rural Area","500","0.177626222926721","0.163497404774151","0.19175504107929"
"Very rare","2011","Not Employed","Urban Area","932","0.188965179188622","0.17840471757913","0.199525640798114"
"Often","2012","Employed","Rural Area","832","0.202924834061099","0.191015740607013","0.214833927515184"
"Often","2012","Employed","Urban Area","1533","0.181587142207145","0.173197055815494","0.189977228598796"
"Often","2012","Not Employed","Rural Area","339","0.113439474154716","0.101905311207441","0.124973637101991"
"Often","2012","Not Employed","Urban Area","627","0.118418276872049","0.109586157165544","0.127250396578554"
"Rarely","2012","Employed","Rural Area","1082","0.24808238182835","0.235293147158263","0.260871616498436"
"Rarely","2012","Employed","Urban Area","2064","0.261967274912111","0.252397560116649","0.271536989707574"
"Rarely","2012","Not Employed","Rural Area","902","0.324664768547702","0.307634281433726","0.341695255661678"
"Rarely","2012","Not Employed","Urban Area","1585","0.305685704203558","0.293092393826239","0.318279014580877"
"Sometimes","2012","Employed","Rural Area","1911","0.427917073215005","0.4132659552503","0.442568191179711"
"Sometimes","2012","Employed","Urban Area","3465","0.428250378321789","0.417481028497506","0.439019728146072"
"Sometimes","2012","Not Employed","Rural Area","1079","0.375571275529441","0.357958110430433","0.393184440628449"
"Sometimes","2012","Not Employed","Urban Area","1932","0.37635132773847","0.363108186330738","0.389594469146203"
"Very often","2012","Employed","Rural Area","175","0.0403655051824706","0.0345375046092144","0.0461935057557268"
"Very often","2012","Employed","Urban Area","343","0.044286519960845","0.0398090024075692","0.0487640375141208"
"Very often","2012","Not Employed","Rural Area","81","0.0290085945749483","0.022904506067857","0.0351126830820396"
"Very often","2012","Not Employed","Urban Area","142","0.025391648046159","0.0210914862317705","0.0296918098605475"
"Very rare","2012","Employed","Rural Area","381","0.0807102057130754","0.0726443228455381","0.0887760885806127"
"Very rare","2012","Employed","Urban Area","705","0.0839086845981096","0.0778746123842129","0.0899427568120062"
"Very rare","2012","Not Employed","Rural Area","503","0.157315887193193","0.144073432978934","0.170558341407451"
"Very rare","2012","Not Employed","Urban Area","855","0.174153043139764","0.163786365134056","0.184519721145471"
"Often","2013","Employed","Rural Area","1175","0.187279057311447","0.177435302880778","0.197122811742116"
"Often","2013","Employed","Urban Area","2286","0.202353324914929","0.194789979500461","0.209916670329396"
"Often","2013","Not Employed","Rural Area","429","0.130540681232415","0.118829508200021","0.142251854264808"
"Often","2013","Not Employed","Urban Area","828","0.123388056848189","0.11482911187939","0.131947001816988"
"Rarely","2013","Employed","Rural Area","1501","0.263020263717117","0.251911446629364","0.27412908080487"
"Rarely","2013","Employed","Urban Area","2612","0.251023463853087","0.242860558742135","0.259186368964039"
"Rarely","2013","Not Employed","Rural Area","979","0.30970198778392","0.293629128783049","0.32577484678479"
"Rarely","2013","Not Employed","Urban Area","1704","0.31950969183692","0.307374882132766","0.331644501541074"
"Sometimes","2013","Employed","Rural Area","2612","0.434247173602302","0.421740917886853","0.44675342931775"
"Sometimes","2013","Employed","Urban Area","4594","0.423572540418283","0.414270253892004","0.432874826944561"
"Sometimes","2013","Not Employed","Rural Area","1161","0.369762155215718","0.352981214775842","0.386543095655594"
"Sometimes","2013","Not Employed","Urban Area","2078","0.368379304562041","0.355826066425703","0.380932542698378"
"Very often","2013","Employed","Rural Area","270","0.0378822973337909","0.0330652857006301","0.0426993089669518"
"Very often","2013","Employed","Urban Area","549","0.045447278251434","0.0415261830872291","0.0493683734156388"
"Very often","2013","Not Employed","Rural Area","125","0.0356017115558656","0.029160516051413","0.0420429070603181"
"Very often","2013","Not Employed","Urban Area","242","0.029360602529792","0.0249672968758888","0.0337539081836952"
"Very rare","2013","Employed","Rural Area","476","0.0775712080353433","0.07082185507043","0.0843205610002566"
"Very rare","2013","Employed","Urban Area","798","0.077603392562268","0.0725666160033423","0.0826401691211936"
"Very rare","2013","Not Employed","Rural Area","485","0.154393464212082","0.141833122683158","0.166953805741007"
"Very rare","2013","Not Employed","Urban Area","820","0.159362344223058","0.149837075103337","0.16888761334278"
"Often","2014","Employed","Rural Area","1220","0.194370005236007","0.184374696476125","0.204365313995888"
"Often","2014","Employed","Urban Area","2474","0.206841346364318","0.199523916457474","0.214158776271162"
"Often","2014","Not Employed","Rural Area","444","0.120993586343235","0.109826153709986","0.132161018976483"
"Often","2014","Not Employed","Urban Area","913","0.134922039522887","0.126337390166601","0.143506688879173"
"Rarely","2014","Employed","Rural Area","1408","0.250348361865761","0.239405878336601","0.261290845394921"
"Rarely","2014","Employed","Urban Area","2835","0.248366195552708","0.240560542314371","0.256171848791046"
"Rarely","2014","Not Employed","Rural Area","977","0.308975771572075","0.293152911241841","0.32479863190231"
"Rarely","2014","Not Employed","Urban Area","1729","0.307116110959186","0.295524734262763","0.318707487655609"
"Sometimes","2014","Employed","Rural Area","2574","0.417415833575364","0.404959862949012","0.429871804201715"
"Sometimes","2014","Employed","Urban Area","4815","0.413832699055428","0.404934890540247","0.422730507570609"
"Sometimes","2014","Not Employed","Rural Area","1156","0.35198642426106","0.335632154638725","0.368340693883396"
"Sometimes","2014","Not Employed","Urban Area","2238","0.356304389353887","0.344270546152308","0.368338232555465"
"Very often","2014","Employed","Rural Area","287","0.0433082793630413","0.0381668337047089","0.0484497250213737"
"Very often","2014","Employed","Urban Area","643","0.0485254815688575","0.0446435902923851","0.0524073728453299"
"Very often","2014","Not Employed","Rural Area","115","0.0259077443400554","0.0204678434022535","0.0313476452778573"
"Very often","2014","Not Employed","Urban Area","275","0.0369781369304435","0.0322363277307856","0.0417199461301015"
"Very rare","2014","Employed","Rural Area","532","0.0945575199598272","0.0871667063984174","0.101948333521237"
"Very rare","2014","Employed","Urban Area","1003","0.0824342774586876","0.0774656965296141","0.0874028583877611"
"Very rare","2014","Not Employed","Rural Area","584","0.192136473483574","0.178645289882335","0.205627657084813"
"Very rare","2014","Not Employed","Urban Area","929","0.164679323233597","0.155359672413117","0.173998974054076"
"Often","2015","Employed","Rural Area","1096","0.192047316347124","0.181848964949575","0.202245667744672"
"Often","2015","Employed","Urban Area","2156","0.190243647744186","0.182878053505356","0.197609241983016"
"Often","2015","Not Employed","Rural Area","455","0.137190244344598","0.124856235038086","0.149524253651109"
"Often","2015","Not Employed","Urban Area","803","0.131977794744705","0.123022158152221","0.140933431337189"
"Rarely","2015","Employed","Rural Area","1496","0.262554945797647","0.251162739988479","0.273947151606815"
"Rarely","2015","Employed","Urban Area","2798","0.260158207472474","0.251925101180554","0.268391313764394"
"Rarely","2015","Not Employed","Rural Area","916","0.305942038761336","0.289422322571995","0.322461754950677"
"Rarely","2015","Not Employed","Urban Area","1552","0.297071116938123","0.284979997261037","0.30916223661521"
"Sometimes","2015","Employed","Rural Area","2421","0.421683348140472","0.40889810589178","0.434468590389164"
"Sometimes","2015","Employed","Urban Area","4460","0.40986257501398","0.400633222435233","0.419091927592728"
"Sometimes","2015","Not Employed","Rural Area","1096","0.37192103943504","0.354594268665885","0.389247810204196"
"Sometimes","2015","Not Employed","Urban Area","2063","0.361891705783669","0.349176683648498","0.374606727918841"
"Very often","2015","Employed","Rural Area","255","0.0427933160571991","0.0375534073718357","0.0480332247425624"
"Very often","2015","Employed","Urban Area","502","0.0414362832002608","0.037696241746833","0.0451763246536885"
"Very often","2015","Not Employed","Rural Area","120","0.0439798937813223","0.0366289054289182","0.0513308821337265"
"Very often","2015","Not Employed","Urban Area","241","0.0385516531061462","0.0334575809518461","0.0436457252604463"
"Very rare","2015","Employed","Rural Area","463","0.0809210736575576","0.0738604980323462","0.087981649282769"
"Very rare","2015","Employed","Urban Area","992","0.0982992865690987","0.0927122448287243","0.103886328309473"
"Very rare","2015","Not Employed","Rural Area","402","0.140966783677704","0.128491555222052","0.153442012133355"
"Very rare","2015","Not Employed","Urban Area","828","0.170507729427356","0.160556910621753","0.18045854823296"
"Often","2016","Employed","Rural Area","1006","0.185322851192344","0.17509662458075","0.195549077803938"
"Often","2016","Employed","Urban Area","2079","0.194557915744913","0.187024119140701","0.202091712349125"
"Often","2016","Not Employed","Rural Area","379","0.128344677828057","0.116002043196712","0.140687312459402"
"Often","2016","Not Employed","Urban Area","747","0.142597466032064","0.133167781190788","0.152027150873341"
"Rarely","2016","Employed","Rural Area","1366","0.238828657174826","0.227607372209859","0.250049942139792"
"Rarely","2016","Employed","Urban Area","2639","0.253148679245759","0.244873504199666","0.261423854291853"
"Rarely","2016","Not Employed","Rural Area","883","0.316686800139655","0.299520708208708","0.333852892070602"
"Rarely","2016","Not Employed","Urban Area","1519","0.29523808674763","0.282936637004545","0.307539536490715"
"Sometimes","2016","Employed","Rural Area","2411","0.439177398298834","0.426115963010062","0.452238833587605"
"Sometimes","2016","Employed","Urban Area","4296","0.407563788557326","0.398212081954844","0.416915495159808"
"Sometimes","2016","Not Employed","Rural Area","1039","0.370310494960944","0.352491106901362","0.388129883020526"
"Sometimes","2016","Not Employed","Urban Area","1948","0.355830615482054","0.342919297158651","0.368741933805458"
"Very often","2016","Employed","Rural Area","262","0.0441426153768266","0.0387365195617113","0.0495487111919419"
"Very often","2016","Employed","Urban Area","527","0.0458853975874385","0.0419033192401287","0.0498674759347483"
"Very often","2016","Not Employed","Rural Area","107","0.0385547390963843","0.0314500068778628","0.0456594713149059"
"Very often","2016","Not Employed","Urban Area","233","0.0388252611282729","0.0336156265741055","0.0440348956824402"
"Very rare","2016","Employed","Rural Area","501","0.09252847795717","0.0849022045656893","0.100154751348651"
"Very rare","2016","Employed","Urban Area","1065","0.0988442188645628","0.0931642251772932","0.104524212551832"
"Very rare","2016","Not Employed","Rural Area","413","0.14610328797496","0.133069243055232","0.159137332894688"
"Very rare","2016","Not Employed","Urban Area","835","0.167508570609978","0.157437925435068","0.177579215784889"
"Often","2017","Employed","Rural Area","1166","0.18646400316459","0.176881390234456","0.196046616094724"
"Often","2017","Employed","Urban Area","2174","0.189851511097045","0.182752775384985","0.196950246809105"
"Often","2017","Not Employed","Rural Area","383","0.114237974307545","0.10296910864548","0.125506839969611"
"Often","2017","Not Employed","Urban Area","716","0.126424741382348","0.117580624973227","0.135268857791469"
"Rarely","2017","Employed","Rural Area","1703","0.262732029610939","0.251903555787592","0.273560503434287"
"Rarely","2017","Employed","Urban Area","3015","0.260939943167021","0.252991138723656","0.268888747610385"
"Rarely","2017","Not Employed","Rural Area","966","0.321145166005695","0.304604401510286","0.337685930501104"
"Rarely","2017","Not Employed","Urban Area","1602","0.30266839258903","0.290442193568733","0.314894591609328"
"Sometimes","2017","Employed","Rural Area","2655","0.421949545309304","0.40979856849092","0.434100522127687"
"Sometimes","2017","Employed","Urban Area","4858","0.407602360546427","0.398707960269542","0.416496760823311"
"Sometimes","2017","Not Employed","Rural Area","1137","0.371865390669398","0.354744132811469","0.388986648527328"
"Sometimes","2017","Not Employed","Urban Area","2031","0.362560185972943","0.34976643482667","0.375353937119215"
"Very often","2017","Employed","Rural Area","266","0.0426593272258385","0.0376872448725146","0.0476314095791624"
"Very often","2017","Employed","Urban Area","538","0.0446026937035358","0.0408662003372554","0.0483391870698161"
"Very often","2017","Not Employed","Rural Area","115","0.0370305874581838","0.0303409439713162","0.0437202309450515"
"Very often","2017","Not Employed","Urban Area","221","0.0416732219047204","0.036354912476715","0.0469915313327259"
"Very rare","2017","Employed","Rural Area","556","0.0861950946893292","0.0792900566535276","0.0931001327251308"
"Very rare","2017","Employed","Urban Area","1140","0.0970034914859717","0.0916464083768527","0.102360574595091"
"Very rare","2017","Not Employed","Rural Area","460","0.155720881559178","0.142875917984377","0.168565845133978"
"Very rare","2017","Not Employed","Urban Area","854","0.166673458150959","0.156755344489397","0.176591571812521"
"Often","2018","Employed","Rural Area","1076","0.177892364160307","0.168319082246584","0.18746564607403"
"Often","2018","Employed","Urban Area","2164","0.190741763911464","0.183513470813951","0.197970057008977"
"Often","2018","Not Employed","Rural Area","370","0.112459255006801","0.100956797133626","0.123961712879975"
"Often","2018","Not Employed","Urban Area","745","0.122077136772399","0.113270137085828","0.13088413645897"
"Rarely","2018","Employed","Rural Area","1687","0.287991210150924","0.276655463065819","0.299326957236029"
"Rarely","2018","Employed","Urban Area","2945","0.258436199178943","0.250382039667459","0.266490358690426"
"Rarely","2018","Not Employed","Rural Area","947","0.338297852444239","0.32107203687967","0.355523668008807"
"Rarely","2018","Not Employed","Urban Area","1519","0.29657384658126","0.284286494162657","0.308861198999864"
"Sometimes","2018","Employed","Rural Area","2528","0.398440526853957","0.38618480511979","0.410696248588125"
"Sometimes","2018","Employed","Urban Area","4559","0.404645333913435","0.395615194770691","0.413675473056178"
"Sometimes","2018","Not Employed","Rural Area","1044","0.361401981358605","0.343911250847715","0.378892711869496"
"Sometimes","2018","Not Employed","Urban Area","1970","0.379067153555788","0.366015575411612","0.392118731699964"
"Very often","2018","Employed","Rural Area","256","0.0404205458133909","0.0354904040097704","0.0453506876170115"
"Very often","2018","Employed","Urban Area","535","0.044524269858136","0.0407295691685221","0.0483189705477499"
"Very often","2018","Not Employed","Rural Area","110","0.0369759423184595","0.0301056202886299","0.0438462643482891"
"Very often","2018","Not Employed","Urban Area","247","0.0395112683039515","0.0342705688253829","0.0447519677825202"
"Very rare","2018","Employed","Rural Area","583","0.0952553530214209","0.0879063984908921","0.10260430755195"
"Very rare","2018","Employed","Urban Area","1146","0.101652433138023","0.0960927456540829","0.107212120621962"
"Very rare","2018","Not Employed","Rural Area","427","0.150864968871896","0.137833856698881","0.163896081044912"
"Very rare","2018","Not Employed","Urban Area","827","0.162770594786601","0.152839597899111","0.172701591674092"
"Often","2019","Employed","Rural Area","1080","0.190650808539185","0.180723818879686","0.200577798198685"
"Often","2019","Employed","Urban Area","1905","0.176916015814444","0.169678179061174","0.184153852567713"
"Often","2019","Not Employed","Rural Area","328","0.111613569988887","0.100056897966925","0.123170242010849"
"Often","2019","Not Employed","Urban Area","628","0.121079074367251","0.111831164443118","0.130326984291383"
"Rarely","2019","Employed","Rural Area","1642","0.262273911424113","0.251157735975461","0.273390086872765"
"Rarely","2019","Employed","Urban Area","2914","0.276728384033638","0.26824282034793","0.285213947719345"
"Rarely","2019","Not Employed","Rural Area","928","0.324263003940913","0.307083489704089","0.341442518177737"
"Rarely","2019","Not Employed","Urban Area","1433","0.320225590471235","0.306999101749836","0.333452079192635"
"Sometimes","2019","Employed","Rural Area","2448","0.411223880018957","0.398788916026413","0.423658844011502"
"Sometimes","2019","Employed","Urban Area","4236","0.40257407676885","0.393272253854619","0.411875899683081"
"Sometimes","2019","Not Employed","Rural Area","1033","0.362341115897938","0.34469998808225","0.379982243713627"
"Sometimes","2019","Not Employed","Urban Area","1729","0.343785998610159","0.33032116529392","0.357250831926399"
"Very often","2019","Employed","Rural Area","243","0.0373296126621319","0.0325389474345146","0.0421202778897491"
"Very often","2019","Employed","Urban Area","493","0.0431503210960817","0.0392962740975999","0.0470043680945635"
"Very often","2019","Not Employed","Rural Area","106","0.0316257938272322","0.0252031231427598","0.0380484645117046"
"Very often","2019","Not Employed","Urban Area","174","0.0301594093789537","0.0253110395809681","0.0350077791769394"
"Very rare","2019","Employed","Rural Area","602","0.098521787355613","0.0909904164950568","0.106053158216169"
"Very rare","2019","Employed","Urban Area","1130","0.100631202286987","0.0949251155154482","0.106337289058526"
"Very rare","2019","Not Employed","Rural Area","457","0.170156516345029","0.156365517654341","0.183947515035718"
"Very rare","2019","Not Employed","Urban Area","816","0.184749927172401","0.173747925572051","0.19575192877275"
