"plh0184","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","16-34 y.","(0) in school","30","0.0940704785868774","0.06313128991679","0.125009667256965"
"Very rare","2007","16-34 y.","(1a) inadequately completed","4","","",""
"Very rare","2007","16-34 y.","(1b) general elementary school","26","","",""
"Very rare","2007","16-34 y.","(1c) basic vocational qualification","33","0.0446291841855571","0.0267433759610511","0.0625149924100631"
"Very rare","2007","16-34 y.","(2b) intermediate general qualification","21","","",""
"Very rare","2007","16-34 y.","(2a) intermediate vocational","46","0.0382359820161568","0.026368242339395","0.0501037216929186"
"Very rare","2007","16-34 y.","(2c_gen) general maturity certificate","54","0.0844664063840841","0.0634410868133011","0.105491725954867"
"Very rare","2007","16-34 y.","(2c_voc) vocational maturity certificate","31","0.0607400495527871","0.0392601740695161","0.082219925036058"
"Very rare","2007","16-34 y.","(3a) lower tertiary education","11","","",""
"Very rare","2007","16-34 y.","(3b) higher tertiary education","27","","",""
"Very rare","2007","35-65 y.","(0) in school","","","",""
"Very rare","2007","35-65 y.","(1a) inadequately completed","12","","",""
"Very rare","2007","35-65 y.","(1b) general elementary school","63","0.102540395554209","0.0794666021177913","0.125614188990628"
"Very rare","2007","35-65 y.","(1c) basic vocational qualification","301","0.092778855811411","0.0826150347572847","0.102942676865537"
"Very rare","2007","35-65 y.","(2b) intermediate general qualification","3","","",""
"Very rare","2007","35-65 y.","(2a) intermediate vocational","255","0.0717877011221047","0.0630607505326113","0.0805146517115981"
"Very rare","2007","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"Very rare","2007","35-65 y.","(2c_voc) vocational maturity certificate","75","0.0841940049353264","0.0661327679095583","0.102255241961094"
"Very rare","2007","35-65 y.","(3a) lower tertiary education","84","0.0678222522834802","0.0532391302903078","0.0824053742766525"
"Very rare","2007","35-65 y.","(3b) higher tertiary education","128","0.06288205802682","0.0518913974019763","0.0738727186516637"
"Very rare","2007","66 and older","(0) in school","","","",""
"Very rare","2007","66 and older","(1a) inadequately completed","16","","",""
"Very rare","2007","66 and older","(1b) general elementary school","162","0.228201982001577","0.198025735434069","0.258378228569086"
"Very rare","2007","66 and older","(1c) basic vocational qualification","375","0.1949568761594","0.177550819055415","0.212362933263386"
"Very rare","2007","66 and older","(2b) intermediate general qualification","9","","",""
"Very rare","2007","66 and older","(2a) intermediate vocational","110","0.234390255577509","0.197839467719925","0.270941043435093"
"Very rare","2007","66 and older","(2c_gen) general maturity certificate","2","","",""
"Very rare","2007","66 and older","(2c_voc) vocational maturity certificate","34","0.171542465625818","0.115847914623289","0.227237016628347"
"Very rare","2007","66 and older","(3a) lower tertiary education","59","0.157387411348737","0.119821540780251","0.194953281917222"
"Very rare","2007","66 and older","(3b) higher tertiary education","84","0.18166966462778","0.146510978612997","0.216828350642563"
"Rarely","2007","16-34 y.","(0) in school","84","0.261982987876868","0.215380964875011","0.308585010878724"
"Rarely","2007","16-34 y.","(1a) inadequately completed","4","","",""
"Rarely","2007","16-34 y.","(1b) general elementary school","77","0.188828249416737","0.146918450235477","0.230738048597997"
"Rarely","2007","16-34 y.","(1c) basic vocational qualification","101","0.176073752950962","0.143082060880638","0.209065445021286"
"Rarely","2007","16-34 y.","(2b) intermediate general qualification","71","0.211701039736873","0.170788571946356","0.252613507527389"
"Rarely","2007","16-34 y.","(2a) intermediate vocational","173","0.168395265079341","0.145236199145818","0.191554331012863"
"Rarely","2007","16-34 y.","(2c_gen) general maturity certificate","147","0.206003959411602","0.175425865743436","0.236582053079767"
"Rarely","2007","16-34 y.","(2c_voc) vocational maturity certificate","67","0.145690652884986","0.113963966913696","0.177417338856276"
"Rarely","2007","16-34 y.","(3a) lower tertiary education","33","0.163564291606159","0.113176717561405","0.213951865650912"
"Rarely","2007","16-34 y.","(3b) higher tertiary education","70","0.192419641629275","0.151121392156537","0.233717891102013"
"Rarely","2007","35-65 y.","(0) in school","","","",""
"Rarely","2007","35-65 y.","(1a) inadequately completed","15","","",""
"Rarely","2007","35-65 y.","(1b) general elementary school","156","0.215693889156171","0.184409637458552","0.24697814085379"
"Rarely","2007","35-65 y.","(1c) basic vocational qualification","685","0.224288603065169","0.209675931896991","0.238901274233347"
"Rarely","2007","35-65 y.","(2b) intermediate general qualification","19","","",""
"Rarely","2007","35-65 y.","(2a) intermediate vocational","606","0.17574639400361","0.162879092596452","0.188613695410768"
"Rarely","2007","35-65 y.","(2c_gen) general maturity certificate","27","","",""
"Rarely","2007","35-65 y.","(2c_voc) vocational maturity certificate","150","0.140056538980402","0.117483407509184","0.16262967045162"
"Rarely","2007","35-65 y.","(3a) lower tertiary education","235","0.189570884609548","0.166837799654527","0.212303969564569"
"Rarely","2007","35-65 y.","(3b) higher tertiary education","414","0.201831736771298","0.183659631078287","0.220003842464308"
"Rarely","2007","66 and older","(0) in school","","","",""
"Rarely","2007","66 and older","(1a) inadequately completed","17","","",""
"Rarely","2007","66 and older","(1b) general elementary school","211","0.28747660442544","0.254933835545899","0.320019373304982"
"Rarely","2007","66 and older","(1c) basic vocational qualification","611","0.297780071633078","0.277688868578494","0.317871274687663"
"Rarely","2007","66 and older","(2b) intermediate general qualification","13","","",""
"Rarely","2007","66 and older","(2a) intermediate vocational","148","0.265168954571331","0.2270818177064","0.303256091436262"
"Rarely","2007","66 and older","(2c_gen) general maturity certificate","9","","",""
"Rarely","2007","66 and older","(2c_voc) vocational maturity certificate","52","0.297419889431702","0.229885545287274","0.36495423357613"
"Rarely","2007","66 and older","(3a) lower tertiary education","105","0.273103315554252","0.227141802170276","0.319064828938228"
"Rarely","2007","66 and older","(3b) higher tertiary education","119","0.244982473201312","0.205765585255939","0.284199361146684"
"Sometimes","2007","16-34 y.","(0) in school","137","0.359186955400496","0.308340464285826","0.410033446515167"
"Sometimes","2007","16-34 y.","(1a) inadequately completed","9","","",""
"Sometimes","2007","16-34 y.","(1b) general elementary school","116","0.378549819257879","0.326611203790902","0.430488434724857"
"Sometimes","2007","16-34 y.","(1c) basic vocational qualification","195","0.411870747986885","0.369239310674585","0.454502185299185"
"Sometimes","2007","16-34 y.","(2b) intermediate general qualification","164","0.396190199690209","0.347206605654835","0.445173793725582"
"Sometimes","2007","16-34 y.","(2a) intermediate vocational","432","0.450331120328587","0.419540801974608","0.481121438682565"
"Sometimes","2007","16-34 y.","(2c_gen) general maturity certificate","288","0.435491824556829","0.398004143553837","0.47297950555982"
"Sometimes","2007","16-34 y.","(2c_voc) vocational maturity certificate","213","0.506813137770391","0.461852654791925","0.551773620748857"
"Sometimes","2007","16-34 y.","(3a) lower tertiary education","98","0.457718156840811","0.389848677072278","0.525587636609344"
"Sometimes","2007","16-34 y.","(3b) higher tertiary education","159","0.430241064014057","0.378371144876566","0.482110983151548"
"Sometimes","2007","35-65 y.","(0) in school","","","",""
"Sometimes","2007","35-65 y.","(1a) inadequately completed","55","0.46745347638496","0.376263491271524","0.558643461498396"
"Sometimes","2007","35-65 y.","(1b) general elementary school","270","0.402448533018239","0.365148700296968","0.43974836573951"
"Sometimes","2007","35-65 y.","(1c) basic vocational qualification","1279","0.408495107422839","0.391274497769817","0.42571571707586"
"Sometimes","2007","35-65 y.","(2b) intermediate general qualification","38","0.286390969003365","0.198225761831814","0.374556176174916"
"Sometimes","2007","35-65 y.","(2a) intermediate vocational","1506","0.445958787124483","0.429154030263758","0.462763543985208"
"Sometimes","2007","35-65 y.","(2c_gen) general maturity certificate","59","0.506792160196142","0.418795299664579","0.594789020727706"
"Sometimes","2007","35-65 y.","(2c_voc) vocational maturity certificate","390","0.443721862706807","0.41140668292923","0.476037042484385"
"Sometimes","2007","35-65 y.","(3a) lower tertiary education","510","0.433522893909532","0.404781208007303","0.462264579811761"
"Sometimes","2007","35-65 y.","(3b) higher tertiary education","829","0.430173651290657","0.407757736649581","0.452589565931733"
"Sometimes","2007","66 and older","(0) in school","","","",""
"Sometimes","2007","66 and older","(1a) inadequately completed","24","","",""
"Sometimes","2007","66 and older","(1b) general elementary school","272","0.378399356371234","0.343526734042859","0.413271978699608"
"Sometimes","2007","66 and older","(1c) basic vocational qualification","716","0.367433191875734","0.346251339080108","0.38861504467136"
"Sometimes","2007","66 and older","(2b) intermediate general qualification","11","","",""
"Sometimes","2007","66 and older","(2a) intermediate vocational","191","0.364024749439611","0.322509389888485","0.405540108990737"
"Sometimes","2007","66 and older","(2c_gen) general maturity certificate","6","","",""
"Sometimes","2007","66 and older","(2c_voc) vocational maturity certificate","71","0.432078868263441","0.358894675845311","0.505263060681571"
"Sometimes","2007","66 and older","(3a) lower tertiary education","136","0.390421903407477","0.340097775903603","0.440746030911352"
"Sometimes","2007","66 and older","(3b) higher tertiary education","186","0.416860434641797","0.371902257294701","0.461818611988892"
"Often","2007","16-34 y.","(0) in school","71","0.220087607639506","0.17617838552054","0.263996829758471"
"Often","2007","16-34 y.","(1a) inadequately completed","11","","",""
"Often","2007","16-34 y.","(1b) general elementary school","91","0.281336845999131","0.233186248102706","0.329487443895555"
"Often","2007","16-34 y.","(1c) basic vocational qualification","138","0.287147048854875","0.247957951084029","0.326336146625721"
"Often","2007","16-34 y.","(2b) intermediate general qualification","97","0.26399945325604","0.219853663946942","0.308145242565139"
"Often","2007","16-34 y.","(2a) intermediate vocational","271","0.256890111249493","0.229850662202278","0.283929560296707"
"Often","2007","16-34 y.","(2c_gen) general maturity certificate","148","0.223496309667389","0.191999222322726","0.254993397012052"
"Often","2007","16-34 y.","(2c_voc) vocational maturity certificate","131","0.226900049635345","0.189235185572767","0.264564913697923"
"Often","2007","16-34 y.","(3a) lower tertiary education","46","0.213428642929127","0.157612691306759","0.269244594551496"
"Often","2007","16-34 y.","(3b) higher tertiary education","76","0.234740226786345","0.190337231103431","0.279143222469259"
"Often","2007","35-65 y.","(0) in school","","","",""
"Often","2007","35-65 y.","(1a) inadequately completed","24","","",""
"Often","2007","35-65 y.","(1b) general elementary school","121","0.198628938164931","0.168282890220831","0.22897498610903"
"Often","2007","35-65 y.","(1c) basic vocational qualification","688","0.216730480202149","0.202296319631846","0.231164640772453"
"Often","2007","35-65 y.","(2b) intermediate general qualification","32","0.418952116421367","0.322729854824406","0.515174378018329"
"Often","2007","35-65 y.","(2a) intermediate vocational","779","0.2423107891903","0.227824879865797","0.256796698514803"
