"plh0184","year","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","West Germany","3126","0.206389862809898","0.200027967123869","0.212751758495928","4"
"Often","2007","East Germany","1095","0.220755618167391","0.209284587013291","0.232226649321491","4"
"Rarely","2007","West Germany","3486","0.215507604681879","0.209044154165175","0.221971055198582","2"
"Rarely","2007","East Germany","1039","0.205898207634103","0.194714801215053","0.217081614053152","2"
"Sometimes","2007","West Germany","6372","0.413600864721376","0.40585934652421","0.421342382918541","3"
"Sometimes","2007","East Germany","2181","0.423015306446575","0.409351555920028","0.436679056973123","3"
"Very often","2007","West Germany","884","0.0560547463541634","0.0524388301396699","0.059670662568657","5"
"Very often","2007","East Germany","289","0.0656244085590057","0.058775786813608","0.0724730303044034","5"
"Very rare","2007","West Germany","1678","0.108446921432684","0.103559036480015","0.113334806385353","1"
"Very rare","2007","East Germany","418","0.0847064591929255","0.0770054401071071","0.092407478278744","1"
"Often","2008","West Germany","2637","0.18782801996839","0.18149085705711","0.194165182879671","4"
"Often","2008","East Germany","911","0.196202235412431","0.184953689306385","0.207450781518477","4"
"Rarely","2008","East Germany","1085","0.219388521903762","0.207666691388852","0.231110352418672","2"
"Rarely","2008","West Germany","3667","0.24271787069396","0.235761697100667","0.249674044287253","2"
"Sometimes","2008","West Germany","6098","0.419393687747201","0.411387191546435","0.427400183947967","3"
"Sometimes","2008","East Germany","2161","0.45608298111808","0.441975181663652","0.470190780572508","3"
"Very often","2008","West Germany","644","0.0445336377456525","0.0411867398181502","0.0478805356731547","5"
"Very often","2008","East Germany","210","0.041367388377548","0.0357267770974476","0.0470079996576485","5"
"Very rare","2008","West Germany","1546","0.105526783844796","0.100541892436288","0.110511675253304","1"
"Very rare","2008","East Germany","421","0.0869588731881796","0.0789775822534786","0.0949401641228806","1"
"Often","2009","West Germany","2476","0.188270563152562","0.181678561991641","0.194862564313483","4"
"Often","2009","East Germany","868","0.193071120394525","0.181598519075937","0.204543721713113","4"
"Rarely","2009","West Germany","3493","0.250084705515937","0.24278223035839","0.257387180673484","2"
"Rarely","2009","East Germany","1122","0.249888021849406","0.237303944364166","0.262472099334645","2"
"Sometimes","2009","West Germany","5509","0.410604434521824","0.402309066346082","0.418899802697566","3"
"Sometimes","2009","East Germany","1948","0.432422074620583","0.418022412887638","0.446821736353527","3"
"Very often","2009","West Germany","585","0.04307953032918","0.0396558451817936","0.0465032154765664","5"
"Very often","2009","East Germany","150","0.02984933623568","0.0249031262995171","0.0347955461718428","5"
"Very rare","2009","West Germany","1447","0.107960766480497","0.102727831073324","0.11319370188767","1"
"Very rare","2009","East Germany","459","0.0947694468998069","0.0862561184562307","0.103282775343383","1"
"Often","2010","West Germany","2145","0.169404617731807","0.162846081204071","0.175963154259543","4"
"Often","2010","East Germany","659","0.164269919368009","0.152965639642789","0.175574199093228","4"
"Rarely","2010","West Germany","3319","0.263502214897395","0.255799790913238","0.271204638881552","2"
"Rarely","2010","East Germany","1060","0.25849802328049","0.24514081720454","0.271855229356439","2"
"Sometimes","2010","West Germany","5331","0.429382438300087","0.42072789272869","0.438036983871485","3"
"Sometimes","2010","East Germany","1875","0.438042082685998","0.422905052698185","0.453179112673811","3"
"Very often","2010","West Germany","388","0.0283841862114788","0.025480597666993","0.0312877747559647","5"
"Very often","2010","East Germany","110","0.0319733118850315","0.0266058578497446","0.0373407659203184","5"
"Very rare","2010","East Germany","423","0.107216662780472","0.0977774660596251","0.116655859501319","1"
"Very rare","2010","West Germany","1383","0.109326542859232","0.10387057722805","0.114782508490413","1"
"Often","2011","East Germany","830","0.172210319230313","0.161650591661537","0.182770046799089","4"
"Often","2011","West Germany","2713","0.168939475407964","0.163106345406207","0.174772605409722","4"
"Rarely","2011","East Germany","1265","0.253691548363935","0.241521976393711","0.265861120334158","2"
"Rarely","2011","West Germany","4073","0.252982636910117","0.24621510263924","0.259750171180994","2"
"Sometimes","2011","East Germany","2009","0.41036708113187","0.396609558290491","0.424124603973249","3"
"Sometimes","2011","West Germany","6487","0.412956545398637","0.405291635392585","0.420621455404688","3"
"Very often","2011","East Germany","193","0.040194067597979","0.0347007359652828","0.0456873992306752","5"
"Very often","2011","West Germany","660","0.0393476782136846","0.0363210266134032","0.0423743298139659","5"
"Very rare","2011","East Germany","614","0.123536983675903","0.114334004949199","0.132739962402607","1"
"Very rare","2011","West Germany","1918","0.125773664069597","0.120611562359789","0.130935765779405","1"
"Often","2012","East Germany","803","0.17464602028449","0.163977452021052","0.185314588547928","4"
"Often","2012","West Germany","2528","0.157528166988913","0.151824468753129","0.163231865224698","4"
"Rarely","2012","East Germany","1326","0.266129824007926","0.253711497869107","0.278548150146745","2"
"Rarely","2012","West Germany","4307","0.281327040011466","0.274287064855129","0.288367015167803","2"
"Sometimes","2012","East Germany","2005","0.412186189619006","0.398354562269813","0.426017816968199","3"
"Sometimes","2012","West Germany","6382","0.407027873055508","0.399336055921435","0.414719690189581","3"
"Very often","2012","East Germany","160","0.0308841609473187","0.0260227490660764","0.0357455728285609","5"
"Very often","2012","West Germany","581","0.0379114537750305","0.0349213072038398","0.0409016003462211","5"
"Very rare","2012","East Germany","571","0.11615380514126","0.107150297493479","0.125157312789041","1"
"Very rare","2012","West Germany","1873","0.116205466169082","0.111187951279728","0.121222981058436","1"
"Often","2013","East Germany","981","0.170721792438349","0.160999744245763","0.180443840630935","4"
"Often","2013","West Germany","3737","0.169577540622239","0.164372875780529","0.17478220546395","4"
"Rarely","2013","East Germany","1540","0.26823829568574","0.256790855273707","0.279685736097774","2"
"Rarely","2013","West Germany","5256","0.28102309300531","0.274788795346441","0.28725739066418","2"
"Sometimes","2013","East Germany","2366","0.411611070726411","0.398895409988202","0.424326731464621","3"
"Sometimes","2013","West Germany","8079","0.403098648675284","0.396295405248006","0.409901892102562","3"
"Very often","2013","East Germany","271","0.0433855026823166","0.0381216471891793","0.0486493581754539","5"
"Very often","2013","West Germany","915","0.0373401923445282","0.0347106282934048","0.0399697563956515","5"
"Very rare","2013","East Germany","596","0.106043338467183","0.0980879188737352","0.11399875806063","1"
"Very rare","2013","West Germany","1983","0.108960525352638","0.104638949650096","0.113282101055179","1"
"Often","2014","East Germany","1024","0.184322716710517","0.174178047863423","0.19446738555761","4"
"Often","2014","West Germany","4027","0.173848098800045","0.168786936679098","0.178909260920991","4"
"Rarely","2014","East Germany","1470","0.271582939113392","0.259946219866105","0.283219658360678","2"
"Rarely","2014","West Germany","5479","0.270904336001116","0.264969133258689","0.276839538743543","2"
"Sometimes","2014","East Germany","2240","0.385542412219317","0.372808223089376","0.398276601349258","3"
"Sometimes","2014","West Germany","8543","0.393930839110557","0.387405450111224","0.40045622810989","3"
"Very often","2014","East Germany","250","0.0433687723220622","0.0380397185698841","0.0486978260742402","5"
"Very often","2014","West Germany","1070","0.0414962151684642","0.0388328146349492","0.0441596157019793","5"
"Very rare","2014","East Germany","628","0.115183159634713","0.106830775811513","0.123535543457912","1"
"Very rare","2014","West Germany","2420","0.119820510919817","0.115483539817499","0.124157482022136","1"
"Often","2015","East Germany","964","0.185533066421956","0.175048815726236","0.196017317117677","4"
"Often","2015","West Germany","3546","0.166233224944185","0.161052099062089","0.171414350826281","4"
"Rarely","2015","East Germany","1442","0.26941159428585","0.257445992757671","0.281377195814029","2"
"Rarely","2015","West Germany","5320","0.276580246568157","0.270355112659882","0.282805380476432","2"
"Sometimes","2015","East Germany","2152","0.408744448430797","0.395485668672145","0.42200322818945","3"
"Sometimes","2015","West Germany","7888","0.392826909432916","0.386030182694381","0.399623636171451","3"
"Very often","2015","East Germany","211","0.0442433110438344","0.0386972136636535","0.0497894084240154","5"
"Very often","2015","West Germany","907","0.0406216957701982","0.037874327313622","0.0433690642267744","5"
"Very rare","2015","East Germany","512","0.092067579817562","0.0842698149970416","0.0998653446380823","1"
"Very rare","2015","West Germany","2173","0.123737923284543","0.119155329557573","0.128320517011513","1"
"Often","2016","East Germany","837","0.163307490479894","0.153122542253892","0.173492438705895","4"
"Often","2016","West Germany","3374","0.17437714510763","0.169009427402769","0.17974486281249","4"
"Rarely","2016","West Germany","5054","0.268823222341576","0.262551329654203","0.27509511502895","2"
"Rarely","2016","East Germany","1353","0.263017286625552","0.250886369668206","0.275148203582899","2"
"Sometimes","2016","West Germany","7629","0.394198956808921","0.387285794132781","0.40111211948506","3"
"Sometimes","2016","East Germany","2065","0.409694470612932","0.396144407765827","0.423244533460036","3"
"Very often","2016","West Germany","889","0.0417054983617305","0.0388773630228595","0.0445336337006014","5"
"Very often","2016","East Germany","240","0.0488066790385899","0.0428699550566246","0.0547434030205552","5"
"Very rare","2016","West Germany","2249","0.120895177380143","0.116283288312102","0.125507066448184","1"
"Very rare","2016","East Germany","565","0.115174073243033","0.106378196891842","0.123969949594223","1"
"Often","2017","West Germany","3495","0.163954181311504","0.158938626093875","0.168969736529133","4"
"Often","2017","East Germany","944","0.171606385110616","0.161752431171535","0.181460339049698","4"
"Rarely","2017","West Germany","5662","0.275912912038311","0.269857772691783","0.281968051384839","2"
"Rarely","2017","East Germany","1624","0.289009100692329","0.277161969023943","0.300856232360716","2"
"Sometimes","2017","West Germany","8448","0.396460000472516","0.389833328918315","0.403086672026717","3"
"Sometimes","2017","East Germany","2233","0.391230137020327","0.37847549839908","0.403984775641574","3"
"Very often","2017","West Germany","906","0.0428907621427148","0.0401459959005016","0.045635528384928","5"
"Very often","2017","East Germany","234","0.0415044011074237","0.0362916430011087","0.0467171592137388","5"
"Very rare","2017","West Germany","2421","0.120782144034955","0.11636753401105","0.125196754058859","1"
"Very rare","2017","East Germany","589","0.106649976069304","0.0985828908854626","0.114717061253145","1"
"Often","2018","West Germany","3487","0.166006566350325","0.160872473211346","0.171140659489304","4"
"Often","2018","East Germany","868","0.150497002627514","0.141054274012301","0.159939731242728","4"
"Rarely","2018","West Germany","5451","0.277718365942494","0.271538552273897","0.283898179611092","2"
"Rarely","2018","East Germany","1647","0.303733837314227","0.291589177378239","0.315878497250215","2"
"Sometimes","2018","West Germany","7964","0.392433606980828","0.385696091722792","0.399171122238863","3"
"Sometimes","2018","East Germany","2137","0.393556937690915","0.380655148911837","0.406458726469992","3"
"Very often","2018","East Germany","231","0.0412074692642602","0.0359581689699777","0.0464567695585426","5"
