"plh0184","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","16-34 y.","Employed","852","0.245761272054738","0.231270372922018","0.260252171187459","4"
"Often","2007","16-34 y.","Not Employed","316","0.266007488227248","0.242260145706712","0.289754830747783","4"
"Often","2007","35-65 y.","Employed","2047","0.241192097764506","0.232316626167397","0.250067569361615","4"
"Often","2007","35-65 y.","Not Employed","496","0.208328264869588","0.19252233194417","0.224134197795007","4"
"Often","2007","66 and older","Employed","37","0.152046207701743","0.109374745124857","0.19471767027863","4"
"Often","2007","66 and older","Not Employed","473","0.109013097699931","0.0994897213444917","0.11853647405537","4"
"Rarely","2007","16-34 y.","Not Employed","284","0.203805509121331","0.182156410724805","0.225454607517856","2"
"Rarely","2007","16-34 y.","Employed","638","0.179672802519289","0.166751124284456","0.192594480754122","2"
"Rarely","2007","35-65 y.","Employed","1736","0.190242523188041","0.18209969520063","0.198385351175451","2"
"Rarely","2007","35-65 y.","Not Employed","579","0.210798497486596","0.194923956604621","0.226673038368571","2"
"Rarely","2007","66 and older","Employed","63","0.195323949090822","0.148209737817196","0.242438160364448","2"
"Rarely","2007","66 and older","Not Employed","1225","0.289643937812903","0.275783204278783","0.303504671347023","2"
"Sometimes","2007","35-65 y.","Employed","3907","0.428096736837062","0.417831328612933","0.438362145061191","3"
"Sometimes","2007","66 and older","Not Employed","1502","0.377504409234653","0.362691338338105","0.392317480131201","3"
"Sometimes","2007","16-34 y.","Not Employed","541","0.386111895453623","0.359946730898125","0.412277060009121","3"
"Sometimes","2007","66 and older","Employed","120","0.400555519540574","0.342322476926389","0.45878856215476","3"
"Sometimes","2007","16-34 y.","Employed","1439","0.440095275263288","0.423387654252404","0.456802896274172","3"
"Sometimes","2007","35-65 y.","Not Employed","1044","0.421676187882093","0.402456402129956","0.44089597363423","3"
"Very often","2007","16-34 y.","Not Employed","79","0.0607528541552901","0.047914907834261","0.0735908004763191","5"
"Very often","2007","16-34 y.","Employed","261","0.0803352690866641","0.0711867228296333","0.0894838153436948","5"
"Very often","2007","35-65 y.","Employed","570","0.0675144100199998","0.0623089000610073","0.0727199199789922","5"
"Very often","2007","35-65 y.","Not Employed","151","0.0599381721006339","0.0506996304169117","0.069176713784356","5"
"Very often","2007","66 and older","Employed","11","","","","5"
"Very often","2007","66 and older","Not Employed","101","0.0209988275884705","0.0166175065481209","0.0253801486288202","5"
"Very rare","2007","16-34 y.","Employed","201","0.0541353810760204","0.046519164494738","0.0617515976573027","1"
"Very rare","2007","35-65 y.","Not Employed","266","0.0992588776610885","0.0876214192553399","0.110896336066837","1"
"Very rare","2007","35-65 y.","Employed","665","0.0729542321903912","0.0675588798418132","0.0783495845389692","1"
"Very rare","2007","66 and older","Employed","41","0.20808778102522","0.159845764782109","0.25632979726833","1"
"Very rare","2007","16-34 y.","Not Employed","110","0.0833222530425086","0.0684693578245545","0.0981751482604628","1"
"Very rare","2007","66 and older","Not Employed","813","0.202839727664043","0.190552178170338","0.215127277157747","1"
"Often","2008","16-34 y.","Employed","700","0.219005461200976","0.204613069421201","0.233397852980752","4"
"Often","2008","35-65 y.","Employed","1759","0.223001321694248","0.214125485175122","0.231877158213373","4"
