"plh0184","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Often","2010","higher education","594","0.179802833097678","0.167647148179466","0.19195851801589","4"
"Often","2010","middle vocational","1370","0.160379429532023","0.152494418684646","0.1682644403794","4"
"Often","2010","higher vocational","231","0.167482525334857","0.146831828989398","0.188133221680316","4"
"Often","2010","in school","55","0.2312722325343","0.180885060808238","0.281659404260362","4"
"Often","2010","vocational + Abi","188","0.182222530298921","0.157623322005728","0.206821738592114","4"
"Rarely","2010","vocational + Abi","205","0.232301884851115","0.205391238634736","0.259212531067495","2"
"Rarely","2010","in school","70","0.236290463251027","0.185526075253076","0.287054851248978","2"
"Rarely","2010","inadequately","30","0.193740353408349","0.128271975764321","0.259208731052376","2"
"Rarely","2010","middle vocational","2192","0.259882047251318","0.250458269462814","0.269305825039822","2"
"Rarely","2010","general elemantary","441","0.273003181385168","0.251389033281072","0.294617329489265","2"
"Rarely","2010","higher education","1039","0.268624385526902","0.254594149009991","0.282654622043813","2"
"Rarely","2010","higher vocational","325","0.277129189898043","0.252376366035341","0.301882013760745","2"
"Sometimes","2010","in school","111","0.392967314933538","0.334601815832559","0.451332814034518","3"
"Sometimes","2010","inadequately","54","0.451518674918718","0.369085342938125","0.533952006899311","3"
"Sometimes","2010","higher education","1730","0.44507457604346","0.429343597401428","0.460805554685493","3"
"Sometimes","2010","general elemantary","650","0.402140159538611","0.378351146316337","0.425929172760885","3"
"Sometimes","2010","higher vocational","552","0.428509247908958","0.401141568462426","0.45587692735549","3"
"Sometimes","2010","middle vocational","3569","0.433106037244958","0.422458860521244","0.443753213968673","3"
"Sometimes","2010","vocational + Abi","426","0.4651879884807","0.433403344933948","0.496972632027453","3"
"Very often","2010","in school","7","","","","5"
"Very often","2010","vocational + Abi","37","0.0346358425348661","0.0229835605464991","0.0462881245232331","5"
"Very often","2010","inadequately","6","","","","5"
"Very often","2010","middle vocational","240","0.0305112276734154","0.0268156046751219","0.0342068506717089","5"
"Very often","2010","general elemantary","58","0.0264143362025591","0.0186340611702891","0.034194611234829","5"
"Very often","2010","higher education","97","0.0231378794932564","0.0183790466646635","0.0278967123218493","5"
"Very often","2010","higher vocational","41","0.0370463534138197","0.0266008663604406","0.0474918404671989","5"
"Very rare","2010","vocational + Abi","90","0.0856517538343978","0.0678186691880622","0.103484838480733","1"
"Very rare","2010","inadequately","19","","","","1"
"Very rare","2010","middle vocational","949","0.116121258298285","0.10923729353168","0.123005223064891","1"
"Very rare","2010","in school","26","","","","1"
"Very rare","2010","general elemantary","212","0.140601797068515","0.123737017457943","0.157466576679087","1"
"Very rare","2010","higher education","374","0.0833603258387039","0.0746104666542357","0.092110185023172","1"
"Very rare","2010","higher vocational","107","0.0898326834443231","0.0740190715500867","0.10564629533856","1"
"Often","2011","general elemantary","353","0.162164176027969","0.146648333084278","0.17768001897166","4"
"Often","2011","higher education","760","0.164353943720729","0.153632753612433","0.175075133829026","4"
"Often","2011","higher vocational","261","0.201942791346888","0.181265435586201","0.222620147107576","4"
"Often","2011","in school","56","0.185265179978309","0.142224317802269","0.228306042154349","4"
"Often","2011","inadequately","46","0.243718032763515","0.188353988696376","0.299082076830654","4"
"Often","2011","middle vocational","1752","0.164583677978091","0.157489505726041","0.171677850230142","4"
"Often","2011","vocational + Abi","240","0.168175601023318","0.14704887651234","0.189302325534296","4"
"Rarely","2011","in school","70","0.209986059622265","0.164864039828217","0.255108079416313","2"
"Rarely","2011","higher education","1228","0.256847626240445","0.244208458980326","0.269486793500563","2"
"Rarely","2011","inadequately","52","0.208183272068187","0.155825958814908","0.260540585321466","2"
"Rarely","2011","middle vocational","2692","0.25576743004804","0.247420364470064","0.264114495626015","2"
"Rarely","2011","general elemantary","534","0.248594517603306","0.230401639688894","0.266787395517717","2"
"Rarely","2011","vocational + Abi","278","0.23851394738614","0.214441363201301","0.262586531570979","2"
"Rarely","2011","higher vocational","412","0.262546808345461","0.239882920548142","0.28521069614278","2"
"Sometimes","2011","general elemantary","819","0.372722914627163","0.352369315796484","0.393076513457842","3"
"Sometimes","2011","higher education","1961","0.436610563535013","0.422262502428545","0.450958624641481","3"
"Sometimes","2011","in school","160","0.515044905002368","0.459678129282789","0.570411680721946","3"
"Sometimes","2011","inadequately","82","0.339140224867989","0.278090120306786","0.400190329429191","3"
"Sometimes","2011","middle vocational","4257","0.409984812228169","0.400575186501361","0.419394437954977","3"
"Sometimes","2011","vocational + Abi","532","0.469342226349911","0.441152755259615","0.497531697440208","3"
"Sometimes","2011","higher vocational","572","0.382926106811496","0.357888668935735","0.407963544687257","3"
"Very often","2011","in school","12","","","","5"
"Very often","2011","vocational + Abi","45","0.0298262307751092","0.0202176598847593","0.0394348016654592","5"
"Very often","2011","inadequately","17","","","","5"
"Very often","2011","middle vocational","450","0.0412094819705531","0.0374065608944954","0.0450124030466108","5"
"Very often","2011","higher education","130","0.0291400802049606","0.0242741552597744","0.0340060051501467","5"
"Very often","2011","higher vocational","60","0.0419942799435025","0.0316632664048778","0.0523252934821272","5"
"Very often","2011","general elemantary","119","0.0457694650278537","0.0369724967670492","0.0545664332886581","5"
"Very rare","2011","vocational + Abi","109","0.0941419944655213","0.0776468315820524","0.11063715734899","1"
"Very rare","2011","inadequately","34","0.142949512924908","0.0978121020337089","0.188086923816107","1"
"Very rare","2011","middle vocational","1344","0.128454597775147","0.122053172143962","0.134856023406332","1"
"Very rare","2011","in school","15","","","","1"
"Very rare","2011","general elemantary","343","0.170748926713708","0.154909463322863","0.186588390104553","1"
"Very rare","2011","higher education","511","0.113047786298853","0.103887208014554","0.122208364583152","1"
"Very rare","2011","higher vocational","143","0.110590013552652","0.0944362855301037","0.1267437415752","1"
"Often","2012","general elemantary","345","0.15759680515324","0.142075745459991","0.173117864846489","4"
"Often","2012","higher education","693","0.150381469400481","0.140114299346734","0.160648639454229","4"
"Often","2012","higher vocational","264","0.187934957782168","0.167799424436359","0.208070491127976","4"
"Often","2012","in school","58","0.217716144219205","0.16963416081125","0.26579812762716","4"
"Often","2012","inadequately","44","0.2144972720734","0.161564232093399","0.267430312053402","4"
"Often","2012","middle vocational","1658","0.158269601063304","0.151222860513152","0.165316341613456","4"
"Often","2012","vocational + Abi","221","0.159912414290335","0.139252033859291","0.180572794721379","4"
"Rarely","2012","vocational + Abi","314","0.298540998667737","0.272745847488104","0.324336149847369","2"
"Rarely","2012","in school","71","0.273830632954014","0.221877128136401","0.325784137771628","2"
"Rarely","2012","inadequately","48","0.211344329681583","0.158696421992665","0.263992237370501","2"
"Rarely","2012","middle vocational","2787","0.276057664388523","0.267426787658082","0.284688541118964","2"
"Rarely","2012","general elemantary","604","0.282044386359325","0.262875574717633","0.301213198001017","2"
"Rarely","2012","higher education","1381","0.293328094114367","0.280250515228218","0.306405673000516","2"
"Rarely","2012","higher vocational","355","0.247399554304141","0.225158998486244","0.269640110122038","2"
"Sometimes","2012","general elemantary","780","0.390433160393258","0.369651909923428","0.411214410863088","3"
"Sometimes","2012","higher education","1954","0.422974378254878","0.408783927713385","0.437164828796371","3"
"Sometimes","2012","in school","121","0.418191122079895","0.360722279622504","0.475659964537286","3"
"Sometimes","2012","inadequately","78","0.33528061386528","0.274401896336778","0.396159331393782","3"
"Sometimes","2012","middle vocational","4177","0.40407601835763","0.394602092284626","0.413549944430635","3"
"Sometimes","2012","vocational + Abi","518","0.405057062501229","0.377385689934259","0.432728435068199","3"
"Sometimes","2012","higher vocational","638","0.433662701719061","0.408119368879337","0.459206034558784","3"
"Very often","2012","in school","8","","","","5"
"Very often","2012","vocational + Abi","53","0.0465569459737929","0.0346808263857622","0.0584330655618235","5"
"Very often","2012","inadequately","21","","","","5"
"Very often","2012","middle vocational","402","0.0412415056618949","0.0374024457434148","0.045080565580375","5"
"Very often","2012","higher education","94","0.0198879076907495","0.0158776338746642","0.0238981815068348","5"
"Very often","2012","higher vocational","48","0.0378496846601309","0.0280137294914976","0.0476856398287641","5"
"Very often","2012","general elemantary","102","0.0357320832029355","0.0278250112856143","0.0436391551202566","5"
"Very rare","2012","vocational + Abi","103","0.0899325785669066","0.0738064451934439","0.106058711940369","1"
"Very rare","2012","in school","25","","","","1"
"Very rare","2012","inadequately","40","0.160200497432945","0.112900421521324","0.207500573344565","1"
"Very rare","2012","middle vocational","1282","0.120355210528648","0.114073337736916","0.12663708332038","1"
"Very rare","2012","general elemantary","286","0.134193564891241","0.119673655313928","0.148713474468555","1"
"Very rare","2012","higher education","534","0.113428150539524","0.104319395991848","0.1225369050872","1"
"Very rare","2012","higher vocational","141","0.0931531015344995","0.0781724883505291","0.10813371471847","1"
"Often","2013","higher education","922","0.151223261111024","0.142048040545186","0.160398481676862","4"
"Often","2013","higher vocational","324","0.181591519302633","0.163168197547353","0.200014841057912","4"
"Often","2013","in school","103","0.245376953868368","0.20596778555992","0.284786122176817","4"
"Often","2013","inadequately","75","0.268614883444586","0.220936980573675","0.316292786315498","4"
"Often","2013","general elemantary","528","0.180055838664702","0.165337492494789","0.194774184834615","4"
"Often","2013","middle vocational","2288","0.164967116222547","0.158465094060933","0.17146913838416","4"
"Often","2013","vocational + Abi","388","0.194832545117094","0.176479134598713","0.213185955635476","4"
"Rarely","2013","higher education","1690","0.299360183604","0.287631347859532","0.311089019348469","2"
"Rarely","2013","general elemantary","688","0.277697027359343","0.260541321700425","0.294852733018261","2"
"Rarely","2013","higher vocational","423","0.254395531202533","0.233582080654598","0.275208981750467","2"
"Rarely","2013","vocational + Abi","412","0.262370678921246","0.241985259271376","0.282756098571116","2"
"Rarely","2013","in school","122","0.268532934396062","0.227943638355914","0.309122230436209","2"
"Rarely","2013","inadequately","81","0.26202808405513","0.214726804704479","0.309329363405782","2"
"Rarely","2013","middle vocational","3270","0.278433416863295","0.270581117480887","0.286285716245703","2"
"Sometimes","2013","general elemantary","979","0.381027422241964","0.362424674767705","0.399630169716222","3"
"Sometimes","2013","higher education","2443","0.412221502608552","0.399615347479502","0.424827657737601","3"
"Sometimes","2013","inadequately","100","0.245022563573064","0.198757935515443","0.291287191630684","3"
"Sometimes","2013","in school","183","0.386584148385221","0.34198620104447","0.431182095725971","3"
"Sometimes","2013","higher vocational","701","0.424905770115238","0.401281907149886","0.448529633080591","3"
"Sometimes","2013","middle vocational","5063","0.40682846965156","0.398222619440247","0.415434319862874","3"
"Sometimes","2013","vocational + Abi","774","0.415671833090197","0.392834434607372","0.438509231573021","3"
"Very often","2013","higher education","164","0.0238050546865029","0.0199010228728364","0.0277090865001693","5"
"Very often","2013","higher vocational","60","0.0282285043587293","0.0203133186753485","0.0361436900421101","5"
"Very often","2013","in school","20","","","","5"
"Very often","2013","general elemantary","159","0.0408276675874466","0.0332473242531022","0.048408010921791","5"
"Very often","2013","inadequately","40","0.0764664819129119","0.0478813016721153","0.105051662153708","5"
"Very often","2013","vocational + Abi","86","0.0435915485152442","0.0341299226342112","0.0530531743962772","5"
"Very often","2013","middle vocational","625","0.0421970611363845","0.0386751600860204","0.0457189621867487","5"
"Very rare","2013","general elemantary","264","0.120392044146545","0.10792662923635","0.13285745905674","1"
"Very rare","2013","higher education","638","0.113389997989921","0.105269845856011","0.121510150123832","1"
"Very rare","2013","vocational + Abi","129","0.0835333943562186","0.0707121166303034","0.0963546720821337","1"
"Very rare","2013","higher vocational","174","0.110878675020867","0.0958735498575808","0.125883800184152","1"
"Very rare","2013","in school","30","0.0553845496113517","0.0344368089504534","0.07633229027225","1"
"Very rare","2013","inadequately","36","0.147867987014308","0.109685028982644","0.186050945045972","1"
"Very rare","2013","middle vocational","1271","0.107573936126213","0.10214596389008","0.113001908362346","1"
"Often","2014","inadequately","113","0.217583809935399","0.18159772466261","0.253569895208188","4"
"Often","2014","middle vocational","2388","0.176296640811948","0.169637016455382","0.182956265168515","4"
"Often","2014","vocational + Abi","403","0.181253628755721","0.164585860177677","0.197921397333765","4"
"Often","2014","higher education","1028","0.156583173141953","0.147560649178285","0.165605697105622","4"
"Often","2014","higher vocational","306","0.191145455735654","0.171866792935658","0.210424118535651","4"
"Often","2014","in school","105","0.229694188830265","0.190786851394653","0.268601526265878","4"
"Often","2014","general elemantary","582","0.185269338442482","0.171619198536753","0.198919478348211","4"
"Rarely","2014","vocational + Abi","457","0.228450984320633","0.210285888613731","0.246616080027535","2"
"Rarely","2014","inadequately","95","0.181829936783577","0.148189866990708","0.215470006576446","2"
"Rarely","2014","middle vocational","3257","0.276150095807539","0.268336712046703","0.283963479568374","2"
"Rarely","2014","higher education","1729","0.299706670188683","0.288332425471547","0.311080914905818","2"
"Rarely","2014","higher vocational","383","0.240935576505672","0.219967939554084","0.261903213457261","2"
"Rarely","2014","general elemantary","784","0.266668938878234","0.251132032332076","0.282205845424392","2"
"Rarely","2014","in school","105","0.209971125415243","0.17229847368034","0.247643777150147","2"
"Sometimes","2014","inadequately","173","0.34807942931229","0.306532500718376","0.389626357906203","3"
"Sometimes","2014","general elemantary","1126","0.364431418536288","0.347522438446737","0.38134039862584","3"
"Sometimes","2014","higher education","2579","0.402763336743476","0.390586553817945","0.414940119669008","3"
"Sometimes","2014","higher vocational","702","0.430710633377085","0.406432290732623","0.454988976021546","3"
"Sometimes","2014","in school","184","0.449771128241055","0.403756873241668","0.495785383240441","3"
"Sometimes","2014","middle vocational","4885","0.381254289128729","0.372766281413487","0.389742296843971","3"
"Sometimes","2014","vocational + Abi","876","0.43961586727271","0.418140578752081","0.461091155793338","3"
"Very often","2014","inadequately","57","0.118043976479524","0.0899024414723251","0.146185511486724","5"
"Very often","2014","middle vocational","624","0.0441872722339026","0.0405957604411576","0.0477787840266477","5"
"Very often","2014","vocational + Abi","105","0.0464562429539677","0.0373497371546762","0.0555627487532593","5"
"Very often","2014","higher education","230","0.031039702953324","0.0267339794463981","0.0353454264602499","5"
"Very often","2014","higher vocational","51","0.0237696445202418","0.0163009069336795","0.0312383821068042","5"
"Very often","2014","in school","21","","","","5"
"Very often","2014","general elemantary","191","0.0448916215819118","0.037616549998624","0.0521666931651996","5"
"Very rare","2014","general elemantary","429","0.138738682561084","0.126593765568243","0.150883599553925","1"
"Very rare","2014","higher education","666","0.109907116972564","0.102141697134478","0.11767253681065","1"
"Very rare","2014","higher vocational","156","0.113438689861347","0.0978899681079323","0.128987411614761","1"
"Very rare","2014","in school","34","0.0725395745647562","0.0485479246100394","0.0965312245194729","1"
"Very rare","2014","inadequately","67","0.13446284748921","0.104708775384285","0.164216919594134","1"
"Very rare","2014","middle vocational","1424","0.122111702017881","0.116389798004336","0.127833606031426","1"
"Very rare","2014","vocational + Abi","211","0.104223276696969","0.0910029660305921","0.117443587363345","1"
"Often","2015","inadequately","90","0.231437644730167","0.190663605646672","0.272211683813662","4"
"Often","2015","middle vocational","2078","0.165715215952039","0.158972608983779","0.172457822920298","4"
"Often","2015","vocational + Abi","406","0.204651037188807","0.186776347429662","0.222525726947953","4"
"Often","2015","in school","74","0.184752420364601","0.144209354526043","0.22529548620316","4"
"Often","2015","higher education","911","0.145901989718662","0.136883736520266","0.154920242917059","4"
"Often","2015","higher vocational","296","0.194678598274503","0.174831908831429","0.214525287717577","4"
"Often","2015","general elemantary","507","0.1687305409393","0.154546154114171","0.182914927764429","4"
"Rarely","2015","vocational + Abi","488","0.257153883882408","0.237789724404518","0.276518043360297","2"
"Rarely","2015","inadequately","76","0.207403148692618","0.16820540903383","0.246600888351405","2"
"Rarely","2015","middle vocational","3159","0.276626949972324","0.268515137604315","0.284738762340332","2"
"Rarely","2015","higher education","1732","0.291602858645861","0.279991788448222","0.303213928843499","2"
"Rarely","2015","higher vocational","392","0.277800930636378","0.255349725466262","0.300252135806494","2"
"Rarely","2015","general elemantary","677","0.262860328127189","0.246188615333739","0.27953204092064","2"
"Rarely","2015","in school","84","0.271727020718104","0.225255137590303","0.318198903845904","2"
"Sometimes","2015","inadequately","153","0.33429964444047","0.288692326633568","0.379906962247371","3"
"Sometimes","2015","general elemantary","993","0.371511800443492","0.353210680174802","0.389812920712182","3"
"Sometimes","2015","higher education","2488","0.42809456704925","0.415453901773533","0.440735232324967","3"
"Sometimes","2015","higher vocational","649","0.403899956505105","0.379305296217164","0.428494616793046","3"
"Sometimes","2015","in school","157","0.446745602299461","0.394809501663157","0.498681702935766","3"
"Sometimes","2015","middle vocational","4589","0.387111769121756","0.378278970715283","0.395944567528229","3"
"Sometimes","2015","vocational + Abi","785","0.406058605066637","0.384300611967291","0.427816598165984","3"
"Very often","2015","inadequately","43","0.114107029562988","0.0833691426936963","0.144844916432279","5"
"Very often","2015","general elemantary","184","0.0569533962458659","0.0481759294372962","0.0657308630544357","5"
"Very often","2015","vocational + Abi","84","0.0300643516344488","0.022498635195004","0.0376300680738936","5"
"Very often","2015","higher education","160","0.0244833192901768","0.0205351982353735","0.0284314403449801","5"
"Very often","2015","higher vocational","51","0.0328930485009261","0.0239531278621174","0.0418329691397348","5"
"Very often","2015","middle vocational","548","0.0455372322733125","0.0417567056444844","0.0493177589021405","5"
"Very often","2015","in school","14","","","","5"
"Very rare","2015","general elemantary","317","0.139943934244153","0.126804301529015","0.15308356695929","1"
"Very rare","2015","higher education","595","0.10991726529605","0.10192654170806","0.117907988884041","1"
"Very rare","2015","higher vocational","141","0.0907274660830883","0.0763308383279782","0.105124093838198","1"
"Very rare","2015","in school","23","","","","1"
"Very rare","2015","inadequately","49","0.112752532573758","0.0821742762372931","0.143330788910222","1"
"Very rare","2015","middle vocational","1308","0.125008832680569","0.119011451196958","0.131006214164181","1"
"Very rare","2015","vocational + Abi","194","0.102072122227699","0.0886590896922942","0.115485154763104","1"
"Often","2016","inadequately","76","0.178993441240199","0.14147301384155","0.216513868638848","4"
"Often","2016","middle vocational","1937","0.176444080690573","0.169326586969994","0.183561574411153","4"
"Often","2016","vocational + Abi","396","0.196748287753079","0.179416384944004","0.214080190562154","4"
"Often","2016","in school","76","0.199221923460117","0.156386850658278","0.242056996261957","4"
"Often","2016","higher education","910","0.152797841037091","0.143614060657963","0.16198162141622","4"
"Often","2016","higher vocational","246","0.188560699121892","0.168150925243259","0.208970473000524","4"
"Often","2016","general elemantary","459","0.16517778518365","0.150829466441871","0.179526103925429","4"
"Rarely","2016","inadequately","88","0.204516806841226","0.165038737039327","0.243994876643124","2"
"Rarely","2016","middle vocational","2844","0.260274317074621","0.252081599080651","0.268467035068591","2"
"Rarely","2016","vocational + Abi","497","0.257174431660582","0.238118848214636","0.276230015106528","2"
"Rarely","2016","higher education","1728","0.287364083154746","0.275813086713377","0.298915079596114","2"
"Rarely","2016","higher vocational","347","0.263219344566593","0.240241325092015","0.286197364041172","2"
"Rarely","2016","general elemantary","678","0.284078066238275","0.266652781497776","0.301503350978773","2"
"Rarely","2016","in school","83","0.28910028706997","0.240481593081691","0.337718981058249","2"
