"plh0184","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Very often","2007","Brandenburg","48","0.0573279923372881","0.0418361271441439","0.0728198575304324"
"Very often","2007","Bremen","5","","",""
"Very often","2007","Hamburg","13","","",""
"Very often","2007","Hesse","97","0.0847067615222039","0.0701055445638415","0.0993079784805663"
"Very often","2007","Lower Saxony","94","0.047682897353119","0.0379302945809584","0.0574355001252797"
"Very often","2007","Mecklenburg-Western Pomerania","17","","",""
"Very often","2007","North Rhine-Westphalia","208","0.0432336992756625","0.0370930405849378","0.0493743579663872"
"Very often","2007","Rhineland-Palatinate,Saarland","84","0.0694782981535755","0.0549460679349602","0.0840105283721909"
"Very often","2007","Saxony","78","0.0575485572543498","0.0458021155056795","0.0692949990030201"
"Very often","2007","Saxony-Anhalt","58","0.0746545184450767","0.0572295348364462","0.0920795020537071"
"Very often","2007","Schleswig-Holstein","19","","",""
"Very often","2007","Thuringia","54","0.0514935887678115","0.0371738775563221","0.065813299979301"
"Very rare","2007","Baden-Württemberg","170","0.0737325379988252","0.0634760739445084","0.083989002053142"
"Very rare","2007","Bavaria","317","0.104566643845405","0.0935451082870108","0.115588179403799"
"Very rare","2007","Berlin","56","0.0824951964125359","0.0628839273999704","0.102106465425101"
"Very rare","2007","Brandenburg","58","0.0650423035902771","0.0486086557985235","0.0814759513820308"
"Very rare","2007","Bremen","13","","",""
"Very rare","2007","Hamburg","23","","",""
"Very rare","2007","Hesse","142","0.10191216952199","0.0860478182614167","0.117776520782562"
"Very rare","2007","Lower Saxony","177","0.116772334391533","0.102074452994972","0.131470215788093"
"Very rare","2007","Mecklenburg-Western Pomerania","56","0.0963860329389769","0.0708230440613416","0.121949021816612"
"Very rare","2007","North Rhine-Westphalia","530","0.119098999951352","0.109319459795138","0.128878540107567"
"Very rare","2007","Rhineland-Palatinate,Saarland","164","0.146323865411339","0.126123995013962","0.166523735808716"
"Very rare","2007","Saxony","110","0.0694047272127623","0.0565863052372186","0.082223149188306"
"Very rare","2007","Saxony-Anhalt","89","0.112690116561042","0.0917261746205906","0.133654058501493"
"Very rare","2007","Schleswig-Holstein","113","0.148033970869687","0.119989350306517","0.176078591432857"
"Very rare","2007","Thuringia","78","0.0954724802743072","0.0764315773505182","0.114513383198096"
"Often","2008","Baden-Württemberg","445","0.183187465647059","0.167614081659805","0.198760849634312"
"Often","2008","Bavaria","498","0.187469671713622","0.172906447350272","0.202032896076972"
"Often","2008","Berlin","150","0.198887076011651","0.169791357070739","0.227982794952563"
"Often","2008","Brandenburg","171","0.183860320315581","0.157443270195237","0.210277370435925"
"Often","2008","Bremen","28","","",""
"Often","2008","Hamburg","53","0.219386976384323","0.171001140421479","0.267772812347167"
"Often","2008","Hesse","272","0.210515632700598","0.188481337785156","0.232549927616039"
"Often","2008","Lower Saxony","324","0.181437263918991","0.163386555659672","0.19948797217831"
"Often","2008","Mecklenburg-Western Pomerania","88","0.205251215978353","0.169635439098153","0.240866992858553"
"Often","2008","North Rhine-Westphalia","658","0.174668734852144","0.162816192467703","0.186521277236585"
"Often","2008","Rhineland-Palatinate,Saarland","190","0.186720392295601","0.163670827065457","0.209769957525745"
"Often","2008","Saxony","276","0.219185988879894","0.197774162716246","0.240597815043542"
"Often","2008","Saxony-Anhalt","132","0.176705994114215","0.150551870002338","0.202860118226092"
"Often","2008","Schleswig-Holstein","81","0.188028725855733","0.155373764031511","0.220683687679954"
"Often","2008","Thuringia","182","0.201839804080797","0.175351006820838","0.228328601340756"
"Rarely","2008","Baden-Württemberg","697","0.297830842823583","0.279419747446622","0.316241938200544"
"Rarely","2008","Bavaria","666","0.220335480592403","0.204869824633113","0.235801136551693"
"Rarely","2008","Berlin","148","0.205746456976919","0.17628021809068","0.235212695863158"
"Rarely","2008","Brandenburg","171","0.204691920114448","0.177176502122132","0.232207338106763"
"Rarely","2008","Bremen","34","0.241308381185732","0.169920022976277","0.312696739395188"
"Rarely","2008","Hamburg","73","0.22005158345877","0.171613146520483","0.268490020397057"
"Rarely","2008","Hesse","300","0.214960647041514","0.192757710948978","0.23716358313405"
"Rarely","2008","Lower Saxony","420","0.225451097270072","0.205878177488627","0.245024017051517"
"Rarely","2008","Mecklenburg-Western Pomerania","112","0.226485710156218","0.189576122777663","0.263395297534772"
"Rarely","2008","North Rhine-Westphalia","981","0.247057910364266","0.233594039100359","0.260521781628173"
"Rarely","2008","Rhineland-Palatinate,Saarland","252","0.216539349479548","0.192176732959482","0.240901965999614"
"Rarely","2008","Saxony","342","0.239351330493865","0.2172670378565","0.26143562313123"
"Rarely","2008","Saxony-Anhalt","198","0.216518258040249","0.188276042376367","0.244760473704131"
"Rarely","2008","Schleswig-Holstein","162","0.292768012882938","0.254739485660778","0.330796540105099"
"Rarely","2008","Thuringia","196","0.213078132518264","0.186054168975225","0.240102096061303"
"Sometimes","2008","Baden-Württemberg","949","0.402671547101314","0.382926599261885","0.422416494940743"
"Sometimes","2008","Bavaria","1259","0.468001903595918","0.449383129195368","0.486620677996468"
"Sometimes","2008","Berlin","330","0.458438891166425","0.422119094919718","0.494758687413131"
"Sometimes","2008","Brandenburg","359","0.483464940696813","0.449385656643947","0.517544224749678"
"Sometimes","2008","Bremen","54","0.329598278124081","0.251170741275616","0.408025814972546"
"Sometimes","2008","Hamburg","114","0.358572882322845","0.302499428061302","0.414646336584387"
"Sometimes","2008","Hesse","546","0.418933901956388","0.392267112209233","0.445600691703543"
"Sometimes","2008","Lower Saxony","719","0.430062142594989","0.406873016730728","0.453251268459251"
"Sometimes","2008","Mecklenburg-Western Pomerania","224","0.416963753194437","0.373484553076991","0.460442953311883"
"Sometimes","2008","North Rhine-Westphalia","1636","0.414397193682983","0.399019197154484","0.429775190211482"
"Sometimes","2008","Rhineland-Palatinate,Saarland","451","0.393247021867216","0.364354490033655","0.422139553700776"
"Sometimes","2008","Saxony","672","0.446353682342315","0.420624304531041","0.472083060153589"
"Sometimes","2008","Saxony-Anhalt","380","0.484465304223103","0.450196626118499","0.518733982327706"
"Sometimes","2008","Schleswig-Holstein","199","0.3634077296448","0.323210649566538","0.403604809723061"
"Sometimes","2008","Thuringia","367","0.424410636357104","0.391792187239313","0.457029085474895"
"Very often","2008","Baden-Württemberg","98","0.0422858828862476","0.0341839327883976","0.0503878329840976"
"Very often","2008","Bavaria","121","0.0438769682283896","0.036234257247869","0.0515196792089103"
"Very often","2008","Berlin","37","0.0515795972253416","0.0354576179076068","0.0677015765430764"
"Very often","2008","Brandenburg","46","0.0506031304383498","0.035655558329998","0.0655507025467016"
"Very often","2008","Bremen","2","","",""
"Very often","2008","Hamburg","10","","",""
"Very often","2008","Hesse","75","0.0620288636587875","0.0489918877097909","0.075065839607784"
"Very often","2008","Lower Saxony","85","0.0469881141450995","0.0370764133365161","0.0568998149536829"
"Very often","2008","Mecklenburg-Western Pomerania","20","","",""
"Very often","2008","North Rhine-Westphalia","162","0.0391660409527212","0.0331102790714642","0.0452218028339782"
"Very often","2008","Rhineland-Palatinate,Saarland","55","0.0613214081906867","0.0471304592559289","0.0755123571254444"
"Very often","2008","Saxony","42","0.0244696993929345","0.0164730470722381","0.0324663517136309"
"Very often","2008","Saxony-Anhalt","44","0.0457127227430589","0.0313910028849057","0.060034442601212"
"Very often","2008","Schleswig-Holstein","19","","",""
"Very often","2008","Thuringia","38","0.0415775439310198","0.0284034212193954","0.0547516666426442"
"Very rare","2008","Baden-Württemberg","181","0.0740242615417966","0.0634837724354543","0.0845647506481389"
"Very rare","2008","Bavaria","215","0.0803159758696671","0.0701747015078807","0.0904572502314535"
"Very rare","2008","Berlin","58","0.0853479786196633","0.0649820830970359","0.105713874142291"
"Very rare","2008","Brandenburg","79","0.077379688434809","0.0591582330744227","0.0956011437951953"
"Very rare","2008","Bremen","20","","",""
"Very rare","2008","Hamburg","31","0.152396371934871","0.110374185176908","0.194418558692834"
"Very rare","2008","Hesse","122","0.0935609546427133","0.0778210593411123","0.109300849944314"
"Very rare","2008","Lower Saxony","203","0.116061382070848","0.101059009696123","0.131063754445574"
"Very rare","2008","Mecklenburg-Western Pomerania","50","0.112714889736934","0.0848275646972319","0.140602214776637"
"Very rare","2008","North Rhine-Westphalia","505","0.124710120147885","0.114396370543958","0.135023869751812"
"Very rare","2008","Rhineland-Palatinate,Saarland","150","0.142171828166949","0.121515465625266","0.162828190708631"
"Very rare","2008","Saxony","102","0.0706392988909911","0.0573779146885335","0.0839006830934487"
"Very rare","2008","Saxony-Anhalt","63","0.0765977208793741","0.0583612642702978","0.0948341774884505"
"Very rare","2008","Schleswig-Holstein","89","0.124761251460709","0.0971446726937532","0.152377830227664"
"Very rare","2008","Thuringia","99","0.119093883112815","0.0977180357716594","0.14046973045397"
"Often","2009","Baden-Württemberg","396","0.193812767745873","0.176970544912748","0.210654990578999"
"Often","2009","Bavaria","489","0.194693107107891","0.17951672541752","0.209869488798261"
"Often","2009","Berlin","140","0.184871084965554","0.155779479795004","0.213962690136104"
"Often","2009","Brandenburg","154","0.194997200875363","0.167404234984552","0.222590166766173"
"Often","2009","Bremen","17","","",""
"Often","2009","Hamburg","43","0.163041831197165","0.118897661820179","0.207186000574152"
"Often","2009","Hesse","240","0.187946446798919","0.166006587294367","0.209886306303471"
"Often","2009","Lower Saxony","286","0.165628891129278","0.147631635296657","0.183626146961899"
"Often","2009","Mecklenburg-Western Pomerania","90","0.200771199717118","0.164785422712887","0.236756976721349"
"Often","2009","North Rhine-Westphalia","685","0.206327257707649","0.193170324645163","0.219484190770136"
"Often","2009","Rhineland-Palatinate,Saarland","177","0.171815289004435","0.148710999351145","0.194919578657725"
"Often","2009","Saxony","266","0.192396579418026","0.171493008148278","0.213300150687774"
"Often","2009","Saxony-Anhalt","140","0.17131544540831","0.144736831841416","0.197894058975203"
"Often","2009","Schleswig-Holstein","67","0.157525090621495","0.126031666027879","0.189018515215112"
"Often","2009","Thuringia","154","0.206840814472496","0.179117863079953","0.234563765865038"
"Rarely","2009","Baden-Württemberg","596","0.265614552551211","0.246796346338595","0.284432758763828"
"Rarely","2009","Bavaria","631","0.236869016264401","0.220573582853241","0.253164449675561"
"Rarely","2009","Berlin","161","0.240115250574331","0.208103916286747","0.272126584861915"
"Rarely","2009","Brandenburg","191","0.230574407012353","0.201240199196566","0.25990861482814"
"Rarely","2009","Bremen","31","0.245895666790363","0.168199741462367","0.32359159211836"
"Rarely","2009","Hamburg","75","0.267639066313191","0.21473253501069","0.320545597615692"
"Rarely","2009","Hesse","280","0.226342769852881","0.202842001900992","0.249843537804771"
"Rarely","2009","Lower Saxony","416","0.243493468002011","0.222715234954283","0.264271701049739"
"Rarely","2009","Mecklenburg-Western Pomerania","119","0.232839064866837","0.194871234739645","0.27080689499403"
"Rarely","2009","North Rhine-Westphalia","980","0.265764129618337","0.251401908454203","0.28012635078247"
"Rarely","2009","Rhineland-Palatinate,Saarland","228","0.211882282223363","0.186853427396596","0.236911137050129"
"Rarely","2009","Saxony","327","0.265226828159478","0.2418164670625","0.288637189256455"
"Rarely","2009","Saxony-Anhalt","215","0.285226908716899","0.253376223082159","0.317077594351639"
"Rarely","2009","Schleswig-Holstein","166","0.271956152122803","0.233488582935529","0.310423721310078"
"Rarely","2009","Thuringia","199","0.236749674173457","0.20765460734902","0.265844740997893"
"Sometimes","2009","Baden-Württemberg","881","0.407927091976967","0.386987455943865","0.42886672801007"
"Sometimes","2009","Bavaria","1169","0.442303246680069","0.423267436470118","0.461339056890019"
"Sometimes","2009","Berlin","279","0.419437522077771","0.382456563732131","0.456418480423411"
"Sometimes","2009","Brandenburg","326","0.433014457699681","0.398506227128521","0.467522688270841"
"Sometimes","2009","Bremen","52","0.443899591116152","0.354254592043818","0.533544590188486"
"Sometimes","2009","Hamburg","110","0.433757631511911","0.374533773335833","0.492981489687989"
"Sometimes","2009","Hesse","516","0.439135393720148","0.411264385131863","0.467006402308434"
"Sometimes","2009","Lower Saxony","685","0.429092990431844","0.405131324341819","0.453054656521869"
"Sometimes","2009","Mecklenburg-Western Pomerania","205","0.459209279015868","0.414441602176189","0.503976955855546"
"Sometimes","2009","North Rhine-Westphalia","1357","0.377072722663151","0.361315239119918","0.392830206206384"
"Sometimes","2009","Rhineland-Palatinate,Saarland","412","0.398813741370749","0.368822966120818","0.428804516620681"
"Sometimes","2009","Saxony","608","0.432321753712672","0.406050704864024","0.45859280256132"
"Sometimes","2009","Saxony-Anhalt","327","0.417654375609825","0.382865662241651","0.452443088978"
"Sometimes","2009","Schleswig-Holstein","182","0.380889172881159","0.338908437211388","0.422869908550929"
"Sometimes","2009","Thuringia","348","0.422119922513506","0.388315155204001","0.455924689823011"
"Very often","2009","Baden-Württemberg","94","0.045489732011197","0.0366112800169702","0.0543681840054239"
"Very often","2009","Bavaria","105","0.0356618747504363","0.0285541762369167","0.0427695732639558"
"Very often","2009","Berlin","37","0.0464545649460024","0.0306819052073199","0.0622272246846849"
"Very often","2009","Brandenburg","30","0.0302498249697838","0.0183215712937979","0.0421780786457697"
"Very often","2009","Bremen","2","","",""
"Very often","2009","Hamburg","6","","",""
"Very often","2009","Hesse","65","0.0550874282694133","0.0422745556240675","0.0679003009147592"
"Very often","2009","Lower Saxony","70","0.0487431970465391","0.0383184744403645","0.0591679196527138"
"Very often","2009","Mecklenburg-Western Pomerania","6","","",""
"Very often","2009","North Rhine-Westphalia","144","0.0365905368188119","0.0304861018148463","0.0426949718227775"
"Very often","2009","Rhineland-Palatinate,Saarland","60","0.0630616215098806","0.0481736272094644","0.0779496158102967"
"Very often","2009","Saxony","51","0.0342464995340925","0.0246023490037779","0.043890650064407"
"Very often","2009","Saxony-Anhalt","24","","",""
"Very often","2009","Schleswig-Holstein","14","","",""
"Very often","2009","Thuringia","27","","",""
"Very rare","2009","Baden-Württemberg","149","0.0871558557147512","0.0751377266973318","0.0991739847321705"
"Very rare","2009","Bavaria","221","0.090472755197203","0.079478165950003","0.101467344444403"
"Very rare","2009","Berlin","67","0.109121577436342","0.0857555663719654","0.132487588500718"
"Very rare","2009","Brandenburg","91","0.11116410944282","0.0892724548013338","0.133055764084305"
"Very rare","2009","Bremen","16","","",""
"Very rare","2009","Hamburg","35","0.126035170296034","0.0863740657206808","0.165696274871388"
"Very rare","2009","Hesse","117","0.091487961358638","0.0752970324738841","0.107678890243392"
"Very rare","2009","Lower Saxony","182","0.113041453390327","0.0977119127192013","0.128370994061453"
"Very rare","2009","Mecklenburg-Western Pomerania","56","0.0988641241385086","0.0720502777968918","0.125677970480125"
"Very rare","2009","North Rhine-Westphalia","468","0.114245353192051","0.10390270811369","0.124587998270413"
"Very rare","2009","Rhineland-Palatinate,Saarland","147","0.154427065891573","0.132294316870157","0.176559814912988"
"Very rare","2009","Saxony","114","0.075808339175732","0.0617717284737735","0.0898449498776904"
"Very rare","2009","Saxony-Anhalt","66","0.0944877054408108","0.0738541405654454","0.115121270316176"
"Very rare","2009","Schleswig-Holstein","85","0.149434832078053","0.118613865942605","0.1802557982135"
"Very rare","2009","Thuringia","92","0.102483338870237","0.0817251691914192","0.123241508549055"
"Often","2010","Baden-Württemberg","379","0.191541679059533","0.174129262342503","0.208954095776562"
"Often","2010","Bavaria","437","0.187257986731757","0.171746926497351","0.202769046966163"
"Often","2010","Berlin","121","0.17728738051803","0.147950050397016","0.206624710639045"
"Often","2010","Brandenburg","117","0.175104781096319","0.14718856897995","0.203020993212688"
"Often","2010","Bremen","20","","",""
"Often","2010","Hamburg","37","0.145886763413846","0.103859693117509","0.187913833710183"
"Often","2010","Hesse","205","0.160914568689072","0.139433014047041","0.182396123331103"
"Often","2010","Lower Saxony","261","0.158752946883474","0.140344895020413","0.177160998746534"
"Often","2010","Mecklenburg-Western Pomerania","45","0.122744701138951","0.0915839679356875","0.153905434342214"
"Often","2010","North Rhine-Westphalia","510","0.157545216638228","0.145274200557","0.169816232719457"
"Often","2010","Rhineland-Palatinate,Saarland","166","0.162126672794453","0.138775508479409","0.185477837109497"
"Often","2010","Saxony","201","0.156735631246131","0.136476119022118","0.176995143470143"
"Often","2010","Saxony-Anhalt","107","0.139331967973421","0.113895821573995","0.164768114372847"
"Often","2010","Schleswig-Holstein","65","0.171526106919397","0.136501552849183","0.206550660989611"
"Often","2010","Thuringia","133","0.187470178176576","0.159685892284681","0.215254464068471"
"Rarely","2010","Baden-Württemberg","532","0.262473238444295","0.24300485030621","0.28194162658238"
"Rarely","2010","Bavaria","645","0.258555394347498","0.241146904014166","0.27596388468083"
"Rarely","2010","Berlin","168","0.243302378657293","0.210342017743223","0.276262739571363"
"Rarely","2010","Brandenburg","174","0.215452619275221","0.185253549071318","0.245651689479124"
"Rarely","2010","Bremen","22","","",""
"Rarely","2010","Hamburg","71","0.2620669837951","0.209709583832041","0.314424383758159"
"Rarely","2010","Hesse","276","0.244145593140461","0.219032023079097","0.269259163201825"
"Rarely","2010","Lower Saxony","419","0.268537046282451","0.246212459709974","0.290861632854928"
"Rarely","2010","Mecklenburg-Western Pomerania","106","0.230864884031674","0.190849816784592","0.270879951278757"
"Rarely","2010","North Rhine-Westphalia","905","0.282966828605933","0.267794857687781","0.298138799524086"
"Rarely","2010","Rhineland-Palatinate,Saarland","237","0.240755896760783","0.213668248435879","0.267843545085687"
"Rarely","2010","Saxony","341","0.258311900186943","0.23391997362776","0.282703826746126"
"Rarely","2010","Saxony-Anhalt","187","0.30582494225508","0.271981147864452","0.339668736645708"
"Rarely","2010","Schleswig-Holstein","117","0.29173389686724","0.249500135585011","0.333967658149468"
"Rarely","2010","Thuringia","179","0.262167260027065","0.230857360284782","0.293477159769347"
"Sometimes","2010","Baden-Württemberg","879","0.460587769338339","0.438532356831776","0.482643181844903"
"Sometimes","2010","Bavaria","1060","0.446623978797695","0.426857644297346","0.466390313298044"
"Sometimes","2010","Berlin","275","0.451671382528139","0.413442699188629","0.489900065867649"
"Sometimes","2010","Brandenburg","325","0.465357522782143","0.428719401676456","0.501995643887829"
"Sometimes","2010","Bremen","43","0.416960513085019","0.323971280869536","0.509949745300501"
"Sometimes","2010","Hamburg","123","0.424890365853681","0.366036199978456","0.483744531728907"
"Sometimes","2010","Hesse","485","0.443481528070193","0.414438459845848","0.472524596294539"
"Sometimes","2010","Lower Saxony","618","0.427274221355277","0.402356296900657","0.452192145809896"
"Sometimes","2010","Mecklenburg-Western Pomerania","216","0.48477035011521","0.437312097924453","0.532228602305967"
"Sometimes","2010","North Rhine-Westphalia","1383","0.390451883222934","0.374019809604144","0.406883956841724"
"Sometimes","2010","Rhineland-Palatinate,Saarland","367","0.421831827689366","0.390543029315009","0.453120626063724"
"Sometimes","2010","Saxony","578","0.465746216862173","0.437948334529238","0.493544099195108"
"Sometimes","2010","Saxony-Anhalt","314","0.408611282564883","0.372503585624393","0.444718979505373"
"Sometimes","2010","Schleswig-Holstein","207","0.425030058158144","0.379099631633855","0.470960484682434"
"Sometimes","2010","Thuringia","333","0.38206896924169","0.347478665631555","0.416659272851826"
"Very often","2010","Baden-Württemberg","45","0.0233312983438251","0.016651833346495","0.0300107633411552"
"Very often","2010","Bavaria","80","0.0254412916249857","0.0191806544514183","0.0317019287985531"
"Very often","2010","Berlin","23","","",""
"Very often","2010","Brandenburg","23","","",""
"Very often","2010","Bremen","2","","",""
"Very often","2010","Hamburg","5","","",""
"Very often","2010","Hesse","49","0.048848880073203","0.0362475321415364","0.0614502280048696"
"Very often","2010","Lower Saxony","43","0.0216431582996942","0.0143133247151249","0.0289729918842635"
"Very often","2010","Mecklenburg-Western Pomerania","8","","",""
"Very often","2010","North Rhine-Westphalia","100","0.0306221251283267","0.0248189078794147","0.0364253423772387"
"Very often","2010","Rhineland-Palatinate,Saarland","39","0.0304723806953866","0.0195824426855","0.0413623187052732"
"Very often","2010","Saxony","31","0.03924273383918","0.0284221745884388","0.0500632930899211"
"Very often","2010","Saxony-Anhalt","21","","",""
"Very often","2010","Schleswig-Holstein","11","","",""
"Very often","2010","Thuringia","18","","",""
"Very rare","2010","Baden-Württemberg","127","0.062066014814008","0.0513899388305577","0.0727420907974583"
"Very rare","2010","Bavaria","208","0.0821213484980642","0.0712052957697761","0.0930374012263523"
"Very rare","2010","Berlin","64","0.103315257104108","0.0799344382435213","0.126696075964695"
"Very rare","2010","Brandenburg","73","0.100856343158622","0.0787368971657585","0.122975789151486"
"Very rare","2010","Bremen","21","","",""
"Very rare","2010","Hamburg","35","0.151999931164761","0.109255151284059","0.194744711045464"
"Very rare","2010","Hesse","109","0.102609430027071","0.0848696053338457","0.120349254720296"
"Very rare","2010","Lower Saxony","173","0.123792627179104","0.107203024112087","0.14038223024612"
"Very rare","2010","Mecklenburg-Western Pomerania","51","0.141070243875615","0.108015041209702","0.174125446541527"
"Very rare","2010","North Rhine-Westphalia","488","0.138413946404578","0.126782228259617","0.150045664549538"
"Very rare","2010","Rhineland-Palatinate,Saarland","148","0.144813222060011","0.122517234199869","0.167109209920152"
"Very rare","2010","Saxony","86","0.0799635178655727","0.0648483939632147","0.0950786417679307"
"Very rare","2010","Saxony-Anhalt","83","0.117623540979543","0.0939598668851546","0.141287215073931"
"Very rare","2010","Schleswig-Holstein","45","0.0872559806543817","0.0610355279631761","0.113476433345587"
"Very rare","2010","Thuringia","95","0.144292131551097","0.119277300417281","0.169306962684913"
"Often","2011","Baden-Württemberg","430","0.16760012467569","0.152932344278395","0.182267905072984"
"Often","2011","Bavaria","585","0.185434785846733","0.171935210883446","0.19893436081002"
"Often","2011","Berlin","131","0.162764118704135","0.13687448977182","0.18865374763645"
"Often","2011","Brandenburg","164","0.184679573074461","0.159143161244277","0.210215984904644"
"Often","2011","Bremen","15","","",""
"Often","2011","Hamburg","43","0.14613535003249","0.107064269133499","0.18520643093148"
"Often","2011","Hesse","256","0.176447847760197","0.156550633773738","0.196345061746656"
"Often","2011","Lower Saxony","312","0.155099474813225","0.138877692853642","0.171321256772808"
"Often","2011","Mecklenburg-Western Pomerania","65","0.127703689467168","0.0988780987093549","0.156529280224982"
"Often","2011","North Rhine-Westphalia","688","0.166025302631863","0.154694668877579","0.177355936386147"
"Often","2011","Rhineland-Palatinate,Saarland","209","0.178179477652889","0.156446984969446","0.199911970336333"
"Often","2011","Saxony","247","0.192768418364913","0.172119795198436","0.21341704153139"
"Often","2011","Saxony-Anhalt","151","0.157788771294122","0.133509384951129","0.182068157637115"
"Often","2011","Schleswig-Holstein","95","0.156965518708509","0.129000429337161","0.184930608079857"
"Often","2011","Thuringia","152","0.165233370430468","0.140819949953567","0.18964679090737"
"Rarely","2011","Baden-Württemberg","647","0.249420108057668","0.232428854473879","0.266411361641457"
"Rarely","2011","Bavaria","797","0.236853216885411","0.222085775891612","0.251620657879209"
"Rarely","2011","Berlin","199","0.248574915144967","0.218264347585845","0.278885482704088"
"Rarely","2011","Brandenburg","252","0.295190489083278","0.265173070637733","0.325207907528824"
"Rarely","2011","Bremen","34","0.217731815342529","0.145670597244898","0.28979303344016"
"Rarely","2011","Hamburg","97","0.315350940531124","0.263956713313858","0.36674516774839"
"Rarely","2011","Hesse","355","0.252783840205223","0.23009896909105","0.275468711319396"
"Rarely","2011","Lower Saxony","504","0.260825181348209","0.241149084718322","0.280501277978095"
"Rarely","2011","Mecklenburg-Western Pomerania","156","0.271874152325024","0.233447578768687","0.31030072588136"
"Rarely","2011","North Rhine-Westphalia","1037","0.25182116945836","0.238603969798862","0.265038369117858"
"Rarely","2011","Rhineland-Palatinate,Saarland","289","0.234596664671055","0.210530975554462","0.258662353787648"
