"plh0184","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","lower secondary degree","1-pers.-HH","249","0.184044003112556","0.162822910976938","0.205265095248173"
"Very rare","2007","lower secondary degree","(Married) couple without C. ","423","0.132987930273221","0.120960739962368","0.145015120584074"
"Very rare","2007","lower secondary degree","Single parent ","30","0.0905810882219752","0.0593291941556921","0.121832982288258"
"Very rare","2007","lower secondary degree","Couple + C. LE 16 ","65","0.0809977035532506","0.0623351458414573","0.099660261265044"
"Very rare","2007","lower secondary degree","Couple + C. GT 16 ","89","0.104016085483947","0.0845931286910518","0.123439042276843"
"Very rare","2007","lower secondary degree","Couple + C. LE and GT 16","17","","",""
"Very rare","2007","secondary school degree","1-pers.-HH","104","0.122298070298117","0.100194613628048","0.144401526968186"
"Very rare","2007","secondary school degree","(Married) couple without C. ","205","0.108956363045996","0.0950409617459615","0.122871764346031"
"Very rare","2007","secondary school degree","Single parent ","22","","",""
"Very rare","2007","secondary school degree","Couple + C. LE 16 ","66","0.0393554743124551","0.0286532907464972","0.050057657878413"
"Very rare","2007","secondary school degree","Couple + C. GT 16 ","78","0.0674712899023846","0.0526816512158109","0.0822609285889583"
"Very rare","2007","secondary school degree","Couple + C. LE and GT 16","20","","",""
"Very rare","2007","college entrance qualification","1-pers.-HH","95","0.106390765208757","0.0857352040058334","0.12704632641168"
"Very rare","2007","college entrance qualification","(Married) couple without C. ","175","0.0854533784248799","0.0727110974003146","0.0981956594494451"
"Very rare","2007","college entrance qualification","Single parent ","19","","",""
"Very rare","2007","college entrance qualification","Couple + C. LE 16 ","71","0.0572051571368025","0.0441843268414234","0.0702259874321816"
"Very rare","2007","college entrance qualification","Couple + C. GT 16 ","64","0.0608675465488109","0.0453249894322722","0.0764101036653496"
"Very rare","2007","college entrance qualification","Couple + C. LE and GT 16","21","","",""
"Very rare","2007","Other degree","1-pers.-HH","20","","",""
"Very rare","2007","Other degree","(Married) couple without C. ","66","0.137740640822942","0.102860159819794","0.172621121826089"
"Very rare","2007","Other degree","Single parent ","8","","",""
"Very rare","2007","Other degree","Couple + C. LE 16 ","28","","",""
"Very rare","2007","Other degree","Couple + C. GT 16 ","22","","",""
"Very rare","2007","Other degree","Couple + C. LE and GT 16","7","","",""
"Very rare","2007","no degree/no degree yet","1-pers.-HH","8","","",""
"Very rare","2007","no degree/no degree yet","(Married) couple without C. ","13","","",""
"Very rare","2007","no degree/no degree yet","Single parent ","6","","",""
"Very rare","2007","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Very rare","2007","no degree/no degree yet","Couple + C. GT 16 ","20","","",""
"Very rare","2007","no degree/no degree yet","Couple + C. LE and GT 16","11","","",""
"Rarely","2007","lower secondary degree","1-pers.-HH","338","0.258770656699644","0.234787444949064","0.282753868450225"
"Rarely","2007","lower secondary degree","(Married) couple without C. ","847","0.272028335673136","0.256266390678104","0.287790280668167"
"Rarely","2007","lower secondary degree","Single parent ","61","0.173640202651914","0.132393872077875","0.214886533225953"
"Rarely","2007","lower secondary degree","Couple + C. LE 16 ","165","0.202347854420687","0.174866851188721","0.229828857652653"
"Rarely","2007","lower secondary degree","Couple + C. GT 16 ","201","0.225784870566137","0.199184160453092","0.252385580679181"
"Rarely","2007","lower secondary degree","Couple + C. LE and GT 16","47","0.129987177521086","0.0931989673943059","0.166775387647866"
"Rarely","2007","secondary school degree","1-pers.-HH","194","0.222708782703463","0.194639105389002","0.250778460017923"
"Rarely","2007","secondary school degree","(Married) couple without C. ","449","0.223945027395275","0.205326861127292","0.242563193663257"
"Rarely","2007","secondary school degree","Single parent ","74","0.170800539591755","0.132506140345164","0.209094938838346"
"Rarely","2007","secondary school degree","Couple + C. LE 16 ","201","0.147679739125145","0.128152073558714","0.167207404691577"
"Rarely","2007","secondary school degree","Couple + C. GT 16 ","188","0.170972685562262","0.148774639992972","0.193170731131552"
"Rarely","2007","secondary school degree","Couple + C. LE and GT 16","56","0.125170161758358","0.0940733644466571","0.156266959070059"
"Rarely","2007","college entrance qualification","1-pers.-HH","202","0.219458676973224","0.191732784339905","0.247184569606543"
"Rarely","2007","college entrance qualification","(Married) couple without C. ","430","0.211667852097104","0.193048622578624","0.230287081615585"
"Rarely","2007","college entrance qualification","Single parent ","41","0.175418362101465","0.126266663763366","0.224570060439564"
"Rarely","2007","college entrance qualification","Couple + C. LE 16 ","173","0.138220992774538","0.1188702585842","0.157571726964876"
"Rarely","2007","college entrance qualification","Couple + C. GT 16 ","202","0.208523486901563","0.182113836359601","0.234933137443525"
"Rarely","2007","college entrance qualification","Couple + C. LE and GT 16","45","0.122370903706991","0.0842569930858638","0.160484814328117"
"Rarely","2007","Other degree","1-pers.-HH","23","","",""
"Rarely","2007","Other degree","(Married) couple without C. ","106","0.271064007560883","0.226074309138166","0.316053705983601"
"Rarely","2007","Other degree","Single parent ","7","","",""
"Rarely","2007","Other degree","Couple + C. LE 16 ","44","0.172398853217232","0.122485760691815","0.22231194574265"
"Rarely","2007","Other degree","Couple + C. GT 16 ","54","0.210761259320735","0.153369859724373","0.268152658917097"
"Rarely","2007","Other degree","Couple + C. LE and GT 16","24","","",""
"Rarely","2007","no degree/no degree yet","1-pers.-HH","7","","",""
"Rarely","2007","no degree/no degree yet","(Married) couple without C. ","13","","",""
"Rarely","2007","no degree/no degree yet","Single parent ","14","","",""
"Rarely","2007","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"Rarely","2007","no degree/no degree yet","Couple + C. GT 16 ","42","0.256055481139908","0.193831971754906","0.31827899052491"
"Rarely","2007","no degree/no degree yet","Couple + C. LE and GT 16","33","0.163250744189505","0.102028488696684","0.224472999682325"
"Sometimes","2007","lower secondary degree","1-pers.-HH","439","0.360705422644072","0.334408775910982","0.387002069377161"
"Sometimes","2007","lower secondary degree","(Married) couple without C. ","1204","0.39582054102192","0.378499354441687","0.413141727602152"
"Sometimes","2007","lower secondary degree","Single parent ","124","0.391246837688647","0.338106828984201","0.444386846393093"
"Sometimes","2007","lower secondary degree","Couple + C. LE 16 ","316","0.392848794854232","0.359441781109929","0.426255808598535"
"Sometimes","2007","lower secondary degree","Couple + C. GT 16 ","410","0.426720040450788","0.39525198660335","0.458188094298225"
"Sometimes","2007","lower secondary degree","Couple + C. LE and GT 16","143","0.467478746124936","0.412897306912799","0.522060185337073"
"Sometimes","2007","secondary school degree","1-pers.-HH","304","0.372901843844444","0.34027749178927","0.405526195899618"
"Sometimes","2007","secondary school degree","(Married) couple without C. ","803","0.426135006359985","0.404049954553372","0.448220058166599"
"Sometimes","2007","secondary school degree","Single parent ","139","0.36312907460008","0.314194326273548","0.412063822926612"
"Sometimes","2007","secondary school degree","Couple + C. LE 16 ","581","0.438650901378609","0.411338210332416","0.465963592424803"
"Sometimes","2007","secondary school degree","Couple + C. GT 16 ","520","0.478858386956518","0.449404109224534","0.508312664688501"
"Sometimes","2007","secondary school degree","Couple + C. LE and GT 16","228","0.563886474481833","0.517285062101374","0.610487886862291"
"Sometimes","2007","college entrance qualification","1-pers.-HH","346","0.429975233053058","0.396810249076266","0.46314021702985"
"Sometimes","2007","college entrance qualification","(Married) couple without C. ","824","0.455709532377327","0.43300884247233","0.478410222282324"
"Sometimes","2007","college entrance qualification","Single parent ","94","0.449108273743393","0.38482576376434","0.513390783722445"
"Sometimes","2007","college entrance qualification","Couple + C. LE 16 ","569","0.454859136425214","0.42693978545376","0.482778487396668"
"Sometimes","2007","college entrance qualification","Couple + C. GT 16 ","390","0.405718818365142","0.373797948732547","0.437639687997738"
"Sometimes","2007","college entrance qualification","Couple + C. LE and GT 16","137","0.558389437747326","0.500636079267876","0.616142796226775"
"Sometimes","2007","Other degree","1-pers.-HH","32","0.408184821710476","0.308826181414769","0.507543462006182"
"Sometimes","2007","Other degree","(Married) couple without C. ","140","0.409766991490898","0.359991828648504","0.459542154333291"
"Sometimes","2007","Other degree","Single parent ","19","","",""
"Sometimes","2007","Other degree","Couple + C. LE 16 ","81","0.372829769196483","0.308932137815542","0.436727400577424"
"Sometimes","2007","Other degree","Couple + C. GT 16 ","72","0.380835856735579","0.312504657822492","0.449167055648666"
"Sometimes","2007","Other degree","Couple + C. LE and GT 16","35","0.342259013155628","0.244235167656235","0.44028285865502"
"Sometimes","2007","no degree/no degree yet","1-pers.-HH","9","","",""
"Sometimes","2007","no degree/no degree yet","(Married) couple without C. ","40","0.5372039877277","0.430575594239171","0.64383238121623"
"Sometimes","2007","no degree/no degree yet","Single parent ","23","","",""
"Sometimes","2007","no degree/no degree yet","Couple + C. LE 16 ","12","","",""
"Sometimes","2007","no degree/no degree yet","Couple + C. GT 16 ","79","0.358328425540078","0.289966510534678","0.426690340545478"
"Sometimes","2007","no degree/no degree yet","Couple + C. LE and GT 16","55","0.400439099358767","0.31927406762348","0.481604131094055"
"Often","2007","lower secondary degree","1-pers.-HH","197","0.155233801644146","0.13540324354486","0.175064359743431"
"Often","2007","lower secondary degree","(Married) couple without C. ","464","0.160737558980968","0.147728284524074","0.173746833437861"
"Often","2007","lower secondary degree","Single parent ","79","0.240865269502613","0.194304289993838","0.287426249011388"
"Often","2007","lower secondary degree","Couple + C. LE 16 ","225","0.261740386919428","0.231671563278537","0.291809210560319"
"Often","2007","lower secondary degree","Couple + C. GT 16 ","200","0.18882377918086","0.163923688248637","0.213723870113083"
"Often","2007","lower secondary degree","Couple + C. LE and GT 16","96","0.29941207277606","0.249309323980828","0.349514821571293"
"Often","2007","secondary school degree","1-pers.-HH","178","0.21831800148267","0.190448018947307","0.246187984018032"
"Often","2007","secondary school degree","(Married) couple without C. ","358","0.176791257068419","0.159753778259534","0.193828735877304"
"Often","2007","secondary school degree","Single parent ","95","0.291297986363249","0.24506396058251","0.337532012143989"
"Often","2007","secondary school degree","Couple + C. LE 16 ","345","0.321258264583837","0.295556206778536","0.346960322389137"
"Often","2007","secondary school degree","Couple + C. GT 16 ","259","0.232322767202546","0.207422605444988","0.257222928960105"
"Often","2007","secondary school degree","Couple + C. LE and GT 16","107","0.210046072349135","0.17176698044439","0.24832516425388"
"Often","2007","college entrance qualification","1-pers.-HH","164","0.187264648846379","0.161130179626491","0.213399118066268"
