"plh0184","year","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","2011","no migration background","4631","0.254693035046157","0.248319329605223","0.261066740487091"
"Sometimes","2011","direct migration background","794","0.410508026310532","0.389034537921234","0.43198151469983"
"Sometimes","2011","indirect migration background","329","0.40467736206475","0.370579887737533","0.438774836391966"
"Sometimes","2011","no migration background","7373","0.413130985453698","0.40592770474825","0.420334266159146"
"Very often","2011","direct migration background","84","0.0378475831864939","0.0295176054478835","0.0461775609251044"
"Very often","2011","indirect migration background","56","0.0560431288610001","0.0400648932795479","0.0720213644424524"
"Very often","2011","no migration background","713","0.0389795159382291","0.0361481212843283","0.0418109105921299"
"Very rare","2011","direct migration background","274","0.129392469353716","0.114741426541937","0.144043512165494"
"Very rare","2011","indirect migration background","61","0.0859230503494637","0.0664543133147364","0.105391787384191"
"Very rare","2011","no migration background","2197","0.126599522418865","0.121735017904381","0.13146402693335"
"Often","2012","direct migration background","313","0.152774365670965","0.136797984882386","0.168750746459544"
"Often","2012","indirect migration background","165","0.199306333118862","0.171572322561624","0.2270403436761"
"Often","2012","no migration background","2853","0.159954357267593","0.154567972287138","0.165340742248048"
"Rarely","2012","direct migration background","548","0.277667562177969","0.257779853597855","0.297555270758082"
"Rarely","2012","indirect migration background","193","0.271393776424037","0.24052173767127","0.302265815176804"
"Rarely","2012","no migration background","4892","0.27908019514422","0.272489125533498","0.285671264754942"
"Sometimes","2012","direct migration background","767","0.413827830323188","0.391956456713102","0.435699203933274"
"Sometimes","2012","indirect migration background","325","0.404682611525916","0.370606464274924","0.438758758776907"
"Sometimes","2012","no migration background","7295","0.407205742103141","0.399986246570278","0.414425237636005"
"Very often","2012","direct migration background","84","0.0421575232975714","0.0332339621215813","0.0510810844735615"
"Very often","2012","indirect migration background","39","0.0466260862216358","0.0319886490540558","0.0612635233892158"
"Very often","2012","no migration background","618","0.0353081376915199","0.0325962005161156","0.0380200748669242"
"Very rare","2012","direct migration background","236","0.113572718530307","0.0994826799471284","0.127662757113485"
"Very rare","2012","indirect migration background","75","0.0779911927095498","0.0593742121128374","0.0966081733062621"
"Very rare","2012","no migration background","2133","0.118451567793526","0.113703232189585","0.123199903397467"
"Often","2013","direct migration background","495","0.171151407471282","0.156923586137816","0.185379228804748"
"Often","2013","indirect migration background","281","0.210198280610856","0.18718341387024","0.233213147351472"
"Often","2013","no migration background","3942","0.168248821541783","0.163286169261721","0.173211473821845"
"Rarely","2013","direct migration background","684","0.260995490036697","0.244405328715992","0.277585651357403"
"Rarely","2013","indirect migration background","289","0.28081617005345","0.255431830960075","0.306200509146825"
"Rarely","2013","no migration background","5823","0.28038237468863","0.274423457237293","0.286341292139967"
"Sometimes","2013","direct migration background","1074","0.41633970779334","0.397718212401486","0.434961203185195"
"Sometimes","2013","indirect migration background","465","0.370355756819584","0.343079044966424","0.397632468672744"
"Sometimes","2013","no migration background","8906","0.404676578845061","0.398165219886919","0.411187937803203"
"Very often","2013","direct migration background","163","0.0521303953976637","0.0437332751727246","0.0605275156226029"
"Very often","2013","indirect migration background","93","0.0578523046205111","0.044665041403347","0.0710395678376753"
"Very often","2013","no migration background","930","0.0363677278205094","0.0338842809659382","0.0388511746750805"
"Very rare","2013","direct migration background","276","0.0993829993010162","0.0880814838462831","0.110684514755749"
"Very rare","2013","indirect migration background","76","0.0807774878955988","0.065385654815351","0.0961693209758465"
"Very rare","2013","no migration background","2227","0.110324497104017","0.106168330838906","0.114480663369128"
"Often","2014","direct migration background","841","0.159130239132824","0.149101741515858","0.16915873674979"
"Often","2014","indirect migration background","412","0.216337478542144","0.197284306364184","0.235390650720103"
"Often","2014","no migration background","3798","0.176144678409047","0.170897344343498","0.181392012474596"
"Rarely","2014","direct migration background","1280","0.268272105978483","0.256125422482156","0.280418789474811"
"Rarely","2014","indirect migration background","413","0.254216793196193","0.234068173965492","0.274365412426894"
"Rarely","2014","no migration background","5256","0.272547224890912","0.266413818245208","0.278680631536616"
"Sometimes","2014","direct migration background","1966","0.386857509081065","0.373505353841554","0.400209664320576"
"Sometimes","2014","indirect migration background","686","0.3798518408117","0.357392773393817","0.402310908229583"
"Sometimes","2014","no migration background","8131","0.394191220313769","0.387459908173325","0.400922532454213"
"Very often","2014","direct migration background","299","0.0520893969176737","0.0459974865361295","0.0581813072992178"
"Very often","2014","indirect migration background","140","0.0765477807061235","0.0642447987131477","0.0888507626990993"
"Very often","2014","no migration background","881","0.0378810695421093","0.0352513830780333","0.0405107560061854"
"Very rare","2014","direct migration background","725","0.133650748889954","0.124321915194574","0.142979582585334"
"Very rare","2014","indirect migration background","143","0.0730461067438396","0.061005053552699","0.0850871599349803"
"Very rare","2014","no migration background","2180","0.119235806844162","0.114771935722859","0.123699677965465"
"Often","2015","direct migration background","726","0.162502718240194","0.151483948788109","0.17352148769228"
"Often","2015","indirect migration background","371","0.203126933523144","0.183601555950031","0.222652311096257"
"Often","2015","no migration background","3413","0.16884070724261","0.163538860769101","0.174142553716119"
"Rarely","2015","direct migration background","1099","0.262873787664873","0.249725910221212","0.276021665108535"
"Rarely","2015","indirect migration background","344","0.219924612351534","0.199823211882792","0.240026012820276"
"Rarely","2015","no migration background","5319","0.280660496555865","0.274301273861019","0.287019719250712"
"Sometimes","2015","direct migration background","1611","0.367323567751056","0.352924767608552","0.38172236789356"
"Sometimes","2015","indirect migration background","663","0.412699274659774","0.388806409513654","0.436592139805894"
"Sometimes","2015","no migration background","7766","0.399256802039141","0.392325464844517","0.406188139233765"
"Very often","2015","direct migration background","267","0.0571595465973098","0.0502256945605073","0.0640933986341122"
"Very often","2015","indirect migration background","112","0.0645476327718472","0.0526222559904507","0.0764730095532437"
"Very often","2015","no migration background","739","0.0372838825997293","0.0346025164582338","0.0399652487412247"
"Very rare","2015","direct migration background","603","0.150140379746567","0.139471141067902","0.160809618425232"
"Very rare","2015","indirect migration background","141","0.0997015466937003","0.0851615164336893","0.114241576953711"
"Very rare","2015","no migration background","1941","0.113958111562655","0.109460870340571","0.118455352784739"
"Often","2016","direct migration background","755","0.163967269296612","0.153484406333343","0.174450132259881"
"Often","2016","indirect migration background","344","0.20859475541195","0.188354603520263","0.228834907303636"
"Often","2016","no migration background","3112","0.171587068139695","0.166066225146131","0.177107911133258"
"Rarely","2016","direct migration background","1270","0.280335661978629","0.267618393151818","0.29305293080544"
"Rarely","2016","indirect migration background","345","0.218784863934159","0.198190111582455","0.239379616285864"
"Rarely","2016","no migration background","4792","0.268710489323543","0.262219264267648","0.275201714379437"
"Sometimes","2016","direct migration background","1778","0.366612767678147","0.352969194282703","0.380256341073591"
"Sometimes","2016","indirect migration background","616","0.428686646553335","0.404033646413765","0.453339646692904"
"Sometimes","2016","no migration background","7300","0.400499450680699","0.393324227074317","0.407674674287082"
"Very often","2016","direct migration background","229","0.0450060075461507","0.039136181237102","0.0508758338551995"
"Very often","2016","indirect migration background","117","0.0591297128104227","0.0473799155101146","0.0708795101107307"
"Very often","2016","no migration background","783","0.0415082292668238","0.0385874348991927","0.0444290236344549"
"Very rare","2016","direct migration background","760","0.144078293500461","0.134135555752765","0.154021031248157"
"Very rare","2016","indirect migration background","126","0.0848040212901336","0.0709259891913587","0.0986820533889085"
"Very rare","2016","no migration background","1928","0.11769476258924","0.112976004842188","0.122413520336291"
"Often","2017","direct migration background","716","0.156135883175813","0.145623456633279","0.166648309718347"
"Often","2017","indirect migration background","365","0.212993935638087","0.193474044227842","0.232513827048331"
"Often","2017","no migration background","3358","0.163682630519418","0.158591236163696","0.16877402487514"
"Rarely","2017","direct migration background","1179","0.258254415372743","0.245578868236574","0.270929962508911"
"Rarely","2017","indirect migration background","348","0.222602197298942","0.20276907378338","0.242435320814505"
"Rarely","2017","no migration background","5759","0.28580679072027","0.279589602573162","0.292023978867379"
"Sometimes","2017","direct migration background","1751","0.3827554722921","0.36867864830136","0.396832296282839"
"Sometimes","2017","indirect migration background","729","0.438956994270275","0.41529704540376","0.46261694313679"
"Sometimes","2017","no migration background","8201","0.394941771259611","0.388214870803647","0.401668671715575"
"Very often","2017","direct migration background","251","0.0559890497474089","0.0493308715184334","0.0626472279763845"
"Very often","2017","indirect migration background","114","0.058640729367625","0.0474390761812382","0.0698423825540117"
"Very often","2017","no migration background","775","0.0390251453667244","0.0363602623008163","0.0416900284326326"
"Very rare","2017","direct migration background","683","0.146865179411935","0.136613769344919","0.157116589478952"
"Very rare","2017","indirect migration background","134","0.0668061434250704","0.0549019801470302","0.0787103067031107"
"Very rare","2017","no migration background","2193","0.116543662133976","0.112128092315585","0.120959231952367"
"Often","2018","direct migration background","745","0.16585833267837","0.15485299590073","0.17686366945601"
"Often","2018","indirect migration background","385","0.211440612394239","0.192024476243813","0.230856748544666"
"Often","2018","no migration background","3225","0.159288000711967","0.15416461128113","0.164411390142805"
"Rarely","2018","direct migration background","1130","0.267090820976824","0.253999925854799","0.280181716098849"
"Rarely","2018","indirect migration background","371","0.240069467182038","0.219759612643875","0.260379321720201"
"Rarely","2018","no migration background","5597","0.288235328654517","0.281893944930239","0.294576712378795"
"Sometimes","2018","direct migration background","1636","0.390076800325506","0.37564477046308","0.404508830187932"
"Sometimes","2018","indirect migration background","677","0.39226714656514","0.369050540789703","0.415483752340576"
"Sometimes","2018","no migration background","7788","0.39314665877288","0.386308150406008","0.399985167139751"
"Very often","2018","direct migration background","249","0.0512628818957907","0.0447377508750014","0.05778801291658"
"Very often","2018","indirect migration background","131","0.0686785297172989","0.0566527926616795","0.0807042667729182"
"Very often","2018","no migration background","768","0.0378201157603409","0.0351493747342023","0.0404908567864795"
"Very rare","2018","direct migration background","628","0.125711164123509","0.115902063898152","0.135520264348866"
"Very rare","2018","indirect migration background","135","0.0875442441412841","0.0741051156011833","0.100983372681385"
"Very rare","2018","no migration background","2220","0.121509896100295","0.116935682130606","0.126084110069984"
"Often","2019","direct migration background","581","0.14532665753629","0.134202879865098","0.156450435207481"
"Often","2019","indirect migration background","356","0.198862255979779","0.179938521874986","0.217785990084573"
"Often","2019","no migration background","3291","0.160566195663254","0.155513368980589","0.165619022345919"
"Rarely","2019","direct migration background","1023","0.273207884202677","0.259143157548382","0.287272610856972"
"Rarely","2019","indirect migration background","413","0.273820592208878","0.252679273315922","0.294961911101835"
"Rarely","2019","no migration background","5894","0.294246111192046","0.287974254570755","0.300517967813338"
"Sometimes","2019","direct migration background","1441","0.387554402469572","0.372177117089755","0.402931687849388"
"Sometimes","2019","indirect migration background","651","0.373383689719174","0.350450969182536","0.396316410255812"
"Sometimes","2019","no migration background","7907","0.384645249451452","0.377949378405875","0.39134112049703"
"Very often","2019","direct migration background","196","0.0490042698265583","0.0421905256608509","0.0558180139922656"
"Very often","2019","indirect migration background","125","0.0519044803338801","0.0413871496188175","0.0624218110489427"
"Very often","2019","no migration background","775","0.0344991490407508","0.0319872936244925","0.0370110044570092"
"Very rare","2019","direct migration background","615","0.144906785964903","0.133796361009343","0.156017210920464"
"Very rare","2019","indirect migration background","164","0.102028981758288","0.0876783838525783","0.116379579663998"
"Very rare","2019","no migration background","2413","0.126043294652496","0.121475369823427","0.130611219481565"
