"plh0184","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","Full Time","(0) in school","","","",""
"Very rare","2007","Full Time","(1a) inadequately completed","6","","",""
"Very rare","2007","Full Time","(1b) general elementary school","21","","",""
"Very rare","2007","Full Time","(1c) basic vocational qualification","128","0.0677696471654317","0.0559527777357049","0.0795865165951585"
"Very rare","2007","Full Time","(2b) intermediate general qualification","9","","",""
"Very rare","2007","Full Time","(2a) intermediate vocational","146","0.0591661923155134","0.0495239633329206","0.0688084212981063"
"Very rare","2007","Full Time","(2c_gen) general maturity certificate","10","","",""
"Very rare","2007","Full Time","(2c_voc) vocational maturity certificate","49","0.0555424169271206","0.039095913848292","0.0719889200059491"
"Very rare","2007","Full Time","(3a) lower tertiary education","48","0.0449711682226993","0.0310636735709145","0.0588786628744841"
"Very rare","2007","Full Time","(3b) higher tertiary education","95","0.0614156241265294","0.0490193207664824","0.0738119274865765"
"Very rare","2007","Part Time","(0) in school","3","","",""
"Very rare","2007","Part Time","(1a) inadequately completed","4","","",""
"Very rare","2007","Part Time","(1b) general elementary school","28","","",""
"Very rare","2007","Part Time","(1c) basic vocational qualification","105","0.103620485721174","0.0849080736678215","0.122332897774526"
"Very rare","2007","Part Time","(2b) intermediate general qualification","7","","",""
"Very rare","2007","Part Time","(2a) intermediate vocational","93","0.0690591965962327","0.0553496780875466","0.0827687151049188"
"Very rare","2007","Part Time","(2c_gen) general maturity certificate","20","","",""
"Very rare","2007","Part Time","(2c_voc) vocational maturity certificate","38","0.112390096198765","0.0821477019494889","0.142632490448042"
"Very rare","2007","Part Time","(3a) lower tertiary education","37","0.143171030257665","0.106581957371984","0.179760103143346"
"Very rare","2007","Part Time","(3b) higher tertiary education","44","0.0684385769541955","0.0481160841950425","0.0887610697133486"
"Very rare","2007","Not Working","(0) in school","27","","",""
"Very rare","2007","Not Working","(1a) inadequately completed","22","","",""
"Very rare","2007","Not Working","(1b) general elementary school","202","0.189592943442384","0.166778795406737","0.212407091478031"
"Very rare","2007","Not Working","(1c) basic vocational qualification","476","0.167883645002658","0.1542212955187","0.181545994486616"
"Very rare","2007","Not Working","(2b) intermediate general qualification","17","","",""
"Very rare","2007","Not Working","(2a) intermediate vocational","172","0.139956461116502","0.12084526218189","0.159067660051114"
"Very rare","2007","Not Working","(2c_gen) general maturity certificate","33","0.0940725127426963","0.0633567400934642","0.124788285391929"
"Very rare","2007","Not Working","(2c_voc) vocational maturity certificate","53","0.128447729026285","0.0954518670864957","0.161443590966075"
"Very rare","2007","Not Working","(3a) lower tertiary education","69","0.129235697317275","0.099977743130609","0.158493651503942"
"Very rare","2007","Not Working","(3b) higher tertiary education","100","0.145890562066302","0.118795219115874","0.17298590501673"
"Rarely","2007","Full Time","(0) in school","","","",""
"Rarely","2007","Full Time","(1a) inadequately completed","6","","",""
"Rarely","2007","Full Time","(1b) general elementary school","77","0.239099484760109","0.189405006826439","0.288793962693778"
"Rarely","2007","Full Time","(1c) basic vocational qualification","365","0.219656910627882","0.200192626529665","0.239121194726098"
"Rarely","2007","Full Time","(2b) intermediate general qualification","23","","",""
"Rarely","2007","Full Time","(2a) intermediate vocational","418","0.187877810390817","0.171914145353232","0.203841475428402"
"Rarely","2007","Full Time","(2c_gen) general maturity certificate","36","0.209876749028187","0.145974612755699","0.273778885300675"
"Rarely","2007","Full Time","(2c_voc) vocational maturity certificate","128","0.157469692865981","0.131314302217298","0.183625083514665"
