"plh0184","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Rarely","2008","secondary school degree","West Germany","849","0.229208537698498","0.21557631884864","0.242840756548356"
"Rarely","2008","secondary school degree","East Germany","425","0.193520790507804","0.17664428817969","0.210397292835918"
"Sometimes","2008","college entrance qualification","West Germany","1713","0.426166150266175","0.410881214719464","0.441451085812886"
"Sometimes","2008","college entrance qualification","East Germany","516","0.438610116914857","0.409536125283008","0.467684108546707"
"Sometimes","2008","lower secondary degree","West Germany","2107","0.421205840176267","0.407785742355441","0.434625937997094"
"Sometimes","2008","lower secondary degree","East Germany","522","0.419526028047378","0.392554941824851","0.446497114269904"
"Sometimes","2008","no degree/no degree yet","West Germany","168","0.392936870175172","0.347609660928409","0.438264079421936"
"Sometimes","2008","no degree/no degree yet","East Germany","47","0.49488397780138","0.397856381158619","0.591911574444142"
"Sometimes","2008","Other degree","West Germany","362","0.396404627764262","0.364304410452624","0.4285048450759"
"Sometimes","2008","Other degree","East Germany","16","","",""
"Sometimes","2008","secondary school degree","West Germany","1604","0.42570970541388","0.409673366698976","0.441746044128785"
"Sometimes","2008","secondary school degree","East Germany","991","0.481263193969817","0.459918649174071","0.502607738765562"
"Very often","2008","college entrance qualification","West Germany","169","0.0443038193263371","0.0379437541921254","0.0506638844605487"
"Very often","2008","college entrance qualification","East Germany","42","0.0288461017470495","0.0190394525014735","0.0386527509926255"
"Very often","2008","lower secondary degree","West Germany","231","0.0414568342013866","0.0360386929355302","0.0468749754672429"
"Very often","2008","lower secondary degree","East Germany","53","0.0399902457559462","0.0292814048615962","0.0506990866502962"
"Very often","2008","no degree/no degree yet","West Germany","15","","",""
"Very often","2008","no degree/no degree yet","East Germany","5","","",""
"Very often","2008","Other degree","West Germany","33","0.0394645381564629","0.0266876269174708","0.0522414493954549"
"Very often","2008","Other degree","East Germany","3","","",""
"Very often","2008","secondary school degree","West Germany","172","0.0526046808268003","0.0453643148506671","0.0598450468029335"
"Very often","2008","secondary school degree","East Germany","102","0.048188070270549","0.0390392018766022","0.0573369386644957"
"Very rare","2008","college entrance qualification","West Germany","385","0.0914273265550844","0.0825189431517962","0.100335709958373"
"Very rare","2008","college entrance qualification","East Germany","83","0.0953486198876691","0.0781406008268355","0.112556638948503"
"Very rare","2008","lower secondary degree","West Germany","624","0.123666262129297","0.114718657155621","0.132613867102972"
"Very rare","2008","lower secondary degree","East Germany","172","0.125271054412913","0.107178923476229","0.143363185349598"
"Very rare","2008","no degree/no degree yet","West Germany","51","0.113425871279643","0.0839956009963375","0.142856141562949"
"Very rare","2008","no degree/no degree yet","East Germany","8","","",""
"Very rare","2008","Other degree","West Germany","110","0.117023272601079","0.0959284240409801","0.138118121161179"
"Very rare","2008","Other degree","East Germany","4","","",""
"Very rare","2008","secondary school degree","West Germany","340","0.0876227426544716","0.0784525522423616","0.0967929330665815"
"Very rare","2008","secondary school degree","East Germany","144","0.0614735620283077","0.0512125667968384","0.0717345572597769"
"Often","2009","college entrance qualification","West Germany","755","0.2052345685363","0.192415412635316","0.218053724437283"
"Often","2009","college entrance qualification","East Germany","223","0.216392343795339","0.191878933706768","0.24090575388391"
"Often","2009","lower secondary degree","West Germany","777","0.163641740658033","0.153105505273128","0.174177976042938"
"Often","2009","lower secondary degree","East Germany","179","0.156249362314269","0.135697334297591","0.176801390330948"
"Often","2009","no degree/no degree yet","West Germany","77","0.210759750913622","0.171425442744294","0.25009405908295"
"Often","2009","no degree/no degree yet","East Germany","20","","",""
"Often","2009","Other degree","West Germany","120","0.163107335383922","0.136891877406792","0.189322793361052"
"Often","2009","Other degree","East Germany","13","","",""
"Often","2009","secondary school degree","West Germany","660","0.204553877472154","0.191011106290296","0.218096648654013"
"Often","2009","secondary school degree","East Germany","399","0.197914973222936","0.180509904834376","0.215320041611496"
"Rarely","2009","college entrance qualification","West Germany","981","0.245547362845636","0.231885865063394","0.259208860627878"
"Rarely","2009","college entrance qualification","East Germany","260","0.262443417553973","0.236252605513987","0.28863422959396"
"Rarely","2009","lower secondary degree","West Germany","1259","0.262513452142586","0.249982182437614","0.275044721847558"
"Rarely","2009","lower secondary degree","East Germany","352","0.273014517587273","0.24779746992633","0.298231565248215"
"Rarely","2009","no degree/no degree yet","West Germany","96","0.206038411095797","0.167031019761368","0.245045802430225"
"Rarely","2009","no degree/no degree yet","East Germany","19","","",""
"Rarely","2009","Other degree","West Germany","212","0.262505626403457","0.231285512308167","0.293725740498747"
"Rarely","2009","Other degree","East Germany","9","","",""
"Rarely","2009","secondary school degree","West Germany","849","0.242006078728901","0.227626561789008","0.256385595668793"
"Rarely","2009","secondary school degree","East Germany","452","0.233717696968478","0.215230698698939","0.252204695238017"
"Sometimes","2009","college entrance qualification","West Germany","1583","0.424704730691224","0.409015428101518","0.44039403328093"
"Sometimes","2009","college entrance qualification","East Germany","483","0.419872748728616","0.390492604229209","0.449252893228023"
"Sometimes","2009","lower secondary degree","West Germany","1860","0.3934561258109","0.379543102579892","0.407369149041908"
"Sometimes","2009","lower secondary degree","East Germany","461","0.404433452771426","0.376653776344933","0.432213129197918"
"Sometimes","2009","no degree/no degree yet","West Germany","175","0.444086662212161","0.396167360917446","0.492005963506876"
"Sometimes","2009","no degree/no degree yet","East Germany","27","","",""
"Sometimes","2009","Other degree","West Germany","300","0.407102496896366","0.372242486221364","0.441962507571367"
"Sometimes","2009","Other degree","East Germany","16","","",""
"Sometimes","2009","secondary school degree","West Germany","1442","0.417905229905483","0.401346232056478","0.434464227754487"
"Sometimes","2009","secondary school degree","East Germany","910","0.458381720168454","0.436615325207838","0.48014811512907"
"Very often","2009","college entrance qualification","West Germany","145","0.0404280674687363","0.0341764132723647","0.046679721665108"
"Very often","2009","college entrance qualification","East Germany","31","0.0193165438883372","0.0111231735188395","0.0275099142578349"
"Very often","2009","lower secondary degree","West Germany","212","0.0415051572294206","0.0358246362765375","0.0471856781823036"
"Very often","2009","lower secondary degree","East Germany","30","0.0284122735963757","0.0190078430493795","0.0378167041433718"
"Very often","2009","no degree/no degree yet","West Germany","19","","",""
"Very often","2009","no degree/no degree yet","East Germany","1","","",""
"Very often","2009","Other degree","West Germany","30","0.0383257379533857","0.0247036060450881","0.0519478698616833"
"Very often","2009","Other degree","East Germany","2","","",""
"Very often","2009","secondary school degree","West Germany","163","0.0472025927815707","0.0400825679448644","0.0543226176182769"
"Very often","2009","secondary school degree","East Germany","82","0.0343052935996928","0.0263542030525752","0.0422563841468103"
"Very rare","2009","college entrance qualification","West Germany","349","0.0840852704581038","0.0752767661162807","0.0928937747999268"
"Very rare","2009","college entrance qualification","East Germany","87","0.0819749460337346","0.0656443781785797","0.0983055138888894"
"Very rare","2009","lower secondary degree","West Germany","628","0.13888352415906","0.129034378560715","0.148732669757405"
"Very rare","2009","lower secondary degree","East Germany","177","0.137890393730657","0.118374576262809","0.157406211198505"
"Very rare","2009","no degree/no degree yet","West Germany","46","0.0795479866818195","0.053451127785784","0.105644845577855"
"Very rare","2009","no degree/no degree yet","East Germany","8","","",""
"Very rare","2009","Other degree","West Germany","101","0.12895880336287","0.105177773009339","0.152739833716401"
"Very rare","2009","Other degree","East Germany","6","","",""
"Very rare","2009","secondary school degree","West Germany","294","0.0883322211118919","0.0788047821237877","0.0978596600999962"
"Very rare","2009","secondary school degree","East Germany","170","0.0756803160404394","0.0641264115559166","0.0872342205249622"
"Often","2010","college entrance qualification","West Germany","641","0.187605175192594","0.174931420233317","0.200278930151872"
"Often","2010","college entrance qualification","East Germany","156","0.147293704350694","0.125555330819304","0.169032077882085"
"Often","2010","lower secondary degree","West Germany","626","0.128478856221246","0.118487725556288","0.138469986886203"
"Often","2010","lower secondary degree","East Germany","122","0.113928281842302","0.0947651563669043","0.133091407317701"
"Often","2010","no degree/no degree yet","West Germany","81","0.248552424157565","0.204635191467476","0.292469656847653"
"Often","2010","no degree/no degree yet","East Germany","6","","",""
"Often","2010","Other degree","West Germany","96","0.138691644617478","0.112790168248024","0.164593120986933"
"Often","2010","Other degree","East Germany","6","","",""
"Often","2010","secondary school degree","West Germany","609","0.202436424037375","0.18849485436653","0.216377993708219"
"Often","2010","secondary school degree","East Germany","346","0.197049352913525","0.178953000809496","0.215145705017553"
"Rarely","2010","college entrance qualification","West Germany","941","0.267779107176011","0.253404078237998","0.282154136114023"
"Rarely","2010","college entrance qualification","East Germany","252","0.248033377895199","0.221542913868361","0.274523841922036"
"Rarely","2010","lower secondary degree","West Germany","1198","0.278241997130275","0.264861662066827","0.291622332193724"
"Rarely","2010","lower secondary degree","East Germany","310","0.295769435173105","0.268242984689044","0.323295885657165"
"Rarely","2010","no degree/no degree yet","West Germany","93","0.221997102028684","0.179765176709688","0.264229027347679"
"Rarely","2010","no degree/no degree yet","East Germany","11","","",""
"Rarely","2010","Other degree","West Germany","197","0.278236000541132","0.244652627831139","0.311819373251126"
"Rarely","2010","Other degree","East Germany","10","","",""
"Rarely","2010","secondary school degree","West Germany","796","0.23425736095308","0.219562254805531","0.248952467100629"
"Rarely","2010","secondary school degree","East Germany","454","0.240538932183125","0.221094084201775","0.259983780164475"
"Sometimes","2010","college entrance qualification","West Germany","1614","0.44894057105156","0.432793529199886","0.465087612903233"
"Sometimes","2010","college entrance qualification","East Germany","507","0.478554412229069","0.447913239653147","0.50919558480499"
"Sometimes","2010","lower secondary degree","West Germany","1772","0.427484164085484","0.412713037788516","0.442255290382452"
"Sometimes","2010","lower secondary degree","East Germany","429","0.410847870922007","0.381174261361705","0.44052148048231"
"Sometimes","2010","no degree/no degree yet","West Germany","147","0.390837358027927","0.341253389149626","0.440421326906229"
"Sometimes","2010","no degree/no degree yet","East Germany","23","","",""
"Sometimes","2010","Other degree","West Germany","269","0.423971684816654","0.386936852495457","0.461006517137851"
"Sometimes","2010","Other degree","East Germany","16","","",""
"Sometimes","2010","secondary school degree","West Germany","1395","0.429489371485333","0.412314528744464","0.446664214226201"
"Sometimes","2010","secondary school degree","East Germany","846","0.434964800987915","0.412410783467968","0.457518818507863"
"Very often","2010","college entrance qualification","West Germany","109","0.0265176002329855","0.0213016854628484","0.0317335150031227"
"Very often","2010","college entrance qualification","East Germany","26","","",""
"Very often","2010","lower secondary degree","West Germany","131","0.0270357613214678","0.0221931726149452","0.0318783500279904"
"Very often","2010","lower secondary degree","East Germany","21","","",""
"Very often","2010","no degree/no degree yet","West Germany","9","","",""
"Very often","2010","no degree/no degree yet","East Germany","2","","",""
"Very often","2010","Other degree","West Germany","26","","",""
"Very often","2010","Other degree","East Germany","4","","",""
"Very often","2010","secondary school degree","West Germany","98","0.0323345034614799","0.0261971601866837","0.0384718467362762"
"Very often","2010","secondary school degree","East Germany","56","0.0408253211864556","0.03182262150608","0.0498280208668311"
"Very rare","2010","college entrance qualification","West Germany","340","0.0691575463468499","0.0609207713216881","0.0773943213720117"
"Very rare","2010","college entrance qualification","East Germany","80","0.0983432786072406","0.0800779212432845","0.116608635971197"
"Very rare","2010","lower secondary degree","West Germany","582","0.138759221241527","0.128437477719993","0.149080964763061"
"Very rare","2010","lower secondary degree","East Germany","174","0.156952926105061","0.135013424732594","0.178892427477528"
"Very rare","2010","no degree/no degree yet","West Germany","42","0.122417874151251","0.089110306213274","0.155725442089228"
"Very rare","2010","no degree/no degree yet","East Germany","3","","",""
"Very rare","2010","Other degree","West Germany","96","0.12761956851696","0.10261429359604","0.15262484343788"
"Very rare","2010","Other degree","East Germany","2","","",""
"Very rare","2010","secondary school degree","West Germany","293","0.101482340062733","0.0910051883158394","0.111959491809626"
"Very rare","2010","secondary school degree","East Germany","154","0.0866215927289796","0.0738249054255857","0.0994182800323736"
"Often","2011","college entrance qualification","West Germany","832","0.186344266898134","0.174922962097958","0.19776557169831"
"Often","2011","college entrance qualification","East Germany","204","0.171083902617973","0.149669807286707","0.19249799794924"
"Often","2011","lower secondary degree","West Germany","827","0.145754146555919","0.136364481104434","0.155143812007403"
"Often","2011","lower secondary degree","East Germany","159","0.119707395446524","0.101804617161251","0.137610173731797"
"Often","2011","no degree/no degree yet","West Germany","86","0.201748034768717","0.16650217781318","0.236993891724254"
"Often","2011","no degree/no degree yet","East Germany","14","","",""
"Often","2011","Other degree","West Germany","141","0.132821248959554","0.112448127126059","0.153194370793048"
"Often","2011","Other degree","East Germany","21","","",""
"Often","2011","secondary school degree","West Germany","728","0.186963901782377","0.174789888374659","0.199137915190095"
"Often","2011","secondary school degree","East Germany","410","0.196082837601317","0.179574569802308","0.212591105400327"
"Rarely","2011","college entrance qualification","West Germany","1157","0.258286067159351","0.245447810086915","0.271124324231786"
"Rarely","2011","college entrance qualification","East Germany","307","0.248858777579838","0.224273384816559","0.273444170343118"
"Rarely","2011","lower secondary degree","West Germany","1453","0.265431379345381","0.253681307074465","0.277181451616297"
"Rarely","2011","lower secondary degree","East Germany","383","0.314237124183034","0.288635816633236","0.339838431732832"
"Rarely","2011","no degree/no degree yet","West Germany","118","0.221906932009942","0.185411826186547","0.258402037833337"
"Rarely","2011","no degree/no degree yet","East Germany","13","","",""
"Rarely","2011","Other degree","West Germany","284","0.242535400084865","0.216805492438341","0.268265307731388"
"Rarely","2011","Other degree","East Germany","21","","",""
"Rarely","2011","secondary school degree","West Germany","941","0.234283024979753","0.221057755530819","0.247508294428687"
"Rarely","2011","secondary school degree","East Germany","526","0.225566062304301","0.208187848697743","0.242944275910859"
"Sometimes","2011","college entrance qualification","West Germany","1904","0.435296827709607","0.420754289142724","0.449839366276491"
"Sometimes","2011","college entrance qualification","East Germany","522","0.453428821470868","0.425120260368508","0.481737382573228"
"Sometimes","2011","lower secondary degree","West Germany","2090","0.390232749829304","0.377252228817725","0.403213270840884"
"Sometimes","2011","lower secondary degree","East Germany","440","0.349973691651672","0.323669220056427","0.376278163246918"
"Sometimes","2011","no degree/no degree yet","West Germany","223","0.417097327193323","0.37379112029648","0.460403534090166"
"Sometimes","2011","no degree/no degree yet","East Germany","29","","",""
"Sometimes","2011","Other degree","West Germany","417","0.416905996062318","0.387308304022438","0.446503688102198"
"Sometimes","2011","Other degree","East Germany","23","","",""
"Sometimes","2011","secondary school degree","West Germany","1688","0.424002270275888","0.408571256572486","0.43943328397929"
"Sometimes","2011","secondary school degree","East Germany","959","0.430528479153141","0.409940533591992","0.45111642471429"
"Very often","2011","college entrance qualification","West Germany","141","0.0292420997906343","0.0243001639407514","0.0341840356405171"
"Very often","2011","college entrance qualification","East Germany","40","0.0310073761830377","0.0211506517431518","0.0408641006229236"
"Very often","2011","lower secondary degree","West Germany","266","0.040916164521626","0.0356447889025326","0.0461875401407195"
"Very often","2011","lower secondary degree","East Germany","40","0.0322163418819095","0.0224782544240754","0.0419544293397435"
"Very often","2011","no degree/no degree yet","West Germany","24","","",""
"Very often","2011","no degree/no degree yet","East Germany","3","","",""
"Very often","2011","Other degree","West Germany","34","0.0382443818544585","0.0267314568001992","0.0497573069087177"
"Very often","2011","Other degree","East Germany","5","","",""
"Very often","2011","secondary school degree","West Germany","173","0.0460262181037639","0.0394833096289174","0.0525691265786105"
"Very often","2011","secondary school degree","East Germany","97","0.0450330700072477","0.0364105143301049","0.0536556256843906"
"Very rare","2011","college entrance qualification","West Germany","431","0.090830738442274","0.0824017364996713","0.0992597403848766"
"Very rare","2011","college entrance qualification","East Germany","115","0.0956211221482827","0.0788989767984962","0.112343267498069"
"Very rare","2011","lower secondary degree","West Germany","789","0.15766555974777","0.147968079197994","0.167363040297546"
"Very rare","2011","lower secondary degree","East Germany","241","0.183865446836861","0.1625017031367","0.205229190537022"
"Very rare","2011","no degree/no degree yet","West Germany","47","0.108652117067671","0.081319819846884","0.135984414288459"
"Very rare","2011","no degree/no degree yet","East Germany","10","","",""
"Very rare","2011","Other degree","West Germany","190","0.169492973038805","0.14697045241982","0.192015493657791"
"Very rare","2011","Other degree","East Germany","4","","",""
"Very rare","2011","secondary school degree","West Germany","410","0.108724584858218","0.0990045052304168","0.11844466448602"
"Very rare","2011","secondary school degree","East Germany","230","0.102789550933993","0.0901626227770389","0.115416479090947"
"Often","2012","college entrance qualification","West Germany","747","0.164460750738576","0.153632460008203","0.175289041468948"
"Often","2012","college entrance qualification","East Germany","207","0.202701932969833","0.17979351916433","0.225610346775335"
"Often","2012","lower secondary degree","West Germany","805","0.145335232472756","0.135793563039866","0.154876901905647"
"Often","2012","lower secondary degree","East Germany","140","0.111609936379533","0.0942850435617564","0.128934829197309"
"Often","2012","no degree/no degree yet","West Germany","98","0.227494885155839","0.190031065600313","0.264958704711365"
"Often","2012","no degree/no degree yet","East Germany","16","","",""
"Often","2012","Other degree","West Germany","139","0.123521694382926","0.104006226069279","0.143037162696573"
"Often","2012","Other degree","East Germany","12","","",""
"Often","2012","secondary school degree","West Germany","663","0.165384780300685","0.153748406339817","0.177021154261553"
"Often","2012","secondary school degree","East Germany","407","0.192654538455177","0.17601112719493","0.209297949715425"
"Rarely","2012","college entrance qualification","West Germany","1260","0.288898358202925","0.275658488130218","0.302138228275632"
"Rarely","2012","college entrance qualification","East Germany","331","0.287457056275261","0.261667270927927","0.313246841622596"
"Rarely","2012","lower secondary degree","West Germany","1475","0.285992971553999","0.273758930467143","0.298227012640855"
"Rarely","2012","lower secondary degree","East Germany","393","0.320657975243306","0.294978712931795","0.346337237554816"
"Rarely","2012","no degree/no degree yet","West Germany","110","0.229337016499841","0.191766697571019","0.266907335428663"
"Rarely","2012","no degree/no degree yet","East Germany","15","","",""
"Rarely","2012","Other degree","West Germany","344","0.29719262724199","0.270086096228451","0.32429915825553"
"Rarely","2012","Other degree","East Germany","21","","",""
"Rarely","2012","secondary school degree","West Germany","1001","0.267721958768191","0.253854184879526","0.281589732656855"
"Rarely","2012","secondary school degree","East Germany","546","0.231122619851243","0.213332749356326","0.248912490346159"
"Sometimes","2012","college entrance qualification","West Germany","1894","0.415017751815594","0.400624794877855","0.429410708753334"
"Sometimes","2012","college entrance qualification","East Germany","523","0.413410020146026","0.385348348529121","0.441471691762932"
"Sometimes","2012","lower secondary degree","West Germany","2031","0.389945276830235","0.376740616312595","0.403149937347876"
"Sometimes","2012","lower secondary degree","East Germany","462","0.361601867092107","0.335166921786064","0.388036812398149"
"Sometimes","2012","no degree/no degree yet","West Germany","192","0.378426924774162","0.335084553900596","0.421769295647728"
"Sometimes","2012","no degree/no degree yet","East Germany","21","","",""
"Sometimes","2012","Other degree","West Germany","418","0.409254000209663","0.380090903830354","0.438417096588972"
"Sometimes","2012","Other degree","East Germany","35","0.326454765592336","0.226177302504114","0.426732228680558"
"Sometimes","2012","secondary school degree","West Germany","1665","0.424439425379167","0.408959098491221","0.439919752267113"
"Sometimes","2012","secondary school degree","East Germany","920","0.447679617359352","0.426694943949325","0.468664290769379"
"Very often","2012","college entrance qualification","West Germany","116","0.0278672291080944","0.0230593334766962","0.0326751247394927"
"Very often","2012","college entrance qualification","East Germany","22","","",""
"Very often","2012","lower secondary degree","West Germany","217","0.0407405939374006","0.035388512384699","0.0460926754901021"
"Very often","2012","lower secondary degree","East Germany","45","0.0338195330163365","0.023873950846843","0.04376511518583"
"Very often","2012","no degree/no degree yet","West Germany","23","","",""
"Very often","2012","no degree/no degree yet","East Germany","7","","",""
"Very often","2012","Other degree","West Germany","43","0.0402727391515929","0.0286122633523814","0.0519332149508045"
"Very often","2012","Other degree","East Germany","4","","",""
"Very often","2012","secondary school degree","West Germany","167","0.0435816769736369","0.0371872348336856","0.0499761191135881"
"Very often","2012","secondary school degree","East Germany","80","0.0375563883437871","0.0295330967520418","0.0455796799355324"
"Very rare","2012","college entrance qualification","West Germany","485","0.10375591013481","0.0948482237102058","0.112663596559415"
"Very rare","2012","college entrance qualification","East Germany","100","0.0810252870874986","0.0654757383981567","0.0965748357768404"
"Very rare","2012","lower secondary degree","West Germany","713","0.137985925205609","0.128648748355728","0.14732310205549"
"Very rare","2012","lower secondary degree","East Germany","229","0.172310688268718","0.151532529422699","0.193088847114737"
"Very rare","2012","no degree/no degree yet","West Germany","58","0.114282680462445","0.0858502928987976","0.142715068026093"
"Very rare","2012","no degree/no degree yet","East Germany","11","","",""
"Very rare","2012","Other degree","West Germany","148","0.129758939013828","0.109828117486362","0.149689760541293"
"Very rare","2012","Other degree","East Germany","12","","",""
"Very rare","2012","secondary school degree","West Germany","420","0.0988721585783204","0.0895233350638809","0.10822098209276"
"Very rare","2012","secondary school degree","East Germany","204","0.0909868359904404","0.0788502262762318","0.103123445704649"
"Often","2013","college entrance qualification","West Germany","1088","0.169701136917214","0.160220504400594","0.179181769433834"
"Often","2013","college entrance qualification","East Germany","239","0.16655266241058","0.14718785579349","0.185917469027671"
"Often","2013","lower secondary degree","West Germany","1014","0.142967685518312","0.134011551568377","0.151923819468246"
"Often","2013","lower secondary degree","East Germany","176","0.140220095410512","0.121265243025674","0.159174947795351"
"Often","2013","no degree/no degree yet","West Germany","166","0.230211068301793","0.199483415291581","0.260938721312005"
"Often","2013","no degree/no degree yet","East Germany","20","","",""
"Often","2013","Other degree","West Germany","259","0.161156528469965","0.142518845892258","0.179794211047672"
"Often","2013","Other degree","East Germany","30","0.218814615084676","0.146909224721104","0.290720005448248"
"Often","2013","secondary school degree","West Germany","1085","0.197301155780358","0.186538316234195","0.208063995326521"
"Often","2013","secondary school degree","East Germany","495","0.186522940654572","0.171769898390241","0.201275982918902"
"Rarely","2013","college entrance qualification","West Germany","1626","0.2851952954706","0.273791679195854","0.296598911745345"
"Rarely","2013","college entrance qualification","East Germany","363","0.260847908984341","0.238025636957555","0.283670181011127"
"Rarely","2013","lower secondary degree","West Germany","1585","0.290798130062979","0.279178728014143","0.302417532111816"
"Rarely","2013","lower secondary degree","East Germany","400","0.298576770054106","0.273594050511132","0.323559489597081"
