"plh0184","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","direct migration background","Female","206","0.193343912669414","0.170469244274876","0.216218581063953","4"
"Often","2007","direct migration background","Male","191","0.235382185326129","0.208861769238942","0.261902601413316","4"
"Often","2007","indirect migration background","Female","94","0.272972839920241","0.230112157710575","0.315833522129907","4"
"Often","2007","indirect migration background","Male","83","0.216468113083106","0.174561125861198","0.258375100305014","4"
"Often","2007","no migration background","Female","1883","0.194162510863835","0.186085000014267","0.202240021713403","4"
"Often","2007","no migration background","Male","1764","0.219694422042989","0.21086225471944","0.228526589366538","4"
"Rarely","2007","direct migration background","Male","232","0.219170025444038","0.193309332991431","0.245030717896646","2"
"Rarely","2007","direct migration background","Female","285","0.224327199448402","0.200165604667574","0.24848879422923","2"
"Rarely","2007","indirect migration background","Female","76","0.162024125834544","0.126573031674172","0.197475219994916","2"
"Rarely","2007","indirect migration background","Male","77","0.175130893608763","0.136455473735284","0.213806313482242","2"
"Rarely","2007","no migration background","Female","1917","0.204481174853755","0.196245048079365","0.212717301628146","2"
"Rarely","2007","no migration background","Male","1938","0.225656978967755","0.216740025585024","0.234573932350485","2"
"Sometimes","2007","indirect migration background","Female","166","0.387648143627351","0.34077291312479","0.434523374129912","3"
"Sometimes","2007","no migration background","Male","3467","0.408644394193257","0.398158087654875","0.419130700731638","3"
"Sometimes","2007","direct migration background","Male","393","0.373274935668599","0.343038939715424","0.403510931621774","3"
"Sometimes","2007","no migration background","Female","3925","0.425178402715415","0.415083008951196","0.435273796479634","3"
"Sometimes","2007","direct migration background","Female","444","0.419812003202444","0.391225756106952","0.448398250297937","3"
"Sometimes","2007","indirect migration background","Male","158","0.480753019419115","0.429912598632559","0.531593440205671","3"
"Very often","2007","direct migration background","Male","50","0.0472963211635133","0.0340265347103603","0.0605661076166662","5"
"Very often","2007","direct migration background","Female","82","0.0658826562771502","0.0515134884919485","0.0802518240623518","5"
"Very often","2007","indirect migration background","Female","48","0.0927537770321556","0.0648442530799438","0.120663300984367","5"
"Very often","2007","indirect migration background","Male","24","","","","5"
"Very often","2007","no migration background","Female","547","0.0598428926315198","0.0549991882225609","0.0646865970404788","5"
"Very often","2007","no migration background","Male","422","0.0538180734260852","0.0490043978772918","0.0586317489748785","5"
"Very rare","2007","direct migration background","Female","128","0.096634228402589","0.0795205780421119","0.113747878763066","1"
"Very rare","2007","indirect migration background","Male","29","","","","1"
"Very rare","2007","indirect migration background","Female","31","0.0846011135857085","0.0578268661671828","0.111375361004234","1"
"Very rare","2007","no migration background","Female","940","0.116335018935475","0.109787599230596","0.122882438640354","1"
"Very rare","2007","direct migration background","Male","117","0.12487653239772","0.10421100884141","0.145542055954031","1"
"Very rare","2007","no migration background","Male","851","0.0921861313699147","0.0860151161336444","0.098357146606185","1"
