"plh0184","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"Rarely","2015","16-34 y.","Urban Area","974","0.25615752812255","0.242510255610859","0.269804800634241"
"Rarely","2015","35-65 y.","Rural Area","1320","0.258249494796963","0.24626926639292","0.270229723201006"
"Rarely","2015","35-65 y.","Urban Area","2318","0.253718912905599","0.244875207740774","0.262562618070423"
"Rarely","2015","66 and older","Rural Area","620","0.347574237125573","0.325345679907072","0.369802794344073"
"Rarely","2015","66 and older","Urban Area","1058","0.330361434213692","0.313975314097837","0.346747554329546"
"Sometimes","2015","16-34 y.","Rural Area","712","0.408043063003755","0.385525540637325","0.430560585370185"
"Sometimes","2015","16-34 y.","Urban Area","1515","0.386594442006297","0.371369576242295","0.401819307770299"
"Sometimes","2015","35-65 y.","Rural Area","2183","0.423590057353051","0.410064503968816","0.437115610737287"
"Sometimes","2015","35-65 y.","Urban Area","3835","0.409492618193305","0.399498549714506","0.419486686672104"
"Sometimes","2015","66 and older","Rural Area","622","0.355479302395655","0.333135991490739","0.377822613300571"
"Sometimes","2015","66 and older","Urban Area","1173","0.362364768957257","0.345618411018239","0.379111126896276"
"Very often","2015","16-34 y.","Rural Area","111","0.0606675292627226","0.0497302231343044","0.0716048353911408"
"Very often","2015","16-34 y.","Urban Area","238","0.0511947885787382","0.0443042491294278","0.0580853280280485"
"Very often","2015","35-65 y.","Rural Area","223","0.0443544374784622","0.0387189252834112","0.0499899496735131"
"Very often","2015","35-65 y.","Urban Area","457","0.0463974228526918","0.0421224116813888","0.0506724340239949"
"Very often","2015","66 and older","Rural Area","41","0.0265785077916144","0.0190702755507557","0.0340867400324731"
"Very often","2015","66 and older","Urban Area","48","0.0183270780337794","0.0136541267416821","0.0230000293258767"
"Very rare","2015","16-34 y.","Rural Area","130","0.0766368464419332","0.0644489816122148","0.0888247112716517"
"Very rare","2015","16-34 y.","Urban Area","364","0.0991153033170915","0.0897729394584412","0.108457667175742"
"Very rare","2015","35-65 y.","Rural Area","423","0.0802625879760457","0.0728254654234466","0.0876997105286448"
"Very rare","2015","35-65 y.","Urban Area","862","0.102074855767264","0.0959218677295175","0.108227843805011"
"Very rare","2015","66 and older","Rural Area","312","0.174035906504258","0.15633799787024","0.191733815138276"
"Very rare","2015","66 and older","Urban Area","594","0.194967840837258","0.181165608307666","0.20877007336685"
"Often","2016","16-34 y.","Rural Area","355","0.188249079712579","0.169886802855784","0.206611356569373"
"Often","2016","16-34 y.","Urban Area","846","0.218235700658668","0.205200308920271","0.231271092397065"
"Often","2016","35-65 y.","Rural Area","877","0.189458261626844","0.178491635167278","0.20042488808641"
"Often","2016","35-65 y.","Urban Area","1686","0.184534753524304","0.176516832854934","0.192552674193673"
"Often","2016","66 and older","Rural Area","153","0.0892782106519913","0.0758064841231391","0.102749937180843"
"Often","2016","66 and older","Urban Area","294","0.11462155404767","0.103295454883478","0.125947653211862"
"Rarely","2016","16-34 y.","Rural Area","419","0.23095968070427","0.211163047087943","0.250756314320598"
"Rarely","2016","16-34 y.","Urban Area","941","0.249568103323783","0.23591053274797","0.263225673899595"
"Rarely","2016","35-65 y.","Rural Area","1197","0.239863314312149","0.227913632351046","0.251812996273252"
"Rarely","2016","35-65 y.","Urban Area","2189","0.246267070359427","0.237362112704787","0.255172028014068"
"Rarely","2016","66 and older","Rural Area","633","0.357994360617117","0.335344518972277","0.380644202261958"
"Rarely","2016","66 and older","Urban Area","1028","0.333045007277204","0.316288539770831","0.349801474783577"
