"plh0184","year","age_gr","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","16-34 y.","1168","0.25091653201152","0.238549632405195","0.263283431617844","4"
"Often","2007","35-65 y.","2543","0.233530415022681","0.225784797937468","0.241276032107894","4"
"Often","2007","66 and older","510","0.111529733951332","0.102213710792132","0.120845757110531","4"
"Rarely","2007","35-65 y.","2315","0.195034823405372","0.187780758085564","0.202288888725179","2"
"Rarely","2007","16-34 y.","922","0.185817672994553","0.174722465335998","0.196912880653108","2"
"Rarely","2007","66 and older","1288","0.284127973411546","0.27078082559165","0.297475121231441","2"
"Sometimes","2007","16-34 y.","1980","0.426349578097298","0.412242480587395","0.440456675607201","3"
"Sometimes","2007","35-65 y.","4951","0.426599887419691","0.417545145218963","0.43565462962042","3"
"Sometimes","2007","66 and older","1622","0.378852470293416","0.364496048144185","0.393208892442647","3"
"Very often","2007","66 and older","112","0.0223431812044941","0.0179691739598174","0.0267171884491707","5"
"Very often","2007","16-34 y.","340","0.0753490317229702","0.0678196581898271","0.0828784052561133","5"
"Very often","2007","35-65 y.","721","0.0657481300032905","0.0612106938690527","0.0702855661375283","5"
"Very rare","2007","16-34 y.","311","0.0615671851736594","0.0547106085647499","0.0684237617825689","1"
"Very rare","2007","35-65 y.","931","0.0790867441489653","0.074145935377262","0.0840275529206687","1"
"Very rare","2007","66 and older","854","0.203146641139212","0.191239491701651","0.215053790576774","1"
"Often","2008","35-65 y.","2159","0.214682660071759","0.20689177211502","0.222473548028497","4"
"Often","2008","66 and older","451","0.103848645045496","0.0947736938473751","0.112923596243617","4"
"Often","2008","16-34 y.","938","0.218465793535024","0.206213347805829","0.230718239264219","4"
"Rarely","2008","16-34 y.","984","0.220346252423756","0.208056000407994","0.232636504439517","2"
"Rarely","2008","35-65 y.","2391","0.213996255833599","0.206214434128811","0.221778077538387","2"
"Rarely","2008","66 and older","1377","0.310898195522763","0.297129145035757","0.324667246009768","2"
"Sometimes","2008","35-65 y.","4729","0.438986865397144","0.429570611525118","0.44840311926917","3"
"Sometimes","2008","66 and older","1641","0.384100043464317","0.36963131177857","0.398568775150064","3"
"Sometimes","2008","16-34 y.","1889","0.439714834782672","0.424996889316623","0.45443278024872","3"
"Very often","2008","16-34 y.","232","0.0512870141097505","0.0447462543332684","0.0578277738862326","5"
"Very often","2008","35-65 y.","528","0.0520096780416812","0.0477964989935148","0.0562228570898476","5"
"Very often","2008","66 and older","94","0.0186225368942246","0.0146010129395827","0.0226440608488665","5"
"Very rare","2008","35-65 y.","863","0.0803245406558173","0.0751674198416595","0.0854816614699751","1"
"Very rare","2008","66 and older","778","0.1825305790732","0.171039606928172","0.194021551218227","1"
