"plh0184","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"Rarely","2014","66 and older","Male","843","0.34289413628799","0.324044318797397","0.361743953778582"
"Sometimes","2014","16-34 y.","Female","1400","0.393377728142487","0.377404836630749","0.409350619654226"
"Sometimes","2014","16-34 y.","Male","1159","0.381608802888179","0.364196615257057","0.399020990519302"
"Sometimes","2014","35-65 y.","Female","3599","0.426324381300052","0.415841185098235","0.436807577501869"
"Sometimes","2014","35-65 y.","Male","2897","0.404671805898038","0.393204717540615","0.416138894255461"
"Sometimes","2014","66 and older","Female","876","0.350481617117603","0.331944911913417","0.36901832232179"
"Sometimes","2014","66 and older","Male","852","0.345921110877127","0.327031933335587","0.364810288418668"
"Very often","2014","16-34 y.","Female","282","0.0695951985976388","0.0612747815889445","0.0779156156063331"
"Very often","2014","16-34 y.","Male","156","0.0495812199680436","0.0418003419695592","0.0573620979665279"
"Very often","2014","35-65 y.","Female","498","0.0514482423007892","0.0467654357198438","0.0561310488817346"
"Very often","2014","35-65 y.","Male","299","0.0410569142194436","0.0364212387088377","0.0456925897300496"
"Very often","2014","66 and older","Female","57","0.0191937428252425","0.0138631483196976","0.0245243373307875"
"Very often","2014","66 and older","Male","28","","",""
"Very rare","2014","16-34 y.","Female","278","0.0644271783385983","0.0563994468712765","0.07245490980592"
"Very rare","2014","16-34 y.","Male","292","0.0941203450914335","0.0836541336251082","0.104586556557759"
"Very rare","2014","35-65 y.","Female","699","0.0831430436706008","0.0772903716917992","0.0889957156494024"
"Very rare","2014","35-65 y.","Male","728","0.103001717921344","0.0959003584127339","0.110103077429954"
"Very rare","2014","66 and older","Female","547","0.217719055456898","0.20168535395255","0.233752756961245"
"Very rare","2014","66 and older","Male","504","0.204745889091873","0.188721923424048","0.220769854759699"
"Often","2015","16-34 y.","Female","734","0.207422631433811","0.193195422892528","0.221649839975094"
"Often","2015","16-34 y.","Male","510","0.206329048668924","0.190892629679099","0.221765467658749"
"Often","2015","35-65 y.","Female","1637","0.191134518135468","0.182504922236105","0.199764114034831"
"Often","2015","35-65 y.","Male","1169","0.188955028553952","0.17940284615609","0.198507210951814"
"Often","2015","66 and older","Female","251","0.0990078015644131","0.087362769359454","0.110652833769372"
"Often","2015","66 and older","Male","209","0.0893142002816065","0.0779065407665044","0.100721859796709"
"Rarely","2015","16-34 y.","Female","709","0.244875910301602","0.229787169841918","0.259964650761285"
"Rarely","2015","16-34 y.","Male","737","0.262120262281897","0.245344231402062","0.278896293161733"
"Rarely","2015","35-65 y.","Female","1922","0.250462845882972","0.240953492575263","0.259972199190681"
"Rarely","2015","35-65 y.","Male","1716","0.260080278228787","0.249376257935814","0.27078429852176"
"Rarely","2015","66 and older","Female","842","0.339166799703095","0.320708229240366","0.357625370165825"
"Rarely","2015","66 and older","Male","836","0.331382747722443","0.312554680181752","0.350210815263135"
"Sometimes","2015","16-34 y.","Female","1218","0.412069241665298","0.39479818202235","0.429340301308246"
"Sometimes","2015","16-34 y.","Male","1009","0.37479766906867","0.356332433075441","0.393262905061899"
"Sometimes","2015","35-65 y.","Female","3353","0.416745127640186","0.40592463090367","0.427565624376701"
"Sometimes","2015","35-65 y.","Male","2665","0.411570471961184","0.399562483965621","0.423578459956746"
"Sometimes","2015","66 and older","Female","928","0.357186198790985","0.33850368113801","0.375868716443961"
"Sometimes","2015","66 and older","Male","867","0.364036438099187","0.344790434808381","0.383282441389993"
"Very often","2015","16-34 y.","Female","225","0.058036149176863","0.049831930900627","0.066240367453099"
"Very often","2015","16-34 y.","Male","124","0.0500563870772395","0.0417382745486568","0.0583744996058222"
"Very often","2015","35-65 y.","Female","418","0.0501992291476777","0.0454068901853981","0.0549915681099574"
"Very often","2015","35-65 y.","Male","262","0.0411507532981115","0.0363038431124188","0.0459976634838042"
"Very often","2015","66 and older","Female","48","0.0180808666073397","0.0128857780814456","0.0232759551332338"
"Very often","2015","66 and older","Male","41","0.024427522933442","0.0182527428374658","0.0306023030294182"
"Very rare","2015","16-34 y.","Female","234","0.0775960674224267","0.0682085399103582","0.0869835949344951"
"Very rare","2015","16-34 y.","Male","260","0.106696632903268","0.094920004538673","0.118473261267864"
"Very rare","2015","35-65 y.","Female","645","0.0914582791936967","0.0851317328220198","0.0977848255653736"
"Very rare","2015","35-65 y.","Male","640","0.0982434679579658","0.0909807797107114","0.10550615620522"
"Very rare","2015","66 and older","Female","458","0.186558333334166","0.171369794222966","0.201746872445366"
"Very rare","2015","66 and older","Male","448","0.190839090963321","0.175120879493286","0.206557302433356"
"Often","2016","16-34 y.","Female","712","0.225714778954051","0.210831946050496","0.240597611857605"
"Often","2016","16-34 y.","Male","489","0.195326128902839","0.179989663547414","0.210662594258265"
"Often","2016","35-65 y.","Female","1501","0.190403583000257","0.181627817544325","0.199179348456188"
"Often","2016","35-65 y.","Male","1062","0.181926875700847","0.172330290351208","0.191523461050485"
"Often","2016","66 and older","Female","239","0.110370286402149","0.0979345096898105","0.122806063114487"
"Often","2016","66 and older","Male","208","0.102185041218746","0.0898625759844854","0.114507506453007"
"Rarely","2016","16-34 y.","Female","669","0.244286255938914","0.228990064869357","0.25958244700847"
"Rarely","2016","16-34 y.","Male","691","0.24469761372837","0.228066916686797","0.261328310769942"
"Rarely","2016","35-65 y.","Female","1809","0.240885935932975","0.231327817627888","0.250444054238061"
"Rarely","2016","35-65 y.","Male","1577","0.247396669689717","0.236662901068477","0.258130438310956"
"Rarely","2016","66 and older","Female","807","0.326745367431899","0.308131501329404","0.345359233534394"
"Rarely","2016","66 and older","Male","854","0.35860659734309","0.339095490704585","0.378117703981595"
"Sometimes","2016","16-34 y.","Female","1185","0.386279626772294","0.368945926021281","0.403613327523306"
"Sometimes","2016","16-34 y.","Male","983","0.418700389494527","0.399615622803878","0.437785156185177"
"Sometimes","2016","35-65 y.","Female","3236","0.419083573772709","0.408054975728814","0.430112171816605"
"Sometimes","2016","35-65 y.","Male","2597","0.418343040818994","0.406072266306722","0.430613815331265"
"Sometimes","2016","66 and older","Female","890","0.345683286618337","0.326808789517874","0.3645577837188"
"Sometimes","2016","66 and older","Male","803","0.343281304073058","0.323964944258799","0.362597663887317"
"Very often","2016","16-34 y.","Female","205","0.0611620494393225","0.0526312161315523","0.0696928827470927"
"Very often","2016","16-34 y.","Male","112","0.0448602870213975","0.0368527375223717","0.0528678365204233"
"Very often","2016","35-65 y.","Female","444","0.0515517833637667","0.0466093386549614","0.0564942280725719"
"Very often","2016","35-65 y.","Male","274","0.0446772689493022","0.0395381271440589","0.0498164107545454"
"Very often","2016","66 and older","Female","63","0.0291126883394268","0.0224405082611884","0.0357848684176653"
"Very often","2016","66 and older","Male","31","0.0141108248361774","0.00931237708474319","0.0189092725876117"
"Very rare","2016","16-34 y.","Female","260","0.0825572888954195","0.0727596300893669","0.092354947701472"
"Very rare","2016","16-34 y.","Male","292","0.096415580852866","0.0849974994608356","0.107833662244896"
"Very rare","2016","35-65 y.","Female","699","0.0980751239302927","0.0914273265186824","0.104722921341903"
"Very rare","2016","35-65 y.","Male","698","0.107656144841141","0.0999460846695427","0.11536620501274"
"Very rare","2016","66 and older","Female","440","0.188088371208189","0.172579594450776","0.203597147965602"
"Very rare","2016","66 and older","Male","425","0.181816232528929","0.166125172731773","0.197507292326084"
"Often","2017","16-34 y.","Female","753","0.229616168750729","0.215169733157962","0.244062604343496"
"Often","2017","16-34 y.","Male","542","0.201159767683685","0.186577498850938","0.215742036516431"
"Often","2017","35-65 y.","Female","1541","0.181185349932457","0.172990312926423","0.189380386938492"
"Often","2017","35-65 y.","Male","1183","0.181372715324585","0.172276902041652","0.190468528607519"
