"m11124","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","1986","Part Time","Female","1202","1","1","1","0"
"Not disabled","1986","Not Working","Male","1183","0.999574837639471","0.998400596471933","1.00074907880701","0"
"Not disabled","1986","Not Working","Female","2757","0.999556365353753","0.998770892355591","1.00034183835191","0"
"Disabled","1987","Full Time","Male","192","0.0665784531057684","0.0582803862153632","0.0748765199961736","1"
"Disabled","1987","Full Time","Female","57","0.0502225929933414","0.0388629573464222","0.0615822286402606","1"
"Disabled","1987","Part Time","Female","47","0.0473558798665237","0.0354079944660387","0.0593037652670088","1"
"Disabled","1987","Part Time","Male","36","0.0736233204843293","0.0525504551238356","0.0946961858448229","1"
"Disabled","1987","Not Working","Male","310","0.314216380070371","0.287162799479322","0.341269960661421","1"
"Disabled","1987","Not Working","Female","254","0.1242266836532","0.111651833760645","0.136801533545755","1"
"Not disabled","1987","Full Time","Male","3275","0.933421546894232","0.925123480003826","0.941719613784637","0"
"Not disabled","1987","Full Time","Female","1363","0.949777407006659","0.938417771359739","0.961137042653578","0"
"Not disabled","1987","Part Time","Male","554","0.926376679515671","0.905303814155177","0.947449544876165","0"
"Not disabled","1987","Part Time","Female","1167","0.952644120133476","0.940696234732991","0.964592005533961","0"
"Not disabled","1987","Not Working","Male","821","0.685783619929629","0.658730039338579","0.712837200520678","0"
"Not disabled","1987","Not Working","Female","2389","0.8757733163468","0.863198466454245","0.888348166239355","0"
"Disabled","1988","Full Time","Male","195","0.0682364833755091","0.0595808179635127","0.0768921487875055","1"
"Disabled","1988","Full Time","Female","54","0.0439375763286786","0.0329184598551393","0.0549566928022179","1"
"Disabled","1988","Part Time","Male","44","0.0951558160167472","0.0715982981190752","0.118713333914419","1"
"Disabled","1988","Part Time","Female","46","0.0444134882527711","0.0329700675930163","0.0558569089125259","1"
"Disabled","1988","Not Working","Male","330","0.339327206097077","0.311075809561553","0.367578602632602","1"
"Disabled","1988","Not Working","Female","286","0.151478756356429","0.137340142296734","0.165617370416124","1"
"Not disabled","1988","Full Time","Male","3065","0.931763516624491","0.923107851212495","0.940419182036487","0"
"Not disabled","1988","Full Time","Female","1275","0.956062423671321","0.945043307197782","0.967081540144861","0"
"Not disabled","1988","Part Time","Male","552","0.904844183983253","0.881286666085581","0.928401701880925","0"
"Not disabled","1988","Part Time","Female","1199","0.955586511747229","0.944143091087474","0.967029932406984","0"
"Not disabled","1988","Not Working","Male","749","0.660672793902923","0.632421397367398","0.688924190438447","0"
"Not disabled","1988","Not Working","Female","2184","0.848521243643571","0.834382629583876","0.862659857703266","0"
"Disabled","1989","Full Time","Male","155","0.0572278690423506","0.0491585492527744","0.0652971888319269","1"
"Disabled","1989","Full Time","Female","63","0.0513339346835884","0.0396227760011671","0.0630450933660098","1"
"Disabled","1989","Part Time","Male","57","0.116687916984744","0.0891202979412075","0.144255536028281","1"
"Disabled","1989","Part Time","Female","37","0.0454448619840963","0.0335913061223294","0.0572984178458633","1"
"Disabled","1989","Not Working","Male","342","0.370758036132702","0.341653587072032","0.399862485193372","1"
"Disabled","1989","Not Working","Female","293","0.159741430698294","0.144944627577567","0.174538233819022","1"
"Not disabled","1989","Full Time","Male","3028","0.942772130957649","0.934702811168073","0.950841450747226","0"
"Not disabled","1989","Full Time","Female","1301","0.948666065316412","0.93695490663399","0.960377223998833","0"
"Not disabled","1989","Part Time","Male","464","0.883312083015256","0.855744463971719","0.910879702058793","0"
"Not disabled","1989","Part Time","Female","1149","0.954555138015904","0.942701582154137","0.966408693877671","0"
"Not disabled","1989","Not Working","Male","716","0.629241963867298","0.600137514806628","0.658346412927968","0"
"Not disabled","1989","Not Working","Female","2062","0.840258569301706","0.825461766180978","0.855055372422433","0"
"Disabled","1990","Full Time","Male","","","","","1"
"Disabled","1990","Full Time","Female","","","","","1"
"Disabled","1990","Part Time","Male","","","","","1"
"Disabled","1990","Part Time","Female","","","","","1"
"Disabled","1990","Not Working","Male","","","","","1"
"Disabled","1990","Not Working","Female","","","","","1"
"Not disabled","1990","Full Time","Male","","","","","0"
"Not disabled","1990","Full Time","Female","","","","","0"
"Not disabled","1990","Part Time","Male","","","","","0"
"Not disabled","1990","Part Time","Female","","","","","0"
"Not disabled","1990","Not Working","Male","","","","","0"
"Not disabled","1990","Not Working","Female","","","","","0"
"Disabled","1991","Full Time","Male","159","0.0572630749135949","0.0490468924242642","0.0654792574029256","1"
"Disabled","1991","Full Time","Female","58","0.0519042143908347","0.0400752197350331","0.0637332090466363","1"
"Disabled","1991","Part Time","Male","48","0.107849008047399","0.0814905783437956","0.134207437751002","1"
"Disabled","1991","Part Time","Female","44","0.0452490509228529","0.0336049176166429","0.0568931842290629","1"
"Disabled","1991","Not Working","Male","364","0.399783084051383","0.369911087343788","0.429655080758978","1"
"Disabled","1991","Not Working","Female","289","0.167731626900973","0.152161408474482","0.183301845327465","1"
"Not disabled","1991","Full Time","Male","2913","0.942736925086405","0.934520742597074","0.950953107575736","0"
"Not disabled","1991","Part Time","Male","484","0.892150991952601","0.865792562248998","0.918509421656204","0"
"Not disabled","1991","Part Time","Female","1180","0.954750949077147","0.943106815770937","0.966395082383357","0"
"Not disabled","1991","Not Working","Male","669","0.600216915948617","0.570344919241022","0.630088912656212","0"
"Not disabled","1991","Full Time","Female","1293","0.948095785609165","0.936266790953364","0.959924780264967","0"
"Not disabled","1991","Not Working","Female","1923","0.832268373099027","0.816698154672535","0.847838591525518","0"
"Disabled","1992","Full Time","Male","207","0.0528022646077674","0.0461387823834586","0.0594657468320763","1"
"Disabled","1992","Full Time","Female","81","0.0489633611662237","0.04005682053111","0.0578699018013375","1"
"Disabled","1992","Part Time","Male","57","0.0944434989547561","0.0737471270590812","0.115139870850431","1"
"Disabled","1992","Part Time","Female","64","0.0451524302588471","0.0353737164490958","0.0549311440685983","1"
"Disabled","1992","Not Working","Male","425","0.365999375332045","0.34027473519396","0.39172401547013","1"
"Disabled","1992","Not Working","Female","365","0.162246914303184","0.148742254197764","0.175751574408604","1"
"Not disabled","1992","Full Time","Male","4120","0.947197735392233","0.940534253167924","0.953861217616542","0"
"Not disabled","1992","Part Time","Male","710","0.905556501045244","0.884860129149569","0.926252872940919","0"
"Not disabled","1992","Part Time","Female","1668","0.954847569741153","0.945068855931402","0.964626283550904","0"
"Not disabled","1992","Not Working","Male","922","0.634000624667955","0.60827598452987","0.65972526480604","0"
"Not disabled","1992","Full Time","Female","2174","0.951036638833776","0.942130098198663","0.95994317946889","0"
"Not disabled","1992","Not Working","Female","2498","0.837753085696816","0.824248425591396","0.851257745802236","0"
"Disabled","1993","Full Time","Male","","","","","1"
"Disabled","1993","Full Time","Female","","","","","1"
"Disabled","1993","Part Time","Male","","","","","1"
"Disabled","1993","Part Time","Female","","","","","1"
"Disabled","1993","Not Working","Male","","","","","1"
"Disabled","1993","Not Working","Female","","","","","1"
"Not disabled","1993","Full Time","Male","","","","","0"
"Not disabled","1993","Full Time","Female","","","","","0"
"Not disabled","1993","Part Time","Male","","","","","0"
"Not disabled","1993","Part Time","Female","","","","","0"
"Not disabled","1993","Not Working","Male","","","","","0"
"Not disabled","1993","Not Working","Female","","","","","0"
"Disabled","1994","Full Time","Male","180","0.0537794622276594","0.0467597161403829","0.060799208314936","1"
"Disabled","1994","Full Time","Female","66","0.0415778147354245","0.0328552668618166","0.0503003626090323","1"
"Disabled","1994","Part Time","Male","60","0.0967559310820708","0.0752072695406209","0.118304592623521","1"
"Disabled","1994","Part Time","Female","63","0.0479230680893427","0.0375724861005346","0.0582736500781509","1"
"Disabled","1994","Not Working","Male","408","0.306171889482837","0.283054585951207","0.329289193014467","1"
"Disabled","1994","Not Working","Female","384","0.16301224538872","0.149833983310455","0.176190507466985","1"
"Not disabled","1994","Full Time","Male","3787","0.946220537772341","0.939200791685064","0.953240283859617","0"
"Not disabled","1994","Full Time","Female","1946","0.958422185264575","0.949699637390968","0.967144733138183","0"
"Not disabled","1994","Part Time","Male","663","0.903244068917929","0.881695407376479","0.924792730459379","0"
"Not disabled","1994","Part Time","Female","1573","0.952076931910657","0.941726349921849","0.962427513899465","0"
"Not disabled","1994","Not Working","Male","1119","0.693828110517163","0.670710806985533","0.716945414048793","0"
"Not disabled","1994","Not Working","Female","2634","0.83698775461128","0.823809492533015","0.850166016689546","0"
"Disabled","1995","Full Time","Male","187","0.0530753866983381","0.0460475842986942","0.0601031890979821","1"
"Disabled","1995","Full Time","Female","66","0.0412096904708561","0.0324119572504752","0.0500074236912371","1"
"Disabled","1995","Part Time","Male","62","0.0986472276935425","0.0785893911572439","0.118705064229841","1"
"Disabled","1995","Part Time","Female","73","0.0543694485025061","0.043730747906845","0.0650081490981672","1"
"Disabled","1995","Not Working","Male","426","0.311895023976298","0.289294011342595","0.33449603661","1"
"Disabled","1995","Not Working","Female","423","0.175052021497579","0.161829633362009","0.188274409633149","1"
"Not disabled","1995","Full Time","Male","3722","0.946924613301662","0.939896810902018","0.953952415701306","0"
"Not disabled","1995","Full Time","Female","1895","0.958790309529144","0.949992576308763","0.967588042749525","0"
"Not disabled","1995","Part Time","Male","787","0.901352772306457","0.881294935770159","0.921410608842756","0"
"Not disabled","1995","Part Time","Female","1672","0.945630551497494","0.934991850901833","0.956269252093155","0"
"Not disabled","1995","Not Working","Male","1188","0.688104976023702","0.66550396339","0.710705988657405","0"
"Not disabled","1995","Not Working","Female","2750","0.824947978502421","0.811725590366851","0.838170366637991","0"
"Disabled","1996","Full Time","Male","173","0.0529860922063796","0.0458908940043222","0.060081290408437","1"
"Disabled","1996","Full Time","Female","60","0.0387494241231596","0.0300986478613714","0.0474002003849478","1"
"Disabled","1996","Part Time","Male","65","0.081886979605319","0.063852770224734","0.099921188985904","1"
"Disabled","1996","Part Time","Female","78","0.0505415495246603","0.0404385233902181","0.0606445756591025","1"
"Disabled","1996","Not Working","Male","440","0.343929513699117","0.320499799045202","0.367359228353032","1"
"Disabled","1996","Not Working","Female","432","0.174666837469014","0.161218599847728","0.1881150750903","1"
"Not disabled","1996","Full Time","Male","3656","0.94701390779362","0.939918709591563","0.954109105995678","0"
"Not disabled","1996","Full Time","Female","1852","0.96125057587684","0.952599799615052","0.969901352138629","0"
"Not disabled","1996","Part Time","Male","823","0.918113020394681","0.900078811014096","0.936147229775266","0"
"Not disabled","1996","Part Time","Female","1728","0.94945845047534","0.939355424340897","0.959561476609782","0"
"Not disabled","1996","Not Working","Male","1139","0.656070486300883","0.632640771646968","0.679500200954798","0"
"Not disabled","1996","Not Working","Female","2630","0.825333162530986","0.8118849249097","0.838781400152272","0"
"Disabled","1997","Full Time","Male","160","0.0507906248573609","0.0437109443854653","0.0578703053292565","1"
"Disabled","1997","Full Time","Female","66","0.0520703628498706","0.0420779823874555","0.0620627433122856","1"
"Disabled","1997","Part Time","Male","73","0.108938239569223","0.0883298093179597","0.129546669820486","1"
"Disabled","1997","Part Time","Female","77","0.0467628136573329","0.0366337167107624","0.0568919106039034","1"
"Disabled","1997","Not Working","Male","428","0.320121813601841","0.297508593990078","0.342735033213604","1"
"Disabled","1997","Not Working","Female","423","0.16673796957247","0.153565628236969","0.179910310907972","1"
"Not disabled","1997","Full Time","Male","3535","0.949209375142639","0.942129694670743","0.956289055614535","0"
"Not disabled","1997","Full Time","Female","1833","0.947929637150129","0.937937256687714","0.957922017612544","0"
"Not disabled","1997","Part Time","Male","805","0.891061760430777","0.870453330179514","0.91167019068204","0"
"Not disabled","1997","Part Time","Female","1592","0.953237186342667","0.943108089396097","0.963366283289238","0"
"Not disabled","1997","Not Working","Male","1207","0.679878186398159","0.657264966786396","0.702491406009922","0"
"Not disabled","1997","Not Working","Female","2653","0.83326203042753","0.820089689092028","0.846434371763031","0"
"Disabled","1998","Full Time","Male","171","0.048537217433283","0.0418507674630894","0.0552236674034766","1"
"Disabled","1998","Full Time","Female","88","0.0565978900444333","0.0465533988155461","0.0666423812733204","1"
"Disabled","1998","Part Time","Male","84","0.104784571286878","0.0858866098870363","0.123682532686719","1"
"Disabled","1998","Part Time","Female","77","0.0482775458097769","0.0385570726529097","0.0579980189666441","1"
"Disabled","1998","Not Working","Male","515","0.3047348002037","0.284129767553921","0.325339832853478","1"
"Disabled","1998","Not Working","Female","497","0.170728150672679","0.158232111346214","0.183224189999143","1"
"Not disabled","1998","Full Time","Male","3797","0.951462782566717","0.944776332596523","0.958149232536911","0"
"Not disabled","1998","Part Time","Male","925","0.895215428713122","0.876317467313281","0.914113390112964","0"
"Not disabled","1998","Full Time","Female","1945","0.943402109955567","0.93335761872668","0.953446601184454","0"
"Not disabled","1998","Part Time","Female","1791","0.951722454190223","0.942001981033356","0.96144292734709","0"
"Not disabled","1998","Not Working","Male","1402","0.6952651997963","0.674660167146522","0.715870232446079","0"
"Not disabled","1998","Not Working","Female","2986","0.829271849327321","0.816775810000857","0.841767888653786","0"
"Disabled","1999","Full Time","Male","178","0.0564972218214666","0.0492437352209539","0.0637507084219793","1"
"Disabled","1999","Full Time","Female","104","0.0714680867956281","0.0600578083466395","0.0828783652446167","1"
"Disabled","1999","Not Working","Male","483","0.321048224639205","0.299130069432407","0.342966379846004","1"
"Disabled","1999","Part Time","Male","76","0.0915408590859617","0.0736584700677923","0.109423248104131","1"
"Disabled","1999","Part Time","Female","78","0.0460110578696054","0.0366977761472277","0.055324339591983","1"
"Disabled","1999","Not Working","Female","489","0.185272203597957","0.171823583294135","0.198720823901779","1"
"Not disabled","1999","Full Time","Male","3714","0.943502778178533","0.936249291578021","0.950756264779046","0"
"Not disabled","1999","Part Time","Male","923","0.908459140914038","0.890576751895869","0.926341529932208","0"
"Not disabled","1999","Full Time","Female","1854","0.928531913204372","0.917121634755383","0.93994219165336","0"
"Not disabled","1999","Part Time","Female","1866","0.953988942130395","0.944675660408017","0.963302223852772","0"
"Not disabled","1999","Not Working","Male","1260","0.678951775360795","0.657033620153996","0.700869930567593","0"
"Not disabled","1999","Not Working","Female","2717","0.814727796402043","0.801279176098221","0.828176416705865","0"
"Disabled","2000","Full Time","Male","305","0.0518604490402388","0.0465806710602074","0.0571402270202702","1"
"Disabled","2000","Full Time","Female","154","0.0543255223032059","0.0466074265470052","0.0620436180594066","1"
"Disabled","2000","Not Working","Male","874","0.28260680682932","0.267195221417553","0.298018392241086","1"
"Disabled","2000","Part Time","Male","160","0.123134297079585","0.106880519051818","0.139388075107352","1"
"Disabled","2000","Part Time","Female","136","0.0386611560732036","0.0322851826073786","0.0450371295390285","1"
"Disabled","2000","Not Working","Female","816","0.158981281966371","0.149535763433416","0.168426800499325","1"
"Not disabled","2000","Full Time","Male","6471","0.948139550959761","0.94285977297973","0.953419328939793","0"
"Not disabled","2000","Part Time","Male","1410","0.876865702920415","0.860611924892648","0.893119480948182","0"
"Not disabled","2000","Full Time","Female","3159","0.945674477696794","0.937956381940593","0.953392573452995","0"
"Not disabled","2000","Part Time","Female","3376","0.961338843926796","0.954962870460971","0.967714817392621","0"
"Not disabled","2000","Not Working","Male","2405","0.717393193170681","0.701981607758914","0.732804778582447","0"
"Not disabled","2000","Not Working","Female","4941","0.841018718033629","0.831573199500675","0.850464236566584","0"
"Disabled","2001","Full Time","Male","258","0.0484395149898323","0.0430456482884857","0.053833381691179","1"
"Disabled","2001","Not Working","Male","806","0.29161006841135","0.275437546428759","0.30778259039394","1"
"Disabled","2001","Full Time","Female","132","0.0498566048914962","0.0420604919820756","0.0576527178009168","1"
"Disabled","2001","Part Time","Male","128","0.0998880561951695","0.0843847348074682","0.115391377582871","1"
"Disabled","2001","Part Time","Female","148","0.0481101516106498","0.0409106259760115","0.0553096772452881","1"
"Disabled","2001","Not Working","Female","748","0.166343111932669","0.156078544768042","0.176607679097296","1"
"Not disabled","2001","Full Time","Male","5828","0.951560485010168","0.946166618308821","0.956954351711514","0"
"Not disabled","2001","Part Time","Male","1309","0.900111943804831","0.884608622417129","0.915615265192532","0"
"Not disabled","2001","Part Time","Female","3246","0.95188984838935","0.944690322754712","0.959089374023989","0"
"Not disabled","2001","Not Working","Male","2228","0.70838993158865","0.69221740960606","0.724562453571241","0"
"Not disabled","2001","Full Time","Female","2862","0.950143395108504","0.942347282199083","0.957939508017924","0"
"Not disabled","2001","Not Working","Female","4308","0.833656888067331","0.823392320902704","0.843921455231958","0"
"Disabled","2002","Full Time","Male","308","0.055299144521649","0.0497198971611357","0.0608783918821622","1"
"Disabled","2002","Not Working","Male","845","0.293455237336422","0.277599140929086","0.309311333743758","1"
"Disabled","2002","Full Time","Female","141","0.0511917008022151","0.0434868378660575","0.0588965637383726","1"
"Disabled","2002","Part Time","Male","129","0.108240766764395","0.0927288305923345","0.123752702936455","1"
"Disabled","2002","Part Time","Female","174","0.0585110168748608","0.0509555163136388","0.0660665174360829","1"
"Disabled","2002","Not Working","Female","792","0.178605629584124","0.168095663932715","0.189115595235533","1"
"Not disabled","2002","Full Time","Male","6139","0.944700855478351","0.939121608117838","0.950280102838864","0"
"Not disabled","2002","Part Time","Male","1412","0.891759233235606","0.876247297063546","0.907271169407666","0"
"Not disabled","2002","Part Time","Female","3533","0.941488983125139","0.933933482563917","0.949044483686361","0"
"Not disabled","2002","Not Working","Male","2323","0.706544762663578","0.690688666256242","0.722400859070915","0"
"Not disabled","2002","Full Time","Female","3002","0.948808299197785","0.941103436261627","0.956513162133943","0"
"Not disabled","2002","Not Working","Female","4310","0.821394370415876","0.810884404764467","0.831904336067285","0"
"Disabled","2003","Full Time","Male","280","0.0550387607682495","0.0492605468044803","0.0608169747320187","1"
"Disabled","2003","Full Time","Female","140","0.0552031691704226","0.0469578163774318","0.0634485219634135","1"
"Disabled","2003","Part Time","Male","146","0.105399760981745","0.0900683865768442","0.120731135386646","1"
"Disabled","2003","Not Working","Male","834","0.279855471183619","0.264274390909388","0.29543655145785","1"
"Disabled","2003","Part Time","Female","168","0.0528511459858853","0.045543578181139","0.0601587137906316","1"
"Disabled","2003","Not Working","Female","776","0.175914899541386","0.165353909055523","0.18647589002725","1"
"Not disabled","2003","Full Time","Male","5704","0.94496123923175","0.939183025267981","0.95073945319552","0"
"Not disabled","2003","Part Time","Male","1395","0.894600239018255","0.879268864613354","0.909931613423156","0"
"Not disabled","2003","Part Time","Female","3433","0.947148854014115","0.939841286209368","0.954456421818861","0"
"Not disabled","2003","Full Time","Female","2807","0.944796830829577","0.936551478036586","0.953042183622568","0"
"Not disabled","2003","Not Working","Male","2355","0.720144528816381","0.70456344854215","0.735725609090612","0"
"Not disabled","2003","Not Working","Female","4217","0.824085100458614","0.81352410997275","0.834646090944477","0"
"Disabled","2004","Full Time","Male","287","0.0601449831761988","0.0539493579767099","0.0663406083756877","1"
"Disabled","2004","Full Time","Female","150","0.0559744362465517","0.0474887436550671","0.0644601288380362","1"
"Disabled","2004","Part Time","Male","134","0.0942371182196517","0.0794373317681276","0.109036904671176","1"
"Disabled","2004","Not Working","Male","831","0.276518442663148","0.261152883183594","0.291884002142702","1"
"Disabled","2004","Part Time","Female","160","0.0592985942801028","0.051502895810934","0.0670942927492716","1"
"Disabled","2004","Not Working","Female","806","0.187446339677811","0.176563327273195","0.198329352082427","1"
"Not disabled","2004","Full Time","Male","5370","0.939855016823801","0.933659391624312","0.94605064202329","0"
"Not disabled","2004","Part Time","Male","1363","0.905762881780348","0.890963095328824","0.920562668231872","0"
"Not disabled","2004","Part Time","Female","3366","0.940701405719897","0.932905707250728","0.948497104189066","0"
"Not disabled","2004","Full Time","Female","2669","0.944025563753448","0.935539871161964","0.952511256344933","0"
"Not disabled","2004","Not Working","Male","2424","0.723481557336852","0.708115997857298","0.738847116816406","0"
"Not disabled","2004","Not Working","Female","4134","0.812553660322189","0.801670647917573","0.823436672726805","0"
"Disabled","2005","Full Time","Male","294","0.0629531956563719","0.0564516783971665","0.0694547129155774","1"
"Disabled","2005","Full Time","Female","129","0.0512740145704959","0.042934643148594","0.0596133859923978","1"
"Disabled","2005","Part Time","Male","118","0.0963988701671258","0.0808833962541844","0.111914344080067","1"
"Disabled","2005","Not Working","Male","831","0.277489079517025","0.261919221952566","0.293058937081484","1"
"Disabled","2005","Part Time","Female","168","0.0529769816003153","0.045486519807767","0.0604674433928636","1"
"Disabled","2005","Not Working","Female","781","0.185103158965969","0.174027964033124","0.196178353898814","1"
"Not disabled","2005","Full Time","Male","5067","0.937046804343628","0.930545287084423","0.943548321602834","0"
"Not disabled","2005","Full Time","Female","2558","0.948725985429504","0.940386614007602","0.957065356851406","0"
"Not disabled","2005","Part Time","Male","1272","0.903601129832874","0.888085655919933","0.919116603745816","0"
"Not disabled","2005","Part Time","Female","3267","0.947023018399685","0.939532556607136","0.954513480192233","0"
"Not disabled","2005","Not Working","Male","2346","0.722510920482975","0.706941062918516","0.738080778047434","0"
"Not disabled","2005","Not Working","Female","3943","0.814896841034031","0.803821646101186","0.825972035966877","0"
"Disabled","2006","Full Time","Male","303","0.0617213349789754","0.0554268994908222","0.0680157704671286","1"
"Disabled","2006","Full Time","Female","139","0.0573125078140955","0.0487517926940031","0.0658732229341878","1"
"Disabled","2006","Part Time","Male","121","0.0929797238786159","0.077869895999148","0.108089551758084","1"
"Disabled","2006","Part Time","Female","182","0.051620304346952","0.0443996521924533","0.0588409565014506","1"
"Disabled","2006","Not Working","Male","940","0.289027389037866","0.273929446074775","0.304125332000957","1"
"Disabled","2006","Not Working","Female","878","0.193152562789105","0.182314872808072","0.203990252770137","1"
"Not disabled","2006","Full Time","Male","5312","0.938278665021025","0.931984229532871","0.944573100509178","0"
"Not disabled","2006","Full Time","Female","2693","0.942687492185905","0.934126777065812","0.951248207305997","0"
"Not disabled","2006","Part Time","Male","1298","0.907020276121384","0.891910448241916","0.922130104000852","0"
"Not disabled","2006","Part Time","Female","3425","0.948379695653048","0.941159043498549","0.955600347807547","0"
"Not disabled","2006","Not Working","Male","2523","0.710972610962134","0.695874667999043","0.726070553925225","0"
"Not disabled","2006","Not Working","Female","4219","0.806847437210895","0.796009747229863","0.817685127191928","0"
"Disabled","2007","Full Time","Male","283","0.0653945260900448","0.0587040010054505","0.0720850511746392","1"
"Disabled","2007","Full Time","Female","140","0.0601535960564818","0.0510767571524432","0.0692304349605204","1"
"Disabled","2007","Part Time","Male","118","0.0850182408349445","0.0698217529501875","0.100214728719702","1"
"Disabled","2007","Part Time","Female","182","0.0568942167690853","0.0491421894142277","0.0646462441239428","1"
"Disabled","2007","Not Working","Male","871","0.288564515639099","0.273008615916722","0.304120415361475","1"
"Disabled","2007","Not Working","Female","829","0.188419010359723","0.177263090553058","0.199574930166389","1"
"Not disabled","2007","Full Time","Male","4962","0.934605473909955","0.927914948825361","0.941295998994549","0"
"Not disabled","2007","Full Time","Female","2496","0.939846403943518","0.930769565039479","0.948923242847557","0"
"Not disabled","2007","Part Time","Male","1176","0.914981759165056","0.899785271280299","0.930178247049813","0"
"Not disabled","2007","Part Time","Female","3248","0.943105783230915","0.935353755876057","0.950857810585772","0"
"Not disabled","2007","Not Working","Male","2388","0.711435484360901","0.695879584638525","0.726991384083278","0"
"Not disabled","2007","Not Working","Female","3891","0.811580989640277","0.800425069833611","0.822736909446942","0"
"Disabled","2008","Full Time","Male","266","0.0641417121001964","0.057326058274065","0.0709573659263278","1"
"Disabled","2008","Full Time","Female","136","0.0588990045831368","0.0497358384558299","0.0680621707104436","1"
"Disabled","2008","Part Time","Male","115","0.0980290522412992","0.0812538357929596","0.114804268689639","1"
"Disabled","2008","Part Time","Female","166","0.0535286771582684","0.0457421722773997","0.0613151820391371","1"
"Disabled","2008","Not Working","Male","826","0.278655894120659","0.262786243107823","0.294525545133494","1"
"Disabled","2008","Not Working","Female","770","0.195377627742791","0.183675569259182","0.207079686226401","1"
"Not disabled","2008","Full Time","Male","4698","0.935858287899804","0.929042634073672","0.942673941725935","0"
"Not disabled","2008","Full Time","Female","2400","0.941100995416863","0.931937829289556","0.95026416154417","0"
"Not disabled","2008","Part Time","Male","1092","0.901970947758701","0.885195731310361","0.91874616420704","0"
"Not disabled","2008","Part Time","Female","3044","0.946471322841732","0.938684817960863","0.9542578277226","0"
"Not disabled","2008","Not Working","Male","2240","0.721344105879341","0.705474454866506","0.737213756892177","0"
"Not disabled","2008","Not Working","Female","3640","0.804622372257209","0.792920313773599","0.816324430740818","0"
"Disabled","2009","Full Time","Male","261","0.0610731824081143","0.0541425604051018","0.0680038044111268","1"
"Disabled","2009","Full Time","Female","122","0.0568236448820229","0.0476000248432585","0.0660472649207874","1"
"Disabled","2009","Part Time","Male","113","0.0997496398768601","0.0825787627582458","0.116920516995475","1"
"Disabled","2009","Part Time","Female","170","0.0556626807116007","0.0475327261328588","0.0637926352903426","1"
"Disabled","2009","Not Working","Male","773","0.2768121613516","0.260437336709543","0.293186985993657","1"
"Disabled","2009","Not Working","Female","727","0.204501920977173","0.191983810508268","0.217020031446077","1"
"Not disabled","2009","Full Time","Male","4325","0.938926817591886","0.931996195588873","0.945857439594898","0"
