"m11124","year","e11102","sex","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","1992","Employed","Male","4830","0.940727401153615","0.934242886103071","0.947211916204159","0"
"Disabled","1993","Not Employed","Male","","","","","1"
"Disabled","1993","Not Employed","Female","","","","","1"
"Disabled","1993","Employed","Male","","","","","1"
"Disabled","1993","Employed","Female","","","","","1"
"Not disabled","1993","Not Employed","Male","","","","","0"
"Not disabled","1993","Not Employed","Female","","","","","0"
"Not disabled","1993","Employed","Female","","","","","0"
"Not disabled","1993","Employed","Male","","","","","0"
"Disabled","1994","Not Employed","Male","408","0.306171889482837","0.283054585951207","0.329289193014467","1"
"Disabled","1994","Not Employed","Female","384","0.16301224538872","0.149833983310455","0.176190507466985","1"
"Disabled","1994","Employed","Male","240","0.0606723154511767","0.053840037665517","0.0675045932368364","1"
"Disabled","1994","Employed","Female","129","0.0445964404700114","0.0378981465280738","0.0512947344119491","1"
"Not disabled","1994","Employed","Female","3519","0.955403559529989","0.948705265588051","0.962101853471926","0"
"Not disabled","1994","Not Employed","Male","1119","0.693828110517163","0.670710806985533","0.716945414048793","0"
"Not disabled","1994","Not Employed","Female","2634","0.83698775461128","0.823809492533015","0.850166016689546","0"
"Not disabled","1994","Employed","Male","4450","0.939327684548823","0.932495406763164","0.946159962334483","0"
"Disabled","1995","Not Employed","Female","423","0.175052021497579","0.161829633362009","0.188274409633149","1"
"Disabled","1995","Employed","Male","249","0.0618310875929425","0.0549875629736393","0.0686746122122457","1"
"Disabled","1995","Employed","Female","139","0.0476635618721052","0.040804198165795","0.0545229255784155","1"
"Disabled","1995","Not Employed","Male","426","0.311895023976298","0.289294011342595","0.33449603661","1"
"Not disabled","1995","Employed","Female","3567","0.952336438127895","0.945477074421585","0.959195801834205","0"
"Not disabled","1995","Not Employed","Male","1188","0.688104976023702","0.66550396339","0.710705988657405","0"
"Not disabled","1995","Not Employed","Female","2750","0.824947978502421","0.811725590366851","0.838170366637991","0"
"Not disabled","1995","Employed","Male","4509","0.938168912407057","0.931325387787754","0.945012437026361","0"
"Disabled","1996","Not Employed","Female","432","0.174666837469014","0.161218599847728","0.1881150750903","1"
"Disabled","1996","Employed","Male","238","0.0585981946362682","0.0518955717625663","0.0653008175099701","1"
"Disabled","1996","Employed","Female","138","0.0446106794719258","0.0379747309470857","0.0512466279967658","1"
"Disabled","1996","Not Employed","Male","440","0.343929513699117","0.320499799045202","0.367359228353032","1"
"Not disabled","1996","Not Employed","Male","1139","0.656070486300883","0.632640771646968","0.679500200954798","0"
"Not disabled","1996","Not Employed","Female","2630","0.825333162530986","0.8118849249097","0.838781400152272","0"
"Not disabled","1996","Employed","Male","4479","0.941401805363732","0.93469918249003","0.948104428237434","0"
"Not disabled","1996","Employed","Female","3580","0.955389320528074","0.948753372003234","0.962025269052914","0"
"Disabled","1997","Not Employed","Female","423","0.16673796957247","0.153565628236969","0.179910310907972","1"
"Disabled","1997","Not Employed","Male","428","0.320121813601841","0.297508593990078","0.342735033213604","1"
"Disabled","1997","Employed","Male","233","0.0624971716029186","0.0554815854012641","0.0695127578045732","1"
"Disabled","1997","Employed","Female","143","0.0494818024221146","0.0423657581478915","0.0565978466963378","1"
"Not disabled","1997","Not Employed","Male","1207","0.679878186398159","0.657264966786396","0.702491406009922","0"
"Not disabled","1997","Not Employed","Female","2653","0.83326203042753","0.820089689092028","0.846434371763031","0"
"Not disabled","1997","Employed","Male","4340","0.937502828397081","0.930487242195427","0.944518414598736","0"
"Not disabled","1997","Employed","Female","3425","0.950518197577885","0.943402153303662","0.957634241852108","0"
"Disabled","1998","Not Employed","Female","497","0.170728150672679","0.158232111346214","0.183224189999143","1"
"Disabled","1998","Employed","Female","165","0.0524349873600884","0.045440188863235","0.0594297858569417","1"
"Disabled","1998","Not Employed","Male","515","0.3047348002037","0.284129767553921","0.325339832853478","1"
"Disabled","1998","Employed","Male","255","0.059841965224148","0.0532522351533719","0.066431695294924","1"
"Not disabled","1998","Not Employed","Male","1402","0.6952651997963","0.674660167146522","0.715870232446079","0"
"Not disabled","1998","Not Employed","Female","2986","0.829271849327321","0.816775810000857","0.841767888653786","0"
"Not disabled","1998","Employed","Male","4722","0.940158034775852","0.933568304705076","0.946747764846628","0"
"Not disabled","1998","Employed","Female","3736","0.947565012639912","0.940570214143058","0.954559811136765","0"
"Disabled","1999","Not Employed","Female","489","0.185272203597957","0.171823583294135","0.198720823901779","1"
"Disabled","1999","Employed","Female","182","0.0582800357142894","0.0509293940506508","0.0656306773779281","1"
"Disabled","1999","Not Employed","Male","483","0.321048224639205","0.299130069432407","0.342966379846004","1"
"Disabled","1999","Employed","Male","254","0.0639500123630822","0.0570932500207677","0.0708067747053967","1"
"Not disabled","1999","Not Employed","Female","2717","0.814727796402043","0.801279176098221","0.828176416705865","0"
"Not disabled","1999","Employed","Male","4637","0.936049987636918","0.929193225294603","0.942906749979232","0"
"Not disabled","1999","Employed","Female","3720","0.941719964285711","0.934369322622072","0.949070605949349","0"
"Not disabled","1999","Not Employed","Male","1260","0.678951775360795","0.657033620153996","0.700869930567593","0"
"Disabled","2000","Not Employed","Female","816","0.158981281966371","0.149535763433416","0.168426800499325","1"
"Disabled","2000","Employed","Female","290","0.0462063944034977","0.0412258707519482","0.0511869180550472","1"
"Disabled","2000","Not Employed","Male","874","0.28260680682932","0.267195221417553","0.298018392241086","1"
"Disabled","2000","Employed","Male","465","0.0656430925800019","0.0603298478786911","0.0709563372813128","1"
"Not disabled","2000","Not Employed","Female","4941","0.841018718033629","0.831573199500675","0.850464236566584","0"
"Not disabled","2000","Employed","Male","7881","0.934356907419998","0.929043662718687","0.939670152121309","0"
"Not disabled","2000","Employed","Female","6535","0.953793605596502","0.948813081944953","0.958774129248052","0"
"Not disabled","2000","Not Employed","Male","2405","0.717393193170681","0.701981607758914","0.732804778582447","0"
"Disabled","2001","Not Employed","Female","748","0.166343111932669","0.156078544768042","0.176607679097296","1"
"Disabled","2001","Employed","Female","280","0.0489266293671648","0.0436367557403203","0.0542165029940093","1"
"Disabled","2001","Not Employed","Male","806","0.29161006841135","0.275437546428759","0.30778259039394","1"
"Disabled","2001","Employed","Male","386","0.05870231259948","0.0533904887889905","0.0640141364099695","1"
"Not disabled","2001","Not Employed","Female","4308","0.833656888067331","0.823392320902704","0.843921455231958","0"
"Not disabled","2001","Not Employed","Male","2228","0.70838993158865","0.69221740960606","0.724562453571241","0"
"Not disabled","2001","Employed","Male","7137","0.94129768740052","0.93598586359003","0.946609511211009","0"
"Not disabled","2001","Employed","Female","6108","0.951073370632835","0.945783497005991","0.95636324425968","0"
"Disabled","2002","Not Employed","Male","845","0.293455237336422","0.277599140929086","0.309311333743758","1"
"Disabled","2002","Not Employed","Female","792","0.178605629584124","0.168095663932715","0.189115595235533","1"
"Disabled","2002","Employed","Female","315","0.0552202807663111","0.0498112756585427","0.0606292858740795","1"
"Disabled","2002","Employed","Male","437","0.066121090201455","0.0606717446315105","0.0715704357713994","1"
"Not disabled","2002","Not Employed","Female","4310","0.821394370415876","0.810884404764467","0.831904336067285","0"
"Not disabled","2002","Employed","Female","6535","0.944779719233689","0.939370714125921","0.950188724341457","0"
"Not disabled","2002","Not Employed","Male","2323","0.706544762663578","0.690688666256242","0.722400859070915","0"
"Not disabled","2002","Employed","Male","7551","0.933878909798545","0.928429564228601","0.93932825536849","0"
"Disabled","2003","Employed","Female","308","0.0539059352532594","0.0484360375126149","0.0593758329939038","1"
"Disabled","2003","Not Employed","Male","834","0.279855471183619","0.264274390909388","0.29543655145785","1"
"Disabled","2003","Not Employed","Female","776","0.175914899541386","0.165353909055523","0.18647589002725","1"
"Disabled","2003","Employed","Male","426","0.0661225118919474","0.0605079682258356","0.0717370555580591","1"
"Not disabled","2003","Not Employed","Female","4217","0.824085100458614","0.81352410997275","0.834646090944477","0"
"Not disabled","2003","Employed","Female","6240","0.946094064746741","0.940624167006096","0.951563962487385","0"
"Not disabled","2003","Not Employed","Male","2355","0.720144528816381","0.70456344854215","0.735725609090612","0"
"Not disabled","2003","Employed","Male","7099","0.933877488108053","0.928262944441941","0.939492031774164","0"
"Disabled","2004","Employed","Female","310","0.0578312096912164","0.0520876945117755","0.0635747248706574","1"
"Disabled","2004","Not Employed","Male","831","0.276518442663148","0.261152883183594","0.291884002142702","1"
"Disabled","2004","Not Employed","Female","806","0.187446339677811","0.176563327273195","0.198329352082427","1"
"Disabled","2004","Employed","Male","421","0.0677346765132764","0.061911647970534","0.0735577050560188","1"
"Not disabled","2004","Not Employed","Female","4134","0.812553660322189","0.801670647917573","0.823436672726805","0"
"Not disabled","2004","Employed","Female","6035","0.942168790308783","0.936425275129342","0.947912305488224","0"
"Not disabled","2004","Not Employed","Male","2424","0.723481557336852","0.708115997857298","0.738847116816406","0"
"Not disabled","2004","Employed","Male","6733","0.932265323486724","0.926442294943981","0.938088352029466","0"
"Disabled","2005","Not Employed","Male","831","0.277489079517025","0.261919221952566","0.293058937081484","1"
"Disabled","2005","Not Employed","Female","781","0.185103158965969","0.174027964033124","0.196178353898814","1"
"Disabled","2005","Employed","Male","412","0.0704536283358238","0.0643491121575732","0.0765581445140744","1"
"Disabled","2005","Employed","Female","297","0.0522272207421298","0.046654054448789","0.0578003870354705","1"
"Not disabled","2005","Not Employed","Female","3943","0.814896841034031","0.803821646101186","0.825972035966877","0"
"Not disabled","2005","Employed","Female","5825","0.94777277925787","0.942199612964529","0.953345945551211","0"
"Not disabled","2005","Not Employed","Male","2346","0.722510920482975","0.706941062918516","0.738080778047434","0"
"Not disabled","2005","Employed","Male","6339","0.929546371664176","0.923441855485926","0.935650887842427","0"
"Disabled","2006","Not Employed","Male","940","0.289027389037866","0.273929446074775","0.304125332000957","1"
"Disabled","2006","Not Employed","Female","878","0.193152562789105","0.182314872808072","0.203990252770137","1"
"Disabled","2006","Employed","Male","424","0.0685638740819771","0.062658177608261","0.0744695705556932","1"
"Disabled","2006","Employed","Female","321","0.0541569420530701","0.0486288472043153","0.059685036901825","1"
"Not disabled","2006","Not Employed","Male","2523","0.710972610962134","0.695874667999043","0.726070553925225","0"
"Not disabled","2006","Not Employed","Female","4219","0.806847437210895","0.796009747229863","0.817685127191928","0"
"Not disabled","2006","Employed","Female","6118","0.94584305794693","0.940314963098175","0.951371152795685","0"
"Not disabled","2006","Employed","Male","6610","0.931436125918023","0.925530429444307","0.937341822391739","0"
"Disabled","2007","Not Employed","Male","871","0.288564515639099","0.273008615916722","0.304120415361475","1"
"Disabled","2007","Not Employed","Female","829","0.188419010359723","0.177263090553058","0.199574930166389","1"
"Disabled","2007","Employed","Male","401","0.0695769906004898","0.0634101110855003","0.0757438701154794","1"
"Disabled","2007","Employed","Female","322","0.0583312191922509","0.052433331463037","0.0642291069214649","1"
"Not disabled","2007","Employed","Female","5744","0.941668780807749","0.935770893078535","0.947566668536963","0"
"Not disabled","2007","Not Employed","Male","2388","0.711435484360901","0.695879584638525","0.726991384083278","0"
"Not disabled","2007","Not Employed","Female","3891","0.811580989640277","0.800425069833611","0.822736909446942","0"
"Not disabled","2007","Employed","Male","6138","0.93042300939951","0.924256129884521","0.9365898889145","0"
"Disabled","2008","Not Employed","Female","770","0.195377627742791","0.183675569259182","0.207079686226401","1"
"Disabled","2008","Employed","Male","381","0.0713198149700964","0.0648987286049065","0.0777409013352863","1"
"Disabled","2008","Employed","Female","302","0.0559572456234025","0.0500144707777905","0.0619000204690145","1"
"Disabled","2008","Not Employed","Male","826","0.278655894120659","0.262786243107823","0.294525545133494","1"
"Not disabled","2008","Employed","Female","5444","0.944042754376597","0.938099979530985","0.949985529222209","0"
"Not disabled","2008","Not Employed","Male","2240","0.721344105879341","0.705474454866506","0.737213756892177","0"
"Not disabled","2008","Not Employed","Female","3640","0.804622372257209","0.792920313773599","0.816324430740818","0"
"Not disabled","2008","Employed","Male","5790","0.928680185029904","0.922259098664714","0.935101271395094","0"
"Disabled","2009","Not Employed","Female","727","0.204501920977173","0.191983810508268","0.217020031446077","1"
"Disabled","2009","Employed","Male","374","0.0693052972536992","0.0627442293169653","0.0758663651904332","1"
"Disabled","2009","Employed","Female","292","0.0561648588621978","0.050066170571651","0.0622635471527446","1"
"Disabled","2009","Not Employed","Male","773","0.2768121613516","0.260437336709543","0.293186985993657","1"
"Not disabled","2009","Not Employed","Male","2095","0.7231878386484","0.706813014006343","0.739562663290457","0"
"Not disabled","2009","Not Employed","Female","3261","0.795498079022828","0.782979968553923","0.808016189491732","0"
"Not disabled","2009","Employed","Male","5382","0.930694702746301","0.924133634809567","0.937255770683035","0"
"Not disabled","2009","Employed","Female","5183","0.943835141137802","0.937736452847255","0.949933829428349","0"
"Disabled","2010","Not Employed","Female","746","0.197350257067315","0.186706317538913","0.207994196595717","1"
"Disabled","2010","Not Employed","Male","751","0.275355561369278","0.259453093353006","0.291258029385551","1"
"Disabled","2010","Employed","Male","432","0.0697591317550609","0.0641396305199504","0.0753786329901714","1"
"Disabled","2010","Employed","Female","330","0.0606267062535279","0.0552981094339361","0.0659553030731197","1"
"Not disabled","2010","Not Employed","Male","2280","0.724644438630722","0.708741970614449","0.740546906646994","0"
"Not disabled","2010","Not Employed","Female","4625","0.802649742932685","0.792005803404283","0.813293682461087","0"
"Not disabled","2010","Employed","Male","7462","0.930240868244939","0.924621367009829","0.93586036948005","0"
"Not disabled","2010","Employed","Female","7375","0.939373293746472","0.93404469692688","0.944701890566064","0"
"Disabled","2011","Not Employed","Female","990","0.204425118332162","0.194531769342696","0.214318467321628","1"
"Disabled","2011","Employed","Female","432","0.0601999907909423","0.0553348503475527","0.0650651312343319","1"
"Disabled","2011","Not Employed","Male","949","0.268504415398542","0.254340673807296","0.282668156989788","1"
"Disabled","2011","Employed","Male","539","0.0667121455649172","0.0615938782593757","0.0718304128704587","1"
"Not disabled","2011","Not Employed","Male","2812","0.731495584601458","0.717331843010212","0.745659326192704","0"
"Not disabled","2011","Not Employed","Female","5393","0.795574881667838","0.785681532678372","0.805468230657304","0"
"Not disabled","2011","Employed","Male","8591","0.933287854435083","0.928169587129541","0.938406121740624","0"
"Not disabled","2011","Employed","Female","8750","0.939800009209058","0.934934868765668","0.944665149652447","0"
"Disabled","2012","Not Employed","Female","1023","0.209196662626273","0.19886969011607","0.219523635136477","1"
"Disabled","2012","Employed","Female","461","0.0598902099964317","0.0550301829122948","0.0647502370805685","1"
"Disabled","2012","Not Employed","Male","999","0.277278425875841","0.263106716716443","0.291450135035238","1"
"Disabled","2012","Employed","Male","549","0.0731568907723041","0.0677002616539439","0.0786135198906643","1"
"Not disabled","2012","Not Employed","Female","4936","0.790803337373727","0.780476364863523","0.80113030988393","0"
"Not disabled","2012","Employed","Male","8199","0.926843109227696","0.921386480109336","0.932299738346056","0"
"Not disabled","2012","Employed","Female","8696","0.940109790003568","0.935249762919432","0.944969817087705","0"
"Not disabled","2012","Not Employed","Male","2834","0.72272157412416","0.708549864964762","0.736893283283557","0"
"Disabled","2013","Not Employed","Female","1043","0.196996039158341","0.188232791226993","0.20575928708969","1"
"Disabled","2013","Employed","Female","439","0.0612109244831643","0.0561953231235512","0.0662265258427775","1"
"Disabled","2013","Not Employed","Male","1031","0.226344133738106","0.21566364662891","0.237024620847303","1"
"Disabled","2013","Employed","Male","563","0.0813688513658004","0.0754255301150528","0.0873121726165479","1"
"Not disabled","2013","Not Employed","Female","6870","0.803003960841659","0.79424071291031","0.811767208773007","0"
"Not disabled","2013","Employed","Male","7566","0.9186311486342","0.912687827383452","0.924574469884947","0"
"Not disabled","2013","Employed","Female","8336","0.938789075516836","0.933773474157222","0.943804676876449","0"
"Not disabled","2013","Not Employed","Male","4866","0.773655866261894","0.762975379152697","0.78433635337109","0"
"Disabled","2014","Not Employed","Female","996","0.22517426953075","0.214194046731244","0.236154492330257","1"
"Disabled","2014","Employed","Female","476","0.0657210934729198","0.060639958777062","0.0708022281687775","1"
"Disabled","2014","Not Employed","Male","965","0.281250899976945","0.266957525450879","0.295544274503011","1"
"Disabled","2014","Employed","Male","554","0.0758307966891165","0.0702578204019015","0.0814037729763315","1"
"Not disabled","2014","Not Employed","Female","4563","0.77482573046925","0.763845507669743","0.785805953268756","0"
"Not disabled","2014","Not Employed","Male","2836","0.718749100023055","0.704455725496989","0.733042474549121","0"
"Not disabled","2014","Employed","Male","8114","0.924169203310883","0.918596227023668","0.929742179598098","0"
"Not disabled","2014","Employed","Female","8660","0.93427890652708","0.929197771831223","0.939360041222938","0"
"Disabled","2015","Not Employed","Male","881","0.258719865811459","0.245636543843794","0.271803187779123","1"
"Disabled","2015","Not Employed","Female","958","0.215509298013378","0.205063454002675","0.225955142024081","1"
"Disabled","2015","Employed","Female","437","0.0625490477858633","0.0574249856712749","0.0676731099004517","1"
"Disabled","2015","Employed","Male","495","0.0772457121667976","0.0714196878995053","0.0830717364340899","1"
"Not disabled","2015","Not Employed","Female","4994","0.784490701986622","0.774044857975919","0.794936545997325","0"
"Not disabled","2015","Employed","Female","8142","0.937450952214137","0.932326890099548","0.942575014328725","0"
"Not disabled","2015","Not Employed","Male","3423","0.741280134188541","0.728196812220877","0.754363456156206","0"
"Not disabled","2015","Employed","Male","7572","0.922754287833202","0.91692826356591","0.928580312100495","0"
"Disabled","2016","Employed","Female","420","0.0615843438683539","0.0564342144365284","0.0667344733001795","1"
"Disabled","2016","Not Employed","Male","830","0.279462660666889","0.264345894508131","0.294579426825647","1"
"Disabled","2016","Not Employed","Female","882","0.217347678012043","0.205723375959825","0.228971980064262","1"
"Disabled","2016","Employed","Male","480","0.0779734858441914","0.0720158279198872","0.0839311437684955","1"
"Not disabled","2016","Not Employed","Female","3954","0.782652321987957","0.771028019935738","0.794276624040175","0"
"Not disabled","2016","Employed","Female","7950","0.938415656131646","0.93326552669982","0.943565785563472","0"
"Not disabled","2016","Not Employed","Male","2555","0.720537339333111","0.705420573174353","0.735654105491869","0"
"Not disabled","2016","Employed","Male","7301","0.922026514155809","0.916068856231505","0.927984172080113","0"
"Disabled","2017","Employed","Female","503","0.0637769876231364","0.0588187318493902","0.0687352433968826","1"
"Disabled","2017","Not Employed","Male","886","0.274051905652863","0.259428786630556","0.288675024675171","1"
"Disabled","2017","Not Employed","Female","932","0.217042186647155","0.205638704374909","0.228445668919401","1"
"Disabled","2017","Employed","Male","550","0.074907321617767","0.0693888058579384","0.0804258373775956","1"
"Not disabled","2017","Not Employed","Female","4088","0.782957813352845","0.771554331080599","0.794361295625092","0"
"Not disabled","2017","Employed","Female","8827","0.936223012376864","0.931264756603117","0.94118126815061","0"
"Not disabled","2017","Not Employed","Male","2688","0.725948094347137","0.711324975324829","0.740571213369444","0"
"Not disabled","2017","Employed","Male","8191","0.925092678382233","0.919574162622404","0.930611194142062","0"
"Disabled","2018","Not Employed","Male","883","0.288271790518173","0.273200809731175","0.303342771305171","1"
"Disabled","2018","Not Employed","Female","962","0.218005390992571","0.206312663439613","0.229698118545528","1"
"Disabled","2018","Employed","Male","576","0.0753787590353126","0.0697280495189879","0.0810294685516373","1"
"Disabled","2018","Employed","Female","520","0.0632525163294313","0.0582479770402479","0.0682570556186147","1"
"Not disabled","2018","Not Employed","Female","3828","0.781994609007429","0.770301881454472","0.793687336560387","0"
"Not disabled","2018","Employed","Female","8568","0.936747483670569","0.931742944381385","0.941752022959752","0"
"Not disabled","2018","Not Employed","Male","2587","0.711728209481827","0.696657228694829","0.726799190268825","0"
"Not disabled","2018","Employed","Male","7809","0.924621240964687","0.918970531448363","0.930271950481012","0"
"Disabled","2019","Not Employed","Male","898","0.278777214365547","0.263934767881725","0.293619660849369","1"
"Disabled","2019","Not Employed","Female","894","0.220486481636863","0.208465489273756","0.23250747399997","1"
"Disabled","2019","Employed","Male","550","0.0710209543166889","0.0656631290809924","0.0763787795523854","1"
"Disabled","2019","Employed","Female","500","0.0611305435954677","0.0561564196437484","0.0661046675471871","1"
"Not disabled","2019","Not Employed","Male","2608","0.721222785634453","0.706380339150631","0.736065232118275","0"
"Not disabled","2019","Not Employed","Female","3675","0.779513518363137","0.76749252600003","0.791534510726245","0"
"Not disabled","2019","Employed","Female","8411","0.938869456404532","0.933895332452813","0.943843580356252","0"
"Not disabled","2019","Employed","Male","8279","0.928979045683311","0.923621220447615","0.934336870919008","0"
