"m11124","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","1984","Bavaria","Male","891","0.867452471320158","0.846404551843542","0.888500390796773","0"
"Not disabled","1984","Bavaria","Female","1034","0.918136454923236","0.901971822193031","0.93430108765344","0"
"Not disabled","1984","Berlin","Male","167","0.804684613791036","0.749464592096989","0.859904635485082","0"
"Not disabled","1984","Berlin","Female","190","0.851806117827131","0.804092339958376","0.899519895695887","0"
"Not disabled","1984","Brandenburg","Male","","","","","0"
"Not disabled","1984","Brandenburg","Female","","","","","0"
"Not disabled","1984","Mecklenburg-Western Pomerania","Male","","","","","0"
"Not disabled","1984","Mecklenburg-Western Pomerania","Female","","","","","0"
"Not disabled","1984","Saxony","Male","","","","","0"
"Not disabled","1984","Saxony","Female","","","","","0"
"Not disabled","1984","Saxony-Anhalt","Male","","","","","0"
"Not disabled","1984","Saxony-Anhalt","Female","","","","","0"
"Not disabled","1984","Thuringia","Male","","","","","0"
"Not disabled","1984","Thuringia","Female","","","","","0"
"Disabled","1985","Schleswig-Holstein","Female","11","","","","1"
"Disabled","1985","Hamburg","Male","10","","","","1"
"Disabled","1985","Hamburg","Female","9","","","","1"
"Disabled","1985","Schleswig-Holstein","Male","15","","","","1"
"Disabled","1985","Lower Saxony","Male","63","0.135453115955384","0.106455654826815","0.164450577083953","1"
"Disabled","1985","Lower Saxony","Female","35","0.0711526619051843","0.0499735560045469","0.0923317678058217","1"
"Disabled","1985","Bremen","Male","7","","","","1"
"Disabled","1985","Bremen","Female","10","","","","1"
"Disabled","1985","North Rhine-Westphalia","Male","168","0.151411589742127","0.133093935281796","0.169729244202459","1"
"Disabled","1985","Baden-Württemberg","Male","85","0.109462154808869","0.0903577902294552","0.128566519388282","1"
"Disabled","1985","North Rhine-Westphalia","Female","127","0.116131428564005","0.0998910471491019","0.132371809978909","1"
"Disabled","1985","Baden-Württemberg","Female","41","0.058164504205613","0.0438707595043745","0.0724582489068515","1"
"Disabled","1985","Bavaria","Male","93","0.131844469251662","0.109887095307907","0.153801843195417","1"
"Disabled","1985","Bavaria","Female","61","0.0807039007768842","0.0637795693058182","0.0976282322479503","1"
"Disabled","1985","Hesse","Female","29","","","","1"
"Disabled","1985","Hesse","Male","59","0.148612732513319","0.119385779384181","0.177839685642456","1"
"Disabled","1985","Rhineland-Palatinate,Saarland","Male","44","0.144398733900654","0.10919683381154","0.179600633989769","1"
"Disabled","1985","Rhineland-Palatinate,Saarland","Female","22","","","","1"
"Disabled","1985","Berlin","Male","26","","","","1"
"Disabled","1985","Berlin","Female","19","","","","1"
"Disabled","1985","Brandenburg","Male","","","","","1"
"Disabled","1985","Saxony","Male","","","","","1"
"Disabled","1985","Brandenburg","Female","","","","","1"
"Disabled","1985","Saxony","Female","","","","","1"
"Disabled","1985","Mecklenburg-Western Pomerania","Male","","","","","1"
"Disabled","1985","Mecklenburg-Western Pomerania","Female","","","","","1"
"Disabled","1985","Saxony-Anhalt","Male","","","","","1"
"Disabled","1985","Saxony-Anhalt","Female","","","","","1"
"Disabled","1985","Thuringia","Male","","","","","1"
"Disabled","1985","Thuringia","Female","","","","","1"
"Not disabled","1985","Hesse","Male","510","0.851387267486681","0.822160314357544","0.880614220615819","0"
"Not disabled","1985","Hesse","Female","533","0.934408703569061","0.913940888790047","0.954876518348074","0"
"Not disabled","1985","Rhineland-Palatinate,Saarland","Male","339","0.855601266099346","0.820399366010231","0.89080316618846","0"
"Not disabled","1985","Rhineland-Palatinate,Saarland","Female","367","0.933596514479242","0.908853743276268","0.958339285682216","0"
"Not disabled","1985","Baden-Württemberg","Male","941","0.890537845191132","0.871433480611718","0.909642209770545","0"
"Not disabled","1985","Baden-Württemberg","Female","989","0.941835495794387","0.927541751093148","0.956129240495626","0"
"Not disabled","1985","Bavaria","Male","819","0.868155530748338","0.846198156804583","0.890112904692093","0"
"Not disabled","1985","Bavaria","Female","934","0.919296099223116","0.90237176775205","0.936220430694182","0"
"Not disabled","1985","Schleswig-Holstein","Male","156","0.892775068196302","0.846401666772011","0.939148469620594","0"
"Not disabled","1985","Schleswig-Holstein","Female","169","0.926532150230775","0.88841760432669","0.96464669613486","0"
"Not disabled","1985","Hamburg","Male","130","0.919548157699221","0.874493539960429","0.964602775438014","0"
"Not disabled","1985","Hamburg","Female","132","0.934606761338909","0.893801194290275","0.975412328387543","0"
"Not disabled","1985","Lower Saxony","Male","472","0.864546884044616","0.835549422916047","0.893544345173186","0"
"Not disabled","1985","Lower Saxony","Female","531","0.928847338094816","0.907668232194178","0.950026443995453","0"
"Not disabled","1985","Bremen","Male","46","0.844930141733287","0.747479601101925","0.942380682364649","0"
"Not disabled","1985","Bremen","Female","52","0.811555730984276","0.714213143116881","0.908898318851671","0"
"Not disabled","1985","North Rhine-Westphalia","Male","1303","0.848588410257873","0.830270755797541","0.866906064718204","0"
"Not disabled","1985","North Rhine-Westphalia","Female","1368","0.883868571435995","0.867628190021091","0.900108952850898","0"
"Not disabled","1985","Berlin","Male","150","0.815834314084154","0.75856828118065","0.873100346987658","0"
"Not disabled","1985","Berlin","Female","170","0.860063357429568","0.81060403795731","0.909522676901826","0"
"Not disabled","1985","Brandenburg","Male","","","","","0"
"Not disabled","1985","Brandenburg","Female","","","","","0"
"Not disabled","1985","Mecklenburg-Western Pomerania","Male","","","","","0"
"Not disabled","1985","Mecklenburg-Western Pomerania","Female","","","","","0"
"Not disabled","1985","Saxony","Male","","","","","0"
"Not disabled","1985","Saxony","Female","","","","","0"
"Not disabled","1985","Saxony-Anhalt","Male","","","","","0"
"Not disabled","1985","Saxony-Anhalt","Female","","","","","0"
"Not disabled","1985","Thuringia","Male","","","","","0"
"Not disabled","1985","Thuringia","Female","","","","","0"
"Disabled","1986","Schleswig-Holstein","Female","","","","","1"
"Disabled","1986","Schleswig-Holstein","Male","","","","","1"
"Disabled","1986","Hamburg","Male","","","","","1"
"Disabled","1986","Hamburg","Female","","","","","1"
"Disabled","1986","Lower Saxony","Male","1","","","","1"
"Disabled","1986","Bremen","Male","","","","","1"
"Disabled","1986","Lower Saxony","Female","1","","","","1"
"Disabled","1986","Bremen","Female","","","","","1"
"Disabled","1986","North Rhine-Westphalia","Male","","","","","1"
"Disabled","1986","Baden-Württemberg","Male","2","","","","1"
"Disabled","1986","North Rhine-Westphalia","Female","1","","","","1"
"Disabled","1986","Baden-Württemberg","Female","1","","","","1"
"Disabled","1986","Bavaria","Male","","","","","1"
"Disabled","1986","Bavaria","Female","","","","","1"
"Disabled","1986","Hesse","Male","","","","","1"
"Disabled","1986","Hesse","Female","","","","","1"
"Disabled","1986","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Disabled","1986","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Disabled","1986","Berlin","Male","1","","","","1"
"Disabled","1986","Berlin","Female","1","","","","1"
"Disabled","1986","Brandenburg","Male","","","","","1"
"Disabled","1986","Brandenburg","Female","","","","","1"
"Disabled","1986","Saxony","Male","","","","","1"
"Disabled","1986","Saxony","Female","","","","","1"
"Disabled","1986","Mecklenburg-Western Pomerania","Male","","","","","1"
"Disabled","1986","Mecklenburg-Western Pomerania","Female","","","","","1"
"Disabled","1986","Saxony-Anhalt","Male","","","","","1"
"Disabled","1986","Saxony-Anhalt","Female","","","","","1"
"Disabled","1986","Thuringia","Male","","","","","1"
"Disabled","1986","Thuringia","Female","","","","","1"
"Not disabled","1986","Hesse","Male","527","1","1","1","0"
"Not disabled","1986","Hesse","Female","526","1","1","1","0"
"Not disabled","1986","Rhineland-Palatinate,Saarland","Male","379","1","1","1","0"
"Not disabled","1986","Rhineland-Palatinate,Saarland","Female","393","1","1","1","0"
"Not disabled","1986","Baden-Württemberg","Male","1014","0.998988473829456","0.997033819177233","1.00094312848168","0"
"Not disabled","1986","Baden-Württemberg","Female","990","0.999263820433993","0.99757515651194","1.00095248435605","0"
"Not disabled","1986","Bavaria","Male","856","1","1","1","0"
"Not disabled","1986","Bavaria","Female","930","1","1","1","0"
"Not disabled","1986","Berlin","Male","176","0.997343584274481","0.989760744520847","1.00492642402812","0"
"Not disabled","1986","Schleswig-Holstein","Male","159","1","1","1","0"
"Not disabled","1986","Schleswig-Holstein","Female","165","1","1","1","0"
"Not disabled","1986","Hamburg","Male","128","1","1","1","0"
"Not disabled","1986","Hamburg","Female","128","1","1","1","0"
"Not disabled","1986","Lower Saxony","Male","541","0.998970986199042","0.996271783590569","1.00167018880751","0"
"Not disabled","1986","Lower Saxony","Female","568","0.999566091911457","0.997854908393787","1.00127727542913","0"
"Not disabled","1986","Bremen","Male","50","1","1","1","0"
"Not disabled","1986","Bremen","Female","59","1","1","1","0"
"Not disabled","1986","North Rhine-Westphalia","Male","1432","1","1","1","0"
"Not disabled","1986","North Rhine-Westphalia","Female","1437","0.999737628178242","0.998900541823491","1.00057471453299","0"
"Not disabled","1986","Berlin","Female","177","0.999447713262395","0.995996272401009","1.00289915412378","0"
"Not disabled","1986","Brandenburg","Male","","","","","0"
"Not disabled","1986","Brandenburg","Female","","","","","0"
"Not disabled","1986","Mecklenburg-Western Pomerania","Male","","","","","0"
"Not disabled","1986","Mecklenburg-Western Pomerania","Female","","","","","0"
"Not disabled","1986","Saxony","Male","","","","","0"
"Not disabled","1986","Saxony","Female","","","","","0"
"Not disabled","1986","Saxony-Anhalt","Male","","","","","0"
"Not disabled","1986","Saxony-Anhalt","Female","","","","","0"
"Not disabled","1986","Thuringia","Male","","","","","0"
"Not disabled","1986","Thuringia","Female","","","","","0"
"Disabled","1987","Hamburg","Male","7","","","","1"
"Disabled","1987","Schleswig-Holstein","Male","15","","","","1"
"Disabled","1987","Schleswig-Holstein","Female","17","","","","1"
"Disabled","1987","Hamburg","Female","11","","","","1"
"Disabled","1987","Lower Saxony","Female","42","0.0853998704416834","0.0623553273182999","0.108444413565067","1"
"Disabled","1987","Lower Saxony","Male","67","0.148690108372974","0.118682174789893","0.178698041956055","1"
"Disabled","1987","Bremen","Male","3","","","","1"
"Disabled","1987","Bremen","Female","6","","","","1"
"Disabled","1987","North Rhine-Westphalia","Male","163","0.145688909665188","0.127358722070985","0.164019097259391","1"
"Disabled","1987","North Rhine-Westphalia","Female","123","0.123039737265692","0.105869824619724","0.140209649911661","1"
"Disabled","1987","Baden-Württemberg","Female","42","0.0596504930694918","0.044822351535329","0.0744786346036546","1"
"Disabled","1987","Baden-Württemberg","Male","87","0.116522979081437","0.0965466960539","0.136499262108973","1"
"Disabled","1987","Bavaria","Male","75","0.122758622744919","0.100406515097539","0.145110730392298","1"
"Disabled","1987","Bavaria","Female","47","0.0726162943959252","0.0556433692958555","0.0895892194959948","1"
"Disabled","1987","Hesse","Female","27","","","","1"
"Disabled","1987","Hesse","Male","51","0.136812736465584","0.107583558127512","0.166041914803657","1"
"Disabled","1987","Rhineland-Palatinate,Saarland","Male","44","0.143744331963085","0.108516761092071","0.178971902834099","1"
"Disabled","1987","Rhineland-Palatinate,Saarland","Female","22","","","","1"
"Disabled","1987","Berlin","Male","26","","","","1"
"Disabled","1987","Berlin","Female","21","","","","1"
"Disabled","1987","Brandenburg","Male","","","","","1"
"Disabled","1987","Brandenburg","Female","","","","","1"
"Disabled","1987","Saxony","Male","","","","","1"
"Disabled","1987","Saxony","Female","","","","","1"
"Disabled","1987","Mecklenburg-Western Pomerania","Male","","","","","1"
"Disabled","1987","Mecklenburg-Western Pomerania","Female","","","","","1"
"Disabled","1987","Saxony-Anhalt","Male","","","","","1"
"Disabled","1987","Saxony-Anhalt","Female","","","","","1"
"Disabled","1987","Thuringia","Male","","","","","1"
"Disabled","1987","Thuringia","Female","","","","","1"
"Not disabled","1987","Hesse","Male","480","0.863187263534416","0.833958085196343","0.892416441872488","0"
"Not disabled","1987","Hesse","Female","497","0.934772770023045","0.91363058146587","0.95591495858022","0"
"Not disabled","1987","Rhineland-Palatinate,Saarland","Male","337","0.856255668036915","0.821028097165901","0.891483238907929","0"
"Not disabled","1987","Rhineland-Palatinate,Saarland","Female","366","0.93820640389486","0.914248260514998","0.962164547274722","0"
"Not disabled","1987","Baden-Württemberg","Male","904","0.883477020918563","0.863500737891027","0.9034533039461","0"
"Not disabled","1987","Baden-Württemberg","Female","938","0.940349506930508","0.925521365396345","0.955177648464671","0"
"Not disabled","1987","Bavaria","Male","753","0.877241377255082","0.854889269607702","0.899593484902461","0"
"Not disabled","1987","Bavaria","Female","851","0.927383705604075","0.910410780504005","0.944356630704145","0"
"Not disabled","1987","Berlin","Male","153","0.834333104760294","0.779869149151591","0.888797060368996","0"
"Not disabled","1987","Berlin","Female","159","0.831993016484757","0.777375072700154","0.88661096026936","0"
"Not disabled","1987","Schleswig-Holstein","Male","141","0.87150112303775","0.818987808202147","0.924014437873353","0"
"Not disabled","1987","Schleswig-Holstein","Female","153","0.898317764114356","0.852885836059314","0.943749692169399","0"
"Not disabled","1987","Hamburg","Male","105","0.941598713295675","0.898169374666005","0.985028051925344","0"
"Not disabled","1987","Hamburg","Female","101","0.865023975697754","0.801741790396394","0.928306160999114","0"
"Not disabled","1987","Lower Saxony","Male","473","0.851309891627026","0.821301958043945","0.881317825210106","0"
"Not disabled","1987","Lower Saxony","Female","523","0.914600129558317","0.891555586434933","0.9376446726817","0"
"Not disabled","1987","Bremen","Male","44","0.919131947785515","0.841189043484671","0.997074852086358","0"
"Not disabled","1987","Bremen","Female","48","0.879000931969773","0.792017429386082","0.965984434553463","0"
"Not disabled","1987","North Rhine-Westphalia","Male","1260","0.854311090334812","0.835980902740609","0.872641277929016","0"
"Not disabled","1987","North Rhine-Westphalia","Female","1283","0.876960262734308","0.859790350088339","0.894130175380276","0"
"Not disabled","1987","Brandenburg","Male","","","","","0"
"Not disabled","1987","Brandenburg","Female","","","","","0"
"Not disabled","1987","Mecklenburg-Western Pomerania","Male","","","","","0"
"Not disabled","1987","Mecklenburg-Western Pomerania","Female","","","","","0"
"Not disabled","1987","Saxony","Male","","","","","0"
"Not disabled","1987","Saxony","Female","","","","","0"
"Not disabled","1987","Saxony-Anhalt","Male","","","","","0"
"Not disabled","1987","Saxony-Anhalt","Female","","","","","0"
"Not disabled","1987","Thuringia","Male","","","","","0"
"Not disabled","1987","Thuringia","Female","","","","","0"
"Disabled","1988","Schleswig-Holstein","Female","22","","","","1"
"Disabled","1988","Schleswig-Holstein","Male","17","","","","1"
"Disabled","1988","Hamburg","Male","6","","","","1"
"Disabled","1988","Hamburg","Female","8","","","","1"
"Disabled","1988","Lower Saxony","Male","68","0.15123737557774","0.120112194295441","0.182362556860039","1"
"Disabled","1988","Lower Saxony","Female","30","0.0647292857635245","0.0438995015216816","0.0855590700053674","1"
"Disabled","1988","Bremen","Male","5","","","","1"
"Disabled","1988","Bremen","Female","6","","","","1"
"Disabled","1988","North Rhine-Westphalia","Male","172","0.163503512429191","0.143775796256703","0.18323122860168","1"
"Disabled","1988","North Rhine-Westphalia","Female","131","0.134414056616585","0.11617142339859","0.152656689834581","1"
"Disabled","1988","Baden-Württemberg","Male","89","0.114093587221843","0.0939404025236615","0.134246771920025","1"
"Disabled","1988","Baden-Württemberg","Female","54","0.0740732899444032","0.0573314460764284","0.0908151338123779","1"
"Disabled","1988","Bavaria","Male","74","0.122041149774428","0.0993301176723044","0.144752181876551","1"
"Disabled","1988","Bavaria","Female","54","0.0907463458786095","0.0714697352066724","0.110022956550547","1"
"Disabled","1988","Hesse","Male","53","0.153781535717161","0.122066643330694","0.185496428103628","1"
"Disabled","1988","Hesse","Female","38","0.0982027349273821","0.0721704385015312","0.124235031353233","1"
"Disabled","1988","Rhineland-Palatinate,Saarland","Male","60","0.205737991215488","0.163863868620998","0.247612113809977","1"
"Disabled","1988","Rhineland-Palatinate,Saarland","Female","25","","","","1"
"Disabled","1988","Berlin","Male","25","","","","1"
"Disabled","1988","Berlin","Female","18","","","","1"
"Disabled","1988","Brandenburg","Male","","","","","1"
"Disabled","1988","Brandenburg","Female","","","","","1"
"Disabled","1988","Saxony","Male","","","","","1"
"Disabled","1988","Saxony","Female","","","","","1"
"Disabled","1988","Mecklenburg-Western Pomerania","Male","","","","","1"
"Disabled","1988","Mecklenburg-Western Pomerania","Female","","","","","1"
"Disabled","1988","Saxony-Anhalt","Male","","","","","1"
"Disabled","1988","Saxony-Anhalt","Female","","","","","1"
"Disabled","1988","Thuringia","Male","","","","","1"
"Disabled","1988","Thuringia","Female","","","","","1"
"Not disabled","1988","Hesse","Male","444","0.846218464282839","0.814503571896372","0.877933356669306","0"
"Not disabled","1988","Hesse","Female","464","0.901797265072618","0.875764968646767","0.927829561498469","0"
"Not disabled","1988","Rhineland-Palatinate,Saarland","Male","298","0.794262008784512","0.752387886190023","0.836136131379002","0"
"Not disabled","1988","Rhineland-Palatinate,Saarland","Female","355","0.913917328938954","0.885716127161741","0.942118530716168","0"
"Not disabled","1988","Baden-Württemberg","Male","867","0.885906412778157","0.865753228079975","0.906059597476338","0"
"Not disabled","1988","Baden-Württemberg","Female","886","0.925926710055597","0.909184866187622","0.942668553923572","0"
"Not disabled","1988","Bavaria","Male","724","0.877958850225572","0.855247818123449","0.900669882327696","0"
"Not disabled","1988","Bavaria","Female","799","0.909253654121391","0.889977043449453","0.928530264793328","0"
"Not disabled","1988","Berlin","Male","143","0.833916398915335","0.777641064598956","0.890191733231713","0"
"Not disabled","1988","Berlin","Female","146","0.845714350107043","0.790430181351399","0.900998518862687","0"
"Not disabled","1988","Brandenburg","Male","","","","","0"
"Not disabled","1988","Schleswig-Holstein","Male","141","0.87366978340201","0.821867747840354","0.925471818963666","0"
"Not disabled","1988","Schleswig-Holstein","Female","144","0.85858827085532","0.805581757410687","0.911594784299954","0"
"Not disabled","1988","Hamburg","Male","92","0.948853738044666","0.905238159368849","0.992469316720483","0"
"Not disabled","1988","Hamburg","Female","97","0.890744493794851","0.831075092337628","0.950413895252075","0"
"Not disabled","1988","Lower Saxony","Male","441","0.84876262442226","0.817637443139961","0.879887805704559","0"
"Not disabled","1988","Lower Saxony","Female","506","0.935270714236476","0.914440929994633","0.956100498478318","0"
"Not disabled","1988","Bremen","Male","38","0.876479572659707","0.778134149035423","0.974824996283991","0"
"Not disabled","1988","Bremen","Female","49","0.893199383759743","0.811573511924864","0.974825255594621","0"
"Not disabled","1988","North Rhine-Westphalia","Male","1178","0.836496487570809","0.81676877139832","0.856224203743297","0"
"Not disabled","1988","North Rhine-Westphalia","Female","1212","0.865585943383415","0.84734331016542","0.88382857660141","0"
"Not disabled","1988","Brandenburg","Female","","","","","0"
"Not disabled","1988","Mecklenburg-Western Pomerania","Male","","","","","0"
"Not disabled","1988","Mecklenburg-Western Pomerania","Female","","","","","0"
"Not disabled","1988","Saxony","Male","","","","","0"
"Not disabled","1988","Saxony","Female","","","","","0"
"Not disabled","1988","Saxony-Anhalt","Male","","","","","0"
"Not disabled","1988","Saxony-Anhalt","Female","","","","","0"
"Not disabled","1988","Thuringia","Male","","","","","0"
"Not disabled","1988","Thuringia","Female","","","","","0"
"Disabled","1989","Schleswig-Holstein","Male","15","","","","1"
"Disabled","1989","Schleswig-Holstein","Female","22","","","","1"
"Disabled","1989","Hamburg","Male","7","","","","1"
"Disabled","1989","Hamburg","Female","11","","","","1"
"Disabled","1989","Lower Saxony","Male","63","0.156634362299099","0.124153539252575","0.189115185345622","1"
"Disabled","1989","Lower Saxony","Female","36","0.0914268776991619","0.0665589195919059","0.116294835806418","1"
"Disabled","1989","Bavaria","Male","72","0.125672449288339","0.102469286812026","0.148875611764651","1"
"Disabled","1989","Bavaria","Female","56","0.0972380236848554","0.0770694346449451","0.117406612724766","1"
"Disabled","1989","Bremen","Female","8","","","","1"
"Disabled","1989","Bremen","Male","8","","","","1"
"Disabled","1989","North Rhine-Westphalia","Male","166","0.168027577858808","0.147718633592037","0.188336522125579","1"
"Disabled","1989","Hesse","Male","54","0.152477917927997","0.120873420802517","0.184082415053477","1"
"Disabled","1989","North Rhine-Westphalia","Female","131","0.140555282937704","0.121798504288437","0.159312061586972","1"
"Disabled","1989","Hesse","Female","35","0.0848720154943474","0.0603704929500457","0.109373538038649","1"
"Disabled","1989","Rhineland-Palatinate,Saarland","Male","46","0.166600296140897","0.126579057136106","0.206621535145689","1"
"Disabled","1989","Rhineland-Palatinate,Saarland","Female","26","","","","1"
"Disabled","1989","Berlin","Male","27","","","","1"
"Disabled","1989","Berlin","Female","18","","","","1"
"Disabled","1989","Brandenburg","Male","","","","","1"
"Disabled","1989","Brandenburg","Female","","","","","1"
"Disabled","1989","Baden-Württemberg","Male","96","0.132941514847067","0.11089482408787","0.154988205606264","1"
"Disabled","1989","Baden-Württemberg","Female","50","0.0697719527722536","0.0531829933004247","0.0863609122440825","1"
"Disabled","1989","Mecklenburg-Western Pomerania","Male","","","","","1"
"Disabled","1989","Mecklenburg-Western Pomerania","Female","","","","","1"
"Disabled","1989","Saxony","Male","","","","","1"
"Disabled","1989","Saxony","Female","","","","","1"
"Disabled","1989","Saxony-Anhalt","Male","","","","","1"
"Disabled","1989","Saxony-Anhalt","Female","","","","","1"
"Disabled","1989","Thuringia","Male","","","","","1"
"Disabled","1989","Thuringia","Female","","","","","1"
"Not disabled","1989","Hesse","Male","443","0.847522082072003","0.815917584946522","0.879126579197483","0"
"Not disabled","1989","Hesse","Female","462","0.915127984505653","0.890626461961351","0.939629507049954","0"
"Not disabled","1989","Rhineland-Palatinate,Saarland","Male","287","0.833399703859103","0.793378464854311","0.873420942863894","0"
"Not disabled","1989","Rhineland-Palatinate,Saarland","Female","332","0.916407891263968","0.887737499432541","0.945078283095396","0"
"Not disabled","1989","Baden-Württemberg","Male","815","0.867058485152933","0.845011794393736","0.88910517591213","0"
"Not disabled","1989","Baden-Württemberg","Female","856","0.930228047227746","0.913639087755918","0.946817006699575","0"
"Not disabled","1989","Bavaria","Male","712","0.874327550711661","0.851124388235349","0.897530713187974","0"
"Not disabled","1989","Bavaria","Female","773","0.902761976315145","0.882593387275234","0.922930565355055","0"
"Not disabled","1989","Berlin","Male","132","0.807965458307829","0.746739498406702","0.869191418208957","0"
"Not disabled","1989","Berlin","Female","150","0.854395753464151","0.80106103445293","0.907730472475372","0"
"Not disabled","1989","Schleswig-Holstein","Male","134","0.869446177092614","0.815349435796523","0.923542918388704","0"
"Not disabled","1989","Brandenburg","Male","","","","","0"
"Not disabled","1989","Brandenburg","Female","","","","","0"
"Not disabled","1989","Schleswig-Holstein","Female","133","0.836446347993267","0.778218410169626","0.894674285816909","0"
"Not disabled","1989","Hamburg","Male","90","0.90605262886082","0.847992064585494","0.964113193136146","0"
"Not disabled","1989","Hamburg","Female","89","0.865787714221309","0.798976411972908","0.932599016469711","0"
"Not disabled","1989","Lower Saxony","Male","418","0.843365637700901","0.810884814654378","0.875846460747425","0"
"Not disabled","1989","Lower Saxony","Female","480","0.908573122300838","0.883705164193582","0.933441080408094","0"
"Not disabled","1989","Bremen","Male","41","0.8503126052018","0.750420313999918","0.950204896403683","0"
"Not disabled","1989","Bremen","Female","49","0.853777676911809","0.76205221644502","0.945503137378598","0"
"Not disabled","1989","North Rhine-Westphalia","Male","1136","0.831972422141192","0.811663477874421","0.852281366407963","0"
"Not disabled","1989","North Rhine-Westphalia","Female","1188","0.859444717062296","0.840687938413028","0.878201495711563","0"
"Not disabled","1989","Mecklenburg-Western Pomerania","Male","","","","","0"
"Not disabled","1989","Mecklenburg-Western Pomerania","Female","","","","","0"
"Not disabled","1989","Saxony","Male","","","","","0"
"Not disabled","1989","Saxony","Female","","","","","0"
"Not disabled","1989","Saxony-Anhalt","Male","","","","","0"
"Not disabled","1989","Saxony-Anhalt","Female","","","","","0"
"Not disabled","1989","Thuringia","Male","","","","","0"
"Not disabled","1989","Thuringia","Female","","","","","0"
"Disabled","1990","Schleswig-Holstein","Male","","","","","1"
