"m11124","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Disabled","1994","Not Employed","indirect migration background","8","","","","1"
"Disabled","1994","Employed","no migration background","285","0.0540428789880617","0.048540321574193","0.0595454364019304","1"
"Disabled","1994","Employed","direct migration background","81","0.0564631899182597","0.0448939060458964","0.068032473790623","1"
"Disabled","1994","Employed","indirect migration background","3","","","","1"
"Not disabled","1994","Not Employed","no migration background","2902","0.788519673148067","0.775069546283261","0.801969800012873","0"
"Not disabled","1994","Not Employed","direct migration background","687","0.759665775610703","0.730631866129976","0.78869968509143","0"
"Not disabled","1994","Not Employed","indirect migration background","164","0.93481265650772","0.89792103018801","0.971704282827431","0"
"Not disabled","1994","Employed","no migration background","6201","0.945957121011938","0.94045456359807","0.951459678425807","0"
"Not disabled","1994","Employed","direct migration background","1448","0.94353681008174","0.931967526209377","0.955106093954104","0"
"Not disabled","1994","Employed","indirect migration background","320","0.971499262983704","0.953352627605804","0.989645898361605","0"
"Disabled","1995","Not Employed","no migration background","676","0.229839733320872","0.215942825154468","0.243736641487277","1"
"Disabled","1995","Not Employed","direct migration background","166","0.193751740327356","0.17034191179899","0.217161568855722","1"
"Disabled","1995","Not Employed","indirect migration background","7","","","","1"
"Disabled","1995","Employed","no migration background","307","0.0583359743168513","0.0526076835596738","0.0640642650740287","1"
"Disabled","1995","Employed","direct migration background","77","0.0448466352478411","0.0349908127075636","0.0547024577881187","1"
"Disabled","1995","Employed","indirect migration background","4","","","","1"
"Not disabled","1995","Not Employed","no migration background","2845","0.770160266679128","0.756263358512723","0.784057174845532","0"
"Not disabled","1995","Not Employed","direct migration background","929","0.806248259672644","0.782838431144278","0.82965808820101","0"
"Not disabled","1995","Not Employed","indirect migration background","164","0.94081900206876","0.905452328161431","0.976185675976088","0"
"Not disabled","1995","Employed","no migration background","6124","0.941664025683149","0.935935734925971","0.947392316440326","0"
"Not disabled","1995","Employed","direct migration background","1617","0.955153364752159","0.945297542211881","0.965009187292436","0"
"Not disabled","1995","Employed","indirect migration background","335","0.974733559072279","0.958027914520248","0.99143920362431","0"
"Disabled","1996","Not Employed","no migration background","692","0.239014093966757","0.224762319802487","0.253265868131028","1"
"Disabled","1996","Not Employed","direct migration background","175","0.222144626809687","0.196634340098385","0.24765491352099","1"
"Disabled","1996","Not Employed","indirect migration background","5","","","","1"
"Disabled","1996","Employed","no migration background","303","0.0557142892138838","0.0501279194676578","0.0613006589601098","1"
"Disabled","1996","Employed","direct migration background","67","0.0373749316131988","0.0280575186131115","0.046692344613286","1"
"Disabled","1996","Employed","indirect migration background","6","","","","1"
"Not disabled","1996","Not Employed","no migration background","2748","0.760985906033243","0.746734131868972","0.775237680197513","0"
"Not disabled","1996","Not Employed","direct migration background","845","0.777855373190313","0.75234508647901","0.803365659901615","0"
"Not disabled","1996","Not Employed","indirect migration background","176","0.968368068098938","0.942870903231439","0.993865232966438","0"
"Not disabled","1996","Employed","no migration background","6173","0.944285710786116","0.93869934103989","0.949872080532342","0"
"Not disabled","1996","Employed","direct migration background","1525","0.962625068386801","0.953307655386714","0.971942481386889","0"
"Not disabled","1996","Employed","indirect migration background","361","0.973911441545519","0.957603474164718","0.99021940892632","0"
"Disabled","1997","Not Employed","no migration background","678","0.228504882741821","0.214590865997949","0.242418899485692","1"
"Disabled","1997","Not Employed","direct migration background","166","0.194233180695286","0.169847273647359","0.218619087743212","1"
"Disabled","1997","Not Employed","indirect migration background","7","","","","1"
"Disabled","1997","Employed","no migration background","310","0.0612717622321856","0.0553477512090595","0.0671957732553118","1"
"Disabled","1997","Employed","direct migration background","57","0.0347522996401085","0.0253959735863779","0.044108625693839","1"
"Disabled","1997","Employed","indirect migration background","9","","","","1"
"Not disabled","1997","Not Employed","no migration background","2820","0.771495117258179","0.757581100514308","0.785409134002051","0"
"Not disabled","1997","Not Employed","direct migration background","845","0.805766819304714","0.781380912256788","0.830152726352641","0"
"Not disabled","1997","Not Employed","indirect migration background","195","0.949730489838612","0.919598700441093","0.97986227923613","0"
"Not disabled","1997","Employed","no migration background","5986","0.938728237767814","0.932804226744688","0.94465224879094","0"
"Not disabled","1997","Employed","direct migration background","1415","0.965247700359892","0.955891374306161","0.974604026413622","0"
"Not disabled","1997","Employed","indirect migration background","364","0.969613474261932","0.952194061105878","0.987032887417985","0"
"Disabled","1998","Not Employed","no migration background","836","0.226371622498659","0.213689809457262","0.239053435540057","1"
"Disabled","1998","Not Employed","direct migration background","172","0.20282155157356","0.178010947815346","0.227632155331774","1"
"Disabled","1998","Not Employed","indirect migration background","4","","","","1"
"Disabled","1998","Employed","no migration background","350","0.0606685985008265","0.0551068045566297","0.0662303924450234","1"
"Disabled","1998","Employed","direct migration background","58","0.0386989201255005","0.028613614417139","0.048784225833862","1"
"Disabled","1998","Employed","indirect migration background","12","","","","1"
"Not disabled","1998","Not Employed","no migration background","3347","0.773628377501341","0.760946564459943","0.786310190542738","0"
"Not disabled","1998","Not Employed","indirect migration background","204","0.964259558904726","0.939030947116353","0.9894881706931","0"
"Not disabled","1998","Not Employed","direct migration background","837","0.79717844842644","0.772367844668226","0.821989052184654","0"
"Not disabled","1998","Employed","no migration background","6727","0.939331401499173","0.933769607554977","0.94489319544337","0"
"Not disabled","1998","Employed","direct migration background","1347","0.9613010798745","0.951215774166138","0.971386385582861","0"
"Not disabled","1998","Employed","indirect migration background","384","0.975761929451203","0.960615109764102","0.990908749138304","0"
"Disabled","1999","Not Employed","no migration background","803","0.241714408954238","0.228187510456954","0.255241307451523","1"
"Disabled","1999","Not Employed","direct migration background","159","0.214339811929628","0.187648251582125","0.241031372277131","1"
"Disabled","1999","Employed","direct migration background","58","0.0455481057548182","0.0342616150706921","0.0568345964389444","1"
"Disabled","1999","Not Employed","indirect migration background","10","","","","1"
"Disabled","1999","Employed","no migration background","369","0.0656157823544729","0.0598412025088178","0.0713903622001279","1"
"Disabled","1999","Employed","indirect migration background","9","","","","1"
"Not disabled","1999","Not Employed","no migration background","3045","0.758285591045762","0.744758692548477","0.771812489543046","0"
"Not disabled","1999","Not Employed","indirect migration background","183","0.935137147639534","0.900391123848419","0.969883171430648","0"
"Not disabled","1999","Not Employed","direct migration background","749","0.785660188070372","0.758968627722869","0.812351748417875","0"
"Not disabled","1999","Employed","no migration background","6694","0.934384217645527","0.928609637799872","0.940158797491182","0"
"Not disabled","1999","Employed","direct migration background","1253","0.954451894245182","0.943165403561056","0.965738384929308","0"
"Not disabled","1999","Employed","indirect migration background","410","0.982111414116177","0.969420016109504","0.994802812122851","0"
"Disabled","2000","Not Employed","no migration background","1472","0.213751596985241","0.204428161901841","0.223075032068642","1"
"Disabled","2000","Not Employed","direct migration background","205","0.159917371273899","0.140451745914968","0.179382996632829","1"
"Disabled","2000","Employed","direct migration background","68","0.0369644767151248","0.0286476396906256","0.045281313739624","1"
"Disabled","2000","Not Employed","indirect migration background","13","","","","1"
"Disabled","2000","Employed","no migration background","673","0.0617238915467813","0.0575235701133881","0.0659242129801745","1"
"Disabled","2000","Employed","indirect migration background","14","","","","1"
"Not disabled","2000","Not Employed","no migration background","5955","0.786248403014759","0.776924967931358","0.795571838098159","0"
"Not disabled","2000","Not Employed","indirect migration background","234","0.932571358529249","0.901298840194031","0.963843876864467","0"
"Not disabled","2000","Not Employed","direct migration background","1157","0.840082628726101","0.820617003367171","0.859548254085032","0"
"Not disabled","2000","Employed","no migration background","11937","0.938276108453219","0.934075787019825","0.942476429886612","0"
"Not disabled","2000","Employed","direct migration background","1909","0.963035523284875","0.954718686260376","0.971352360309374","0"
"Not disabled","2000","Employed","indirect migration background","570","0.982377802891755","0.9717066592662","0.993048946517309","0"
"Disabled","2001","Not Employed","no migration background","1354","0.222885323896356","0.212927369734829","0.232843278057883","1"
"Disabled","2001","Employed","direct migration background","67","0.0378987082199461","0.0290650932235956","0.0467323232162966","1"
"Disabled","2001","Not Employed","direct migration background","183","0.166106754931168","0.144568264731089","0.187645245131247","1"
"Disabled","2001","Not Employed","indirect migration background","17","","","","1"
"Disabled","2001","Employed","no migration background","584","0.058120328669188","0.0538576081744129","0.0623830491639631","1"
"Disabled","2001","Employed","indirect migration background","15","","","","1"
"Not disabled","2001","Not Employed","no migration background","5356","0.777114676103644","0.767156721942117","0.787072630265171","0"
"Not disabled","2001","Not Employed","indirect migration background","216","0.899187504628368","0.860528341850486","0.93784666740625","0"
"Not disabled","2001","Employed","no migration background","10989","0.941879671330812","0.937616950836037","0.946142391825587","0"
"Not disabled","2001","Employed","direct migration background","1728","0.962101291780054","0.953267676783703","0.970934906776404","0"
"Not disabled","2001","Not Employed","direct migration background","964","0.833893245068832","0.812354754868753","0.855431735268911","0"
"Not disabled","2001","Employed","indirect migration background","528","0.980283460295702","0.968590099158475","0.991976821432928","0"
"Disabled","2002","Not Employed","no migration background","1440","0.234715192707223","0.224731686969788","0.244698698444658","1"
"Disabled","2002","Employed","direct migration background","67","0.0438462994127538","0.0341387996776819","0.0535537991478256","1"
"Disabled","2002","Not Employed","direct migration background","179","0.16175940084565","0.140077501627439","0.183441300063861","1"
"Disabled","2002","Not Employed","indirect migration background","18","","","","1"
"Disabled","2002","Employed","no migration background","672","0.0655332816359627","0.0612096208546328","0.0698569424172926","1"
"Disabled","2002","Employed","indirect migration background","13","","","","1"
"Not disabled","2002","Not Employed","no migration background","5483","0.765284807292777","0.755301301555342","0.775268313030212","0"
"Not disabled","2002","Not Employed","indirect migration background","221","0.899456239468279","0.861330636380113","0.937581842556445","0"
"Not disabled","2002","Employed","no migration background","11912","0.934466718364037","0.930143057582707","0.938790379145367","0"
"Not disabled","2002","Employed","direct migration background","1642","0.956153700587246","0.946446200852174","0.965861200322318","0"
"Not disabled","2002","Not Employed","direct migration background","929","0.83824059915435","0.816558699936139","0.859922498372561","0"
"Not disabled","2002","Employed","indirect migration background","532","0.980710128833977","0.96916271224715","0.992257545420803","0"
"Disabled","2003","Not Employed","no migration background","1428","0.229419300284879","0.21947394664406","0.239364653925698","1"
"Disabled","2003","Not Employed","direct migration background","169","0.15928692702127","0.137319284334155","0.181254569708385","1"
"Disabled","2003","Not Employed","indirect migration background","13","","","","1"
"Disabled","2003","Employed","direct migration background","75","0.0426417806674228","0.0326665054759525","0.0526170558588931","1"
"Disabled","2003","Employed","no migration background","644","0.0653258054328894","0.0608967665895262","0.0697548442762525","1"
"Disabled","2003","Employed","indirect migration background","15","","","","1"
"Not disabled","2003","Not Employed","no migration background","5438","0.770580699715121","0.760635346074302","0.78052605335594","0"
"Not disabled","2003","Not Employed","indirect migration background","237","0.93278194336173","0.901742699850935","0.963821186872525","0"
"Not disabled","2003","Employed","no migration background","11313","0.934674194567111","0.930245155723747","0.939103233410474","0"
"Not disabled","2003","Not Employed","direct migration background","897","0.84071307297873","0.818745430291615","0.862680715665845","0"
"Not disabled","2003","Employed","direct migration background","1501","0.957358219332577","0.947382944141107","0.967333494524048","0"
"Not disabled","2003","Employed","indirect migration background","525","0.984522553592824","0.974111044079522","0.994934063106127","0"
"Disabled","2004","Not Employed","no migration background","1443","0.236540107896291","0.226483229515491","0.24659698627709","1"
"Disabled","2004","Not Employed","direct migration background","180","0.17039772173407","0.147911690464024","0.192883753004115","1"
"Disabled","2004","Not Employed","indirect migration background","14","","","","1"
"Disabled","2004","Employed","direct migration background","66","0.0426519140562916","0.0323360989713298","0.0529677291412534","1"
"Disabled","2004","Employed","no migration background","647","0.0679102321073328","0.063307143882117","0.0725133203325486","1"
"Disabled","2004","Employed","indirect migration background","18","","","","1"
"Not disabled","2004","Not Employed","no migration background","5416","0.76345989210371","0.75340301372291","0.773516770484509","0"
"Not disabled","2004","Not Employed","indirect migration background","248","0.927044188900668","0.895553830144154","0.958534547657182","0"
"Not disabled","2004","Employed","no migration background","10829","0.932089767892667","0.927486679667451","0.936692856117883","0"
"Not disabled","2004","Not Employed","direct migration background","894","0.82960227826593","0.807116246995885","0.852088309535976","0"
"Not disabled","2004","Employed","direct migration background","1408","0.957348085943708","0.947032270858747","0.96766390102867","0"
"Not disabled","2004","Employed","indirect migration background","531","0.969590466423716","0.955226943674374","0.983953989173059","0"
"Disabled","2005","Not Employed","no migration background","1424","0.235816159298266","0.225580127096283","0.246052191500249","1"
"Disabled","2005","Not Employed","direct migration background","176","0.168644332066227","0.145552057640115","0.191736606492339","1"
"Disabled","2005","Not Employed","indirect migration background","12","","","","1"
"Disabled","2005","Employed","direct migration background","63","0.0428072721768292","0.0320806368899421","0.0535339074637162","1"
"Disabled","2005","Employed","no migration background","635","0.0678627145259599","0.0631531838175789","0.0725722452343409","1"
"Disabled","2005","Employed","indirect migration background","11","","","","1"
"Not disabled","2005","Not Employed","no migration background","5183","0.764183840701734","0.753947808499751","0.774419872903717","0"
"Not disabled","2005","Not Employed","direct migration background","834","0.831355667933773","0.808263393507661","0.854447942359885","0"
"Not disabled","2005","Not Employed","indirect migration background","272","0.932714258434287","0.903578605808715","0.96184991105986","0"
"Not disabled","2005","Employed","no migration background","10321","0.93213728547404","0.927427754765659","0.936846816182421","0"
"Not disabled","2005","Employed","direct migration background","1305","0.957192727823171","0.946466092536284","0.967919363110058","0"
"Not disabled","2005","Employed","indirect migration background","538","0.988939793813253","0.980191397340659","0.997688190285847","0"
"Disabled","2006","Not Employed","no migration background","1612","0.243257738370684","0.23339927851134","0.253116198230028","1"
"Disabled","2006","Not Employed","direct migration background","193","0.192495602221328","0.168382908857635","0.216608295585022","1"
"Disabled","2006","Not Employed","indirect migration background","13","","","","1"
"Disabled","2006","Employed","no migration background","671","0.0683905826302351","0.0637866538694858","0.0729945113909845","1"
"Disabled","2006","Employed","direct migration background","63","0.0408693388112377","0.0303469019136971","0.0513917757087783","1"
"Disabled","2006","Employed","indirect migration background","11","","","","1"
"Not disabled","2006","Not Employed","no migration background","5664","0.756742261629316","0.746883801769972","0.76660072148866","0"
"Not disabled","2006","Not Employed","direct migration background","834","0.807504397778672","0.783391704414978","0.831617091142365","0"
"Not disabled","2006","Not Employed","indirect migration background","244","0.929511080265605","0.898216491974111","0.960805668557099","0"
"Not disabled","2006","Employed","no migration background","10876","0.931609417369765","0.927005488609016","0.936213346130514","0"
"Not disabled","2006","Employed","direct migration background","1297","0.959130661188762","0.948608224291222","0.969653098086303","0"
"Not disabled","2006","Employed","indirect migration background","555","0.991022983985824","0.983252505921162","0.998793462050486","0"
"Disabled","2007","Not Employed","no migration background","1517","0.241476373658791","0.231350955434383","0.251601791883199","1"
"Disabled","2007","Not Employed","direct migration background","171","0.184366732718227","0.158803798425312","0.209929667011143","1"
"Disabled","2007","Not Employed","indirect migration background","12","","","","1"
"Disabled","2007","Employed","no migration background","651","0.0701820983853046","0.0653647491612357","0.0749994476093735","1"
"Disabled","2007","Employed","direct migration background","58","0.0462828218762578","0.0346265272559145","0.0579391164966012","1"
"Disabled","2007","Employed","indirect migration background","14","","","","1"
"Not disabled","2007","Not Employed","no migration background","5346","0.758523626341209","0.748398208116801","0.768649044565617","0"
"Not disabled","2007","Not Employed","direct migration background","713","0.815633267281773","0.790070332988857","0.841196201574688","0"
"Not disabled","2007","Not Employed","indirect migration background","220","0.938746337153803","0.907890008032012","0.969602666275595","0"
"Not disabled","2007","Employed","no migration background","10151","0.929817901614695","0.925000552390627","0.934635250838764","0"
"Not disabled","2007","Employed","direct migration background","1190","0.953717178123742","0.942060883503399","0.965373472744086","0"
"Not disabled","2007","Employed","indirect migration background","541","0.983303174213519","0.97264304968773","0.993963298739308","0"
"Disabled","2008","Not Employed","no migration background","1427","0.239441885554478","0.229041177055392","0.249842594053564","1"
"Disabled","2008","Not Employed","direct migration background","156","0.191211594883777","0.16399489420327","0.218428295564285","1"
"Disabled","2008","Not Employed","indirect migration background","13","","","","1"
"Disabled","2008","Employed","no migration background","616","0.070706897315534","0.0657420561427995","0.0756717384882685","1"
"Disabled","2008","Employed","direct migration background","51","0.0406566338955315","0.0290436503834119","0.052269617407651","1"
"Disabled","2008","Employed","indirect migration background","16","","","","1"
"Not disabled","2008","Not Employed","no migration background","5040","0.760558114445522","0.750157405946436","0.770958822944608","0"
"Not disabled","2008","Not Employed","direct migration background","646","0.808788405116223","0.781571704435715","0.83600510579673","0"
"Not disabled","2008","Not Employed","indirect migration background","194","0.902558538228949","0.862159362613041","0.942957713844856","0"
"Not disabled","2008","Employed","no migration background","9624","0.929293102684466","0.924328261511732","0.934257943857201","0"
"Not disabled","2008","Employed","direct migration background","1060","0.959343366104469","0.947730382592349","0.970956349616588","0"
"Not disabled","2008","Employed","indirect migration background","550","0.97712987973492","0.964814430835815","0.989445328634025","0"
"Disabled","2009","Not Employed","no migration background","1348","0.245298622481457","0.234393447838835","0.256203797124078","1"
"Disabled","2009","Not Employed","direct migration background","141","0.197623929458777","0.167738145481114","0.22750971343644","1"
"Disabled","2009","Not Employed","indirect migration background","11","","","","1"
"Disabled","2009","Employed","no migration background","608","0.0689358308798924","0.0639019378221666","0.0739697239376182","1"
"Disabled","2009","Employed","direct migration background","43","0.0474007080610646","0.034096697072675","0.0607047190494542","1"
"Disabled","2009","Employed","indirect migration background","15","","","","1"
"Not disabled","2009","Not Employed","no migration background","4632","0.754701377518543","0.743796202875922","0.765606552161165","0"
"Not disabled","2009","Not Employed","direct migration background","541","0.802376070541223","0.77249028656356","0.832261854518886","0"
"Not disabled","2009","Not Employed","indirect migration background","183","0.911236676702334","0.871216444998494","0.951256908406175","0"
"Not disabled","2009","Employed","no migration background","9122","0.931064169120108","0.926030276062382","0.936098062177834","0"
"Not disabled","2009","Employed","direct migration background","937","0.952599291938935","0.939295280950546","0.965903302927325","0"
