"m11124","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Disabled","1986","35-65 y.","direct migration background","","","",""
"Disabled","1986","35-65 y.","indirect migration background","","","",""
"Disabled","1986","66 and older","no migration background","2","","",""
"Disabled","1986","66 and older","direct migration background","","","",""
"Disabled","1986","66 and older","indirect migration background","","","",""
"Not disabled","1987","16-34 y.","no migration background","2751","0.979616595221612","0.974390034858244","0.98484315558498"
"Not disabled","1987","16-34 y.","direct migration background","1062","0.987065936373956","0.980317847119286","0.993814025628626"
"Not disabled","1987","16-34 y.","indirect migration background","142","0.955934758894214","0.922643220430985","0.989226297357443"
"Not disabled","1987","35-65 y.","no migration background","3175","0.863203537823815","0.852031055704976","0.874376019942654"
"Not disabled","1987","35-65 y.","direct migration background","1578","0.887103513563807","0.872042211115098","0.902164816012517"
"Not disabled","1987","35-65 y.","indirect migration background","24","","",""
"Not disabled","1987","66 and older","no migration background","790","0.786370478805745","0.761204997950418","0.811535959661073"
"Not disabled","1987","66 and older","direct migration background","44","0.786760212533672","0.678511669110643","0.895008755956702"
"Not disabled","1987","66 and older","indirect migration background","3","","",""
"Disabled","1987","16-34 y.","no migration background","57","0.0203834047783882","0.0151568444150201","0.0256099651417563"
"Disabled","1987","16-34 y.","direct migration background","15","","",""
"Disabled","1987","16-34 y.","indirect migration background","4","","",""
"Disabled","1987","35-65 y.","no migration background","459","0.136796462176185","0.125623980057346","0.147968944295024"
"Disabled","1987","35-65 y.","direct migration background","118","0.112896486436193","0.0978351839874834","0.127957788884903"
"Disabled","1987","35-65 y.","indirect migration background","2","","",""
"Disabled","1987","66 and older","no migration background","229","0.213629521194255","0.188464040338927","0.238795002049582"
"Disabled","1987","66 and older","direct migration background","11","","",""
"Disabled","1987","66 and older","indirect migration background","1","","",""
"Not disabled","1988","16-34 y.","no migration background","2572","0.97850354217833","0.972960669927629","0.98404641442903"
"Not disabled","1988","16-34 y.","direct migration background","1005","0.98552712458451","0.978208626274026","0.992845622894993"
"Not disabled","1988","16-34 y.","indirect migration background","187","0.942094705803654","0.909228191728366","0.974961219878942"
"Not disabled","1988","35-65 y.","no migration background","3020","0.859370006017565","0.847794884833279","0.870945127201851"
"Not disabled","1988","35-65 y.","direct migration background","1449","0.868308132632984","0.851712868862188","0.884903396403781"
"Not disabled","1988","35-65 y.","indirect migration background","23","","",""
"Not disabled","1988","66 and older","no migration background","717","0.742652836921088","0.715282025787884","0.770023648054292"
"Not disabled","1988","66 and older","direct migration background","48","0.74228059379636","0.634277690409131","0.850283497183589"
"Not disabled","1988","66 and older","indirect migration background","3","","",""
"Disabled","1988","16-34 y.","no migration background","58","0.0214964578216704","0.0159535855709697","0.027039330072371"
"Disabled","1988","16-34 y.","direct migration background","18","","",""
"Disabled","1988","16-34 y.","indirect migration background","7","","",""
"Disabled","1988","35-65 y.","no migration background","445","0.140629993982435","0.129054872798149","0.152205115166721"
"Disabled","1988","35-65 y.","direct migration background","146","0.131691867367016","0.115096603596219","0.148287131137812"
"Disabled","1988","35-65 y.","indirect migration background","2","","",""
"Disabled","1988","66 and older","no migration background","263","0.257347163078912","0.229976351945708","0.284717974212116"
"Disabled","1988","66 and older","direct migration background","15","","",""
"Disabled","1988","66 and older","indirect migration background","1","","",""
"Not disabled","1989","16-34 y.","no migration background","2517","0.978601137683693","0.973008575660292","0.984193699707094"
"Not disabled","1989","16-34 y.","direct migration background","948","0.990641964003855","0.984554490087652","0.996729437920057"
"Not disabled","1989","16-34 y.","indirect migration background","223","0.952789825142179","0.925320580977444","0.980259069306913"
"Not disabled","1989","35-65 y.","no migration background","2854","0.853688066633878","0.841611607337309","0.865764525930447"
"Not disabled","1989","35-65 y.","direct migration background","1430","0.890644281686212","0.875192218209394","0.906096345163031"
"Not disabled","1989","35-65 y.","indirect migration background","25","","",""
"Not disabled","1989","66 and older","no migration background","672","0.717061433795905","0.688388760970606","0.745734106621204"
"Not disabled","1989","66 and older","direct migration background","48","0.68829677331244","0.579006361735972","0.797587184888909"
"Not disabled","1989","66 and older","indirect migration background","3","","",""
"Disabled","1989","16-34 y.","no migration background","55","0.0213988623163069","0.0158063002929061","0.0269914243397076"
"Disabled","1989","16-34 y.","direct migration background","13","","",""
"Disabled","1989","16-34 y.","indirect migration background","6","","",""
"Disabled","1989","35-65 y.","no migration background","436","0.146311933366122","0.134235474069554","0.158388392662691"
"Disabled","1989","35-65 y.","direct migration background","137","0.109355718313788","0.0939036548369691","0.124807781790606"
"Disabled","1989","35-65 y.","indirect migration background","2","","",""
"Disabled","1989","66 and older","no migration background","276","0.282938566204095","0.254265893378796","0.311611239029394"
"Disabled","1989","66 and older","direct migration background","21","","",""
"Disabled","1989","66 and older","indirect migration background","1","","",""
"Not disabled","1990","16-34 y.","no migration background","","","",""
"Not disabled","1990","16-34 y.","direct migration background","","","",""
"Not disabled","1990","16-34 y.","indirect migration background","","","",""
"Not disabled","1990","35-65 y.","no migration background","","","",""
"Not disabled","1990","35-65 y.","direct migration background","","","",""
"Not disabled","1990","35-65 y.","indirect migration background","","","",""
"Not disabled","1990","66 and older","no migration background","","","",""
"Not disabled","1990","66 and older","direct migration background","","","",""
"Not disabled","1990","66 and older","indirect migration background","","","",""
"Disabled","1990","16-34 y.","no migration background","","","",""
"Disabled","1990","16-34 y.","direct migration background","","","",""
"Disabled","1990","16-34 y.","indirect migration background","","","",""
"Disabled","1990","35-65 y.","no migration background","","","",""
"Disabled","1990","35-65 y.","direct migration background","","","",""
"Disabled","1990","35-65 y.","indirect migration background","","","",""
"Disabled","1990","66 and older","no migration background","","","",""
"Disabled","1990","66 and older","direct migration background","","","",""
"Disabled","1990","66 and older","indirect migration background","","","",""
"Not disabled","1991","16-34 y.","no migration background","3897","0.982383811600279","0.97828392901927","0.986483694181287"
"Not disabled","1991","16-34 y.","direct migration background","870","0.98145525608996","0.972581912857414","0.990328599322505"
"Not disabled","1991","16-34 y.","indirect migration background","314","0.966845289168035","0.947228667472302","0.986461910863768"
"Not disabled","1991","35-65 y.","no migration background","4918","0.889054106734525","0.880628939733451","0.8974792737356"
"Not disabled","1991","35-65 y.","direct migration background","1485","0.905254735441037","0.891019915453768","0.919489555428306"
"Not disabled","1991","35-65 y.","indirect migration background","26","","",""
"Not disabled","1991","66 and older","no migration background","1060","0.763702581390148","0.74100826114536","0.786396901634936"
"Not disabled","1991","66 and older","direct migration background","91","0.673268423511083","0.590042647552034","0.756494199470132"
"Not disabled","1991","66 and older","indirect migration background","3","","",""
"Disabled","1991","16-34 y.","no migration background","58","0.0176161883997214","0.0135163058187129","0.0217160709807299"
"Disabled","1991","16-34 y.","direct migration background","18","","",""
"Disabled","1991","16-34 y.","indirect migration background","6","","",""
"Disabled","1991","35-65 y.","no migration background","420","0.110945893265475","0.1025207262644","0.119371060266549"
"Disabled","1991","35-65 y.","direct migration background","141","0.094745264558963","0.0805104445716937","0.108980084546232"
"Disabled","1991","35-65 y.","indirect migration background","","","",""
"Disabled","1991","66 and older","no migration background","286","0.236297418609852","0.213603098365064","0.25899173885464"
"Disabled","1991","66 and older","direct migration background","31","0.326731576488917","0.243505800529868","0.409957352447966"
"Disabled","1991","66 and older","indirect migration background","2","","",""
"Not disabled","1992","16-34 y.","no migration background","3698","0.981815823727972","0.977547227133093","0.986084420322852"
"Not disabled","1992","16-34 y.","direct migration background","830","0.985952090211886","0.978002846607829","0.993901333815943"
"Not disabled","1992","16-34 y.","indirect migration background","370","0.958908824290631","0.938950722462863","0.978866926118399"
"Not disabled","1992","35-65 y.","no migration background","4692","0.873501237177494","0.864504362919123","0.882498111435864"
"Not disabled","1992","35-65 y.","direct migration background","1417","0.886683934811408","0.8710344463162","0.902333423306615"
"Not disabled","1992","35-65 y.","indirect migration background","27","","",""
"Not disabled","1992","66 and older","no migration background","963","0.721403587744074","0.697191507079935","0.745615668408213"
"Not disabled","1992","66 and older","direct migration background","93","0.634461763457931","0.553820571101041","0.715102955814822"
"Not disabled","1992","66 and older","indirect migration background","2","","",""
"Disabled","1992","16-34 y.","no migration background","66","0.0181841762720274","0.0139155796771482","0.0224527728669067"
"Disabled","1992","16-34 y.","direct migration background","12","","",""
"Disabled","1992","16-34 y.","indirect migration background","10","","",""
"Disabled","1992","35-65 y.","no migration background","552","0.126498762822506","0.117501888564136","0.135495637080877"
"Disabled","1992","35-65 y.","direct migration background","159","0.113316065188593","0.0976665766933851","0.1289655536838"
"Disabled","1992","35-65 y.","indirect migration background","","","",""
"Disabled","1992","66 and older","no migration background","354","0.278596412255926","0.254384331591787","0.302808492920065"
"Disabled","1992","66 and older","direct migration background","44","0.365538236542069","0.284897044185178","0.446179428898959"
"Disabled","1992","66 and older","indirect migration background","2","","",""
"Not disabled","1993","16-34 y.","no migration background","","","",""
"Not disabled","1993","16-34 y.","direct migration background","","","",""
"Not disabled","1993","16-34 y.","indirect migration background","","","",""
"Not disabled","1993","35-65 y.","no migration background","","","",""
"Not disabled","1993","35-65 y.","direct migration background","","","",""
"Not disabled","1993","35-65 y.","indirect migration background","","","",""
"Not disabled","1993","66 and older","no migration background","","","",""
"Not disabled","1993","66 and older","direct migration background","","","",""
"Not disabled","1993","66 and older","indirect migration background","","","",""
"Disabled","1993","16-34 y.","no migration background","","","",""
"Disabled","1993","16-34 y.","direct migration background","","","",""
"Disabled","1993","16-34 y.","indirect migration background","","","",""
"Disabled","1993","35-65 y.","no migration background","","","",""
"Disabled","1993","35-65 y.","direct migration background","","","",""
"Disabled","1993","35-65 y.","indirect migration background","","","",""
"Disabled","1993","66 and older","no migration background","","","",""
"Disabled","1993","66 and older","direct migration background","","","",""
"Disabled","1993","66 and older","indirect migration background","","","",""
"Not disabled","1994","16-34 y.","no migration background","3525","0.983035735183657","0.978809685708714","0.987261784658599"
"Not disabled","1994","16-34 y.","direct migration background","750","0.993457222897584","0.987721570131566","0.999192875663602"
"Not disabled","1994","16-34 y.","indirect migration background","455","0.977642774578445","0.964176215341467","0.991109333815423"
"Not disabled","1994","35-65 y.","no migration background","4586","0.879240590823063","0.870303842724726","0.888177338921399"
"Not disabled","1994","35-65 y.","direct migration background","1274","0.882056706926069","0.865339452572671","0.898773961279467"
"Not disabled","1994","35-65 y.","indirect migration background","27","","",""
"Not disabled","1994","66 and older","no migration background","992","0.732477594537215","0.708714102025788","0.756241087048642"
"Not disabled","1994","66 and older","direct migration background","111","0.597263685645991","0.523968184572576","0.670559186719405"
"Not disabled","1994","66 and older","indirect migration background","2","","",""
"Disabled","1994","16-34 y.","no migration background","62","0.0169642648163435","0.0127382153414012","0.0211903142912859"
"Disabled","1994","16-34 y.","direct migration background","9","","",""
"Disabled","1994","16-34 y.","indirect migration background","8","","",""
"Disabled","1994","35-65 y.","no migration background","521","0.120759409176937","0.111822661078601","0.129696157275274"
"Disabled","1994","35-65 y.","direct migration background","156","0.117943293073931","0.101226038720533","0.134660547427329"
"Disabled","1994","35-65 y.","indirect migration background","1","","",""
"Disabled","1994","66 and older","no migration background","341","0.267522405462785","0.243758912951358","0.291285897974212"
"Disabled","1994","66 and older","direct migration background","61","0.402736314354009","0.329440813280595","0.476031815427424"
"Disabled","1994","66 and older","indirect migration background","2","","",""
"Not disabled","1995","16-34 y.","no migration background","3453","0.981236838922134","0.976755649098937","0.985718028745331"
"Not disabled","1995","16-34 y.","direct migration background","932","0.993008790963642","0.98769365003256","0.998323931894724"
"Not disabled","1995","16-34 y.","indirect migration background","468","0.983318204949927","0.971812504974365","0.994823904925489"
"Not disabled","1995","35-65 y.","no migration background","4566","0.874078608176591","0.864980572192156","0.883176644161026"
"Not disabled","1995","35-65 y.","direct migration background","1465","0.901299986759429","0.886833992565255","0.915765980953604"
"Not disabled","1995","35-65 y.","indirect migration background","27","","",""
"Not disabled","1995","66 and older","no migration background","950","0.702775736993323","0.678139017856141","0.727412456130506"
"Not disabled","1995","66 and older","direct migration background","149","0.613855905359731","0.548318675833391","0.679393134886071"
"Not disabled","1995","66 and older","indirect migration background","4","","",""
"Disabled","1995","16-34 y.","no migration background","69","0.0187631610778662","0.0142819712546692","0.0232443509010633"
"Disabled","1995","16-34 y.","direct migration background","12","","",""
"Disabled","1995","16-34 y.","indirect migration background","8","","",""
"Disabled","1995","35-65 y.","no migration background","542","0.125921391823409","0.116823355838974","0.135019427807844"
"Disabled","1995","35-65 y.","direct migration background","168","0.0987000132405709","0.0842340190463965","0.113166007434745"
"Disabled","1995","35-65 y.","indirect migration background","1","","",""
"Disabled","1995","66 and older","no migration background","372","0.297224263006677","0.272587543869495","0.321860982143859"
"Disabled","1995","66 and older","direct migration background","63","0.386144094640269","0.320606865113929","0.451681324166609"
"Disabled","1995","66 and older","indirect migration background","2","","",""
"Not disabled","1996","16-34 y.","no migration background","3348","0.981681210540187","0.977183553232138","0.986178867848236"
"Not disabled","1996","16-34 y.","direct migration background","833","0.98611454462875","0.978224790265805","0.994004298991694"
"Not disabled","1996","16-34 y.","indirect migration background","502","0.982644616638149","0.971321838800493","0.993967394475804"
"Not disabled","1996","35-65 y.","no migration background","4603","0.869651694532276","0.860469673214974","0.878833715849579"
"Not disabled","1996","35-65 y.","direct migration background","1380","0.896585804312998","0.881367862060672","0.911803746565324"
"Not disabled","1996","35-65 y.","indirect migration background","30","0.9490823793917","0.871698009674887","1.02646674910851"
"Not disabled","1996","66 and older","no migration background","970","0.710205032611203","0.685878391153019","0.734531674069388"
"Not disabled","1996","66 and older","direct migration background","157","0.623308503278875","0.560549681152733","0.686067325405017"
"Not disabled","1996","66 and older","indirect migration background","5","","",""
"Disabled","1996","16-34 y.","no migration background","67","0.0183187894598134","0.0138211321517643","0.0228164467678625"
"Disabled","1996","16-34 y.","direct migration background","12","","",""
"Disabled","1996","16-34 y.","indirect migration background","9","","",""
"Disabled","1996","35-65 y.","no migration background","562","0.130348305467724","0.121166284150421","0.139530326785026"
"Disabled","1996","35-65 y.","direct migration background","158","0.103414195687002","0.0881962534346761","0.118632137939328"
"Disabled","1996","35-65 y.","indirect migration background","1","","",""
"Disabled","1996","66 and older","no migration background","366","0.289794967388797","0.265468325930612","0.314121608846981"
"Disabled","1996","66 and older","direct migration background","72","0.376691496721125","0.313932674594983","0.439450318847267"
"Disabled","1996","66 and older","indirect migration background","1","","",""
"Not disabled","1997","16-34 y.","no migration background","3242","0.981064704074315","0.976419381601298","0.985710026547332"
"Not disabled","1997","16-34 y.","direct migration background","774","0.990704041080939","0.983982230420337","0.997425851741541"
"Not disabled","1997","16-34 y.","indirect migration background","523","0.98200272530149","0.970737732480588","0.993267718122392"
"Not disabled","1997","35-65 y.","no migration background","4558","0.866876621814986","0.857578828385312","0.876174415244661"
"Not disabled","1997","35-65 y.","direct migration background","1315","0.903042364773212","0.887879858352804","0.918204871193621"
"Not disabled","1997","35-65 y.","indirect migration background","32","0.955627755696329","0.885370497660796","1.02588501373186"
"Not disabled","1997","66 and older","no migration background","1006","0.722450423116072","0.698642984549706","0.746257861682439"
"Not disabled","1997","66 and older","direct migration background","171","0.680440718970398","0.621073762730547","0.739807675210249"
"Not disabled","1997","66 and older","indirect migration background","4","","",""
"Disabled","1997","16-34 y.","no migration background","65","0.0189352959256847","0.0142899734526677","0.0235806183987016"
"Disabled","1997","16-34 y.","direct migration background","9","","",""
"Disabled","1997","16-34 y.","indirect migration background","12","","",""
"Disabled","1997","35-65 y.","no migration background","570","0.133123378185014","0.123825584755339","0.142421171614688"
"Disabled","1997","35-65 y.","direct migration background","148","0.096957635226788","0.0817951288063794","0.112120141647196"
"Disabled","1997","35-65 y.","indirect migration background","1","","",""
"Disabled","1997","66 and older","no migration background","353","0.277549576883928","0.253742138317561","0.301357015450294"
"Disabled","1997","66 and older","direct migration background","66","0.319559281029602","0.260192324789751","0.378926237269453"
"Disabled","1997","66 and older","indirect migration background","3","","",""
"Not disabled","1998","16-34 y.","no migration background","3534","0.979489258216644","0.974863043858187","0.984115472575101"
"Not disabled","1998","16-34 y.","direct migration background","713","0.987624640013026","0.979554978145953","0.9956943018801"
"Not disabled","1998","16-34 y.","indirect migration background","544","0.990999171420207","0.98313467172976","0.998863671110654"
"Not disabled","1998","35-65 y.","no migration background","5354","0.875601845738808","0.867271064091931","0.883932627385685"
"Not disabled","1998","35-65 y.","direct migration background","1291","0.906456238582358","0.891416243971922","0.921496233192794"
"Not disabled","1998","35-65 y.","indirect migration background","41","0.934685611997056","0.86167954335268","1.00769168064143"
"Not disabled","1998","66 and older","no migration background","1186","0.70615059484123","0.684002698564125","0.728298491118335"
"Not disabled","1998","66 and older","direct migration background","180","0.644875398746703","0.585907437240656","0.70384336025275"
"Not disabled","1998","66 and older","indirect migration background","3","","",""
"Disabled","1998","16-34 y.","no migration background","72","0.020510741783356","0.0158845274248993","0.0251369561418127"
"Disabled","1998","16-34 y.","direct migration background","8","","",""
"Disabled","1998","16-34 y.","indirect migration background","10","","",""
"Disabled","1998","35-65 y.","no migration background","675","0.124398154261192","0.116067372614315","0.132728935908069"
"Disabled","1998","35-65 y.","direct migration background","149","0.0935437614176419","0.0785037668072061","0.108583756028078"
"Disabled","1998","35-65 y.","indirect migration background","3","","",""
"Disabled","1998","66 and older","no migration background","439","0.29384940515877","0.271701508881665","0.315997301435876"
"Disabled","1998","66 and older","direct migration background","73","0.355124601253297","0.29615663974725","0.414092562759344"
"Disabled","1998","66 and older","indirect migration background","3","","",""
"Not disabled","1999","16-34 y.","no migration background","3353","0.980842753871905","0.976248645121264","0.985436862622546"
"Not disabled","1999","16-34 y.","direct migration background","632","0.990266688754359","0.982654596331998","0.99787878117672"
"Not disabled","1999","16-34 y.","indirect migration background","542","0.984741687585497","0.974525239357437","0.994958135813558"
"Not disabled","1999","35-65 y.","no migration background","5248","0.871744074126546","0.863227849431325","0.880260298821767"
"Not disabled","1999","35-65 y.","direct migration background","1192","0.908813165763498","0.893336087641918","0.924290243885077"
"Not disabled","1999","35-65 y.","indirect migration background","46","0.903842333044999","0.823714256593592","0.983970409496406"
"Not disabled","1999","66 and older","no migration background","1138","0.692720517189419","0.669891751727983","0.715549282650855"
"Not disabled","1999","66 and older","direct migration background","178","0.632368269664574","0.572719325657632","0.692017213671516"
"Not disabled","1999","66 and older","indirect migration background","5","","",""
"Disabled","1999","16-34 y.","no migration background","67","0.019157246128095","0.0145631373774539","0.0237513548787361"
"Disabled","1999","16-34 y.","direct migration background","7","","",""
"Disabled","1999","16-34 y.","indirect migration background","11","","",""
"Disabled","1999","35-65 y.","no migration background","674","0.128255925873454","0.119739701178233","0.136772150568675"
"Disabled","1999","35-65 y.","direct migration background","137","0.0911868342365024","0.0757097561149226","0.106663912358082"
"Disabled","1999","35-65 y.","indirect migration background","6","","",""
"Disabled","1999","66 and older","no migration background","431","0.307279482810581","0.284450717349145","0.330108248272017"
"Disabled","1999","66 and older","direct migration background","73","0.367631730335426","0.307982786328484","0.427280674342368"
"Disabled","1999","66 and older","indirect migration background","2","","",""
"Not disabled","2000","16-34 y.","no migration background","5326","0.980100105312943","0.9763845067418","0.983815703884085"
"Not disabled","2000","16-34 y.","direct migration background","982","0.988470551278886","0.981827334971165","0.995113767586606"
"Not disabled","2000","16-34 y.","indirect migration background","703","0.985311081637577","0.976499108348169","0.994123054926985"
"Not disabled","2000","35-65 y.","no migration background","10077","0.879828606759914","0.873849457451857","0.885807756067971"
"Not disabled","2000","35-65 y.","direct migration background","1819","0.922270013897247","0.91050037224254","0.934039655551954"
"Not disabled","2000","35-65 y.","indirect migration background","87","0.934491515957503","0.885253711413827","0.983729320501179"
"Not disabled","2000","66 and older","no migration background","2489","0.752091953434421","0.737244430045119","0.766939476823723"
"Not disabled","2000","66 and older","direct migration background","265","0.716225266406225","0.669590205546493","0.762860327265958"
"Not disabled","2000","66 and older","indirect migration background","14","","",""
"Disabled","2000","16-34 y.","no migration background","101","0.0198998946870572","0.0161842961159149","0.0236154932581996"
"Disabled","2000","16-34 y.","direct migration background","10","","",""
"Disabled","2000","16-34 y.","indirect migration background","13","","",""
"Disabled","2000","35-65 y.","no migration background","1284","0.120171393240086","0.114192243932029","0.126150542548143"
"Disabled","2000","35-65 y.","direct migration background","169","0.077729986102753","0.065960344448046","0.0894996277574601"
"Disabled","2000","35-65 y.","indirect migration background","10","","",""
"Disabled","2000","66 and older","no migration background","760","0.247908046565579","0.233060523176277","0.262755569954881"
"Disabled","2000","66 and older","direct migration background","94","0.283774733593775","0.237139672734042","0.330409794453507"
"Disabled","2000","66 and older","indirect migration background","4","","",""
"Not disabled","2001","16-34 y.","no migration background","4723","0.98179631436316","0.978017101169006","0.985575527557315"
"Not disabled","2001","16-34 y.","direct migration background","826","0.98845706066841","0.981212001046061","0.995702120290758"
"Not disabled","2001","16-34 y.","indirect migration background","639","0.976159731043186","0.964477024701457","0.987842437384916"
"Not disabled","2001","35-65 y.","no migration background","9268","0.880281297608256","0.874046375356069","0.886516219860443"
"Not disabled","2001","35-65 y.","direct migration background","1599","0.906311252937678","0.892724608254459","0.919897897620897"
"Not disabled","2001","35-65 y.","indirect migration background","92","0.922720480811409","0.871150524375789","0.974290437247029"
"Not disabled","2001","66 and older","no migration background","2354","0.754730710592483","0.739491478080682","0.769969943104285"
"Not disabled","2001","66 and older","direct migration background","267","0.773335094251207","0.728832571174787","0.817837617327626"
"Not disabled","2001","66 and older","indirect migration background","13","","",""
"Disabled","2001","16-34 y.","no migration background","84","0.0182036856368397","0.0144244724426854","0.0219828988309941"
"Disabled","2001","16-34 y.","direct migration background","9","","",""
"Disabled","2001","16-34 y.","indirect migration background","16","","",""
"Disabled","2001","35-65 y.","no migration background","1146","0.119718702391744","0.113483780139557","0.125953624643931"
"Disabled","2001","35-65 y.","direct migration background","168","0.0936887470623221","0.080102102379103","0.107275391745541"
"Disabled","2001","35-65 y.","indirect migration background","11","","",""
"Disabled","2001","66 and older","no migration background","708","0.245269289407517","0.230030056895715","0.260508521919318"
"Disabled","2001","66 and older","direct migration background","73","0.226664905748793","0.182162382672373","0.271167428825213"
"Disabled","2001","66 and older","indirect migration background","5","","",""
"Not disabled","2002","16-34 y.","no migration background","4709","0.975791865732754","0.97144389383152","0.980139837633988"
"Not disabled","2002","16-34 y.","direct migration background","734","0.9868914538265","0.978724089802013","0.995058817850986"
"Not disabled","2002","16-34 y.","indirect migration background","626","0.979285058531532","0.968233229164865","0.990336887898199"
"Not disabled","2002","35-65 y.","no migration background","10209","0.872712928882818","0.866607570917025","0.878818286848612"
"Not disabled","2002","35-65 y.","direct migration background","1571","0.908507504684401","0.894878405613221","0.922136603755581"
"Not disabled","2002","35-65 y.","indirect migration background","116","0.919110703843707","0.872239527312217","0.965981880375196"
"Not disabled","2002","66 and older","no migration background","2477","0.73956767823506","0.724500139608586","0.754635216861534"
"Not disabled","2002","66 and older","direct migration background","266","0.759295382792465","0.714698107255446","0.803892658329484"
"Not disabled","2002","66 and older","indirect migration background","11","","",""
"Disabled","2002","16-34 y.","no migration background","91","0.0242081342672461","0.0198601623660119","0.0285561061684803"
"Disabled","2002","16-34 y.","direct migration background","11","","",""
"Disabled","2002","16-34 y.","indirect migration background","12","","",""
"Disabled","2002","35-65 y.","no migration background","1239","0.127287071117182","0.121181713151388","0.133392429082975"
"Disabled","2002","35-65 y.","direct migration background","148","0.0914924953155991","0.0778633962444191","0.105121594386779"
"Disabled","2002","35-65 y.","indirect migration background","14","","",""
"Disabled","2002","66 and older","no migration background","782","0.26043232176494","0.245364783138466","0.275499860391414"
"Disabled","2002","66 and older","direct migration background","87","0.240704617207535","0.196107341670516","0.285301892744554"
"Disabled","2002","66 and older","indirect migration background","5","","",""
"Not disabled","2003","16-34 y.","no migration background","4483","0.979477798263887","0.975365904745738","0.983589691782036"
"Not disabled","2003","16-34 y.","direct migration background","668","0.981681932121943","0.971595479920278","0.991768384323608"
"Not disabled","2003","16-34 y.","indirect migration background","627","0.984053899346308","0.974333716254199","0.993774082438417"
