"m11124","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Not disabled","1984","Mecklenburg-Western Pomerania","Employed","","","",""
"Not disabled","1984","Saxony","Not Employed","","","",""
"Not disabled","1984","Saxony","Employed","","","",""
"Not disabled","1984","Saxony-Anhalt","Not Employed","","","",""
"Not disabled","1984","Saxony-Anhalt","Employed","","","",""
"Not disabled","1984","Thuringia","Not Employed","","","",""
"Not disabled","1984","Thuringia","Employed","","","",""
"Disabled","1984","Schleswig-Holstein","Not Employed","15","","",""
"Disabled","1984","Schleswig-Holstein","Employed","7","","",""
"Disabled","1984","Hamburg","Not Employed","17","","",""
"Disabled","1984","Hamburg","Employed","7","","",""
"Disabled","1984","Lower Saxony","Not Employed","71","0.147834686444475","0.117814661636673","0.177854711252276"
"Disabled","1984","Lower Saxony","Employed","42","0.0675012581739599","0.0488755942183684","0.0861269221295514"
"Disabled","1984","Bremen","Not Employed","15","","",""
"Disabled","1984","Bremen","Employed","3","","",""
"Disabled","1984","North Rhine-Westphalia","Not Employed","204","0.198977744272795","0.177416205759817","0.220539282785773"
"Disabled","1984","North Rhine-Westphalia","Employed","135","0.0929734561711498","0.0800512486198254","0.105895663722474"
"Disabled","1984","Hesse","Not Employed","59","0.161149803928332","0.127477529834779","0.194822078021885"
"Disabled","1984","Hesse","Employed","42","0.0700180619673108","0.0522126556282592","0.0878234683063624"
"Disabled","1984","Rhineland-Palatinate,Saarland","Not Employed","53","0.155739845671423","0.118437787509741","0.193041903833105"
"Disabled","1984","Rhineland-Palatinate,Saarland","Employed","22","","",""
"Disabled","1984","Baden-Württemberg","Not Employed","75","0.12151495515463","0.0982863385098574","0.144743571799403"
"Disabled","1984","Baden-Württemberg","Employed","73","0.058683396563346","0.046828845868349","0.070537947258343"
"Disabled","1984","Bavaria","Not Employed","113","0.174307864789324","0.14686258727655","0.201753142302098"
"Disabled","1984","Bavaria","Employed","64","0.0590003996575808","0.0465142873028917","0.0714865120122699"
"Disabled","1984","Berlin","Not Employed","31","0.278455778226901","0.201989365045648","0.354922191408153"
"Disabled","1984","Berlin","Employed","23","","",""
"Disabled","1984","Brandenburg","Not Employed","","","",""
"Disabled","1984","Brandenburg","Employed","","","",""
"Disabled","1984","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Disabled","1984","Mecklenburg-Western Pomerania","Employed","","","",""
"Disabled","1984","Saxony","Not Employed","","","",""
"Disabled","1984","Saxony","Employed","","","",""
"Disabled","1984","Saxony-Anhalt","Not Employed","","","",""
"Disabled","1984","Saxony-Anhalt","Employed","","","",""
"Disabled","1984","Thuringia","Not Employed","","","",""
"Disabled","1984","Thuringia","Employed","","","",""
"Not disabled","1985","Schleswig-Holstein","Not Employed","118","0.863795088503711","0.805934485405152","0.92165569160227"
"Not disabled","1985","Schleswig-Holstein","Employed","207","0.945861458027983","0.915683610653196","0.97603930540277"
"Not disabled","1985","Hamburg","Not Employed","98","0.89702865119007","0.83997332400751","0.95408397837263"
"Not disabled","1985","Hamburg","Employed","164","0.953091003301142","0.92149158232643","0.984690424275855"
"Not disabled","1985","Lower Saxony","Not Employed","422","0.861979181312813","0.831186659349222","0.892771703276405"
"Not disabled","1985","Lower Saxony","Employed","581","0.932887534677584","0.913176064930125","0.952599004425043"
"Not disabled","1985","Bremen","Not Employed","49","0.761059179159071","0.656584151723563","0.865534206594579"
"Not disabled","1985","Bremen","Employed","49","0.946979956935887","0.885483027106016","1.00847688676576"
"Not disabled","1985","North Rhine-Westphalia","Not Employed","1027","0.813438046917662","0.791415393815036","0.835460700020288"
"Not disabled","1985","North Rhine-Westphalia","Employed","1644","0.911525945618619","0.898273644881625","0.924778246355614"
"Not disabled","1985","Hesse","Not Employed","362","0.821848651345302","0.785297797753726","0.858399504936878"
"Not disabled","1985","Hesse","Employed","681","0.948324319405272","0.932041092931081","0.964607545879462"
"Not disabled","1985","Rhineland-Palatinate,Saarland","Not Employed","288","0.846262872000656","0.807522124169285","0.885003619832028"
"Not disabled","1985","Rhineland-Palatinate,Saarland","Employed","418","0.941351009862184","0.919371302973395","0.963330716750973"
"Not disabled","1985","Baden-Württemberg","Not Employed","612","0.876931820484667","0.852258344448344","0.90160529652099"
"Not disabled","1985","Baden-Württemberg","Employed","1318","0.944313260353765","0.932192477193537","0.956434043513992"
"Not disabled","1985","Bavaria","Not Employed","554","0.817891836346988","0.788403668599814","0.847380004094161"
"Not disabled","1985","Bavaria","Employed","1199","0.948508481335052","0.936252295663086","0.960764667007019"
"Not disabled","1985","Berlin","Not Employed","95","0.736303650850925","0.657465214247866","0.815142087453985"
"Not disabled","1985","Berlin","Employed","225","0.90930300944768","0.873343330845657","0.945262688049703"
"Not disabled","1985","Brandenburg","Not Employed","","","",""
"Not disabled","1985","Brandenburg","Employed","","","",""
"Not disabled","1985","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Not disabled","1985","Mecklenburg-Western Pomerania","Employed","","","",""
"Not disabled","1985","Saxony","Not Employed","","","",""
"Not disabled","1985","Saxony","Employed","","","",""
"Not disabled","1985","Saxony-Anhalt","Not Employed","","","",""
"Not disabled","1985","Saxony-Anhalt","Employed","","","",""
"Not disabled","1985","Thuringia","Not Employed","","","",""
"Not disabled","1985","Thuringia","Employed","","","",""
"Disabled","1985","Schleswig-Holstein","Not Employed","17","","",""
"Disabled","1985","Schleswig-Holstein","Employed","9","","",""
"Disabled","1985","Hamburg","Not Employed","11","","",""
"Disabled","1985","Hamburg","Employed","8","","",""
"Disabled","1985","Lower Saxony","Not Employed","60","0.138020818687186","0.107228296723595","0.168813340650777"
"Disabled","1985","Lower Saxony","Employed","38","0.0671124653224161","0.0474009955749572","0.0868239350698751"
"Disabled","1985","Bremen","Not Employed","15","","",""
"Disabled","1985","Bremen","Employed","2","","",""
"Disabled","1985","North Rhine-Westphalia","Not Employed","175","0.186561953082338","0.164539299979711","0.208584606184964"
"Disabled","1985","North Rhine-Westphalia","Employed","120","0.0884740543813809","0.0752217536443864","0.101726355118375"
"Disabled","1985","Hesse","Not Employed","59","0.178151348654698","0.141600495063122","0.214702202246274"
"Disabled","1985","Hesse","Employed","29","","",""
"Disabled","1985","Rhineland-Palatinate,Saarland","Not Employed","45","0.153737127999344","0.114996380167972","0.192477875830715"
"Disabled","1985","Rhineland-Palatinate,Saarland","Employed","21","","",""
"Disabled","1985","Baden-Württemberg","Not Employed","69","0.123068179515333","0.0983947034790105","0.147741655551656"
"Disabled","1985","Baden-Württemberg","Employed","57","0.0556867396462354","0.0435659564860084","0.0678075228064624"
"Disabled","1985","Bavaria","Not Employed","104","0.182108163653012","0.152619995905839","0.211596331400186"
"Disabled","1985","Bavaria","Employed","50","0.0514915186649477","0.0392353329929813","0.0637477043369142"
"Disabled","1985","Berlin","Not Employed","25","","",""
"Disabled","1985","Berlin","Employed","20","","",""
"Disabled","1985","Brandenburg","Not Employed","","","",""
"Disabled","1985","Brandenburg","Employed","","","",""
"Disabled","1985","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Disabled","1985","Mecklenburg-Western Pomerania","Employed","","","",""
"Disabled","1985","Saxony","Not Employed","","","",""
"Disabled","1985","Saxony","Employed","","","",""
"Disabled","1985","Saxony-Anhalt","Not Employed","","","",""
"Disabled","1985","Saxony-Anhalt","Employed","","","",""
"Disabled","1985","Thuringia","Not Employed","","","",""
"Disabled","1985","Thuringia","Employed","","","",""
"Not disabled","1986","Schleswig-Holstein","Not Employed","109","1","1","1"
"Not disabled","1986","Schleswig-Holstein","Employed","215","1","1","1"
"Not disabled","1986","Hamburg","Not Employed","104","1","1","1"
"Not disabled","1986","Hamburg","Employed","152","1","1","1"
"Not disabled","1986","Lower Saxony","Not Employed","461","0.998458007742587","0.994883933297636","1.00203208218754"
"Not disabled","1986","Lower Saxony","Employed","648","1","1","1"
"Not disabled","1986","Bremen","Not Employed","59","1","1","1"
"Not disabled","1986","Bremen","Employed","50","1","1","1"
"Not disabled","1986","North Rhine-Westphalia","Not Employed","1158","0.99969855340057","0.998699137857479","1.00069796894366"
"Not disabled","1986","North Rhine-Westphalia","Employed","1711","1","1","1"
"Not disabled","1986","Hesse","Not Employed","385","1","1","1"
"Not disabled","1986","Hesse","Employed","668","1","1","1"
"Not disabled","1986","Rhineland-Palatinate,Saarland","Not Employed","316","1","1","1"
"Not disabled","1986","Rhineland-Palatinate,Saarland","Employed","456","1","1","1"
"Not disabled","1986","Baden-Württemberg","Not Employed","643","0.998978011534019","0.996510233358499","1.00144578970954"
"Not disabled","1986","Baden-Württemberg","Employed","1361","0.999229850699448","0.9977571302219","1.000702571177"
"Not disabled","1986","Bavaria","Not Employed","593","1","1","1"
"Not disabled","1986","Bavaria","Employed","1193","1","1","1"
"Not disabled","1986","Berlin","Not Employed","112","0.999266948062521","0.994276758957634","1.00425713716741"
"Not disabled","1986","Berlin","Employed","241","0.997910700273826","0.992157802969805","1.00366359757785"
"Not disabled","1986","Brandenburg","Not Employed","","","",""
"Not disabled","1986","Brandenburg","Employed","","","",""
"Not disabled","1986","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Not disabled","1986","Mecklenburg-Western Pomerania","Employed","","","",""
"Not disabled","1986","Saxony","Not Employed","","","",""
"Not disabled","1986","Saxony","Employed","","","",""
"Not disabled","1986","Saxony-Anhalt","Not Employed","","","",""
"Not disabled","1986","Saxony-Anhalt","Employed","","","",""
"Not disabled","1986","Thuringia","Not Employed","","","",""
"Not disabled","1986","Thuringia","Employed","","","",""
"Disabled","1986","Schleswig-Holstein","Not Employed","","","",""
"Disabled","1986","Schleswig-Holstein","Employed","","","",""
"Disabled","1986","Hamburg","Not Employed","","","",""
"Disabled","1986","Hamburg","Employed","","","",""
"Disabled","1986","Lower Saxony","Not Employed","2","","",""
"Disabled","1986","Lower Saxony","Employed","","","",""
"Disabled","1986","Bremen","Not Employed","","","",""
"Disabled","1986","Bremen","Employed","","","",""
"Disabled","1986","North Rhine-Westphalia","Not Employed","1","","",""
"Disabled","1986","North Rhine-Westphalia","Employed","","","",""
"Disabled","1986","Hesse","Not Employed","","","",""
"Disabled","1986","Hesse","Employed","","","",""
"Disabled","1986","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Disabled","1986","Rhineland-Palatinate,Saarland","Employed","","","",""
"Disabled","1986","Baden-Württemberg","Not Employed","1","","",""
"Disabled","1986","Baden-Württemberg","Employed","2","","",""
"Disabled","1986","Bavaria","Not Employed","","","",""
"Disabled","1986","Bavaria","Employed","","","",""
"Disabled","1986","Berlin","Not Employed","1","","",""
"Disabled","1986","Berlin","Employed","1","","",""
"Disabled","1986","Brandenburg","Not Employed","","","",""
"Disabled","1986","Brandenburg","Employed","","","",""
"Disabled","1986","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Disabled","1986","Mecklenburg-Western Pomerania","Employed","","","",""
"Disabled","1986","Saxony","Not Employed","","","",""
"Disabled","1986","Saxony","Employed","","","",""
"Disabled","1986","Saxony-Anhalt","Not Employed","","","",""
"Disabled","1986","Saxony-Anhalt","Employed","","","",""
"Disabled","1986","Thuringia","Not Employed","","","",""
"Disabled","1986","Thuringia","Employed","","","",""
"Not disabled","1987","Schleswig-Holstein","Not Employed","96","0.812913401045919","0.741945399133315","0.883881402958524"
"Not disabled","1987","Schleswig-Holstein","Employed","198","0.929686486149483","0.89510639738947","0.964266574909496"
"Not disabled","1987","Hamburg","Not Employed","75","0.8369722930726","0.758902124677315","0.915042461467884"
"Not disabled","1987","Hamburg","Employed","131","0.952373311743195","0.916839864022821","0.987906759463569"
"Not disabled","1987","Lower Saxony","Not Employed","362","0.828468954840044","0.79279683394205","0.864141075738038"
"Not disabled","1987","Lower Saxony","Employed","634","0.927984363361622","0.908496758083476","0.947471968639767"
"Not disabled","1987","Bremen","Not Employed","43","0.845037247528648","0.745722306294832","0.944352188762465"
"Not disabled","1987","Bremen","Employed","49","0.975714567046019","0.933047046285037","1.018382087807"
"Not disabled","1987","North Rhine-Westphalia","Not Employed","951","0.791387318740119","0.767707319480423","0.815067317999815"
"Not disabled","1987","North Rhine-Westphalia","Employed","1592","0.92615155976348","0.913712402949538","0.938590716577421"
"Not disabled","1987","Hesse","Not Employed","317","0.829462797595415","0.791036175892933","0.867889419297897"
"Not disabled","1987","Hesse","Employed","660","0.950122018203604","0.933843538215107","0.966400498192101"
"Not disabled","1987","Rhineland-Palatinate,Saarland","Not Employed","275","0.851971197616077","0.812753835043157","0.891188560188997"
"Not disabled","1987","Rhineland-Palatinate,Saarland","Employed","428","0.938300244429726","0.916167625779856","0.960432863079595"
"Not disabled","1987","Baden-Württemberg","Not Employed","532","0.84243899461801","0.813527085119716","0.871350904116303"
"Not disabled","1987","Baden-Württemberg","Employed","1310","0.954750416795397","0.943707819146913","0.965793014443881"
"Not disabled","1987","Bavaria","Not Employed","472","0.826180174072099","0.794567182760746","0.857793165383452"
"Not disabled","1987","Bavaria","Employed","1132","0.952872977593945","0.940751193383395","0.964994761804496"
"Not disabled","1987","Berlin","Not Employed","87","0.7158319303301","0.633756670120799","0.7979071905394"
"Not disabled","1987","Berlin","Employed","225","0.907411028123502","0.870966979986684","0.94385507626032"
"Not disabled","1987","Brandenburg","Not Employed","","","",""
"Not disabled","1987","Brandenburg","Employed","","","",""
"Not disabled","1987","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Not disabled","1987","Mecklenburg-Western Pomerania","Employed","","","",""
"Not disabled","1987","Saxony","Not Employed","","","",""
"Not disabled","1987","Saxony","Employed","","","",""
"Not disabled","1987","Saxony-Anhalt","Not Employed","","","",""
"Not disabled","1987","Saxony-Anhalt","Employed","","","",""
"Not disabled","1987","Thuringia","Not Employed","","","",""
"Not disabled","1987","Thuringia","Employed","","","",""
"Disabled","1987","Schleswig-Holstein","Not Employed","20","","",""
"Disabled","1987","Schleswig-Holstein","Employed","12","","",""
"Disabled","1987","Hamburg","Not Employed","11","","",""
"Disabled","1987","Hamburg","Employed","7","","",""
"Disabled","1987","Lower Saxony","Not Employed","67","0.171531045159956","0.135858924261962","0.20720316605795"
"Disabled","1987","Lower Saxony","Employed","42","0.0720156366383782","0.0525280313602327","0.0915032419165237"
"Disabled","1987","Bremen","Not Employed","8","","",""
"Disabled","1987","Bremen","Employed","1","","",""
"Disabled","1987","North Rhine-Westphalia","Not Employed","180","0.208612681259881","0.184932682000185","0.232292680519577"
"Disabled","1987","North Rhine-Westphalia","Employed","106","0.0738484402365202","0.0614092834225787","0.0862875970504618"
"Disabled","1987","Hesse","Not Employed","51","0.170537202404585","0.132110580702103","0.208963824107067"
"Disabled","1987","Hesse","Employed","27","","",""
"Disabled","1987","Rhineland-Palatinate,Saarland","Not Employed","40","0.148028802383923","0.108811439811003","0.187246164956843"
"Disabled","1987","Rhineland-Palatinate,Saarland","Employed","26","","",""
"Disabled","1987","Baden-Württemberg","Not Employed","78","0.157561005381991","0.128649095883697","0.186472914880284"
"Disabled","1987","Baden-Württemberg","Employed","51","0.0452495832046029","0.0342069855561188","0.0562921808530869"
"Disabled","1987","Bavaria","Not Employed","80","0.173819825927901","0.142206834616548","0.205432817239254"
"Disabled","1987","Bavaria","Employed","42","0.0471270224060549","0.0350052381955043","0.0592488066166055"
"Disabled","1987","Berlin","Not Employed","29","","",""
"Disabled","1987","Berlin","Employed","18","","",""
"Disabled","1987","Brandenburg","Not Employed","","","",""
"Disabled","1987","Brandenburg","Employed","","","",""
"Disabled","1987","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Disabled","1987","Mecklenburg-Western Pomerania","Employed","","","",""
"Disabled","1987","Saxony","Not Employed","","","",""
"Disabled","1987","Saxony","Employed","","","",""
"Disabled","1987","Saxony-Anhalt","Not Employed","","","",""
"Disabled","1987","Saxony-Anhalt","Employed","","","",""
"Disabled","1987","Thuringia","Not Employed","","","",""
"Disabled","1987","Thuringia","Employed","","","",""
"Not disabled","1988","Schleswig-Holstein","Not Employed","89","0.749266372400414","0.671061916250695","0.827470828550133"
"Not disabled","1988","Schleswig-Holstein","Employed","196","0.946109643053931","0.915274870775518","0.976944415332344"
"Not disabled","1988","Hamburg","Not Employed","72","0.865355499453508","0.791019844810283","0.939691154096733"
"Not disabled","1988","Hamburg","Employed","117","0.960941808515761","0.926564427681582","0.995319189349941"
"Not disabled","1988","Lower Saxony","Not Employed","343","0.833599641220031","0.797371924518879","0.869827357921184"
"Not disabled","1988","Lower Saxony","Employed","604","0.942085185591507","0.923974387716231","0.960195983466782"
"Not disabled","1988","Bremen","Not Employed","40","0.829630030141369","0.725421842208308","0.933838218074431"
"Not disabled","1988","Bremen","Employed","47","0.973559782921799","0.928171757111837","1.01894780873176"
"Not disabled","1988","North Rhine-Westphalia","Not Employed","849","0.750578008523842","0.724394632906406","0.776761384141278"
"Not disabled","1988","North Rhine-Westphalia","Employed","1541","0.929527961421519","0.917156049172214","0.941899873670823"
"Not disabled","1988","Hesse","Not Employed","286","0.787229723748472","0.744168182083463","0.830291265413481"
"Not disabled","1988","Hesse","Employed","622","0.938446782616549","0.919998561420596","0.956895003812503"
"Not disabled","1988","Rhineland-Palatinate,Saarland","Not Employed","248","0.775742980840814","0.728779667807704","0.822706293873924"
"Not disabled","1988","Rhineland-Palatinate,Saarland","Employed","405","0.924960322822786","0.90020261160589","0.949718034039682"
"Not disabled","1988","Baden-Württemberg","Not Employed","512","0.838709644822789","0.809081991421329","0.868337298224249"
"Not disabled","1988","Baden-Württemberg","Employed","1241","0.947478108321545","0.935370340974993","0.959585875668097"
"Not disabled","1988","Bavaria","Not Employed","416","0.798667601727096","0.763519412485398","0.833815790968794"
"Not disabled","1988","Bavaria","Employed","1107","0.949512909320965","0.936864059430918","0.962161759211012"
"Not disabled","1988","Berlin","Not Employed","78","0.717486657325739","0.630539402405927","0.804433912245552"
"Not disabled","1988","Berlin","Employed","211","0.906786437572366","0.869131458472909","0.944441416671823"
"Not disabled","1988","Brandenburg","Not Employed","","","",""
"Not disabled","1988","Brandenburg","Employed","","","",""
"Not disabled","1988","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Not disabled","1988","Mecklenburg-Western Pomerania","Employed","","","",""
"Not disabled","1988","Saxony","Not Employed","","","",""
"Not disabled","1988","Saxony","Employed","","","",""
"Not disabled","1988","Saxony-Anhalt","Not Employed","","","",""
"Not disabled","1988","Saxony-Anhalt","Employed","","","",""
"Not disabled","1988","Thuringia","Not Employed","","","",""
"Not disabled","1988","Thuringia","Employed","","","",""
"Disabled","1988","Schleswig-Holstein","Not Employed","29","","",""
"Disabled","1988","Schleswig-Holstein","Employed","10","","",""
"Disabled","1988","Hamburg","Not Employed","9","","",""
"Disabled","1988","Hamburg","Employed","5","","",""
"Disabled","1988","Lower Saxony","Not Employed","63","0.166400358779969","0.130172642078816","0.202628075481121"
"Disabled","1988","Lower Saxony","Employed","35","0.0579148144084934","0.0398040165332176","0.0760256122837692"
"Disabled","1988","Bremen","Not Employed","10","","",""
"Disabled","1988","Bremen","Employed","1","","",""
"Disabled","1988","North Rhine-Westphalia","Not Employed","200","0.249421991476158","0.223238615858722","0.275605367093594"
"Disabled","1988","North Rhine-Westphalia","Employed","103","0.0704720385784815","0.0581001263291767","0.0828439508277863"
"Disabled","1988","Hesse","Not Employed","61","0.212770276251528","0.169708734586519","0.255831817916537"
"Disabled","1988","Hesse","Employed","30","0.0615532173834507","0.0431049961874974","0.0800014385794039"
"Disabled","1988","Rhineland-Palatinate,Saarland","Not Employed","55","0.224257019159186","0.177293706126076","0.271220332192296"
"Disabled","1988","Rhineland-Palatinate,Saarland","Employed","30","0.0750396771772142","0.0502819659603182","0.0997973883941102"
"Disabled","1988","Baden-Württemberg","Not Employed","80","0.161290355177211","0.131662701775751","0.190918008578671"
"Disabled","1988","Baden-Württemberg","Employed","63","0.0525218916784552","0.0404141243319034","0.0646296590250069"
"Disabled","1988","Bavaria","Not Employed","84","0.201332398272904","0.166184209031206","0.236480587514602"
"Disabled","1988","Bavaria","Employed","44","0.0504870906790351","0.0378382407889882","0.063135940569082"
"Disabled","1988","Berlin","Not Employed","25","","",""
"Disabled","1988","Berlin","Employed","18","","",""
"Disabled","1988","Brandenburg","Not Employed","","","",""
"Disabled","1988","Brandenburg","Employed","","","",""
"Disabled","1988","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Disabled","1988","Mecklenburg-Western Pomerania","Employed","","","",""
"Disabled","1988","Saxony","Not Employed","","","",""
"Disabled","1988","Saxony","Employed","","","",""
"Disabled","1988","Saxony-Anhalt","Not Employed","","","",""
"Disabled","1988","Saxony-Anhalt","Employed","","","",""
"Disabled","1988","Thuringia","Not Employed","","","",""
"Disabled","1988","Thuringia","Employed","","","",""
"Not disabled","1989","Schleswig-Holstein","Not Employed","86","0.751363316241219","0.670591593723939","0.832135038758498"
"Not disabled","1989","Schleswig-Holstein","Employed","181","0.921112025581816","0.883179753705036","0.959044297458596"
"Not disabled","1989","Hamburg","Not Employed","61","0.802942486397467","0.711062576332461","0.894822396462474"
"Not disabled","1989","Hamburg","Employed","118","0.944715819035801","0.9046527589626","0.984778879109002"
"Not disabled","1989","Lower Saxony","Not Employed","313","0.792213100024943","0.751473599994632","0.832952600055254"
"Not disabled","1989","Lower Saxony","Employed","585","0.945062736061446","0.927068990806653","0.963056481316238"
"Not disabled","1989","Bremen","Not Employed","39","0.80013038489253","0.689285193288373","0.910975576496687"
"Not disabled","1989","Bremen","Employed","51","0.917911444157331","0.846016925991317","0.989805962323345"
"Not disabled","1989","North Rhine-Westphalia","Not Employed","811","0.727702954154533","0.700398483976274","0.755007424332792"
"Not disabled","1989","North Rhine-Westphalia","Employed","1513","0.936719412398593","0.924789751154325","0.948649073642861"
"Not disabled","1989","Hesse","Not Employed","289","0.800538293934425","0.758674856159438","0.842401731709411"
"Not disabled","1989","Hesse","Employed","616","0.944241373607505","0.926519782838904","0.961962964376105"
"Not disabled","1989","Rhineland-Palatinate,Saarland","Not Employed","226","0.805287750605384","0.758315761554533","0.852259739656234"
"Not disabled","1989","Rhineland-Palatinate,Saarland","Employed","393","0.933469638926034","0.909579427737612","0.957359850114456"
"Not disabled","1989","Baden-Württemberg","Not Employed","450","0.807291102979195","0.774054592212243","0.840527613746147"
"Not disabled","1989","Baden-Württemberg","Employed","1221","0.952408239003629","0.940726695972117","0.964089782035141"
"Not disabled","1989","Bavaria","Not Employed","422","0.785569077474301","0.75001830781321","0.821119847135391"
"Not disabled","1989","Bavaria","Employed","1063","0.953168164350323","0.940688302255969","0.965648026444677"
"Not disabled","1989","Berlin","Not Employed","81","0.736146361218956","0.651033908201271","0.821258814236641"
"Not disabled","1989","Berlin","Employed","201","0.888142975601937","0.846867018202418","0.929418933001455"
"Not disabled","1989","Brandenburg","Not Employed","","","",""
"Not disabled","1989","Brandenburg","Employed","","","",""
"Not disabled","1989","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Not disabled","1989","Mecklenburg-Western Pomerania","Employed","","","",""
"Not disabled","1989","Saxony","Not Employed","","","",""
"Not disabled","1989","Saxony","Employed","","","",""
"Not disabled","1989","Saxony-Anhalt","Not Employed","","","",""
"Not disabled","1989","Saxony-Anhalt","Employed","","","",""
"Not disabled","1989","Thuringia","Not Employed","","","",""
"Not disabled","1989","Thuringia","Employed","","","",""
"Disabled","1989","Schleswig-Holstein","Not Employed","24","","",""
"Disabled","1989","Schleswig-Holstein","Employed","13","","",""
"Disabled","1989","Hamburg","Not Employed","11","","",""
"Disabled","1989","Hamburg","Employed","7","","",""
"Disabled","1989","Lower Saxony","Not Employed","68","0.207786899975057","0.167047399944746","0.248526400005368"
"Disabled","1989","Lower Saxony","Employed","31","0.0549372639385543","0.0369435186837621","0.0729310091933465"
"Disabled","1989","Bremen","Not Employed","11","","",""
"Disabled","1989","Bremen","Employed","5","","",""
"Disabled","1989","North Rhine-Westphalia","Not Employed","210","0.272297045845467","0.244992575667208","0.299601516023726"
"Disabled","1989","North Rhine-Westphalia","Employed","87","0.0632805876014069","0.0513509263571391","0.0752102488456746"
"Disabled","1989","Hesse","Not Employed","61","0.199461706065575","0.157598268290589","0.241325143840562"
"Disabled","1989","Hesse","Employed","28","","",""
"Disabled","1989","Rhineland-Palatinate,Saarland","Not Employed","47","0.194712249394616","0.147740260343766","0.241684238445467"
"Disabled","1989","Rhineland-Palatinate,Saarland","Employed","25","","",""
"Disabled","1989","Baden-Württemberg","Not Employed","91","0.192708897020805","0.159472386253853","0.225945407787757"
"Disabled","1989","Baden-Württemberg","Employed","55","0.0475917609963712","0.0359102179648595","0.0592733040278828"
"Disabled","1989","Bavaria","Not Employed","90","0.214430922525699","0.178880152864609","0.24998169218679"
"Disabled","1989","Bavaria","Employed","38","0.0468318356496771","0.0343519735553232","0.0593116977440309"
"Disabled","1989","Berlin","Not Employed","22","","",""
"Disabled","1989","Berlin","Employed","23","","",""
"Disabled","1989","Brandenburg","Not Employed","","","",""
"Disabled","1989","Brandenburg","Employed","","","",""
"Disabled","1989","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Disabled","1989","Mecklenburg-Western Pomerania","Employed","","","",""
"Disabled","1989","Saxony","Not Employed","","","",""
"Disabled","1989","Saxony","Employed","","","",""
"Disabled","1989","Saxony-Anhalt","Not Employed","","","",""
"Disabled","1989","Saxony-Anhalt","Employed","","","",""
"Disabled","1989","Thuringia","Not Employed","","","",""
"Disabled","1989","Thuringia","Employed","","","",""
"Not disabled","1990","Schleswig-Holstein","Not Employed","","","",""
"Not disabled","1990","Schleswig-Holstein","Employed","","","",""
