"m11124","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Not disabled","1984","Full Time","1-pers.-HH","507","0.9179641147227","0.894840046340323","0.941088183105076"
"Not disabled","1984","Full Time","(Married) couple without C. ","1062","0.893688190325452","0.875957904120867","0.911418476530036"
"Not disabled","1984","Full Time","Single parent ","240","0.974877634096314","0.955321371543789","0.994433896648839"
"Not disabled","1984","Full Time","Couple + C. LE 16 ","1601","0.952423267915923","0.942180031403972","0.962666504427874"
"Not disabled","1984","Full Time","Couple + C. GT 16 ","898","0.932742109076555","0.916873292647841","0.94861092550527"
"Not disabled","1984","Full Time","Couple + C. LE and GT 16","767","0.944965711828666","0.929192685786949","0.960738737870382"
"Not disabled","1984","Part Time","1-pers.-HH","125","0.909067148718755","0.860746025235654","0.957388272201856"
"Not disabled","1984","Part Time","(Married) couple without C. ","293","0.860709487244351","0.823408256823766","0.898010717664935"
"Not disabled","1984","Part Time","Single parent ","95","0.903758961221277","0.846803425927148","0.960714496515407"
"Not disabled","1984","Part Time","Couple + C. LE 16 ","513","0.973309744202114","0.959574949930119","0.987044538474108"
"Not disabled","1984","Part Time","Couple + C. GT 16 ","323","0.934199623083359","0.907961361012592","0.960437885154126"
"Not disabled","1984","Part Time","Couple + C. LE and GT 16","293","0.952241393848567","0.928463783760009","0.976019003937125"
"Not disabled","1984","Not Working","1-pers.-HH","519","0.801386120986996","0.770739450289272","0.832032791684719"
"Not disabled","1984","Not Working","(Married) couple without C. ","910","0.744664776126937","0.720044646309362","0.769284905944512"
"Not disabled","1984","Not Working","Single parent ","199","0.848685433118187","0.802170284696795","0.89520058153958"
"Not disabled","1984","Not Working","Couple + C. LE 16 ","857","0.95557594063831","0.942024566624874","0.969127314651747"
"Not disabled","1984","Not Working","Couple + C. GT 16 ","605","0.861844573820559","0.836097848786629","0.88759129885449"
"Not disabled","1984","Not Working","Couple + C. LE and GT 16","583","0.96578827350455","0.951291943020634","0.980284603988466"
"Disabled","1984","Full Time","1-pers.-HH","34","0.0820358852773001","0.0589118168949237","0.105159953659676"
"Disabled","1984","Full Time","(Married) couple without C. ","99","0.106311809674548","0.0885815234699638","0.124042095879133"
"Disabled","1984","Full Time","Single parent ","6","","",""
"Disabled","1984","Full Time","Couple + C. LE 16 ","58","0.0475767320840768","0.0373334955721255","0.0578199685960281"
"Disabled","1984","Full Time","Couple + C. GT 16 ","59","0.0672578909234447","0.0513890744947304","0.083126707352159"
"Disabled","1984","Full Time","Couple + C. LE and GT 16","36","0.0550342881713341","0.0392612621296177","0.0708073142130505"
"Disabled","1984","Part Time","1-pers.-HH","11","","",""
"Disabled","1984","Part Time","(Married) couple without C. ","38","0.139290512755649","0.101989282335065","0.176591743176234"
"Disabled","1984","Part Time","Single parent ","8","","",""
"Disabled","1984","Part Time","Couple + C. LE 16 ","16","","",""
"Disabled","1984","Part Time","Couple + C. GT 16 ","20","","",""
"Disabled","1984","Part Time","Couple + C. LE and GT 16","16","","",""
"Disabled","1984","Not Working","1-pers.-HH","132","0.198613879013004","0.167967208315281","0.229260549710728"
"Disabled","1984","Not Working","(Married) couple without C. ","295","0.255335223873063","0.230715094055488","0.279955353690638"
"Disabled","1984","Not Working","Single parent ","29","","",""
"Disabled","1984","Not Working","Couple + C. LE 16 ","31","0.0444240593616898","0.0308726853482535","0.0579754333751262"
"Disabled","1984","Not Working","Couple + C. GT 16 ","85","0.138155426179441","0.11240870114551","0.163902151213371"
"Disabled","1984","Not Working","Couple + C. LE and GT 16","21","","",""
"Not disabled","1985","Full Time","1-pers.-HH","436","0.924952789767693","0.900980133385592","0.948925446149793"
"Not disabled","1985","Full Time","(Married) couple without C. ","944","0.894637747973698","0.875924294001256","0.913351201946141"
"Not disabled","1985","Full Time","Single parent ","229","0.96578028105591","0.942537315107907","0.989023247003914"
"Not disabled","1985","Full Time","Couple + C. LE 16 ","1327","0.959158471603434","0.948662590125169","0.969654353081699"
"Not disabled","1985","Full Time","Couple + C. GT 16 ","882","0.931513493670747","0.915349683062383","0.947677304279111"
"Not disabled","1985","Full Time","Couple + C. LE and GT 16","664","0.946813091654167","0.930105418372855","0.96352076493548"
"Not disabled","1985","Part Time","1-pers.-HH","132","0.901248871829904","0.852352856100847","0.950144887558962"
"Not disabled","1985","Part Time","(Married) couple without C. ","275","0.894755509428121","0.860259951389537","0.929251067466705"
"Not disabled","1985","Part Time","Single parent ","94","0.969688804208681","0.935571088229459","1.0038065201879"
"Not disabled","1985","Part Time","Couple + C. LE 16 ","520","0.964134761938728","0.948407009015782","0.979862514861674"
"Not disabled","1985","Part Time","Couple + C. GT 16 ","371","0.937259599730942","0.913405862609706","0.961113336852178"
"Not disabled","1985","Part Time","Couple + C. LE and GT 16","259","0.964523227833292","0.94229342208998","0.986753033576603"
"Not disabled","1985","Not Working","1-pers.-HH","468","0.829309206198076","0.798395202813505","0.860223209582648"
"Not disabled","1985","Not Working","(Married) couple without C. ","801","0.731634784895322","0.705232303529427","0.758037266261218"
"Not disabled","1985","Not Working","Single parent ","188","0.879293735725808","0.835125826441417","0.9234616450102"
"Not disabled","1985","Not Working","Couple + C. LE 16 ","739","0.944450259602545","0.928324217038638","0.960576302166452"
"Not disabled","1985","Not Working","Couple + C. GT 16 ","607","0.865451141713661","0.839934059754969","0.890968223672353"
"Not disabled","1985","Not Working","Couple + C. LE and GT 16","514","0.96917330825188","0.954457831447043","0.983888785056716"
"Disabled","1985","Full Time","1-pers.-HH","28","","",""
"Disabled","1985","Full Time","(Married) couple without C. ","90","0.105362252026302","0.0866487980538591","0.124075705998744"
"Disabled","1985","Full Time","Single parent ","6","","",""
"Disabled","1985","Full Time","Couple + C. LE 16 ","39","0.0408415283965656","0.0303456469183007","0.0513374098748306"
"Disabled","1985","Full Time","Couple + C. GT 16 ","56","0.0684865063292527","0.0523226957208887","0.0846503169376167"
"Disabled","1985","Full Time","Couple + C. LE and GT 16","29","","",""
"Disabled","1985","Part Time","1-pers.-HH","11","","",""
"Disabled","1985","Part Time","(Married) couple without C. ","29","","",""
"Disabled","1985","Part Time","Single parent ","3","","",""
"Disabled","1985","Part Time","Couple + C. LE 16 ","17","","",""
"Disabled","1985","Part Time","Couple + C. GT 16 ","26","","",""
"Disabled","1985","Part Time","Couple + C. LE and GT 16","7","","",""
"Disabled","1985","Not Working","1-pers.-HH","101","0.170690793801924","0.139776790417352","0.201604797186495"
"Disabled","1985","Not Working","(Married) couple without C. ","281","0.268365215104678","0.241962733738782","0.294767696470573"
"Disabled","1985","Not Working","Single parent ","21","","",""
"Disabled","1985","Not Working","Couple + C. LE 16 ","36","0.0555497403974552","0.0394236978335485","0.0716757829613618"
"Disabled","1985","Not Working","Couple + C. GT 16 ","80","0.134548858286339","0.109031776327647","0.160065940245031"
"Disabled","1985","Not Working","Couple + C. LE and GT 16","16","","",""
"Not disabled","1986","Full Time","1-pers.-HH","449","1","1","1"
"Not disabled","1986","Full Time","(Married) couple without C. ","1046","0.999263487986878","0.997621018248399","1.00090595772536"
"Not disabled","1986","Full Time","Single parent ","216","1","1","1"
"Not disabled","1986","Full Time","Couple + C. LE 16 ","1266","0.999520257542464","0.998314500904213","1.00072601418072"
"Not disabled","1986","Full Time","Couple + C. GT 16 ","981","1","1","1"
"Not disabled","1986","Full Time","Couple + C. LE and GT 16","638","1","1","1"
"Not disabled","1986","Part Time","1-pers.-HH","133","1","1","1"
"Not disabled","1986","Part Time","(Married) couple without C. ","332","1","1","1"
"Not disabled","1986","Part Time","Single parent ","98","1","1","1"
"Not disabled","1986","Part Time","Couple + C. LE 16 ","468","1","1","1"
"Not disabled","1986","Part Time","Couple + C. GT 16 ","432","1","1","1"
"Not disabled","1986","Part Time","Couple + C. LE and GT 16","266","1","1","1"
"Not disabled","1986","Not Working","1-pers.-HH","540","1","1","1"
"Not disabled","1986","Not Working","(Married) couple without C. ","1008","1","1","1"
"Not disabled","1986","Not Working","Single parent ","197","1","1","1"
"Not disabled","1986","Not Working","Couple + C. LE 16 ","676","1","1","1"
"Not disabled","1986","Not Working","Couple + C. GT 16 ","692","0.99861160484509","0.995841327790804","1.00138188189938"
"Not disabled","1986","Not Working","Couple + C. LE and GT 16","498","0.998169295471958","0.994418623791699","1.00191996715222"
"Disabled","1986","Full Time","1-pers.-HH","","","",""
"Disabled","1986","Full Time","(Married) couple without C. ","2","","",""
"Disabled","1986","Full Time","Single parent ","","","",""
"Disabled","1986","Full Time","Couple + C. LE 16 ","1","","",""
"Disabled","1986","Full Time","Couple + C. GT 16 ","","","",""
"Disabled","1986","Full Time","Couple + C. LE and GT 16","","","",""
"Disabled","1986","Part Time","1-pers.-HH","","","",""
"Disabled","1986","Part Time","(Married) couple without C. ","","","",""
"Disabled","1986","Part Time","Single parent ","","","",""
"Disabled","1986","Part Time","Couple + C. LE 16 ","","","",""
"Disabled","1986","Part Time","Couple + C. GT 16 ","","","",""
"Disabled","1986","Part Time","Couple + C. LE and GT 16","","","",""
"Disabled","1986","Not Working","1-pers.-HH","","","",""
"Disabled","1986","Not Working","(Married) couple without C. ","","","",""
"Disabled","1986","Not Working","Single parent ","","","",""
"Disabled","1986","Not Working","Couple + C. LE 16 ","","","",""
