"m11124","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Disabled","1994","Single parent ","higher education","1","","",""
"Disabled","1994","Couple + C. LE 16 ","in school","","","",""
"Disabled","1994","Couple + C. LE 16 ","inadequately","4","","",""
"Disabled","1994","Couple + C. LE 16 ","general elemantary","15","","",""
"Disabled","1994","Couple + C. LE 16 ","middle vocational","55","0.0376100265853394","0.0284440982570563","0.0467759549136225"
"Disabled","1994","Couple + C. LE 16 ","vocational + Abi","1","","",""
"Disabled","1994","Couple + C. LE 16 ","higher vocational","6","","",""
"Disabled","1994","Couple + C. LE 16 ","higher education","7","","",""
"Disabled","1994","Couple + C. GT 16 ","in school","","","",""
"Disabled","1994","Couple + C. GT 16 ","inadequately","17","","",""
"Disabled","1994","Couple + C. GT 16 ","general elemantary","41","0.0904941311015391","0.0655954717718781","0.1153927904312"
"Disabled","1994","Couple + C. GT 16 ","middle vocational","106","0.0991734468629132","0.0825102951248698","0.115836598600957"
"Disabled","1994","Couple + C. GT 16 ","vocational + Abi","4","","",""
"Disabled","1994","Couple + C. GT 16 ","higher vocational","12","","",""
"Disabled","1994","Couple + C. GT 16 ","higher education","19","","",""
"Disabled","1994","Couple + C. LE and GT 16","in school","","","",""
"Disabled","1994","Couple + C. LE and GT 16","inadequately","7","","",""
"Disabled","1994","Couple + C. LE and GT 16","general elemantary","6","","",""
"Disabled","1994","Couple + C. LE and GT 16","middle vocational","16","","",""
"Disabled","1994","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Disabled","1994","Couple + C. LE and GT 16","higher vocational","2","","",""
"Disabled","1994","Couple + C. LE and GT 16","higher education","5","","",""
"Not disabled","1995","1-pers.-HH","in school","4","","",""
"Not disabled","1995","1-pers.-HH","inadequately","25","","",""
"Not disabled","1995","1-pers.-HH","general elemantary","307","0.812053531927523","0.772246789088077","0.851860274766969"
"Not disabled","1995","1-pers.-HH","middle vocational","626","0.825221183621402","0.797746693465337","0.852695673777466"
"Not disabled","1995","1-pers.-HH","vocational + Abi","58","0.944361781049466","0.886839117916762","1.00188444418217"
"Not disabled","1995","1-pers.-HH","higher vocational","47","0.796334014045966","0.693572860611682","0.899095167480251"
"Not disabled","1995","1-pers.-HH","higher education","156","0.878295602693274","0.829716783287018","0.92687442209953"
"Not disabled","1995","(Married) couple without C. ","in school","","","",""
"Not disabled","1995","(Married) couple without C. ","inadequately","64","0.816902506027942","0.729952901876163","0.903852110179721"
"Not disabled","1995","(Married) couple without C. ","general elemantary","495","0.782568600805276","0.749562455639158","0.815574745971394"
"Not disabled","1995","(Married) couple without C. ","middle vocational","1549","0.793049108598859","0.774682577789142","0.811415639408575"
"Not disabled","1995","(Married) couple without C. ","vocational + Abi","109","0.865107337172127","0.803730603585929","0.926484070758325"
"Not disabled","1995","(Married) couple without C. ","higher vocational","198","0.784211405021106","0.732700892681812","0.835721917360399"
"Not disabled","1995","(Married) couple without C. ","higher education","419","0.839145272012682","0.806346312767277","0.871944231258087"
"Not disabled","1995","Single parent ","in school","33","0.96068512175446","0.895360390396207","1.02600985311271"
"Not disabled","1995","Single parent ","inadequately","18","","",""
"Not disabled","1995","Single parent ","general elemantary","135","0.935669282816057","0.895457766042286","0.975880799589827"
"Not disabled","1995","Single parent ","middle vocational","278","0.927991960418495","0.898642335220481","0.957341585616508"
"Not disabled","1995","Single parent ","vocational + Abi","13","","",""
"Not disabled","1995","Single parent ","higher vocational","19","","",""
"Not disabled","1995","Single parent ","higher education","67","1","1","1"
"Not disabled","1995","Couple + C. LE 16 ","in school","1","","",""
"Not disabled","1995","Couple + C. LE 16 ","inadequately","87","0.935753559528805","0.885097416940242","0.986409702117368"
"Not disabled","1995","Couple + C. LE 16 ","general elemantary","372","0.955927835919928","0.93547811663927","0.976377555200585"
"Not disabled","1995","Couple + C. LE 16 ","middle vocational","1629","0.961849654891681","0.952703238461371","0.970996071321992"
"Not disabled","1995","Couple + C. LE 16 ","vocational + Abi","160","0.987364375969871","0.970217249015925","1.00451150292382"
"Not disabled","1995","Couple + C. LE 16 ","higher vocational","227","0.965394952561799","0.942026153393171","0.988763751730428"
"Not disabled","1995","Couple + C. LE 16 ","higher education","523","0.983674937102683","0.972886379345667","0.9944634948597"
"Not disabled","1995","Couple + C. GT 16 ","in school","105","1","1","1"
"Not disabled","1995","Couple + C. GT 16 ","inadequately","137","0.809009632674522","0.747717867942762","0.870301397406282"
"Not disabled","1995","Couple + C. GT 16 ","general elemantary","480","0.915165067443825","0.891146898455343","0.939183236432307"
"Not disabled","1995","Couple + C. GT 16 ","middle vocational","1125","0.882266904524207","0.864350048564198","0.900183760484215"
"Not disabled","1995","Couple + C. GT 16 ","vocational + Abi","61","0.967904337548043","0.925056313141621","1.01075236195447"
"Not disabled","1995","Couple + C. GT 16 ","higher vocational","91","0.836090298151683","0.76459814108751","0.907582455215857"
"Not disabled","1995","Couple + C. GT 16 ","higher education","238","0.912507136354579","0.878095711197967","0.946918561511191"
"Not disabled","1995","Couple + C. LE and GT 16","in school","134","0.984609857895308","0.963844729942949","1.00537498584767"
"Not disabled","1995","Couple + C. LE and GT 16","inadequately","78","0.937058737247025","0.885731250628481","0.988386223865569"
"Not disabled","1995","Couple + C. LE and GT 16","general elemantary","273","0.960901967162322","0.938319475008508","0.983484459316136"
"Not disabled","1995","Couple + C. LE and GT 16","middle vocational","459","0.960801193178589","0.943439956286261","0.978162430070917"
"Not disabled","1995","Couple + C. LE and GT 16","vocational + Abi","30","1","1","1"
"Not disabled","1995","Couple + C. LE and GT 16","higher vocational","51","0.96851013530403","0.921493923035223","1.01552634757284"
"Not disabled","1995","Couple + C. LE and GT 16","higher education","135","0.938389239194134","0.898701319977359","0.978077158410908"
"Disabled","1995","1-pers.-HH","in school","","","",""
"Disabled","1995","1-pers.-HH","inadequately","7","","",""
"Disabled","1995","1-pers.-HH","general elemantary","63","0.187946468072477","0.148139725233031","0.227753210911923"
"Disabled","1995","1-pers.-HH","middle vocational","108","0.174778816378598","0.147304326222534","0.202253306534663"
"Disabled","1995","1-pers.-HH","vocational + Abi","3","","",""
"Disabled","1995","1-pers.-HH","higher vocational","12","","",""
"Disabled","1995","1-pers.-HH","higher education","18","","",""
"Disabled","1995","(Married) couple without C. ","in school","","","",""
"Disabled","1995","(Married) couple without C. ","inadequately","12","","",""
"Disabled","1995","(Married) couple without C. ","general elemantary","105","0.217431399194724","0.184425254028606","0.250437544360842"
"Disabled","1995","(Married) couple without C. ","middle vocational","320","0.206950891401141","0.188584360591425","0.225317422210858"
"Disabled","1995","(Married) couple without C. ","vocational + Abi","10","","",""
"Disabled","1995","(Married) couple without C. ","higher vocational","47","0.215788594978894","0.164278082639601","0.267299107318188"
"Disabled","1995","(Married) couple without C. ","higher education","63","0.160854727987318","0.128055768741913","0.193653687232723"
"Disabled","1995","Single parent ","in school","1","","",""
"Disabled","1995","Single parent ","inadequately","4","","",""
"Disabled","1995","Single parent ","general elemantary","8","","",""
"Disabled","1995","Single parent ","middle vocational","20","","",""
"Disabled","1995","Single parent ","vocational + Abi","","","",""
"Disabled","1995","Single parent ","higher vocational","1","","",""
"Disabled","1995","Single parent ","higher education","","","",""
"Disabled","1995","Couple + C. LE 16 ","in school","","","",""
"Disabled","1995","Couple + C. LE 16 ","inadequately","3","","",""
"Disabled","1995","Couple + C. LE 16 ","general elemantary","15","","",""
"Disabled","1995","Couple + C. LE 16 ","middle vocational","56","0.0381503451083186","0.029003928678008","0.0472967615386293"
"Disabled","1995","Couple + C. LE 16 ","vocational + Abi","3","","",""
"Disabled","1995","Couple + C. LE 16 ","higher vocational","8","","",""
"Disabled","1995","Couple + C. LE 16 ","higher education","7","","",""
"Disabled","1995","Couple + C. GT 16 ","in school","","","",""
"Disabled","1995","Couple + C. GT 16 ","inadequately","21","","",""
"Disabled","1995","Couple + C. GT 16 ","general elemantary","37","0.0848349325561753","0.0608167635676936","0.108853101544657"
"Disabled","1995","Couple + C. GT 16 ","middle vocational","118","0.117733095475793","0.0998162395157847","0.135649951435802"
"Disabled","1995","Couple + C. GT 16 ","vocational + Abi","4","","",""
"Disabled","1995","Couple + C. GT 16 ","higher vocational","12","","",""
"Disabled","1995","Couple + C. GT 16 ","higher education","21","","",""
"Disabled","1995","Couple + C. LE and GT 16","in school","1","","",""
"Disabled","1995","Couple + C. LE and GT 16","inadequately","8","","",""
"Disabled","1995","Couple + C. LE and GT 16","general elemantary","10","","",""
"Disabled","1995","Couple + C. LE and GT 16","middle vocational","21","","",""
"Disabled","1995","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Disabled","1995","Couple + C. LE and GT 16","higher vocational","2","","",""
"Disabled","1995","Couple + C. LE and GT 16","higher education","6","","",""
"Not disabled","1996","1-pers.-HH","in school","2","","",""
"Not disabled","1996","1-pers.-HH","inadequately","24","","",""
"Not disabled","1996","1-pers.-HH","general elemantary","288","0.798496431197964","0.756769948728791","0.840222913667137"
"Not disabled","1996","1-pers.-HH","middle vocational","649","0.816488329224224","0.789058430207202","0.843918228241247"
"Not disabled","1996","1-pers.-HH","vocational + Abi","62","0.928355641833656","0.866602525572849","0.990108758094462"
"Not disabled","1996","1-pers.-HH","higher vocational","61","0.819313145879261","0.730440096313221","0.908186195445301"
"Not disabled","1996","1-pers.-HH","higher education","162","0.894652474828474","0.849425159348405","0.939879790308543"
"Not disabled","1996","(Married) couple without C. ","in school","2","","",""
"Not disabled","1996","(Married) couple without C. ","inadequately","58","0.773507582623162","0.678779972520415","0.868235192725909"
"Not disabled","1996","(Married) couple without C. ","general elemantary","489","0.785889516908612","0.752984612082667","0.818794421734557"
"Not disabled","1996","(Married) couple without C. ","middle vocational","1625","0.797895997917456","0.780063416526464","0.815728579308448"
"Not disabled","1996","(Married) couple without C. ","vocational + Abi","105","0.876334971929056","0.816427965496371","0.936241978361742"
"Not disabled","1996","(Married) couple without C. ","higher vocational","193","0.754559545090972","0.700227080960169","0.808892009221775"
"Not disabled","1996","(Married) couple without C. ","higher education","449","0.848254437432461","0.817177788571638","0.879331086293284"
"Not disabled","1996","Single parent ","in school","33","1","1","1"
"Not disabled","1996","Single parent ","inadequately","24","","",""
"Not disabled","1996","Single parent ","general elemantary","130","0.90734040411642","0.859981987782585","0.954698820450255"
"Not disabled","1996","Single parent ","middle vocational","305","0.922094814379631","0.893133310128969","0.951056318630293"
"Not disabled","1996","Single parent ","vocational + Abi","13","","",""
"Not disabled","1996","Single parent ","higher vocational","19","","",""
"Not disabled","1996","Single parent ","higher education","64","1","1","1"
"Not disabled","1996","Couple + C. LE 16 ","in school","3","","",""
"Not disabled","1996","Couple + C. LE 16 ","inadequately","75","0.821935368370816","0.73703521850264","0.906835518238992"
"Not disabled","1996","Couple + C. LE 16 ","general elemantary","354","0.959725968469166","0.939556807375176","0.979895129563155"
"Not disabled","1996","Couple + C. LE 16 ","middle vocational","1534","0.959262950503342","0.949561618482851","0.968964282523833"
"Not disabled","1996","Couple + C. LE 16 ","vocational + Abi","157","0.980236414649517","0.958669581298841","1.00180324800019"
"Not disabled","1996","Couple + C. LE 16 ","higher vocational","229","0.962120918220923","0.937816318779839","0.986425517662006"
"Not disabled","1996","Couple + C. LE 16 ","higher education","494","0.995743219018016","0.990019421944762","1.00146701609127"
"Not disabled","1996","Couple + C. GT 16 ","in school","122","1","1","1"
"Not disabled","1996","Couple + C. GT 16 ","inadequately","123","0.808771232705078","0.74476038917528","0.872782076234876"
"Not disabled","1996","Couple + C. GT 16 ","general elemantary","431","0.897323623911758","0.869969214827979","0.924678032995538"
"Not disabled","1996","Couple + C. GT 16 ","middle vocational","1020","0.886891093662631","0.868358542362659","0.905423644962603"
"Not disabled","1996","Couple + C. GT 16 ","vocational + Abi","69","0.98278243674814","0.95252490807367","1.01303996542261"
"Not disabled","1996","Couple + C. GT 16 ","higher vocational","96","0.879983330824756","0.817823267378681","0.942143394270832"
"Not disabled","1996","Couple + C. GT 16 ","higher education","254","0.895395581917026","0.859355091333055","0.931436072500996"
"Not disabled","1996","Couple + C. LE and GT 16","in school","119","1","1","1"
"Not disabled","1996","Couple + C. LE and GT 16","inadequately","76","0.904768056007659","0.842366045471092","0.967170066544226"
"Not disabled","1996","Couple + C. LE and GT 16","general elemantary","276","0.957783245388677","0.934519310026273","0.98104718075108"
"Not disabled","1996","Couple + C. LE and GT 16","middle vocational","482","0.949641614290647","0.930568651096133","0.968714577485162"
"Not disabled","1996","Couple + C. LE and GT 16","vocational + Abi","30","0.946176344563095","0.866736226324156","1.02561646280203"
"Not disabled","1996","Couple + C. LE and GT 16","higher vocational","50","0.993724770927624","0.972052179044241","1.01539736281101"
"Not disabled","1996","Couple + C. LE and GT 16","higher education","143","0.938717945288906","0.900206556878993","0.977229333698818"
"Disabled","1996","1-pers.-HH","in school","","","",""
"Disabled","1996","1-pers.-HH","inadequately","6","","",""
"Disabled","1996","1-pers.-HH","general elemantary","67","0.201503568802036","0.159777086332863","0.243230051271209"
"Disabled","1996","1-pers.-HH","middle vocational","116","0.183511670775776","0.156081771758753","0.210941569792798"
"Disabled","1996","1-pers.-HH","vocational + Abi","5","","",""
"Disabled","1996","1-pers.-HH","higher vocational","11","","",""
"Disabled","1996","1-pers.-HH","higher education","15","","",""
"Disabled","1996","(Married) couple without C. ","in school","","","",""
"Disabled","1996","(Married) couple without C. ","inadequately","17","","",""
"Disabled","1996","(Married) couple without C. ","general elemantary","108","0.214110483091388","0.181205578265443","0.247015387917334"
"Disabled","1996","(Married) couple without C. ","middle vocational","323","0.202104002082544","0.184271420691552","0.219936583473536"
"Disabled","1996","(Married) couple without C. ","vocational + Abi","11","","",""
"Disabled","1996","(Married) couple without C. ","higher vocational","48","0.245440454909028","0.191107990778225","0.299772919039831"
"Disabled","1996","(Married) couple without C. ","higher education","63","0.151745562567539","0.120668913706716","0.182822211428362"
"Disabled","1996","Single parent ","in school","","","",""
"Disabled","1996","Single parent ","inadequately","3","","",""
"Disabled","1996","Single parent ","general elemantary","14","","",""
"Disabled","1996","Single parent ","middle vocational","24","","",""
"Disabled","1996","Single parent ","vocational + Abi","","","",""
"Disabled","1996","Single parent ","higher vocational","2","","",""
"Disabled","1996","Single parent ","higher education","","","",""
"Disabled","1996","Couple + C. LE 16 ","in school","","","",""
"Disabled","1996","Couple + C. LE 16 ","inadequately","3","","",""
"Disabled","1996","Couple + C. LE 16 ","general elemantary","11","","",""
"Disabled","1996","Couple + C. LE 16 ","middle vocational","61","0.040737049496658","0.0310357174761666","0.0504383815171495"
"Disabled","1996","Couple + C. LE 16 ","vocational + Abi","3","","",""
"Disabled","1996","Couple + C. LE 16 ","higher vocational","8","","",""
"Disabled","1996","Couple + C. LE 16 ","higher education","3","","",""
"Disabled","1996","Couple + C. GT 16 ","in school","","","",""
"Disabled","1996","Couple + C. GT 16 ","inadequately","22","","",""
"Disabled","1996","Couple + C. GT 16 ","general elemantary","42","0.102676376088241","0.0753219670044621","0.130030785172021"
"Disabled","1996","Couple + C. GT 16 ","middle vocational","102","0.113108906337369","0.0945763550373966","0.131641457637341"
"Disabled","1996","Couple + C. GT 16 ","vocational + Abi","2","","",""
"Disabled","1996","Couple + C. GT 16 ","higher vocational","9","","",""
"Disabled","1996","Couple + C. GT 16 ","higher education","23","","",""
"Disabled","1996","Couple + C. LE and GT 16","in school","","","",""
"Disabled","1996","Couple + C. LE and GT 16","inadequately","9","","",""
"Disabled","1996","Couple + C. LE and GT 16","general elemantary","11","","",""
"Disabled","1996","Couple + C. LE and GT 16","middle vocational","23","","",""
"Disabled","1996","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"Disabled","1996","Couple + C. LE and GT 16","higher vocational","1","","",""
"Disabled","1996","Couple + C. LE and GT 16","higher education","6","","",""
"Not disabled","1997","1-pers.-HH","in school","","","",""
"Not disabled","1997","1-pers.-HH","inadequately","24","","",""
"Not disabled","1997","1-pers.-HH","general elemantary","273","0.79747757171777","0.754822890220156","0.840132253215385"
"Not disabled","1997","1-pers.-HH","middle vocational","645","0.84375771163367","0.817737821095199","0.86977760217214"
"Not disabled","1997","1-pers.-HH","vocational + Abi","50","0.927509122784382","0.858981207709258","0.996037037859506"
"Not disabled","1997","1-pers.-HH","higher vocational","57","0.786299770542658","0.688145938786057","0.884453602299259"
"Not disabled","1997","1-pers.-HH","higher education","173","0.879440036328234","0.833382346860205","0.925497725796262"
"Not disabled","1997","(Married) couple without C. ","in school","2","","",""
"Not disabled","1997","(Married) couple without C. ","inadequately","68","0.832733091547779","0.753854927769186","0.911611255326372"
"Not disabled","1997","(Married) couple without C. ","general elemantary","479","0.777762693533843","0.744072601743726","0.81145278532396"
"Not disabled","1997","(Married) couple without C. ","middle vocational","1636","0.785727148108944","0.767612736439195","0.803841559778693"
"Not disabled","1997","(Married) couple without C. ","vocational + Abi","111","0.865878351826601","0.805653822152317","0.926102881500885"
"Not disabled","1997","(Married) couple without C. ","higher vocational","194","0.80348399675996","0.752894367699176","0.854073625820743"
"Not disabled","1997","(Married) couple without C. ","higher education","471","0.867916015068254","0.839171934659916","0.896660095476592"
"Not disabled","1997","Single parent ","in school","25","","",""
"Not disabled","1997","Single parent ","inadequately","21","","",""
"Not disabled","1997","Single parent ","general elemantary","129","0.920626269642454","0.875848325475467","0.965404213809441"
"Not disabled","1997","Single parent ","middle vocational","297","0.921803570185881","0.892387425206086","0.951219715165676"
"Not disabled","1997","Single parent ","vocational + Abi","15","","",""
"Not disabled","1997","Single parent ","higher vocational","13","","",""
"Not disabled","1997","Single parent ","higher education","75","0.986572774327496","0.960696663522206","1.01244888513279"
"Not disabled","1997","Couple + C. LE 16 ","in school","4","","",""
"Not disabled","1997","Couple + C. LE 16 ","inadequately","68","0.807228380431549","0.71547149239826","0.898985268464838"
"Not disabled","1997","Couple + C. LE 16 ","general elemantary","346","0.929117874194731","0.902681762373703","0.95555398601576"
"Not disabled","1997","Couple + C. LE 16 ","middle vocational","1457","0.959846441580081","0.949960804253435","0.969732078906728"
"Not disabled","1997","Couple + C. LE 16 ","vocational + Abi","141","0.983074475437496","0.962006096365739","1.00414285450925"
"Not disabled","1997","Couple + C. LE 16 ","higher vocational","225","0.952241627041912","0.924976187543678","0.979507066540146"
"Not disabled","1997","Couple + C. LE 16 ","higher education","441","0.993090075574197","0.985402106435346","1.00077804471305"
"Not disabled","1997","Couple + C. GT 16 ","in school","138","0.990437313757068","0.974258594423794","1.00661603309034"
"Not disabled","1997","Couple + C. GT 16 ","inadequately","109","0.80815429694469","0.741486074898331","0.874822518991049"
"Not disabled","1997","Couple + C. GT 16 ","general elemantary","445","0.922895511715554","0.899179259900249","0.94661176353086"
"Not disabled","1997","Couple + C. GT 16 ","middle vocational","1005","0.884359804601603","0.865461595308513","0.903258013894693"
"Not disabled","1997","Couple + C. GT 16 ","vocational + Abi","60","0.963596970945631","0.917711564999357","1.0094823768919"
"Not disabled","1997","Couple + C. GT 16 ","higher vocational","100","0.880668873748961","0.819244689792463","0.942093057705458"
"Not disabled","1997","Couple + C. GT 16 ","higher education","261","0.916591710097766","0.884147398747114","0.949036021448418"
"Not disabled","1997","Couple + C. LE and GT 16","in school","135","0.986643841145124","0.967350847139315","1.00593683515093"
"Not disabled","1997","Couple + C. LE and GT 16","inadequately","62","0.959009943003029","0.910435377996515","1.00758450800954"
"Not disabled","1997","Couple + C. LE and GT 16","general elemantary","246","0.972506742153845","0.952397734208487","0.992615750099204"
"Not disabled","1997","Couple + C. LE and GT 16","middle vocational","452","0.931792326131731","0.909286199609721","0.954298452653741"
"Not disabled","1997","Couple + C. LE and GT 16","vocational + Abi","35","1","1","1"
"Not disabled","1997","Couple + C. LE and GT 16","higher vocational","57","0.995245417308377","0.97754206998022","1.01294876463653"
"Not disabled","1997","Couple + C. LE and GT 16","higher education","148","0.938865001460385","0.90090301729684","0.976826985623931"
"Disabled","1997","1-pers.-HH","in school","","","",""
"Disabled","1997","1-pers.-HH","inadequately","6","","",""
"Disabled","1997","1-pers.-HH","general elemantary","68","0.20252242828223","0.159867746784615","0.245177109779844"
"Disabled","1997","1-pers.-HH","middle vocational","103","0.15624228836633","0.13022239782786","0.1822621789048"
"Disabled","1997","1-pers.-HH","vocational + Abi","5","","",""
"Disabled","1997","1-pers.-HH","higher vocational","10","","",""
"Disabled","1997","1-pers.-HH","higher education","19","","",""
"Disabled","1997","(Married) couple without C. ","in school","","","",""
"Disabled","1997","(Married) couple without C. ","inadequately","18","","",""
"Disabled","1997","(Married) couple without C. ","general elemantary","106","0.222237306466157","0.18854721467604","0.255927398256274"
"Disabled","1997","(Married) couple without C. ","middle vocational","335","0.214272851891056","0.196158440221307","0.232387263560805"
"Disabled","1997","(Married) couple without C. ","vocational + Abi","12","","",""
"Disabled","1997","(Married) couple without C. ","higher vocational","43","0.19651600324004","0.145926374179257","0.247105632300824"
"Disabled","1997","(Married) couple without C. ","higher education","62","0.132083984931746","0.103339904523408","0.160828065340084"
"Disabled","1997","Single parent ","in school","1","","",""
"Disabled","1997","Single parent ","inadequately","2","","",""
"Disabled","1997","Single parent ","general elemantary","11","","",""
"Disabled","1997","Single parent ","middle vocational","23","","",""
"Disabled","1997","Single parent ","vocational + Abi","","","",""
"Disabled","1997","Single parent ","higher vocational","3","","",""
"Disabled","1997","Single parent ","higher education","1","","",""
"Disabled","1997","Couple + C. LE 16 ","in school","","","",""
"Disabled","1997","Couple + C. LE 16 ","inadequately","3","","",""
"Disabled","1997","Couple + C. LE 16 ","general elemantary","16","","",""
"Disabled","1997","Couple + C. LE 16 ","middle vocational","58","0.0401535584199185","0.0302679210932722","0.0500391957465649"
"Disabled","1997","Couple + C. LE 16 ","vocational + Abi","3","","",""
"Disabled","1997","Couple + C. LE 16 ","higher vocational","10","","",""
"Disabled","1997","Couple + C. LE 16 ","higher education","5","","",""
"Disabled","1997","Couple + C. GT 16 ","in school","1","","",""
"Disabled","1997","Couple + C. GT 16 ","inadequately","25","","",""
"Disabled","1997","Couple + C. GT 16 ","general elemantary","41","0.0771044882844459","0.0533882364691404","0.100820740099751"
"Disabled","1997","Couple + C. GT 16 ","middle vocational","95","0.115640195398397","0.0967419861053065","0.134538404691487"
"Disabled","1997","Couple + C. GT 16 ","vocational + Abi","4","","",""
"Disabled","1997","Couple + C. GT 16 ","higher vocational","7","","",""
"Disabled","1997","Couple + C. GT 16 ","higher education","18","","",""
"Disabled","1997","Couple + C. LE and GT 16","in school","1","","",""
"Disabled","1997","Couple + C. LE and GT 16","inadequately","2","","",""
"Disabled","1997","Couple + C. LE and GT 16","general elemantary","8","","",""
"Disabled","1997","Couple + C. LE and GT 16","middle vocational","30","0.0682076738682691","0.0457015473462593","0.0907138003902789"
"Disabled","1997","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Disabled","1997","Couple + C. LE and GT 16","higher vocational","1","","",""
"Disabled","1997","Couple + C. LE and GT 16","higher education","5","","",""
"Not disabled","1998","1-pers.-HH","in school","2","","",""
"Not disabled","1998","1-pers.-HH","inadequately","23","","",""
"Not disabled","1998","1-pers.-HH","general elemantary","308","0.757835314330776","0.715695204537755","0.799975424123797"
"Not disabled","1998","1-pers.-HH","middle vocational","718","0.826132237420746","0.800548227122767","0.851716247718724"
"Not disabled","1998","1-pers.-HH","vocational + Abi","67","0.908647814846292","0.843443742190874","0.973851887501711"
"Not disabled","1998","1-pers.-HH","higher vocational","73","0.773062331076167","0.68504888707136","0.861075775080973"
"Not disabled","1998","1-pers.-HH","higher education","209","0.877329488795361","0.835206266921181","0.919452710669541"
"Not disabled","1998","(Married) couple without C. ","in school","5","","",""
"Not disabled","1998","(Married) couple without C. ","inadequately","69","0.852420215201704","0.777018897644677","0.92782153275873"
"Not disabled","1998","(Married) couple without C. ","general elemantary","560","0.813948023222622","0.784569252258998","0.843326794186247"
"Not disabled","1998","(Married) couple without C. ","middle vocational","1805","0.794665017727132","0.777696558992675","0.811633476461589"
"Not disabled","1998","(Married) couple without C. ","vocational + Abi","121","0.835298725944897","0.773414788755091","0.897182663134702"
"Not disabled","1998","(Married) couple without C. ","higher vocational","215","0.793182747561823","0.744233025685122","0.842132469438525"
"Not disabled","1998","(Married) couple without C. ","higher education","557","0.877019714095855","0.851354482039426","0.902684946152285"
"Not disabled","1998","Single parent ","in school","32","0.944026670222971","0.865598185429972","1.02245515501597"
"Not disabled","1998","Single parent ","inadequately","21","","",""
"Not disabled","1998","Single parent ","general elemantary","152","0.911559137844974","0.868366179023389","0.95475209666656"
"Not disabled","1998","Single parent ","middle vocational","318","0.921509709427349","0.893253337705543","0.949766081149155"
"Not disabled","1998","Single parent ","vocational + Abi","17","","",""
"Not disabled","1998","Single parent ","higher vocational","12","","",""
"Not disabled","1998","Single parent ","higher education","73","0.987168198336697","0.961525033247578","1.01281136342582"
"Not disabled","1998","Couple + C. LE 16 ","in school","3","","",""
"Not disabled","1998","Couple + C. LE 16 ","inadequately","53","0.747590583475997","0.634820123762717","0.860361043189277"
"Not disabled","1998","Couple + C. LE 16 ","general elemantary","371","0.977248159562526","0.962236137870813","0.992260181254239"
"Not disabled","1998","Couple + C. LE 16 ","middle vocational","1583","0.967433646555614","0.958845707370504","0.976021585740723"
"Not disabled","1998","Couple + C. LE 16 ","vocational + Abi","157","0.980817587716135","0.959563922634903","1.00207125279737"
"Not disabled","1998","Couple + C. LE 16 ","higher vocational","253","0.96197653252962","0.938773970864135","0.985179094195105"
"Not disabled","1998","Couple + C. LE 16 ","higher education","489","0.988410391561098","0.978981763055867","0.997839020066328"
"Not disabled","1998","Couple + C. GT 16 ","in school","126","0.97219861115916","0.943937634978068","1.00045958734025"
"Not disabled","1998","Couple + C. GT 16 ","inadequately","103","0.810021319970897","0.742062823164439","0.877979816777356"
"Not disabled","1998","Couple + C. GT 16 ","general elemantary","476","0.907743908832719","0.883060205029083","0.932427612636355"
"Not disabled","1998","Couple + C. GT 16 ","middle vocational","1093","0.898716346667718","0.881574578788481","0.915858114546955"
"Not disabled","1998","Couple + C. GT 16 ","vocational + Abi","65","0.970501447149052","0.930578555076182","1.01042433922192"
"Not disabled","1998","Couple + C. GT 16 ","higher vocational","101","0.863017918358211","0.799054982574425","0.926980854141997"
"Not disabled","1998","Couple + C. GT 16 ","higher education","278","0.896077806119761","0.86160379186066","0.930551820378863"
"Not disabled","1998","Couple + C. LE and GT 16","in school","147","0.99635693621959","0.98665053822386","1.00606333421532"
"Not disabled","1998","Couple + C. LE and GT 16","inadequately","66","0.957750268897836","0.910626807132402","1.00487373066327"
"Not disabled","1998","Couple + C. LE and GT 16","general elemantary","258","0.97370662432282","0.954478164094094","0.992935084551545"
"Not disabled","1998","Couple + C. LE and GT 16","middle vocational","450","0.930425944522472","0.907688580313145","0.953163308731798"
"Not disabled","1998","Couple + C. LE and GT 16","vocational + Abi","37","1","1","1"
"Not disabled","1998","Couple + C. LE and GT 16","higher vocational","56","0.945432287197738","0.887475383519172","1.0033891908763"
"Not disabled","1998","Couple + C. LE and GT 16","higher education","145","0.925999844774928","0.883968166703075","0.968031522846781"
"Disabled","1998","1-pers.-HH","in school","","","",""
"Disabled","1998","1-pers.-HH","inadequately","7","","",""
"Disabled","1998","1-pers.-HH","general elemantary","89","0.242164685669224","0.200024575876203","0.284304795462245"
"Disabled","1998","1-pers.-HH","middle vocational","125","0.173867762579254","0.148283752281276","0.199451772877233"
"Disabled","1998","1-pers.-HH","vocational + Abi","8","","",""
"Disabled","1998","1-pers.-HH","higher vocational","14","","",""
"Disabled","1998","1-pers.-HH","higher education","24","","",""
"Disabled","1998","(Married) couple without C. ","in school","","","",""
"Disabled","1998","(Married) couple without C. ","inadequately","16","","",""
"Disabled","1998","(Married) couple without C. ","general elemantary","114","0.186051976777378","0.156673205813753","0.215430747741002"
