"m11124","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Not disabled","1985","35-65 y.","(Married) couple without C. ","1071","0.778859181341375","0.756580117153967","0.801138245528783"
"Not disabled","1985","35-65 y.","Single parent ","213","0.887712854632116","0.847260720627802","0.928164988636429"
"Not disabled","1985","35-65 y.","Couple + C. LE 16 ","1355","0.936929392451838","0.924316838313317","0.94954194659036"
"Not disabled","1985","35-65 y.","Couple + C. GT 16 ","1009","0.872014872432104","0.852596646156429","0.891433098707779"
"Not disabled","1985","35-65 y.","Couple + C. LE and GT 16","817","0.933872463012251","0.917283111235056","0.950461814789446"
"Not disabled","1985","66 and older","1-pers.-HH","345","0.862609728247637","0.828998782329199","0.896220674166075"
"Not disabled","1985","66 and older","(Married) couple without C. ","369","0.743964219621109","0.705593826237361","0.782334613004858"
"Not disabled","1985","66 and older","Single parent ","24","","",""
"Not disabled","1985","66 and older","Couple + C. LE 16 ","","","",""
"Not disabled","1985","66 and older","Couple + C. GT 16 ","33","0.692809165045773","0.562300781189444","0.823317548902101"
"Not disabled","1985","66 and older","Couple + C. LE and GT 16","","","",""
"Disabled","1985","16-34 y.","1-pers.-HH","8","","",""
"Disabled","1985","16-34 y.","(Married) couple without C. ","10","","",""
"Disabled","1985","16-34 y.","Single parent ","5","","",""
"Disabled","1985","16-34 y.","Couple + C. LE 16 ","18","","",""
"Disabled","1985","16-34 y.","Couple + C. GT 16 ","19","","",""
"Disabled","1985","16-34 y.","Couple + C. LE and GT 16","7","","",""
"Disabled","1985","35-65 y.","1-pers.-HH","74","0.209658712435255","0.171880234729652","0.247437190140857"
"Disabled","1985","35-65 y.","(Married) couple without C. ","262","0.221140818658625","0.198861754471217","0.243419882846033"
"Disabled","1985","35-65 y.","Single parent ","21","","",""
"Disabled","1985","35-65 y.","Couple + C. LE 16 ","72","0.0630706075481614","0.0504580534096401","0.0756831616866826"
"Disabled","1985","35-65 y.","Couple + C. GT 16 ","128","0.127985127567896","0.108566901292221","0.147403353843571"
"Disabled","1985","35-65 y.","Couple + C. LE and GT 16","45","0.0661275369877486","0.0495381852105537","0.0827168887649436"
"Disabled","1985","66 and older","1-pers.-HH","58","0.137390271752363","0.103779325833925","0.171001217670801"
"Disabled","1985","66 and older","(Married) couple without C. ","128","0.256035780378891","0.217665386995142","0.29440617376264"
"Disabled","1985","66 and older","Single parent ","4","","",""
"Disabled","1985","66 and older","Couple + C. LE 16 ","2","","",""
"Disabled","1985","66 and older","Couple + C. GT 16 ","15","","",""
"Disabled","1985","66 and older","Couple + C. LE and GT 16","","","",""
"Not disabled","1986","16-34 y.","1-pers.-HH","324","1","1","1"
"Not disabled","1986","16-34 y.","(Married) couple without C. ","641","0.999427521189216","0.997577247651971","1.00127779472646"
"Not disabled","1986","16-34 y.","Single parent ","258","1","1","1"
"Not disabled","1986","16-34 y.","Couple + C. LE 16 ","1148","1","1","1"
"Not disabled","1986","16-34 y.","Couple + C. GT 16 ","873","0.999184258496569","0.99729151638044","1.0010770006127"
"Not disabled","1986","16-34 y.","Couple + C. LE and GT 16","587","0.998504724200478","0.995381557667632","1.00162789073332"
"Not disabled","1986","35-65 y.","1-pers.-HH","428","1","1","1"
"Not disabled","1986","35-65 y.","(Married) couple without C. ","1271","0.999704044605331","0.998758780013259","1.0006493091974"
"Not disabled","1986","35-65 y.","Single parent ","229","1","1","1"
"Not disabled","1986","35-65 y.","Couple + C. LE 16 ","1261","0.999528719467814","0.998331273840982","1.00072616509464"
"Not disabled","1986","35-65 y.","Couple + C. GT 16 ","1184","1","1","1"
"Not disabled","1986","35-65 y.","Couple + C. LE and GT 16","815","1","1","1"
"Not disabled","1986","66 and older","1-pers.-HH","370","1","1","1"
"Not disabled","1986","66 and older","(Married) couple without C. ","474","1","1","1"
"Not disabled","1986","66 and older","Single parent ","24","","",""
"Not disabled","1986","66 and older","Couple + C. LE 16 ","1","","",""
"Not disabled","1986","66 and older","Couple + C. GT 16 ","48","0.995334479858323","0.976254205736918","1.01441475397973"
"Not disabled","1986","66 and older","Couple + C. LE and GT 16","","","",""
"Disabled","1986","16-34 y.","1-pers.-HH","","","",""
"Disabled","1986","16-34 y.","(Married) couple without C. ","1","","",""
"Disabled","1986","16-34 y.","Single parent ","","","",""
"Disabled","1986","16-34 y.","Couple + C. LE 16 ","","","",""
"Disabled","1986","16-34 y.","Couple + C. GT 16 ","1","","",""
"Disabled","1986","16-34 y.","Couple + C. LE and GT 16","1","","",""
"Disabled","1986","35-65 y.","1-pers.-HH","","","",""
"Disabled","1986","35-65 y.","(Married) couple without C. ","1","","",""
"Disabled","1986","35-65 y.","Single parent ","","","",""
"Disabled","1986","35-65 y.","Couple + C. LE 16 ","1","","",""
"Disabled","1986","35-65 y.","Couple + C. GT 16 ","","","",""
"Disabled","1986","35-65 y.","Couple + C. LE and GT 16","","","",""
"Disabled","1986","66 and older","1-pers.-HH","","","",""
"Disabled","1986","66 and older","(Married) couple without C. ","","","",""
"Disabled","1986","66 and older","Single parent ","","","",""
"Disabled","1986","66 and older","Couple + C. LE 16 ","","","",""
"Disabled","1986","66 and older","Couple + C. GT 16 ","1","","",""
"Disabled","1986","66 and older","Couple + C. LE and GT 16","","","",""
"Not disabled","1987","16-34 y.","1-pers.-HH","300","0.975605717990683","0.958376961952601","0.992834474028765"
"Not disabled","1987","16-34 y.","(Married) couple without C. ","588","0.979977111803575","0.968759355340811","0.991194868266339"
"Not disabled","1987","16-34 y.","Single parent ","262","0.987317897725337","0.973870711998026","1.00076508345265"
"Not disabled","1987","16-34 y.","Couple + C. LE 16 ","1136","0.981301364595857","0.973482573754855","0.989120155436858"
"Not disabled","1987","16-34 y.","Couple + C. GT 16 ","871","0.979480086038971","0.970150296346706","0.988809875731236"
"Not disabled","1987","16-34 y.","Couple + C. LE and GT 16","517","0.979392390439397","0.96728606271201","0.991498718166783"
"Not disabled","1987","35-65 y.","1-pers.-HH","374","0.853857081409973","0.820272873763532","0.887441289056414"
"Not disabled","1987","35-65 y.","(Married) couple without C. ","1014","0.795664001451404","0.773221330321816","0.818106672580992"
"Not disabled","1987","35-65 y.","Single parent ","209","0.891773831540751","0.851711556811872","0.931836106269631"
"Not disabled","1987","35-65 y.","Couple + C. LE 16 ","1151","0.944883575177826","0.931993230895341","0.957773919460311"
"Not disabled","1987","35-65 y.","Couple + C. GT 16 ","1070","0.863807713429935","0.844569043058217","0.883046383801654"
"Not disabled","1987","35-65 y.","Couple + C. LE and GT 16","671","0.901580101223994","0.879911873230188","0.9232483292178"
"Not disabled","1987","66 and older","1-pers.-HH","312","0.823471349318454","0.785086456379832","0.861856242257075"
"Not disabled","1987","66 and older","(Married) couple without C. ","377","0.745675657371261","0.707694224025316","0.783657090717207"
"Not disabled","1987","66 and older","Single parent ","20","","",""
"Not disabled","1987","66 and older","Couple + C. LE 16 ","","","",""
"Not disabled","1987","66 and older","Couple + C. GT 16 ","32","0.709372097295459","0.575210735593721","0.843533458997198"
"Not disabled","1987","66 and older","Couple + C. LE and GT 16","","","",""
"Disabled","1987","16-34 y.","1-pers.-HH","8","","",""
"Disabled","1987","16-34 y.","(Married) couple without C. ","11","","",""
"Disabled","1987","16-34 y.","Single parent ","4","","",""
"Disabled","1987","16-34 y.","Couple + C. LE 16 ","17","","",""
"Disabled","1987","16-34 y.","Couple + C. GT 16 ","16","","",""
"Disabled","1987","16-34 y.","Couple + C. LE and GT 16","12","","",""
"Disabled","1987","35-65 y.","1-pers.-HH","51","0.146142918590027","0.112558710943586","0.179727126236468"
"Disabled","1987","35-65 y.","(Married) couple without C. ","226","0.204335998548596","0.181893327419008","0.226778669678184"
"Disabled","1987","35-65 y.","Single parent ","22","","",""
"Disabled","1987","35-65 y.","Couple + C. LE 16 ","53","0.0551164248221737","0.0422260805396886","0.0680067691046589"
"Disabled","1987","35-65 y.","Couple + C. GT 16 ","151","0.136192286570065","0.116953616198346","0.155430956941783"
"Disabled","1987","35-65 y.","Couple + C. LE and GT 16","55","0.0984198987760064","0.0767516707822004","0.120088126769812"
"Disabled","1987","66 and older","1-pers.-HH","67","0.176528650681546","0.138143757742925","0.214913543620168"
"Disabled","1987","66 and older","(Married) couple without C. ","128","0.254324342628739","0.216342909282793","0.292305775974684"
"Disabled","1987","66 and older","Single parent ","4","","",""
"Disabled","1987","66 and older","Couple + C. LE 16 ","1","","",""
"Disabled","1987","66 and older","Couple + C. GT 16 ","12","","",""
"Disabled","1987","66 and older","Couple + C. LE and GT 16","1","","",""
"Not disabled","1988","16-34 y.","1-pers.-HH","273","0.977854421589157","0.96058703527839","0.995121807899924"
"Not disabled","1988","16-34 y.","(Married) couple without C. ","562","0.974827918257196","0.962024152664147","0.987631683850244"
"Not disabled","1988","16-34 y.","Single parent ","246","0.983208799961945","0.967344841397182","0.999072758526709"
"Not disabled","1988","16-34 y.","Couple + C. LE 16 ","1091","0.982083744743496","0.974273294090317","0.989894195396675"
"Not disabled","1988","16-34 y.","Couple + C. GT 16 ","909","0.977849696777875","0.968401128071307","0.987298265484444"
"Not disabled","1988","16-34 y.","Couple + C. LE and GT 16","437","0.970299361889589","0.954597155426175","0.986001568353004"
"Not disabled","1988","35-65 y.","1-pers.-HH","356","0.856593018051679","0.822584287396539","0.890601748706818"
"Not disabled","1988","35-65 y.","(Married) couple without C. ","971","0.780498131418263","0.757214871180067","0.80378139165646"
"Not disabled","1988","35-65 y.","Single parent ","214","0.911239372509127","0.874643633755091","0.947835111263163"
"Not disabled","1988","35-65 y.","Couple + C. LE 16 ","1067","0.943319710950817","0.929789731239822","0.956849690661813"
"Not disabled","1988","35-65 y.","Couple + C. GT 16 ","1048","0.850922651500088","0.830879382146926","0.870965920853249"
"Not disabled","1988","35-65 y.","Couple + C. LE and GT 16","598","0.929776680595533","0.909902408546375","0.949650952644692"
"Not disabled","1988","66 and older","1-pers.-HH","294","0.783514102945601","0.741995722430636","0.825032483460566"
"Not disabled","1988","66 and older","(Married) couple without C. ","346","0.707965833259212","0.667705901633111","0.748225764885314"
"Not disabled","1988","66 and older","Single parent ","18","","",""
"Not disabled","1988","66 and older","Couple + C. LE 16 ","","","",""
"Not disabled","1988","66 and older","Couple + C. GT 16 ","34","0.552534544887708","0.423451221741506","0.68161786803391"
"Not disabled","1988","66 and older","Couple + C. LE and GT 16","","","",""
"Disabled","1988","16-34 y.","1-pers.-HH","6","","",""
"Disabled","1988","16-34 y.","(Married) couple without C. ","13","","",""
"Disabled","1988","16-34 y.","Single parent ","6","","",""
"Disabled","1988","16-34 y.","Couple + C. LE 16 ","17","","",""
"Disabled","1988","16-34 y.","Couple + C. GT 16 ","23","","",""
"Disabled","1988","16-34 y.","Couple + C. LE and GT 16","12","","",""
"Disabled","1988","35-65 y.","1-pers.-HH","52","0.143406981948321","0.109398251293182","0.177415712603461"
"Disabled","1988","35-65 y.","(Married) couple without C. ","243","0.219501868581737","0.19621860834354","0.242785128819933"
"Disabled","1988","35-65 y.","Single parent ","18","","",""
"Disabled","1988","35-65 y.","Couple + C. LE 16 ","55","0.0566802890491825","0.0431503093381867","0.0702102687601782"
"Disabled","1988","35-65 y.","Couple + C. GT 16 ","165","0.149077348499912","0.129034079146751","0.169120617853074"
"Disabled","1988","35-65 y.","Couple + C. LE and GT 16","37","0.0702233194044667","0.050349047355308","0.0900975914536254"
"Disabled","1988","66 and older","1-pers.-HH","84","0.216485897054399","0.174967516539434","0.258004277569364"
"Disabled","1988","66 and older","(Married) couple without C. ","144","0.292034166740788","0.251774235114687","0.332294098366889"
"Disabled","1988","66 and older","Single parent ","5","","",""
"Disabled","1988","66 and older","Couple + C. LE 16 ","","","",""
"Disabled","1988","66 and older","Couple + C. GT 16 ","23","","",""
"Disabled","1988","66 and older","Couple + C. LE and GT 16","1","","",""
"Not disabled","1989","16-34 y.","1-pers.-HH","271","0.972869623027577","0.953771929099985","0.991967316955169"
"Not disabled","1989","16-34 y.","(Married) couple without C. ","597","0.969374754389183","0.955746207641448","0.983003301136919"
"Not disabled","1989","16-34 y.","Single parent ","222","0.978278636796693","0.959315508381509","0.997241765211877"
"Not disabled","1989","16-34 y.","Couple + C. LE 16 ","1060","0.987765531810423","0.981181789299988","0.994349274320859"
"Not disabled","1989","16-34 y.","Couple + C. GT 16 ","874","0.978343039945886","0.968812041169375","0.987874038722398"
"Not disabled","1989","16-34 y.","Couple + C. LE and GT 16","403","0.985734932373166","0.974256749129966","0.997213115616367"
"Not disabled","1989","35-65 y.","1-pers.-HH","350","0.840294404480558","0.804878121247424","0.875710687713693"
"Not disabled","1989","35-65 y.","(Married) couple without C. ","929","0.775710706941278","0.751820285694514","0.799601128188041"
"Not disabled","1989","35-65 y.","Single parent ","199","0.904703285349177","0.865725972742644","0.94368059795571"
"Not disabled","1989","35-65 y.","Couple + C. LE 16 ","1022","0.93965491409942","0.92538697155661","0.95392285664223"
"Not disabled","1989","35-65 y.","Couple + C. GT 16 ","1038","0.868854497798483","0.849594452046168","0.888114543550798"
"Not disabled","1989","35-65 y.","Couple + C. LE and GT 16","532","0.926690589688665","0.905368027765212","0.948013151612119"
"Not disabled","1989","66 and older","1-pers.-HH","282","0.756731954324837","0.713131582719189","0.800332325930486"
"Not disabled","1989","66 and older","(Married) couple without C. ","313","0.670270913327237","0.627814680724215","0.712727145930258"
"Not disabled","1989","66 and older","Single parent ","19","","",""
"Not disabled","1989","66 and older","Couple + C. LE 16 ","","","",""
"Not disabled","1989","66 and older","Couple + C. GT 16 ","36","0.556484401686313","0.431813781334706","0.681155022037919"
"Not disabled","1989","66 and older","Couple + C. LE and GT 16","","","",""
"Disabled","1989","16-34 y.","1-pers.-HH","7","","",""
"Disabled","1989","16-34 y.","(Married) couple without C. ","17","","",""
"Disabled","1989","16-34 y.","Single parent ","5","","",""
"Disabled","1989","16-34 y.","Couple + C. LE 16 ","11","","",""
"Disabled","1989","16-34 y.","Couple + C. GT 16 ","22","","",""
"Disabled","1989","16-34 y.","Couple + C. LE and GT 16","7","","",""
"Disabled","1989","35-65 y.","1-pers.-HH","61","0.159705595519442","0.124289312286307","0.195121878752576"
"Disabled","1989","35-65 y.","(Married) couple without C. ","242","0.224289293058723","0.200398871811959","0.248179714305486"
"Disabled","1989","35-65 y.","Single parent ","19","","",""
"Disabled","1989","35-65 y.","Couple + C. LE 16 ","48","0.0603450859005797","0.0460771433577697","0.0746130284433898"
"Disabled","1989","35-65 y.","Couple + C. GT 16 ","142","0.131145502201517","0.111885456449202","0.150405547953832"
"Disabled","1989","35-65 y.","Couple + C. LE and GT 16","42","0.0733094103113348","0.0519868483878811","0.0946319722347885"
"Disabled","1989","66 and older","1-pers.-HH","90","0.243268045675163","0.199667674069514","0.286868417280811"
"Disabled","1989","66 and older","(Married) couple without C. ","158","0.329729086672764","0.287272854069742","0.372185319275785"
"Disabled","1989","66 and older","Single parent ","8","","",""
"Disabled","1989","66 and older","Couple + C. LE 16 ","","","",""
"Disabled","1989","66 and older","Couple + C. GT 16 ","25","","",""
"Disabled","1989","66 and older","Couple + C. LE and GT 16","","","",""
"Not disabled","1990","16-34 y.","1-pers.-HH","","","",""
"Not disabled","1990","16-34 y.","(Married) couple without C. ","","","",""
"Not disabled","1990","16-34 y.","Single parent ","","","",""
"Not disabled","1990","16-34 y.","Couple + C. LE 16 ","","","",""
"Not disabled","1990","16-34 y.","Couple + C. GT 16 ","","","",""
"Not disabled","1990","16-34 y.","Couple + C. LE and GT 16","","","",""
"Not disabled","1990","35-65 y.","1-pers.-HH","","","",""
"Not disabled","1990","35-65 y.","(Married) couple without C. ","","","",""
"Not disabled","1990","35-65 y.","Single parent ","","","",""
"Not disabled","1990","35-65 y.","Couple + C. LE 16 ","","","",""
"Not disabled","1990","35-65 y.","Couple + C. GT 16 ","","","",""
"Not disabled","1990","35-65 y.","Couple + C. LE and GT 16","","","",""
"Not disabled","1990","66 and older","1-pers.-HH","","","",""
"Not disabled","1990","66 and older","(Married) couple without C. ","","","",""
"Not disabled","1990","66 and older","Single parent ","","","",""
"Not disabled","1990","66 and older","Couple + C. LE 16 ","","","",""
"Not disabled","1990","66 and older","Couple + C. GT 16 ","","","",""
"Not disabled","1990","66 and older","Couple + C. LE and GT 16","","","",""
"Disabled","1990","16-34 y.","1-pers.-HH","","","",""
"Disabled","1990","16-34 y.","(Married) couple without C. ","","","",""
"Disabled","1990","16-34 y.","Single parent ","","","",""
"Disabled","1990","16-34 y.","Couple + C. LE 16 ","","","",""
"Disabled","1990","16-34 y.","Couple + C. GT 16 ","","","",""
"Disabled","1990","16-34 y.","Couple + C. LE and GT 16","","","",""
"Disabled","1990","35-65 y.","1-pers.-HH","","","",""
"Disabled","1990","35-65 y.","(Married) couple without C. ","","","",""
"Disabled","1990","35-65 y.","Single parent ","","","",""
"Disabled","1990","35-65 y.","Couple + C. LE 16 ","","","",""
"Disabled","1990","35-65 y.","Couple + C. GT 16 ","","","",""
"Disabled","1990","35-65 y.","Couple + C. LE and GT 16","","","",""
"Disabled","1990","66 and older","1-pers.-HH","","","",""
"Disabled","1990","66 and older","(Married) couple without C. ","","","",""
"Disabled","1990","66 and older","Single parent ","","","",""
"Disabled","1990","66 and older","Couple + C. LE 16 ","","","",""
"Disabled","1990","66 and older","Couple + C. GT 16 ","","","",""
"Disabled","1990","66 and older","Couple + C. LE and GT 16","","","",""
"Not disabled","1991","16-34 y.","1-pers.-HH","320","0.983576098727303","0.96980031357471","0.997351883879896"
"Not disabled","1991","16-34 y.","(Married) couple without C. ","702","0.98486555003462","0.975897874459287","0.993833225609952"
"Not disabled","1991","16-34 y.","Single parent ","311","0.9781670510708","0.962130334123949","0.99420376801765"
"Not disabled","1991","16-34 y.","Couple + C. LE 16 ","1827","0.985534064595368","0.980087265916306","0.990980863274429"
"Not disabled","1991","16-34 y.","Couple + C. GT 16 ","1087","0.975384345888708","0.966268852453575","0.98449983932384"
"Not disabled","1991","16-34 y.","Couple + C. LE and GT 16","466","0.982716321750769","0.970971411789637","0.9944612317119"
"Not disabled","1991","35-65 y.","1-pers.-HH","429","0.847107161015405","0.81527470893721","0.878939613093601"
"Not disabled","1991","35-65 y.","(Married) couple without C. ","1573","0.834748742561705","0.817666674729478","0.851830810393931"
"Not disabled","1991","35-65 y.","Single parent ","276","0.898490055736684","0.864372667677314","0.932607443796053"
"Not disabled","1991","35-65 y.","Couple + C. LE 16 ","1566","0.970994190207287","0.962781286667168","0.979207093747406"
"Not disabled","1991","35-65 y.","Couple + C. GT 16 ","1469","0.897961763870073","0.883157537608679","0.912765990131467"
"Not disabled","1991","35-65 y.","Couple + C. LE and GT 16","706","0.941568892590262","0.924657709891415","0.95848007528911"
"Not disabled","1991","66 and older","1-pers.-HH","428","0.800434980357584","0.766049931040096","0.834820029675071"
"Not disabled","1991","66 and older","(Married) couple without C. ","508","0.69705212546243","0.662789104641863","0.731315146282997"
"Not disabled","1991","66 and older","Single parent ","32","0.887262127649191","0.785354165222887","0.989170090075496"
"Not disabled","1991","66 and older","Couple + C. LE 16 ","4","","",""
"Not disabled","1991","66 and older","Couple + C. GT 16 ","65","0.647236913406308","0.549061983271529","0.745411843541086"
"Not disabled","1991","66 and older","Couple + C. LE and GT 16","1","","",""
"Disabled","1991","16-34 y.","1-pers.-HH","7","","",""
"Disabled","1991","16-34 y.","(Married) couple without C. ","10","","",""
"Disabled","1991","16-34 y.","Single parent ","8","","",""
"Disabled","1991","16-34 y.","Couple + C. LE 16 ","19","","",""
"Disabled","1991","16-34 y.","Couple + C. GT 16 ","23","","",""
"Disabled","1991","16-34 y.","Couple + C. LE and GT 16","7","","",""
"Disabled","1991","35-65 y.","1-pers.-HH","62","0.152892838984595","0.121060386906399","0.18472529106279"
"Disabled","1991","35-65 y.","(Married) couple without C. ","243","0.165251257438295","0.148169189606069","0.182333325270522"
"Disabled","1991","35-65 y.","Single parent ","25","","",""
"Disabled","1991","35-65 y.","Couple + C. LE 16 ","38","0.0290058097927133","0.0207929062525942","0.0372187133328324"
"Disabled","1991","35-65 y.","Couple + C. GT 16 ","137","0.102038236129927","0.0872340098685333","0.116842462391321"
"Disabled","1991","35-65 y.","Couple + C. LE and GT 16","33","0.0584311074097377","0.0415199247108904","0.075342290108585"
"Disabled","1991","66 and older","1-pers.-HH","91","0.199565019642416","0.165179970324929","0.233950068959904"
"Disabled","1991","66 and older","(Married) couple without C. ","183","0.30294787453757","0.268684853717003","0.337210895358137"
"Disabled","1991","66 and older","Single parent ","5","","",""
"Disabled","1991","66 and older","Couple + C. LE 16 ","","","",""
"Disabled","1991","66 and older","Couple + C. GT 16 ","26","","",""
"Disabled","1991","66 and older","Couple + C. LE and GT 16","1","","",""
"Not disabled","1992","16-34 y.","1-pers.-HH","332","0.981877566512858","0.96769856794878","0.996056565076936"
"Not disabled","1992","16-34 y.","(Married) couple without C. ","735","0.987499272761615","0.979515693248484","0.995482852274746"
"Not disabled","1992","16-34 y.","Single parent ","303","0.976683739354182","0.959885116745691","0.993482361962673"
"Not disabled","1992","16-34 y.","Couple + C. LE 16 ","1688","0.982368278680775","0.976134078656594","0.988602478704955"
"Not disabled","1992","16-34 y.","Couple + C. GT 16 ","1045","0.973639679466081","0.964054004343321","0.98322535458884"
"Not disabled","1992","16-34 y.","Couple + C. LE and GT 16","437","0.990272503176521","0.981122634407909","0.999422371945132"
"Not disabled","1992","35-65 y.","1-pers.-HH","420","0.839311483202173","0.806861121405961","0.871761844998385"
"Not disabled","1992","35-65 y.","(Married) couple without C. ","1507","0.813611348088593","0.795616394053236","0.83160630212395"
"Not disabled","1992","35-65 y.","Single parent ","255","0.889807362547205","0.853580441123326","0.926034283971083"
"Not disabled","1992","35-65 y.","Couple + C. LE 16 ","1517","0.959442949752998","0.949713242254923","0.969172657251072"
"Not disabled","1992","35-65 y.","Couple + C. GT 16 ","1375","0.876726585851451","0.860386674553417","0.893066497149485"
"Not disabled","1992","35-65 y.","Couple + C. LE and GT 16","684","0.941492162804966","0.924300932573701","0.958683393036231"
"Not disabled","1992","66 and older","1-pers.-HH","392","0.765293006780046","0.72821869313083","0.802367320429263"
"Not disabled","1992","66 and older","(Married) couple without C. ","463","0.642311838170405","0.606829328594944","0.677794347745866"
"Not disabled","1992","66 and older","Single parent ","33","0.891958302192345","0.793256684902569","0.99065991948212"
"Not disabled","1992","66 and older","Couple + C. LE 16 ","1","","",""
"Not disabled","1992","66 and older","Couple + C. GT 16 ","70","0.675430729298951","0.582254242508461","0.76860721608944"
"Not disabled","1992","66 and older","Couple + C. LE and GT 16","","","",""
"Disabled","1992","16-34 y.","1-pers.-HH","8","","",""
"Disabled","1992","16-34 y.","(Married) couple without C. ","9","","",""
"Disabled","1992","16-34 y.","Single parent ","7","","",""
"Disabled","1992","16-34 y.","Couple + C. LE 16 ","24","","",""
"Disabled","1992","16-34 y.","Couple + C. GT 16 ","28","","",""
"Disabled","1992","16-34 y.","Couple + C. LE and GT 16","5","","",""
"Disabled","1992","35-65 y.","1-pers.-HH","72","0.160688516797827","0.128238155001615","0.193138878594039"
"Disabled","1992","35-65 y.","(Married) couple without C. ","292","0.186388651911407","0.16839369787605","0.204383605946764"
"Disabled","1992","35-65 y.","Single parent ","32","0.110192637452795","0.0739657160289171","0.146419558876674"
"Disabled","1992","35-65 y.","Couple + C. LE 16 ","62","0.0405570502470022","0.0308273427489276","0.0502867577450769"
"Disabled","1992","35-65 y.","Couple + C. GT 16 ","180","0.123273414148549","0.106933502850515","0.139613325446583"
"Disabled","1992","35-65 y.","Couple + C. LE and GT 16","32","0.0585078371950338","0.041316606963769","0.0756990674262986"
