"year","e11102","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","Female","1.31","1","346","1","1","1","2","7","1.19","1.43","1","14","1","1"
"1984","Employed","Male","1.37","1","397","1","1","1","2","7","1.27","1.47","0","10","1","1"
"1984","Not Employed","Female","1.32","1","394","1","1","1","2","6","1.24","1.4","0","8","1","1"
"1984","Not Employed","Male","1.47","1","148","1","1","2","2","10","1.25","1.69","1","12","1","1"
"1985","Employed","Female","1.39","1","309","1","1","1","2","6","1.23","1.55","1","15","1","1"
"1985","Employed","Male","1.63","1","323","1","1","1","2","14","1.36","1.9","0","30","1","1"
"1985","Not Employed","Female","1.41","1","403","1","1","1","2","14","1.26","1.56","1","17","1","1"
"1985","Not Employed","Male","1.38","1","143","1","1","1","2","8","1.2","1.56","1","10","1","1"
"1986","Employed","Female","1.3","1","288","1","1","1","2","6","1.21","1.39","1","7","1","1"
"1986","Employed","Male","1.76","1","364","1","1","1","2","30","1.39","2.13","1","51","1","1"
"1986","Not Employed","Female","1.57","1","375","1","1","1","2","9","1.31","1.83","0","40","1","1"
"1986","Not Employed","Male","1.74","1","171","1","1","1","2","9","1.16","2.32","0","48","1","1"
"1987","Employed","Female","1.48","1","333","1","1","1","2","12","1.27","1.69","0","28","1","1"
"1987","Employed","Male","1.66","1","314","1","1","1","2","16","1.38","1.94","0","35","1","1"
"1987","Not Employed","Female","1.48","1","379","1","1","1","2","13","1.26","1.7","1","30","1","1"
"1987","Not Employed","Male","1.58","1","136","1","1","1","2","12","1.23","1.93","1","20","1","1"
"1988","Employed","Female","1.56","1","311","1","1","1","2","14","1.33","1.79","0","16","1","1"
"1988","Employed","Male","1.56","1","317","1","1","1","2","13","1.31","1.81","1","28","1","1"
"1988","Not Employed","Female","1.45","1","342","1","1","1","2","6","1.23","1.67","1","35","1","1"
"1988","Not Employed","Male","1.84","1","152","1","1","1","3","28","1.29","2.39","1","30","1","1"
"1989","Employed","Female","1.46","1","307","1","1","1","2","10","1.3","1.62","1","21","1","1"
"1989","Employed","Male","1.56","1","290","1","1","1","2","21","1.27","1.85","1","35","1","1"
"1989","Not Employed","Female","1.5","1","336","1","1","1","2","8","0.95","2.05","1","90","1","1"
"1989","Not Employed","Male","2.03","1","117","1","1","2","3","40","1.32","2.74","1","40","1","1"
"1990","Employed","Female","","","","","","","","","","","","","",""
"1990","Employed","Male","","","","","","","","","","","","","",""
"1990","Not Employed","Female","","","","","","","","","","","","","",""
"1990","Not Employed","Male","","","","","","","","","","","","","",""
"1991","Employed","Female","1.87","1","309","1","1","1","3","20","1.59","2.15","1","27","1","1"
"1991","Employed","Male","1.4","1","278","1","1","1","2","10","1.23","1.57","1","20","1","1"
"1991","Not Employed","Female","1.52","1","354","1","1","2","2","8","1.32","1.72","1","30","1","1"
"1991","Not Employed","Male","1.56","1","148","1","1","2","3","10","1.35","1.77","1","10","1","1"
"1992","Employed","Female","1.4","1","428","1","1","1","2","8","1.06","1.74","1","65","1","1"
"1992","Employed","Male","1.42","1","370","1","1","1","2","7","1.27","1.57","1","21","1","1"
"1992","Not Employed","Female","1.52","1","390","1","1","1","2","10","1.32","1.72","1","21","1","1"
"1992","Not Employed","Male","1.58","1","190","1","1","2","3","7","1.4","1.76","1","12","1","1"
"1993","Employed","Female","","","","","","","","","","","","","",""
"1993","Employed","Male","","","","","","","","","","","","","",""
"1993","Not Employed","Female","","","","","","","","","","","","","",""
"1993","Not Employed","Male","","","","","","","","","","","","","",""
"1994","Employed","Female","1.34","1","419","1","1","1","2","7","1.21","1.47","1","21","1","1"
"1994","Employed","Male","1.42","1","323","1","1","1","2","14","1.25","1.59","1","16","1","1"
"1994","Not Employed","Female","1.52","1","458","1","1","1","2","8","1.36","1.68","1","21","1","1"
"1994","Not Employed","Male","1.58","1","206","1","1","1","2","5","1.1","2.06","1","50","1","1"
"1995","Employed","Female","1.31","1","425","1","1","1","2","6","1.18","1.44","0","12","1","1"
"1995","Employed","Male","1.34","1","354","1","1","1","2","11","1.21","1.47","1","14","1","1"
"1995","Not Employed","Female","1.49","1","485","1","1","2","3","6","1.39","1.59","0","12","1","1"
"1995","Not Employed","Male","1.99","1","215","1","1","2","3","20","1.54","2.44","0","35","1","1"
"1996","Employed","Female","1.38","1","436","1","1","1","2","7","1.28","1.48","1","14","1","1"
"1996","Employed","Male","1.41","1","353","1","1","1","2","7","1.26","1.56","1","17","1","1"
"1996","Not Employed","Female","1.62","1","494","1","1","2","2","12","1.41","1.83","1","35","1","1"
"1996","Not Employed","Male","2.14","1","229","1","1","2","3","15","1.79","2.49","1","30","1","1"
"1997","Employed","Female","1.23","1","402","1","1","1","2","5","1.16","1.3","1","7","1","1"
"1997","Employed","Male","1.58","1","344","1","1","1","2","15","1.36","1.8","1","30","1","1"
"1997","Not Employed","Female","1.62","1","488","1","1","1","2","12","1.4","1.84","1","36","1","1"
"1997","Not Employed","Male","2.07","1","249","1","1","2","3","14","1.74","2.4","1","30","1","1"
"1998","Employed","Female","1.43","1","446","1","1","1","2","14","1.34","1.52","1","14","1","1"
"1998","Employed","Male","1.32","1","357","1","1","1","2","7","1.16","1.48","1","20","1","1"
"1998","Not Employed","Female","1.43","1","558","1","1","2","2","5","1.32","1.54","1","22","1","1"
"1998","Not Employed","Male","1.98","1","306","1","1","2","3","8","1.54","2.42","1","64","1","1"
"1999","Employed","Female","1.3","1","427","1","1","1","2","5","1.21","1.39","1","13","1","1"
"1999","Employed","Male","1.36","1","374","1","1","1","2","5","1.27","1.45","1","7","1","1"
"1999","Not Employed","Female","1.67","1","533","1","1","2","2","12","1.55","1.79","1","14","1","1"
"1999","Not Employed","Male","1.74","1","294","1","1","2","3","8","1.48","2","1","30","1","1"
"2000","Employed","Female","1.34","1","750","1","1","1","2","6","1.27","1.41","1","13","1","1"
"2000","Employed","Male","1.68","1","643","1","1","2","3","14","1.54","1.82","1","22","1","1"
"2000","Not Employed","Female","1.61","1","881","1","1","2","2","9","1.48","1.74","1","30","1","1"
"2000","Not Employed","Male","1.89","1","534","1","1","2","3","14","1.67","2.11","1","45","1","1"
"2001","Employed","Female","1.24","1","704","1","1","1","2","3","1.19","1.29","1","9","1","1"
"2001","Employed","Male","1.34","1","570","1","1","1","2","5","1.25","1.43","1","12","1","1"
"2001","Not Employed","Female","1.39","1","834","1","1","2","2","5","1.33","1.45","1","12","1","1"
"2001","Not Employed","Male","1.57","1","499","1","1","2","3","6","1.49","1.65","1","6","1","1"
