"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","East Germany","1.51","1","793","1","1","2","2","5","1.42","1.6","1","20","1","1"
"2013","West Germany","1.4","1","2624","1","1","2","2","5","1.36","1.44","1","26","1","1"
"2014","East Germany","1.44","1","728","1","1","2","3","5","1.36","1.52","1","17","1","1"
"2014","West Germany","1.39","1","2241","1","1","1","2","5","1.35","1.43","1","15","1","1"
"2015","East Germany","1.43","1","747","1","1","2","2","5","1.35","1.51","1","12","1","1"
"2015","West Germany","1.44","1","2559","1","1","1","2","6","1.38","1.5","1","50","1","1"
"2016","East Germany","1.44","1","674","1","1","2","3","5","1.36","1.52","1","12","1","1"
"2016","West Germany","1.48","1","2486","1","1","2","2","6","1.42","1.54","1","48","1","1"
"2017","East Germany","1.48","1","783","1","1","2","2","6","1.38","1.58","1","30","1","1"
"2017","West Germany","1.42","1","2740","1","1","2","2","5","1.38","1.46","1","15","1","1"
"2018","East Germany","1.47","1","797","1","1","2","2","5","1.22","1.72","1","98","1","1"
"2018","West Germany","1.4","1","2592","1","1","1","2","5","1.31","1.49","1","100","1","1"
"2019","East Germany","1.45","1","762","1","1","2","3","5","1.38","1.52","1","9","1","1"
"2019","West Germany","1.43","1","2654","1","1","1","2","6","1.37","1.49","1","50","1","1"
