"year","e11102","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","college entrance qualification","1.41","1","64","1","1","1","2","10","1.11","1.71","0","10","1","1"
"1984","Employed","lower secondary degree","1.39","1","351","1","1","1","2","7","1.26","1.52","1","14","1","1"
"1984","Employed","no degree/no degree yet","1.23","1","85","1","1","1","2","3","1.12","1.34","1","4","1","1"
"1984","Employed","Other degree","1.11","1","122","1","1","1","1","3","1.03","1.19","1","3","1","1"
"1984","Employed","secondary school degree","1.24","1","117","1","1","1","2","4","1.06","1.42","1","10","1","1"
"1984","Not Employed","college entrance qualification","1.34","1","30","1","1","1","2","5","1.02","1.66","1","5","1","1"
"1984","Not Employed","lower secondary degree","1.38","1","321","1","1","1","2","7","1.25","1.51","0","12","1","1"
"1984","Not Employed","no degree/no degree yet","1.32","1","65","1","1","1","2","4","1.12","1.52","1","5","1","1"
"1984","Not Employed","Other degree","1.26","1","48","1","1","1","2","4","1.09","1.43","1","4","1","1"
"1984","Not Employed","secondary school degree","1.36","1","72","1","1","1","2","6","1.14","1.58","1","6","1","1"
"1985","Employed","college entrance qualification","1.22","1","71","1","1","1","2","4","1.08","1.36","1","4","1","1"
"1985","Employed","lower secondary degree","1.63","1","272","1","1","1","2","14","1.39","1.87","0","16","1","1"
"1985","Employed","no degree/no degree yet","1.82","1","63","1","1","2","3","14","1.37","2.27","1","14","1","1"
"1985","Employed","Other degree","1.31","1","105","1","1","1","2","5","0.7","1.92","1","30","1","1"
"1985","Employed","secondary school degree","1.42","1","118","1","1","1","2","7","1.15","1.69","1","14","1","1"
"1985","Not Employed","college entrance qualification","1.51","1","49","1","1","1","2","16","0.89","2.13","1","16","1","1"
"1985","Not Employed","lower secondary degree","1.42","1","310","1","1","1","2","10","1.24","1.6","1","17","1","1"
"1985","Not Employed","no degree/no degree yet","1.18","1","61","1","1","1","1","8","0.94","1.42","1","8","1","1"
"1985","Not Employed","Other degree","1.16","1","41","1","1","1","2","3","1.03","1.29","1","3","1","1"
"1985","Not Employed","secondary school degree","1.37","1","76","1","1","1","2","6","1.18","1.56","1","6","1","1"
"1986","Employed","college entrance qualification","1.56","1","67","1","1","1","2","30","0.7","2.42","1","30","1","1"
"1986","Employed","lower secondary degree","1.63","1","291","1","1","1","2","10","1.22","2.04","1","51","1","1"
"1986","Employed","no degree/no degree yet","1.53","1","66","1","1","1","2","14","1.12","1.94","1","14","1","1"
"1986","Employed","Other degree","1.29","1","110","1","1","1","2","6","1.1","1.48","1","9","1","1"
"1986","Employed","secondary school degree","1.44","1","110","1","1","1","2","10","1.21","1.67","1","10","1","1"
"1986","Not Employed","college entrance qualification","1.16","1","49","1","1","1","2","3","1.02","1.3","0","3","1","1"
"1986","Not Employed","lower secondary degree","1.83","1","285","1","1","1","3","16","1.36","2.3","1","48","1","1"
"1986","Not Employed","no degree/no degree yet","1.41","1","66","1","1","1","1","9","1.05","1.77","1","9","1","1"
"1986","Not Employed","Other degree","1.16","1","50","1","1","1","2","3","1.04","1.28","1","3","1","1"
"1986","Not Employed","secondary school degree","1.31","1","87","1","1","1","2","5","0.95","1.67","0","15","1","1"
"1987","Employed","college entrance qualification","1.22","1","68","1","1","1","2","4","1.09","1.35","1","4","1","1"
"1987","Employed","lower secondary degree","1.77","1","298","1","1","1","2","16","1.44","2.1","0","35","1","1"
"1987","Employed","no degree/no degree yet","1.4","1","59","1","1","1","1","14","0.95","1.85","0","14","1","1"
"1987","Employed","Other degree","1.12","1","89","1","1","1","1","2","0.97","1.27","1","7","1","1"
"1987","Employed","secondary school degree","1.42","1","123","1","1","1","2","14","1.12","1.72","0","14","1","1"
"1987","Not Employed","college entrance qualification","1.43","1","48","1","1","2","2","8","1.09","1.77","1","8","1","1"
"1987","Not Employed","lower secondary degree","1.51","1","302","1","1","1","2","13","1.24","1.78","1","30","1","1"
"1987","Not Employed","no degree/no degree yet","2.16","1","53","1","1","1","3","14","1.53","2.79","1","14","1","1"
"1987","Not Employed","Other degree","1.66","1","34","1","1","1","3","13","0.93","2.39","1","13","1","1"
"1987","Not Employed","secondary school degree","1.4","1","67","1","1","1","3","6","1.2","1.6","1","6","1","1"
"1988","Employed","college entrance qualification","1.17","1","64","1","1","1","2","3","1.05","1.29","1","3","1","1"
"1988","Employed","lower secondary degree","1.65","1","302","1","1","1","2","14","1.35","1.95","1","28","1","1"
"1988","Employed","no degree/no degree yet","1.26","1","52","1","1","1","2","4","1.09","1.43","1","4","1","1"
"1988","Employed","Other degree","1.79","1","82","1","1","1","2","13","1.32","2.26","1","14","1","1"
"1988","Employed","secondary school degree","1.56","1","115","1","1","1","2","10","1.19","1.93","0","15","1","1"
"1988","Not Employed","college entrance qualification","1.53","1","41","1","1","2","3","4","1.3","1.76","1","4","1","1"
"1988","Not Employed","lower secondary degree","1.62","1","287","1","1","1","2","6","1.26","1.98","1","35","1","1"
"1988","Not Employed","no degree/no degree yet","1.39","1","52","1","1","1","3","10","0.99","1.79","1","10","1","1"
"1988","Not Employed","Other degree","1.89","1","40","1","1","2","5","6","1.48","2.3","1","6","1","1"
"1988","Not Employed","secondary school degree","1.49","1","69","1","1","1","2","14","1.02","1.96","1","14","1","1"
"1989","Employed","college entrance qualification","1.76","1","66","1","1","1","2","21","1.15","2.37","1","21","1","1"
"1989","Employed","lower secondary degree","1.53","1","278","1","1","1","2","14","1.22","1.84","1","35","1","1"
"1989","Employed","no degree/no degree yet","1.21","1","59","1","1","1","2","3","1.08","1.34","1","3","1","1"
"1989","Employed","Other degree","1.29","1","59","1","1","1","2","3","1.17","1.41","1","3","1","1"
