"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","Female","1.23","1","40","1","1","1","2","5","1.01","1.45","1","5","1","1"
"1984","college entrance qualification","Male","1.5","1","54","1","1","2","2","10","1.14","1.86","0","10","1","1"
"1984","lower secondary degree","Female","1.33","1","386","1","1","1","2","7","1.22","1.44","0","14","1","1"
"1984","lower secondary degree","Male","1.45","1","286","1","1","1","2","9","1.3","1.6","1","12","1","1"
"1984","no degree/no degree yet","Female","1.22","1","90","1","1","1","2","4","1.09","1.35","1","4","1","1"
"1984","no degree/no degree yet","Male","1.36","1","60","1","1","1","3","4","1.16","1.56","1","5","1","1"
"1984","Other degree","Female","1.09","1","80","1","1","1","1","2","1.01","1.17","1","3","1","1"
"1984","Other degree","Male","1.19","1","90","1","1","1","2","3","1.07","1.31","1","4","1","1"
"1984","secondary school degree","Female","1.34","1","136","1","1","1","2","6","1.15","1.53","1","10","1","1"
"1984","secondary school degree","Male","1.17","1","53","1","1","1","2","2","1.07","1.27","1","2","1","1"
"1985","college entrance qualification","Female","1.51","1","68","1","1","1","2","16","1.05","1.97","1","16","1","1"
"1985","college entrance qualification","Male","1.15","1","52","1","1","1","2","3","1.03","1.27","1","3","1","1"
"1985","lower secondary degree","Female","1.42","1","352","1","1","1","2","14","1.24","1.6","1","17","1","1"
"1985","lower secondary degree","Male","1.64","1","230","1","1","1","3","10","1.38","1.9","0","16","1","1"
"1985","no degree/no degree yet","Female","1.25","1","76","1","1","1","2","6","1.09","1.41","1","6","1","1"
"1985","no degree/no degree yet","Male","1.58","1","48","1","1","1","2","14","0.96","2.2","1","14","1","1"
"1985","Other degree","Female","1.27","1","74","1","1","1","2","5","0.88","1.66","1","15","1","1"
"1985","Other degree","Male","1.26","1","72","1","1","1","1","3","0.45","2.07","1","30","1","1"
"1985","secondary school degree","Female","1.36","1","134","1","1","1","2","6","1.21","1.51","1","6","1","1"
"1985","secondary school degree","Male","1.49","1","60","1","1","1","2","14","1.01","1.97","1","14","1","1"
"1986","college entrance qualification","Female","1.18","1","48","1","1","1","2","3","1.06","1.3","1","3","1","1"
"1986","college entrance qualification","Male","1.51","1","68","1","1","1","2","30","0.66","2.36","0","30","1","1"
"1986","lower secondary degree","Female","1.62","1","322","1","1","1","2","9","1.32","1.92","1","40","1","1"
"1986","lower secondary degree","Male","1.92","1","254","1","1","1","2","31","1.33","2.51","1","51","1","1"
"1986","no degree/no degree yet","Female","1.15","1","68","1","1","1","1","4","0.89","1.41","1","9","1","1"
"1986","no degree/no degree yet","Male","1.69","1","64","1","1","1","2","14","1.2","2.18","1","14","1","1"
"1986","Other degree","Female","1.29","1","81","1","1","1","2","6","1.12","1.46","1","6","1","1"
"1986","Other degree","Male","1.21","1","79","1","1","1","1","9","0.99","1.43","1","9","1","1"
"1986","secondary school degree","Female","1.29","1","133","1","1","1","2","6","1.15","1.43","0","6","1","1"
"1986","secondary school degree","Male","1.57","1","64","1","1","1","2","10","1.01","2.13","1","15","1","1"
"1987","college entrance qualification","Female","1.35","1","60","1","1","1","2","4","1.08","1.62","1","8","1","1"
"1987","college entrance qualification","Male","1.29","1","56","1","1","1","2","4","1.12","1.46","1","4","1","1"
"1987","lower secondary degree","Female","1.51","1","377","1","1","1","2","13","1.27","1.75","1","30","1","1"
"1987","lower secondary degree","Male","1.8","1","223","1","1","1","2","16","1.39","2.21","0","35","1","1"
"1987","no degree/no degree yet","Female","1.85","1","72","1","1","1","3","14","1.39","2.31","1","14","1","1"
"1987","no degree/no degree yet","Male","1.8","1","40","1","1","1","3","14","1.11","2.49","0","14","1","1"
"1987","Other degree","Female","1.4","1","59","1","1","1","2","13","0.98","1.82","1","13","1","1"
"1987","Other degree","Male","1.12","1","64","1","1","1","1","3","0.92","1.32","1","7","1","1"
"1987","secondary school degree","Female","1.4","1","130","1","1","1","2","11","1.12","1.68","0","14","1","1"
"1987","secondary school degree","Male","1.43","1","60","1","1","1","2","6","1.14","1.72","1","7","1","1"
"1988","college entrance qualification","Female","1.3","1","54","1","1","1","2","4","1.14","1.46","1","4","1","1"
"1988","college entrance qualification","Male","1.34","1","51","1","1","2","2","3","1.17","1.51","1","3","1","1"
"1988","lower secondary degree","Female","1.53","1","345","1","1","1","2","14","1.27","1.79","1","35","1","1"
"1988","lower secondary degree","Male","1.77","1","244","1","1","1","2","28","1.34","2.2","1","30","1","1"
"1988","no degree/no degree yet","Female","1.5","1","63","1","1","1","3","10","1.18","1.82","1","10","1","1"
"1988","no degree/no degree yet","Male","1.11","1","41","1","1","1","1","2","0.87","1.35","1","5","1","1"
"1988","Other degree","Female","1.42","1","63","1","1","1","2","13","1","1.84","1","13","1","1"
"1988","Other degree","Male","2.27","1","59","1","1","2","5","14","1.72","2.82","1","14","1","1"
"1988","secondary school degree","Female","1.51","1","118","1","1","1","2","10","1.15","1.87","0","15","1","1"
"1988","secondary school degree","Male","1.57","1","66","1","1","1","2","14","1.09","2.05","1","14","1","1"
"1989","college entrance qualification","Female","1.66","1","49","1","1","1","2","2","-1.99","5.31","1","90","1","1"
"1989","college entrance qualification","Male","2.02","1","47","1","1","1","3","21","1.13","2.91","1","21","1","1"
"1989","lower secondary degree","Female","1.42","1","326","1","1","1","2","8","1.26","1.58","1","21","1","1"
"1989","lower secondary degree","Male","1.78","1","217","1","1","1","2","35","1.29","2.27","1","40","1","1"
"1989","no degree/no degree yet","Female","1.24","1","68","1","1","1","2","3","1.09","1.39","1","4","1","1"
"1989","no degree/no degree yet","Male","1.26","1","35","1","1","1","2","3","1.06","1.46","1","3","1","1"
"1989","Other degree","Female","1.33","1","47","1","1","1","3","3","1.16","1.5","1","3","1","1"
"1989","Other degree","Male","1.28","1","47","1","1","2","2","2","1.17","1.39","1","2","1","1"
"1989","secondary school degree","Female","1.65","1","139","1","1","1","2","25","1.26","2.04","1","25","1","1"
"1989","secondary school degree","Male","1.52","1","55","1","1","1","2","14","1.02","2.02","1","14","1","1"
"1990","college entrance qualification","Female","","","","","","","","","","","","","",""
"1990","college entrance qualification","Male","","","","","","","","","","","","","",""
"1990","lower secondary degree","Female","","","","","","","","","","","","","",""
"1990","lower secondary degree","Male","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1990","Other degree","Female","","","","","","","","","","","","","",""
"1990","Other degree","Male","","","","","","","","","","","","","",""
"1990","secondary school degree","Female","","","","","","","","","","","","","",""
"1990","secondary school degree","Male","","","","","","","","","","","","","",""
"1991","college entrance qualification","Female","1.36","1","75","1","1","1","2","6","1.19","1.53","1","6","1","1"
