"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2011","Urban Area","1.44","1","2443","1","1","2","2","5","1.4","1.48","1","30","1","1"
"2012","Rural Area","1.48","1","1395","1","1","2","2","6","1.43","1.53","1","15","1","1"
"2012","Urban Area","1.44","1","2292","1","1","2","2","6","1.39","1.49","1","26","1","1"
"2013","Rural Area","1.43","1","1280","1","1","2","2","4","1.37","1.49","1","26","1","1"
"2013","Urban Area","1.42","1","2137","1","1","2","2","5","1.38","1.46","1","20","1","1"
"2014","Rural Area","1.46","1","1126","1","1","2","3","5","1.41","1.51","1","11","1","1"
"2014","Urban Area","1.36","1","1843","1","1","1","2","5","1.31","1.41","1","17","1","1"
"2015","Rural Area","1.38","1","1251","1","1","1","2","5","1.32","1.44","1","25","1","1"
"2015","Urban Area","1.47","1","2055","1","1","1","2","8","1.39","1.55","1","50","1","1"
"2016","Rural Area","1.41","1","1163","1","1","2","2","6","1.35","1.47","1","12","1","1"
"2016","Urban Area","1.51","1","1997","1","1","2","2","6","1.44","1.58","1","48","1","1"
"2017","Rural Area","1.43","1","1291","1","1","2","2","5","1.36","1.5","1","30","1","1"
"2017","Urban Area","1.44","1","2232","1","1","2","2","5","1.4","1.48","1","10","1","1"
"2018","Rural Area","1.49","1","1245","1","1","2","3","7","1.32","1.66","1","98","1","1"
"2018","Urban Area","1.38","1","2144","1","1","1","2","5","1.28","1.48","1","100","1","1"
"2019","Rural Area","1.47","1","1207","1","1","2","2","6","1.4","1.54","1","19","1","1"
"2019","Urban Area","1.41","1","1980","1","1","1","2","5","1.34","1.48","1","50","1","1"
