"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","16-34 y.","Rural Area","1.7","1","99","1","1","1","3","14","1.3","2.1","0","14","1","1"
"1985","16-34 y.","Urban Area","1.27","1","347","1","1","1","2","6","1.17","1.37","1","14","1","1"
"1985","35-65 y.","Rural Area","1.6","1","121","1","1","1","2","14","1.24","1.96","1","16","1","1"
"1985","35-65 y.","Urban Area","1.57","1","446","1","1","1","2","14","1.35","1.79","1","30","1","1"
"1985","66 and older","Rural Area","1.16","1","40","1","1","1","2","3","1.03","1.29","1","3","1","1"
"1985","66 and older","Urban Area","1.36","1","125","1","1","2","2","5","1.22","1.5","1","6","1","1"
"1986","16-34 y.","Rural Area","1.88","1","84","1","1","1","2","51","0.69","3.07","1","51","1","1"
"1986","16-34 y.","Urban Area","1.46","1","361","1","1","1","2","8","1.29","1.63","0","21","1","1"
"1986","35-65 y.","Rural Area","2.07","1","109","1","1","1","2","48","1.18","2.96","1","48","1","1"
"1986","35-65 y.","Urban Area","1.59","1","474","1","1","1","2","10","1.38","1.8","1","31","1","1"
"1986","66 and older","Rural Area","1.12","1","39","1","1","1","1","3","0.98","1.26","1","3","1","1"
"1986","66 and older","Urban Area","1.57","1","131","1","1","1","2","5","0.97","2.17","1","40","1","1"
"1987","16-34 y.","Rural Area","1.91","1","98","1","1","1","2","35","1.15","2.67","1","35","1","1"
"1987","16-34 y.","Urban Area","1.34","1","357","1","1","1","2","11","1.21","1.47","0","14","1","1"
"1987","35-65 y.","Rural Area","2.16","1","102","1","1","1","3","28","1.33","2.99","0","30","1","1"
"1987","35-65 y.","Urban Area","1.48","1","414","1","1","1","2","13","1.32","1.64","0","16","1","1"
"1987","66 and older","Rural Area","1.65","1","45","1","1","1","3","20","0.76","2.54","1","20","1","1"
"1987","66 and older","Urban Area","1.42","1","146","1","1","2","2","6","1.27","1.57","1","7","1","1"
"1988","16-34 y.","Rural Area","1.83","1","90","1","1","1","3","16","1.3","2.36","1","16","1","1"
"1988","16-34 y.","Urban Area","1.43","1","334","1","1","1","2","10","1.26","1.6","0","15","1","1"
"1988","35-65 y.","Rural Area","1.46","1","82","1","1","1","2","11","0.99","1.93","1","14","1","1"
"1988","35-65 y.","Urban Area","1.57","1","441","1","1","1","2","13","1.33","1.81","1","35","1","1"
"1988","66 and older","Rural Area","2.14","1","39","1","1","2","3","30","0.64","3.64","1","30","1","1"
"1988","66 and older","Urban Area","1.53","1","136","1","1","2","2","6","1.12","1.94","1","28","1","1"
"1989","16-34 y.","Rural Area","1.41","1","78","1","1","1","2","7","1.16","1.66","1","7","1","1"
"1989","16-34 y.","Urban Area","1.27","1","347","1","1","1","2","6","1.19","1.35","1","8","1","1"
"1989","35-65 y.","Rural Area","1.82","1","105","1","1","1","3","21","1.31","2.33","1","21","1","1"
"1989","35-65 y.","Urban Area","1.74","1","358","1","1","1","2","21","1.47","2.01","1","35","1","1"
"1989","66 and older","Rural Area","2.06","1","38","1","1","2","3","6","-2.66","6.78","1","90","1","2"
"1989","66 and older","Urban Area","1.54","1","124","1","1","1","2","5","0.91","2.17","1","40","1","1"
"1990","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"1990","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"1990","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"1990","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"1990","66 and older","Rural Area","","","","","","","","","","","","","",""
"1990","66 and older","Urban Area","","","","","","","","","","","","","",""
"1991","16-34 y.","Rural Area","2.11","1","97","1","1","1","2","27","1.37","2.85","1","27","1","1"
"1991","16-34 y.","Urban Area","1.51","1","334","1","1","1","2","10","1.36","1.66","1","20","1","1"
"1991","35-65 y.","Rural Area","1.4","1","84","1","1","1","2","8","1.17","1.63","1","8","1","1"
"1991","35-65 y.","Urban Area","1.58","1","377","1","1","1","2","12","1.37","1.79","1","30","1","1"
"1991","66 and older","Rural Area","1.71","1","44","1","1","2","3","10","1.27","2.15","1","10","1","2"
"1991","66 and older","Urban Area","1.56","1","153","1","1","2","2","6","1.34","1.78","1","14","1","1"
"1992","16-34 y.","Rural Area","1.24","1","170","1","1","1","2","5","1.11","1.37","1","7","1","1"
"1992","16-34 y.","Urban Area","1.33","1","351","1","1","1","2","10","1.22","1.44","1","12","1","1"
"1992","35-65 y.","Rural Area","1.68","1","178","1","1","2","3","7","0.93","2.43","1","65","1","1"
"1992","35-65 y.","Urban Area","1.59","1","402","1","1","1","2","10","1.36","1.82","1","30","1","1"
"1992","66 and older","Rural Area","1.59","1","83","1","1","2","2","12","1.04","2.14","1","21","1","1"
"1992","66 and older","Urban Area","1.42","1","176","1","1","2","2","7","1.27","1.57","1","10","1","1"
"1993","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"1993","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"1993","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"1993","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"1993","66 and older","Rural Area","","","","","","","","","","","","","",""
"1993","66 and older","Urban Area","","","","","","","","","","","","","",""
"1994","16-34 y.","Rural Area","1.45","1","161","1","1","1","2","6","1.17","1.73","1","21","1","1"
"1994","16-34 y.","Urban Area","1.24","1","315","1","1","1","2","5","1.13","1.35","1","14","1","1"
"1994","35-65 y.","Rural Area","1.54","1","191","1","1","1","2","13","1.32","1.76","1","16","1","1"
"1994","35-65 y.","Urban Area","1.42","1","439","1","1","1","2","6","1.17","1.67","1","50","1","1"
"1994","66 and older","Rural Area","1.64","1","100","1","1","1","2","14","1.1","2.18","1","15","1","1"
"1994","66 and older","Urban Area","1.6","1","200","1","1","2","3","8","1.41","1.79","1","10","1","1"
"1995","16-34 y.","Rural Area","1.51","1","185","1","1","1","3","11","1.31","1.71","0","11","1","1"
"1995","16-34 y.","Urban Area","1.23","1","323","1","1","1","2","5","1.12","1.34","1","12","1","1"
"1995","35-65 y.","Rural Area","1.51","1","248","1","1","2","2","10","1.3","1.72","0","21","1","1"
"1995","35-65 y.","Urban Area","1.51","1","446","1","1","1","2","8","1.3","1.72","1","35","1","1"
"1995","66 and older","Rural Area","1.46","1","92","1","1","2","2","11","1.07","1.85","0","12","1","1"
"1995","66 and older","Urban Area","1.71","1","185","1","1","2","3","6","1.49","1.93","0","18","1","1"
"1996","16-34 y.","Rural Area","1.5","1","169","1","1","1","3","7","1.3","1.7","1","10","1","1"
"1996","16-34 y.","Urban Area","1.24","1","311","1","1","1","2","5","1.16","1.32","1","6","1","1"
"1996","35-65 y.","Rural Area","2.15","1","251","1","1","2","3","17","1.81","2.49","1","35","1","1"
"1996","35-65 y.","Urban Area","1.41","1","475","1","1","1","2","7","1.28","1.54","1","17","1","1"
"1996","66 and older","Rural Area","1.89","1","107","1","1","2","3","15","1.49","2.29","1","15","1","1"
"1996","66 and older","Urban Area","1.86","1","199","1","1","2","2","28","1.43","2.29","1","30","1","1"
"1997","16-34 y.","Rural Area","1.29","1","173","1","1","1","2","3","1.1","1.48","1","14","1","1"
"1997","16-34 y.","Urban Area","1.19","1","311","1","1","1","1","5","1.05","1.33","1","21","1","1"
"1997","35-65 y.","Rural Area","1.85","1","238","1","1","2","3","30","1.57","2.13","1","30","1","1"
"1997","35-65 y.","Urban Area","1.8","1","467","1","1","1","2","15","1.57","2.03","1","36","1","1"
"1997","66 and older","Rural Area","1.89","1","89","1","1","1","3","30","1.18","2.6","1","30","1","1"
"1997","66 and older","Urban Area","1.59","1","205","1","1","2","2","12","1.42","1.76","1","12","1","1"
"1998","16-34 y.","Rural Area","1.36","1","178","1","1","1","2","5","1.18","1.54","1","12","1","1"
"1998","16-34 y.","Urban Area","1.26","1","341","1","1","1","2","5","1.17","1.35","1","9","1","1"
"1998","35-65 y.","Rural Area","1.31","1","305","1","1","1","2","5","1.22","1.4","1","8","1","1"
"1998","35-65 y.","Urban Area","1.79","1","493","1","1","1","2","14","1.5","2.08","1","64","1","1"
"1998","66 and older","Rural Area","1.49","1","123","1","1","2","3","4","1.24","1.74","1","14","1","1"
"1998","66 and older","Urban Area","1.58","1","227","1","1","2","3","6","1.38","1.78","1","20","1","1"
"1999","16-34 y.","Rural Area","1.63","1","165","1","1","2","2","13","1.4","1.86","1","13","1","1"
"1999","16-34 y.","Urban Area","1.27","1","294","1","1","1","2","4","1.17","1.37","1","10","1","1"
"1999","35-65 y.","Rural Area","1.55","1","289","1","1","2","2","6","1.38","1.72","1","19","1","1"
"1999","35-65 y.","Urban Area","1.39","1","529","1","1","1","2","6","1.26","1.52","1","30","1","1"
"1999","66 and older","Rural Area","1.51","1","120","1","1","2","3","6","1.32","1.7","1","7","1","1"
"1999","66 and older","Urban Area","1.95","1","231","1","1","2","3","14","1.7","2.2","1","14","1","1"
"2000","16-34 y.","Rural Area","1.4","1","274","1","1","1","2","8","1.25","1.55","1","13","1","1"
"2000","16-34 y.","Urban Area","1.33","1","463","1","1","1","2","6","1.24","1.42","1","10","1","1"
"2000","35-65 y.","Rural Area","1.6","1","499","1","1","2","2","9","1.38","1.82","1","45","1","1"
"2000","35-65 y.","Urban Area","1.67","1","885","1","1","2","3","13","1.55","1.79","1","30","1","1"
"2000","66 and older","Rural Area","1.6","1","244","1","1","2","3","8","1.35","1.85","1","24","1","1"
"2000","66 and older","Urban Area","1.84","1","443","1","1","2","3","20","1.66","2.02","1","21","1","1"
"2001","16-34 y.","Rural Area","1.28","1","232","1","1","1","2","3","1.19","1.37","1","8","1","1"
"2001","16-34 y.","Urban Area","1.24","1","397","1","1","1","2","4","1.18","1.3","1","5","1","1"
"2001","35-65 y.","Rural Area","1.33","1","474","1","1","1","2","5","1.25","1.41","1","9","1","1"
"2001","35-65 y.","Urban Area","1.39","1","835","1","1","1","2","5","1.32","1.46","1","12","1","1"
"2001","66 and older","Rural Area","1.49","1","242","1","1","2","2","6","1.34","1.64","1","12","1","1"
"2001","66 and older","Urban Area","1.45","1","427","1","1","2","2","5","1.37","1.53","1","6","1","1"
"2002","16-34 y.","Rural Area","1.3","1","197","1","1","2","2","3","1.23","1.37","1","3","1","1"
"2002","16-34 y.","Urban Area","1.21","1","367","1","1","1","2","3","1.14","1.28","1","5","1","1"
"2002","35-65 y.","Rural Area","1.39","1","469","1","1","1","2","5","1.18","1.6","1","48","1","1"
"2002","35-65 y.","Urban Area","1.37","1","907","1","1","1","2","9","1.31","1.43","1","18","1","1"
"2002","66 and older","Rural Area","1.46","1","271","1","1","2","2","8","1.33","1.59","1","12","1","1"
"2002","66 and older","Urban Area","1.44","1","478","1","1","2","2","5","1.35","1.53","1","11","1","1"
"2003","16-34 y.","Rural Area","1.33","1","195","1","1","1","2","5","1.22","1.44","1","8","1","1"
"2003","16-34 y.","Urban Area","1.38","1","373","1","1","1","2","6","1.28","1.48","1","14","1","1"
"2003","35-65 y.","Rural Area","1.44","1","442","1","1","1","2","7","1.33","1.55","1","12","1","1"
"2003","35-65 y.","Urban Area","1.43","1","905","1","1","1","2","6","1.36","1.5","1","15","1","1"
"2003","66 and older","Rural Area","1.4","1","247","1","1","2","2","4","1.31","1.49","1","5","1","1"
"2003","66 and older","Urban Area","1.49","1","437","1","1","2","2","4","1.41","1.57","1","6","1","1"
"2004","16-34 y.","Rural Area","1.25","1","190","1","1","1","2","3","1.15","1.35","1","8","1","1"
"2004","16-34 y.","Urban Area","1.35","1","306","1","1","1","3","4","1.27","1.43","1","6","1","1"
"2004","35-65 y.","Rural Area","1.37","1","424","1","1","1","2","6","1.26","1.48","1","10","1","1"
"2004","35-65 y.","Urban Area","1.45","1","865","1","1","1","2","11","1.38","1.52","1","13","1","1"
"2004","66 and older","Rural Area","1.55","1","269","1","1","2","3","5","1.42","1.68","1","10","1","1"
"2004","66 and older","Urban Area","1.45","1","508","1","1","2","2","5","1.36","1.54","1","12","1","1"
"2005","16-34 y.","Rural Area","1.41","1","157","1","1","1","2","6","1.24","1.58","1","10","1","1"
"2005","16-34 y.","Urban Area","1.35","1","269","1","1","1","2","5","1.22","1.48","1","15","1","1"
"2005","35-65 y.","Rural Area","1.33","1","425","1","1","1","2","4","1.26","1.4","1","6","1","1"
"2005","35-65 y.","Urban Area","1.41","1","699","1","1","1","2","5","1.35","1.47","1","9","1","1"
"2005","66 and older","Rural Area","1.46","1","234","1","1","2","2","7","1.33","1.59","1","9","1","1"
"2005","66 and older","Urban Area","1.47","1","481","1","1","2","3","5","1.38","1.56","1","11","1","1"
"2006","16-34 y.","Rural Area","1.3","1","154","1","1","1","2","4","1.05","1.55","1","19","1","1"
"2006","16-34 y.","Urban Area","1.29","1","268","1","1","1","2","7","1.13","1.45","1","15","1","1"
"2006","35-65 y.","Rural Area","1.38","1","436","1","1","1","2","5","1.27","1.49","1","15","1","1"
"2006","35-65 y.","Urban Area","1.4","1","770","1","1","2","2","4","1.31","1.49","1","30","1","1"
"2006","66 and older","Rural Area","1.49","1","308","1","1","2","3","5","1.38","1.6","1","7","1","1"
"2006","66 and older","Urban Area","1.46","1","604","1","1","2","2","5","1.36","1.56","1","20","1","1"
"2007","16-34 y.","Rural Area","1.29","1","148","1","1","2","2","3","1.18","1.4","1","7","1","1"
"2007","16-34 y.","Urban Area","1.35","1","246","1","1","1","2","5","1.23","1.47","1","10","1","1"
"2007","35-65 y.","Rural Area","1.47","1","405","1","1","2","2","5","1.35","1.59","1","16","1","1"
"2007","35-65 y.","Urban Area","1.37","1","718","1","1","1","2","4","1.31","1.43","1","12","1","1"
"2007","66 and older","Rural Area","1.55","1","318","1","1","2","3","7","1.4","1.7","1","18","1","1"
"2007","66 and older","Urban Area","1.54","1","591","1","1","2","2","5","1.43","1.65","1","23","1","1"
"2008","16-34 y.","Rural Area","1.26","1","123","1","1","1","2","3","1.13","1.39","1","6","1","1"
"2008","16-34 y.","Urban Area","1.21","1","223","1","1","1","2","3","1.12","1.3","1","8","1","1"
"2008","35-65 y.","Rural Area","1.48","1","383","1","1","2","2","8","1.38","1.58","1","10","1","1"
"2008","35-65 y.","Urban Area","1.45","1","627","1","1","2","2","6","1.3","1.6","1","42","1","1"
"2008","66 and older","Rural Area","1.42","1","318","1","1","2","2","5","1.33","1.51","1","7","1","1"
"2008","66 and older","Urban Area","1.45","1","541","1","1","2","2","4","1.39","1.51","1","5","1","1"
"2009","16-34 y.","Rural Area","1.38","1","131","1","1","1","2","5","1.23","1.53","1","6","1","1"
"2009","16-34 y.","Urban Area","1.28","1","208","1","1","1","2","3","1.2","1.36","1","4","1","1"
"2009","35-65 y.","Rural Area","1.42","1","396","1","1","1","2","12","1.31","1.53","1","14","1","1"
"2009","35-65 y.","Urban Area","1.41","1","658","1","1","1","2","6","1.34","1.48","1","11","1","1"
"2009","66 and older","Rural Area","1.73","1","313","1","1","2","2","10","1.52","1.94","1","28","1","1"
"2009","66 and older","Urban Area","1.51","1","560","1","1","2","2","5","1.43","1.59","1","9","1","1"
"2010","16-34 y.","Rural Area","1.45","1","343","1","1","1","2","7","1.31","1.59","1","20","1","1"
"2010","16-34 y.","Urban Area","1.28","1","590","1","1","1","2","4","1.21","1.35","1","13","1","1"
"2010","35-65 y.","Rural Area","1.35","1","483","1","1","1","2","4","1.27","1.43","1","10","1","1"
"2010","35-65 y.","Urban Area","1.52","1","988","1","1","2","3","9","1.44","1.6","1","20","1","1"
"2010","66 and older","Rural Area","1.47","1","299","1","1","2","2","5","1.37","1.57","1","7","1","1"
"2010","66 and older","Urban Area","1.46","1","543","1","1","1","2","6","1.37","1.55","1","15","1","1"
"2011","16-34 y.","Rural Area","1.29","1","297","1","1","1","2","4","1.21","1.37","1","6","1","1"
"2011","16-34 y.","Urban Area","1.3","1","582","1","1","1","2","5","1.25","1.35","1","7","1","1"
"2011","35-65 y.","Rural Area","1.37","1","710","1","1","1","2","5","1.3","1.44","1","10","1","1"
"2011","35-65 y.","Urban Area","1.38","1","1190","1","1","1","2","5","1.33","1.43","1","13","1","1"
"2011","66 and older","Rural Area","1.47","1","402","1","1","2","3","4","1.39","1.55","1","8","1","1"
"2011","66 and older","Urban Area","1.58","1","671","1","1","2","3","5","1.46","1.7","1","30","1","1"
"2012","16-34 y.","Rural Area","1.26","1","263","1","1","1","2","5","1.17","1.35","1","5","1","1"
"2012","16-34 y.","Urban Area","1.21","1","454","1","1","1","2","4","1.14","1.28","1","10","1","1"
"2012","35-65 y.","Rural Area","1.48","1","720","1","1","1","2","7","1.41","1.55","1","15","1","1"
"2012","35-65 y.","Urban Area","1.39","1","1111","1","1","1","2","6","1.33","1.45","1","12","1","1"
"2012","66 and older","Rural Area","1.56","1","412","1","1","2","3","5","1.46","1.66","1","10","1","1"
"2012","66 and older","Urban Area","1.58","1","727","1","1","2","3","7","1.46","1.7","1","26","1","1"
"2013","16-34 y.","Rural Area","1.28","1","252","1","1","1","2","4","1.19","1.37","1","6","1","1"
"2013","16-34 y.","Urban Area","1.29","1","416","1","1","1","2","6","1.21","1.37","1","10","1","1"
"2013","35-65 y.","Rural Area","1.36","1","657","1","1","2","2","4","1.29","1.43","1","10","1","1"
"2013","35-65 y.","Urban Area","1.41","1","1024","1","1","2","2","5","1.36","1.46","1","14","1","1"
"2013","66 and older","Rural Area","1.58","1","371","1","1","2","3","4","1.41","1.75","1","26","1","1"
"2013","66 and older","Urban Area","1.48","1","697","1","1","2","2","5","1.39","1.57","1","20","1","1"
"2014","16-34 y.","Rural Area","1.36","1","197","1","1","1","3","5","1.26","1.46","1","5","1","1"
"2014","16-34 y.","Urban Area","1.26","1","345","1","1","1","2","6","1.18","1.34","1","10","1","1"
"2014","35-65 y.","Rural Area","1.45","1","562","1","1","1","3","6","1.37","1.53","1","11","1","1"
"2014","35-65 y.","Urban Area","1.31","1","880","1","1","1","2","4","1.25","1.37","1","10","1","1"
"2014","66 and older","Rural Area","1.53","1","367","1","1","2","3","5","1.44","1.62","1","6","1","1"
"2014","66 and older","Urban Area","1.45","1","618","1","1","2","2","5","1.35","1.55","1","17","1","1"
"2015","16-34 y.","Rural Area","1.36","1","229","1","1","1","2","6","1.26","1.46","1","7","1","1"
"2015","16-34 y.","Urban Area","1.21","1","421","1","1","1","2","4","1.12","1.3","1","12","1","1"
"2015","35-65 y.","Rural Area","1.34","1","630","1","1","1","2","5","1.24","1.44","1","25","1","1"
"2015","35-65 y.","Urban Area","1.33","1","956","1","1","1","2","4","1.21","1.45","1","50","1","1"
"2015","66 and older","Rural Area","1.43","1","392","1","1","2","2","5","1.32","1.54","1","12","1","1"
"2015","66 and older","Urban Area","1.71","1","678","1","1","2","3","11","1.56","1.86","1","32","1","1"
"2016","16-34 y.","Rural Area","1.57","1","218","1","1","2","3","6","1.45","1.69","1","10","1","1"
"2016","16-34 y.","Urban Area","1.19","1","398","1","1","1","2","3","1.13","1.25","1","8","1","1"
