"year","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Male","1.4","1","1191","1","1","1","2","5","1.35","1.45","1","18","1","1"
"2003","Female","1.39","1","1478","1","1","2","2","6","1.35","1.43","1","15","1","1"
"2003","Male","1.48","1","1121","1","1","2","2","7","1.42","1.54","1","14","1","1"
"2004","Female","1.39","1","1483","1","1","1","2","5","1.34","1.44","1","13","1","1"
"2004","Male","1.48","1","1079","1","1","2","2","6","1.41","1.55","1","13","1","1"
"2005","Female","1.4","1","1289","1","1","1","2","5","1.35","1.45","1","15","1","1"
"2005","Male","1.43","1","976","1","1","2","2","5","1.38","1.48","1","9","1","1"
"2006","Female","1.34","1","1448","1","1","1","2","5","1.29","1.39","1","20","1","1"
"2006","Male","1.49","1","1092","1","1","2","3","5","1.41","1.57","1","30","1","1"
"2007","Female","1.39","1","1360","1","1","1","2","5","1.34","1.44","1","18","1","1"
"2007","Male","1.53","1","1066","1","1","2","2","5","1.45","1.61","1","23","1","1"
"2008","Female","1.4","1","1232","1","1","2","2","5","1.32","1.48","1","42","1","1"
"2008","Male","1.44","1","983","1","1","2","2","5","1.38","1.5","1","8","1","1"
"2009","Female","1.46","1","1258","1","1","2","2","6","1.4","1.52","1","14","1","1"
"2009","Male","1.47","1","1008","1","1","2","2","5","1.39","1.55","1","28","1","1"
"2010","Female","1.42","1","2064","1","1","1","2","5","1.38","1.46","1","20","1","1"
"2010","Male","1.47","1","1182","1","1","2","2","7","1.4","1.54","1","20","1","1"
"2011","Female","1.36","1","2393","1","1","1","2","4","1.32","1.4","1","30","1","1"
"2011","Male","1.51","1","1459","1","1","2","3","5","1.46","1.56","1","20","1","1"
"2012","Female","1.44","1","2128","1","1","2","2","6","1.4","1.48","1","14","1","1"
"2012","Male","1.47","1","1559","1","1","2","2","7","1.41","1.53","1","26","1","1"
"2013","Female","1.42","1","1972","1","1","2","2","5","1.38","1.46","1","20","1","1"
"2013","Male","1.43","1","1445","1","1","2","2","5","1.37","1.49","1","26","1","1"
"2014","Female","1.38","1","1707","1","1","1","2","5","1.34","1.42","1","11","1","1"
"2014","Male","1.42","1","1262","1","1","1","3","5","1.36","1.48","1","17","1","1"
"2015","Female","1.43","1","1883","1","1","1","2","7","1.36","1.5","1","50","1","1"
"2015","Male","1.44","1","1423","1","1","1","2","5","1.36","1.52","1","32","1","1"
"2016","Female","1.41","1","1855","1","1","1","2","6","1.37","1.45","1","13","1","1"
"2016","Male","1.56","1","1305","1","1","2","2","7","1.46","1.66","1","48","1","1"
"2017","Female","1.38","1","1991","1","1","1","2","5","1.33","1.43","1","30","1","1"
"2017","Male","1.49","1","1532","1","1","2","3","6","1.44","1.54","1","10","1","1"
"2018","Female","1.39","1","1935","1","1","1","2","5","1.24","1.54","1","100","1","1"
"2018","Male","1.45","1","1454","1","1","1","2","7","1.39","1.51","1","20","1","1"
"2019","Female","1.38","1","1866","1","1","1","2","5","1.31","1.45","1","50","1","1"
"2019","Male","1.49","1","1554","1","1","2","2","6","1.43","1.55","1","20","1","1"
