"year","e11103","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","East Germany","","","","","","","","","","","","","",""
"1984","Full Time","West Germany","1.29","1","523","1","1","1","2","6","1.22","1.36","0","10","1","1"
"1984","Not Working","East Germany","","","","","","","","","","","","","",""
"1984","Not Working","West Germany","1.37","1","542","1","1","1","2","7","1.28","1.46","0","12","1","1"
"1984","Part Time","East Germany","","","","","","","","","","","","","",""
"1984","Part Time","West Germany","1.46","1","220","1","1","1","2","9","1.27","1.65","1","14","1","1"
"1985","Full Time","East Germany","","","","","","","","","","","","","",""
"1985","Full Time","West Germany","1.5","1","415","1","1","1","2","14","1.28","1.72","1","30","1","1"
"1985","Not Working","East Germany","","","","","","","","","","","","","",""
"1985","Not Working","West Germany","1.4","1","546","1","1","1","2","8","1.28","1.52","1","17","1","1"
"1985","Part Time","East Germany","","","","","","","","","","","","","",""
"1985","Part Time","West Germany","1.52","1","217","1","1","1","2","12","1.31","1.73","0","14","1","1"
"1986","Full Time","East Germany","","","","","","","","","","","","","",""
"1986","Full Time","West Germany","1.58","1","415","1","1","1","2","10","1.28","1.88","1","51","1","1"
"1986","Not Working","East Germany","","","","","","","","","","","","","",""
"1986","Not Working","West Germany","1.62","1","546","1","1","1","2","9","1.37","1.87","0","48","1","1"
"1986","Part Time","East Germany","","","","","","","","","","","","","",""
"1986","Part Time","West Germany","1.51","1","237","1","1","1","2","10","1.23","1.79","1","30","1","1"
"1987","Full Time","East Germany","","","","","","","","","","","","","",""
"1987","Full Time","West Germany","1.54","1","412","1","1","1","2","15","1.32","1.76","0","35","1","1"
"1987","Not Working","East Germany","","","","","","","","","","","","","",""
"1987","Not Working","West Germany","1.51","1","515","1","1","1","2","12","1.33","1.69","1","30","1","1"
"1987","Part Time","East Germany","","","","","","","","","","","","","",""
"1987","Part Time","West Germany","1.6","1","235","1","1","2","2","14","1.32","1.88","0","28","1","1"
"1988","Full Time","East Germany","","","","","","","","","","","","","",""
"1988","Full Time","West Germany","1.51","1","395","1","1","1","2","11","1.29","1.73","1","28","1","1"
"1988","Not Working","East Germany","","","","","","","","","","","","","",""
"1988","Not Working","West Germany","1.58","1","494","1","1","1","2","10","1.35","1.81","1","35","1","1"
"1988","Part Time","East Germany","","","","","","","","","","","","","",""
"1988","Part Time","West Germany","1.64","1","233","1","1","1","2","14","1.36","1.92","0","16","1","1"
"1989","Full Time","East Germany","","","","","","","","","","","","","",""
"1989","Full Time","West Germany","1.34","1","346","1","1","1","2","6","1.21","1.47","1","21","1","1"
"1989","Not Working","East Germany","","","","","","","","","","","","","",""
"1989","Not Working","West Germany","1.65","1","453","1","1","1","2","11","1.21","2.09","1","90","1","1"
"1989","Part Time","East Germany","","","","","","","","","","","","","",""
"1989","Part Time","West Germany","1.73","1","251","1","1","1","2","21","1.39","2.07","1","35","1","1"
"1990","Full Time","East Germany","","","","","","","","","","","","","",""
"1990","Full Time","West Germany","","","","","","","","","","","","","",""
"1990","Not Working","East Germany","","","","","","","","","","","","","",""
"1990","Not Working","West Germany","","","","","","","","","","","","","",""
"1990","Part Time","East Germany","","","","","","","","","","","","","",""
"1990","Part Time","West Germany","","","","","","","","","","","","","",""
"1991","Full Time","East Germany","","","","","","","","","","","","","",""
"1991","Full Time","West Germany","1.73","1","347","1","1","1","2","20","1.49","1.97","1","27","1","1"
"1991","Not Working","East Germany","","","","","","","","","","","","","",""
"1991","Not Working","West Germany","1.53","1","502","1","1","2","2","8","1.38","1.68","1","30","1","1"
"1991","Part Time","East Germany","","","","","","","","","","","","","",""
"1991","Part Time","West Germany","1.56","1","240","1","1","1","2","12","1.32","1.8","1","24","1","1"
"1992","Full Time","East Germany","1.27","1","123","1","1","1","2","5","1.13","1.41","1","6","1","1"
"1992","Full Time","West Germany","1.34","1","345","1","1","1","2","10","1.18","1.5","1","21","1","1"
"1992","Not Working","East Germany","1.62","1","117","1","1","1","2","21","1.12","2.12","1","21","1","1"
"1992","Not Working","West Germany","1.53","1","463","1","1","2","2","8","1.39","1.67","1","21","1","1"
"1992","Part Time","East Germany","1.87","1","79","1","1","2","2","30","0.11","3.63","1","65","1","1"
"1992","Part Time","West Germany","1.45","1","251","1","1","2","2","8","1.31","1.59","1","10","1","1"
"1993","Full Time","East Germany","","","","","","","","","","","","","",""
"1993","Full Time","West Germany","","","","","","","","","","","","","",""
"1993","Not Working","East Germany","","","","","","","","","","","","","",""
"1993","Not Working","West Germany","","","","","","","","","","","","","",""
"1993","Part Time","East Germany","","","","","","","","","","","","","",""
"1993","Part Time","West Germany","","","","","","","","","","","","","",""
"1994","Full Time","East Germany","1.47","1","132","1","1","1","2","12","1.11","1.83","1","21","1","1"
"1994","Full Time","West Germany","1.26","1","322","1","1","1","2","5","1.12","1.4","1","16","1","1"
"1994","Not Working","East Germany","1.41","1","166","1","1","1","2","10","1.17","1.65","1","15","1","1"
"1994","Not Working","West Germany","1.57","1","498","1","1","1","2","8","1.33","1.81","1","50","1","1"
"1994","Part Time","East Germany","1.46","1","59","1","1","1","3","6","1.16","1.76","1","6","1","1"
"1994","Part Time","West Germany","1.5","1","229","1","1","2","2","7","1.34","1.66","1","14","1","1"
"1995","Full Time","East Germany","1.11","1","120","1","1","1","1","4","0.95","1.27","0","10","1","1"
"1995","Full Time","West Germany","1.32","1","312","1","1","1","2","11","1.17","1.47","1","14","1","1"
"1995","Not Working","East Germany","1.68","1","208","1","1","2","3","12","1.28","2.08","0","35","1","1"
"1995","Not Working","West Germany","1.63","1","492","1","1","2","3","7","1.49","1.77","1","21","1","1"
"1995","Part Time","East Germany","1.44","1","84","1","1","1","2","10","1.1","1.78","0","11","1","1"
"1995","Part Time","West Germany","1.36","1","263","1","1","1","2","6","1.2","1.52","1","12","1","1"
"1996","Full Time","East Germany","1.41","1","134","1","1","1","2","9","1.17","1.65","1","10","1","1"
"1996","Full Time","West Germany","1.36","1","287","1","1","1","2","6","1.25","1.47","1","9","1","1"
"1996","Not Working","East Germany","2.18","1","195","1","1","2","2","30","1.78","2.58","1","30","1","1"
"1996","Not Working","West Germany","1.72","1","528","1","1","2","2","14","1.52","1.92","1","35","1","1"
"1996","Part Time","East Germany","1.43","1","92","1","1","1","2","14","0.96","1.9","1","17","1","1"
"1996","Part Time","West Germany","1.43","1","276","1","1","1","2","10","1.32","1.54","1","10","1","1"
"1997","Full Time","East Germany","1.6","1","132","1","1","1","2","30","1.15","2.05","1","30","1","1"
"1997","Full Time","West Germany","1.49","1","303","1","1","1","2","15","1.33","1.65","1","15","1","1"
"1997","Not Working","East Germany","2.07","1","197","1","1","2","3","36","1.66","2.48","1","36","1","1"
"1997","Not Working","West Germany","1.72","1","540","1","1","2","2","12","1.52","1.92","1","30","1","1"
"1997","Part Time","East Germany","1.3","1","75","1","1","1","2","3","1.08","1.52","1","8","1","1"
"1997","Part Time","West Germany","1.21","1","236","1","1","1","2","4","1.12","1.3","1","7","1","1"
"1998","Full Time","East Germany","1.22","1","130","1","1","1","2","3","1.13","1.31","1","5","1","1"
"1998","Full Time","West Germany","1.54","1","301","1","1","1","2","14","1.37","1.71","1","16","1","1"
"1998","Not Working","East Germany","1.51","1","235","1","1","2","2","5","1.29","1.73","1","20","1","1"
"1998","Not Working","West Germany","1.65","1","629","1","1","2","2","6","1.43","1.87","1","64","1","1"
"1998","Part Time","East Germany","1.22","1","99","1","1","1","2","3","1.1","1.34","1","4","1","1"
"1998","Part Time","West Germany","1.31","1","273","1","1","1","2","5","1.15","1.47","1","20","1","1"
"1999","Full Time","East Germany","1.3","1","134","1","1","1","2","4","1.13","1.47","1","11","1","1"
"1999","Full Time","West Germany","1.26","1","308","1","1","1","2","5","1.17","1.35","1","6","1","1"
"1999","Not Working","East Germany","1.59","1","250","1","1","2","3","6","1.4","1.78","1","19","1","1"
"1999","Not Working","West Germany","1.73","1","577","1","1","2","3","12","1.57","1.89","1","30","1","1"
"1999","Part Time","East Germany","1.44","1","84","1","1","2","2","7","1.2","1.68","1","7","1","1"
"1999","Part Time","West Germany","1.4","1","275","1","1","1","2","5","1.28","1.52","1","13","1","1"
"2000","Full Time","East Germany","1.38","1","206","1","1","1","2","7","1.21","1.55","1","10","1","1"
"2000","Full Time","West Germany","1.52","1","555","1","1","1","2","10","1.37","1.67","1","22","1","1"
"2000","Not Working","East Germany","1.74","1","360","1","1","2","3","9","1.54","1.94","1","24","1","1"
"2000","Not Working","West Germany","1.7","1","1055","1","1","2","3","12","1.56","1.84","1","45","1","1"
"2000","Part Time","East Germany","1.51","1","139","1","1","2","2","6","1.33","1.69","1","9","1","1"
"2000","Part Time","West Germany","1.54","1","493","1","1","2","2","14","1.43","1.65","1","14","1","1"
"2001","Full Time","East Germany","1.23","1","174","1","1","1","2","3","1.12","1.34","1","8","1","1"
"2001","Full Time","West Germany","1.28","1","514","1","1","1","2","4","1.19","1.37","1","12","1","1"
"2001","Not Working","East Germany","1.42","1","343","1","1","2","2","6","1.33","1.51","1","8","1","1"
"2001","Not Working","West Germany","1.46","1","990","1","1","2","2","5","1.4","1.52","1","12","1","1"
"2001","Part Time","East Germany","1.28","1","126","1","1","1","2","3","1.17","1.39","1","3","1","1"
"2001","Part Time","West Germany","1.32","1","460","1","1","1","2","4","1.25","1.39","1","12","1","1"
"2002","Full Time","East Germany","1.32","1","160","1","1","1","2","8","1.21","1.43","1","8","1","1"
"2002","Full Time","West Germany","1.26","1","580","1","1","1","2","5","1.18","1.34","1","18","1","1"
"2002","Not Working","East Germany","1.57","1","365","1","1","2","3","5","1.3","1.84","1","48","1","1"
"2002","Not Working","West Germany","1.43","1","988","1","1","2","2","7","1.38","1.48","1","11","1","1"
"2002","Part Time","East Germany","1.42","1","121","1","1","2","2","4","1.28","1.56","1","5","1","1"
"2002","Part Time","West Germany","1.25","1","475","1","1","1","2","3","1.2","1.3","1","5","1","1"
"2003","Full Time","East Germany","1.24","1","175","1","1","1","2","5","1.09","1.39","1","12","1","1"
"2003","Full Time","West Germany","1.23","1","490","1","1","1","2","4","1.16","1.3","1","7","1","1"
"2003","Not Working","East Germany","1.5","1","351","1","1","2","3","7","1.39","1.61","1","10","1","1"
"2003","Not Working","West Germany","1.52","1","940","1","1","2","2","6","1.45","1.59","1","15","1","1"
"2003","Part Time","East Germany","1.31","1","118","1","1","2","2","3","1.2","1.42","1","3","1","1"
"2003","Part Time","West Germany","1.44","1","525","1","1","1","2","6","1.36","1.52","1","14","1","1"
"2004","Full Time","East Germany","1.45","1","136","1","1","2","3","4","1.34","1.56","1","4","1","1"
"2004","Full Time","West Germany","1.28","1","491","1","1","1","2","4","1.21","1.35","1","10","1","1"
"2004","Not Working","East Germany","1.48","1","353","1","1","2","2","6","1.38","1.58","1","8","1","1"
"2004","Not Working","West Germany","1.5","1","1007","1","1","2","2","5","1.43","1.57","1","13","1","1"
"2004","Part Time","East Germany","1.5","1","133","1","1","2","3","8","1.25","1.75","1","13","1","1"
"2004","Part Time","West Germany","1.35","1","442","1","1","1","2","6","1.27","1.43","1","11","1","1"
"2005","Full Time","East Germany","1.26","1","154","1","1","1","2","4","1.16","1.36","1","5","1","1"
"2005","Full Time","West Germany","1.25","1","429","1","1","1","2","5","1.18","1.32","1","7","1","1"
"2005","Not Working","East Germany","1.61","1","323","1","1","2","3","7","1.49","1.73","1","10","1","1"
"2005","Not Working","West Germany","1.45","1","843","1","1","2","2","5","1.38","1.52","1","15","1","1"
"2005","Part Time","East Germany","1.4","1","130","1","1","1","2","5","1.28","1.52","1","5","1","1"
"2005","Part Time","West Germany","1.4","1","386","1","1","1","2","6","1.33","1.47","1","6","1","1"
"2006","Full Time","East Germany","1.29","1","137","1","1","1","2","5","1.07","1.51","1","15","1","1"
"2006","Full Time","West Germany","1.26","1","458","1","1","1","2","4","1.2","1.32","1","7","1","1"
"2006","Not Working","East Germany","1.69","1","409","1","1","2","3","12","1.5","1.88","1","30","1","1"
"2006","Not Working","West Germany","1.4","1","1014","1","1","2","2","4","1.34","1.46","1","19","1","1"
"2006","Part Time","East Germany","1.58","1","111","1","1","2","3","7","1.21","1.95","1","15","1","1"
"2006","Part Time","West Germany","1.33","1","411","1","1","1","2","5","1.25","1.41","1","12","1","1"
"2007","Full Time","East Germany","1.23","1","151","1","1","1","2","5","1.09","1.37","1","7","1","1"
"2007","Full Time","West Germany","1.42","1","426","1","1","2","2","5","1.32","1.52","1","16","1","1"
"2007","Not Working","East Germany","1.42","1","359","1","1","2","2","5","1.32","1.52","1","9","1","1"
"2007","Not Working","West Germany","1.55","1","974","1","1","2","3","5","1.46","1.64","1","23","1","1"
"2007","Part Time","East Germany","1.38","1","117","1","1","2","2","5","1.16","1.6","1","12","1","1"
"2007","Part Time","West Germany","1.29","1","399","1","1","1","2","5","1.22","1.36","1","6","1","1"
"2008","Full Time","East Germany","1.15","1","128","1","1","1","2","3","1.05","1.25","1","4","1","1"
"2008","Full Time","West Germany","1.31","1","392","1","1","1","2","4","1.25","1.37","1","6","1","1"
"2008","Not Working","East Germany","1.41","1","359","1","1","2","2","4","1.17","1.65","1","42","1","1"
"2008","Not Working","West Germany","1.51","1","892","1","1","2","3","7","1.44","1.58","1","12","1","1"
"2008","Part Time","East Germany","1.51","1","111","1","1","1","3","7","1.34","1.68","1","7","1","1"
"2008","Part Time","West Germany","1.35","1","333","1","1","2","2","3","1.27","1.43","1","8","1","1"
"2009","Full Time","East Germany","1.21","1","162","1","1","1","2","6","1.12","1.3","1","6","1","1"
"2009","Full Time","West Germany","1.2","1","411","1","1","1","2","4","1.13","1.27","1","8","1","1"
"2009","Not Working","East Germany","1.52","1","348","1","1","2","3","5","1.4","1.64","1","12","1","1"
"2009","Not Working","West Germany","1.56","1","908","1","1","2","2","6","1.49","1.63","1","14","1","1"
"2009","Part Time","East Germany","1.18","1","91","1","1","1","2","3","1.07","1.29","1","3","1","1"
"2009","Part Time","West Germany","1.6","1","346","1","1","2","2","7","1.42","1.78","1","28","1","1"
"2010","Full Time","East Germany","1.2","1","183","1","1","1","2","4","1.12","1.28","1","4","1","1"
"2010","Full Time","West Germany","1.21","1","569","1","1","1","2","3","1.17","1.25","1","6","1","1"
"2010","Not Working","East Germany","1.45","1","413","1","1","2","2","5","1.35","1.55","1","8","1","1"
"2010","Not Working","West Germany","1.47","1","1206","1","1","2","3","5","1.39","1.55","1","20","1","1"
"2010","Part Time","East Germany","1.41","1","166","1","1","2","2","4","1.3","1.52","1","5","1","1"
"2010","Part Time","West Germany","1.7","1","709","1","1","2","2","15","1.62","1.78","1","15","1","1"
"2011","Full Time","East Germany","1.31","1","196","1","1","1","2","5","1.23","1.39","1","5","1","1"
"2011","Full Time","West Germany","1.27","1","692","1","1","1","2","4","1.22","1.32","1","8","1","1"
"2011","Not Working","East Germany","1.42","1","514","1","1","2","2","4","1.34","1.5","1","10","1","1"
"2011","Not Working","West Germany","1.52","1","1447","1","1","2","3","5","1.46","1.58","1","30","1","1"
"2011","Part Time","East Germany","1.35","1","210","1","1","2","2","5","1.22","1.48","1","8","1","1"
"2011","Part Time","West Germany","1.43","1","793","1","1","1","2","5","1.36","1.5","1","20","1","1"
"2012","Full Time","East Germany","1.19","1","222","1","1","1","2","3","1.09","1.29","1","7","1","1"
"2012","Full Time","West Germany","1.22","1","712","1","1","1","2","3","1.18","1.26","1","8","1","1"
"2012","Not Working","East Germany","1.52","1","492","1","1","2","3","6","1.42","1.62","1","10","1","1"
"2012","Not Working","West Germany","1.63","1","1381","1","1","2","3","8","1.56","1.7","1","26","1","1"
"2012","Part Time","East Germany","1.4","1","170","1","1","1","2","4","1.3","1.5","1","6","1","1"
"2012","Part Time","West Germany","1.31","1","710","1","1","1","2","5","1.24","1.38","1","11","1","1"
"2013","Full Time","East Germany","1.38","1","185","1","1","1","2","6","1.2","1.56","1","14","1","1"
"2013","Full Time","West Germany","1.26","1","646","1","1","1","2","4","1.21","1.31","1","8","1","1"
"2013","Not Working","East Germany","1.61","1","429","1","1","2","3","6","1.48","1.74","1","20","1","1"
"2013","Not Working","West Germany","1.47","1","1266","1","1","2","3","5","1.4","1.54","1","26","1","1"
"2013","Part Time","East Germany","1.36","1","179","1","1","2","2","4","1.27","1.45","1","4","1","1"
"2013","Part Time","West Germany","1.38","1","712","1","1","2","2","5","1.32","1.44","1","9","1","1"
"2014","Full Time","East Germany","1.35","1","149","1","1","1","3","5","1.21","1.49","1","9","1","1"
"2014","Full Time","West Germany","1.19","1","552","1","1","1","2","4","1.14","1.24","1","8","1","1"
"2014","Not Working","East Germany","1.44","1","410","1","1","2","2","5","1.33","1.55","1","17","1","1"
"2014","Not Working","West Germany","1.49","1","1109","1","1","2","3","6","1.43","1.55","1","15","1","1"
"2014","Part Time","East Germany","1.5","1","169","1","1","2","3","6","1.33","1.67","1","11","1","1"
"2014","Part Time","West Germany","1.35","1","580","1","1","1","2","4","1.27","1.43","1","12","1","1"
"2015","Full Time","East Germany","1.26","1","159","1","1","1","2","3","1.17","1.35","1","4","1","1"
"2015","Full Time","West Germany","1.2","1","625","1","1","1","2","3","1.15","1.25","1","8","1","1"
"2015","Not Working","East Germany","1.58","1","404","1","1","2","3","6","1.45","1.71","1","12","1","1"
"2015","Not Working","West Germany","1.59","1","1230","1","1","2","3","10","1.49","1.69","1","32","1","1"
"2015","Part Time","East Germany","1.17","1","184","1","1","1","2","3","1.09","1.25","1","4","1","1"
"2015","Part Time","West Germany","1.34","1","704","1","1","1","2","5","1.19","1.49","1","50","1","1"
"2016","Full Time","East Germany","1.19","1","159","1","1","1","2","3","1.11","1.27","1","4","1","1"
"2016","Full Time","West Germany","1.23","1","607","1","1","1","2","4","1.17","1.29","1","12","1","1"
