"pli0091_h","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1985","Full Time","Couple + C. GT 16 ","143","0.164602644151578","0.140795621416174","0.188409666886983"
"Min 1x per month","1985","Full Time","Couple + C. LE and GT 16","102","0.172070091611123","0.143846050036073","0.200294133186173"
"Min 1x per month","1985","Part Time","1-pers.-HH","41","0.270568392620191","0.197499127649028","0.343637657591354"
"Min 1x per month","1985","Part Time","(Married) couple without C. ","50","0.155159617275219","0.114526994761277","0.195792239789161"
"Min 1x per month","1985","Part Time","Single parent ","15","","",""
"Min 1x per month","1985","Part Time","Couple + C. LE 16 ","46","0.0863336639061048","0.0624678542328857","0.110199473579324"
"Min 1x per month","1985","Part Time","Couple + C. GT 16 ","65","0.167132176201985","0.130245468692557","0.204018883711413"
"Min 1x per month","1985","Part Time","Couple + C. LE and GT 16","37","0.168297763716579","0.122908729225938","0.21368679820722"
"Min 1x per month","1985","Not Working","1-pers.-HH","30","0.038747846192953","0.0227919067356145","0.0547037856502916"
"Min 1x per month","1985","Not Working","(Married) couple without C. ","55","0.0452705724038766","0.0328486130813925","0.0576925317263607"
"Min 1x per month","1985","Not Working","Single parent ","38","0.190243634382021","0.13703192624215","0.243455342521893"
"Min 1x per month","1985","Not Working","Couple + C. LE 16 ","54","0.0687776932246179","0.0508440774176027","0.086711309031633"
"Min 1x per month","1985","Not Working","Couple + C. GT 16 ","132","0.197333536167116","0.167594842990875","0.227072229343358"
"Min 1x per month","1985","Not Working","Couple + C. LE and GT 16","86","0.171624383348803","0.139463032773537","0.203785733924069"
"Rarely","1985","Full Time","1-pers.-HH","114","0.26341031774525","0.223200987890476","0.303619647600024"
"Rarely","1985","Full Time","(Married) couple without C. ","419","0.428224299305201","0.397917043556445","0.458531555053956"
"Rarely","1985","Full Time","Single parent ","74","0.382978229433112","0.320826753390179","0.445129705476045"
"Rarely","1985","Full Time","Couple + C. LE 16 ","584","0.500706705796338","0.474074426947582","0.527338984645095"
"Rarely","1985","Full Time","Couple + C. GT 16 ","314","0.348045770926524","0.317463701577908","0.37862784027514"
"Rarely","1985","Full Time","Couple + C. LE and GT 16","219","0.380897256775237","0.344584852145569","0.417209661404904"
"Rarely","1985","Part Time","1-pers.-HH","31","0.223080994445544","0.154607407684218","0.29155458120687"
"Rarely","1985","Part Time","(Married) couple without C. ","106","0.356370544377198","0.302621960385433","0.410119128368964"
"Rarely","1985","Part Time","Single parent ","31","0.334195151183572","0.240803382084714","0.42758692028243"
"Rarely","1985","Part Time","Couple + C. LE 16 ","265","0.542418283088101","0.50008384823688","0.584752717939322"
"Rarely","1985","Part Time","Couple + C. GT 16 ","138","0.351162101871484","0.303969519761566","0.398354683981401"
"Rarely","1985","Part Time","Couple + C. LE and GT 16","79","0.348825811366591","0.291005459177057","0.406646163556125"
"Rarely","1985","Not Working","1-pers.-HH","51","0.0755303476277436","0.0536835892955004","0.0973771059599869"
"Rarely","1985","Not Working","(Married) couple without C. ","188","0.164978232719515","0.142801162210062","0.187155303228968"
"Rarely","1985","Not Working","Single parent ","50","0.224310578151909","0.167759126205617","0.280862030098202"
"Rarely","1985","Not Working","Couple + C. LE 16 ","317","0.463390758735428","0.428054535367268","0.498726982103587"
"Rarely","1985","Not Working","Couple + C. GT 16 ","163","0.233878533097655","0.202248629497585","0.265508436697724"
"Rarely","1985","Not Working","Couple + C. LE and GT 16","142","0.310278283033079","0.270819492457981","0.349737073608178"
"Never","1985","Full Time","1-pers.-HH","161","0.319086345671419","0.276536522455054","0.361636168887785"
"Never","1985","Full Time","(Married) couple without C. ","355","0.340835144432146","0.311803788548685","0.369866500315607"
"Never","1985","Full Time","Single parent ","79","0.260946879679027","0.204799687688319","0.317094071669735"
"Never","1985","Full Time","Couple + C. LE 16 ","540","0.333115462620538","0.308010390176641","0.358220535064436"
"Never","1985","Full Time","Couple + C. GT 16 ","325","0.323298437386464","0.293269461079692","0.353327413693235"
"Never","1985","Full Time","Couple + C. LE and GT 16","277","0.299173757615159","0.264933529577658","0.33341398565266"
"Never","1985","Part Time","1-pers.-HH","48","0.362455472796911","0.283390065832538","0.441520879761283"
"Never","1985","Part Time","(Married) couple without C. ","136","0.451968386229887","0.396114292886377","0.507822479573396"
"Never","1985","Part Time","Single parent ","36","0.341678369115179","0.247778960185485","0.435577778044873"
"Never","1985","Part Time","Couple + C. LE 16 ","196","0.322073787144517","0.282367326351263","0.361780247937771"
"Never","1985","Part Time","Couple + C. GT 16 ","127","0.331801971133685","0.285249376484658","0.378354565782712"
"Never","1985","Part Time","Couple + C. LE and GT 16","95","0.253754754958882","0.200961830509815","0.306547679407949"
"Never","1985","Not Working","1-pers.-HH","464","0.864963399918587","0.836707799114368","0.893219000722805"
"Never","1985","Not Working","(Married) couple without C. ","810","0.769832496104641","0.744681101030852","0.79498389117843"
"Never","1985","Not Working","Single parent ","98","0.47975597786366","0.412024789622422","0.547487166104898"
"Never","1985","Not Working","Couple + C. LE 16 ","372","0.439102828953009","0.403935278775613","0.474270379130405"
"Never","1985","Not Working","Couple + C. GT 16 ","282","0.408651129211724","0.371918492004802","0.445383766418647"
"Never","1985","Not Working","Couple + C. LE and GT 16","217","0.339494335545803","0.299103236621549","0.379885434470058"
"Daily","1986","Full Time","1-pers.-HH","","","",""
"Daily","1986","Full Time","(Married) couple without C. ","","","",""
"Daily","1986","Full Time","Single parent ","","","",""
"Daily","1986","Full Time","Couple + C. LE 16 ","","","",""
"Daily","1986","Full Time","Couple + C. GT 16 ","","","",""
"Daily","1986","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","1986","Part Time","1-pers.-HH","","","",""
"Daily","1986","Part Time","(Married) couple without C. ","","","",""
"Daily","1986","Part Time","Single parent ","","","",""
"Daily","1986","Part Time","Couple + C. LE 16 ","","","",""
"Daily","1986","Part Time","Couple + C. GT 16 ","","","",""
"Daily","1986","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","1986","Not Working","1-pers.-HH","","","",""
"Daily","1986","Not Working","(Married) couple without C. ","","","",""
"Daily","1986","Not Working","Single parent ","","","",""
"Daily","1986","Not Working","Couple + C. LE 16 ","","","",""
"Daily","1986","Not Working","Couple + C. GT 16 ","","","",""
"Daily","1986","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1986","Full Time","1-pers.-HH","60","0.134717448545448","0.103101953857146","0.166332943233751"
"Min 1x per week","1986","Full Time","(Married) couple without C. ","61","0.0574150693382503","0.0432833202049229","0.0715468184715776"
"Min 1x per week","1986","Full Time","Single parent ","39","0.189921580216488","0.1376131238091","0.242230036623877"
"Min 1x per week","1986","Full Time","Couple + C. LE 16 ","66","0.0525599675383435","0.040238392444171","0.064881542632516"
"Min 1x per week","1986","Full Time","Couple + C. GT 16 ","137","0.146559796416202","0.124371847490028","0.168747745342377"
"Min 1x per week","1986","Full Time","Couple + C. LE and GT 16","91","0.170039681837201","0.140820702960054","0.199258660714349"
"Min 1x per week","1986","Part Time","1-pers.-HH","19","","",""
"Min 1x per week","1986","Part Time","(Married) couple without C. ","19","","",""
"Min 1x per week","1986","Part Time","Single parent ","15","","",""
"Min 1x per week","1986","Part Time","Couple + C. LE 16 ","18","","",""
"Min 1x per week","1986","Part Time","Couple + C. GT 16 ","77","0.187364090699031","0.150525700774911","0.224202480623151"
"Min 1x per week","1986","Part Time","Couple + C. LE and GT 16","48","0.19756359197353","0.149715343782135","0.245411840164924"
"Min 1x per week","1986","Not Working","1-pers.-HH","16","","",""
"Min 1x per week","1986","Not Working","(Married) couple without C. ","23","","",""
"Min 1x per week","1986","Not Working","Single parent ","31","0.135931525624229","0.0877055078651169","0.184157543383341"
"Min 1x per week","1986","Not Working","Couple + C. LE 16 ","17","","",""
"Min 1x per week","1986","Not Working","Couple + C. GT 16 ","101","0.13801832363966","0.11226366066372","0.163772986615599"
"Min 1x per week","1986","Not Working","Couple + C. LE and GT 16","69","0.143072883726057","0.112133180199235","0.174012587252879"
"Min 1x per month","1986","Full Time","1-pers.-HH","117","0.268581136886642","0.227539004568535","0.309623269204749"
"Min 1x per month","1986","Full Time","(Married) couple without C. ","204","0.176559316086674","0.15339688152054","0.199721750652808"
"Min 1x per month","1986","Full Time","Single parent ","47","0.235573123456397","0.178981512146211","0.292164734766583"
"Min 1x per month","1986","Full Time","Couple + C. LE 16 ","111","0.0955287084063157","0.0792983853337846","0.111759031478847"
"Min 1x per month","1986","Full Time","Couple + C. GT 16 ","174","0.191475163112293","0.166790563403859","0.216159762820727"
"Min 1x per month","1986","Full Time","Couple + C. LE and GT 16","101","0.164275980305061","0.135456927394343","0.193095033215779"
"Min 1x per month","1986","Part Time","1-pers.-HH","37","0.275952821190443","0.199986145406138","0.351919496974749"
"Min 1x per month","1986","Part Time","(Married) couple without C. ","50","0.140350904669614","0.102645161555261","0.178056647783968"
"Min 1x per month","1986","Part Time","Single parent ","13","","",""
"Min 1x per month","1986","Part Time","Couple + C. LE 16 ","57","0.127669307300877","0.0973370003501763","0.158001614251578"
"Min 1x per month","1986","Part Time","Couple + C. GT 16 ","91","0.20275954773213","0.164802294586864","0.240716800877396"
"Min 1x per month","1986","Part Time","Couple + C. LE and GT 16","42","0.154137320479443","0.110745176681198","0.197529464277689"
"Min 1x per month","1986","Not Working","1-pers.-HH","42","0.0600857546880824","0.0398727579197124","0.0802987514564523"
"Min 1x per month","1986","Not Working","(Married) couple without C. ","43","0.035909616102536","0.0243484721890746","0.0474707600159973"
"Min 1x per month","1986","Not Working","Single parent ","33","0.158977442713206","0.107523483069761","0.21043140235665"
"Min 1x per month","1986","Not Working","Couple + C. LE 16 ","46","0.0763848137418757","0.0563025577404302","0.0964670697433212"
"Min 1x per month","1986","Not Working","Couple + C. GT 16 ","140","0.196872299928765","0.167181418538558","0.226563181318973"
"Min 1x per month","1986","Not Working","Couple + C. LE and GT 16","91","0.206418011088361","0.170654904630833","0.242181117545888"
"Rarely","1986","Full Time","1-pers.-HH","138","0.333353207832586","0.289700689822659","0.377005725842513"
"Rarely","1986","Full Time","(Married) couple without C. ","424","0.428520019089269","0.398458647300706","0.458581390877832"
"Rarely","1986","Full Time","Single parent ","64","0.309108162199155","0.247479678440797","0.370736645957514"
"Rarely","1986","Full Time","Couple + C. LE 16 ","587","0.520070532792311","0.492484919096013","0.54765614648861"
"Rarely","1986","Full Time","Couple + C. GT 16 ","326","0.341933127794344","0.312173411552109","0.371692844036578"
"Rarely","1986","Full Time","Couple + C. LE and GT 16","185","0.345521235696991","0.308534467941212","0.382508003452771"
"Rarely","1986","Part Time","1-pers.-HH","34","0.284672080677229","0.207980569348066","0.361363592006392"
"Rarely","1986","Part Time","(Married) couple without C. ","111","0.345930234075744","0.294295066760914","0.397565401390574"
"Rarely","1986","Part Time","Single parent ","42","0.407248486664938","0.309473379826227","0.50502359350365"
"Rarely","1986","Part Time","Couple + C. LE 16 ","209","0.504783525898988","0.459340029032846","0.55022702276513"
"Rarely","1986","Part Time","Couple + C. GT 16 ","120","0.288310017670722","0.245545384732984","0.331074650608459"
"Rarely","1986","Part Time","Couple + C. LE and GT 16","87","0.357871707214568","0.30026383187334","0.415479582555796"
"Rarely","1986","Not Working","1-pers.-HH","50","0.0800872404146002","0.0570008616539525","0.103173619175248"
"Rarely","1986","Not Working","(Married) couple without C. ","167","0.157115931429807","0.134504368328027","0.179727494531587"
"Rarely","1986","Not Working","Single parent ","44","0.221077797364928","0.162683984708995","0.279471610020861"
"Rarely","1986","Not Working","Couple + C. LE 16 ","248","0.40463938520253","0.367529673438357","0.441749096966703"
"Rarely","1986","Not Working","Couple + C. GT 16 ","171","0.255249710977531","0.222694055057788","0.287805366897273"
"Rarely","1986","Not Working","Couple + C. LE and GT 16","143","0.327965352446275","0.28648185593861","0.36944884895394"
"Never","1986","Full Time","1-pers.-HH","133","0.263348206735323","0.22256274419551","0.304133669275136"
"Never","1986","Full Time","(Married) couple without C. ","352","0.337505595485807","0.308780973492915","0.366230217478698"
"Never","1986","Full Time","Single parent ","66","0.265397134127959","0.206513359877695","0.324280908378223"
"Never","1986","Full Time","Couple + C. LE 16 ","496","0.331840791263029","0.305841130420796","0.357840452105262"
"Never","1986","Full Time","Couple + C. GT 16 ","339","0.320031912677161","0.290765863970842","0.349297961383479"
"Never","1986","Full Time","Couple + C. LE and GT 16","258","0.320163102160746","0.283876255120109","0.356449949201383"
"Never","1986","Part Time","1-pers.-HH","43","0.286065241105369","0.209261198562823","0.362869283647914"
"Never","1986","Part Time","(Married) couple without C. ","146","0.46020161952215","0.40609764736178","0.51430559168252"
"Never","1986","Part Time","Single parent ","27","","",""
"Never","1986","Part Time","Couple + C. LE 16 ","181","0.320744190908476","0.278319596898885","0.363168784918067"
"Never","1986","Part Time","Couple + C. GT 16 ","143","0.321566343898118","0.277470420430884","0.365662267365351"
"Never","1986","Part Time","Couple + C. LE and GT 16","89","0.290427380332458","0.235873647064569","0.344981113600348"
"Never","1986","Not Working","1-pers.-HH","423","0.839963623546753","0.808779005836588","0.871148241256919"
"Never","1986","Not Working","(Married) couple without C. ","762","0.790200664350352","0.764901434532177","0.815499894168527"
"Never","1986","Not Working","Single parent ","86","0.484013234297637","0.413690600866902","0.554335867728373"
"Never","1986","Not Working","Couple + C. LE 16 ","361","0.496192383069721","0.458389853158077","0.533994912981365"
"Never","1986","Not Working","Couple + C. GT 16 ","277","0.409859665454044","0.373137040271902","0.446582290636187"
"Never","1986","Not Working","Couple + C. LE and GT 16","189","0.322543752739307","0.281238956608334","0.363848548870281"
"Daily","1987","Full Time","1-pers.-HH","","","",""
"Daily","1987","Full Time","(Married) couple without C. ","","","",""
"Daily","1987","Full Time","Single parent ","","","",""
"Daily","1987","Full Time","Couple + C. LE 16 ","","","",""
"Daily","1987","Full Time","Couple + C. GT 16 ","","","",""
"Daily","1987","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","1987","Part Time","1-pers.-HH","","","",""
"Daily","1987","Part Time","(Married) couple without C. ","","","",""
"Daily","1987","Part Time","Single parent ","","","",""
"Daily","1987","Part Time","Couple + C. LE 16 ","","","",""
"Daily","1987","Part Time","Couple + C. GT 16 ","","","",""
"Daily","1987","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","1987","Not Working","1-pers.-HH","","","",""
"Daily","1987","Not Working","(Married) couple without C. ","","","",""
"Daily","1987","Not Working","Single parent ","","","",""
"Daily","1987","Not Working","Couple + C. LE 16 ","","","",""
"Daily","1987","Not Working","Couple + C. GT 16 ","","","",""
"Daily","1987","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1987","Full Time","1-pers.-HH","","","",""
"Min 1x per week","1987","Full Time","(Married) couple without C. ","","","",""
"Min 1x per week","1987","Full Time","Single parent ","","","",""
"Min 1x per week","1987","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","1987","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","1987","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1987","Part Time","1-pers.-HH","","","",""
"Min 1x per week","1987","Part Time","(Married) couple without C. ","","","",""
"Min 1x per week","1987","Part Time","Single parent ","","","",""
"Min 1x per week","1987","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","1987","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","1987","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1987","Not Working","1-pers.-HH","","","",""
"Min 1x per week","1987","Not Working","(Married) couple without C. ","","","",""
"Min 1x per week","1987","Not Working","Single parent ","","","",""
"Min 1x per week","1987","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per week","1987","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per week","1987","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1987","Full Time","1-pers.-HH","","","",""
"Min 1x per month","1987","Full Time","(Married) couple without C. ","","","",""
"Min 1x per month","1987","Full Time","Single parent ","","","",""
"Min 1x per month","1987","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","1987","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","1987","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1987","Part Time","1-pers.-HH","","","",""
"Min 1x per month","1987","Part Time","(Married) couple without C. ","","","",""
"Min 1x per month","1987","Part Time","Single parent ","","","",""
"Min 1x per month","1987","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","1987","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","1987","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1987","Not Working","1-pers.-HH","","","",""
"Min 1x per month","1987","Not Working","(Married) couple without C. ","","","",""
"Min 1x per month","1987","Not Working","Single parent ","","","",""
"Min 1x per month","1987","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per month","1987","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per month","1987","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","1987","Full Time","1-pers.-HH","","","",""
"Rarely","1987","Full Time","(Married) couple without C. ","","","",""
"Rarely","1987","Full Time","Single parent ","","","",""
"Rarely","1987","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","1987","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","1987","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","1987","Part Time","1-pers.-HH","","","",""
"Rarely","1987","Part Time","(Married) couple without C. ","","","",""
"Rarely","1987","Part Time","Single parent ","","","",""
"Rarely","1987","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","1987","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","1987","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","1987","Not Working","1-pers.-HH","","","",""
"Rarely","1987","Not Working","(Married) couple without C. ","","","",""
"Rarely","1987","Not Working","Single parent ","","","",""
"Rarely","1987","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","1987","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","1987","Not Working","Couple + C. LE and GT 16","","","",""
"Never","1987","Full Time","1-pers.-HH","","","",""
"Never","1987","Full Time","(Married) couple without C. ","","","",""
"Never","1987","Full Time","Single parent ","","","",""
"Never","1987","Full Time","Couple + C. LE 16 ","","","",""
"Never","1987","Full Time","Couple + C. GT 16 ","","","",""
"Never","1987","Full Time","Couple + C. LE and GT 16","","","",""
"Never","1987","Part Time","1-pers.-HH","","","",""
"Never","1987","Part Time","(Married) couple without C. ","","","",""
"Never","1987","Part Time","Single parent ","","","",""
"Never","1987","Part Time","Couple + C. LE 16 ","","","",""
"Never","1987","Part Time","Couple + C. GT 16 ","","","",""
"Never","1987","Part Time","Couple + C. LE and GT 16","","","",""
"Never","1987","Not Working","1-pers.-HH","","","",""
"Never","1987","Not Working","(Married) couple without C. ","","","",""
"Never","1987","Not Working","Single parent ","","","",""
"Never","1987","Not Working","Couple + C. LE 16 ","","","",""
"Never","1987","Not Working","Couple + C. GT 16 ","","","",""
"Never","1987","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","1988","Full Time","1-pers.-HH","","","",""
"Daily","1988","Full Time","(Married) couple without C. ","","","",""
"Daily","1988","Full Time","Single parent ","","","",""
"Daily","1988","Full Time","Couple + C. LE 16 ","","","",""
"Daily","1988","Full Time","Couple + C. GT 16 ","","","",""
"Daily","1988","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","1988","Part Time","1-pers.-HH","","","",""
"Daily","1988","Part Time","(Married) couple without C. ","","","",""
"Daily","1988","Part Time","Single parent ","","","",""
"Daily","1988","Part Time","Couple + C. LE 16 ","","","",""
"Daily","1988","Part Time","Couple + C. GT 16 ","","","",""
"Daily","1988","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","1988","Not Working","1-pers.-HH","","","",""
"Daily","1988","Not Working","(Married) couple without C. ","","","",""
"Daily","1988","Not Working","Single parent ","","","",""
"Daily","1988","Not Working","Couple + C. LE 16 ","","","",""
"Daily","1988","Not Working","Couple + C. GT 16 ","","","",""
"Daily","1988","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1988","Full Time","1-pers.-HH","57","0.144397127171681","0.110861436196918","0.177932818146445"
"Min 1x per week","1988","Full Time","(Married) couple without C. ","52","0.0523492311327054","0.038509875678276","0.0661885865871347"
"Min 1x per week","1988","Full Time","Single parent ","29","","",""
"Min 1x per week","1988","Full Time","Couple + C. LE 16 ","40","0.0346988269577118","0.0241166044208998","0.0452810494945238"
"Min 1x per week","1988","Full Time","Couple + C. GT 16 ","172","0.158569076931276","0.13650669549991","0.180631458362643"
"Min 1x per week","1988","Full Time","Couple + C. LE and GT 16","68","0.162544395981236","0.129606832548728","0.195481959413744"
"Min 1x per week","1988","Part Time","1-pers.-HH","19","","",""
"Min 1x per week","1988","Part Time","(Married) couple without C. ","10","","",""
"Min 1x per week","1988","Part Time","Single parent ","20","","",""
"Min 1x per week","1988","Part Time","Couple + C. LE 16 ","16","","",""
"Min 1x per week","1988","Part Time","Couple + C. GT 16 ","61","0.125543037769536","0.0938176735981229","0.157268401940948"
"Min 1x per week","1988","Part Time","Couple + C. LE and GT 16","40","0.174804528153153","0.126450943538922","0.223158112767384"
"Min 1x per week","1988","Not Working","1-pers.-HH","15","","",""
"Min 1x per week","1988","Not Working","(Married) couple without C. ","19","","",""
"Min 1x per week","1988","Not Working","Single parent ","24","","",""
"Min 1x per week","1988","Not Working","Couple + C. LE 16 ","15","","",""
"Min 1x per week","1988","Not Working","Couple + C. GT 16 ","118","0.156463821425618","0.129778839210691","0.183148803640545"
"Min 1x per week","1988","Not Working","Couple + C. LE and GT 16","42","0.117188727598485","0.0842814531485924","0.150096002048377"
"Min 1x per month","1988","Full Time","1-pers.-HH","117","0.30930910472118","0.265209968484761","0.353408240957599"
"Min 1x per month","1988","Full Time","(Married) couple without C. ","184","0.175787797461993","0.152136747093528","0.199438847830457"
"Min 1x per month","1988","Full Time","Single parent ","55","0.272080225688132","0.211160013299957","0.333000438076307"
"Min 1x per month","1988","Full Time","Couple + C. LE 16 ","122","0.108966370426992","0.0909494165380136","0.12698332431597"
"Min 1x per month","1988","Full Time","Couple + C. GT 16 ","215","0.218174008063463","0.193228608609511","0.243119407517415"
"Min 1x per month","1988","Full Time","Couple + C. LE and GT 16","97","0.233446340476784","0.195681349288864","0.271211331664704"
"Min 1x per month","1988","Part Time","1-pers.-HH","31","0.239631343047525","0.162613562085515","0.316649124009535"
"Min 1x per month","1988","Part Time","(Married) couple without C. ","54","0.148523576855349","0.11032827138658","0.186718882324118"
"Min 1x per month","1988","Part Time","Single parent ","31","0.233091604013494","0.160690113899953","0.305493094127036"
"Min 1x per month","1988","Part Time","Couple + C. LE 16 ","48","0.1021875851521","0.0754503495641903","0.128924820740009"
"Min 1x per month","1988","Part Time","Couple + C. GT 16 ","86","0.203368006471117","0.164828045783503","0.241907967158732"
"Min 1x per month","1988","Part Time","Couple + C. LE and GT 16","47","0.165729565656184","0.118389665181051","0.213069466131317"
"Min 1x per month","1988","Not Working","1-pers.-HH","26","","",""
"Min 1x per month","1988","Not Working","(Married) couple without C. ","37","0.0322722412092253","0.020974923899335","0.0435695585191155"
"Min 1x per month","1988","Not Working","Single parent ","33","0.16870664822217","0.112740280738998","0.224673015705343"
"Min 1x per month","1988","Not Working","Couple + C. LE 16 ","49","0.0947179528817137","0.0707208848832645","0.118715020880163"
"Min 1x per month","1988","Not Working","Couple + C. GT 16 ","134","0.181007868383328","0.152726743088959","0.209288993677698"
"Min 1x per month","1988","Not Working","Couple + C. LE and GT 16","78","0.234814754476972","0.191447588355406","0.278181920598538"
"Rarely","1988","Full Time","1-pers.-HH","124","0.297518147300594","0.25390010686397","0.341136187737218"
"Rarely","1988","Full Time","(Married) couple without C. ","407","0.433695746718403","0.402902601941015","0.464488891495792"
"Rarely","1988","Full Time","Single parent ","61","0.329857732833611","0.265497441601731","0.394218024065491"
"Rarely","1988","Full Time","Couple + C. LE 16 ","541","0.548250796467403","0.519475062478942","0.577026530455863"
"Rarely","1988","Full Time","Couple + C. GT 16 ","323","0.333682247005103","0.305202170711432","0.362162323298775"
"Rarely","1988","Full Time","Couple + C. LE and GT 16","124","0.293702040274033","0.253041604438476","0.334362476109589"
"Rarely","1988","Part Time","1-pers.-HH","28","","",""
"Rarely","1988","Part Time","(Married) couple without C. ","118","0.368768338693904","0.31694836660753","0.420588310780278"
"Rarely","1988","Part Time","Single parent ","51","0.383469157345695","0.300205579904097","0.466732734787294"
"Rarely","1988","Part Time","Couple + C. LE 16 ","251","0.571498346472533","0.527815757360215","0.61518093558485"
