"pli0091_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1994","Single parent ","no migration background","102","0.233059082850037","0.194590776009947","0.271527389690127"
"Min 1x per month","1994","Single parent ","direct migration background","14","","",""
"Min 1x per month","1994","Single parent ","indirect migration background","10","","",""
"Min 1x per month","1994","Couple + C. LE 16 ","no migration background","276","0.115506322202702","0.10272659892507","0.128286045480334"
"Min 1x per month","1994","Couple + C. LE 16 ","direct migration background","46","0.121386841493626","0.0944107795151059","0.148362903472146"
"Min 1x per month","1994","Couple + C. LE 16 ","indirect migration background","7","","",""
"Min 1x per month","1994","Couple + C. GT 16 ","no migration background","298","0.159966874541738","0.142956498994752","0.176977250088723"
"Min 1x per month","1994","Couple + C. GT 16 ","direct migration background","53","0.104781584830471","0.0773826009136981","0.132180568747245"
"Min 1x per month","1994","Couple + C. GT 16 ","indirect migration background","55","0.359347055619709","0.288461097190446","0.430233014048972"
"Min 1x per month","1994","Couple + C. LE and GT 16","no migration background","130","0.193023800237511","0.164587831694319","0.221459768780704"
"Min 1x per month","1994","Couple + C. LE and GT 16","direct migration background","31","0.111741927933523","0.0761507382826779","0.147333117584369"
"Min 1x per month","1994","Couple + C. LE and GT 16","indirect migration background","40","0.296972558344584","0.218123314157386","0.375821802531783"
"Rarely","1994","1-pers.-HH","no migration background","273","0.226947688178847","0.20318950366843","0.250705872689265"
"Rarely","1994","1-pers.-HH","direct migration background","34","0.193566786311624","0.133282275385743","0.253851297237504"
"Rarely","1994","1-pers.-HH","indirect migration background","8","","",""
"Rarely","1994","(Married) couple without C. ","no migration background","970","0.35152403276297","0.333788757666445","0.369259307859494"
"Rarely","1994","(Married) couple without C. ","direct migration background","155","0.375356688314442","0.333937024862852","0.416776351766031"
"Rarely","1994","(Married) couple without C. ","indirect migration background","18","","",""
"Rarely","1994","Single parent ","no migration background","179","0.370825879232744","0.326875812002903","0.414775946462584"
"Rarely","1994","Single parent ","direct migration background","27","","",""
"Rarely","1994","Single parent ","indirect migration background","5","","",""
"Rarely","1994","Couple + C. LE 16 ","no migration background","1494","0.622849814201205","0.603471319513481","0.64222830888893"
"Rarely","1994","Couple + C. LE 16 ","direct migration background","215","0.417541421704213","0.376805626432445","0.458277216975982"
"Rarely","1994","Couple + C. LE 16 ","indirect migration background","29","","",""
"Rarely","1994","Couple + C. GT 16 ","no migration background","641","0.351169461617595","0.329019413287783","0.373319509947408"
"Rarely","1994","Couple + C. GT 16 ","direct migration background","116","0.281827928154205","0.241580906954248","0.322074949354162"
"Rarely","1994","Couple + C. GT 16 ","indirect migration background","33","0.171102791740032","0.115464902784417","0.226740680695646"
"Rarely","1994","Couple + C. LE and GT 16","no migration background","323","0.411185777030195","0.37573380327676","0.44663775078363"
"Rarely","1994","Couple + C. LE and GT 16","direct migration background","85","0.288468768093152","0.237287478192284","0.339650057994019"
"Rarely","1994","Couple + C. LE and GT 16","indirect migration background","30","0.269393939136764","0.19283625606859","0.345951622204938"
"Never","1994","1-pers.-HH","no migration background","606","0.540012874464604","0.511743198997896","0.568282549931312"
"Never","1994","1-pers.-HH","direct migration background","96","0.647364204008336","0.57446149657195","0.720266911444723"
"Never","1994","1-pers.-HH","indirect migration background","3","","",""
"Never","1994","(Married) couple without C. ","no migration background","1301","0.491167683566799","0.472597520777844","0.509737846355754"
"Never","1994","(Married) couple without C. ","direct migration background","311","0.521344828800918","0.478613898106836","0.564075759495001"
"Never","1994","(Married) couple without C. ","indirect migration background","14","","",""
"Never","1994","Single parent ","no migration background","129","0.281009241816204","0.240110395607275","0.321908088025132"
"Never","1994","Single parent ","direct migration background","35","0.336122305116588","0.235103749800054","0.437140860433123"
"Never","1994","Single parent ","indirect migration background","2","","",""
"Never","1994","Couple + C. LE 16 ","no migration background","573","0.23468864553303","0.217743850369753","0.251633440696308"
"Never","1994","Couple + C. LE 16 ","direct migration background","278","0.424575844777517","0.383747142226489","0.465404547328545"
"Never","1994","Couple + C. LE 16 ","indirect migration background","10","","",""
"Never","1994","Couple + C. GT 16 ","no migration background","550","0.316032054131545","0.294457883588853","0.337606224674238"
"Never","1994","Couple + C. GT 16 ","direct migration background","270","0.516253143745255","0.471546928493457","0.560959358997054"
"Never","1994","Couple + C. GT 16 ","indirect migration background","6","","",""
"Never","1994","Couple + C. LE and GT 16","no migration background","161","0.207254783655784","0.178050179249999","0.236459388061568"
"Never","1994","Couple + C. LE and GT 16","direct migration background","163","0.499843518687285","0.44335829846681","0.55632873890776"
"Never","1994","Couple + C. LE and GT 16","indirect migration background","9","","",""
"Daily","1995","1-pers.-HH","no migration background","","","",""
"Daily","1995","1-pers.-HH","direct migration background","","","",""
"Daily","1995","1-pers.-HH","indirect migration background","","","",""
"Daily","1995","(Married) couple without C. ","no migration background","2","","",""
"Daily","1995","(Married) couple without C. ","direct migration background","","","",""
"Daily","1995","(Married) couple without C. ","indirect migration background","","","",""
"Daily","1995","Single parent ","no migration background","1","","",""
"Daily","1995","Single parent ","direct migration background","","","",""
"Daily","1995","Single parent ","indirect migration background","1","","",""
"Daily","1995","Couple + C. LE 16 ","no migration background","","","",""
"Daily","1995","Couple + C. LE 16 ","direct migration background","","","",""
"Daily","1995","Couple + C. LE 16 ","indirect migration background","","","",""
"Daily","1995","Couple + C. GT 16 ","no migration background","3","","",""
"Daily","1995","Couple + C. GT 16 ","direct migration background","","","",""
"Daily","1995","Couple + C. GT 16 ","indirect migration background","","","",""
"Daily","1995","Couple + C. LE and GT 16","no migration background","","","",""
"Daily","1995","Couple + C. LE and GT 16","direct migration background","","","",""
"Daily","1995","Couple + C. LE and GT 16","indirect migration background","1","","",""
"Min 1x per week","1995","1-pers.-HH","no migration background","91","0.0556157830158948","0.0427133928931815","0.0685181731386081"
"Min 1x per week","1995","1-pers.-HH","direct migration background","19","","",""
"Min 1x per week","1995","1-pers.-HH","indirect migration background","10","","",""
"Min 1x per week","1995","(Married) couple without C. ","no migration background","73","0.0193364873464307","0.0142746467886751","0.0243983279041864"
"Min 1x per week","1995","(Married) couple without C. ","direct migration background","8","","",""
"Min 1x per week","1995","(Married) couple without C. ","indirect migration background","9","","",""
"Min 1x per week","1995","Single parent ","no migration background","75","0.15789352997562","0.12517042009457","0.19061663985667"
"Min 1x per week","1995","Single parent ","direct migration background","8","","",""
"Min 1x per week","1995","Single parent ","indirect migration background","14","","",""
"Min 1x per week","1995","Couple + C. LE 16 ","no migration background","18","","",""
"Min 1x per week","1995","Couple + C. LE 16 ","direct migration background","7","","",""
"Min 1x per week","1995","Couple + C. LE 16 ","indirect migration background","2","","",""
"Min 1x per week","1995","Couple + C. GT 16 ","no migration background","233","0.134169014299042","0.118227538955357","0.150110489642727"
"Min 1x per week","1995","Couple + C. GT 16 ","direct migration background","38","0.0707838766983423","0.0496368454146841","0.0919309079820005"
"Min 1x per week","1995","Couple + C. GT 16 ","indirect migration background","69","0.394055765704808","0.320816293199848","0.467295238209768"
"Min 1x per week","1995","Couple + C. LE and GT 16","no migration background","126","0.179160744340108","0.1519680713701","0.206353417310115"
"Min 1x per week","1995","Couple + C. LE and GT 16","direct migration background","31","0.100681923048815","0.0692472337672844","0.132116612330346"
"Min 1x per week","1995","Couple + C. LE and GT 16","indirect migration background","44","0.262841143505528","0.187464002496854","0.338218284514202"
"Min 1x per month","1995","1-pers.-HH","no migration background","208","0.153275338518977","0.132993653782989","0.173557023254965"
"Min 1x per month","1995","1-pers.-HH","direct migration background","32","0.141358551153808","0.0924598016985903","0.190257300609025"
"Min 1x per month","1995","1-pers.-HH","indirect migration background","11","","",""
"Min 1x per month","1995","(Married) couple without C. ","no migration background","369","0.106638516315","0.0952928417993043","0.117984190830696"
"Min 1x per month","1995","(Married) couple without C. ","direct migration background","58","0.102571044217558","0.078395134167628","0.126746954267487"
"Min 1x per month","1995","(Married) couple without C. ","indirect migration background","22","","",""
"Min 1x per month","1995","Single parent ","no migration background","116","0.21978138617791","0.182619948345006","0.256942824010814"
"Min 1x per month","1995","Single parent ","direct migration background","22","","",""
"Min 1x per month","1995","Single parent ","indirect migration background","10","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","no migration background","279","0.11264585189785","0.0998740858205806","0.12541761797512"
"Min 1x per month","1995","Couple + C. LE 16 ","direct migration background","59","0.0934034508023866","0.0724088122697981","0.114398089334975"
"Min 1x per month","1995","Couple + C. LE 16 ","indirect migration background","8","","",""
"Min 1x per month","1995","Couple + C. GT 16 ","no migration background","299","0.154117609875432","0.137230047750261","0.171005172000603"
"Min 1x per month","1995","Couple + C. GT 16 ","direct migration background","49","0.0970563281282702","0.0726464211225313","0.121466235134009"
"Min 1x per month","1995","Couple + C. GT 16 ","indirect migration background","62","0.337746793495518","0.266861247640499","0.408632339350538"
"Min 1x per month","1995","Couple + C. LE and GT 16","no migration background","126","0.17536154712552","0.148396549463904","0.202326544787137"
"Min 1x per month","1995","Couple + C. LE and GT 16","direct migration background","34","0.101212606550013","0.0697044822447413","0.132720730855284"
"Min 1x per month","1995","Couple + C. LE and GT 16","indirect migration background","43","0.384002776664302","0.300717352324971","0.467288201003633"
"Rarely","1995","1-pers.-HH","no migration background","256","0.207414967583871","0.184588444724261","0.230241490443481"
"Rarely","1995","1-pers.-HH","direct migration background","39","0.207084600088773","0.150210031746313","0.263959168431232"
"Rarely","1995","1-pers.-HH","indirect migration background","10","","",""
"Rarely","1995","(Married) couple without C. ","no migration background","944","0.31706330082228","0.29995830883629","0.33416829280827"
"Rarely","1995","(Married) couple without C. ","direct migration background","131","0.272316751321892","0.236845315266823","0.30778818737696"
"Rarely","1995","(Married) couple without C. ","indirect migration background","18","","",""
"Rarely","1995","Single parent ","no migration background","147","0.31218433764405","0.270599933081224","0.353768742206876"
"Rarely","1995","Single parent ","direct migration background","25","","",""
"Rarely","1995","Single parent ","indirect migration background","6","","",""
"Rarely","1995","Couple + C. LE 16 ","no migration background","1404","0.582783958551092","0.562864425417203","0.602703491684982"
"Rarely","1995","Couple + C. LE 16 ","direct migration background","260","0.340750530741646","0.306555493977113","0.37494556750618"
"Rarely","1995","Couple + C. LE 16 ","indirect migration background","29","","",""
"Rarely","1995","Couple + C. GT 16 ","no migration background","597","0.321253282873996","0.299412736762999","0.343093828984993"
"Rarely","1995","Couple + C. GT 16 ","direct migration background","124","0.293568638274816","0.256018314852674","0.331118961696958"
"Rarely","1995","Couple + C. GT 16 ","indirect migration background","27","","",""
"Rarely","1995","Couple + C. LE and GT 16","no migration background","317","0.372639439565903","0.33835441798207","0.406924461149737"
"Rarely","1995","Couple + C. LE and GT 16","direct migration background","81","0.228021835133359","0.184192237282955","0.271851432983763"
"Rarely","1995","Couple + C. LE and GT 16","indirect migration background","22","","",""
"Never","1995","1-pers.-HH","no migration background","657","0.583693910881258","0.555941817762215","0.611446004000301"
"Never","1995","1-pers.-HH","direct migration background","105","0.565340108270177","0.495763946321222","0.634916270219132"
"Never","1995","1-pers.-HH","indirect migration background","4","","",""
"Never","1995","(Married) couple without C. ","no migration background","1455","0.556257354339119","0.537994732417862","0.574519976260376"
"Never","1995","(Married) couple without C. ","direct migration background","408","0.614127297613557","0.575337132076594","0.652917463150521"
"Never","1995","(Married) couple without C. ","indirect migration background","16","","",""
"Never","1995","Single parent ","no migration background","138","0.300596834269794","0.259449197294065","0.341744471245523"
"Never","1995","Single parent ","direct migration background","49","0.462025677892835","0.366208086125038","0.557843269660631"
"Never","1995","Single parent ","indirect migration background","1","","",""
"Never","1995","Couple + C. LE 16 ","no migration background","653","0.297595938220096","0.279126577281498","0.316065299158694"
"Never","1995","Couple + C. LE 16 ","direct migration background","412","0.538131849636966","0.50216327184468","0.574100427429252"
"Never","1995","Couple + C. LE 16 ","indirect migration background","16","","",""
"Never","1995","Couple + C. GT 16 ","no migration background","624","0.389213901898938","0.366409190574992","0.412018613222883"
"Never","1995","Couple + C. GT 16 ","direct migration background","354","0.538591156898571","0.49748598836271","0.579696325434433"
"Never","1995","Couple + C. GT 16 ","indirect migration background","13","","",""
"Never","1995","Couple + C. LE and GT 16","no migration background","195","0.272838268968468","0.241254092181797","0.30442244575514"
"Never","1995","Couple + C. LE and GT 16","direct migration background","206","0.570083635267813","0.518366074324864","0.621801196210762"
"Never","1995","Couple + C. LE and GT 16","indirect migration background","21","","",""
"Daily","1996","1-pers.-HH","no migration background","","","",""
"Daily","1996","1-pers.-HH","direct migration background","","","",""
"Daily","1996","1-pers.-HH","indirect migration background","","","",""
"Daily","1996","(Married) couple without C. ","no migration background","","","",""
"Daily","1996","(Married) couple without C. ","direct migration background","","","",""
"Daily","1996","(Married) couple without C. ","indirect migration background","","","",""
"Daily","1996","Single parent ","no migration background","","","",""
"Daily","1996","Single parent ","direct migration background","","","",""
"Daily","1996","Single parent ","indirect migration background","","","",""
"Daily","1996","Couple + C. LE 16 ","no migration background","","","",""
"Daily","1996","Couple + C. LE 16 ","direct migration background","","","",""
"Daily","1996","Couple + C. LE 16 ","indirect migration background","","","",""
"Daily","1996","Couple + C. GT 16 ","no migration background","","","",""
"Daily","1996","Couple + C. GT 16 ","direct migration background","","","",""
"Daily","1996","Couple + C. GT 16 ","indirect migration background","","","",""
"Daily","1996","Couple + C. LE and GT 16","no migration background","","","",""
"Daily","1996","Couple + C. LE and GT 16","direct migration background","","","",""
"Daily","1996","Couple + C. LE and GT 16","indirect migration background","","","",""
"Min 1x per week","1996","1-pers.-HH","no migration background","128","0.0950363305072044","0.0787592966774414","0.111313364336967"
"Min 1x per week","1996","1-pers.-HH","direct migration background","7","","",""
"Min 1x per week","1996","1-pers.-HH","indirect migration background","10","","",""
"Min 1x per week","1996","(Married) couple without C. ","no migration background","151","0.0468118641974325","0.0391025145090663","0.0545212138857986"
"Min 1x per week","1996","(Married) couple without C. ","direct migration background","13","","",""
"Min 1x per week","1996","(Married) couple without C. ","indirect migration background","9","","",""
"Min 1x per week","1996","Single parent ","no migration background","78","0.152002743545185","0.120278704436764","0.183726782653607"
"Min 1x per week","1996","Single parent ","direct migration background","13","","",""
"Min 1x per week","1996","Single parent ","indirect migration background","13","","",""
"Min 1x per week","1996","Couple + C. LE 16 ","no migration background","84","0.0371149859879756","0.0293176187948646","0.0449123531810865"
"Min 1x per week","1996","Couple + C. LE 16 ","direct migration background","25","","",""
"Min 1x per week","1996","Couple + C. LE 16 ","indirect migration background","1","","",""
"Min 1x per week","1996","Couple + C. GT 16 ","no migration background","241","0.146876003539509","0.12994920004041","0.163802807038608"
"Min 1x per week","1996","Couple + C. GT 16 ","direct migration background","42","0.100488894325036","0.0743445031069376","0.126633285543134"
"Min 1x per week","1996","Couple + C. GT 16 ","indirect migration background","68","0.424960355431947","0.352134673562986","0.497786037300907"
"Min 1x per week","1996","Couple + C. LE and GT 16","no migration background","153","0.202221174610218","0.17440570478802","0.230036644432415"
"Min 1x per week","1996","Couple + C. LE and GT 16","direct migration background","22","","",""
"Min 1x per week","1996","Couple + C. LE and GT 16","indirect migration background","36","0.24581945192262","0.171228028879264","0.320410874965976"
"Min 1x per month","1996","1-pers.-HH","no migration background","230","0.16138015874336","0.140961721476798","0.181798596009922"
"Min 1x per month","1996","1-pers.-HH","direct migration background","28","","",""
"Min 1x per month","1996","1-pers.-HH","indirect migration background","13","","",""
"Min 1x per month","1996","(Married) couple without C. ","no migration background","484","0.144363160811241","0.131536211116399","0.157190110506083"
"Min 1x per month","1996","(Married) couple without C. ","direct migration background","60","0.0984470039644341","0.0745891397657582","0.12230486816311"
"Min 1x per month","1996","(Married) couple without C. ","indirect migration background","22","","",""
"Min 1x per month","1996","Single parent ","no migration background","119","0.259547891428907","0.22081117724179","0.298284605616023"
"Min 1x per month","1996","Single parent ","direct migration background","27","","",""
"Min 1x per month","1996","Single parent ","indirect migration background","12","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","no migration background","395","0.167670036111369","0.15226149164782","0.183078580574918"
"Min 1x per month","1996","Couple + C. LE 16 ","direct migration background","65","0.131988198149503","0.106434809058764","0.157541587240242"
"Min 1x per month","1996","Couple + C. LE 16 ","indirect migration background","10","","",""
"Min 1x per month","1996","Couple + C. GT 16 ","no migration background","361","0.201398241990486","0.182220988066242","0.22057549591473"
"Min 1x per month","1996","Couple + C. GT 16 ","direct migration background","66","0.168979400257088","0.136392803101585","0.20156599741259"
"Min 1x per month","1996","Couple + C. GT 16 ","indirect migration background","66","0.352569538025611","0.2821844892661","0.422954586785121"
"Min 1x per month","1996","Couple + C. LE and GT 16","no migration background","159","0.20209739242753","0.174288279852581","0.22990650500248"
"Min 1x per month","1996","Couple + C. LE and GT 16","direct migration background","42","0.130833245441341","0.0938279939602177","0.167838496922464"
"Min 1x per month","1996","Couple + C. LE and GT 16","indirect migration background","54","0.454085424108812","0.367832419615363","0.540338428602261"
"Rarely","1996","1-pers.-HH","no migration background","315","0.246692549017444","0.22276605794465","0.270619040090237"
"Rarely","1996","1-pers.-HH","direct migration background","44","0.272960068091701","0.20823968365838","0.337680452525021"
"Rarely","1996","1-pers.-HH","indirect migration background","15","","",""
"Rarely","1996","(Married) couple without C. ","no migration background","1108","0.372460534144471","0.354815962653019","0.390105105635923"
"Rarely","1996","(Married) couple without C. ","direct migration background","188","0.340515412763333","0.302565970983945","0.378464854542721"
"Rarely","1996","(Married) couple without C. ","indirect migration background","33","0.401169762555274","0.287956371399396","0.514383153711153"
"Rarely","1996","Single parent ","no migration background","174","0.321837787778224","0.28055672684431","0.363118848712138"
"Rarely","1996","Single parent ","direct migration background","35","0.312458388392079","0.230878550771068","0.394038226013091"
"Rarely","1996","Single parent ","indirect migration background","7","","",""
"Rarely","1996","Couple + C. LE 16 ","no migration background","1376","0.619975152511642","0.599954452374514","0.63999585264877"
"Rarely","1996","Couple + C. LE 16 ","direct migration background","300","0.461187847757234","0.423554248031419","0.49882144748305"
"Rarely","1996","Couple + C. LE 16 ","indirect migration background","33","0.533433795655303","0.415721874479283","0.651145716831323"
"Rarely","1996","Couple + C. GT 16 ","no migration background","660","0.376773953864771","0.353602318584211","0.39994558914533"
"Rarely","1996","Couple + C. GT 16 ","direct migration background","133","0.298304044177499","0.258518958995172","0.338089129359826"
"Rarely","1996","Couple + C. GT 16 ","indirect migration background","34","0.183666647487061","0.126622594116883","0.240710700857238"
"Rarely","1996","Couple + C. LE and GT 16","no migration background","358","0.404604855128542","0.370614944525031","0.438594765732053"
"Rarely","1996","Couple + C. LE and GT 16","direct migration background","84","0.248158142066195","0.200757932212025","0.295558351920364"
"Rarely","1996","Couple + C. LE and GT 16","indirect migration background","29","","",""
"Never","1996","1-pers.-HH","no migration background","574","0.496890961731992","0.469140100063992","0.524641823399991"
"Never","1996","1-pers.-HH","direct migration background","103","0.548658039417105","0.476361730297911","0.620954348536299"
"Never","1996","1-pers.-HH","indirect migration background","4","","",""
"Never","1996","(Married) couple without C. ","no migration background","1141","0.436364440846855","0.418264617688805","0.454464264004906"
"Never","1996","(Married) couple without C. ","direct migration background","338","0.533314057643814","0.49336205487499","0.573266060412639"
"Never","1996","(Married) couple without C. ","indirect migration background","8","","",""
"Never","1996","Single parent ","no migration background","121","0.266611577247684","0.227538999261907","0.30568415523346"
"Never","1996","Single parent ","direct migration background","49","0.351127352411652","0.267113806899177","0.435140897924127"
"Never","1996","Single parent ","indirect migration background","4","","",""
"Never","1996","Couple + C. LE 16 ","no migration background","403","0.175239825389014","0.159559092063023","0.190920558715004"
"Never","1996","Couple + C. LE 16 ","direct migration background","284","0.380182063460334","0.343534422460173","0.416829704460494"
"Never","1996","Couple + C. LE 16 ","indirect migration background","25","","",""
"Never","1996","Couple + C. GT 16 ","no migration background","418","0.274951800605235","0.253601442026001","0.296302159184468"
"Never","1996","Couple + C. GT 16 ","direct migration background","267","0.432227661240378","0.389149254893069","0.475306067587686"
"Never","1996","Couple + C. GT 16 ","indirect migration background","9","","",""
"Never","1996","Couple + C. LE and GT 16","no migration background","131","0.19107657783371","0.163850237719323","0.218302917948098"
"Never","1996","Couple + C. LE and GT 16","direct migration background","171","0.525013151115769","0.470213394040915","0.579812908190624"
"Never","1996","Couple + C. LE and GT 16","indirect migration background","9","","",""
"Daily","1997","1-pers.-HH","no migration background","","","",""
"Daily","1997","1-pers.-HH","direct migration background","","","",""
"Daily","1997","1-pers.-HH","indirect migration background","","","",""
"Daily","1997","(Married) couple without C. ","no migration background","","","",""
"Daily","1997","(Married) couple without C. ","direct migration background","","","",""
"Daily","1997","(Married) couple without C. ","indirect migration background","","","",""
"Daily","1997","Single parent ","no migration background","","","",""
"Daily","1997","Single parent ","direct migration background","","","",""
"Daily","1997","Single parent ","indirect migration background","","","",""
"Daily","1997","Couple + C. LE 16 ","no migration background","","","",""
"Daily","1997","Couple + C. LE 16 ","direct migration background","","","",""
"Daily","1997","Couple + C. LE 16 ","indirect migration background","","","",""
"Daily","1997","Couple + C. GT 16 ","no migration background","","","",""
"Daily","1997","Couple + C. GT 16 ","direct migration background","","","",""
"Daily","1997","Couple + C. GT 16 ","indirect migration background","","","",""
"Daily","1997","Couple + C. LE and GT 16","no migration background","","","",""
"Daily","1997","Couple + C. LE and GT 16","direct migration background","","","",""
"Daily","1997","Couple + C. LE and GT 16","indirect migration background","","","",""
"Min 1x per week","1997","1-pers.-HH","no migration background","118","0.0880086613430485","0.0720720195132682","0.103945303172829"
"Min 1x per week","1997","1-pers.-HH","direct migration background","6","","",""
"Min 1x per week","1997","1-pers.-HH","indirect migration background","12","","",""
"Min 1x per week","1997","(Married) couple without C. ","no migration background","137","0.0395395448042932","0.0324469578497326","0.0466321317588538"
"Min 1x per week","1997","(Married) couple without C. ","direct migration background","17","","",""
"Min 1x per week","1997","(Married) couple without C. ","indirect migration background","14","","",""
"Min 1x per week","1997","Single parent ","no migration background","72","0.138334024193201","0.107607658189918","0.169060390196484"
"Min 1x per week","1997","Single parent ","direct migration background","8","","",""
"Min 1x per week","1997","Single parent ","indirect migration background","16","","",""
"Min 1x per week","1997","Couple + C. LE 16 ","no migration background","85","0.0439075242889735","0.0352246777760285","0.0525903708019185"
"Min 1x per week","1997","Couple + C. LE 16 ","direct migration background","20","","",""
"Min 1x per week","1997","Couple + C. LE 16 ","indirect migration background","1","","",""
"Min 1x per week","1997","Couple + C. GT 16 ","no migration background","243","0.13427508582976","0.118101027396524","0.150449144262996"
"Min 1x per week","1997","Couple + C. GT 16 ","direct migration background","38","0.0873923321292147","0.0618878588615502","0.112896805396879"
"Min 1x per week","1997","Couple + C. GT 16 ","indirect migration background","65","0.368756862156814","0.300154403469532","0.437359320844096"
"Min 1x per week","1997","Couple + C. LE and GT 16","no migration background","125","0.171212984243014","0.145044330848679","0.197381637637348"
"Min 1x per week","1997","Couple + C. LE and GT 16","direct migration background","17","","",""
"Min 1x per week","1997","Couple + C. LE and GT 16","indirect migration background","31","0.238312130473175","0.164213902058512","0.312410358887839"
"Min 1x per month","1997","1-pers.-HH","no migration background","236","0.166779694244058","0.145810088901037","0.187749299587079"
"Min 1x per month","1997","1-pers.-HH","direct migration background","20","","",""
"Min 1x per month","1997","1-pers.-HH","indirect migration background","20","","",""
"Min 1x per month","1997","(Married) couple without C. ","no migration background","440","0.130313424452514","0.118060914779548","0.14256593412548"
"Min 1x per month","1997","(Married) couple without C. ","direct migration background","55","0.120232784481538","0.0944865812383672","0.14597898772471"
"Min 1x per month","1997","(Married) couple without C. ","indirect migration background","22","","",""
"Min 1x per month","1997","Single parent ","no migration background","120","0.238714137047493","0.200774761894978","0.276653512200008"
"Min 1x per month","1997","Single parent ","direct migration background","23","","",""
"Min 1x per month","1997","Single parent ","indirect migration background","14","","",""
"Min 1x per month","1997","Couple + C. LE 16 ","no migration background","360","0.162440156560633","0.146808776524264","0.178071536597002"
"Min 1x per month","1997","Couple + C. LE 16 ","direct migration background","68","0.102133276408346","0.0784302450653129","0.125836307751379"
"Min 1x per month","1997","Couple + C. LE 16 ","indirect migration background","15","","",""
"Min 1x per month","1997","Couple + C. GT 16 ","no migration background","338","0.190909249091832","0.172265062811551","0.209553435372112"
"Min 1x per month","1997","Couple + C. GT 16 ","direct migration background","60","0.151513767431366","0.119133078393038","0.183894456469695"
"Min 1x per month","1997","Couple + C. GT 16 ","indirect migration background","72","0.405516617187496","0.335702141944708","0.475331092430284"
"Min 1x per month","1997","Couple + C. LE and GT 16","no migration background","158","0.211595152628743","0.183221251097433","0.239969054160053"
"Min 1x per month","1997","Couple + C. LE and GT 16","direct migration background","29","","",""
"Min 1x per month","1997","Couple + C. LE and GT 16","indirect migration background","54","0.434254088266169","0.348049794032401","0.520458382499937"
"Rarely","1997","1-pers.-HH","no migration background","290","0.238067323695066","0.214109523309217","0.262025124080916"
"Rarely","1997","1-pers.-HH","direct migration background","34","0.204486976201145","0.14403555585324","0.264938396549049"
"Rarely","1997","1-pers.-HH","indirect migration background","11","","",""
"Rarely","1997","(Married) couple without C. ","no migration background","1117","0.373928346545283","0.35631851072337","0.391538182367197"
"Rarely","1997","(Married) couple without C. ","direct migration background","177","0.318555014353423","0.281672079059335","0.35543794964751"
"Rarely","1997","(Married) couple without C. ","indirect migration background","27","","",""
"Rarely","1997","Single parent ","no migration background","172","0.371928613445757","0.328914445993508","0.414942780898005"
"Rarely","1997","Single parent ","direct migration background","43","0.437579086606184","0.34651341921515","0.528644753997217"
"Rarely","1997","Single parent ","indirect migration background","4","","",""
"Rarely","1997","Couple + C. LE 16 ","no migration background","1289","0.609851155763526","0.589179760720295","0.630522550806757"
"Rarely","1997","Couple + C. LE 16 ","direct migration background","278","0.464836953073281","0.42579714244456","0.503876763702002"
"Rarely","1997","Couple + C. LE 16 ","indirect migration background","43","0.64109691195237","0.533253968011383","0.748939855893357"
"Rarely","1997","Couple + C. GT 16 ","no migration background","686","0.382159939170976","0.35910882390866","0.405211054433292"
"Rarely","1997","Couple + C. GT 16 ","direct migration background","98","0.236996514329977","0.198592919620648","0.275400109039305"
"Rarely","1997","Couple + C. GT 16 ","indirect migration background","38","0.163669107472796","0.111062085547062","0.216276129398531"
"Rarely","1997","Couple + C. LE and GT 16","no migration background","392","0.454286649544346","0.419697583667255","0.488875715421437"
"Rarely","1997","Couple + C. LE and GT 16","direct migration background","79","0.263877840358092","0.212798946856415","0.31495673385977"
"Rarely","1997","Couple + C. LE and GT 16","indirect migration background","31","0.205903022118356","0.135577273709577","0.276228770527134"
"Never","1997","1-pers.-HH","no migration background","570","0.507144320717827","0.479021141559485","0.53526749987617"
"Never","1997","1-pers.-HH","direct migration background","111","0.678757554260975","0.608769513556411","0.748745594965539"
"Never","1997","1-pers.-HH","indirect migration background","6","","",""
"Never","1997","(Married) couple without C. ","no migration background","1206","0.456218684197909","0.43809077294039","0.474346595455429"
"Never","1997","(Married) couple without C. ","direct migration background","364","0.546038276709802","0.506625320079751","0.585451233339854"
"Never","1997","(Married) couple without C. ","indirect migration background","7","","",""
"Never","1997","Single parent ","no migration background","121","0.251023225313549","0.212433796552669","0.289612654074429"
"Never","1997","Single parent ","direct migration background","40","0.250905872139182","0.171323061256972","0.330488683021391"
"Never","1997","Single parent ","indirect migration background","1","","",""
"Never","1997","Couple + C. LE 16 ","no migration background","405","0.183801163386868","0.1673871488989","0.200215177874835"
"Never","1997","Couple + C. LE 16 ","direct migration background","261","0.40430054878908","0.365887384294294","0.442713713283865"
"Never","1997","Couple + C. LE 16 ","indirect migration background","17","","",""
"Never","1997","Couple + C. GT 16 ","no migration background","440","0.292655725907432","0.271072057292488","0.314239394522376"
"Never","1997","Couple + C. GT 16 ","direct migration background","275","0.524097386109442","0.4789946717365","0.569200100482385"
"Never","1997","Couple + C. GT 16 ","indirect migration background","15","","",""
"Never","1997","Couple + C. LE and GT 16","no migration background","121","0.162905213583898","0.13725172884594","0.188558698321855"
