"pli0091_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1994","(3b) higher tertiary education","Female","64","0.221508229793099","0.175207184325335","0.267809275260863"
"Rarely","1994","(0) in school","Male","22","","",""
"Rarely","1994","(0) in school","Female","17","","",""
"Rarely","1994","(1a) inadequately completed","Male","66","0.249410312866824","0.197896707611077","0.30092391812257"
"Rarely","1994","(1a) inadequately completed","Female","78","0.227296815575175","0.184936694258275","0.269656936892074"
"Rarely","1994","(1b) general elementary school","Male","175","0.242581167592796","0.21048158420082","0.274680750984771"
"Rarely","1994","(1b) general elementary school","Female","308","0.199267861091376","0.177928185117831","0.220607537064922"
"Rarely","1994","(1c) basic vocational qualification","Male","853","0.376864213191809","0.356813932306579","0.396914494077039"
"Rarely","1994","(1c) basic vocational qualification","Female","680","0.363606470431609","0.341328327946028","0.385884612917189"
"Rarely","1994","(2b) intermediate general qualification","Male","40","0.257903085076071","0.193453512791006","0.322352657361137"
"Rarely","1994","(2b) intermediate general qualification","Female","84","0.28733363221066","0.235251895766652","0.339415368654669"
"Rarely","1994","(2a) intermediate vocational","Male","591","0.484257003083097","0.455706452726292","0.512807553439902"
"Rarely","1994","(2a) intermediate vocational","Female","708","0.49578848442237","0.469504252618079","0.52207271622666"
"Rarely","1994","(2c_gen) general maturity certificate","Male","58","0.261934663039422","0.203433821166897","0.320435504911947"
"Rarely","1994","(2c_gen) general maturity certificate","Female","40","0.269856041120375","0.206235463429148","0.333476618811603"
"Rarely","1994","(2c_voc) vocational maturity certificate","Male","112","0.37919818201429","0.322368046891857","0.436028317136724"
"Rarely","1994","(2c_voc) vocational maturity certificate","Female","110","0.503501128420748","0.440376486621358","0.566625770220138"
"Rarely","1994","(3a) lower tertiary education","Male","212","0.464771393971043","0.417015120227181","0.512527667714904"
"Rarely","1994","(3a) lower tertiary education","Female","246","0.495059516294394","0.447747849627773","0.542371182961014"
"Rarely","1994","(3b) higher tertiary education","Male","263","0.534116861395748","0.489993967848517","0.578239754942979"
"Rarely","1994","(3b) higher tertiary education","Female","160","0.467035745221482","0.411407808352863","0.5226636820901"
"Never","1994","(0) in school","Male","1","","",""
"Never","1994","(0) in school","Female","4","","",""
"Never","1994","(1a) inadequately completed","Male","155","0.538195982045343","0.478840269245953","0.597551694844732"
"Never","1994","(1a) inadequately completed","Female","265","0.667977841965298","0.620376551039438","0.715579132891158"
"Never","1994","(1b) general elementary school","Male","332","0.504031368480431","0.466589398313316","0.541473338647546"
"Never","1994","(1b) general elementary school","Female","927","0.743293528321937","0.71995765032261","0.766629406321265"
"Never","1994","(1c) basic vocational qualification","Male","959","0.442893451130811","0.422341387972936","0.463445514288687"
"Never","1994","(1c) basic vocational qualification","Female","917","0.526451197443531","0.503327263057144","0.549575131829918"
"Never","1994","(2b) intermediate general qualification","Male","9","","",""
"Never","1994","(2b) intermediate general qualification","Female","63","0.314426785724441","0.260990559390791","0.367863012058091"
"Never","1994","(2a) intermediate vocational","Male","239","0.214504822087514","0.191054427700419","0.237955216474609"
"Never","1994","(2a) intermediate vocational","Female","355","0.298350712462433","0.274297988077932","0.322403436846934"
"Never","1994","(2c_gen) general maturity certificate","Male","23","","",""
"Never","1994","(2c_gen) general maturity certificate","Female","28","","",""
"Never","1994","(2c_voc) vocational maturity certificate","Male","63","0.26285582244898","0.211296868712449","0.314414776185512"
"Never","1994","(2c_voc) vocational maturity certificate","Female","48","0.158060983184337","0.112004345752085","0.204117620616588"
"Never","1994","(3a) lower tertiary education","Male","131","0.329180502576548","0.28418584303882","0.374175162114276"
"Never","1994","(3a) lower tertiary education","Female","117","0.313322413255167","0.269429782408834","0.357215044101499"
"Never","1994","(3b) higher tertiary education","Male","116","0.226125884759451","0.189124528359777","0.263127241159126"
"Never","1994","(3b) higher tertiary education","Female","73","0.273563863455072","0.223859223120193","0.323268503789951"
"Daily","1995","(0) in school","Male","","","",""
"Daily","1995","(0) in school","Female","","","",""
"Daily","1995","(1a) inadequately completed","Male","","","",""
"Daily","1995","(1a) inadequately completed","Female","","","",""
"Daily","1995","(1b) general elementary school","Male","","","",""
"Daily","1995","(1b) general elementary school","Female","","","",""
"Daily","1995","(1c) basic vocational qualification","Male","3","","",""
"Daily","1995","(1c) basic vocational qualification","Female","","","",""
"Daily","1995","(2b) intermediate general qualification","Male","","","",""
"Daily","1995","(2b) intermediate general qualification","Female","","","",""
"Daily","1995","(2a) intermediate vocational","Male","1","","",""
"Daily","1995","(2a) intermediate vocational","Female","","","",""
"Daily","1995","(2c_gen) general maturity certificate","Male","2","","",""
"Daily","1995","(2c_gen) general maturity certificate","Female","1","","",""
"Daily","1995","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1995","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1995","(3a) lower tertiary education","Male","","","",""
"Daily","1995","(3a) lower tertiary education","Female","","","",""
"Daily","1995","(3b) higher tertiary education","Male","","","",""
"Daily","1995","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1995","(0) in school","Male","46","0.38299267519459","0.300376960451531","0.465608389937649"
"Min 1x per week","1995","(0) in school","Female","60","0.469403116704924","0.384266486342769","0.554539747067078"
"Min 1x per week","1995","(1a) inadequately completed","Male","16","","",""
"Min 1x per week","1995","(1a) inadequately completed","Female","14","","",""
"Min 1x per week","1995","(1b) general elementary school","Male","87","0.11699719919261","0.093288129477254","0.140706268907966"
"Min 1x per week","1995","(1b) general elementary school","Female","28","","",""
"Min 1x per week","1995","(1c) basic vocational qualification","Male","106","0.0369730625922351","0.0292157676575415","0.0447303575269288"
"Min 1x per week","1995","(1c) basic vocational qualification","Female","41","0.0195411995591075","0.0131626917429861","0.025919707375229"
"Min 1x per week","1995","(2b) intermediate general qualification","Male","74","0.34808370419329","0.277303594491556","0.418863813895025"
"Min 1x per week","1995","(2b) intermediate general qualification","Female","66","0.183994245695898","0.140293046887715","0.22769544450408"
"Min 1x per week","1995","(2a) intermediate vocational","Male","74","0.0628172339309329","0.0490604888488547","0.0765739790130112"
"Min 1x per week","1995","(2a) intermediate vocational","Female","76","0.0383501443621037","0.0284313512469778","0.0482689374772296"
"Min 1x per week","1995","(2c_gen) general maturity certificate","Male","63","0.275560908505184","0.219841133128657","0.331280683881712"
"Min 1x per week","1995","(2c_gen) general maturity certificate","Female","45","0.166434746018979","0.117548413216112","0.215321078821846"
"Min 1x per week","1995","(2c_voc) vocational maturity certificate","Male","13","","",""
"Min 1x per week","1995","(2c_voc) vocational maturity certificate","Female","17","","",""
"Min 1x per week","1995","(3a) lower tertiary education","Male","9","","",""
"Min 1x per week","1995","(3a) lower tertiary education","Female","11","","",""
"Min 1x per week","1995","(3b) higher tertiary education","Male","19","","",""
"Min 1x per week","1995","(3b) higher tertiary education","Female","12","","",""
"Min 1x per month","1995","(0) in school","Male","50","0.378388915583881","0.295965454262873","0.460812376904889"
"Min 1x per month","1995","(0) in school","Female","45","0.355416804974814","0.273764284719294","0.437069325230334"
"Min 1x per month","1995","(1a) inadequately completed","Male","24","","",""
"Min 1x per month","1995","(1a) inadequately completed","Female","14","","",""
"Min 1x per month","1995","(1b) general elementary school","Male","85","0.100188274495467","0.0780405040735846","0.122336044917349"
"Min 1x per month","1995","(1b) general elementary school","Female","88","0.0470992288056163","0.0357899767849741","0.0584084808262584"
"Min 1x per month","1995","(1c) basic vocational qualification","Male","214","0.0866957519176659","0.0751278387286398","0.0982636651066919"
"Min 1x per month","1995","(1c) basic vocational qualification","Female","152","0.079099532553182","0.0666623470262545","0.0915367180801096"
"Min 1x per month","1995","(2b) intermediate general qualification","Male","42","0.209938880808938","0.149425662549927","0.270452099067949"
"Min 1x per month","1995","(2b) intermediate general qualification","Female","69","0.195312994831274","0.150601037392878","0.24002495226967"
"Min 1x per month","1995","(2a) intermediate vocational","Male","222","0.179174656714483","0.157431239090238","0.200918074338729"
"Min 1x per month","1995","(2a) intermediate vocational","Female","263","0.163135784027865","0.144051803656038","0.182219764399693"
"Min 1x per month","1995","(2c_gen) general maturity certificate","Male","89","0.351028727571234","0.291505882613567","0.410551572528902"
"Min 1x per month","1995","(2c_gen) general maturity certificate","Female","72","0.341429308447342","0.279192507912041","0.403666108982642"
"Min 1x per month","1995","(2c_voc) vocational maturity certificate","Male","85","0.289703634766222","0.239609188274187","0.339798081258257"
"Min 1x per month","1995","(2c_voc) vocational maturity certificate","Female","73","0.279166527138578","0.227447742060988","0.330885312216168"
"Min 1x per month","1995","(3a) lower tertiary education","Male","55","0.164575903785187","0.129029426061165","0.200122381509209"
"Min 1x per month","1995","(3a) lower tertiary education","Female","66","0.144651873272691","0.112043599029556","0.177260147515826"
"Min 1x per month","1995","(3b) higher tertiary education","Male","89","0.161004958660711","0.130034418403667","0.191975498917756"
"Min 1x per month","1995","(3b) higher tertiary education","Female","57","0.159913306934601","0.121514438733335","0.198312175135867"
"Rarely","1995","(0) in school","Male","31","0.195357792090663","0.127976544995187","0.262739039186139"
"Rarely","1995","(0) in school","Female","20","","",""
"Rarely","1995","(1a) inadequately completed","Male","43","0.170340198735306","0.124556928779444","0.216123468691167"
"Rarely","1995","(1a) inadequately completed","Female","45","0.141411263830711","0.105215504888957","0.177607022772466"
"Rarely","1995","(1b) general elementary school","Male","161","0.241288011161407","0.209726914475089","0.272849107847724"
"Rarely","1995","(1b) general elementary school","Female","249","0.159731560431262","0.140174321662105","0.179288799200419"
"Rarely","1995","(1c) basic vocational qualification","Male","763","0.316029982633345","0.29691688628963","0.335143078977059"
"Rarely","1995","(1c) basic vocational qualification","Female","599","0.318127295954923","0.29666476535235","0.339589826557497"
"Rarely","1995","(2b) intermediate general qualification","Male","44","0.312595579336209","0.243719083589396","0.381472075083022"
"Rarely","1995","(2b) intermediate general qualification","Female","95","0.292197805792074","0.240907056094316","0.343488555489831"
"Rarely","1995","(2a) intermediate vocational","Male","591","0.462393752038746","0.434125284171374","0.490662219906118"
"Rarely","1995","(2a) intermediate vocational","Female","713","0.459578930993875","0.433838664650807","0.485319197336943"
"Rarely","1995","(2c_gen) general maturity certificate","Male","53","0.21297337719966","0.161916178282036","0.264030576117284"
"Rarely","1995","(2c_gen) general maturity certificate","Female","67","0.325295736784663","0.263807566131424","0.386783907437903"
"Rarely","1995","(2c_voc) vocational maturity certificate","Male","122","0.356591392205363","0.303695533079974","0.409487251330752"
"Rarely","1995","(2c_voc) vocational maturity certificate","Female","116","0.413549827925863","0.356772016130748","0.470327639720979"
"Rarely","1995","(3a) lower tertiary education","Male","191","0.398001429102823","0.351076892119423","0.444925966086222"
"Rarely","1995","(3a) lower tertiary education","Female","228","0.474741300701032","0.42844892553864","0.521033675863424"
"Rarely","1995","(3b) higher tertiary education","Male","265","0.465376661755301","0.423345081816848","0.507408241693755"
"Rarely","1995","(3b) higher tertiary education","Female","193","0.537080911392089","0.484842919678791","0.589318903105387"
"Never","1995","(0) in school","Male","6","","",""
"Never","1995","(0) in school","Female","7","","",""
"Never","1995","(1a) inadequately completed","Male","176","0.623018836159128","0.563997556273018","0.682040116045239"
"Never","1995","(1a) inadequately completed","Female","283","0.758524594041336","0.714067161536212","0.80298202654646"
"Never","1995","(1b) general elementary school","Male","373","0.541526515150517","0.504771829262838","0.578281201038195"
"Never","1995","(1b) general elementary school","Female","983","0.774804804635915","0.752506139908982","0.797103469362849"
"Never","1995","(1c) basic vocational qualification","Male","1187","0.559622724248608","0.539214346038535","0.580031102458681"
"Never","1995","(1c) basic vocational qualification","Female","1017","0.583231971932787","0.560512581925568","0.605951361940007"
"Never","1995","(2b) intermediate general qualification","Male","14","","",""
"Never","1995","(2b) intermediate general qualification","Female","72","0.328494953680755","0.275524509943258","0.381465397418252"
"Never","1995","(2a) intermediate vocational","Male","307","0.295389668912289","0.269523250840106","0.321256086984472"
"Never","1995","(2a) intermediate vocational","Female","388","0.338935140616155","0.314486924265566","0.363383356966745"
"Never","1995","(2c_gen) general maturity certificate","Male","40","0.136163714902545","0.0933930470780919","0.178934382726998"
"Never","1995","(2c_gen) general maturity certificate","Female","38","0.161807309620279","0.113471759861815","0.210142859378743"
"Never","1995","(2c_voc) vocational maturity certificate","Male","95","0.320721098048668","0.269176798515112","0.372265397582224"
"Never","1995","(2c_voc) vocational maturity certificate","Female","83","0.247710041572642","0.197940503699959","0.297479579445325"
"Never","1995","(3a) lower tertiary education","Male","163","0.405878929279497","0.358803349151699","0.452954509407295"
"Never","1995","(3a) lower tertiary education","Female","142","0.364203236545216","0.319593938818897","0.408812534271535"
"Never","1995","(3b) higher tertiary education","Male","168","0.329565051839141","0.289955643369345","0.369174460308937"
"Never","1995","(3b) higher tertiary education","Female","88","0.276837791134096","0.229962430945822","0.32371315132237"
"Daily","1996","(0) in school","Male","","","",""
"Daily","1996","(0) in school","Female","","","",""
"Daily","1996","(1a) inadequately completed","Male","","","",""
"Daily","1996","(1a) inadequately completed","Female","","","",""
"Daily","1996","(1b) general elementary school","Male","","","",""
"Daily","1996","(1b) general elementary school","Female","","","",""
"Daily","1996","(1c) basic vocational qualification","Male","","","",""
"Daily","1996","(1c) basic vocational qualification","Female","","","",""
"Daily","1996","(2b) intermediate general qualification","Male","","","",""
"Daily","1996","(2b) intermediate general qualification","Female","","","",""
"Daily","1996","(2a) intermediate vocational","Male","","","",""
"Daily","1996","(2a) intermediate vocational","Female","","","",""
"Daily","1996","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1996","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1996","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1996","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1996","(3a) lower tertiary education","Male","","","",""
"Daily","1996","(3a) lower tertiary education","Female","","","",""
"Daily","1996","(3b) higher tertiary education","Male","","","",""
"Daily","1996","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1996","(0) in school","Male","52","0.440477547123823","0.356422007796167","0.524533086451479"
"Min 1x per week","1996","(0) in school","Female","57","0.422527726099685","0.343741047517556","0.501314404681813"
"Min 1x per week","1996","(1a) inadequately completed","Male","14","","",""
"Min 1x per week","1996","(1a) inadequately completed","Female","10","","",""
"Min 1x per week","1996","(1b) general elementary school","Male","79","0.117304443404601","0.0928843187870549","0.141724568022147"
"Min 1x per week","1996","(1b) general elementary school","Female","35","0.020947550553336","0.0131021935865808","0.0287929075200912"
"Min 1x per week","1996","(1c) basic vocational qualification","Male","162","0.0725264349898986","0.0617425561699423","0.083310313809855"
"Min 1x per week","1996","(1c) basic vocational qualification","Female","62","0.0412001990179512","0.0319618186934217","0.0504385793424808"
"Min 1x per week","1996","(2b) intermediate general qualification","Male","64","0.331924875628827","0.261550197949925","0.40229955330773"
"Min 1x per week","1996","(2b) intermediate general qualification","Female","66","0.17348425341008","0.130491470702083","0.216477036118077"
"Min 1x per week","1996","(2a) intermediate vocational","Male","125","0.1042905701603","0.0870551959175594","0.121525944403041"
"Min 1x per week","1996","(2a) intermediate vocational","Female","91","0.0581119832577587","0.0460156932229428","0.0702082732925746"
"Min 1x per week","1996","(2c_gen) general maturity certificate","Male","76","0.368727971611399","0.305827313884759","0.431628629338039"
"Min 1x per week","1996","(2c_gen) general maturity certificate","Female","59","0.271453193298499","0.211590484133515","0.331315902463483"
"Min 1x per week","1996","(2c_voc) vocational maturity certificate","Male","32","0.122829882258354","0.0858708399893244","0.159788924527383"
"Min 1x per week","1996","(2c_voc) vocational maturity certificate","Female","22","","",""
"Min 1x per week","1996","(3a) lower tertiary education","Male","24","","",""
"Min 1x per week","1996","(3a) lower tertiary education","Female","13","","",""
"Min 1x per week","1996","(3b) higher tertiary education","Male","34","0.0659134264153221","0.0449852339742066","0.0868416188564376"
"Min 1x per week","1996","(3b) higher tertiary education","Female","14","","",""
"Min 1x per month","1996","(0) in school","Male","56","0.434863543135863","0.350927430038169","0.518799656233556"
"Min 1x per month","1996","(0) in school","Female","61","0.375899514782112","0.298645197295389","0.453153832268836"
"Min 1x per month","1996","(1a) inadequately completed","Male","20","","",""
"Min 1x per month","1996","(1a) inadequately completed","Female","14","","",""
"Min 1x per month","1996","(1b) general elementary school","Male","99","0.148431856956252","0.12145083237969","0.175412881532814"
"Min 1x per month","1996","(1b) general elementary school","Female","91","0.0574562376265356","0.0447076386515082","0.070204836601563"
"Min 1x per month","1996","(1c) basic vocational qualification","Male","321","0.13356134206238","0.119416914971973","0.147705769152786"
"Min 1x per month","1996","(1c) basic vocational qualification","Female","190","0.09451951731349","0.0809212834129909","0.108117751213989"
"Min 1x per month","1996","(2b) intermediate general qualification","Male","50","0.231253079159396","0.168241650824766","0.294264507494026"
"Min 1x per month","1996","(2b) intermediate general qualification","Female","74","0.218078704781607","0.171194332142077","0.264963077421137"
"Min 1x per month","1996","(2a) intermediate vocational","Male","286","0.241270443924748","0.217143062684063","0.265397825165433"
"Min 1x per month","1996","(2a) intermediate vocational","Female","324","0.198243762536592","0.177630788963227","0.218856736109957"
"Min 1x per month","1996","(2c_gen) general maturity certificate","Male","69","0.317541882322879","0.25684975211789","0.378234012527869"
"Min 1x per month","1996","(2c_gen) general maturity certificate","Female","60","0.280544238462406","0.220068262604236","0.341020214320576"
"Min 1x per month","1996","(2c_voc) vocational maturity certificate","Male","78","0.285424269087349","0.234573636886093","0.336274901288605"
"Min 1x per month","1996","(2c_voc) vocational maturity certificate","Female","91","0.303149289315366","0.251052537326922","0.355246041303809"
"Min 1x per month","1996","(3a) lower tertiary education","Male","80","0.201538374631146","0.163445022475981","0.239631726786312"
"Min 1x per month","1996","(3a) lower tertiary education","Female","82","0.180520497387003","0.144864988619209","0.216176006154796"
"Min 1x per month","1996","(3b) higher tertiary education","Male","125","0.237064246159037","0.201194506503156","0.272933985814917"
"Min 1x per month","1996","(3b) higher tertiary education","Female","70","0.16719019473631","0.12815351699235","0.206226872480269"
"Rarely","1996","(0) in school","Male","24","","",""
"Rarely","1996","(0) in school","Female","27","","",""
"Rarely","1996","(1a) inadequately completed","Male","63","0.316657329573218","0.257309323525097","0.376005335621339"
"Rarely","1996","(1a) inadequately completed","Female","60","0.198296917208784","0.154611361967809","0.241982472449759"
"Rarely","1996","(1b) general elementary school","Male","193","0.291119300183263","0.256644064049725","0.325594536316801"
"Rarely","1996","(1b) general elementary school","Female","332","0.226849906344319","0.203907217519244","0.249792595169393"
"Rarely","1996","(1c) basic vocational qualification","Male","922","0.397522859009375","0.377174593106887","0.417871124911864"
"Rarely","1996","(1c) basic vocational qualification","Female","697","0.371783600178528","0.34931986545669","0.394247334900367"
"Rarely","1996","(2b) intermediate general qualification","Male","45","0.327077655815344","0.256965748722619","0.397189562908068"
"Rarely","1996","(2b) intermediate general qualification","Female","101","0.337962083552713","0.284257002046673","0.391667165058753"
"Rarely","1996","(2a) intermediate vocational","Male","596","0.465958673343539","0.43782828310363","0.494089063583448"
"Rarely","1996","(2a) intermediate vocational","Female","730","0.488225661293092","0.462381094256213","0.514070228329972"
"Rarely","1996","(2c_gen) general maturity certificate","Male","49","0.184317748830999","0.133765793757186","0.234869703904812"
"Rarely","1996","(2c_gen) general maturity certificate","Female","66","0.2716020401616","0.211729038042974","0.331475042280226"
"Rarely","1996","(2c_voc) vocational maturity certificate","Male","130","0.38613286707532","0.331313710125919","0.440952024024721"
"Rarely","1996","(2c_voc) vocational maturity certificate","Female","125","0.431473562755721","0.375334530139334","0.487612595372109"
"Rarely","1996","(3a) lower tertiary education","Male","217","0.486358535195796","0.438895926987892","0.5338211434037"
"Rarely","1996","(3a) lower tertiary education","Female","260","0.54628028722123","0.500127714185299","0.59243286025716"
"Rarely","1996","(3b) higher tertiary education","Male","270","0.480226119837564","0.438087401158513","0.522364838516614"
"Rarely","1996","(3b) higher tertiary education","Female","186","0.511760229552918","0.459467131080401","0.564053328025434"
"Never","1996","(0) in school","Male","2","","",""
"Never","1996","(0) in school","Female","6","","",""
"Never","1996","(1a) inadequately completed","Male","139","0.482836900853979","0.419083100067572","0.546590701640385"
"Never","1996","(1a) inadequately completed","Female","236","0.722171844960668","0.673094449606411","0.771249240314925"
"Never","1996","(1b) general elementary school","Male","296","0.443144399455884","0.405445462632538","0.48084333627923"
"Never","1996","(1b) general elementary school","Female","822","0.69474630547581","0.669518080590072","0.719974530361547"
"Never","1996","(1c) basic vocational qualification","Male","817","0.396389363938347","0.376051023996218","0.416727703880475"
"Never","1996","(1c) basic vocational qualification","Female","829","0.49249668349003","0.469258439344146","0.515734927635915"
"Never","1996","(2b) intermediate general qualification","Male","13","","",""
"Never","1996","(2b) intermediate general qualification","Female","57","0.2704749582556","0.220040937566694","0.320908978944506"
"Never","1996","(2a) intermediate vocational","Male","201","0.188480312571413","0.166425815903648","0.210534809239179"
"Never","1996","(2a) intermediate vocational","Female","292","0.255418592912557","0.232870902944444","0.277966282880669"
"Never","1996","(2c_gen) general maturity certificate","Male","32","0.129412397234723","0.0856513152045502","0.173173479264896"
"Never","1996","(2c_gen) general maturity certificate","Female","27","","",""
"Never","1996","(2c_voc) vocational maturity certificate","Male","63","0.205612981578977","0.160107039322047","0.251118923835908"
"Never","1996","(2c_voc) vocational maturity certificate","Female","61","0.201882175962934","0.156383894783873","0.247380457141994"
"Never","1996","(3a) lower tertiary education","Male","105","0.257397550985881","0.215880768827064","0.298914333144698"
"Never","1996","(3a) lower tertiary education","Female","92","0.248633226120811","0.208565019452326","0.288701432789296"
"Never","1996","(3b) higher tertiary education","Male","111","0.216796207588077","0.182041435699027","0.251550979477128"
"Never","1996","(3b) higher tertiary education","Female","81","0.28976956333403","0.242310347742225","0.337228778925835"
"Daily","1997","(0) in school","Male","","","",""
"Daily","1997","(0) in school","Female","","","",""
"Daily","1997","(1a) inadequately completed","Male","","","",""
"Daily","1997","(1a) inadequately completed","Female","","","",""
"Daily","1997","(1b) general elementary school","Male","","","",""
"Daily","1997","(1b) general elementary school","Female","","","",""
"Daily","1997","(1c) basic vocational qualification","Male","","","",""
"Daily","1997","(1c) basic vocational qualification","Female","","","",""
"Daily","1997","(2b) intermediate general qualification","Male","","","",""
"Daily","1997","(2b) intermediate general qualification","Female","","","",""
"Daily","1997","(2a) intermediate vocational","Male","","","",""
"Daily","1997","(2a) intermediate vocational","Female","","","",""
"Daily","1997","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1997","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1997","(3a) lower tertiary education","Male","","","",""
"Daily","1997","(3a) lower tertiary education","Female","","","",""
"Daily","1997","(3b) higher tertiary education","Male","","","",""
"Daily","1997","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1997","(0) in school","Male","51","0.327988555080362","0.253597613590281","0.402379496570443"
"Min 1x per week","1997","(0) in school","Female","60","0.393185814724157","0.317499931644083","0.468871697804232"
"Min 1x per week","1997","(1a) inadequately completed","Male","16","","",""
"Min 1x per week","1997","(1a) inadequately completed","Female","8","","",""
"Min 1x per week","1997","(1b) general elementary school","Male","61","0.0761270264623892","0.0558944268229681","0.0963596261018104"
"Min 1x per week","1997","(1b) general elementary school","Female","37","0.0344619933154409","0.0242387253054749","0.0446852613254068"
"Min 1x per week","1997","(1c) basic vocational qualification","Male","151","0.0636095549600473","0.0532981789767962","0.0739209309432985"
"Min 1x per week","1997","(1c) basic vocational qualification","Female","47","0.0217478667032946","0.0148567216922198","0.0286390117143695"
"Min 1x per week","1997","(2b) intermediate general qualification","Male","69","0.304437479813746","0.238305920330703","0.370569039296788"
"Min 1x per week","1997","(2b) intermediate general qualification","Female","58","0.156977727005098","0.114890948404329","0.199064505605868"
"Min 1x per week","1997","(2a) intermediate vocational","Male","117","0.100022979345534","0.0828896781601509","0.117156280530917"
"Min 1x per week","1997","(2a) intermediate vocational","Female","83","0.0531028721175577","0.041447968190651","0.0647577760444643"
"Min 1x per week","1997","(2c_gen) general maturity certificate","Male","69","0.336194431174394","0.273484612119035","0.398904250229754"
"Min 1x per week","1997","(2c_gen) general maturity certificate","Female","49","0.196502025262629","0.143388543755059","0.2496155067702"
"Min 1x per week","1997","(2c_voc) vocational maturity certificate","Male","45","0.152316003258806","0.112055691124206","0.192576315393406"
"Min 1x per week","1997","(2c_voc) vocational maturity certificate","Female","17","","",""
"Min 1x per week","1997","(3a) lower tertiary education","Male","30","0.094415480178475","0.0668419535365818","0.121989006820368"
"Min 1x per week","1997","(3a) lower tertiary education","Female","19","","",""
"Min 1x per week","1997","(3b) higher tertiary education","Male","35","0.0593802869803332","0.0393913760695748","0.0793691978910915"
"Min 1x per week","1997","(3b) higher tertiary education","Female","17","","",""
"Min 1x per month","1997","(0) in school","Male","59","0.384280997822282","0.30720518579265","0.461356809851914"
"Min 1x per month","1997","(0) in school","Female","59","0.372168730723237","0.297269128481605","0.447068332964869"
"Min 1x per month","1997","(1a) inadequately completed","Male","13","","",""
"Min 1x per month","1997","(1a) inadequately completed","Female","14","","",""
"Min 1x per month","1997","(1b) general elementary school","Male","107","0.142447257007771","0.115782748139253","0.169111765876289"
"Min 1x per month","1997","(1b) general elementary school","Female","77","0.0514780623757286","0.0390938141496503","0.063862310601807"
"Min 1x per month","1997","(1c) basic vocational qualification","Male","284","0.113660031145313","0.100249962226239","0.127070100064386"
"Min 1x per month","1997","(1c) basic vocational qualification","Female","171","0.0985793373135335","0.0844957154026618","0.112662959224405"
"Min 1x per month","1997","(2b) intermediate general qualification","Male","59","0.323761387163056","0.256517296112831","0.39100547821328"
"Min 1x per month","1997","(2b) intermediate general qualification","Female","83","0.287705351818685","0.235331929502193","0.340078774135177"
"Min 1x per month","1997","(2a) intermediate vocational","Male","245","0.211814031978795","0.188481215837086","0.235146848120504"
"Min 1x per month","1997","(2a) intermediate vocational","Female","294","0.186696403141971","0.16644325148198","0.206949554801962"
"Min 1x per month","1997","(2c_gen) general maturity certificate","Male","69","0.337627093757397","0.274851653196293","0.400402534318501"
"Min 1x per month","1997","(2c_gen) general maturity certificate","Female","79","0.357796315471136","0.293722115912448","0.421870515029825"
"Min 1x per month","1997","(2c_voc) vocational maturity certificate","Male","69","0.250091864234607","0.201569585044787","0.298614143424427"
"Min 1x per month","1997","(2c_voc) vocational maturity certificate","Female","83","0.32729438292371","0.273196412436183","0.381392353411238"
"Min 1x per month","1997","(3a) lower tertiary education","Male","83","0.186339473866619","0.14962136766302","0.223057580070219"
"Min 1x per month","1997","(3a) lower tertiary education","Female","77","0.180656210373589","0.144829596842505","0.216482823904673"
"Min 1x per month","1997","(3b) higher tertiary education","Male","119","0.218104919832678","0.183177386202905","0.253032453462451"
"Min 1x per month","1997","(3b) higher tertiary education","Female","81","0.200188109575185","0.158622308063419","0.241753911086952"
"Rarely","1997","(0) in school","Male","37","0.244442072224264","0.176345658993349","0.312538485455178"
"Rarely","1997","(0) in school","Female","35","0.200118640587577","0.138125354207153","0.262111926968001"
"Rarely","1997","(1a) inadequately completed","Male","55","0.250068326550762","0.192974106266461","0.307162546835063"
"Rarely","1997","(1a) inadequately completed","Female","58","0.194838326984273","0.150018909643569","0.239657744324976"
"Rarely","1997","(1b) general elementary school","Male","210","0.314411349223789","0.278990657334655","0.349832041112922"
"Rarely","1997","(1b) general elementary school","Female","291","0.205444547257708","0.182801009627042","0.228088084888374"
"Rarely","1997","(1c) basic vocational qualification","Male","838","0.388415337516183","0.367823104893783","0.409007570138583"
"Rarely","1997","(1c) basic vocational qualification","Female","680","0.393298354814247","0.370219922363548","0.416376787264945"
"Rarely","1997","(2b) intermediate general qualification","Male","50","0.299089309034209","0.233289685965068","0.364888932103351"
"Rarely","1997","(2b) intermediate general qualification","Female","84","0.256916312823658","0.206366232895356","0.30746639275196"
"Rarely","1997","(2a) intermediate vocational","Male","595","0.461718824632362","0.433250046190736","0.490187603073988"
