"pli0091_h","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Never","1993","middle vocational","West Germany","","","",""
"Never","1993","middle vocational","East Germany","","","",""
"Never","1993","vocational + Abi","West Germany","","","",""
"Never","1993","vocational + Abi","East Germany","","","",""
"Never","1993","higher vocational","West Germany","","","",""
"Never","1993","higher vocational","East Germany","","","",""
"Never","1993","higher education","West Germany","","","",""
"Never","1993","higher education","East Germany","","","",""
"Daily","1994","in school","West Germany","","","",""
"Daily","1994","in school","East Germany","","","",""
"Daily","1994","inadequately","West Germany","","","",""
"Daily","1994","inadequately","East Germany","","","",""
"Daily","1994","general elemantary","West Germany","","","",""
"Daily","1994","general elemantary","East Germany","","","",""
"Daily","1994","middle vocational","West Germany","","","",""
"Daily","1994","middle vocational","East Germany","","","",""
"Daily","1994","vocational + Abi","West Germany","","","",""
"Daily","1994","vocational + Abi","East Germany","","","",""
"Daily","1994","higher vocational","West Germany","","","",""
"Daily","1994","higher vocational","East Germany","","","",""
"Daily","1994","higher education","West Germany","","","",""
"Daily","1994","higher education","East Germany","","","",""
"Min 1x per week","1994","in school","West Germany","70","0.470834225352091","0.391999489559988","0.549668961144195"
"Min 1x per week","1994","in school","East Germany","34","0.40957369783485","0.304412063817894","0.514735331851805"
"Min 1x per week","1994","inadequately","West Germany","15","","",""
"Min 1x per week","1994","inadequately","East Germany","2","","",""
"Min 1x per week","1994","general elemantary","West Germany","195","0.0784286796322152","0.0668499751755531","0.0900073840888773"
"Min 1x per week","1994","general elemantary","East Germany","81","0.14217852713483","0.108124155548107","0.176232898721554"
"Min 1x per week","1994","middle vocational","West Germany","417","0.0823377597999955","0.0742633373550809","0.0904121822449102"
"Min 1x per week","1994","middle vocational","East Germany","125","0.0578079184041582","0.0477808162025712","0.0678350206057453"
"Min 1x per week","1994","vocational + Abi","West Germany","35","0.106972035543312","0.0730015158941076","0.140942555192516"
"Min 1x per week","1994","vocational + Abi","East Germany","13","","",""
"Min 1x per week","1994","higher vocational","West Germany","29","","",""
"Min 1x per week","1994","higher vocational","East Germany","12","","",""
"Min 1x per week","1994","higher education","West Germany","44","0.0517400368839197","0.0363137084159384","0.0671663653519011"
"Min 1x per week","1994","higher education","East Germany","21","","",""
"Min 1x per month","1994","in school","West Germany","56","0.35739925590135","0.281709838106625","0.433088673696075"
"Min 1x per month","1994","in school","East Germany","26","","",""
"Min 1x per month","1994","inadequately","West Germany","29","","",""
"Min 1x per month","1994","inadequately","East Germany","","","",""
"Min 1x per month","1994","general elemantary","West Germany","226","0.0914732050938104","0.0790574293417552","0.103888980845866"
"Min 1x per month","1994","general elemantary","East Germany","52","0.0853365942784678","0.058093545142332","0.112579643414604"
"Min 1x per month","1994","middle vocational","West Germany","731","0.146142352284679","0.135765842589405","0.156518861979954"
"Min 1x per month","1994","middle vocational","East Germany","212","0.0944579878643916","0.0818923164800322","0.107023659248751"
"Min 1x per month","1994","vocational + Abi","West Germany","86","0.295812456091494","0.24564906020075","0.345975851982239"
"Min 1x per month","1994","vocational + Abi","East Germany","13","","",""
"Min 1x per month","1994","higher vocational","West Germany","87","0.134691883191352","0.105320762804565","0.164063003578139"
"Min 1x per month","1994","higher vocational","East Germany","26","","",""
"Min 1x per month","1994","higher education","West Germany","184","0.228504781072794","0.199263273088825","0.257746289056762"
"Min 1x per month","1994","higher education","East Germany","81","0.0897455931068347","0.0705986622130519","0.108892524000617"
"Rarely","1994","in school","West Germany","24","","",""
"Rarely","1994","in school","East Germany","22","","",""
"Rarely","1994","inadequately","West Germany","116","0.225729895329445","0.190663384482658","0.260796406176233"
"Rarely","1994","inadequately","East Germany","4","","",""
"Rarely","1994","general elemantary","West Germany","546","0.239250650872468","0.220876579447143","0.257624722297793"
"Rarely","1994","general elemantary","East Germany","55","0.104796483680728","0.0749294801354107","0.134663487226045"
"Rarely","1994","middle vocational","West Germany","1825","0.405231308836316","0.390810286190005","0.419652331482627"
"Rarely","1994","middle vocational","East Germany","851","0.369086913894611","0.348353961889678","0.389819865899544"
"Rarely","1994","vocational + Abi","West Germany","123","0.38580515989749","0.33230296135055","0.439307358444429"
"Rarely","1994","vocational + Abi","East Germany","37","0.454132873093705","0.340692623925074","0.567573122262335"
"Rarely","1994","higher vocational","West Germany","257","0.493643133627436","0.450630175218331","0.53665609203654"
"Rarely","1994","higher vocational","East Germany","114","0.454487402024728","0.390689928649141","0.518284875400314"
"Rarely","1994","higher education","West Germany","381","0.470899312450611","0.436136196952583","0.505662427948639"
"Rarely","1994","higher education","East Germany","500","0.540325393622006","0.506939411662707","0.573711375581304"
"Never","1994","in school","West Germany","4","","",""
"Never","1994","in school","East Germany","2","","",""
"Never","1994","inadequately","West Germany","386","0.666452839621778","0.626905697477621","0.705999981765935"
"Never","1994","inadequately","East Germany","5","","",""
"Never","1994","general elemantary","West Germany","1104","0.590847464401506","0.569671736243959","0.612023192559053"
"Never","1994","general elemantary","East Germany","216","0.667688394905974","0.62175621296445","0.713620576847498"
"Never","1994","middle vocational","West Germany","1479","0.366288579079009","0.352136248353612","0.380440909804405"
"Never","1994","middle vocational","East Germany","893","0.478647179836839","0.457184415021552","0.500109944652127"
"Never","1994","vocational + Abi","West Germany","74","0.211410348467704","0.16653341336291","0.256287283572498"
"Never","1994","vocational + Abi","East Germany","11","","",""
"Never","1994","higher vocational","West Germany","146","0.314693539814878","0.274740416217635","0.354646663412121"
"Never","1994","higher vocational","East Germany","82","0.393742766419562","0.331142681379257","0.456342851459866"
"Never","1994","higher education","West Germany","183","0.248855869592676","0.218745153536612","0.278966585648739"
"Never","1994","higher education","East Germany","254","0.340795169938757","0.309043387178231","0.372546952699283"
"Daily","1995","in school","West Germany","","","",""
"Daily","1995","in school","East Germany","","","",""
"Daily","1995","inadequately","West Germany","","","",""
"Daily","1995","inadequately","East Germany","","","",""
"Daily","1995","general elemantary","West Germany","","","",""
"Daily","1995","general elemantary","East Germany","","","",""
"Daily","1995","middle vocational","West Germany","5","","",""
"Daily","1995","middle vocational","East Germany","2","","",""
"Daily","1995","vocational + Abi","West Germany","","","",""
"Daily","1995","vocational + Abi","East Germany","","","",""
"Daily","1995","higher vocational","West Germany","","","",""
"Daily","1995","higher vocational","East Germany","","","",""
"Daily","1995","higher education","West Germany","","","",""
"Daily","1995","higher education","East Germany","","","",""
"Min 1x per week","1995","in school","West Germany","81","0.43875194868126","0.36819200218894","0.509311895173581"
"Min 1x per week","1995","in school","East Germany","39","0.408512173428759","0.310689927273658","0.50633441958386"
"Min 1x per week","1995","inadequately","West Germany","15","","",""
"Min 1x per week","1995","inadequately","East Germany","","","",""
"Min 1x per week","1995","general elemantary","West Germany","177","0.0685818948010033","0.0578308623773617","0.079332927224645"
"Min 1x per week","1995","general elemantary","East Germany","72","0.125979986412371","0.0927477038925937","0.159212268932147"
"Min 1x per week","1995","middle vocational","West Germany","310","0.0535891222414094","0.0471342296028577","0.060044014879961"
"Min 1x per week","1995","middle vocational","East Germany","96","0.0435448514686788","0.0346954353081764","0.0523942676291812"
"Min 1x per week","1995","vocational + Abi","West Germany","24","","",""
"Min 1x per week","1995","vocational + Abi","East Germany","4","","",""
"Min 1x per week","1995","higher vocational","West Germany","20","","",""
"Min 1x per week","1995","higher vocational","East Germany","5","","",""
"Min 1x per week","1995","higher education","West Germany","43","0.0389789687444057","0.0264792599784549","0.0514786775103564"
"Min 1x per week","1995","higher education","East Germany","8","","",""
"Min 1x per month","1995","in school","West Germany","67","0.365418245482198","0.296946689811329","0.433889801153066"
"Min 1x per month","1995","in school","East Germany","33","0.346823888728579","0.252106029882138","0.441541747575021"
"Min 1x per month","1995","inadequately","West Germany","21","","",""
"Min 1x per month","1995","inadequately","East Germany","2","","",""
"Min 1x per month","1995","general elemantary","West Germany","235","0.0855093853440854","0.0736142438435774","0.0974045268445935"
"Min 1x per month","1995","general elemantary","East Germany","48","0.0818183447267379","0.0543685971994158","0.10926809225406"
"Min 1x per month","1995","middle vocational","West Germany","718","0.134727987198839","0.124941742317493","0.144514232080186"
"Min 1x per month","1995","middle vocational","East Germany","244","0.107082898425362","0.0936744187811114","0.120491378069613"
"Min 1x per month","1995","vocational + Abi","West Germany","104","0.28716848738268","0.243266938267744","0.331070036497616"
"Min 1x per month","1995","vocational + Abi","East Germany","21","","",""
"Min 1x per month","1995","higher vocational","West Germany","86","0.162515655912936","0.131136823369497","0.193894488456374"
"Min 1x per month","1995","higher vocational","East Germany","30","0.109409495583876","0.0691555329494219","0.14966345821833"
"Min 1x per month","1995","higher education","West Germany","181","0.191413632328596","0.166005782388399","0.216821482268793"
"Min 1x per month","1995","higher education","East Germany","86","0.0865079179552536","0.0674407945767396","0.105575041333768"
"Rarely","1995","in school","West Germany","31","0.151343926935585","0.100385073078859","0.202302780792311"
"Rarely","1995","in school","East Germany","23","","",""
"Rarely","1995","inadequately","West Germany","72","0.158164284580355","0.126861662090145","0.189466907070565"
"Rarely","1995","inadequately","East Germany","","","",""
"Rarely","1995","general elemantary","West Germany","479","0.212115488881401","0.19472584987593","0.229505127886871"
"Rarely","1995","general elemantary","East Germany","66","0.12178493648086","0.0890323251136326","0.154537547848088"
"Rarely","1995","middle vocational","West Germany","1743","0.362834626133103","0.349053291251754","0.376615961014453"
"Rarely","1995","middle vocational","East Germany","827","0.355914899725395","0.335153404936184","0.376676394514606"
"Rarely","1995","vocational + Abi","West Germany","152","0.393193552596406","0.34579704993755","0.440590055255262"
"Rarely","1995","vocational + Abi","East Germany","31","0.362101671154993","0.248701282651696","0.475502059658289"
"Rarely","1995","higher vocational","West Germany","221","0.355013152247288","0.314312770633779","0.395713533860797"
"Rarely","1995","higher vocational","East Germany","94","0.314034581658379","0.254182129268251","0.373887034048508"
"Rarely","1995","higher education","West Germany","428","0.45993142844019","0.427743778314053","0.492119078566326"
"Rarely","1995","higher education","East Germany","449","0.481202875669979","0.447313174422368","0.515092576917589"
"Never","1995","in school","West Germany","11","","",""
"Never","1995","in school","East Germany","2","","",""
"Never","1995","inadequately","West Germany","414","0.747575008766213","0.710309556036635","0.78484046149579"
"Never","1995","inadequately","East Germany","8","","",""
"Never","1995","general elemantary","West Germany","1232","0.633793230973511","0.613300016934808","0.654286445012213"
"Never","1995","general elemantary","East Germany","197","0.670416732380031","0.623340282539536","0.717493182220526"
"Never","1995","middle vocational","West Germany","1900","0.447457450393761","0.433205655113987","0.461709245673536"
"Never","1995","middle vocational","East Germany","874","0.49268952426634","0.471010612038607","0.514368436494073"
"Never","1995","vocational + Abi","West Germany","128","0.25913494532952","0.216619125668428","0.301650764990612"
"Never","1995","vocational + Abi","East Germany","13","","",""
"Never","1995","higher vocational","West Germany","204","0.455182384238523","0.412825976113401","0.497538792363645"
"Never","1995","higher vocational","East Germany","102","0.558737581302545","0.494705957797247","0.622769204807842"
"Never","1995","higher education","West Germany","269","0.309675970486809","0.279815370819217","0.3395365701544"
"Never","1995","higher education","East Germany","292","0.416163342170182","0.382729795881235","0.44959688845913"
"Daily","1996","in school","West Germany","","","",""
"Daily","1996","in school","East Germany","","","",""
"Daily","1996","inadequately","West Germany","","","",""
"Daily","1996","inadequately","East Germany","","","",""
"Daily","1996","general elemantary","West Germany","","","",""
"Daily","1996","general elemantary","East Germany","","","",""
"Daily","1996","middle vocational","West Germany","","","",""
"Daily","1996","middle vocational","East Germany","","","",""
"Daily","1996","vocational + Abi","West Germany","","","",""
"Daily","1996","vocational + Abi","East Germany","","","",""
"Daily","1996","higher vocational","West Germany","","","",""
"Daily","1996","higher vocational","East Germany","","","",""
"Daily","1996","higher education","West Germany","","","",""
"Daily","1996","higher education","East Germany","","","",""
"Min 1x per week","1996","in school","West Germany","75","0.443552310021419","0.373643514329465","0.513461105713373"
"Min 1x per week","1996","in school","East Germany","39","0.359530772203661","0.264524512415065","0.454537031992256"
"Min 1x per week","1996","inadequately","West Germany","9","","",""
"Min 1x per week","1996","inadequately","East Germany","2","","",""
"Min 1x per week","1996","general elemantary","West Germany","173","0.0742912232741815","0.0628579422156277","0.0857245043327354"
"Min 1x per week","1996","general elemantary","East Germany","69","0.114320979312842","0.0818983391919221","0.146743619433762"
"Min 1x per week","1996","middle vocational","West Germany","442","0.0893676610473444","0.0811121217058587","0.09762320038883"
"Min 1x per week","1996","middle vocational","East Germany","126","0.0549623700263481","0.0450457346679452","0.0648790053847511"
"Min 1x per week","1996","vocational + Abi","West Germany","36","0.103602134487443","0.0738491643480743","0.133355104626812"
"Min 1x per week","1996","vocational + Abi","East Germany","10","","",""
"Min 1x per week","1996","higher vocational","West Germany","31","0.0603584001751977","0.0401783994331955","0.0805384009172"
"Min 1x per week","1996","higher vocational","East Germany","11","","",""
"Min 1x per week","1996","higher education","West Germany","60","0.0557830612272998","0.0409931934969781","0.0705729289576215"
"Min 1x per week","1996","higher education","East Germany","25","","",""
"Min 1x per month","1996","in school","West Germany","80","0.412375589493044","0.343105840327389","0.481645338658699"
"Min 1x per month","1996","in school","East Germany","39","0.392924436846657","0.296227893694914","0.489620979998401"
"Min 1x per month","1996","inadequately","West Germany","26","","",""
"Min 1x per month","1996","inadequately","East Germany","2","","",""
"Min 1x per month","1996","general elemantary","West Germany","256","0.103598501703266","0.0903125411588369","0.116884462247695"
"Min 1x per month","1996","general elemantary","East Germany","50","0.112043841768369","0.079904499363805","0.144183184172933"
"Min 1x per month","1996","middle vocational","West Germany","857","0.16276775990509","0.152084817521614","0.173450702288566"
"Min 1x per month","1996","middle vocational","East Germany","321","0.154284334919222","0.138566954263195","0.170001715575248"
"Min 1x per month","1996","vocational + Abi","West Germany","108","0.311001892880991","0.265807339551189","0.356196446210793"
"Min 1x per month","1996","vocational + Abi","East Germany","24","","",""
"Min 1x per month","1996","higher vocational","West Germany","123","0.20620540122685","0.171922679925506","0.240488122528194"
"Min 1x per month","1996","higher vocational","East Germany","34","0.140205830171774","0.0953349635355887","0.185076696807958"
"Min 1x per month","1996","higher education","West Germany","225","0.227768740272813","0.200741732069487","0.254795748476138"
"Min 1x per month","1996","higher education","East Germany","132","0.144689442476499","0.120885579119165","0.168493305833833"
"Rarely","1996","in school","West Germany","32","0.125458298171509","0.0788474309024571","0.172069165440561"
"Rarely","1996","in school","East Germany","19","","",""
"Rarely","1996","inadequately","West Germany","108","0.26814491431422","0.228473501786611","0.307816326841829"
"Rarely","1996","inadequately","East Germany","4","","",""
"Rarely","1996","general elemantary","West Germany","576","0.26875442891719","0.249426987143747","0.288081870690634"
"Rarely","1996","general elemantary","East Germany","89","0.197052899418242","0.156522385475128","0.237583413361356"
"Rarely","1996","middle vocational","West Germany","1866","0.399586016674495","0.385411304110728","0.413760729238262"
"Rarely","1996","middle vocational","East Germany","914","0.405717019855","0.384351408355503","0.427082631354497"
"Rarely","1996","vocational + Abi","West Germany","166","0.373594455918904","0.326363843627959","0.420825068209849"
"Rarely","1996","vocational + Abi","East Germany","32","0.429987302089893","0.317943576854733","0.542031027325054"
"Rarely","1996","higher vocational","West Germany","253","0.457342608605482","0.415128765304238","0.499556451906727"
"Rarely","1996","higher vocational","East Germany","125","0.461397356963099","0.396972128939965","0.525822584986234"
"Rarely","1996","higher education","West Germany","450","0.483959415071799","0.451754391182745","0.516164438960853"
"Rarely","1996","higher education","East Germany","483","0.538516254135928","0.504784049734292","0.572248458537563"
"Never","1996","in school","West Germany","7","","",""
"Never","1996","in school","East Germany","1","","",""
"Never","1996","inadequately","West Germany","336","0.625908715512624","0.58257512960813","0.669242301417117"
"Never","1996","inadequately","East Germany","5","","",""
"Never","1996","general elemantary","West Germany","1016","0.553355846105362","0.531681399766586","0.575030292444138"
"Never","1996","general elemantary","East Germany","162","0.576582279500547","0.52623657884493","0.626927980156164"
"Never","1996","middle vocational","West Germany","1422","0.348278562373071","0.334491298235115","0.362065826511027"
"Never","1996","middle vocational","East Germany","668","0.38503627519943","0.363863263354682","0.406209287044178"
"Never","1996","vocational + Abi","West Germany","93","0.211801516712662","0.171910243471672","0.251692789953652"
"Never","1996","vocational + Abi","East Germany","9","","",""
"Never","1996","higher vocational","West Germany","128","0.27609358999247","0.238210920672028","0.313976259312912"
"Never","1996","higher vocational","East Germany","60","0.324957421688714","0.264428493109597","0.385486350267831"
"Never","1996","higher education","West Germany","190","0.232488783428089","0.205266748139237","0.25971081871694"
"Never","1996","higher education","East Germany","199","0.286930333035681","0.256323293601568","0.317537372469795"
"Daily","1997","in school","West Germany","","","",""
"Daily","1997","in school","East Germany","","","",""
"Daily","1997","inadequately","West Germany","","","",""
"Daily","1997","inadequately","East Germany","","","",""
"Daily","1997","general elemantary","West Germany","","","",""
"Daily","1997","general elemantary","East Germany","","","",""
"Daily","1997","middle vocational","West Germany","","","",""
"Daily","1997","middle vocational","East Germany","","","",""
"Daily","1997","vocational + Abi","West Germany","","","",""
"Daily","1997","vocational + Abi","East Germany","","","",""
"Daily","1997","higher vocational","West Germany","","","",""
"Daily","1997","higher vocational","East Germany","","","",""
"Daily","1997","higher education","West Germany","","","",""
"Daily","1997","higher education","East Germany","","","",""
"Min 1x per week","1997","in school","West Germany","74","0.358046214876401","0.292577184899088","0.423515244853714"
"Min 1x per week","1997","in school","East Germany","38","0.376162749243661","0.28563634019701","0.466689158290312"
"Min 1x per week","1997","inadequately","West Germany","15","","",""
"Min 1x per week","1997","inadequately","East Germany","2","","",""
"Min 1x per week","1997","general elemantary","West Germany","156","0.0667464609851945","0.0557475701431322","0.0777453518272569"
"Min 1x per week","1997","general elemantary","East Germany","65","0.136745092502956","0.10075031681339","0.172739868192522"
"Min 1x per week","1997","middle vocational","West Germany","378","0.0739566462611571","0.0662968088199208","0.0816164837023933"
"Min 1x per week","1997","middle vocational","East Germany","136","0.065670850258013","0.0547491339951724","0.0765925665208537"
"Min 1x per week","1997","vocational + Abi","West Germany","38","0.0976947512100784","0.0679602223521966","0.12742928006796"
"Min 1x per week","1997","vocational + Abi","East Germany","12","","",""
"Min 1x per week","1997","higher vocational","West Germany","27","","",""
"Min 1x per week","1997","higher vocational","East Germany","11","","",""
"Min 1x per week","1997","higher education","West Germany","71","0.0765305834319689","0.0594355873872001","0.0936255794767377"
"Min 1x per week","1997","higher education","East Germany","30","0.0428317860194494","0.0291310361795104","0.0565325358593884"
"Min 1x per month","1997","in school","West Germany","79","0.396121510718095","0.329332736308076","0.462910285128114"
"Min 1x per month","1997","in school","East Germany","39","0.302146827361154","0.216335860318292","0.387957794404015"
"Min 1x per month","1997","inadequately","West Germany","20","","",""
"Min 1x per month","1997","inadequately","East Germany","2","","",""
"Min 1x per month","1997","general elemantary","West Germany","268","0.115242607925026","0.101170680514244","0.129314535335809"
"Min 1x per month","1997","general elemantary","East Germany","54","0.121049605234205","0.0868770117435275","0.155222198724883"
"Min 1x per month","1997","middle vocational","West Germany","797","0.157988233932598","0.147312770398951","0.168663697466245"
"Min 1x per month","1997","middle vocational","East Germany","286","0.133473910354404","0.118479008259567","0.148468812449241"
"Min 1x per month","1997","vocational + Abi","West Germany","97","0.309952253324801","0.263635759677948","0.356268746971653"
"Min 1x per month","1997","vocational + Abi","East Germany","19","","",""
"Min 1x per month","1997","higher vocational","West Germany","95","0.178806709949068","0.146059838035517","0.211553581862618"
"Min 1x per month","1997","higher vocational","East Germany","38","0.12809463838492","0.08499811357439","0.17119116319545"
"Min 1x per month","1997","higher education","West Germany","214","0.223087751885317","0.196316783472836","0.249858720297799"
"Min 1x per month","1997","higher education","East Germany","146","0.146507931388761","0.122580425949932","0.170435436827591"
"Rarely","1997","in school","West Germany","45","0.214880068348023","0.158790700030457","0.270969436665588"
"Rarely","1997","in school","East Germany","30","0.283212919202301","0.199014611399944","0.367411227004658"
"Rarely","1997","inadequately","West Germany","94","0.21033312658077","0.172844807888009","0.247821445273531"
"Rarely","1997","inadequately","East Germany","3","","",""
"Rarely","1997","general elemantary","West Germany","565","0.255668139385615","0.236443572805483","0.274892705965747"
"Rarely","1997","general elemantary","East Germany","62","0.130599756348837","0.0952980960919478","0.165901416605726"
"Rarely","1997","middle vocational","West Germany","1825","0.405152129896024","0.390783104654724","0.419521155137324"
"Rarely","1997","middle vocational","East Germany","881","0.411258132314681","0.389562399144008","0.432953865485354"
"Rarely","1997","vocational + Abi","West Germany","159","0.408284318476268","0.359059220026413","0.457509416926123"
"Rarely","1997","vocational + Abi","East Germany","36","0.399883367463037","0.287507990102641","0.512258744823433"
"Rarely","1997","higher vocational","West Germany","258","0.466054803104875","0.423424143230369","0.508685462979381"
"Rarely","1997","higher vocational","East Germany","120","0.46757084376852","0.403228522177065","0.531913165359976"
"Rarely","1997","higher education","West Germany","439","0.449104695573984","0.417119532648355","0.481089858499614"
"Rarely","1997","higher education","East Germany","452","0.503079228192827","0.469247134166627","0.536911322219028"
"Never","1997","in school","West Germany","8","","",""
"Never","1997","in school","East Germany","3","","",""
"Never","1997","inadequately","West Germany","325","0.710676614340905","0.668965869405279","0.752387359276531"
"Never","1997","inadequately","East Germany","4","","",""
"Never","1997","general elemantary","West Germany","989","0.562342791704164","0.540480154069369","0.584205429338959"
"Never","1997","general elemantary","East Germany","169","0.611605545914002","0.560544902122431","0.662666189705572"
"Never","1997","middle vocational","West Germany","1484","0.362902989910221","0.348829126049963","0.376976853770479"
"Never","1997","middle vocational","East Germany","673","0.389597107072902","0.368095507275562","0.411098706870242"
"Never","1997","vocational + Abi","West Germany","89","0.184068676988853","0.145256727966596","0.222880626011109"
"Never","1997","vocational + Abi","East Germany","6","","",""
"Never","1997","higher vocational","West Germany","146","0.313889539367494","0.274230639690895","0.353548439044093"
"Never","1997","higher vocational","East Germany","62","0.341761093161527","0.28059719091548","0.402924995407574"
"Never","1997","higher education","West Germany","205","0.25127696910873","0.223385128630523","0.279168809586937"
"Never","1997","higher education","East Germany","211","0.307581054398962","0.276353974644959","0.338808134152964"
"Daily","1998","in school","West Germany","1","","",""
"Daily","1998","in school","East Germany","","","",""
"Daily","1998","inadequately","West Germany","","","",""
"Daily","1998","inadequately","East Germany","","","",""
"Daily","1998","general elemantary","West Germany","1","","",""
"Daily","1998","general elemantary","East Germany","","","",""
"Daily","1998","middle vocational","West Germany","1","","",""
"Daily","1998","middle vocational","East Germany","3","","",""
"Daily","1998","vocational + Abi","West Germany","","","",""
"Daily","1998","vocational + Abi","East Germany","1","","",""
"Daily","1998","higher vocational","West Germany","","","",""
"Daily","1998","higher vocational","East Germany","","","",""
"Daily","1998","higher education","West Germany","1","","",""
"Daily","1998","higher education","East Germany","","","",""
"Min 1x per week","1998","in school","West Germany","66","0.297048991546187","0.237340870817714","0.35675711227466"
"Min 1x per week","1998","in school","East Germany","30","0.219030685735704","0.14138732800034","0.296674043471068"
"Min 1x per week","1998","inadequately","West Germany","6","","",""
"Min 1x per week","1998","inadequately","East Germany","2","","",""
"Min 1x per week","1998","general elemantary","West Germany","144","0.0590149150598225","0.0490908151480776","0.0689390149715674"
"Min 1x per week","1998","general elemantary","East Germany","59","0.107949359236275","0.076666461119085","0.139232257353464"
"Min 1x per week","1998","middle vocational","West Germany","235","0.0405393707643621","0.0350335665622126","0.0460451749665115"
"Min 1x per week","1998","middle vocational","East Germany","104","0.0403797141017943","0.0319484812776654","0.0488109469259231"
"Min 1x per week","1998","vocational + Abi","West Germany","25","","",""
"Min 1x per week","1998","vocational + Abi","East Germany","8","","",""
"Min 1x per week","1998","higher vocational","West Germany","21","","",""
"Min 1x per week","1998","higher vocational","East Germany","6","","",""
"Min 1x per week","1998","higher education","West Germany","47","0.0348420752710425","0.024034662838652","0.045649487703433"
"Min 1x per week","1998","higher education","East Germany","23","","",""
"Min 1x per month","1998","in school","West Germany","101","0.451047313675091","0.386029054161423","0.516065573188759"
"Min 1x per month","1998","in school","East Germany","47","0.422022455897676","0.329305726170959","0.514739185624394"
"Min 1x per month","1998","inadequately","West Germany","22","","",""
"Min 1x per month","1998","inadequately","East Germany","3","","",""
"Min 1x per month","1998","general elemantary","West Germany","270","0.109403024306571","0.0962576142884537","0.122548434324688"
"Min 1x per month","1998","general elemantary","East Germany","64","0.119546288372898","0.0868405842266061","0.15225199251919"
"Min 1x per month","1998","middle vocational","West Germany","851","0.158504103948755","0.148308453471725","0.168699754425785"
"Min 1x per month","1998","middle vocational","East Germany","287","0.143724574559089","0.128698968153725","0.158750180964454"
"Min 1x per month","1998","vocational + Abi","West Germany","112","0.271805020680872","0.230282723375879","0.313327317985865"
"Min 1x per month","1998","vocational + Abi","East Germany","21","","",""
"Min 1x per month","1998","higher vocational","West Germany","114","0.179096177010005","0.148051397488332","0.210140956531678"
"Min 1x per month","1998","higher vocational","East Germany","36","0.127236610761182","0.0849888741727458","0.169484347349618"
"Min 1x per month","1998","higher education","West Germany","274","0.24198559715169","0.216744744866878","0.267226449436502"
"Min 1x per month","1998","higher education","East Germany","117","0.113525719820937","0.0924458139786792","0.134605625663194"
"Rarely","1998","in school","West Germany","48","0.210827845313866","0.157530363062279","0.264125327565453"
"Rarely","1998","in school","East Germany","30","0.342174382135009","0.253107965673344","0.431240798596673"
"Rarely","1998","inadequately","West Germany","79","0.216583833989502","0.177740589281345","0.255427078697659"
"Rarely","1998","inadequately","East Germany","2","","",""
"Rarely","1998","general elemantary","West Germany","579","0.248219784743582","0.230027698414272","0.266411871072892"
"Rarely","1998","general elemantary","East Germany","76","0.168750712190084","0.130994306717502","0.206507117662666"
"Rarely","1998","middle vocational","West Germany","2021","0.394284788741403","0.380641849866954","0.407927727615852"
"Rarely","1998","middle vocational","East Germany","886","0.381665119183014","0.360857956586582","0.402472281779445"
"Rarely","1998","vocational + Abi","West Germany","200","0.45966679502805","0.413153062505648","0.506180527550453"
"Rarely","1998","vocational + Abi","East Germany","27","","",""
"Rarely","1998","higher vocational","West Germany","292","0.477912985404988","0.437469819568479","0.518356151241496"
"Rarely","1998","higher vocational","East Germany","114","0.461419806127657","0.398219025009939","0.524620587245374"
"Rarely","1998","higher education","West Germany","502","0.454664370200937","0.425318436955989","0.484010303445884"
"Rarely","1998","higher education","East Germany","467","0.488554616030764","0.455338820620754","0.521770411440775"
"Never","1998","in school","West Germany","9","","",""
"Never","1998","in school","East Germany","2","","",""
"Never","1998","inadequately","West Germany","325","0.713168260408409","0.670518575758818","0.755817945058001"
"Never","1998","inadequately","East Germany","8","","",""
"Never","1998","general elemantary","West Germany","1172","0.58310403305948","0.562340285777742","0.603867780341218"
"Never","1998","general elemantary","East Germany","179","0.603753640200743","0.554445943605021","0.653061336796465"
"Never","1998","middle vocational","West Germany","1821","0.4065679424537","0.392855312713647","0.420280572193752"
"Never","1998","middle vocational","East Germany","814","0.432438407445431","0.411219237978094","0.453657576912769"
"Never","1998","vocational + Abi","West Germany","104","0.209740207832709","0.171742746103536","0.247737669561882"
"Never","1998","vocational + Abi","East Germany","11","","",""
"Never","1998","higher vocational","West Germany","159","0.313171154621161","0.275620767131992","0.350721542110331"
"Never","1998","higher vocational","East Germany","83","0.397811821614821","0.335760062812134","0.459863580417508"
"Never","1998","higher education","West Germany","282","0.268008646946543","0.241905197201932","0.294112096691154"
"Never","1998","higher education","East Germany","263","0.368553214791659","0.336497390799101","0.400609038784216"
"Daily","1999","in school","West Germany","","","",""
"Daily","1999","in school","East Germany","","","",""
"Daily","1999","inadequately","West Germany","","","",""
"Daily","1999","inadequately","East Germany","","","",""
"Daily","1999","general elemantary","West Germany","","","",""
"Daily","1999","general elemantary","East Germany","","","",""
"Daily","1999","middle vocational","West Germany","","","",""
"Daily","1999","middle vocational","East Germany","","","",""
"Daily","1999","vocational + Abi","West Germany","","","",""
"Daily","1999","vocational + Abi","East Germany","","","",""
"Daily","1999","higher vocational","West Germany","","","",""
"Daily","1999","higher vocational","East Germany","","","",""
"Daily","1999","higher education","West Germany","","","",""
"Daily","1999","higher education","East Germany","","","",""
