"pli0091_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","1999","66 and older","(2c_gen) general maturity certificate","3","","",""
"Rarely","1999","66 and older","(2c_voc) vocational maturity certificate","8","","",""
"Rarely","1999","66 and older","(3a) lower tertiary education","25","","",""
"Rarely","1999","66 and older","(3b) higher tertiary education","31","0.364816250267802","0.264240441887126","0.465392058648478"
"Never","1999","16-34 y.","(0) in school","8","","",""
"Never","1999","16-34 y.","(1a) inadequately completed","31","0.30933599953866","0.213842132923677","0.404829866153643"
"Never","1999","16-34 y.","(1b) general elementary school","104","0.161901536293862","0.12941842472761","0.194384647860114"
"Never","1999","16-34 y.","(1c) basic vocational qualification","106","0.127200124155669","0.103680953276387","0.15071929503495"
"Never","1999","16-34 y.","(2b) intermediate general qualification","18","","",""
"Never","1999","16-34 y.","(2a) intermediate vocational","72","0.0569908602669829","0.0433406680144744","0.0706410525194914"
"Never","1999","16-34 y.","(2c_gen) general maturity certificate","13","","",""
"Never","1999","16-34 y.","(2c_voc) vocational maturity certificate","27","","",""
"Never","1999","16-34 y.","(3a) lower tertiary education","10","","",""
"Never","1999","16-34 y.","(3b) higher tertiary education","8","","",""
"Never","1999","35-65 y.","(0) in school","2","","",""
"Never","1999","35-65 y.","(1a) inadequately completed","227","0.677161080266802","0.625932533145553","0.72838962738805"
"Never","1999","35-65 y.","(1b) general elementary school","546","0.556373184415183","0.524443207345092","0.588303161485275"
"Never","1999","35-65 y.","(1c) basic vocational qualification","988","0.378193680210142","0.359357033568786","0.397030326851497"
"Never","1999","35-65 y.","(2b) intermediate general qualification","18","","",""
"Never","1999","35-65 y.","(2a) intermediate vocational","294","0.195990593702811","0.17641093103913","0.215570256366492"
"Never","1999","35-65 y.","(2c_gen) general maturity certificate","24","","",""
"Never","1999","35-65 y.","(2c_voc) vocational maturity certificate","62","0.195728668211021","0.150529467982924","0.240927868439117"
"Never","1999","35-65 y.","(3a) lower tertiary education","112","0.175186311851793","0.145918611315822","0.204454012387764"
"Never","1999","35-65 y.","(3b) higher tertiary education","112","0.184148633722423","0.155455442336866","0.212841825107981"
"Never","1999","66 and older","(0) in school","","","",""
"Never","1999","66 and older","(1a) inadequately completed","58","0.896236898083901","0.820934171890196","0.971539624277606"
"Never","1999","66 and older","(1b) general elementary school","451","0.862608895005614","0.833104716910965","0.892113073100263"
"Never","1999","66 and older","(1c) basic vocational qualification","582","0.760102220710104","0.729802757355922","0.790401684064286"
"Never","1999","66 and older","(2b) intermediate general qualification","29","","",""
"Never","1999","66 and older","(2a) intermediate vocational","101","0.717909708464302","0.647291812316405","0.7885276046122"
"Never","1999","66 and older","(2c_gen) general maturity certificate","9","","",""
"Never","1999","66 and older","(2c_voc) vocational maturity certificate","30","0.728807952670174","0.592725794266264","0.864890111074084"
"Never","1999","66 and older","(3a) lower tertiary education","80","0.802139050685658","0.726653978230791","0.877624123140526"
"Never","1999","66 and older","(3b) higher tertiary education","46","0.555274945670017","0.451448833354447","0.659101057985588"
"Daily","2000","16-34 y.","(0) in school","","","",""
"Daily","2000","16-34 y.","(1a) inadequately completed","","","",""
"Daily","2000","16-34 y.","(1b) general elementary school","","","",""
"Daily","2000","16-34 y.","(1c) basic vocational qualification","","","",""
"Daily","2000","16-34 y.","(2b) intermediate general qualification","","","",""
"Daily","2000","16-34 y.","(2a) intermediate vocational","","","",""
"Daily","2000","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Daily","2000","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Daily","2000","16-34 y.","(3a) lower tertiary education","","","",""
"Daily","2000","16-34 y.","(3b) higher tertiary education","","","",""
"Daily","2000","35-65 y.","(0) in school","","","",""
"Daily","2000","35-65 y.","(1a) inadequately completed","","","",""
"Daily","2000","35-65 y.","(1b) general elementary school","","","",""
"Daily","2000","35-65 y.","(1c) basic vocational qualification","","","",""
"Daily","2000","35-65 y.","(2b) intermediate general qualification","","","",""
"Daily","2000","35-65 y.","(2a) intermediate vocational","","","",""
"Daily","2000","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Daily","2000","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Daily","2000","35-65 y.","(3a) lower tertiary education","","","",""
"Daily","2000","35-65 y.","(3b) higher tertiary education","","","",""
"Daily","2000","66 and older","(0) in school","","","",""
"Daily","2000","66 and older","(1a) inadequately completed","","","",""
"Daily","2000","66 and older","(1b) general elementary school","","","",""
"Daily","2000","66 and older","(1c) basic vocational qualification","","","",""
"Daily","2000","66 and older","(2b) intermediate general qualification","","","",""
"Daily","2000","66 and older","(2a) intermediate vocational","","","",""
"Daily","2000","66 and older","(2c_gen) general maturity certificate","","","",""
"Daily","2000","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Daily","2000","66 and older","(3a) lower tertiary education","","","",""
"Daily","2000","66 and older","(3b) higher tertiary education","","","",""
"Min 1x per week","2000","16-34 y.","(0) in school","","","",""
"Min 1x per week","2000","16-34 y.","(1a) inadequately completed","","","",""
"Min 1x per week","2000","16-34 y.","(1b) general elementary school","","","",""
"Min 1x per week","2000","16-34 y.","(1c) basic vocational qualification","","","",""
"Min 1x per week","2000","16-34 y.","(2b) intermediate general qualification","","","",""
"Min 1x per week","2000","16-34 y.","(2a) intermediate vocational","","","",""
"Min 1x per week","2000","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2000","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2000","16-34 y.","(3a) lower tertiary education","","","",""
"Min 1x per week","2000","16-34 y.","(3b) higher tertiary education","","","",""
"Min 1x per week","2000","35-65 y.","(0) in school","","","",""
"Min 1x per week","2000","35-65 y.","(1a) inadequately completed","","","",""
"Min 1x per week","2000","35-65 y.","(1b) general elementary school","","","",""
"Min 1x per week","2000","35-65 y.","(1c) basic vocational qualification","","","",""
"Min 1x per week","2000","35-65 y.","(2b) intermediate general qualification","","","",""
"Min 1x per week","2000","35-65 y.","(2a) intermediate vocational","","","",""
"Min 1x per week","2000","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2000","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2000","35-65 y.","(3a) lower tertiary education","","","",""
"Min 1x per week","2000","35-65 y.","(3b) higher tertiary education","","","",""
"Min 1x per week","2000","66 and older","(0) in school","","","",""
"Min 1x per week","2000","66 and older","(1a) inadequately completed","","","",""
"Min 1x per week","2000","66 and older","(1b) general elementary school","","","",""
"Min 1x per week","2000","66 and older","(1c) basic vocational qualification","","","",""
"Min 1x per week","2000","66 and older","(2b) intermediate general qualification","","","",""
"Min 1x per week","2000","66 and older","(2a) intermediate vocational","","","",""
"Min 1x per week","2000","66 and older","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2000","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2000","66 and older","(3a) lower tertiary education","","","",""
"Min 1x per week","2000","66 and older","(3b) higher tertiary education","","","",""
"Min 1x per month","2000","16-34 y.","(0) in school","","","",""
"Min 1x per month","2000","16-34 y.","(1a) inadequately completed","","","",""
"Min 1x per month","2000","16-34 y.","(1b) general elementary school","","","",""
"Min 1x per month","2000","16-34 y.","(1c) basic vocational qualification","","","",""
"Min 1x per month","2000","16-34 y.","(2b) intermediate general qualification","","","",""
"Min 1x per month","2000","16-34 y.","(2a) intermediate vocational","","","",""
"Min 1x per month","2000","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2000","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2000","16-34 y.","(3a) lower tertiary education","","","",""
"Min 1x per month","2000","16-34 y.","(3b) higher tertiary education","","","",""
"Min 1x per month","2000","35-65 y.","(0) in school","","","",""
"Min 1x per month","2000","35-65 y.","(1a) inadequately completed","","","",""
"Min 1x per month","2000","35-65 y.","(1b) general elementary school","","","",""
"Min 1x per month","2000","35-65 y.","(1c) basic vocational qualification","","","",""
"Min 1x per month","2000","35-65 y.","(2b) intermediate general qualification","","","",""
"Min 1x per month","2000","35-65 y.","(2a) intermediate vocational","","","",""
"Min 1x per month","2000","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2000","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2000","35-65 y.","(3a) lower tertiary education","","","",""
"Min 1x per month","2000","35-65 y.","(3b) higher tertiary education","","","",""
"Min 1x per month","2000","66 and older","(0) in school","","","",""
"Min 1x per month","2000","66 and older","(1a) inadequately completed","","","",""
"Min 1x per month","2000","66 and older","(1b) general elementary school","","","",""
"Min 1x per month","2000","66 and older","(1c) basic vocational qualification","","","",""
"Min 1x per month","2000","66 and older","(2b) intermediate general qualification","","","",""
"Min 1x per month","2000","66 and older","(2a) intermediate vocational","","","",""
"Min 1x per month","2000","66 and older","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2000","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2000","66 and older","(3a) lower tertiary education","","","",""
"Min 1x per month","2000","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2000","16-34 y.","(0) in school","","","",""
"Rarely","2000","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2000","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2000","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2000","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2000","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2000","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2000","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2000","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2000","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2000","35-65 y.","(0) in school","","","",""
"Rarely","2000","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2000","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2000","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2000","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2000","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2000","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2000","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2000","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2000","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2000","66 and older","(0) in school","","","",""
"Rarely","2000","66 and older","(1a) inadequately completed","","","",""
"Rarely","2000","66 and older","(1b) general elementary school","","","",""
"Rarely","2000","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2000","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2000","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2000","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2000","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2000","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2000","66 and older","(3b) higher tertiary education","","","",""
"Never","2000","16-34 y.","(0) in school","","","",""
"Never","2000","16-34 y.","(1a) inadequately completed","","","",""
"Never","2000","16-34 y.","(1b) general elementary school","","","",""
"Never","2000","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","2000","16-34 y.","(2b) intermediate general qualification","","","",""
"Never","2000","16-34 y.","(2a) intermediate vocational","","","",""
"Never","2000","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Never","2000","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2000","16-34 y.","(3a) lower tertiary education","","","",""
"Never","2000","16-34 y.","(3b) higher tertiary education","","","",""
"Never","2000","35-65 y.","(0) in school","","","",""
"Never","2000","35-65 y.","(1a) inadequately completed","","","",""
"Never","2000","35-65 y.","(1b) general elementary school","","","",""
"Never","2000","35-65 y.","(1c) basic vocational qualification","","","",""
"Never","2000","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","2000","35-65 y.","(2a) intermediate vocational","","","",""
"Never","2000","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","2000","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2000","35-65 y.","(3a) lower tertiary education","","","",""
"Never","2000","35-65 y.","(3b) higher tertiary education","","","",""
"Never","2000","66 and older","(0) in school","","","",""
"Never","2000","66 and older","(1a) inadequately completed","","","",""
"Never","2000","66 and older","(1b) general elementary school","","","",""
"Never","2000","66 and older","(1c) basic vocational qualification","","","",""
"Never","2000","66 and older","(2b) intermediate general qualification","","","",""
"Never","2000","66 and older","(2a) intermediate vocational","","","",""
"Never","2000","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2000","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2000","66 and older","(3a) lower tertiary education","","","",""
"Never","2000","66 and older","(3b) higher tertiary education","","","",""
"Daily","2001","16-34 y.","(0) in school","","","",""
"Daily","2001","16-34 y.","(1a) inadequately completed","","","",""
"Daily","2001","16-34 y.","(1b) general elementary school","","","",""
"Daily","2001","16-34 y.","(1c) basic vocational qualification","","","",""
"Daily","2001","16-34 y.","(2b) intermediate general qualification","","","",""
"Daily","2001","16-34 y.","(2a) intermediate vocational","","","",""
"Daily","2001","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Daily","2001","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Daily","2001","16-34 y.","(3a) lower tertiary education","","","",""
"Daily","2001","16-34 y.","(3b) higher tertiary education","","","",""
"Daily","2001","35-65 y.","(0) in school","","","",""
"Daily","2001","35-65 y.","(1a) inadequately completed","","","",""
"Daily","2001","35-65 y.","(1b) general elementary school","","","",""
"Daily","2001","35-65 y.","(1c) basic vocational qualification","","","",""
"Daily","2001","35-65 y.","(2b) intermediate general qualification","","","",""
"Daily","2001","35-65 y.","(2a) intermediate vocational","","","",""
"Daily","2001","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Daily","2001","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Daily","2001","35-65 y.","(3a) lower tertiary education","","","",""
"Daily","2001","35-65 y.","(3b) higher tertiary education","","","",""
"Daily","2001","66 and older","(0) in school","","","",""
"Daily","2001","66 and older","(1a) inadequately completed","","","",""
"Daily","2001","66 and older","(1b) general elementary school","","","",""
"Daily","2001","66 and older","(1c) basic vocational qualification","","","",""
"Daily","2001","66 and older","(2b) intermediate general qualification","","","",""
"Daily","2001","66 and older","(2a) intermediate vocational","","","",""
"Daily","2001","66 and older","(2c_gen) general maturity certificate","","","",""
"Daily","2001","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Daily","2001","66 and older","(3a) lower tertiary education","","","",""
"Daily","2001","66 and older","(3b) higher tertiary education","","","",""
"Min 1x per week","2001","16-34 y.","(0) in school","187","0.320493972581135","0.281242607420859","0.35974533774141"
"Min 1x per week","2001","16-34 y.","(1a) inadequately completed","4","","",""
"Min 1x per week","2001","16-34 y.","(1b) general elementary school","114","0.175680879301529","0.145702185825132","0.205659572777925"
"Min 1x per week","2001","16-34 y.","(1c) basic vocational qualification","125","0.133221772426612","0.111463726147003","0.15497981870622"
"Min 1x per week","2001","16-34 y.","(2b) intermediate general qualification","163","0.305940911464879","0.267002883375292","0.344878939554466"
"Min 1x per week","2001","16-34 y.","(2a) intermediate vocational","242","0.147917038180819","0.130807811508262","0.165026264853376"
"Min 1x per week","2001","16-34 y.","(2c_gen) general maturity certificate","211","0.327295568319466","0.291632436799637","0.362958699839294"
"Min 1x per week","2001","16-34 y.","(2c_voc) vocational maturity certificate","81","0.172856132820263","0.141255216956486","0.20445704868404"
"Min 1x per week","2001","16-34 y.","(3a) lower tertiary education","47","0.214212282884618","0.165633390070393","0.262791175698843"
"Min 1x per week","2001","16-34 y.","(3b) higher tertiary education","40","0.115188356111194","0.0822101866435471","0.14816652557884"
"Min 1x per week","2001","35-65 y.","(0) in school","","","",""
"Min 1x per week","2001","35-65 y.","(1a) inadequately completed","4","","",""
"Min 1x per week","2001","35-65 y.","(1b) general elementary school","15","","",""
"Min 1x per week","2001","35-65 y.","(1c) basic vocational qualification","137","0.030702872897225","0.0255927872102421","0.0358129585842078"
"Min 1x per week","2001","35-65 y.","(2b) intermediate general qualification","3","","",""
"Min 1x per week","2001","35-65 y.","(2a) intermediate vocational","125","0.0437129818149466","0.0365099205184047","0.0509160431114886"
"Min 1x per week","2001","35-65 y.","(2c_gen) general maturity certificate","6","","",""
"Min 1x per week","2001","35-65 y.","(2c_voc) vocational maturity certificate","27","","",""
"Min 1x per week","2001","35-65 y.","(3a) lower tertiary education","42","0.039027181343674","0.0275880360394294","0.0504663266479186"
"Min 1x per week","2001","35-65 y.","(3b) higher tertiary education","58","0.0482575065460561","0.0369871115441087","0.0595279015480035"
"Min 1x per week","2001","66 and older","(0) in school","","","",""
"Min 1x per week","2001","66 and older","(1a) inadequately completed","","","",""
"Min 1x per week","2001","66 and older","(1b) general elementary school","5","","",""
"Min 1x per week","2001","66 and older","(1c) basic vocational qualification","22","","",""
"Min 1x per week","2001","66 and older","(2b) intermediate general qualification","1","","",""
"Min 1x per week","2001","66 and older","(2a) intermediate vocational","4","","",""
"Min 1x per week","2001","66 and older","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2001","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per week","2001","66 and older","(3a) lower tertiary education","5","","",""
"Min 1x per week","2001","66 and older","(3b) higher tertiary education","5","","",""
"Min 1x per month","2001","16-34 y.","(0) in school","255","0.478621798690318","0.436605204299411","0.520638393081224"
"Min 1x per month","2001","16-34 y.","(1a) inadequately completed","10","","",""
"Min 1x per month","2001","16-34 y.","(1b) general elementary school","155","0.228541791968534","0.195463598519091","0.261619985417977"
"Min 1x per month","2001","16-34 y.","(1c) basic vocational qualification","223","0.250960470847333","0.223199584730422","0.278721356964243"
"Min 1x per month","2001","16-34 y.","(2b) intermediate general qualification","200","0.38470541991588","0.343593983565549","0.42581685626621"
"Min 1x per month","2001","16-34 y.","(2a) intermediate vocational","535","0.345091483151323","0.322180813773823","0.368002152528822"
"Min 1x per month","2001","16-34 y.","(2c_gen) general maturity certificate","288","0.428619308774613","0.391006487165319","0.466232130383907"
"Min 1x per month","2001","16-34 y.","(2c_voc) vocational maturity certificate","212","0.356147881724463","0.316128074388901","0.396167689060025"
"Min 1x per month","2001","16-34 y.","(3a) lower tertiary education","101","0.344382817240894","0.288120358109085","0.400645276372704"
"Min 1x per month","2001","16-34 y.","(3b) higher tertiary education","167","0.469341865818695","0.417789464305991","0.5208942673314"
"Min 1x per month","2001","35-65 y.","(0) in school","","","",""
"Min 1x per month","2001","35-65 y.","(1a) inadequately completed","7","","",""
"Min 1x per month","2001","35-65 y.","(1b) general elementary school","51","0.0478196003569317","0.0350756864402766","0.0605635142735867"
"Min 1x per month","2001","35-65 y.","(1c) basic vocational qualification","425","0.101025127122342","0.0920982677817834","0.1099519864629"
"Min 1x per month","2001","35-65 y.","(2b) intermediate general qualification","10","","",""
"Min 1x per month","2001","35-65 y.","(2a) intermediate vocational","541","0.18590378193419","0.172198128515496","0.199609435352884"
"Min 1x per month","2001","35-65 y.","(2c_gen) general maturity certificate","15","","",""
"Min 1x per month","2001","35-65 y.","(2c_voc) vocational maturity certificate","142","0.208531257102495","0.179798986649202","0.237263527555788"
"Min 1x per month","2001","35-65 y.","(3a) lower tertiary education","194","0.191416899559531","0.168178463305838","0.214655335813224"
"Min 1x per month","2001","35-65 y.","(3b) higher tertiary education","293","0.201840235536898","0.180732300162923","0.222948170910873"
"Min 1x per month","2001","66 and older","(0) in school","","","",""
"Min 1x per month","2001","66 and older","(1a) inadequately completed","","","",""
"Min 1x per month","2001","66 and older","(1b) general elementary school","8","","",""
"Min 1x per month","2001","66 and older","(1c) basic vocational qualification","54","0.0376237876469514","0.0282411867212329","0.0470063885726699"
"Min 1x per month","2001","66 and older","(2b) intermediate general qualification","","","",""
"Min 1x per month","2001","66 and older","(2a) intermediate vocational","24","","",""
"Min 1x per month","2001","66 and older","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","2001","66 and older","(2c_voc) vocational maturity certificate","6","","",""
"Min 1x per month","2001","66 and older","(3a) lower tertiary education","9","","",""
"Min 1x per month","2001","66 and older","(3b) higher tertiary education","11","","",""
"Rarely","2001","16-34 y.","(0) in school","89","0.17538605494661","0.143399236646093","0.207372873247126"
"Rarely","2001","16-34 y.","(1a) inadequately completed","24","","",""
"Rarely","2001","16-34 y.","(1b) general elementary school","209","0.354900129591182","0.317206381588714","0.392593877593649"
"Rarely","2001","16-34 y.","(1c) basic vocational qualification","424","0.440956307549072","0.409165690973036","0.472746924125108"
"Rarely","2001","16-34 y.","(2b) intermediate general qualification","139","0.255807274627514","0.218938720285456","0.292675828969573"
"Rarely","2001","16-34 y.","(2a) intermediate vocational","758","0.437762061638688","0.413853168409163","0.461670954868213"
"Rarely","2001","16-34 y.","(2c_gen) general maturity certificate","137","0.207344418007031","0.176532005490213","0.238156830523848"
"Rarely","2001","16-34 y.","(2c_voc) vocational maturity certificate","216","0.380316999700046","0.339745187495861","0.420888811904232"
"Rarely","2001","16-34 y.","(3a) lower tertiary education","112","0.385810142186859","0.328171870470429","0.443448413903289"
"Rarely","2001","16-34 y.","(3b) higher tertiary education","138","0.376913747660762","0.326853624427301","0.426973870894223"
"Rarely","2001","35-65 y.","(0) in school","1","","",""
"Rarely","2001","35-65 y.","(1a) inadequately completed","35","0.214572052982576","0.157390591752634","0.271753514212518"
"Rarely","2001","35-65 y.","(1b) general elementary school","327","0.317960206047858","0.290148253386233","0.345772158709483"
"Rarely","2001","35-65 y.","(1c) basic vocational qualification","1882","0.432831870267892","0.418155260821816","0.447508479713968"
"Rarely","2001","35-65 y.","(2b) intermediate general qualification","40","0.488741706140118","0.38054823650853","0.596935175771707"
"Rarely","2001","35-65 y.","(2a) intermediate vocational","1754","0.55207463601968","0.534555225495234","0.569594046544126"
"Rarely","2001","35-65 y.","(2c_gen) general maturity certificate","52","0.487819408052855","0.394831238692813","0.580807577412897"
"Rarely","2001","35-65 y.","(2c_voc) vocational maturity certificate","405","0.505194489556559","0.469834343747111","0.540554635366007"
"Rarely","2001","35-65 y.","(3a) lower tertiary education","665","0.592010490413164","0.562980718004885","0.621040262821444"
"Rarely","2001","35-65 y.","(3b) higher tertiary education","756","0.54842560904528","0.522254599027483","0.574596619063077"
"Rarely","2001","66 and older","(0) in school","","","",""
"Rarely","2001","66 and older","(1a) inadequately completed","7","","",""
"Rarely","2001","66 and older","(1b) general elementary school","64","0.0736107126836866","0.0551780457652532","0.09204337960212"
"Rarely","2001","66 and older","(1c) basic vocational qualification","249","0.156372829101885","0.138463658495512","0.174281999708258"
"Rarely","2001","66 and older","(2b) intermediate general qualification","6","","",""
"Rarely","2001","66 and older","(2a) intermediate vocational","77","0.178706953330048","0.139350387336781","0.218063519323315"
"Rarely","2001","66 and older","(2c_gen) general maturity certificate","3","","",""
"Rarely","2001","66 and older","(2c_voc) vocational maturity certificate","30","0.213960026440902","0.14578436996679","0.282135682915014"
"Rarely","2001","66 and older","(3a) lower tertiary education","51","0.231672980017511","0.174880490533174","0.288465469501848"
"Rarely","2001","66 and older","(3b) higher tertiary education","64","0.288608269262932","0.227177813210036","0.350038725315827"
"Never","2001","16-34 y.","(0) in school","12","","",""
"Never","2001","16-34 y.","(1a) inadequately completed","20","","",""
"Never","2001","16-34 y.","(1b) general elementary school","141","0.240877199138756","0.207190641711676","0.274563756565835"
"Never","2001","16-34 y.","(1c) basic vocational qualification","165","0.174861449176984","0.150540037928772","0.199182860425195"
"Never","2001","16-34 y.","(2b) intermediate general qualification","36","0.0535463939917268","0.0345237126494083","0.0725690753340453"
"Never","2001","16-34 y.","(2a) intermediate vocational","119","0.0692294170291707","0.0569960219902506","0.0814628120680907"
"Never","2001","16-34 y.","(2c_gen) general maturity certificate","29","","",""
"Never","2001","16-34 y.","(2c_voc) vocational maturity certificate","41","0.090678985755228","0.0666807847245314","0.114677186785925"
"Never","2001","16-34 y.","(3a) lower tertiary education","14","","",""
"Never","2001","16-34 y.","(3b) higher tertiary education","15","","",""
"Never","2001","35-65 y.","(0) in school","","","",""
"Never","2001","35-65 y.","(1a) inadequately completed","152","0.710935117412735","0.647791690740283","0.774078544085188"
"Never","2001","35-65 y.","(1b) general elementary school","684","0.623686623491296","0.594753302697237","0.652619944285356"
"Never","2001","35-65 y.","(1c) basic vocational qualification","1934","0.435440129712541","0.420753253310471","0.450127006114612"
"Never","2001","35-65 y.","(2b) intermediate general qualification","29","","",""
"Never","2001","35-65 y.","(2a) intermediate vocational","675","0.218308600231184","0.203754986175713","0.232862214286655"
"Never","2001","35-65 y.","(2c_gen) general maturity certificate","38","0.3441374107486","0.255756397827412","0.432518423669789"
"Never","2001","35-65 y.","(2c_voc) vocational maturity certificate","194","0.24902194301783","0.218437546649198","0.279606339386463"
"Never","2001","35-65 y.","(3a) lower tertiary education","200","0.177545428683631","0.154973683522007","0.200117173845256"
"Never","2001","35-65 y.","(3b) higher tertiary education","282","0.201476648871765","0.180382930766265","0.222570366977265"
"Never","2001","66 and older","(0) in school","","","",""
"Never","2001","66 and older","(1a) inadequately completed","60","0.852943962116483","0.768140736890818","0.937747187342148"
"Never","2001","66 and older","(1b) general elementary school","694","0.911405840412066","0.891348222590202","0.931463458233929"
"Never","2001","66 and older","(1c) basic vocational qualification","1255","0.790324451565041","0.770252197257513","0.810396705872569"
"Never","2001","66 and older","(2b) intermediate general qualification","30","0.810248934425483","0.683906693706897","0.93659117514407"
"Never","2001","66 and older","(2a) intermediate vocational","259","0.750134833162507","0.70565942691311","0.794610239411903"
"Never","2001","66 and older","(2c_gen) general maturity certificate","11","","",""
"Never","2001","66 and older","(2c_voc) vocational maturity certificate","101","0.715642920066321","0.640649889674484","0.790635950458159"
"Never","2001","66 and older","(3a) lower tertiary education","147","0.708343913038251","0.647159927155281","0.769527898921221"
"Never","2001","66 and older","(3b) higher tertiary education","129","0.633371267342801","0.568040557695682","0.69870197698992"
"Daily","2002","16-34 y.","(0) in school","","","",""
"Daily","2002","16-34 y.","(1a) inadequately completed","","","",""
"Daily","2002","16-34 y.","(1b) general elementary school","","","",""
"Daily","2002","16-34 y.","(1c) basic vocational qualification","","","",""
"Daily","2002","16-34 y.","(2b) intermediate general qualification","","","",""
"Daily","2002","16-34 y.","(2a) intermediate vocational","","","",""
"Daily","2002","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Daily","2002","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Daily","2002","16-34 y.","(3a) lower tertiary education","","","",""
"Daily","2002","16-34 y.","(3b) higher tertiary education","","","",""
"Daily","2002","35-65 y.","(0) in school","","","",""
"Daily","2002","35-65 y.","(1a) inadequately completed","","","",""
"Daily","2002","35-65 y.","(1b) general elementary school","","","",""
"Daily","2002","35-65 y.","(1c) basic vocational qualification","","","",""
"Daily","2002","35-65 y.","(2b) intermediate general qualification","","","",""
"Daily","2002","35-65 y.","(2a) intermediate vocational","","","",""
"Daily","2002","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Daily","2002","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Daily","2002","35-65 y.","(3a) lower tertiary education","","","",""
"Daily","2002","35-65 y.","(3b) higher tertiary education","","","",""
"Daily","2002","66 and older","(0) in school","","","",""
"Daily","2002","66 and older","(1a) inadequately completed","","","",""
"Daily","2002","66 and older","(1b) general elementary school","","","",""
"Daily","2002","66 and older","(1c) basic vocational qualification","","","",""
"Daily","2002","66 and older","(2b) intermediate general qualification","","","",""
"Daily","2002","66 and older","(2a) intermediate vocational","","","",""
"Daily","2002","66 and older","(2c_gen) general maturity certificate","","","",""
