"pli0091_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1985","16-34 y.","Couple + C. LE and GT 16","155","0.261821553998272","0.227244684635347","0.296398423361196","4"
"Rarely","1985","66 and older","1-pers.-HH","24","","","","4"
"Rarely","1985","66 and older","Couple + C. GT 16 ","5","","","","4"
"Rarely","1985","66 and older","Couple + C. LE and GT 16","","","","","4"
"Daily","1986","16-34 y.","1-pers.-HH","","","","","1"
"Daily","1986","16-34 y.","(Married) couple without C. ","","","","","1"
"Daily","1986","16-34 y.","Single parent ","","","","","1"
"Daily","1986","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Daily","1986","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Daily","1986","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","1986","35-65 y.","1-pers.-HH","","","","","1"
"Daily","1986","35-65 y.","(Married) couple without C. ","","","","","1"
"Daily","1986","35-65 y.","Single parent ","","","","","1"
"Daily","1986","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Daily","1986","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Daily","1986","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","1986","66 and older","1-pers.-HH","","","","","1"
"Daily","1986","66 and older","(Married) couple without C. ","","","","","1"
"Daily","1986","66 and older","Single parent ","","","","","1"
"Daily","1986","66 and older","Couple + C. LE 16 ","","","","","1"
"Daily","1986","66 and older","Couple + C. GT 16 ","","","","","1"
"Daily","1986","66 and older","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1986","66 and older","Single parent ","","","","","3"
"Min 1x per month","1986","66 and older","(Married) couple without C. ","8","","","","3"
"Min 1x per month","1986","66 and older","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1986","66 and older","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1986","16-34 y.","1-pers.-HH","136","0.433914487835905","0.379865206299158","0.487963769372652","3"
"Min 1x per month","1986","16-34 y.","(Married) couple without C. ","190","0.296178770150205","0.260861370405019","0.331496169895391","3"
"Min 1x per month","1986","16-34 y.","Single parent ","75","0.313497942553178","0.256780087499374","0.370215797606982","3"
"Min 1x per month","1986","16-34 y.","Couple + C. LE 16 ","108","0.103174244223452","0.0855319637028431","0.12081652474406","3"
"Min 1x per month","1986","16-34 y.","Couple + C. GT 16 ","336","0.401183395609035","0.368651584600227","0.433715206617842","3"
"Min 1x per month","1986","35-65 y.","(Married) couple without C. ","99","0.0662385432798768","0.0524516490861375","0.0800254374736161","3"
"Min 1x per month","1986","35-65 y.","Single parent ","18","","","","3"
"Min 1x per month","1986","35-65 y.","Couple + C. LE 16 ","106","0.0910165436676646","0.07509674826741","0.106936339067919","3"
"Min 1x per month","1986","35-65 y.","Couple + C. GT 16 ","69","0.0601694888694268","0.0465783027027551","0.0737606750360985","3"
"Min 1x per month","1986","35-65 y.","Couple + C. LE and GT 16","40","0.0561246228769768","0.040225096147928","0.0720241496060257","3"
"Min 1x per month","1986","66 and older","1-pers.-HH","7","","","","3"
"Min 1x per month","1986","66 and older","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1986","16-34 y.","Couple + C. LE and GT 16","194","0.344339232907687","0.30593383398595","0.382744631829424","3"
"Min 1x per month","1986","35-65 y.","1-pers.-HH","53","0.116660638920055","0.0861409858365585","0.147180292003552","3"
"Min 1x per week","1986","16-34 y.","1-pers.-HH","76","0.233104962010503","0.186995447144842","0.279214476876165","2"
"Min 1x per week","1986","16-34 y.","Couple + C. LE and GT 16","180","0.343610648539302","0.305224592008567","0.381996705070037","2"
"Min 1x per week","1986","16-34 y.","Couple + C. GT 16 ","280","0.329925971258958","0.298718434318634","0.361133508199282","2"
"Min 1x per week","1986","35-65 y.","Couple + C. LE 16 ","59","0.0508124846325427","0.0386573283455695","0.0629676409195159","2"
"Min 1x per week","1986","66 and older","1-pers.-HH","3","","","","2"
"Min 1x per week","1986","35-65 y.","Single parent ","9","","","","2"
"Min 1x per week","1986","16-34 y.","(Married) couple without C. ","63","0.091748209154798","0.0694185287938201","0.114077889515776","2"
"Min 1x per week","1986","16-34 y.","Single parent ","76","0.308100730329109","0.25165263021834","0.364548830439877","2"
"Min 1x per week","1986","16-34 y.","Couple + C. LE 16 ","42","0.0345707739548368","0.0239750701054523","0.0451664778042214","2"
"Min 1x per week","1986","35-65 y.","(Married) couple without C. ","35","0.029035345315093","0.0197273042061998","0.0383433864239863","2"
"Min 1x per week","1986","35-65 y.","Couple + C. GT 16 ","35","0.0343584640699832","0.0239480196497726","0.0447689084901939","2"
"Min 1x per week","1986","35-65 y.","Couple + C. LE and GT 16","28","","","","2"
"Min 1x per week","1986","66 and older","(Married) couple without C. ","5","","","","2"
"Min 1x per week","1986","66 and older","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1986","66 and older","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1986","35-65 y.","1-pers.-HH","16","","","","2"
"Min 1x per week","1986","66 and older","Single parent ","","","","","2"
"Min 1x per week","1986","66 and older","Couple + C. LE 16 ","","","","","2"
"Never","1986","16-34 y.","Couple + C. LE and GT 16","73","0.0753855432016656","0.0540460646904657","0.0967250217128654","5"
"Never","1986","16-34 y.","1-pers.-HH","26","","","","5"
"Never","1986","16-34 y.","(Married) couple without C. ","83","0.101388839125735","0.0780402008823733","0.124737477369097","5"
"Never","1986","16-34 y.","Single parent ","32","0.107992085128313","0.0700464482279858","0.145937722028641","5"
"Never","1986","16-34 y.","Couple + C. LE 16 ","469","0.352427047829581","0.324719760689963","0.380134334969199","5"
"Never","1986","16-34 y.","Couple + C. GT 16 ","58","0.0599529282456974","0.0441960619808292","0.0757097945105656","5"
"Never","1986","35-65 y.","1-pers.-HH","243","0.567512106043497","0.520411318496649","0.614612893590344","5"
"Never","1986","35-65 y.","(Married) couple without C. ","763","0.615166654518244","0.588193867337231","0.642139441699258","5"
"Never","1986","35-65 y.","Single parent ","124","0.524226425476043","0.459259131862878","0.589193719089209","5"
"Never","1986","35-65 y.","Couple + C. LE 16 ","568","0.396685118667504","0.369608508274249","0.423761729060759","5"
"Never","1986","35-65 y.","Couple + C. GT 16 ","662","0.531898832944221","0.503380192956074","0.560417472932369","5"
"Never","1986","35-65 y.","Couple + C. LE and GT 16","463","0.48599615790886","0.45146988083461","0.520522434983111","5"
"Never","1986","66 and older","1-pers.-HH","330","0.912521186775082","0.883496314398947","0.941546059151216","5"
"Never","1986","66 and older","(Married) couple without C. ","414","0.885747299318721","0.856987402885901","0.914507195751542","5"
"Never","1986","66 and older","Single parent ","23","","","","5"
"Never","1986","66 and older","Couple + C. LE 16 ","1","","","","5"
"Never","1986","66 and older","Couple + C. GT 16 ","39","0.831029016606727","0.725020286470263","0.937037746743191","5"
"Never","1986","66 and older","Couple + C. LE and GT 16","","","","","5"
"Rarely","1986","16-34 y.","(Married) couple without C. ","306","0.510684181569262","0.472016208474299","0.549352154664225","4"
"Rarely","1986","16-34 y.","1-pers.-HH","85","0.268071736976131","0.219765122346843","0.316378351605418","4"
"Rarely","1986","16-34 y.","Couple + C. LE 16 ","523","0.509827933992131","0.480834401510101","0.53882146647416","4"
"Rarely","1986","16-34 y.","Single parent ","74","0.2704092419894","0.21610522497329","0.32471325900551","4"
"Rarely","1986","35-65 y.","1-pers.-HH","113","0.279629368190339","0.236959331502463","0.322299404878215","4"
"Rarely","1986","35-65 y.","(Married) couple without C. ","353","0.289559456886786","0.264415951199924","0.314702962573647","4"
"Rarely","1986","35-65 y.","Single parent ","76","0.356864414942455","0.294542892450135","0.419185937434774","4"
"Rarely","1986","35-65 y.","Couple + C. LE 16 ","521","0.461485853032289","0.433894240839456","0.489077465225122","4"
"Rarely","1986","35-65 y.","Couple + C. LE and GT 16","274","0.417657360025652","0.383589134321034","0.45172558573027","4"
"Rarely","1986","66 and older","(Married) couple without C. ","43","0.0901489986513593","0.064257048973258","0.116040948329461","4"
"Rarely","1986","66 and older","Single parent ","","","","","4"
"Rarely","1986","66 and older","Couple + C. LE 16 ","","","","","4"
"Rarely","1986","16-34 y.","Couple + C. GT 16 ","198","0.20893770488631","0.181953874337314","0.235921535435306","4"
"Rarely","1986","16-34 y.","Couple + C. LE and GT 16","141","0.236664575351345","0.202310064851836","0.271019085850854","4"
"Rarely","1986","35-65 y.","Couple + C. GT 16 ","410","0.373573214116369","0.345924976419135","0.401221451813603","4"
"Rarely","1986","66 and older","1-pers.-HH","24","","","","4"
"Rarely","1986","66 and older","Couple + C. GT 16 ","9","","","","4"
"Rarely","1986","66 and older","Couple + C. LE and GT 16","","","","","4"
"Daily","1987","16-34 y.","1-pers.-HH","","","","","1"
"Daily","1987","16-34 y.","(Married) couple without C. ","","","","","1"
"Daily","1987","16-34 y.","Single parent ","","","","","1"
"Daily","1987","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Daily","1987","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Daily","1987","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","1987","35-65 y.","1-pers.-HH","","","","","1"
"Daily","1987","35-65 y.","(Married) couple without C. ","","","","","1"
"Daily","1987","35-65 y.","Single parent ","","","","","1"
"Daily","1987","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Daily","1987","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Daily","1987","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","1987","66 and older","1-pers.-HH","","","","","1"
"Daily","1987","66 and older","(Married) couple without C. ","","","","","1"
"Daily","1987","66 and older","Single parent ","","","","","1"
"Daily","1987","66 and older","Couple + C. LE 16 ","","","","","1"
"Daily","1987","66 and older","Couple + C. GT 16 ","","","","","1"
"Daily","1987","66 and older","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1987","16-34 y.","1-pers.-HH","","","","","3"
"Min 1x per month","1987","16-34 y.","(Married) couple without C. ","","","","","3"
"Min 1x per month","1987","66 and older","(Married) couple without C. ","","","","","3"
"Min 1x per month","1987","16-34 y.","Single parent ","","","","","3"
"Min 1x per month","1987","66 and older","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1987","66 and older","Single parent ","","","","","3"
"Min 1x per month","1987","66 and older","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1987","16-34 y.","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1987","16-34 y.","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1987","35-65 y.","(Married) couple without C. ","","","","","3"
"Min 1x per month","1987","35-65 y.","Single parent ","","","","","3"
"Min 1x per month","1987","35-65 y.","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1987","35-65 y.","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1987","35-65 y.","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1987","66 and older","1-pers.-HH","","","","","3"
"Min 1x per month","1987","66 and older","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1987","16-34 y.","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1987","35-65 y.","1-pers.-HH","","","","","3"
"Min 1x per week","1987","16-34 y.","1-pers.-HH","","","","","2"
"Min 1x per week","1987","16-34 y.","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1987","35-65 y.","Single parent ","","","","","2"
"Min 1x per week","1987","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1987","66 and older","1-pers.-HH","","","","","2"
"Min 1x per week","1987","16-34 y.","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1987","35-65 y.","(Married) couple without C. ","","","","","2"
"Min 1x per week","1987","16-34 y.","(Married) couple without C. ","","","","","2"
"Min 1x per week","1987","16-34 y.","Single parent ","","","","","2"
"Min 1x per week","1987","66 and older","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1987","66 and older","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1987","35-65 y.","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1987","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1987","35-65 y.","1-pers.-HH","","","","","2"
"Min 1x per week","1987","35-65 y.","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1987","66 and older","(Married) couple without C. ","","","","","2"
"Min 1x per week","1987","66 and older","Single parent ","","","","","2"
"Min 1x per week","1987","66 and older","Couple + C. LE and GT 16","","","","","2"
"Never","1987","35-65 y.","Couple + C. LE 16 ","","","","","5"
"Never","1987","16-34 y.","1-pers.-HH","","","","","5"
"Never","1987","16-34 y.","(Married) couple without C. ","","","","","5"
"Never","1987","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Never","1987","16-34 y.","Couple + C. LE 16 ","","","","","5"
"Never","1987","35-65 y.","Single parent ","","","","","5"
"Never","1987","16-34 y.","Couple + C. GT 16 ","","","","","5"
"Never","1987","35-65 y.","1-pers.-HH","","","","","5"
"Never","1987","35-65 y.","(Married) couple without C. ","","","","","5"
"Never","1987","16-34 y.","Single parent ","","","","","5"
"Never","1987","35-65 y.","Couple + C. GT 16 ","","","","","5"
"Never","1987","35-65 y.","Couple + C. LE and GT 16","","","","","5"
"Never","1987","66 and older","1-pers.-HH","","","","","5"
"Never","1987","66 and older","(Married) couple without C. ","","","","","5"
"Never","1987","66 and older","Single parent ","","","","","5"
"Never","1987","66 and older","Couple + C. LE 16 ","","","","","5"
"Never","1987","66 and older","Couple + C. GT 16 ","","","","","5"
"Never","1987","66 and older","Couple + C. LE and GT 16","","","","","5"
"Rarely","1987","16-34 y.","1-pers.-HH","","","","","4"
"Rarely","1987","16-34 y.","(Married) couple without C. ","","","","","4"
"Rarely","1987","16-34 y.","Single parent ","","","","","4"
"Rarely","1987","16-34 y.","Couple + C. GT 16 ","","","","","4"
"Rarely","1987","35-65 y.","(Married) couple without C. ","","","","","4"
"Rarely","1987","35-65 y.","Couple + C. LE 16 ","","","","","4"
"Rarely","1987","35-65 y.","Couple + C. GT 16 ","","","","","4"
"Rarely","1987","66 and older","Single parent ","","","","","4"
"Rarely","1987","66 and older","Couple + C. LE 16 ","","","","","4"
"Rarely","1987","66 and older","Couple + C. GT 16 ","","","","","4"
"Rarely","1987","66 and older","Couple + C. LE and GT 16","","","","","4"
"Rarely","1987","16-34 y.","Couple + C. LE 16 ","","","","","4"
"Rarely","1987","16-34 y.","Couple + C. LE and GT 16","","","","","4"
"Rarely","1987","35-65 y.","1-pers.-HH","","","","","4"
"Rarely","1987","35-65 y.","Single parent ","","","","","4"
"Rarely","1987","35-65 y.","Couple + C. LE and GT 16","","","","","4"
"Rarely","1987","66 and older","1-pers.-HH","","","","","4"
"Rarely","1987","66 and older","(Married) couple without C. ","","","","","4"
"Daily","1988","16-34 y.","1-pers.-HH","","","","","1"
"Daily","1988","16-34 y.","(Married) couple without C. ","","","","","1"
"Daily","1988","16-34 y.","Single parent ","","","","","1"
"Daily","1988","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Daily","1988","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Daily","1988","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","1988","35-65 y.","1-pers.-HH","","","","","1"
"Daily","1988","35-65 y.","(Married) couple without C. ","","","","","1"
"Daily","1988","35-65 y.","Single parent ","","","","","1"
"Daily","1988","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Daily","1988","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Daily","1988","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","1988","66 and older","1-pers.-HH","","","","","1"
"Daily","1988","66 and older","(Married) couple without C. ","","","","","1"
"Daily","1988","66 and older","Single parent ","","","","","1"
"Daily","1988","66 and older","Couple + C. LE 16 ","","","","","1"
"Daily","1988","66 and older","Couple + C. GT 16 ","","","","","1"
"Daily","1988","66 and older","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1988","66 and older","(Married) couple without C. ","3","","","","3"
"Min 1x per month","1988","66 and older","Couple + C. GT 16 ","6","","","","3"
"Min 1x per month","1988","66 and older","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1988","16-34 y.","1-pers.-HH","117","0.432821731330927","0.374474194510865","0.491169268150989","3"
"Min 1x per month","1988","16-34 y.","(Married) couple without C. ","171","0.296992772023319","0.259644801810268","0.33434074223637","3"
"Min 1x per month","1988","16-34 y.","Single parent ","95","0.387122234889207","0.326863193124264","0.447381276654151","3"
"Min 1x per month","1988","16-34 y.","Couple + C. LE 16 ","119","0.113113969389785","0.0944305835403084","0.131797355239262","3"
"Min 1x per month","1988","35-65 y.","(Married) couple without C. ","101","0.0818328840788751","0.0663432886951182","0.097322479462632","3"
"Min 1x per month","1988","35-65 y.","Single parent ","24","","","","3"
"Min 1x per month","1988","35-65 y.","Couple + C. GT 16 ","62","0.0580403153622119","0.0448164741145194","0.0712641566099043","3"
"Min 1x per month","1988","35-65 y.","Couple + C. LE and GT 16","59","0.125698083963322","0.0998730274870434","0.151523140439601","3"
"Min 1x per month","1988","66 and older","1-pers.-HH","4","","","","3"
"Min 1x per month","1988","66 and older","Single parent ","","","","","3"
"Min 1x per month","1988","66 and older","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1988","16-34 y.","Couple + C. GT 16 ","367","0.411743594330824","0.380096270409495","0.443390918252154","3"
"Min 1x per month","1988","16-34 y.","Couple + C. LE and GT 16","163","0.370074972024686","0.325563888836479","0.414586055212894","3"
"Min 1x per month","1988","35-65 y.","1-pers.-HH","53","0.13183563829852","0.0990484762522533","0.164622800344786","3"
"Min 1x per month","1988","35-65 y.","Couple + C. LE 16 ","100","0.0942266894576307","0.0770403522801368","0.111413026635125","3"
"Min 1x per week","1988","16-34 y.","1-pers.-HH","68","0.254382978512691","0.203095642961227","0.305670314064154","2"
"Min 1x per week","1988","16-34 y.","Couple + C. GT 16 ","311","0.317115417823897","0.287191216595355","0.347039619052438","2"
"Min 1x per week","1988","16-34 y.","Couple + C. LE 16 ","36","0.0336317056528858","0.0229973951356701","0.0442660161701015","2"
"Min 1x per week","1988","35-65 y.","Single parent ","5","","","","2"
"Min 1x per week","1988","35-65 y.","(Married) couple without C. ","24","","","","2"
"Min 1x per week","1988","35-65 y.","1-pers.-HH","21","","","","2"
"Min 1x per week","1988","66 and older","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1988","16-34 y.","(Married) couple without C. ","49","0.0854823778692206","0.0626290997394276","0.108335655999014","2"
"Min 1x per week","1988","16-34 y.","Single parent ","68","0.266352089968994","0.211665212438643","0.321038967499346","2"
"Min 1x per week","1988","35-65 y.","Couple + C. LE and GT 16","24","","","","2"
"Min 1x per week","1988","16-34 y.","Couple + C. LE and GT 16","126","0.319503469121206","0.276517213156403","0.362489725086008","2"
"Min 1x per week","1988","35-65 y.","Couple + C. LE 16 ","35","0.0339957907735316","0.0233350180466309","0.0446565635004324","2"
"Min 1x per week","1988","66 and older","1-pers.-HH","2","","","","2"
"Min 1x per week","1988","66 and older","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1988","35-65 y.","Couple + C. GT 16 ","40","0.0414731365674748","0.030196952080831","0.0527493210541186","2"
"Min 1x per week","1988","66 and older","(Married) couple without C. ","8","","","","2"
"Min 1x per week","1988","66 and older","Single parent ","","","","","2"
"Min 1x per week","1988","66 and older","Couple + C. LE and GT 16","","","","","2"
"Never","1988","35-65 y.","Couple + C. LE 16 ","490","0.358550181360801","0.330337593913348","0.386762768808255","5"
"Never","1988","35-65 y.","Single parent ","128","0.531196410190525","0.467257799944935","0.595135020436116","5"
"Never","1988","16-34 y.","1-pers.-HH","24","","","","5"
"Never","1988","16-34 y.","(Married) couple without C. ","80","0.106557062138479","0.0813374328805482","0.131776691396411","5"
"Never","1988","16-34 y.","Couple + C. LE 16 ","432","0.309584024864678","0.282312574134445","0.336855475594911","5"
