"pli0091_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Rarely","2005","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Rarely","2005","Baden-Württemberg","West Germany","1017","0.415836336764235","0.396619851476676","0.435052822051793"
"Rarely","2005","Baden-Württemberg","East Germany","","","",""
"Rarely","2005","Bavaria","West Germany","1246","0.376315013485752","0.358670599872579","0.393959427098924"
"Rarely","2005","Bavaria","East Germany","","","",""
"Rarely","2005","Berlin","West Germany","179","0.427504773593094","0.379850227244441","0.475159319941747"
"Rarely","2005","Berlin","East Germany","159","0.430727250150101","0.378323495709935","0.483131004590267"
"Rarely","2005","Brandenburg","West Germany","","","",""
"Rarely","2005","Brandenburg","East Germany","447","0.500135134912709","0.467230561139095","0.533039708686322"
"Rarely","2005","Mecklenburg-Western Pomerania","West Germany","","","",""
"Rarely","2005","Mecklenburg-Western Pomerania","East Germany","256","0.465032852718848","0.421487862571415","0.50857784286628"
"Rarely","2005","Saxony","West Germany","","","",""
"Rarely","2005","Saxony","East Germany","719","0.431591542584158","0.406757172863877","0.45642591230444"
"Rarely","2005","Saxony-Anhalt","West Germany","","","",""
"Rarely","2005","Saxony-Anhalt","East Germany","401","0.431288549105508","0.398714514132663","0.463862584078354"
"Rarely","2005","Thuringia","West Germany","","","",""
"Rarely","2005","Thuringia","East Germany","403","0.430316933356116","0.397806698082884","0.462827168629349"
"Never","2005","Schleswig-Holstein","West Germany","175","0.250663300221813","0.217447624254252","0.283878976189375"
"Never","2005","Schleswig-Holstein","East Germany","","","",""
"Never","2005","Hamburg","West Germany","68","0.284087030802198","0.232271802579687","0.335902259024709"
"Never","2005","Hamburg","East Germany","","","",""
"Never","2005","Lower Saxony","West Germany","542","0.353848184909488","0.331653540578671","0.376042829240305"
"Never","2005","Lower Saxony","East Germany","","","",""
"Never","2005","Bremen","West Germany","33","0.233621424941915","0.164985786954748","0.302257062929083"
"Never","2005","Bremen","East Germany","","","",""
"Never","2005","North Rhine-Westphalia","West Germany","1373","0.353224210359627","0.339026902901289","0.367421517817965"
"Never","2005","North Rhine-Westphalia","East Germany","","","",""
"Never","2005","Hesse","West Germany","408","0.328871373715295","0.303948524882361","0.353794222548229"
"Never","2005","Hesse","East Germany","","","",""
"Never","2005","Rhineland-Palatinate,Saarland","West Germany","524","0.438515331554406","0.410829864578338","0.466200798530475"
"Never","2005","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Never","2005","Baden-Württemberg","West Germany","807","0.322316262228135","0.304094091508072","0.340538432948198"
"Never","2005","Baden-Württemberg","East Germany","","","",""
"Never","2005","Bavaria","West Germany","882","0.373444437357702","0.355827045890611","0.391061828824793"
"Never","2005","Bavaria","East Germany","","","",""
"Never","2005","Berlin","West Germany","72","0.190103568204678","0.152306527572248","0.227900608837109"
"Never","2005","Berlin","East Germany","78","0.276147357299275","0.228832606303738","0.323462108294811"
"Never","2005","Brandenburg","West Germany","","","",""
"Never","2005","Brandenburg","East Germany","264","0.313262312696344","0.282738709663118","0.34378591572957"
"Never","2005","Mecklenburg-Western Pomerania","West Germany","","","",""
"Never","2005","Mecklenburg-Western Pomerania","East Germany","127","0.3208570473128","0.280103143759837","0.361610950865764"
"Never","2005","Saxony","West Germany","","","",""
"Never","2005","Saxony","East Germany","463","0.322445937124236","0.299009756020461","0.345882118228012"
"Never","2005","Saxony-Anhalt","West Germany","","","",""
"Never","2005","Saxony-Anhalt","East Germany","277","0.355059503464013","0.323585498959185","0.38653350796884"
"Never","2005","Thuringia","West Germany","","","",""
"Never","2005","Thuringia","East Germany","289","0.365524062547835","0.333903120588716","0.397145004506954"
"Daily","2006","Schleswig-Holstein","West Germany","","","",""
"Daily","2006","Schleswig-Holstein","East Germany","","","",""
"Daily","2006","Hamburg","West Germany","","","",""
"Daily","2006","Hamburg","East Germany","","","",""
"Daily","2006","Lower Saxony","West Germany","","","",""
"Daily","2006","Lower Saxony","East Germany","","","",""
"Daily","2006","Bremen","West Germany","","","",""
"Daily","2006","Bremen","East Germany","","","",""
"Daily","2006","North Rhine-Westphalia","West Germany","","","",""
"Daily","2006","North Rhine-Westphalia","East Germany","","","",""
"Daily","2006","Hesse","West Germany","","","",""
"Daily","2006","Hesse","East Germany","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Daily","2006","Baden-Württemberg","West Germany","","","",""
"Daily","2006","Baden-Württemberg","East Germany","","","",""
"Daily","2006","Bavaria","West Germany","","","",""
"Daily","2006","Bavaria","East Germany","","","",""
"Daily","2006","Berlin","West Germany","","","",""
"Daily","2006","Berlin","East Germany","","","",""
"Daily","2006","Brandenburg","West Germany","","","",""
"Daily","2006","Brandenburg","East Germany","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","East Germany","","","",""
"Daily","2006","Saxony","West Germany","","","",""
"Daily","2006","Saxony","East Germany","","","",""
"Daily","2006","Saxony-Anhalt","West Germany","","","",""
"Daily","2006","Saxony-Anhalt","East Germany","","","",""
"Daily","2006","Thuringia","West Germany","","","",""
"Daily","2006","Thuringia","East Germany","","","",""
"Min 1x per week","2006","Schleswig-Holstein","West Germany","","","",""
"Min 1x per week","2006","Schleswig-Holstein","East Germany","","","",""
"Min 1x per week","2006","Hamburg","West Germany","","","",""
"Min 1x per week","2006","Hamburg","East Germany","","","",""
"Min 1x per week","2006","Lower Saxony","West Germany","","","",""
"Min 1x per week","2006","Lower Saxony","East Germany","","","",""
"Min 1x per week","2006","Bremen","West Germany","","","",""
"Min 1x per week","2006","Bremen","East Germany","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","West Germany","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","East Germany","","","",""
"Min 1x per week","2006","Hesse","West Germany","","","",""
"Min 1x per week","2006","Hesse","East Germany","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Min 1x per week","2006","Baden-Württemberg","West Germany","","","",""
"Min 1x per week","2006","Baden-Württemberg","East Germany","","","",""
"Min 1x per week","2006","Bavaria","West Germany","","","",""
"Min 1x per week","2006","Bavaria","East Germany","","","",""
"Min 1x per week","2006","Berlin","West Germany","","","",""
"Min 1x per week","2006","Berlin","East Germany","","","",""
"Min 1x per week","2006","Brandenburg","West Germany","","","",""
"Min 1x per week","2006","Brandenburg","East Germany","","","",""
"Min 1x per week","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Min 1x per week","2006","Mecklenburg-Western Pomerania","East Germany","","","",""
"Min 1x per week","2006","Saxony","West Germany","","","",""
"Min 1x per week","2006","Saxony","East Germany","","","",""
"Min 1x per week","2006","Saxony-Anhalt","West Germany","","","",""
"Min 1x per week","2006","Saxony-Anhalt","East Germany","","","",""
"Min 1x per week","2006","Thuringia","West Germany","","","",""
"Min 1x per week","2006","Thuringia","East Germany","","","",""
"Min 1x per month","2006","Schleswig-Holstein","West Germany","","","",""
"Min 1x per month","2006","Schleswig-Holstein","East Germany","","","",""
"Min 1x per month","2006","Hamburg","West Germany","","","",""
"Min 1x per month","2006","Hamburg","East Germany","","","",""
"Min 1x per month","2006","Lower Saxony","West Germany","","","",""
"Min 1x per month","2006","Lower Saxony","East Germany","","","",""
"Min 1x per month","2006","Bremen","West Germany","","","",""
"Min 1x per month","2006","Bremen","East Germany","","","",""
"Min 1x per month","2006","North Rhine-Westphalia","West Germany","","","",""
"Min 1x per month","2006","North Rhine-Westphalia","East Germany","","","",""
"Min 1x per month","2006","Hesse","West Germany","","","",""
"Min 1x per month","2006","Hesse","East Germany","","","",""
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Min 1x per month","2006","Baden-Württemberg","West Germany","","","",""
"Min 1x per month","2006","Baden-Württemberg","East Germany","","","",""
"Min 1x per month","2006","Bavaria","West Germany","","","",""
"Min 1x per month","2006","Bavaria","East Germany","","","",""
"Min 1x per month","2006","Berlin","West Germany","","","",""
"Min 1x per month","2006","Berlin","East Germany","","","",""
"Min 1x per month","2006","Brandenburg","West Germany","","","",""
"Min 1x per month","2006","Brandenburg","East Germany","","","",""
"Min 1x per month","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Min 1x per month","2006","Mecklenburg-Western Pomerania","East Germany","","","",""
"Min 1x per month","2006","Saxony","West Germany","","","",""
"Min 1x per month","2006","Saxony","East Germany","","","",""
"Min 1x per month","2006","Saxony-Anhalt","West Germany","","","",""
"Min 1x per month","2006","Saxony-Anhalt","East Germany","","","",""
"Min 1x per month","2006","Thuringia","West Germany","","","",""
"Min 1x per month","2006","Thuringia","East Germany","","","",""
"Rarely","2006","Schleswig-Holstein","West Germany","","","",""
"Rarely","2006","Schleswig-Holstein","East Germany","","","",""
"Rarely","2006","Hamburg","West Germany","","","",""
"Rarely","2006","Hamburg","East Germany","","","",""
"Rarely","2006","Lower Saxony","West Germany","","","",""
"Rarely","2006","Lower Saxony","East Germany","","","",""
"Rarely","2006","Bremen","West Germany","","","",""
"Rarely","2006","Bremen","East Germany","","","",""
"Rarely","2006","North Rhine-Westphalia","West Germany","","","",""
"Rarely","2006","North Rhine-Westphalia","East Germany","","","",""
"Rarely","2006","Hesse","West Germany","","","",""
"Rarely","2006","Hesse","East Germany","","","",""
"Rarely","2006","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Rarely","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Rarely","2006","Baden-Württemberg","West Germany","","","",""
"Rarely","2006","Baden-Württemberg","East Germany","","","",""
"Rarely","2006","Bavaria","West Germany","","","",""
"Rarely","2006","Bavaria","East Germany","","","",""
"Rarely","2006","Berlin","West Germany","","","",""
"Rarely","2006","Berlin","East Germany","","","",""
"Rarely","2006","Brandenburg","West Germany","","","",""
"Rarely","2006","Brandenburg","East Germany","","","",""
"Rarely","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Rarely","2006","Mecklenburg-Western Pomerania","East Germany","","","",""
"Rarely","2006","Saxony","West Germany","","","",""
"Rarely","2006","Saxony","East Germany","","","",""
"Rarely","2006","Saxony-Anhalt","West Germany","","","",""
"Rarely","2006","Saxony-Anhalt","East Germany","","","",""
"Rarely","2006","Thuringia","West Germany","","","",""
"Rarely","2006","Thuringia","East Germany","","","",""
"Never","2006","Schleswig-Holstein","West Germany","","","",""
"Never","2006","Schleswig-Holstein","East Germany","","","",""
"Never","2006","Hamburg","West Germany","","","",""
"Never","2006","Hamburg","East Germany","","","",""
"Never","2006","Lower Saxony","West Germany","","","",""
"Never","2006","Lower Saxony","East Germany","","","",""
"Never","2006","Bremen","West Germany","","","",""
"Never","2006","Bremen","East Germany","","","",""
"Never","2006","North Rhine-Westphalia","West Germany","","","",""
"Never","2006","North Rhine-Westphalia","East Germany","","","",""
"Never","2006","Hesse","West Germany","","","",""
"Never","2006","Hesse","East Germany","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Never","2006","Baden-Württemberg","West Germany","","","",""
"Never","2006","Baden-Württemberg","East Germany","","","",""
"Never","2006","Bavaria","West Germany","","","",""
"Never","2006","Bavaria","East Germany","","","",""
"Never","2006","Berlin","West Germany","","","",""
"Never","2006","Berlin","East Germany","","","",""
"Never","2006","Brandenburg","West Germany","","","",""
"Never","2006","Brandenburg","East Germany","","","",""
"Never","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Never","2006","Mecklenburg-Western Pomerania","East Germany","","","",""
"Never","2006","Saxony","West Germany","","","",""
"Never","2006","Saxony","East Germany","","","",""
"Never","2006","Saxony-Anhalt","West Germany","","","",""
"Never","2006","Saxony-Anhalt","East Germany","","","",""
"Never","2006","Thuringia","West Germany","","","",""
"Never","2006","Thuringia","East Germany","","","",""
"Daily","2007","Schleswig-Holstein","West Germany","","","",""
"Daily","2007","Schleswig-Holstein","East Germany","","","",""
"Daily","2007","Hamburg","West Germany","","","",""
"Daily","2007","Hamburg","East Germany","","","",""
"Daily","2007","Lower Saxony","West Germany","","","",""
"Daily","2007","Lower Saxony","East Germany","","","",""
"Daily","2007","Bremen","West Germany","","","",""
"Daily","2007","Bremen","East Germany","","","",""
"Daily","2007","North Rhine-Westphalia","West Germany","","","",""
"Daily","2007","North Rhine-Westphalia","East Germany","","","",""
"Daily","2007","Hesse","West Germany","","","",""
"Daily","2007","Hesse","East Germany","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Daily","2007","Baden-Württemberg","West Germany","","","",""
"Daily","2007","Baden-Württemberg","East Germany","","","",""
"Daily","2007","Bavaria","West Germany","","","",""
"Daily","2007","Bavaria","East Germany","","","",""
"Daily","2007","Berlin","West Germany","","","",""
"Daily","2007","Berlin","East Germany","","","",""
"Daily","2007","Brandenburg","West Germany","","","",""
"Daily","2007","Brandenburg","East Germany","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","West Germany","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","East Germany","","","",""
"Daily","2007","Saxony","West Germany","","","",""
"Daily","2007","Saxony","East Germany","","","",""
"Daily","2007","Saxony-Anhalt","West Germany","","","",""
"Daily","2007","Saxony-Anhalt","East Germany","","","",""
"Daily","2007","Thuringia","West Germany","","","",""
"Daily","2007","Thuringia","East Germany","","","",""
"Min 1x per week","2007","Schleswig-Holstein","West Germany","38","0.0549417133770192","0.0369179987637084","0.0729654279903299"
"Min 1x per week","2007","Schleswig-Holstein","East Germany","","","",""
"Min 1x per week","2007","Hamburg","West Germany","23","","",""
"Min 1x per week","2007","Hamburg","East Germany","","","",""
"Min 1x per week","2007","Lower Saxony","West Germany","109","0.0619723161882899","0.0509287176451197","0.0730159147314602"
"Min 1x per week","2007","Lower Saxony","East Germany","","","",""
"Min 1x per week","2007","Bremen","West Germany","9","","",""
"Min 1x per week","2007","Bremen","East Germany","","","",""
"Min 1x per week","2007","North Rhine-Westphalia","West Germany","209","0.0451083281941125","0.0388324115192771","0.0513842448689478"
"Min 1x per week","2007","North Rhine-Westphalia","East Germany","","","",""
"Min 1x per week","2007","Hesse","West Germany","85","0.0601523742545992","0.0476707295680309","0.0726340189411674"
"Min 1x per week","2007","Hesse","East Germany","","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","West Germany","58","0.0568285762331639","0.0435627634201144","0.0700943890462133"
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Min 1x per week","2007","Baden-Württemberg","West Germany","205","0.071246359895848","0.0611507753281827","0.0813419444635133"
"Min 1x per week","2007","Baden-Württemberg","East Germany","","","",""
"Min 1x per week","2007","Bavaria","West Germany","184","0.0603386802405844","0.0517476140592218","0.068929746421947"
"Min 1x per week","2007","Bavaria","East Germany","","","",""
"Min 1x per week","2007","Berlin","West Germany","26","","",""
"Min 1x per week","2007","Berlin","East Germany","26","","",""
"Min 1x per week","2007","Brandenburg","West Germany","","","",""
"Min 1x per week","2007","Brandenburg","East Germany","46","0.0480192855058863","0.0337627781706775","0.0622757928410951"
"Min 1x per week","2007","Mecklenburg-Western Pomerania","West Germany","","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","East Germany","18","","",""
"Min 1x per week","2007","Saxony","West Germany","","","",""
"Min 1x per week","2007","Saxony","East Germany","73","0.0537491453682609","0.042381745969116","0.0651165447674059"
"Min 1x per week","2007","Saxony-Anhalt","West Germany","","","",""
"Min 1x per week","2007","Saxony-Anhalt","East Germany","42","0.0404295548543083","0.0273263919670555","0.0535327177415611"
"Min 1x per week","2007","Thuringia","West Germany","","","",""
"Min 1x per week","2007","Thuringia","East Germany","61","0.0690708930238373","0.0526406728128984","0.0855011132347762"
"Min 1x per month","2007","Schleswig-Holstein","West Germany","92","0.15613128278834","0.127420415401501","0.184842150175179"
"Min 1x per month","2007","Schleswig-Holstein","East Germany","","","",""
"Min 1x per month","2007","Hamburg","West Germany","77","0.236455327878957","0.188049905610282","0.284860750147633"
"Min 1x per month","2007","Hamburg","East Germany","","","",""
"Min 1x per month","2007","Lower Saxony","West Germany","349","0.16595774968602","0.148916685461144","0.182998813910896"
"Min 1x per month","2007","Lower Saxony","East Germany","","","",""
"Min 1x per month","2007","Bremen","West Germany","36","0.260718503516733","0.18950497438608","0.331932032647386"
"Min 1x per month","2007","Bremen","East Germany","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","West Germany","736","0.159750977741877","0.148672055338408","0.170829900145346"
"Min 1x per month","2007","North Rhine-Westphalia","East Germany","","","",""
"Min 1x per month","2007","Hesse","West Germany","260","0.172970853741175","0.153116142452881","0.19282556502947"
"Min 1x per month","2007","Hesse","East Germany","","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","West Germany","201","0.151626244738954","0.131075102637099","0.17217738684081"
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Min 1x per month","2007","Baden-Württemberg","West Germany","447","0.183402061546501","0.168213868357686","0.198590254735316"
"Min 1x per month","2007","Baden-Württemberg","East Germany","","","",""
"Min 1x per month","2007","Bavaria","West Germany","560","0.169854080059724","0.156305970596969","0.18340218952248"
"Min 1x per month","2007","Bavaria","East Germany","","","",""
"Min 1x per month","2007","Berlin","West Germany","111","0.244326082661161","0.202683412484452","0.285968752837869"
"Min 1x per month","2007","Berlin","East Germany","76","0.21268369730758","0.169566376758494","0.255801017856667"
"Min 1x per month","2007","Brandenburg","West Germany","","","",""
"Min 1x per month","2007","Brandenburg","East Germany","145","0.167300014784828","0.142412387858931","0.192187641710724"
"Min 1x per month","2007","Mecklenburg-Western Pomerania","West Germany","","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","East Germany","90","0.158305653090706","0.126405738847164","0.190205567334248"
"Min 1x per month","2007","Saxony","West Germany","","","",""
"Min 1x per month","2007","Saxony","East Germany","244","0.166874312355171","0.14808018339258","0.185668441317761"
"Min 1x per month","2007","Saxony-Anhalt","West Germany","","","",""
"Min 1x per month","2007","Saxony-Anhalt","East Germany","126","0.130529433627594","0.108117986636955","0.152940880618234"
"Min 1x per month","2007","Thuringia","West Germany","","","",""
"Min 1x per month","2007","Thuringia","East Germany","129","0.170617392921509","0.146243401354415","0.194991384488603"
"Rarely","2007","Schleswig-Holstein","West Germany","258","0.45590080460356","0.416506074755151","0.495295534451969"
"Rarely","2007","Schleswig-Holstein","East Germany","","","",""
"Rarely","2007","Hamburg","West Germany","126","0.388553705762642","0.333026359064966","0.444081052460319"
"Rarely","2007","Hamburg","East Germany","","","",""
"Rarely","2007","Lower Saxony","West Germany","806","0.418880238364781","0.396281630978937","0.441478845750625"
"Rarely","2007","Lower Saxony","East Germany","","","",""
"Rarely","2007","Bremen","West Germany","64","0.438664308788053","0.358172971738264","0.519155645837842"
"Rarely","2007","Bremen","East Germany","","","",""
"Rarely","2007","North Rhine-Westphalia","West Germany","1860","0.444368176722528","0.429342405199853","0.459393948245204"
"Rarely","2007","North Rhine-Westphalia","East Germany","","","",""
"Rarely","2007","Hesse","West Germany","608","0.429393809651199","0.403409401270121","0.455378218032278"
"Rarely","2007","Hesse","East Germany","","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","West Germany","464","0.407312233137567","0.379158767145041","0.435465699130094"
"Rarely","2007","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Rarely","2007","Baden-Württemberg","West Germany","1082","0.440111814228149","0.420629881848661","0.459593746607636"
"Rarely","2007","Baden-Württemberg","East Germany","","","",""
"Rarely","2007","Bavaria","West Germany","1313","0.416067701579227","0.39828381266345","0.433851590495003"
"Rarely","2007","Bavaria","East Germany","","","",""
"Rarely","2007","Berlin","West Germany","199","0.46004858294891","0.411746525701414","0.508350640196406"
"Rarely","2007","Berlin","East Germany","170","0.469156228851067","0.416572407008215","0.52174005069392"
"Rarely","2007","Brandenburg","West Germany","","","",""
"Rarely","2007","Brandenburg","East Germany","421","0.472047858480499","0.438760332871392","0.505335384089606"
"Rarely","2007","Mecklenburg-Western Pomerania","West Germany","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","East Germany","238","0.422934492770703","0.379761395193483","0.466107590347923"
"Rarely","2007","Saxony","West Germany","","","",""
"Rarely","2007","Saxony","East Germany","719","0.452986437228388","0.42789567573198","0.478077198724797"
"Rarely","2007","Saxony-Anhalt","West Germany","","","",""
"Rarely","2007","Saxony-Anhalt","East Germany","441","0.47880734276368","0.445574478503716","0.512040207023645"
"Rarely","2007","Thuringia","West Germany","","","",""
"Rarely","2007","Thuringia","East Germany","423","0.406154403849581","0.374332958816997","0.437975848882166"
"Never","2007","Schleswig-Holstein","West Germany","226","0.333026199231081","0.295747779551058","0.370304618911104"
"Never","2007","Schleswig-Holstein","East Germany","","","",""
"Never","2007","Hamburg","West Germany","70","0.269834350127786","0.219268006462542","0.320400693793029"
"Never","2007","Hamburg","East Germany","","","",""
"Never","2007","Lower Saxony","West Germany","567","0.353189695760909","0.331297143446409","0.375082248075409"
"Never","2007","Lower Saxony","East Germany","","","",""
"Never","2007","Bremen","West Germany","37","0.240451189413964","0.171130484241946","0.309771894585983"
"Never","2007","Bremen","East Germany","","","",""
"Never","2007","North Rhine-Westphalia","West Germany","1396","0.350772517341482","0.336341964218782","0.365203070464182"
"Never","2007","North Rhine-Westphalia","East Germany","","","",""
"Never","2007","Hesse","West Germany","441","0.337482962353026","0.31266071173896","0.362305212967092"
"Never","2007","Hesse","East Germany","","","",""
"Never","2007","Rhineland-Palatinate,Saarland","West Germany","447","0.384232945890315","0.356361423915664","0.412104467864965"
"Never","2007","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Never","2007","Baden-Württemberg","West Germany","760","0.305239764329503","0.287166445993698","0.323313082665308"
"Never","2007","Baden-Württemberg","East Germany","","","",""
"Never","2007","Bavaria","West Germany","894","0.353739538120464","0.336488744409271","0.370990331831658"
"Never","2007","Bavaria","East Germany","","","",""
"Never","2007","Berlin","West Germany","73","0.226738923359284","0.186158875772771","0.267318970945796"
"Never","2007","Berlin","East Germany","74","0.25299142158575","0.207185066654942","0.298797776516558"
"Never","2007","Brandenburg","West Germany","","","",""
"Never","2007","Brandenburg","East Germany","252","0.312632841228787","0.281722563460488","0.343543118997086"
"Never","2007","Mecklenburg-Western Pomerania","West Germany","","","",""
"Never","2007","Mecklenburg-Western Pomerania","East Germany","157","0.381129630154444","0.338687194366818","0.42357206594207"
"Never","2007","Saxony","West Germany","","","",""
"Never","2007","Saxony","East Germany","476","0.32639010504818","0.302755686814916","0.350024523281444"
"Never","2007","Saxony-Anhalt","West Germany","","","",""
"Never","2007","Saxony-Anhalt","East Germany","259","0.350233668754417","0.318498137187122","0.381969200321712"
"Never","2007","Thuringia","West Germany","","","",""
"Never","2007","Thuringia","East Germany","302","0.354157310205073","0.323168919470596","0.385145700939549"
"Daily","2008","Schleswig-Holstein","West Germany","","","",""
"Daily","2008","Schleswig-Holstein","East Germany","","","",""
"Daily","2008","Hamburg","West Germany","","","",""
"Daily","2008","Hamburg","East Germany","","","",""
"Daily","2008","Lower Saxony","West Germany","1","","",""
"Daily","2008","Lower Saxony","East Germany","","","",""
"Daily","2008","Bremen","West Germany","1","","",""
"Daily","2008","Bremen","East Germany","","","",""
"Daily","2008","North Rhine-Westphalia","West Germany","1","","",""
"Daily","2008","North Rhine-Westphalia","East Germany","","","",""
"Daily","2008","Hesse","West Germany","","","",""
"Daily","2008","Hesse","East Germany","","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","West Germany","1","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Daily","2008","Baden-Württemberg","West Germany","1","","",""
"Daily","2008","Baden-Württemberg","East Germany","","","",""
"Daily","2008","Bavaria","West Germany","","","",""
"Daily","2008","Bavaria","East Germany","","","",""
"Daily","2008","Berlin","West Germany","","","",""
"Daily","2008","Berlin","East Germany","1","","",""
"Daily","2008","Brandenburg","West Germany","","","",""
"Daily","2008","Brandenburg","East Germany","1","","",""
"Daily","2008","Mecklenburg-Western Pomerania","West Germany","","","",""
"Daily","2008","Mecklenburg-Western Pomerania","East Germany","1","","",""
"Daily","2008","Saxony","West Germany","","","",""
"Daily","2008","Saxony","East Germany","","","",""
"Daily","2008","Saxony-Anhalt","West Germany","","","",""
"Daily","2008","Saxony-Anhalt","East Germany","","","",""
"Daily","2008","Thuringia","West Germany","","","",""
"Daily","2008","Thuringia","East Germany","","","",""
"Min 1x per week","2008","Schleswig-Holstein","West Germany","23","","",""
"Min 1x per week","2008","Schleswig-Holstein","East Germany","","","",""
"Min 1x per week","2008","Hamburg","West Germany","15","","",""
"Min 1x per week","2008","Hamburg","East Germany","","","",""
"Min 1x per week","2008","Lower Saxony","West Germany","44","0.02816702056661","0.0204153494478013","0.0359186916854187"
"Min 1x per week","2008","Lower Saxony","East Germany","","","",""
"Min 1x per week","2008","Bremen","West Germany","1","","",""
"Min 1x per week","2008","Bremen","East Germany","","","",""
"Min 1x per week","2008","North Rhine-Westphalia","West Germany","112","0.0265144069733168","0.0214927498057066","0.031536064140927"
"Min 1x per week","2008","North Rhine-Westphalia","East Germany","","","",""
"Min 1x per week","2008","Hesse","West Germany","49","0.0369425509144481","0.0267594529095815","0.0471256489193146"
"Min 1x per week","2008","Hesse","East Germany","","","",""
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","West Germany","33","0.0260628423640293","0.0166476736923428","0.0354780110357158"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Min 1x per week","2008","Baden-Württemberg","West Germany","123","0.045268892629089","0.0368867180426484","0.0536510672155295"
"Min 1x per week","2008","Baden-Württemberg","East Germany","","","",""
"Min 1x per week","2008","Bavaria","West Germany","105","0.0446904813193077","0.0369833198770697","0.0523976427615457"
"Min 1x per week","2008","Bavaria","East Germany","","","",""
"Min 1x per week","2008","Berlin","West Germany","18","","",""
"Min 1x per week","2008","Berlin","East Germany","18","","",""
"Min 1x per week","2008","Brandenburg","West Germany","","","",""
"Min 1x per week","2008","Brandenburg","East Germany","13","","",""
"Min 1x per week","2008","Mecklenburg-Western Pomerania","West Germany","","","",""
"Min 1x per week","2008","Mecklenburg-Western Pomerania","East Germany","7","","",""
"Min 1x per week","2008","Saxony","West Germany","","","",""
"Min 1x per week","2008","Saxony","East Germany","43","0.0483510808409656","0.0372525980440308","0.0594495636379005"
"Min 1x per week","2008","Saxony-Anhalt","West Germany","","","",""
"Min 1x per week","2008","Saxony-Anhalt","East Germany","18","","",""
"Min 1x per week","2008","Thuringia","West Germany","","","",""
"Min 1x per week","2008","Thuringia","East Germany","21","","",""
"Min 1x per month","2008","Schleswig-Holstein","West Germany","63","0.129233654140284","0.101299737121095","0.157167571159473"
"Min 1x per month","2008","Schleswig-Holstein","East Germany","","","",""
"Min 1x per month","2008","Hamburg","West Germany","68","0.242986269223327","0.192840109921778","0.293132428524877"
"Min 1x per month","2008","Hamburg","East Germany","","","",""
"Min 1x per month","2008","Lower Saxony","West Germany","278","0.147178168953021","0.130579245619586","0.163777092286456"
"Min 1x per month","2008","Lower Saxony","East Germany","","","",""
"Min 1x per month","2008","Bremen","West Germany","34","0.213494113066729","0.144877109593278","0.28211111654018"
"Min 1x per month","2008","Bremen","East Germany","","","",""
"Min 1x per month","2008","North Rhine-Westphalia","West Germany","600","0.155920208625474","0.14458095964478","0.167259457606167"
"Min 1x per month","2008","North Rhine-Westphalia","East Germany","","","",""
