"pli0091_h","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2017","66 and older","West Germany","412","0.102178642784289","0.0925800536495253","0.111777231919052","3"
"Min 1x per month","2017","35-65 y.","East Germany","567","0.167020098502496","0.154805282500853","0.17923491450414","3"
"Min 1x per month","2017","66 and older","East Germany","118","0.0883985425081732","0.0726047198219576","0.104192365194389","3"
"Min 1x per week","2017","16-34 y.","West Germany","550","0.0897585148418487","0.0834693820168757","0.0960476476668218","2"
"Min 1x per week","2017","16-34 y.","East Germany","107","0.0908664235490825","0.0765531837178869","0.105179663380278","2"
"Min 1x per week","2017","35-65 y.","West Germany","382","0.0323693704713746","0.0294465172075804","0.0352922237351689","2"
"Min 1x per week","2017","35-65 y.","East Germany","84","0.0260433408146465","0.0208277505849594","0.0312589310443336","2"
"Min 1x per week","2017","66 and older","West Germany","91","0.0216038617824943","0.0169964669461995","0.0262112566187892","2"
"Min 1x per week","2017","66 and older","East Germany","22","","","","2"
"Never","2017","16-34 y.","West Germany","2457","0.114994525806813","0.107975348914241","0.122013702699385","5"
"Never","2017","16-34 y.","East Germany","435","0.146280826966681","0.128682410013163","0.163879243920199","5"
"Never","2017","35-65 y.","West Germany","4285","0.235971198392424","0.228958753729707","0.242983643055141","5"
"Never","2017","35-65 y.","East Germany","1060","0.252757283576698","0.238525216393863","0.266989350759533","5"
"Never","2017","66 and older","West Germany","1995","0.558366921595604","0.542629883008372","0.574103960182836","5"
"Never","2017","66 and older","East Germany","614","0.55091194833509","0.523238132509774","0.578585764160406","5"
"Rarely","2017","16-34 y.","West Germany","2672","0.40350119793255","0.392706715407563","0.414295680457536","4"
"Rarely","2017","16-34 y.","East Germany","593","0.413002205994499","0.38848241282962","0.437521999159378","4"
"Rarely","2017","35-65 y.","East Germany","1871","0.554179277106159","0.537901669798936","0.570456884413383","4"
"Rarely","2017","35-65 y.","West Germany","6899","0.530114082470309","0.52187144938013","0.538356715560489","4"
"Rarely","2017","66 and older","East Germany","487","0.346001208242381","0.319535136772926","0.372467279711837","4"
"Rarely","2017","66 and older","West Germany","1327","0.317850573837613","0.303094064728452","0.332607082946773","4"
"Daily","2018","16-34 y.","West Germany","3","","","","1"
"Daily","2018","16-34 y.","East Germany","","","","","1"
"Daily","2018","35-65 y.","West Germany","9","","","","1"
"Daily","2018","35-65 y.","East Germany","","","","","1"
"Daily","2018","66 and older","West Germany","","","","","1"
"Daily","2018","66 and older","East Germany","","","","","1"
"Min 1x per month","2018","16-34 y.","West Germany","224","0.157525347547737","0.140452465847231","0.174598229248243","3"
"Min 1x per month","2018","35-65 y.","West Germany","83","0.0821836320070803","0.0683172861154767","0.0960499778986838","3"
"Min 1x per month","2018","16-34 y.","East Germany","34","0.168609281631791","0.125368337083733","0.21185022617985","3"
"Min 1x per month","2018","66 and older","West Germany","1","","","","3"
"Min 1x per month","2018","35-65 y.","East Germany","17","","","","3"
"Min 1x per month","2018","66 and older","East Germany","","","","","3"
"Min 1x per week","2018","16-34 y.","West Germany","47","0.0399376669955466","0.0307608040112467","0.0491145299798464","2"
"Min 1x per week","2018","16-34 y.","East Germany","4","","","","2"
"Min 1x per week","2018","35-65 y.","East Germany","3","","","","2"
"Min 1x per week","2018","66 and older","East Germany","","","","","2"
"Min 1x per week","2018","66 and older","West Germany","","","","","2"
"Min 1x per week","2018","35-65 y.","West Germany","25","","","","2"
"Never","2018","16-34 y.","West Germany","1078","0.554580269992338","0.531287554670344","0.577872985314332","5"
"Never","2018","16-34 y.","East Germany","197","0.628459497601504","0.572651868050049","0.684267127152958","5"
"Never","2018","35-65 y.","West Germany","1123","0.727036137868027","0.704544450347453","0.749527825388601","5"
"Never","2018","35-65 y.","East Germany","211","0.815206097672229","0.768386933568943","0.862025261775514","5"
"Never","2018","66 and older","West Germany","26","","","","5"
"Never","2018","66 and older","East Germany","1","","","","5"
"Rarely","2018","16-34 y.","West Germany","397","0.247006397330748","0.22679469329098","0.267218101370515","4"
"Rarely","2018","16-34 y.","East Germany","53","0.193945136273791","0.148281173749375","0.239609098798206","4"
"Rarely","2018","35-65 y.","West Germany","267","0.171626027503549","0.152589126017789","0.190662928989309","4"
"Rarely","2018","35-65 y.","East Germany","33","0.121844461356572","0.0823864906375353","0.161302432075608","4"
"Rarely","2018","66 and older","West Germany","3","","","","4"
"Rarely","2018","66 and older","East Germany","","","","","4"
"Daily","2019","16-34 y.","West Germany","5","","","","1"
"Daily","2019","16-34 y.","East Germany","1","","","","1"
"Daily","2019","35-65 y.","West Germany","6","","","","1"
"Daily","2019","35-65 y.","East Germany","1","","","","1"
"Daily","2019","66 and older","West Germany","6","","","","1"
"Daily","2019","66 and older","East Germany","","","","","1"
"Min 1x per month","2019","16-34 y.","West Germany","1835","0.373112104022107","0.36084918818808","0.385375019856134","3"
"Min 1x per month","2019","16-34 y.","East Germany","350","0.340063415360501","0.313315765705132","0.366811065015869","3"
"Min 1x per month","2019","35-65 y.","West Germany","2464","0.196255741320484","0.189521343991513","0.202990138649456","3"
"Min 1x per month","2019","66 and older","West Germany","430","0.0978100877731826","0.0885309805895096","0.107089194956856","3"
"Min 1x per month","2019","35-65 y.","East Germany","583","0.166102510382343","0.153823405945884","0.178381614818802","3"
"Min 1x per month","2019","66 and older","East Germany","114","0.0691108442034431","0.0553913590981014","0.0828303293087849","3"
"Min 1x per week","2019","16-34 y.","West Germany","249","0.0456188215432819","0.0403281341651765","0.0509095089213873","2"
"Min 1x per week","2019","16-34 y.","East Germany","49","0.0446104498358927","0.0329540855333252","0.0562668141384602","2"
"Min 1x per week","2019","66 and older","East Germany","11","","","","2"
"Min 1x per week","2019","35-65 y.","East Germany","49","0.0137152226055648","0.00987793052521236","0.0175525146859171","2"
"Min 1x per week","2019","66 and older","West Germany","48","0.00960567624395022","0.00655895004340498","0.0126524024444955","2"
"Min 1x per week","2019","35-65 y.","West Germany","171","0.0125487812669595","0.0106612801870539","0.0144362823468651","2"
"Never","2019","16-34 y.","West Germany","1622","0.137966641314764","0.129222277501935","0.146711005127593","5"
"Never","2019","16-34 y.","East Germany","328","0.136336054840285","0.116961473632347","0.155710636048223","5"
"Never","2019","35-65 y.","West Germany","4112","0.277943940994911","0.270347806022751","0.285540075967071","5"
"Never","2019","35-65 y.","East Germany","991","0.28058574883257","0.26576245952937","0.29540903813577","5"
"Never","2019","66 and older","West Germany","2102","0.583124315823602","0.567723304456421","0.598525327190782","5"
"Never","2019","66 and older","East Germany","697","0.602099213888335","0.57562414147467","0.628574286302","5"
"Rarely","2019","16-34 y.","West Germany","2264","0.443069876227429","0.430474370704086","0.455665381750771","4"
"Rarely","2019","35-65 y.","West Germany","6608","0.512726898410571","0.504251543785199","0.521202253035943","4"
"Rarely","2019","16-34 y.","East Germany","477","0.477115320293351","0.448914015178235","0.505316625408466","4"
"Rarely","2019","35-65 y.","East Germany","1905","0.539532787342536","0.523087913780545","0.555977660904526","4"
"Rarely","2019","66 and older","East Germany","491","0.318160905624765","0.292967894156701","0.343353917092829","4"
"Rarely","2019","66 and older","West Germany","1351","0.307578334821201","0.293162872398378","0.321993797244023","4"
