"pli0091_h","year","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2018","secondary school degree","1","","",""
"Min 1x per week","2018","college entrance qualification","","","",""
"Min 1x per week","2018","Other degree","45","0.0300650274661722","0.0225940656519606","0.0375359892803837"
"Min 1x per week","2018","no degree/no degree yet","24","","",""
"Min 1x per month","2018","lower secondary degree","9","","",""
"Min 1x per month","2018","secondary school degree","4","","",""
"Min 1x per month","2018","college entrance qualification","2","","",""
"Min 1x per month","2018","Other degree","185","0.121270149568836","0.106988477681852","0.13555182145582"
"Min 1x per month","2018","no degree/no degree yet","131","0.142441190195671","0.124262873210549","0.160619507180793"
"Rarely","2018","lower secondary degree","13","","",""
"Rarely","2018","secondary school degree","8","","",""
"Rarely","2018","college entrance qualification","4","","",""
"Rarely","2018","Other degree","427","0.23358676457343","0.215075758706503","0.252097770440357"
"Rarely","2018","no degree/no degree yet","221","0.172722617931354","0.153061685974286","0.192383549888423"
"Never","2018","lower secondary degree","14","","",""
"Never","2018","secondary school degree","6","","",""
"Never","2018","college entrance qualification","9","","",""
"Never","2018","Other degree","1344","0.611940935430202","0.590621383446996","0.633260487413407"
"Never","2018","no degree/no degree yet","1040","0.656721161007881","0.632025654364999","0.681416667650764"
"Daily","2019","lower secondary degree","5","","",""
"Daily","2019","secondary school degree","1","","",""
"Daily","2019","college entrance qualification","2","","",""
"Daily","2019","Other degree","2","","",""
"Daily","2019","no degree/no degree yet","6","","",""
"Min 1x per week","2019","lower secondary degree","58","0.00956508478063139","0.00696399883967594","0.0121661707215868"
"Min 1x per week","2019","secondary school degree","138","0.0178047874589593","0.0148057342942194","0.0208038406236991"
"Min 1x per week","2019","college entrance qualification","235","0.0294357485799871","0.0258586568774302","0.0330128402825441"
"Min 1x per week","2019","Other degree","60","0.0150347846448562","0.0114155875977566","0.0186539816919557"
"Min 1x per week","2019","no degree/no degree yet","43","0.0226593385842858","0.0163066233820027","0.0290120537865689"
"Min 1x per month","2019","lower secondary degree","645","0.11778708298826","0.109172527786545","0.126401638189975"
"Min 1x per month","2019","secondary school degree","1568","0.214669667551163","0.205357980126976","0.223981354975349"
"Min 1x per month","2019","college entrance qualification","2374","0.280240274291311","0.270735552011521","0.289744996571102"
"Min 1x per month","2019","Other degree","549","0.146931348427416","0.136401978114192","0.157460718740641"
"Min 1x per month","2019","no degree/no degree yet","257","0.209884623655746","0.192500677985147","0.227268569326345"
"Rarely","2019","lower secondary degree","2118","0.369860528849701","0.356959193799278","0.382761863900125"
"Rarely","2019","secondary school degree","3967","0.503975111544117","0.49263615371298","0.515314069375254"
"Rarely","2019","college entrance qualification","4741","0.525347444386526","0.514779473462765","0.535915415310287"
"Rarely","2019","Other degree","1270","0.359078561715336","0.344810981789107","0.373346141641566"
"Rarely","2019","no degree/no degree yet","463","0.284618381355858","0.265355859323334","0.303880903388382"
"Never","2019","lower secondary degree","2553","0.50200971145033","0.488647946891029","0.515371476009632"
"Never","2019","secondary school degree","1795","0.263051961246033","0.253066777363057","0.27303714512901"
"Never","2019","college entrance qualification","1225","0.164951456967774","0.157097033267114","0.172805880668435"
"Never","2019","Other degree","2462","0.478889368677395","0.464032210710445","0.493746526644344"
"Never","2019","no degree/no degree yet","1339","0.473606446069378","0.45229186155637","0.494921030582386"
