"pli0091_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Rarely","2004","Berlin","Urban Area","","","",""
"Rarely","2004","Berlin","Rural Area","","","",""
"Rarely","2004","Brandenburg","Urban Area","","","",""
"Rarely","2004","Brandenburg","Rural Area","","","",""
"Rarely","2004","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Rarely","2004","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Rarely","2004","Saxony","Urban Area","","","",""
"Rarely","2004","Saxony","Rural Area","","","",""
"Rarely","2004","Saxony-Anhalt","Urban Area","","","",""
"Rarely","2004","Saxony-Anhalt","Rural Area","","","",""
"Rarely","2004","Thuringia","Urban Area","","","",""
"Rarely","2004","Thuringia","Rural Area","","","",""
"Never","2004","Schleswig-Holstein","Urban Area","","","",""
"Never","2004","Schleswig-Holstein","Rural Area","","","",""
"Never","2004","Hamburg","Urban Area","","","",""
"Never","2004","Hamburg","Rural Area","","","",""
"Never","2004","Lower Saxony","Urban Area","","","",""
"Never","2004","Lower Saxony","Rural Area","","","",""
"Never","2004","Bremen","Urban Area","","","",""
"Never","2004","Bremen","Rural Area","","","",""
"Never","2004","North Rhine-Westphalia","Urban Area","","","",""
"Never","2004","North Rhine-Westphalia","Rural Area","","","",""
"Never","2004","Hesse","Urban Area","","","",""
"Never","2004","Hesse","Rural Area","","","",""
"Never","2004","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Never","2004","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Never","2004","Baden-Württemberg","Urban Area","","","",""
"Never","2004","Baden-Württemberg","Rural Area","","","",""
"Never","2004","Bavaria","Urban Area","","","",""
"Never","2004","Bavaria","Rural Area","","","",""
"Never","2004","Berlin","Urban Area","","","",""
"Never","2004","Berlin","Rural Area","","","",""
"Never","2004","Brandenburg","Urban Area","","","",""
"Never","2004","Brandenburg","Rural Area","","","",""
"Never","2004","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Never","2004","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Never","2004","Saxony","Urban Area","","","",""
"Never","2004","Saxony","Rural Area","","","",""
"Never","2004","Saxony-Anhalt","Urban Area","","","",""
"Never","2004","Saxony-Anhalt","Rural Area","","","",""
"Never","2004","Thuringia","Urban Area","","","",""
"Never","2004","Thuringia","Rural Area","","","",""
"Daily","2005","Schleswig-Holstein","Urban Area","","","",""
"Daily","2005","Schleswig-Holstein","Rural Area","","","",""
"Daily","2005","Hamburg","Urban Area","","","",""
"Daily","2005","Hamburg","Rural Area","","","",""
"Daily","2005","Lower Saxony","Urban Area","","","",""
"Daily","2005","Lower Saxony","Rural Area","","","",""
"Daily","2005","Bremen","Urban Area","","","",""
"Daily","2005","Bremen","Rural Area","","","",""
"Daily","2005","North Rhine-Westphalia","Urban Area","","","",""
"Daily","2005","North Rhine-Westphalia","Rural Area","","","",""
"Daily","2005","Hesse","Urban Area","","","",""
"Daily","2005","Hesse","Rural Area","","","",""
"Daily","2005","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Daily","2005","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Daily","2005","Baden-Württemberg","Urban Area","","","",""
"Daily","2005","Baden-Württemberg","Rural Area","","","",""
"Daily","2005","Bavaria","Urban Area","","","",""
"Daily","2005","Bavaria","Rural Area","","","",""
"Daily","2005","Berlin","Urban Area","","","",""
"Daily","2005","Berlin","Rural Area","","","",""
"Daily","2005","Brandenburg","Urban Area","","","",""
"Daily","2005","Brandenburg","Rural Area","","","",""
"Daily","2005","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Daily","2005","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Daily","2005","Saxony","Urban Area","","","",""
"Daily","2005","Saxony","Rural Area","","","",""
"Daily","2005","Saxony-Anhalt","Urban Area","","","",""
"Daily","2005","Saxony-Anhalt","Rural Area","","","",""
"Daily","2005","Thuringia","Urban Area","","","",""
"Daily","2005","Thuringia","Rural Area","","","",""
"Min 1x per week","2005","Schleswig-Holstein","Urban Area","16","","",""
"Min 1x per week","2005","Schleswig-Holstein","Rural Area","25","","",""
"Min 1x per week","2005","Hamburg","Urban Area","27","","",""
"Min 1x per week","2005","Hamburg","Rural Area","","","",""
"Min 1x per week","2005","Lower Saxony","Urban Area","67","0.0618900700798023","0.0462087795469114","0.0775713606126933"
"Min 1x per week","2005","Lower Saxony","Rural Area","47","0.0407351661846829","0.027644852732468","0.0538254796368978"
"Min 1x per week","2005","Bremen","Urban Area","6","","",""
"Min 1x per week","2005","Bremen","Rural Area","","","",""
"Min 1x per week","2005","North Rhine-Westphalia","Urban Area","254","0.0600488714615988","0.0529053922171867","0.0671923507060108"
"Min 1x per week","2005","North Rhine-Westphalia","Rural Area","1","","",""
"Min 1x per week","2005","Hesse","Urban Area","64","0.0538466829301312","0.0406158427072152","0.0670775231530473"
"Min 1x per week","2005","Hesse","Rural Area","21","","",""
"Min 1x per week","2005","Rhineland-Palatinate,Saarland","Urban Area","65","0.0673029419876509","0.0513117965746733","0.0832940874006284"
"Min 1x per week","2005","Rhineland-Palatinate,Saarland","Rural Area","13","","",""
"Min 1x per week","2005","Baden-Württemberg","Urban Area","205","0.0767468462953243","0.0658988146426664","0.0875948779479822"
"Min 1x per week","2005","Baden-Württemberg","Rural Area","18","","",""
"Min 1x per week","2005","Bavaria","Urban Area","105","0.055585087647079","0.0437347305787829","0.067435444715375"
"Min 1x per week","2005","Bavaria","Rural Area","107","0.074748352322112","0.0612586486799433","0.0882380559642806"
"Min 1x per week","2005","Berlin","Urban Area","57","0.0724091202908305","0.053947278632949","0.0908709619487121"
"Min 1x per week","2005","Berlin","Rural Area","","","",""
"Min 1x per week","2005","Brandenburg","Urban Area","6","","",""
"Min 1x per week","2005","Brandenburg","Rural Area","44","0.0391695088154673","0.0258013596993773","0.0525376579315573"
"Min 1x per week","2005","Mecklenburg-Western Pomerania","Urban Area","6","","",""
"Min 1x per week","2005","Mecklenburg-Western Pomerania","Rural Area","19","","",""
"Min 1x per week","2005","Saxony","Urban Area","34","0.0650834847513824","0.0476149884953674","0.0825519810073974"
"Min 1x per week","2005","Saxony","Rural Area","46","0.066915065795935","0.0491734508777185","0.0846566807141515"
"Min 1x per week","2005","Saxony-Anhalt","Urban Area","15","","",""
"Min 1x per week","2005","Saxony-Anhalt","Rural Area","41","0.0468348816781323","0.0306418561368586","0.063027907219406"
"Min 1x per week","2005","Thuringia","Urban Area","12","","",""
"Min 1x per week","2005","Thuringia","Rural Area","37","0.0471293645511593","0.0304081325401862","0.0638505965621325"
"Min 1x per month","2005","Schleswig-Holstein","Urban Area","68","0.266415807200219","0.214634375712561","0.318197238687877"
"Min 1x per month","2005","Schleswig-Holstein","Rural Area","76","0.191758942597447","0.151860076164654","0.23165780903024"
"Min 1x per month","2005","Hamburg","Urban Area","68","0.184843948969317","0.140245003098936","0.229442894839698"
"Min 1x per month","2005","Hamburg","Rural Area","","","",""
"Min 1x per month","2005","Lower Saxony","Urban Area","188","0.177247912596396","0.152395445438754","0.202100379754038"
"Min 1x per month","2005","Lower Saxony","Rural Area","155","0.188988160881391","0.163062673215228","0.214913648547554"
"Min 1x per month","2005","Bremen","Urban Area","35","0.260339173327436","0.189159214388528","0.331519132266344"
"Min 1x per month","2005","Bremen","Rural Area","","","",""
"Min 1x per month","2005","North Rhine-Westphalia","Urban Area","760","0.154189302698213","0.143330837732799","0.165047767663627"
"Min 1x per month","2005","North Rhine-Westphalia","Rural Area","16","","",""
"Min 1x per month","2005","Hesse","Urban Area","213","0.168063665043729","0.146145249786861","0.189982080300598"
"Min 1x per month","2005","Hesse","Rural Area","53","0.217365485852696","0.165928630971706","0.268802340733686"
"Min 1x per month","2005","Rhineland-Palatinate,Saarland","Urban Area","129","0.131077151659258","0.109537119321221","0.152617183997294"
"Min 1x per month","2005","Rhineland-Palatinate,Saarland","Rural Area","37","0.123962669932811","0.0861002503638109","0.161825089501812"
"Min 1x per month","2005","Baden-Württemberg","Urban Area","447","0.189982427827455","0.173995529554673","0.205969326100236"
"Min 1x per month","2005","Baden-Württemberg","Rural Area","33","0.171472629178586","0.120972552462588","0.221972705894584"
"Min 1x per month","2005","Bavaria","Urban Area","292","0.214354671631993","0.193129529176628","0.235579814087357"
"Min 1x per month","2005","Bavaria","Rural Area","264","0.156224295655961","0.137600874748228","0.174847716563693"
"Min 1x per month","2005","Berlin","Urban Area","212","0.272987317643232","0.241252034288501","0.304722600997963"
"Min 1x per month","2005","Berlin","Rural Area","","","",""
"Min 1x per month","2005","Brandenburg","Urban Area","15","","",""
"Min 1x per month","2005","Brandenburg","Rural Area","111","0.145321470017022","0.121036357577682","0.169606582456362"
"Min 1x per month","2005","Mecklenburg-Western Pomerania","Urban Area","21","","",""
"Min 1x per month","2005","Mecklenburg-Western Pomerania","Rural Area","75","0.167337236180968","0.132259276041847","0.20241519632009"
"Min 1x per month","2005","Saxony","Urban Area","145","0.196105556196997","0.167987961336944","0.22422315105705"
"Min 1x per month","2005","Saxony","Rural Area","121","0.165961953016934","0.139545907446244","0.192377998587624"
"Min 1x per month","2005","Saxony-Anhalt","Urban Area","53","0.188589090719053","0.138468190029519","0.238709991408588"
"Min 1x per month","2005","Saxony-Anhalt","Rural Area","101","0.159232914656959","0.131190623775999","0.187275205537919"
"Min 1x per month","2005","Thuringia","Urban Area","55","0.208789489995024","0.160664223203986","0.256914756786062"
"Min 1x per month","2005","Thuringia","Rural Area","95","0.129433702571782","0.102946864196657","0.155920540946906"
"Rarely","2005","Schleswig-Holstein","Urban Area","124","0.406122652634727","0.348599052003806","0.463646253265649"
"Rarely","2005","Schleswig-Holstein","Rural Area","170","0.520103756281978","0.469471071025979","0.570736441537977"
"Rarely","2005","Hamburg","Urban Area","128","0.403282094532928","0.346919548707926","0.45964464035793"
"Rarely","2005","Hamburg","Rural Area","","","",""
"Rarely","2005","Lower Saxony","Urban Area","388","0.419276858649612","0.387163963578731","0.451389753720492"
"Rarely","2005","Lower Saxony","Rural Area","396","0.403702736316708","0.371212094330664","0.436193378302751"
"Rarely","2005","Bremen","Urban Area","72","0.472413377765736","0.391433028739403","0.55339372679207"
"Rarely","2005","Bremen","Rural Area","","","",""
"Rarely","2005","North Rhine-Westphalia","Urban Area","1897","0.432114285263583","0.417219490978964","0.447009079548203"
"Rarely","2005","North Rhine-Westphalia","Rural Area","53","0.5551712789584","0.460118822071296","0.650223735845503"
"Rarely","2005","Hesse","Urban Area","506","0.439517192083693","0.410423671981363","0.468610712186023"
"Rarely","2005","Hesse","Rural Area","100","0.40043912590772","0.339333034020657","0.461545217794783"
"Rarely","2005","Rhineland-Palatinate,Saarland","Urban Area","349","0.372699284747321","0.34183832588357","0.403560243611072"
"Rarely","2005","Rhineland-Palatinate,Saarland","Rural Area","117","0.361132293776542","0.305944856465002","0.416319731088082"
"Rarely","2005","Baden-Württemberg","Urban Area","928","0.412969418014816","0.392903936598616","0.433034899431016"
"Rarely","2005","Baden-Württemberg","Rural Area","89","0.442703676554598","0.376154780177637","0.509252572931559"
"Rarely","2005","Bavaria","Urban Area","623","0.387721241168466","0.36252096705463","0.412921515282302"
"Rarely","2005","Bavaria","Rural Area","623","0.365158522111592","0.340461474983491","0.389855569239694"
"Rarely","2005","Berlin","Urban Area","338","0.428840286277144","0.393584798841859","0.464095773712429"
"Rarely","2005","Berlin","Rural Area","","","",""
"Rarely","2005","Brandenburg","Urban Area","40","0.574319465324302","0.464590962546086","0.684047968102519"
"Rarely","2005","Brandenburg","Rural Area","407","0.493579457076568","0.459127965816405","0.528030948336731"
"Rarely","2005","Mecklenburg-Western Pomerania","Urban Area","28","","",""
"Rarely","2005","Mecklenburg-Western Pomerania","Rural Area","228","0.476488274373255","0.429553711416697","0.523422837329813"
"Rarely","2005","Saxony","Urban Area","363","0.410323069378293","0.37548903770495","0.445157101051635"
"Rarely","2005","Saxony","Rural Area","356","0.449869430478528","0.414547312559475","0.485191548397581"
"Rarely","2005","Saxony-Anhalt","Urban Area","114","0.455738996720171","0.391927068613586","0.519550924826757"
"Rarely","2005","Saxony-Anhalt","Rural Area","287","0.4214854391155","0.383640513849222","0.459330364381778"
"Rarely","2005","Thuringia","Urban Area","121","0.440852883135934","0.382065693727577","0.49964007254429"
"Rarely","2005","Thuringia","Rural Area","282","0.42576439905323","0.386749073222676","0.464779724883784"
"Never","2005","Schleswig-Holstein","Urban Area","72","0.26790232154261","0.216029266216901","0.319775376868319"
"Never","2005","Schleswig-Holstein","Rural Area","103","0.239182218856968","0.195949050696634","0.282415387017302"
"Never","2005","Hamburg","Urban Area","68","0.284087030802198","0.232271802579687","0.335902259024709"
"Never","2005","Hamburg","Rural Area","","","",""
"Never","2005","Lower Saxony","Urban Area","264","0.34158515867419","0.310721759925063","0.372448557423317"
"Never","2005","Lower Saxony","Rural Area","278","0.366573936617218","0.334664084299607","0.398483788934829"
"Never","2005","Bremen","Urban Area","33","0.233621424941915","0.164985786954748","0.302257062929083"
"Never","2005","Bremen","Rural Area","","","",""
"Never","2005","North Rhine-Westphalia","Urban Area","1338","0.353647540576605","0.339271981313017","0.368023099840193"
"Never","2005","North Rhine-Westphalia","Rural Area","35","0.33852606858737","0.248014129942543","0.429038007232197"
"Never","2005","Hesse","Urban Area","335","0.338572459942447","0.310833246606933","0.366311673277961"
"Never","2005","Hesse","Rural Area","73","0.290540350844939","0.233920764439961","0.347159937249918"
"Never","2005","Rhineland-Palatinate,Saarland","Urban Area","400","0.42892062160577","0.397332125720728","0.460509117490813"
"Never","2005","Rhineland-Palatinate,Saarland","Rural Area","124","0.47461494502455","0.417241469550306","0.531988420498793"
"Never","2005","Baden-Württemberg","Urban Area","733","0.320301307862405","0.301286241398118","0.339316374326692"
"Never","2005","Baden-Württemberg","Rural Area","74","0.341199414608067","0.2776776825978","0.404721146618335"
"Never","2005","Bavaria","Urban Area","416","0.342338999552462","0.31779755604187","0.366880443063055"
"Never","2005","Bavaria","Rural Area","466","0.403868829910335","0.378700016190082","0.429037643630589"
"Never","2005","Berlin","Urban Area","150","0.225763275788794","0.195980602052532","0.255545949525055"
"Never","2005","Berlin","Rural Area","","","",""
"Never","2005","Brandenburg","Urban Area","17","","",""
"Never","2005","Brandenburg","Rural Area","247","0.321929564090942","0.289734324180764","0.354124804001121"
"Never","2005","Mecklenburg-Western Pomerania","Urban Area","14","","",""
"Never","2005","Mecklenburg-Western Pomerania","Rural Area","113","0.324336202845569","0.280344932712677","0.36832747297846"
"Never","2005","Saxony","Urban Area","224","0.328487889673328","0.295228037668998","0.361747741677657"
"Never","2005","Saxony","Rural Area","239","0.317253550708603","0.284208716584719","0.350298384832488"
"Never","2005","Saxony-Anhalt","Urban Area","52","0.311693029277328","0.252346573020263","0.371039485534392"
"Never","2005","Saxony-Anhalt","Rural Area","225","0.372446764549409","0.335394342156774","0.409499186942044"
"Never","2005","Thuringia","Urban Area","86","0.291122716764011","0.237333355533996","0.344912077994026"
"Never","2005","Thuringia","Rural Area","203","0.397672533823829","0.359054990630121","0.436290077017537"
"Daily","2006","Schleswig-Holstein","Urban Area","","","",""
"Daily","2006","Schleswig-Holstein","Rural Area","","","",""
"Daily","2006","Hamburg","Urban Area","","","",""
"Daily","2006","Hamburg","Rural Area","","","",""
"Daily","2006","Lower Saxony","Urban Area","","","",""
"Daily","2006","Lower Saxony","Rural Area","","","",""
"Daily","2006","Bremen","Urban Area","","","",""
"Daily","2006","Bremen","Rural Area","","","",""
"Daily","2006","North Rhine-Westphalia","Urban Area","","","",""
"Daily","2006","North Rhine-Westphalia","Rural Area","","","",""
"Daily","2006","Hesse","Urban Area","","","",""
"Daily","2006","Hesse","Rural Area","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Daily","2006","Baden-Württemberg","Urban Area","","","",""
"Daily","2006","Baden-Württemberg","Rural Area","","","",""
"Daily","2006","Bavaria","Urban Area","","","",""
"Daily","2006","Bavaria","Rural Area","","","",""
"Daily","2006","Berlin","Urban Area","","","",""
"Daily","2006","Berlin","Rural Area","","","",""
"Daily","2006","Brandenburg","Urban Area","","","",""
"Daily","2006","Brandenburg","Rural Area","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Daily","2006","Saxony","Urban Area","","","",""
"Daily","2006","Saxony","Rural Area","","","",""
"Daily","2006","Saxony-Anhalt","Urban Area","","","",""
"Daily","2006","Saxony-Anhalt","Rural Area","","","",""
"Daily","2006","Thuringia","Urban Area","","","",""
"Daily","2006","Thuringia","Rural Area","","","",""
"Min 1x per week","2006","Schleswig-Holstein","Urban Area","","","",""
"Min 1x per week","2006","Schleswig-Holstein","Rural Area","","","",""
"Min 1x per week","2006","Hamburg","Urban Area","","","",""
"Min 1x per week","2006","Hamburg","Rural Area","","","",""
"Min 1x per week","2006","Lower Saxony","Urban Area","","","",""
"Min 1x per week","2006","Lower Saxony","Rural Area","","","",""
"Min 1x per week","2006","Bremen","Urban Area","","","",""
"Min 1x per week","2006","Bremen","Rural Area","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","Urban Area","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","Rural Area","","","",""
"Min 1x per week","2006","Hesse","Urban Area","","","",""
"Min 1x per week","2006","Hesse","Rural Area","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Min 1x per week","2006","Baden-Württemberg","Urban Area","","","",""
"Min 1x per week","2006","Baden-Württemberg","Rural Area","","","",""
"Min 1x per week","2006","Bavaria","Urban Area","","","",""
"Min 1x per week","2006","Bavaria","Rural Area","","","",""
"Min 1x per week","2006","Berlin","Urban Area","","","",""
"Min 1x per week","2006","Berlin","Rural Area","","","",""
"Min 1x per week","2006","Brandenburg","Urban Area","","","",""
"Min 1x per week","2006","Brandenburg","Rural Area","","","",""
"Min 1x per week","2006","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Min 1x per week","2006","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Min 1x per week","2006","Saxony","Urban Area","","","",""
"Min 1x per week","2006","Saxony","Rural Area","","","",""
"Min 1x per week","2006","Saxony-Anhalt","Urban Area","","","",""
"Min 1x per week","2006","Saxony-Anhalt","Rural Area","","","",""
"Min 1x per week","2006","Thuringia","Urban Area","","","",""
"Min 1x per week","2006","Thuringia","Rural Area","","","",""
"Min 1x per month","2006","Schleswig-Holstein","Urban Area","","","",""
"Min 1x per month","2006","Schleswig-Holstein","Rural Area","","","",""
"Min 1x per month","2006","Hamburg","Urban Area","","","",""
"Min 1x per month","2006","Hamburg","Rural Area","","","",""
"Min 1x per month","2006","Lower Saxony","Urban Area","","","",""
"Min 1x per month","2006","Lower Saxony","Rural Area","","","",""
"Min 1x per month","2006","Bremen","Urban Area","","","",""
"Min 1x per month","2006","Bremen","Rural Area","","","",""
"Min 1x per month","2006","North Rhine-Westphalia","Urban Area","","","",""
"Min 1x per month","2006","North Rhine-Westphalia","Rural Area","","","",""
"Min 1x per month","2006","Hesse","Urban Area","","","",""
"Min 1x per month","2006","Hesse","Rural Area","","","",""
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Min 1x per month","2006","Baden-Württemberg","Urban Area","","","",""
"Min 1x per month","2006","Baden-Württemberg","Rural Area","","","",""
"Min 1x per month","2006","Bavaria","Urban Area","","","",""
"Min 1x per month","2006","Bavaria","Rural Area","","","",""
"Min 1x per month","2006","Berlin","Urban Area","","","",""
"Min 1x per month","2006","Berlin","Rural Area","","","",""
"Min 1x per month","2006","Brandenburg","Urban Area","","","",""
"Min 1x per month","2006","Brandenburg","Rural Area","","","",""
"Min 1x per month","2006","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Min 1x per month","2006","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Min 1x per month","2006","Saxony","Urban Area","","","",""
"Min 1x per month","2006","Saxony","Rural Area","","","",""
"Min 1x per month","2006","Saxony-Anhalt","Urban Area","","","",""
"Min 1x per month","2006","Saxony-Anhalt","Rural Area","","","",""
"Min 1x per month","2006","Thuringia","Urban Area","","","",""
"Min 1x per month","2006","Thuringia","Rural Area","","","",""
"Rarely","2006","Schleswig-Holstein","Urban Area","","","",""
"Rarely","2006","Schleswig-Holstein","Rural Area","","","",""
"Rarely","2006","Hamburg","Urban Area","","","",""
"Rarely","2006","Hamburg","Rural Area","","","",""
"Rarely","2006","Lower Saxony","Urban Area","","","",""
"Rarely","2006","Lower Saxony","Rural Area","","","",""
"Rarely","2006","Bremen","Urban Area","","","",""
"Rarely","2006","Bremen","Rural Area","","","",""
"Rarely","2006","North Rhine-Westphalia","Urban Area","","","",""
"Rarely","2006","North Rhine-Westphalia","Rural Area","","","",""
"Rarely","2006","Hesse","Urban Area","","","",""
"Rarely","2006","Hesse","Rural Area","","","",""
"Rarely","2006","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Rarely","2006","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Rarely","2006","Baden-Württemberg","Urban Area","","","",""
"Rarely","2006","Baden-Württemberg","Rural Area","","","",""
"Rarely","2006","Bavaria","Urban Area","","","",""
"Rarely","2006","Bavaria","Rural Area","","","",""
"Rarely","2006","Berlin","Urban Area","","","",""
"Rarely","2006","Berlin","Rural Area","","","",""
"Rarely","2006","Brandenburg","Urban Area","","","",""
"Rarely","2006","Brandenburg","Rural Area","","","",""
"Rarely","2006","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Rarely","2006","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Rarely","2006","Saxony","Urban Area","","","",""
"Rarely","2006","Saxony","Rural Area","","","",""
"Rarely","2006","Saxony-Anhalt","Urban Area","","","",""
"Rarely","2006","Saxony-Anhalt","Rural Area","","","",""
"Rarely","2006","Thuringia","Urban Area","","","",""
"Rarely","2006","Thuringia","Rural Area","","","",""
"Never","2006","Schleswig-Holstein","Urban Area","","","",""
"Never","2006","Schleswig-Holstein","Rural Area","","","",""
"Never","2006","Hamburg","Urban Area","","","",""
"Never","2006","Hamburg","Rural Area","","","",""
"Never","2006","Lower Saxony","Urban Area","","","",""
"Never","2006","Lower Saxony","Rural Area","","","",""
"Never","2006","Bremen","Urban Area","","","",""
"Never","2006","Bremen","Rural Area","","","",""
"Never","2006","North Rhine-Westphalia","Urban Area","","","",""
"Never","2006","North Rhine-Westphalia","Rural Area","","","",""
"Never","2006","Hesse","Urban Area","","","",""
"Never","2006","Hesse","Rural Area","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Never","2006","Baden-Württemberg","Urban Area","","","",""
"Never","2006","Baden-Württemberg","Rural Area","","","",""
"Never","2006","Bavaria","Urban Area","","","",""
"Never","2006","Bavaria","Rural Area","","","",""
"Never","2006","Berlin","Urban Area","","","",""
"Never","2006","Berlin","Rural Area","","","",""
"Never","2006","Brandenburg","Urban Area","","","",""
"Never","2006","Brandenburg","Rural Area","","","",""
"Never","2006","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Never","2006","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Never","2006","Saxony","Urban Area","","","",""
"Never","2006","Saxony","Rural Area","","","",""
"Never","2006","Saxony-Anhalt","Urban Area","","","",""
"Never","2006","Saxony-Anhalt","Rural Area","","","",""
"Never","2006","Thuringia","Urban Area","","","",""
"Never","2006","Thuringia","Rural Area","","","",""
"Daily","2007","Schleswig-Holstein","Urban Area","","","",""
"Daily","2007","Schleswig-Holstein","Rural Area","","","",""
"Daily","2007","Hamburg","Urban Area","","","",""
"Daily","2007","Hamburg","Rural Area","","","",""
"Daily","2007","Lower Saxony","Urban Area","","","",""
"Daily","2007","Lower Saxony","Rural Area","","","",""
"Daily","2007","Bremen","Urban Area","","","",""
"Daily","2007","Bremen","Rural Area","","","",""
"Daily","2007","North Rhine-Westphalia","Urban Area","","","",""
"Daily","2007","North Rhine-Westphalia","Rural Area","","","",""
"Daily","2007","Hesse","Urban Area","","","",""
"Daily","2007","Hesse","Rural Area","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Daily","2007","Baden-Württemberg","Urban Area","","","",""
"Daily","2007","Baden-Württemberg","Rural Area","","","",""
"Daily","2007","Bavaria","Urban Area","","","",""
"Daily","2007","Bavaria","Rural Area","","","",""
"Daily","2007","Berlin","Urban Area","","","",""
"Daily","2007","Berlin","Rural Area","","","",""
"Daily","2007","Brandenburg","Urban Area","","","",""
"Daily","2007","Brandenburg","Rural Area","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Daily","2007","Saxony","Urban Area","","","",""
"Daily","2007","Saxony","Rural Area","","","",""
"Daily","2007","Saxony-Anhalt","Urban Area","","","",""
"Daily","2007","Saxony-Anhalt","Rural Area","","","",""
"Daily","2007","Thuringia","Urban Area","","","",""
"Daily","2007","Thuringia","Rural Area","","","",""
"Min 1x per week","2007","Schleswig-Holstein","Urban Area","16","","",""
"Min 1x per week","2007","Schleswig-Holstein","Rural Area","22","","",""
"Min 1x per week","2007","Hamburg","Urban Area","23","","",""
"Min 1x per week","2007","Hamburg","Rural Area","","","",""
"Min 1x per week","2007","Lower Saxony","Urban Area","56","0.0664349738025359","0.0503511633344227","0.0825187842706492"
"Min 1x per week","2007","Lower Saxony","Rural Area","53","0.0571637969553563","0.0420801605896986","0.072247433321014"
"Min 1x per week","2007","Bremen","Urban Area","9","","",""
"Min 1x per week","2007","Bremen","Rural Area","","","",""
"Min 1x per week","2007","North Rhine-Westphalia","Urban Area","204","0.0457318674154637","0.039333549483857","0.0521301853470704"
"Min 1x per week","2007","North Rhine-Westphalia","Rural Area","5","","",""
"Min 1x per week","2007","Hesse","Urban Area","63","0.048986625258108","0.0364901407446661","0.0614831097715498"
"Min 1x per week","2007","Hesse","Rural Area","22","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","Urban Area","49","0.0559295630459789","0.0408160814884355","0.0710430446035224"
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","Rural Area","9","","",""
"Min 1x per week","2007","Baden-Württemberg","Urban Area","186","0.0719963775070461","0.0613701641484092","0.082622590865683"
"Min 1x per week","2007","Baden-Württemberg","Rural Area","19","","",""
"Min 1x per week","2007","Bavaria","Urban Area","88","0.0666804209828904","0.053654544693525","0.0797062972722557"
"Min 1x per week","2007","Bavaria","Rural Area","96","0.0541542305128241","0.0428580334091565","0.0654504276164917"
"Min 1x per week","2007","Berlin","Urban Area","52","0.0672602531547574","0.0493939743925508","0.085126531916964"
"Min 1x per week","2007","Berlin","Rural Area","","","",""
"Min 1x per week","2007","Brandenburg","Urban Area","5","","",""
"Min 1x per week","2007","Brandenburg","Rural Area","41","0.0472261596289528","0.032424997458346","0.0620273217995595"
"Min 1x per week","2007","Mecklenburg-Western Pomerania","Urban Area","4","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","Rural Area","14","","",""
"Min 1x per week","2007","Saxony","Urban Area","35","0.0556462168877938","0.0393377781191573","0.0719546556564303"
"Min 1x per week","2007","Saxony","Rural Area","38","0.0521118392878368","0.0362374380479159","0.0679862405277577"
"Min 1x per week","2007","Saxony-Anhalt","Urban Area","11","","",""
