"ple0182","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, vegetarian","2016","Not Employed","(0) in school","20","","",""
"Yes, vegetarian","2016","Not Employed","(1a) inadequately completed","5","","",""
"Yes, vegetarian","2016","Not Employed","(1b) general elementary school","15","","",""
"Yes, vegetarian","2016","Not Employed","(1c) basic vocational qualification","49","0.0284895092250462","0.0217502274423777","0.0352287910077148"
"Yes, vegetarian","2016","Not Employed","(2b) intermediate general qualification","17","","",""
"Yes, vegetarian","2016","Not Employed","(2a) intermediate vocational","50","0.0499365227394081","0.0382040498649137","0.0616689956139024"
"Yes, vegetarian","2016","Not Employed","(2c_gen) general maturity certificate","48","0.103858517750409","0.0750567723772218","0.132660263123596"
"Yes, vegetarian","2016","Not Employed","(2c_voc) vocational maturity certificate","22","","",""
"Yes, vegetarian","2016","Not Employed","(3a) lower tertiary education","19","","",""
"Yes, vegetarian","2016","Not Employed","(3b) higher tertiary education","73","0.0987441712699811","0.0799611270752952","0.117527215464667"
"Yes, vegetarian","2016","Employed","(0) in school","8","","",""
"Yes, vegetarian","2016","Employed","(1a) inadequately completed","2","","",""
"Yes, vegetarian","2016","Employed","(1b) general elementary school","10","","",""
"Yes, vegetarian","2016","Employed","(1c) basic vocational qualification","62","0.0247272619563737","0.01889983330209","0.0305546906106574"
"Yes, vegetarian","2016","Employed","(2b) intermediate general qualification","14","","",""
"Yes, vegetarian","2016","Employed","(2a) intermediate vocational","151","0.0383840991821235","0.0324340120540431","0.044334186310204"
"Yes, vegetarian","2016","Employed","(2c_gen) general maturity certificate","68","0.111815861984019","0.0902854972062889","0.133346226761748"
"Yes, vegetarian","2016","Employed","(2c_voc) vocational maturity certificate","130","0.0664695627853163","0.0554891059601527","0.0774500196104799"
"Yes, vegetarian","2016","Employed","(3a) lower tertiary education","102","0.0951236471843383","0.079218079891204","0.111029214477472"
"Yes, vegetarian","2016","Employed","(3b) higher tertiary education","275","0.0871083097091508","0.0771655196020477","0.0970510998162538"
"Yes, vegan","2016","Not Employed","(0) in school","1","","",""
"Yes, vegan","2016","Not Employed","(1a) inadequately completed","","","",""
"Yes, vegan","2016","Not Employed","(1b) general elementary school","3","","",""
"Yes, vegan","2016","Not Employed","(1c) basic vocational qualification","10","","",""
"Yes, vegan","2016","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes, vegan","2016","Not Employed","(2a) intermediate vocational","11","","",""
"Yes, vegan","2016","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Yes, vegan","2016","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Yes, vegan","2016","Not Employed","(3a) lower tertiary education","1","","",""
"Yes, vegan","2016","Not Employed","(3b) higher tertiary education","5","","",""
"Yes, vegan","2016","Employed","(0) in school","2","","",""
"Yes, vegan","2016","Employed","(1a) inadequately completed","1","","",""
"Yes, vegan","2016","Employed","(1b) general elementary school","3","","",""
"Yes, vegan","2016","Employed","(1c) basic vocational qualification","14","","",""
"Yes, vegan","2016","Employed","(2b) intermediate general qualification","4","","",""
"Yes, vegan","2016","Employed","(2a) intermediate vocational","17","","",""
"Yes, vegan","2016","Employed","(2c_gen) general maturity certificate","8","","",""
"Yes, vegan","2016","Employed","(2c_voc) vocational maturity certificate","8","","",""
"Yes, vegan","2016","Employed","(3a) lower tertiary education","16","","",""
"Yes, vegan","2016","Employed","(3b) higher tertiary education","15","","",""
"No","2016","Not Employed","(0) in school","242","0.944760855863285","0.917151604368741","0.972370107357828"
"No","2016","Not Employed","(1a) inadequately completed","236","0.974069952274392","0.95400508454744","0.994134820001343"
"No","2016","Not Employed","(1b) general elementary school","985","0.982676488433078","0.974601891131179","0.990751085734976"
"No","2016","Not Employed","(1c) basic vocational qualification","2282","0.966268949902055","0.95895568462486","0.97358221517925"
"No","2016","Not Employed","(2b) intermediate general qualification","248","0.919243145901127","0.886500620797393","0.951985671004862"
"No","2016","Not Employed","(2a) intermediate vocational","1263","0.941908993842867","0.929309212172635","0.9545087755131"
"No","2016","Not Employed","(2c_gen) general maturity certificate","379","0.88977057613282","0.860204258062971","0.919336894202669"
"No","2016","Not Employed","(2c_voc) vocational maturity certificate","436","0.948217253673439","0.927967691302465","0.968466816044412"
"No","2016","Not Employed","(3a) lower tertiary education","508","0.962643524655167","0.946468430284609","0.978818619025725"
"No","2016","Not Employed","(3b) higher tertiary education","891","0.896856089216028","0.877706062681701","0.916006115750356"
"No","2016","Employed","(0) in school","61","0.897507880154003","0.826960110255386","0.96805565005262"
"No","2016","Employed","(1a) inadequately completed","235","0.996142810880318","0.988267714429973","1.00401790733066"
"No","2016","Employed","(1b) general elementary school","912","0.991079439640355","0.985020068891968","0.997138810388741"
"No","2016","Employed","(1c) basic vocational qualification","2652","0.96926155466502","0.96278435401673","0.975738755313309"
"No","2016","Employed","(2b) intermediate general qualification","409","0.954901941622016","0.935218888529389","0.974584994714643"
"No","2016","Employed","(2a) intermediate vocational","3837","0.958352345968821","0.952164995626336","0.964539696311306"
"No","2016","Employed","(2c_gen) general maturity certificate","747","0.870915034566422","0.848007734818224","0.893822334314621"
"No","2016","Employed","(2c_voc) vocational maturity certificate","1839","0.928377891467365","0.917011288189642","0.939744494745087"
"No","2016","Employed","(3a) lower tertiary education","1189","0.889045742677616","0.872018499601579","0.906072985753653"
"No","2016","Employed","(3b) higher tertiary education","2800","0.903999960795182","0.893612993544458","0.914386928045905"
"Yes, vegetarian","2017","Not Employed","(0) in school","","","",""
"Yes, vegetarian","2017","Not Employed","(1a) inadequately completed","","","",""
"Yes, vegetarian","2017","Not Employed","(1b) general elementary school","","","",""
"Yes, vegetarian","2017","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, vegetarian","2017","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, vegetarian","2017","Not Employed","(2a) intermediate vocational","","","",""
"Yes, vegetarian","2017","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, vegetarian","2017","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegetarian","2017","Not Employed","(3a) lower tertiary education","","","",""
"Yes, vegetarian","2017","Not Employed","(3b) higher tertiary education","","","",""
"Yes, vegetarian","2017","Employed","(0) in school","","","",""
"Yes, vegetarian","2017","Employed","(1a) inadequately completed","","","",""
"Yes, vegetarian","2017","Employed","(1b) general elementary school","","","",""
"Yes, vegetarian","2017","Employed","(1c) basic vocational qualification","","","",""
"Yes, vegetarian","2017","Employed","(2b) intermediate general qualification","","","",""
"Yes, vegetarian","2017","Employed","(2a) intermediate vocational","","","",""
"Yes, vegetarian","2017","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, vegetarian","2017","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegetarian","2017","Employed","(3a) lower tertiary education","","","",""
"Yes, vegetarian","2017","Employed","(3b) higher tertiary education","","","",""
"Yes, vegan","2017","Not Employed","(0) in school","","","",""
"Yes, vegan","2017","Not Employed","(1a) inadequately completed","","","",""
"Yes, vegan","2017","Not Employed","(1b) general elementary school","","","",""
"Yes, vegan","2017","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, vegan","2017","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, vegan","2017","Not Employed","(2a) intermediate vocational","","","",""
"Yes, vegan","2017","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, vegan","2017","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegan","2017","Not Employed","(3a) lower tertiary education","","","",""
"Yes, vegan","2017","Not Employed","(3b) higher tertiary education","","","",""
"Yes, vegan","2017","Employed","(0) in school","","","",""
"Yes, vegan","2017","Employed","(1a) inadequately completed","","","",""
