"ple0182","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes, vegetarian","2016","1-pers.-HH","West Germany","220","0.0747231097431888","0.0646315656072834","0.0848146538790941"
"Yes, vegetarian","2016","1-pers.-HH","East Germany","37","0.0493802919019922","0.0350327906521958","0.0637277931517886"
"Yes, vegetarian","2016","(Married) couple without C. ","West Germany","238","0.0453145886355416","0.0397971093945287","0.0508320678765545"
"Yes, vegetarian","2016","(Married) couple without C. ","East Germany","43","0.0199841066297777","0.0136681931012829","0.0263000201582726"
"Yes, vegetarian","2016","Single parent ","West Germany","117","0.0638399636406791","0.0522427757131568","0.0754371515682014"
"Yes, vegetarian","2016","Single parent ","East Germany","30","0.0480916841169231","0.0280312685335535","0.0681520997002927"
"Yes, vegetarian","2016","Couple + C. LE 16 ","West Germany","212","0.051116057483566","0.0448635201203128","0.0573685948468192"
"Yes, vegetarian","2016","Couple + C. LE 16 ","East Germany","54","0.0568715584122268","0.042602647703154","0.0711404691212996"
"Yes, vegetarian","2016","Couple + C. GT 16 ","West Germany","107","0.0475400474570917","0.0389091130488606","0.0561709818653228"
"Yes, vegetarian","2016","Couple + C. GT 16 ","East Germany","8","","",""
"Yes, vegetarian","2016","Couple + C. LE and GT 16","West Germany","77","0.0282263868746856","0.0205194557230755","0.0359333180262958"
"Yes, vegetarian","2016","Couple + C. LE and GT 16","East Germany","14","","",""
"Yes, vegan","2016","1-pers.-HH","West Germany","22","","",""
"Yes, vegan","2016","1-pers.-HH","East Germany","6","","",""
"Yes, vegan","2016","(Married) couple without C. ","West Germany","30","0.0073555708331557","0.00508885754970527","0.00962228411660613"
"Yes, vegan","2016","(Married) couple without C. ","East Germany","10","","",""
"Yes, vegan","2016","Single parent ","West Germany","12","","",""
"Yes, vegan","2016","Single parent ","East Germany","3","","",""
"Yes, vegan","2016","Couple + C. LE 16 ","West Germany","20","","",""
"Yes, vegan","2016","Couple + C. LE 16 ","East Germany","4","","",""
"Yes, vegan","2016","Couple + C. GT 16 ","West Germany","9","","",""
"Yes, vegan","2016","Couple + C. GT 16 ","East Germany","2","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","West Germany","8","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","East Germany","2","","",""
"No","2016","1-pers.-HH","West Germany","2366","0.917523787430781","0.906966136023545","0.928081438838018"
"No","2016","1-pers.-HH","East Germany","833","0.942376268232587","0.926944741397081","0.957807795068093"
"No","2016","(Married) couple without C. ","West Germany","5191","0.947329840531303","0.941404347805477","0.953255333257128"
"No","2016","(Married) couple without C. ","East Germany","1833","0.975377026399613","0.968382895475852","0.982371157323374"
"No","2016","Single parent ","West Germany","1578","0.928760526906865","0.91655817475174","0.94096287906199"
"No","2016","Single parent ","East Germany","404","0.94806326862514","0.927258478460579","0.968868058789702"
"No","2016","Couple + C. LE 16 ","West Germany","4534","0.943683535255612","0.937138651264168","0.950228419247056"
"No","2016","Couple + C. LE 16 ","East Germany","954","0.931999954233632","0.916489647634782","0.947510260832482"
"No","2016","Couple + C. GT 16 ","West Germany","2219","0.950003263123899","0.941163552927268","0.958842973320531"
"No","2016","Couple + C. GT 16 ","East Germany","400","0.969016066441705","0.952243870481765","0.985788262401644"
"No","2016","Couple + C. LE and GT 16","West Germany","1689","0.970431287636585","0.962548680455177","0.978313894817994"
"No","2016","Couple + C. LE and GT 16","East Germany","296","0.939148343892545","0.912622201680153","0.965674486104937"
"Yes, vegetarian","2017","1-pers.-HH","West Germany","","","",""
"Yes, vegetarian","2017","1-pers.-HH","East Germany","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","West Germany","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","East Germany","","","",""
"Yes, vegetarian","2017","Single parent ","West Germany","","","",""
"Yes, vegetarian","2017","Single parent ","East Germany","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","West Germany","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","East Germany","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","West Germany","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","East Germany","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","West Germany","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","East Germany","","","",""
"Yes, vegan","2017","1-pers.-HH","West Germany","","","",""
"Yes, vegan","2017","1-pers.-HH","East Germany","","","",""
"Yes, vegan","2017","(Married) couple without C. ","West Germany","","","",""
