"ple0182","year","n","percent","lower_confidence","upper_confidence"
"Yes, vegetarian","2016","1181","0.0504866954211969","0.0477299766679944","0.0532434141743994"
"Yes, vegan","2016","134","0.00626176414737694","0.00526856162488407","0.00725496666986982"
"No","2016","22917","0.943251540431426","0.940338515101621","0.946164565761232"
"Yes, vegetarian","2017","","","",""
"Yes, vegan","2017","","","",""
"No","2017","","","",""
"Yes, vegetarian","2018","1406","0.0540574638358147","0.0512943085772643","0.056820619094365"
"Yes, vegan","2018","160","0.00698296707764008","0.00596544597796643","0.00800048817731372"
"No","2018","24162","0.938959569086545","0.936034222556371","0.941884915616719"
