"ple0182","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2016","Employed","middle vocational","6839","0.953658802153641","0.948783653032142","0.958533951275141"
"No","2016","Employed","vocational + Abi","1531","0.925636282353081","0.912965541088632","0.938307023617529"
"No","2016","Employed","higher vocational","948","0.953171823056046","0.940051103740967","0.966292542371125"
"No","2016","Employed","higher education","3989","0.899162892057361","0.890262702904439","0.908063081210283"
"Yes, vegetarian","2017","Not Employed","in school","","","",""
"Yes, vegetarian","2017","Not Employed","inadequately","","","",""
"Yes, vegetarian","2017","Not Employed","general elemantary","","","",""
"Yes, vegetarian","2017","Not Employed","middle vocational","","","",""
"Yes, vegetarian","2017","Not Employed","vocational + Abi","","","",""
"Yes, vegetarian","2017","Not Employed","higher vocational","","","",""
"Yes, vegetarian","2017","Not Employed","higher education","","","",""
"Yes, vegetarian","2017","Employed","in school","","","",""
"Yes, vegetarian","2017","Employed","inadequately","","","",""
"Yes, vegetarian","2017","Employed","general elemantary","","","",""
"Yes, vegetarian","2017","Employed","middle vocational","","","",""
"Yes, vegetarian","2017","Employed","vocational + Abi","","","",""
"Yes, vegetarian","2017","Employed","higher vocational","","","",""
"Yes, vegetarian","2017","Employed","higher education","","","",""
"Yes, vegan","2017","Not Employed","in school","","","",""
"Yes, vegan","2017","Not Employed","inadequately","","","",""
"Yes, vegan","2017","Not Employed","general elemantary","","","",""
"Yes, vegan","2017","Not Employed","middle vocational","","","",""
"Yes, vegan","2017","Not Employed","vocational + Abi","","","",""
"Yes, vegan","2017","Not Employed","higher vocational","","","",""
"Yes, vegan","2017","Not Employed","higher education","","","",""
"Yes, vegan","2017","Employed","in school","","","",""
"Yes, vegan","2017","Employed","inadequately","","","",""
"Yes, vegan","2017","Employed","general elemantary","","","",""
"Yes, vegan","2017","Employed","middle vocational","","","",""
"Yes, vegan","2017","Employed","vocational + Abi","","","",""
"Yes, vegan","2017","Employed","higher vocational","","","",""
"Yes, vegan","2017","Employed","higher education","","","",""
"No","2017","Not Employed","in school","","","",""
"No","2017","Not Employed","inadequately","","","",""
"No","2017","Not Employed","general elemantary","","","",""
"No","2017","Not Employed","middle vocational","","","",""
"No","2017","Not Employed","vocational + Abi","","","",""
"No","2017","Not Employed","higher vocational","","","",""
"No","2017","Not Employed","higher education","","","",""
"No","2017","Employed","in school","","","",""
"No","2017","Employed","inadequately","","","",""
"No","2017","Employed","general elemantary","","","",""
"No","2017","Employed","middle vocational","","","",""
"No","2017","Employed","vocational + Abi","","","",""
"No","2017","Employed","higher vocational","","","",""
"No","2017","Employed","higher education","","","",""
"Yes, vegetarian","2018","Not Employed","in school","30","0.090285207830237","0.0565355685205998","0.124034847139874"
"Yes, vegetarian","2018","Not Employed","inadequately","12","","",""
"Yes, vegetarian","2018","Not Employed","general elemantary","26","","",""
"Yes, vegetarian","2018","Not Employed","middle vocational","152","0.0375887144752446","0.0315955276481579","0.0435819013023313"
"Yes, vegetarian","2018","Not Employed","vocational + Abi","23","","",""
"Yes, vegetarian","2018","Not Employed","higher vocational","14","","",""
"Yes, vegetarian","2018","Not Employed","higher education","87","0.0542078290007975","0.0428879959489714","0.0655276620526237"
"Yes, vegetarian","2018","Employed","in school","4","","",""
"Yes, vegetarian","2018","Employed","inadequately","2","","",""
"Yes, vegetarian","2018","Employed","general elemantary","39","0.0233130815593139","0.015486691042847","0.0311394720757808"
"Yes, vegetarian","2018","Employed","middle vocational","317","0.0429302719217152","0.0383781936315352","0.0474823502118952"
"Yes, vegetarian","2018","Employed","vocational + Abi","112","0.0624500419118706","0.0510610018424323","0.0738390819813089"
"Yes, vegetarian","2018","Employed","higher vocational","45","0.0440356198536274","0.0316136531186898","0.056457586588565"
"Yes, vegetarian","2018","Employed","higher education","488","0.105643959614175","0.0969409944761521","0.114346924752197"
"Yes, vegan","2018","Not Employed","in school","2","","",""
"Yes, vegan","2018","Not Employed","inadequately","3","","",""
"Yes, vegan","2018","Not Employed","general elemantary","11","","",""
"Yes, vegan","2018","Not Employed","middle vocational","22","","",""
"Yes, vegan","2018","Not Employed","vocational + Abi","4","","",""
"Yes, vegan","2018","Not Employed","higher vocational","","","",""
"Yes, vegan","2018","Not Employed","higher education","9","","",""
"Yes, vegan","2018","Employed","in school","","","",""
"Yes, vegan","2018","Employed","inadequately","1","","",""
"Yes, vegan","2018","Employed","general elemantary","5","","",""
"Yes, vegan","2018","Employed","middle vocational","42","0.00610435953810868","0.00435513098204704","0.00785358809417032"
"Yes, vegan","2018","Employed","vocational + Abi","17","","",""
"Yes, vegan","2018","Employed","higher vocational","6","","",""
"Yes, vegan","2018","Employed","higher education","34","0.00725668141146623","0.00485355176536149","0.00965981105757097"
"No","2018","Not Employed","in school","245","0.905163016609254","0.870659729446464","0.939666303772044"
"No","2018","Not Employed","inadequately","255","0.946988277110065","0.920262861363543","0.973713692856587"
"No","2018","Not Employed","general elemantary","1212","0.972190498240742","0.963071667346686","0.981309329134798"
"No","2018","Not Employed","middle vocational","3695","0.957197705703702","0.950819726849433","0.963575684557972"
"No","2018","Not Employed","vocational + Abi","353","0.940355969392274","0.916544514720132","0.964167424064415"
"No","2018","Not Employed","higher vocational","386","0.959676008981013","0.940398000410292","0.978954017551735"
"No","2018","Not Employed","higher education","1441","0.937186601532506","0.925056893749198","0.949316309315813"
"No","2018","Employed","in school","63","0.903409009598874","0.832676151336473","0.974141867861275"
"No","2018","Employed","inadequately","210","0.963080332879396","0.937757141643125","0.988403524115667"
"No","2018","Employed","general elemantary","1384","0.97355827738974","0.96523661990376","0.98187993487572"
"No","2018","Employed","middle vocational","7258","0.950965368540176","0.946115947172714","0.955814789907638"
"No","2018","Employed","vocational + Abi","1605","0.921395939525779","0.908729073357932","0.934062805693626"
"No","2018","Employed","higher vocational","997","0.948019674644772","0.934579787507211","0.961459561782333"
"No","2018","Employed","higher education","4270","0.887099358974359","0.878139028596114","0.896059689352604"
