"ple0182","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"Yes, vegetarian","2016","16-34 y.","Full Time","107","0.0532870688238961","0.043735143793323","0.0628389938544692"
"Yes, vegetarian","2016","16-34 y.","Part Time","176","0.113178694466716","0.0990482001968568","0.127309188736575"
"Yes, vegetarian","2016","16-34 y.","Not Working","112","0.0786397061908902","0.0651431769118284","0.092136235469952"
"Yes, vegetarian","2016","35-65 y.","Full Time","278","0.0354695166567991","0.0311194332896798","0.0398196000239183"
"Yes, vegetarian","2016","35-65 y.","Part Time","271","0.0613428358623303","0.0544197827628797","0.0682658889617809"
"Yes, vegetarian","2016","35-65 y.","Not Working","93","0.0429181647355922","0.0346693257813834","0.051167003689801"
"Yes, vegetarian","2016","66 and older","Full Time","3","","",""
"Yes, vegetarian","2016","66 and older","Part Time","16","","",""
"Yes, vegetarian","2016","66 and older","Not Working","125","0.0356679331221728","0.0301058742495226","0.041229991994823"
"Yes, vegan","2016","16-34 y.","Full Time","9","","",""
"Yes, vegan","2016","16-34 y.","Part Time","18","","",""
"Yes, vegan","2016","16-34 y.","Not Working","11","","",""
"Yes, vegan","2016","35-65 y.","Full Time","41","0.00656304265657346","0.0046639999317097","0.00846208538143721"
"Yes, vegan","2016","35-65 y.","Part Time","23","","",""
"Yes, vegan","2016","35-65 y.","Not Working","12","","",""
"Yes, vegan","2016","66 and older","Full Time","","","",""
"Yes, vegan","2016","66 and older","Part Time","3","","",""
"Yes, vegan","2016","66 and older","Not Working","17","","",""
"No","2016","16-34 y.","Full Time","2008","0.943596438836192","0.93378534919182","0.953407528480565"
"No","2016","16-34 y.","Part Time","1737","0.86886428395766","0.853808844987095","0.883919722928225"
"No","2016","16-34 y.","Not Working","1405","0.91636609584274","0.902485372269406","0.930246819416073"
"No","2016","35-65 y.","Full Time","6626","0.957967440686627","0.953248111653882","0.962686769719373"
"No","2016","35-65 y.","Part Time","4321","0.933155140082903","0.925949489915579","0.940360790250226"
"No","2016","35-65 y.","Not Working","2214","0.951715013177134","0.942990177917408","0.96043984843686"
"No","2016","66 and older","Full Time","85","0.976796000248951","0.945340969264667","1.00825103123324"
"No","2016","66 and older","Part Time","392","0.943850405341684","0.921594150979298","0.96610665970407"
"No","2016","66 and older","Not Working","4129","0.959690801705762","0.953792173112088","0.965589430299437"
"Yes, vegetarian","2017","16-34 y.","Full Time","","","",""
"Yes, vegetarian","2017","16-34 y.","Part Time","","","",""
"Yes, vegetarian","2017","16-34 y.","Not Working","","","",""
"Yes, vegetarian","2017","35-65 y.","Full Time","","","",""
"Yes, vegetarian","2017","35-65 y.","Part Time","","","",""
"Yes, vegetarian","2017","35-65 y.","Not Working","","","",""
"Yes, vegetarian","2017","66 and older","Full Time","","","",""
"Yes, vegetarian","2017","66 and older","Part Time","","","",""
"Yes, vegetarian","2017","66 and older","Not Working","","","",""
"Yes, vegan","2017","16-34 y.","Full Time","","","",""
"Yes, vegan","2017","16-34 y.","Part Time","","","",""
"Yes, vegan","2017","16-34 y.","Not Working","","","",""
"Yes, vegan","2017","35-65 y.","Full Time","","","",""
"Yes, vegan","2017","35-65 y.","Part Time","","","",""
"Yes, vegan","2017","35-65 y.","Not Working","","","",""
"Yes, vegan","2017","66 and older","Full Time","","","",""
"Yes, vegan","2017","66 and older","Part Time","","","",""
"Yes, vegan","2017","66 and older","Not Working","","","",""
"No","2017","16-34 y.","Full Time","","","",""
"No","2017","16-34 y.","Part Time","","","",""
"No","2017","16-34 y.","Not Working","","","",""
"No","2017","35-65 y.","Full Time","","","",""
"No","2017","35-65 y.","Part Time","","","",""
"No","2017","35-65 y.","Not Working","","","",""
"No","2017","66 and older","Full Time","","","",""
"No","2017","66 and older","Part Time","","","",""
"No","2017","66 and older","Not Working","","","",""
"Yes, vegetarian","2018","16-34 y.","Full Time","139","0.0780834280548474","0.0672472063490137","0.0889196497606812"
"Yes, vegetarian","2018","16-34 y.","Part Time","217","0.110299288205501","0.0968883001476703","0.123710276263332"
"Yes, vegetarian","2018","16-34 y.","Not Working","125","0.0698033645665024","0.0572705561073479","0.0823361730256569"
"Yes, vegetarian","2018","35-65 y.","Full Time","338","0.0424518459797521","0.0378782079895484","0.0470254839699559"
"Yes, vegetarian","2018","35-65 y.","Part Time","324","0.0646359772289957","0.0577619092869312","0.0715100451710603"
"Yes, vegetarian","2018","35-65 y.","Not Working","103","0.0448866031900281","0.0363538805347538","0.0534193258453025"
"Yes, vegetarian","2018","66 and older","Full Time","2","","",""
"Yes, vegetarian","2018","66 and older","Part Time","28","","",""
"Yes, vegetarian","2018","66 and older","Not Working","130","0.030866506801879","0.0257734118754191","0.0359596017283388"
"Yes, vegan","2018","16-34 y.","Full Time","13","","",""
"Yes, vegan","2018","16-34 y.","Part Time","26","","",""
"Yes, vegan","2018","16-34 y.","Not Working","27","","",""
"Yes, vegan","2018","35-65 y.","Full Time","37","0.00727187466240184","0.00534447605661069","0.009199273268193"
"Yes, vegan","2018","35-65 y.","Part Time","29","","",""
"Yes, vegan","2018","35-65 y.","Not Working","11","","",""
"Yes, vegan","2018","66 and older","Full Time","","","",""
"Yes, vegan","2018","66 and older","Part Time","1","","",""
"Yes, vegan","2018","66 and older","Not Working","16","","",""
"No","2018","16-34 y.","Full Time","2203","0.918152794243913","0.907081151999812","0.929224436488013"
