"ple0182","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes, vegetarian","2016","Full Time","West Germany","312","0.0434731343000148","0.0387661849904733","0.0481800836095562"
"Yes, vegetarian","2016","Full Time","East Germany","76","0.0253401670032002","0.0183595086080335","0.032320825398367"
"Yes, vegetarian","2016","Part Time","West Germany","393","0.076495897378266","0.069627156409328","0.083364638347204"
"Yes, vegetarian","2016","Part Time","East Germany","70","0.075168477009185","0.0602815946908758","0.0900553593274943"
"Yes, vegetarian","2016","Not Working","West Germany","288","0.0478997298884905","0.042593440101051","0.05320601967593"
"Yes, vegetarian","2016","Not Working","East Germany","42","0.0249904908669031","0.0179642870527904","0.0320166946810158"
"Yes, vegan","2016","Full Time","West Germany","38","0.00519364635301768","0.00353449532316411","0.00685279738287125"
"Yes, vegan","2016","Full Time","East Germany","12","","",""
"Yes, vegan","2016","Part Time","West Germany","40","0.00937692213042178","0.00688621291459926","0.0118676313462443"
"Yes, vegan","2016","Part Time","East Germany","4","","",""
"Yes, vegan","2016","Not Working","West Germany","27","","",""
"Yes, vegan","2016","Not Working","East Germany","13","","",""
"No","2016","Full Time","West Germany","6860","0.951333219346968","0.946366574579263","0.956299864114672"
"No","2016","Full Time","East Germany","1859","0.96739165983071","0.959502502245268","0.975280817416152"
"No","2016","Part Time","West Germany","5319","0.914127180491312","0.906886659369339","0.921367701613285"
"No","2016","Part Time","East Germany","1131","0.915680112375203","0.899991249468972","0.931368975281434"
"No","2016","Not Working","West Germany","5907","0.947199294058008","0.941642508528515","0.9527560795875"
"No","2016","Not Working","East Germany","1841","0.970296417486093","0.962654795424983","0.977938039547202"
"Yes, vegetarian","2017","Full Time","West Germany","","","",""
"Yes, vegetarian","2017","Full Time","East Germany","","","",""
"Yes, vegetarian","2017","Part Time","West Germany","","","",""
"Yes, vegetarian","2017","Part Time","East Germany","","","",""
"Yes, vegetarian","2017","Not Working","West Germany","","","",""
"Yes, vegetarian","2017","Not Working","East Germany","","","",""
"Yes, vegan","2017","Full Time","West Germany","","","",""
"Yes, vegan","2017","Full Time","East Germany","","","",""
"Yes, vegan","2017","Part Time","West Germany","","","",""
"Yes, vegan","2017","Part Time","East Germany","","","",""
"Yes, vegan","2017","Not Working","West Germany","","","",""
"Yes, vegan","2017","Not Working","East Germany","","","",""
"No","2017","Full Time","West Germany","","","",""
"No","2017","Full Time","East Germany","","","",""
"No","2017","Part Time","West Germany","","","",""
"No","2017","Part Time","East Germany","","","",""
"No","2017","Not Working","West Germany","","","",""
"No","2017","Not Working","East Germany","","","",""
"Yes, vegetarian","2018","Full Time","West Germany","393","0.0518221440979792","0.0468866816306184","0.0567576065653399"
"Yes, vegetarian","2018","Full Time","East Germany","86","0.0510411190355616","0.0417663389196534","0.0603158991514698"
"Yes, vegetarian","2018","Part Time","West Germany","494","0.0809680806025648","0.0741703280290809","0.0877658331760486"
"Yes, vegetarian","2018","Part Time","East Germany","75","0.0577532099537458","0.0453094505991045","0.0701969693083871"
"Yes, vegetarian","2018","Not Working","West Germany","314","0.0445040990646051","0.0394047640394137","0.0496034340897966"
"Yes, vegetarian","2018","Not Working","East Germany","44","0.0158467325041187","0.0103708820130271","0.0213225829952102"
"Yes, vegan","2018","Full Time","West Germany","41","0.00665683539150339","0.0048462924760886","0.00846737830691818"
"Yes, vegan","2018","Full Time","East Germany","9","","",""
"Yes, vegan","2018","Part Time","West Germany","49","0.00907130485853264","0.00670865580361069","0.0114339539134546"
"Yes, vegan","2018","Part Time","East Germany","7","","",""
"Yes, vegan","2018","Not Working","West Germany","44","0.00639300617570175","0.00442213151050423","0.00836388084089927"
"Yes, vegan","2018","Not Working","East Germany","10","","",""
"No","2018","Full Time","West Germany","7315","0.941521020510517","0.936296575487395","0.94674546553364"
"No","2018","Full Time","East Germany","2068","0.94453753102439","0.934891935635187","0.954183126413592"
"No","2018","Part Time","West Germany","5643","0.909960614538903","0.902827639702201","0.917093589375604"
"No","2018","Part Time","East Germany","1268","0.936687065642327","0.923696600870713","0.94967753041394"
"No","2018","Not Working","West Germany","5924","0.949102894759693","0.943667860133192","0.954537929386194"
"No","2018","Not Working","East Germany","1944","0.976284103897195","0.969612070252166","0.982956137542224"
