"ple0182","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Yes, vegetarian","2016","Saxony-Anhalt","Part Time","7","","",""
"Yes, vegetarian","2016","Saxony-Anhalt","Not Working","8","","",""
"Yes, vegetarian","2016","Thuringia","Full Time","13","","",""
"Yes, vegetarian","2016","Thuringia","Part Time","18","","",""
"Yes, vegetarian","2016","Thuringia","Not Working","6","","",""
"Yes, vegan","2016","Schleswig-Holstein","Full Time","1","","",""
"Yes, vegan","2016","Schleswig-Holstein","Part Time","1","","",""
"Yes, vegan","2016","Schleswig-Holstein","Not Working","1","","",""
"Yes, vegan","2016","Hamburg","Full Time","","","",""
"Yes, vegan","2016","Hamburg","Part Time","","","",""
"Yes, vegan","2016","Hamburg","Not Working","","","",""
"Yes, vegan","2016","Lower Saxony","Full Time","5","","",""
"Yes, vegan","2016","Lower Saxony","Part Time","9","","",""
"Yes, vegan","2016","Lower Saxony","Not Working","3","","",""
"Yes, vegan","2016","Bremen","Full Time","","","",""
"Yes, vegan","2016","Bremen","Part Time","1","","",""
"Yes, vegan","2016","Bremen","Not Working","","","",""
"Yes, vegan","2016","North Rhine-Westphalia","Full Time","8","","",""
"Yes, vegan","2016","North Rhine-Westphalia","Part Time","6","","",""
"Yes, vegan","2016","North Rhine-Westphalia","Not Working","9","","",""
"Yes, vegan","2016","Hesse","Full Time","","","",""
"Yes, vegan","2016","Hesse","Part Time","5","","",""
"Yes, vegan","2016","Hesse","Not Working","2","","",""
"Yes, vegan","2016","Rhineland-Palatinate,Saarland","Full Time","3","","",""
"Yes, vegan","2016","Rhineland-Palatinate,Saarland","Part Time","1","","",""
"Yes, vegan","2016","Rhineland-Palatinate,Saarland","Not Working","2","","",""
"Yes, vegan","2016","Baden-Württemberg","Full Time","10","","",""
"Yes, vegan","2016","Baden-Württemberg","Part Time","5","","",""
"Yes, vegan","2016","Baden-Württemberg","Not Working","3","","",""
"Yes, vegan","2016","Bavaria","Full Time","10","","",""
"Yes, vegan","2016","Bavaria","Part Time","10","","",""
"Yes, vegan","2016","Bavaria","Not Working","5","","",""
"Yes, vegan","2016","Berlin","Full Time","2","","",""
"Yes, vegan","2016","Berlin","Part Time","4","","",""
"Yes, vegan","2016","Berlin","Not Working","3","","",""
"Yes, vegan","2016","Brandenburg","Full Time","1","","",""
"Yes, vegan","2016","Brandenburg","Part Time","","","",""
"Yes, vegan","2016","Brandenburg","Not Working","3","","",""
"Yes, vegan","2016","Mecklenburg-Western Pomerania","Full Time","","","",""
"Yes, vegan","2016","Mecklenburg-Western Pomerania","Part Time","","","",""
"Yes, vegan","2016","Mecklenburg-Western Pomerania","Not Working","3","","",""
"Yes, vegan","2016","Saxony","Full Time","3","","",""
"Yes, vegan","2016","Saxony","Part Time","","","",""
"Yes, vegan","2016","Saxony","Not Working","2","","",""
"Yes, vegan","2016","Saxony-Anhalt","Full Time","2","","",""
"Yes, vegan","2016","Saxony-Anhalt","Part Time","1","","",""
"Yes, vegan","2016","Saxony-Anhalt","Not Working","2","","",""
"Yes, vegan","2016","Thuringia","Full Time","5","","",""
"Yes, vegan","2016","Thuringia","Part Time","1","","",""
"Yes, vegan","2016","Thuringia","Not Working","2","","",""
"No","2016","Schleswig-Holstein","Full Time","256","0.935723740174983","0.906416759775064","0.965030720574902"
"No","2016","Schleswig-Holstein","Part Time","244","0.890650699648178","0.853426281336711","0.927875117959646"
"No","2016","Schleswig-Holstein","Not Working","266","0.952096738953493","0.927037431307879","0.977156046599107"
"No","2016","Hamburg","Full Time","152","0.959824689752587","0.929397371436942","0.990252008068233"
"No","2016","Hamburg","Part Time","115","0.885906921642072","0.829722070864327","0.942091772419817"
"No","2016","Hamburg","Not Working","135","0.962326582560933","0.931009401080183","0.993643764041682"
"No","2016","Lower Saxony","Full Time","790","0.958123938588669","0.944397268407993","0.971850608769344"
"No","2016","Lower Saxony","Part Time","677","0.912559056809101","0.891882585658737","0.933235527959464"
"No","2016","Lower Saxony","Not Working","802","0.967459700789517","0.955446650516623","0.97947275106241"
"No","2016","Bremen","Full Time","44","0.991611202117582","0.965254579837145","1.01796782439802"
"No","2016","Bremen","Part Time","49","0.927560028293672","0.857773707126953","0.997346349460391"
"No","2016","Bremen","Not Working","72","0.980312988964321","0.949079998705368","1.01154597922327"
"No","2016","North Rhine-Westphalia","Full Time","1756","0.947792271065996","0.937647584685621","0.957936957446371"
"No","2016","North Rhine-Westphalia","Part Time","1361","0.926819202001295","0.913469533339144","0.940168870663446"
"No","2016","North Rhine-Westphalia","Not Working","1668","0.957612051383999","0.948137379413556","0.967086723354441"
"No","2016","Hesse","Full Time","611","0.96806906561369","0.954437157598591","0.981700973628788"
"No","2016","Hesse","Part Time","423","0.901869826932842","0.874888527491768","0.928851126373916"
"No","2016","Hesse","Not Working","474","0.940430997380255","0.919767375088305","0.961094619672205"
"No","2016","Rhineland-Palatinate,Saarland","Full Time","521","0.933921698978874","0.912988571149086","0.954854826808662"
"No","2016","Rhineland-Palatinate,Saarland","Part Time","403","0.902873078955277","0.874619398549681","0.931126759360873"
"No","2016","Rhineland-Palatinate,Saarland","Not Working","497","0.964532764217895","0.948620331676641","0.98044519675915"
"No","2016","Baden-Württemberg","Full Time","1079","0.956609058818992","0.94479275037728","0.968425367260704"
"No","2016","Baden-Württemberg","Part Time","836","0.942074989264414","0.926821770675658","0.95732820785317"
"No","2016","Baden-Württemberg","Not Working","751","0.9206020511322","0.901937343956899","0.939266758307501"
"No","2016","Bavaria","Full Time","1499","0.955392630205521","0.94520374906344","0.965581511347601"
"No","2016","Bavaria","Part Time","1092","0.913949479241333","0.89798908580569","0.929909872676975"
"No","2016","Bavaria","Not Working","1070","0.941262681580291","0.927522758299848","0.955002604860734"
"No","2016","Berlin","Full Time","288","0.91001274197831","0.878610041596878","0.941415442359742"
"No","2016","Berlin","Part Time","211","0.780229676293159","0.729896171338817","0.830563181247501"
"No","2016","Berlin","Not Working","299","0.910094023055637","0.879231705580251","0.940956340531023"
"No","2016","Brandenburg","Full Time","327","0.978491850974309","0.963094322121437","0.99388937982718"
"No","2016","Brandenburg","Part Time","197","0.971568219572028","0.948704928228959","0.994431510915098"
"No","2016","Brandenburg","Not Working","388","0.975715891093513","0.960612153970404","0.990819628216622"
"No","2016","Mecklenburg-Western Pomerania","Full Time","185","0.983597663340931","0.965537033341589","1.00165829334027"
"No","2016","Mecklenburg-Western Pomerania","Part Time","128","0.969144915574427","0.939645130233956","0.998644700914897"
"No","2016","Mecklenburg-Western Pomerania","Not Working","197","0.987537098225443","0.972161947249225","1.00291224920166"
"No","2016","Saxony","Full Time","570","0.968940998389267","0.955048604392855","0.982833392385678"
"No","2016","Saxony","Part Time","321","0.901916846385097","0.870348534290138","0.933485158480055"
"No","2016","Saxony","Not Working","501","0.962339666376522","0.945929646972658","0.978749685780386"
"No","2016","Saxony-Anhalt","Full Time","308","0.975199971956425","0.958107398418725","0.992292545494124"
"No","2016","Saxony-Anhalt","Part Time","181","0.924193017025843","0.886457253942257","0.961928780109428"
"No","2016","Saxony-Anhalt","Not Working","315","0.987605573458918","0.975577075591274","0.999634071326561"
"No","2016","Thuringia","Full Time","333","0.948044425385543","0.924826417551198","0.971262433219888"
"No","2016","Thuringia","Part Time","212","0.929832482217849","0.896893322618116","0.962771641817583"
"No","2016","Thuringia","Not Working","313","0.947973667968597","0.92367931617572","0.972268019761474"
"Yes, vegetarian","2017","Schleswig-Holstein","Full Time","","","",""
"Yes, vegetarian","2017","Schleswig-Holstein","Part Time","","","",""
"Yes, vegetarian","2017","Schleswig-Holstein","Not Working","","","",""
"Yes, vegetarian","2017","Hamburg","Full Time","","","",""
"Yes, vegetarian","2017","Hamburg","Part Time","","","",""
"Yes, vegetarian","2017","Hamburg","Not Working","","","",""
"Yes, vegetarian","2017","Lower Saxony","Full Time","","","",""
"Yes, vegetarian","2017","Lower Saxony","Part Time","","","",""
"Yes, vegetarian","2017","Lower Saxony","Not Working","","","",""
"Yes, vegetarian","2017","Bremen","Full Time","","","",""
"Yes, vegetarian","2017","Bremen","Part Time","","","",""
"Yes, vegetarian","2017","Bremen","Not Working","","","",""
"Yes, vegetarian","2017","North Rhine-Westphalia","Full Time","","","",""
"Yes, vegetarian","2017","North Rhine-Westphalia","Part Time","","","",""
"Yes, vegetarian","2017","North Rhine-Westphalia","Not Working","","","",""
"Yes, vegetarian","2017","Hesse","Full Time","","","",""
"Yes, vegetarian","2017","Hesse","Part Time","","","",""
"Yes, vegetarian","2017","Hesse","Not Working","","","",""
"Yes, vegetarian","2017","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Yes, vegetarian","2017","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Yes, vegetarian","2017","Rhineland-Palatinate,Saarland","Not Working","","","",""
"Yes, vegetarian","2017","Baden-Württemberg","Full Time","","","",""
"Yes, vegetarian","2017","Baden-Württemberg","Part Time","","","",""
"Yes, vegetarian","2017","Baden-Württemberg","Not Working","","","",""
"Yes, vegetarian","2017","Bavaria","Full Time","","","",""
"Yes, vegetarian","2017","Bavaria","Part Time","","","",""
"Yes, vegetarian","2017","Bavaria","Not Working","","","",""
"Yes, vegetarian","2017","Berlin","Full Time","","","",""
"Yes, vegetarian","2017","Berlin","Part Time","","","",""
"Yes, vegetarian","2017","Berlin","Not Working","","","",""
"Yes, vegetarian","2017","Brandenburg","Full Time","","","",""
"Yes, vegetarian","2017","Brandenburg","Part Time","","","",""
"Yes, vegetarian","2017","Brandenburg","Not Working","","","",""
"Yes, vegetarian","2017","Mecklenburg-Western Pomerania","Full Time","","","",""
"Yes, vegetarian","2017","Mecklenburg-Western Pomerania","Part Time","","","",""
"Yes, vegetarian","2017","Mecklenburg-Western Pomerania","Not Working","","","",""
"Yes, vegetarian","2017","Saxony","Full Time","","","",""
"Yes, vegetarian","2017","Saxony","Part Time","","","",""
"Yes, vegetarian","2017","Saxony","Not Working","","","",""
"Yes, vegetarian","2017","Saxony-Anhalt","Full Time","","","",""
"Yes, vegetarian","2017","Saxony-Anhalt","Part Time","","","",""
"Yes, vegetarian","2017","Saxony-Anhalt","Not Working","","","",""
"Yes, vegetarian","2017","Thuringia","Full Time","","","",""
"Yes, vegetarian","2017","Thuringia","Part Time","","","",""
"Yes, vegetarian","2017","Thuringia","Not Working","","","",""
"Yes, vegan","2017","Schleswig-Holstein","Full Time","","","",""
"Yes, vegan","2017","Schleswig-Holstein","Part Time","","","",""
"Yes, vegan","2017","Schleswig-Holstein","Not Working","","","",""
"Yes, vegan","2017","Hamburg","Full Time","","","",""
"Yes, vegan","2017","Hamburg","Part Time","","","",""
"Yes, vegan","2017","Hamburg","Not Working","","","",""
"Yes, vegan","2017","Lower Saxony","Full Time","","","",""
"Yes, vegan","2017","Lower Saxony","Part Time","","","",""
"Yes, vegan","2017","Lower Saxony","Not Working","","","",""
"Yes, vegan","2017","Bremen","Full Time","","","",""
"Yes, vegan","2017","Bremen","Part Time","","","",""
"Yes, vegan","2017","Bremen","Not Working","","","",""
"Yes, vegan","2017","North Rhine-Westphalia","Full Time","","","",""
"Yes, vegan","2017","North Rhine-Westphalia","Part Time","","","",""
"Yes, vegan","2017","North Rhine-Westphalia","Not Working","","","",""
"Yes, vegan","2017","Hesse","Full Time","","","",""
"Yes, vegan","2017","Hesse","Part Time","","","",""
"Yes, vegan","2017","Hesse","Not Working","","","",""
"Yes, vegan","2017","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Yes, vegan","2017","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Yes, vegan","2017","Rhineland-Palatinate,Saarland","Not Working","","","",""
"Yes, vegan","2017","Baden-Württemberg","Full Time","","","",""
"Yes, vegan","2017","Baden-Württemberg","Part Time","","","",""
"Yes, vegan","2017","Baden-Württemberg","Not Working","","","",""
"Yes, vegan","2017","Bavaria","Full Time","","","",""
"Yes, vegan","2017","Bavaria","Part Time","","","",""
"Yes, vegan","2017","Bavaria","Not Working","","","",""
"Yes, vegan","2017","Berlin","Full Time","","","",""
"Yes, vegan","2017","Berlin","Part Time","","","",""
"Yes, vegan","2017","Berlin","Not Working","","","",""
"Yes, vegan","2017","Brandenburg","Full Time","","","",""
"Yes, vegan","2017","Brandenburg","Part Time","","","",""
"Yes, vegan","2017","Brandenburg","Not Working","","","",""
"Yes, vegan","2017","Mecklenburg-Western Pomerania","Full Time","","","",""
"Yes, vegan","2017","Mecklenburg-Western Pomerania","Part Time","","","",""
"Yes, vegan","2017","Mecklenburg-Western Pomerania","Not Working","","","",""
"Yes, vegan","2017","Saxony","Full Time","","","",""
"Yes, vegan","2017","Saxony","Part Time","","","",""
"Yes, vegan","2017","Saxony","Not Working","","","",""
"Yes, vegan","2017","Saxony-Anhalt","Full Time","","","",""
"Yes, vegan","2017","Saxony-Anhalt","Part Time","","","",""
"Yes, vegan","2017","Saxony-Anhalt","Not Working","","","",""
"Yes, vegan","2017","Thuringia","Full Time","","","",""
"Yes, vegan","2017","Thuringia","Part Time","","","",""
"Yes, vegan","2017","Thuringia","Not Working","","","",""
"No","2017","Schleswig-Holstein","Full Time","","","",""
"No","2017","Schleswig-Holstein","Part Time","","","",""
"No","2017","Schleswig-Holstein","Not Working","","","",""
"No","2017","Hamburg","Full Time","","","",""
"No","2017","Hamburg","Part Time","","","",""
"No","2017","Hamburg","Not Working","","","",""
"No","2017","Lower Saxony","Full Time","","","",""
"No","2017","Lower Saxony","Part Time","","","",""
"No","2017","Lower Saxony","Not Working","","","",""
"No","2017","Bremen","Full Time","","","",""
"No","2017","Bremen","Part Time","","","",""
"No","2017","Bremen","Not Working","","","",""
"No","2017","North Rhine-Westphalia","Full Time","","","",""
"No","2017","North Rhine-Westphalia","Part Time","","","",""
"No","2017","North Rhine-Westphalia","Not Working","","","",""
"No","2017","Hesse","Full Time","","","",""
"No","2017","Hesse","Part Time","","","",""
"No","2017","Hesse","Not Working","","","",""
"No","2017","Rhineland-Palatinate,Saarland","Full Time","","","",""
"No","2017","Rhineland-Palatinate,Saarland","Part Time","","","",""
"No","2017","Rhineland-Palatinate,Saarland","Not Working","","","",""
"No","2017","Baden-Württemberg","Full Time","","","",""
"No","2017","Baden-Württemberg","Part Time","","","",""
"No","2017","Baden-Württemberg","Not Working","","","",""
"No","2017","Bavaria","Full Time","","","",""
"No","2017","Bavaria","Part Time","","","",""
"No","2017","Bavaria","Not Working","","","",""
"No","2017","Berlin","Full Time","","","",""
"No","2017","Berlin","Part Time","","","",""
"No","2017","Berlin","Not Working","","","",""
"No","2017","Brandenburg","Full Time","","","",""
"No","2017","Brandenburg","Part Time","","","",""
"No","2017","Brandenburg","Not Working","","","",""
"No","2017","Mecklenburg-Western Pomerania","Full Time","","","",""
"No","2017","Mecklenburg-Western Pomerania","Part Time","","","",""
"No","2017","Mecklenburg-Western Pomerania","Not Working","","","",""
"No","2017","Saxony","Full Time","","","",""
"No","2017","Saxony","Part Time","","","",""
"No","2017","Saxony","Not Working","","","",""
"No","2017","Saxony-Anhalt","Full Time","","","",""
"No","2017","Saxony-Anhalt","Part Time","","","",""
"No","2017","Saxony-Anhalt","Not Working","","","",""
"No","2017","Thuringia","Full Time","","","",""
"No","2017","Thuringia","Part Time","","","",""
"No","2017","Thuringia","Not Working","","","",""
"Yes, vegetarian","2018","Schleswig-Holstein","Full Time","18","","",""
"Yes, vegetarian","2018","Schleswig-Holstein","Part Time","14","","",""
"Yes, vegetarian","2018","Schleswig-Holstein","Not Working","13","","",""
"Yes, vegetarian","2018","Hamburg","Full Time","15","","",""
"Yes, vegetarian","2018","Hamburg","Part Time","14","","",""
"Yes, vegetarian","2018","Hamburg","Not Working","10","","",""
"Yes, vegetarian","2018","Lower Saxony","Full Time","33","0.0438523809561852","0.030677910557589","0.0570268513547814"
"Yes, vegetarian","2018","Lower Saxony","Part Time","58","0.0847495233980525","0.0656286423037945","0.10387040449231"
"Yes, vegetarian","2018","Lower Saxony","Not Working","30","0.0354327058098092","0.022581823332347","0.0482835882872715"
"Yes, vegetarian","2018","Bremen","Full Time","5","","",""
"Yes, vegetarian","2018","Bremen","Part Time","9","","",""
"Yes, vegetarian","2018","Bremen","Not Working","8","","",""
"Yes, vegetarian","2018","North Rhine-Westphalia","Full Time","93","0.0529520692639072","0.0429665195586531","0.0629376189691613"
"Yes, vegetarian","2018","North Rhine-Westphalia","Part Time","125","0.0871115071469781","0.0736388684494698","0.100584145844486"
"Yes, vegetarian","2018","North Rhine-Westphalia","Not Working","73","0.0347708366608502","0.0263658032403955","0.043175870081305"
"Yes, vegetarian","2018","Hesse","Full Time","46","0.041028080430368","0.0264378395846896","0.0556183212760463"
"Yes, vegetarian","2018","Hesse","Part Time","39","0.0510567016674949","0.0317245617884636","0.0703888415465262"
"Yes, vegetarian","2018","Hesse","Not Working","30","0.0556513496696525","0.035557316189376","0.075745383149929"
"Yes, vegetarian","2018","Rhineland-Palatinate,Saarland","Full Time","16","","",""
"Yes, vegetarian","2018","Rhineland-Palatinate,Saarland","Part Time","25","","",""
"Yes, vegetarian","2018","Rhineland-Palatinate,Saarland","Not Working","25","","",""
"Yes, vegetarian","2018","Baden-Württemberg","Full Time","67","0.0511904324311561","0.0385460800711914","0.0638347847911207"
"Yes, vegetarian","2018","Baden-Württemberg","Part Time","62","0.0674860846228472","0.050768450583005","0.0842037186626895"
"Yes, vegetarian","2018","Baden-Württemberg","Not Working","48","0.0394605927744779","0.0256554530148394","0.0532657325341163"
"Yes, vegetarian","2018","Bavaria","Full Time","72","0.0422448821228448","0.0324589291790994","0.0520308350665902"
"Yes, vegetarian","2018","Bavaria","Part Time","108","0.0737619264764689","0.0590827434063408","0.0884411095465969"
"Yes, vegetarian","2018","Bavaria","Not Working","54","0.0399219688595556","0.0286166948404728","0.0512272428786385"
"Yes, vegetarian","2018","Berlin","Full Time","52","0.143949730852441","0.108514727466813","0.17938473423807"
"Yes, vegetarian","2018","Berlin","Part Time","51","0.144232734740688","0.105373609410159","0.183091860071217"
"Yes, vegetarian","2018","Berlin","Not Working","28","","",""
"Yes, vegetarian","2018","Brandenburg","Full Time","11","","",""
"Yes, vegetarian","2018","Brandenburg","Part Time","12","","",""
"Yes, vegetarian","2018","Brandenburg","Not Working","9","","",""
"Yes, vegetarian","2018","Mecklenburg-Western Pomerania","Full Time","3","","",""
"Yes, vegetarian","2018","Mecklenburg-Western Pomerania","Part Time","6","","",""
"Yes, vegetarian","2018","Mecklenburg-Western Pomerania","Not Working","4","","",""
"Yes, vegetarian","2018","Saxony","Full Time","24","","",""
"Yes, vegetarian","2018","Saxony","Part Time","26","","",""
"Yes, vegetarian","2018","Saxony","Not Working","10","","",""
"Yes, vegetarian","2018","Saxony-Anhalt","Full Time","11","","",""
"Yes, vegetarian","2018","Saxony-Anhalt","Part Time","6","","",""
"Yes, vegetarian","2018","Saxony-Anhalt","Not Working","8","","",""
"Yes, vegetarian","2018","Thuringia","Full Time","13","","",""
"Yes, vegetarian","2018","Thuringia","Part Time","14","","",""
"Yes, vegetarian","2018","Thuringia","Not Working","8","","",""
"Yes, vegan","2018","Schleswig-Holstein","Full Time","","","",""
"Yes, vegan","2018","Schleswig-Holstein","Part Time","3","","",""
"Yes, vegan","2018","Schleswig-Holstein","Not Working","4","","",""
"Yes, vegan","2018","Hamburg","Full Time","2","","",""
"Yes, vegan","2018","Hamburg","Part Time","3","","",""
"Yes, vegan","2018","Hamburg","Not Working","","","",""
"Yes, vegan","2018","Lower Saxony","Full Time","6","","",""
"Yes, vegan","2018","Lower Saxony","Part Time","4","","",""
"Yes, vegan","2018","Lower Saxony","Not Working","6","","",""
"Yes, vegan","2018","Bremen","Full Time","","","",""
"Yes, vegan","2018","Bremen","Part Time","1","","",""
"Yes, vegan","2018","Bremen","Not Working","1","","",""
"Yes, vegan","2018","North Rhine-Westphalia","Full Time","8","","",""
"Yes, vegan","2018","North Rhine-Westphalia","Part Time","15","","",""
"Yes, vegan","2018","North Rhine-Westphalia","Not Working","10","","",""
"Yes, vegan","2018","Hesse","Full Time","3","","",""
"Yes, vegan","2018","Hesse","Part Time","4","","",""
"Yes, vegan","2018","Hesse","Not Working","3","","",""
"Yes, vegan","2018","Rhineland-Palatinate,Saarland","Full Time","4","","",""
"Yes, vegan","2018","Rhineland-Palatinate,Saarland","Part Time","3","","",""
"Yes, vegan","2018","Rhineland-Palatinate,Saarland","Not Working","4","","",""
"Yes, vegan","2018","Baden-Württemberg","Full Time","5","","",""
"Yes, vegan","2018","Baden-Württemberg","Part Time","4","","",""
"Yes, vegan","2018","Baden-Württemberg","Not Working","9","","",""
"Yes, vegan","2018","Bavaria","Full Time","9","","",""
"Yes, vegan","2018","Bavaria","Part Time","9","","",""
"Yes, vegan","2018","Bavaria","Not Working","6","","",""
"Yes, vegan","2018","Berlin","Full Time","8","","",""
"Yes, vegan","2018","Berlin","Part Time","5","","",""
"Yes, vegan","2018","Berlin","Not Working","2","","",""
"Yes, vegan","2018","Brandenburg","Full Time","1","","",""
"Yes, vegan","2018","Brandenburg","Part Time","","","",""
"Yes, vegan","2018","Brandenburg","Not Working","","","",""
"Yes, vegan","2018","Mecklenburg-Western Pomerania","Full Time","","","",""
"Yes, vegan","2018","Mecklenburg-Western Pomerania","Part Time","","","",""
"Yes, vegan","2018","Mecklenburg-Western Pomerania","Not Working","3","","",""
"Yes, vegan","2018","Saxony","Full Time","3","","",""
"Yes, vegan","2018","Saxony","Part Time","3","","",""
"Yes, vegan","2018","Saxony","Not Working","3","","",""
"Yes, vegan","2018","Saxony-Anhalt","Full Time","","","",""
"Yes, vegan","2018","Saxony-Anhalt","Part Time","1","","",""
"Yes, vegan","2018","Saxony-Anhalt","Not Working","2","","",""
"Yes, vegan","2018","Thuringia","Full Time","1","","",""
"Yes, vegan","2018","Thuringia","Part Time","1","","",""
"Yes, vegan","2018","Thuringia","Not Working","1","","",""
"No","2018","Schleswig-Holstein","Full Time","316","0.942484920549185","0.917515818471287","0.967454022627084"
"No","2018","Schleswig-Holstein","Part Time","285","0.920192965927861","0.8896293552008","0.950756576654921"
"No","2018","Schleswig-Holstein","Not Working","277","0.935174789481483","0.907030337996074","0.963319240966892"
"No","2018","Hamburg","Full Time","181","0.853614456704999","0.804377015960858","0.902851897449141"
"No","2018","Hamburg","Part Time","106","0.825940413833871","0.758933615533332","0.89294721213441"
"No","2018","Hamburg","Not Working","158","0.942909927219619","0.907825947397921","0.977993907041317"
"No","2018","Lower Saxony","Full Time","889","0.949905141379132","0.935870193644111","0.963940089114153"
"No","2018","Lower Saxony","Part Time","753","0.912206115076134","0.892777228635869","0.931635001516399"
"No","2018","Lower Saxony","Not Working","759","0.958141164847346","0.944220087526823","0.972062242167868"
"No","2018","Bremen","Full Time","67","0.86293182278443","0.783491974877937","0.942371670690923"
"No","2018","Bremen","Part Time","55","0.893470662840115","0.818469814874183","0.968471510806048"
"No","2018","Bremen","Not Working","82","0.86695301033505","0.797173534850769","0.93673248581933"
"No","2018","North Rhine-Westphalia","Full Time","1831","0.943439523402083","0.933139028459683","0.953740018344482"
"No","2018","North Rhine-Westphalia","Part Time","1543","0.90281685078545","0.888665387617133","0.916968313953766"
"No","2018","North Rhine-Westphalia","Not Working","1742","0.96039137275888","0.951443172867712","0.969339572650048"
"No","2018","Hesse","Full Time","661","0.952971362400932","0.93739951853922","0.968543206262645"
"No","2018","Hesse","Part Time","455","0.945347978849259","0.925384676536725","0.965311281161794"
"No","2018","Hesse","Not Working","467","0.937039805206678","0.915749830750924","0.958329779662432"
"No","2018","Rhineland-Palatinate,Saarland","Full Time","544","0.940008933516007","0.920410659711269","0.959607207320745"
"No","2018","Rhineland-Palatinate,Saarland","Part Time","396","0.900404028263259","0.871900096871114","0.928907959655404"
"No","2018","Rhineland-Palatinate,Saarland","Not Working","471","0.948004136794519","0.92854369921818","0.967464574370857"
"No","2018","Baden-Württemberg","Full Time","1095","0.945457189463647","0.932428451372789","0.958485927554505"
"No","2018","Baden-Württemberg","Part Time","799","0.929290685431317","0.912208078693396","0.946373292169238"
"No","2018","Baden-Württemberg","Not Working","707","0.94544604352901","0.929342075023474","0.961550012034545"
"No","2018","Bavaria","Full Time","1542","0.950010567771326","0.939408461543008","0.960612673999644"
"No","2018","Bavaria","Part Time","1101","0.919013466167115","0.903692301144276","0.934334631189953"
"No","2018","Bavaria","Not Working","1092","0.958457437133277","0.946934719748338","0.969980154518216"
