"ple0182","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"No","2016","Schleswig-Holstein","East Germany","","","",""
"No","2016","Hamburg","West Germany","402","0.945314820975299","0.92369875393591","0.966930888014689"
"No","2016","Hamburg","East Germany","","","",""
"No","2016","Lower Saxony","West Germany","2269","0.950088728111847","0.941327184576084","0.95885027164761"
"No","2016","Lower Saxony","East Germany","","","",""
"No","2016","Bremen","West Germany","165","0.971636203574734","0.947040282503055","0.996232124646414"
"No","2016","Bremen","East Germany","","","",""
"No","2016","North Rhine-Westphalia","West Germany","4785","0.946148957483174","0.939920919060686","0.952376995905663"
"No","2016","North Rhine-Westphalia","East Germany","","","",""
"No","2016","Hesse","West Germany","1508","0.941782861345031","0.930345233207886","0.953220489482176"
"No","2016","Hesse","East Germany","","","",""
"No","2016","Rhineland-Palatinate,Saarland","West Germany","1421","0.938201223616028","0.925942029417453","0.950460417814602"
"No","2016","Rhineland-Palatinate,Saarland","East Germany","","","",""
"No","2016","Baden-Württemberg","West Germany","2666","0.940501487554934","0.931815190772373","0.949187784337494"
"No","2016","Baden-Württemberg","East Germany","","","",""
"No","2016","Bavaria","West Germany","3661","0.939859871467409","0.93238680762445","0.947332935310369"
"No","2016","Bavaria","East Germany","","","",""
"No","2016","Berlin","West Germany","443","0.849485058534308","0.818692137347449","0.880277979721168"
"No","2016","Berlin","East Germany","355","0.909357319002592","0.880900040326894","0.93781459767829"
"No","2016","Brandenburg","West Germany","","","",""
"No","2016","Brandenburg","East Germany","912","0.975942479831496","0.966162684076731","0.985722275586262"
"No","2016","Mecklenburg-Western Pomerania","West Germany","","","",""
"No","2016","Mecklenburg-Western Pomerania","East Germany","510","0.980898364459686","0.969155876543252","0.99264085237612"
"No","2016","Saxony","West Germany","","","",""
"No","2016","Saxony","East Germany","1392","0.953356776419769","0.942528973989227","0.964184578850311"
"No","2016","Saxony-Anhalt","West Germany","","","",""
"No","2016","Saxony-Anhalt","East Germany","804","0.969590202875828","0.957922447947171","0.981257957804486"
"No","2016","Thuringia","West Germany","","","",""
"No","2016","Thuringia","East Germany","858","0.94317589418035","0.928076244647587","0.958275543713114"
"Yes, vegetarian","2017","Schleswig-Holstein","West Germany","","","",""
"Yes, vegetarian","2017","Schleswig-Holstein","East Germany","","","",""
"Yes, vegetarian","2017","Hamburg","West Germany","","","",""
"Yes, vegetarian","2017","Hamburg","East Germany","","","",""
"Yes, vegetarian","2017","Lower Saxony","West Germany","","","",""
"Yes, vegetarian","2017","Lower Saxony","East Germany","","","",""
"Yes, vegetarian","2017","Bremen","West Germany","","","",""
"Yes, vegetarian","2017","Bremen","East Germany","","","",""
"Yes, vegetarian","2017","North Rhine-Westphalia","West Germany","","","",""
"Yes, vegetarian","2017","North Rhine-Westphalia","East Germany","","","",""
"Yes, vegetarian","2017","Hesse","West Germany","","","",""
"Yes, vegetarian","2017","Hesse","East Germany","","","",""
"Yes, vegetarian","2017","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Yes, vegetarian","2017","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Yes, vegetarian","2017","Baden-Württemberg","West Germany","","","",""
"Yes, vegetarian","2017","Baden-Württemberg","East Germany","","","",""
"Yes, vegetarian","2017","Bavaria","West Germany","","","",""
"Yes, vegetarian","2017","Bavaria","East Germany","","","",""
"Yes, vegetarian","2017","Berlin","West Germany","","","",""
"Yes, vegetarian","2017","Berlin","East Germany","","","",""
"Yes, vegetarian","2017","Brandenburg","West Germany","","","",""
"Yes, vegetarian","2017","Brandenburg","East Germany","","","",""
"Yes, vegetarian","2017","Mecklenburg-Western Pomerania","West Germany","","","",""
"Yes, vegetarian","2017","Mecklenburg-Western Pomerania","East Germany","","","",""
"Yes, vegetarian","2017","Saxony","West Germany","","","",""
"Yes, vegetarian","2017","Saxony","East Germany","","","",""
"Yes, vegetarian","2017","Saxony-Anhalt","West Germany","","","",""
"Yes, vegetarian","2017","Saxony-Anhalt","East Germany","","","",""
"Yes, vegetarian","2017","Thuringia","West Germany","","","",""
"Yes, vegetarian","2017","Thuringia","East Germany","","","",""
"Yes, vegan","2017","Schleswig-Holstein","West Germany","","","",""
"Yes, vegan","2017","Schleswig-Holstein","East Germany","","","",""
"Yes, vegan","2017","Hamburg","West Germany","","","",""
"Yes, vegan","2017","Hamburg","East Germany","","","",""
"Yes, vegan","2017","Lower Saxony","West Germany","","","",""
"Yes, vegan","2017","Lower Saxony","East Germany","","","",""
"Yes, vegan","2017","Bremen","West Germany","","","",""
"Yes, vegan","2017","Bremen","East Germany","","","",""
"Yes, vegan","2017","North Rhine-Westphalia","West Germany","","","",""
"Yes, vegan","2017","North Rhine-Westphalia","East Germany","","","",""
"Yes, vegan","2017","Hesse","West Germany","","","",""
"Yes, vegan","2017","Hesse","East Germany","","","",""
"Yes, vegan","2017","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Yes, vegan","2017","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Yes, vegan","2017","Baden-Württemberg","West Germany","","","",""
"Yes, vegan","2017","Baden-Württemberg","East Germany","","","",""
"Yes, vegan","2017","Bavaria","West Germany","","","",""
"Yes, vegan","2017","Bavaria","East Germany","","","",""
"Yes, vegan","2017","Berlin","West Germany","","","",""
"Yes, vegan","2017","Berlin","East Germany","","","",""
"Yes, vegan","2017","Brandenburg","West Germany","","","",""
"Yes, vegan","2017","Brandenburg","East Germany","","","",""
"Yes, vegan","2017","Mecklenburg-Western Pomerania","West Germany","","","",""
"Yes, vegan","2017","Mecklenburg-Western Pomerania","East Germany","","","",""
"Yes, vegan","2017","Saxony","West Germany","","","",""
"Yes, vegan","2017","Saxony","East Germany","","","",""
"Yes, vegan","2017","Saxony-Anhalt","West Germany","","","",""
"Yes, vegan","2017","Saxony-Anhalt","East Germany","","","",""
"Yes, vegan","2017","Thuringia","West Germany","","","",""
"Yes, vegan","2017","Thuringia","East Germany","","","",""
"No","2017","Schleswig-Holstein","West Germany","","","",""
"No","2017","Schleswig-Holstein","East Germany","","","",""
"No","2017","Hamburg","West Germany","","","",""
"No","2017","Hamburg","East Germany","","","",""
"No","2017","Lower Saxony","West Germany","","","",""
"No","2017","Lower Saxony","East Germany","","","",""
"No","2017","Bremen","West Germany","","","",""
"No","2017","Bremen","East Germany","","","",""
"No","2017","North Rhine-Westphalia","West Germany","","","",""
"No","2017","North Rhine-Westphalia","East Germany","","","",""
"No","2017","Hesse","West Germany","","","",""
"No","2017","Hesse","East Germany","","","",""
"No","2017","Rhineland-Palatinate,Saarland","West Germany","","","",""
"No","2017","Rhineland-Palatinate,Saarland","East Germany","","","",""
"No","2017","Baden-Württemberg","West Germany","","","",""
"No","2017","Baden-Württemberg","East Germany","","","",""
"No","2017","Bavaria","West Germany","","","",""
"No","2017","Bavaria","East Germany","","","",""
"No","2017","Berlin","West Germany","","","",""
"No","2017","Berlin","East Germany","","","",""
"No","2017","Brandenburg","West Germany","","","",""
"No","2017","Brandenburg","East Germany","","","",""
"No","2017","Mecklenburg-Western Pomerania","West Germany","","","",""
"No","2017","Mecklenburg-Western Pomerania","East Germany","","","",""
"No","2017","Saxony","West Germany","","","",""
"No","2017","Saxony","East Germany","","","",""
"No","2017","Saxony-Anhalt","West Germany","","","",""
"No","2017","Saxony-Anhalt","East Germany","","","",""
"No","2017","Thuringia","West Germany","","","",""
"No","2017","Thuringia","East Germany","","","",""
"Yes, vegetarian","2018","Schleswig-Holstein","West Germany","45","0.0558897497147452","0.0411264289599539","0.0706530704695365"
"Yes, vegetarian","2018","Schleswig-Holstein","East Germany","","","",""
"Yes, vegetarian","2018","Hamburg","West Germany","39","0.103695354807444","0.076674372317735","0.130716337297153"
"Yes, vegetarian","2018","Hamburg","East Germany","","","",""
"Yes, vegetarian","2018","Lower Saxony","West Germany","121","0.0521259192120264","0.0434781424628162","0.0607736959612365"
"Yes, vegetarian","2018","Lower Saxony","East Germany","","","",""
"Yes, vegetarian","2018","Bremen","West Germany","22","","",""
"Yes, vegetarian","2018","Bremen","East Germany","","","",""
"Yes, vegetarian","2018","North Rhine-Westphalia","West Germany","291","0.055567736868179","0.0494801467515482","0.0616553269848098"
"Yes, vegetarian","2018","North Rhine-Westphalia","East Germany","","","",""
"Yes, vegetarian","2018","Hesse","West Germany","115","0.0485551808494771","0.0383619056696935","0.0587484560292607"
"Yes, vegetarian","2018","Hesse","East Germany","","","",""
"Yes, vegetarian","2018","Rhineland-Palatinate,Saarland","West Germany","66","0.0489769345629717","0.0380111944182866","0.0599426747076568"
"Yes, vegetarian","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Yes, vegetarian","2018","Baden-Württemberg","West Germany","177","0.0517629234973311","0.0435509531586718","0.0599748938359903"
"Yes, vegetarian","2018","Baden-Württemberg","East Germany","","","",""
"Yes, vegetarian","2018","Bavaria","West Germany","234","0.0499763304710644","0.0432178691732547","0.056734791768874"
"Yes, vegetarian","2018","Bavaria","East Germany","","","",""
"Yes, vegetarian","2018","Berlin","West Germany","91","0.131053086722098","0.104207432312265","0.157898741131932"
"Yes, vegetarian","2018","Berlin","East Germany","40","0.116222269830235","0.0845362259548655","0.147908313705605"
"Yes, vegetarian","2018","Brandenburg","West Germany","","","",""
"Yes, vegetarian","2018","Brandenburg","East Germany","32","0.0199005416055474","0.0113921898022825","0.0284088934088123"
"Yes, vegetarian","2018","Mecklenburg-Western Pomerania","West Germany","","","",""
"Yes, vegetarian","2018","Mecklenburg-Western Pomerania","East Germany","13","","",""
"Yes, vegetarian","2018","Saxony","West Germany","","","",""
"Yes, vegetarian","2018","Saxony","East Germany","60","0.0450384118465963","0.0349674248691881","0.0551093988240045"
"Yes, vegetarian","2018","Saxony-Anhalt","West Germany","","","",""
"Yes, vegetarian","2018","Saxony-Anhalt","East Germany","25","","",""
"Yes, vegetarian","2018","Thuringia","West Germany","","","",""
"Yes, vegetarian","2018","Thuringia","East Germany","35","0.0278132279926347","0.0173235381899968","0.0383029177952725"
"Yes, vegan","2018","Schleswig-Holstein","West Germany","7","","",""
"Yes, vegan","2018","Schleswig-Holstein","East Germany","","","",""
"Yes, vegan","2018","Hamburg","West Germany","5","","",""
"Yes, vegan","2018","Hamburg","East Germany","","","",""
"Yes, vegan","2018","Lower Saxony","West Germany","16","","",""
"Yes, vegan","2018","Lower Saxony","East Germany","","","",""
"Yes, vegan","2018","Bremen","West Germany","2","","",""
"Yes, vegan","2018","Bremen","East Germany","","","",""
"Yes, vegan","2018","North Rhine-Westphalia","West Germany","33","0.00578820789217966","0.00377234887034657","0.00780406691401275"
"Yes, vegan","2018","North Rhine-Westphalia","East Germany","","","",""
"Yes, vegan","2018","Hesse","West Germany","10","","",""
"Yes, vegan","2018","Hesse","East Germany","","","",""
"Yes, vegan","2018","Rhineland-Palatinate,Saarland","West Germany","11","","",""
"Yes, vegan","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Yes, vegan","2018","Baden-Württemberg","West Germany","18","","",""
"Yes, vegan","2018","Baden-Württemberg","East Germany","","","",""
"Yes, vegan","2018","Bavaria","West Germany","24","","",""
"Yes, vegan","2018","Bavaria","East Germany","","","",""
"Yes, vegan","2018","Berlin","West Germany","8","","",""
"Yes, vegan","2018","Berlin","East Germany","7","","",""
"Yes, vegan","2018","Brandenburg","West Germany","","","",""
"Yes, vegan","2018","Brandenburg","East Germany","1","","",""
"Yes, vegan","2018","Mecklenburg-Western Pomerania","West Germany","","","",""
"Yes, vegan","2018","Mecklenburg-Western Pomerania","East Germany","3","","",""
"Yes, vegan","2018","Saxony","West Germany","","","",""
"Yes, vegan","2018","Saxony","East Germany","9","","",""
"Yes, vegan","2018","Saxony-Anhalt","West Germany","","","",""
"Yes, vegan","2018","Saxony-Anhalt","East Germany","3","","",""
"Yes, vegan","2018","Thuringia","West Germany","","","",""
"Yes, vegan","2018","Thuringia","East Germany","3","","",""
"No","2018","Schleswig-Holstein","West Germany","878","0.93410730177554","0.918162333993245","0.950052269557835"
"No","2018","Schleswig-Holstein","East Germany","","","",""
"No","2018","Hamburg","West Germany","445","0.883319770429878","0.854865249742158","0.911774291117598"
"No","2018","Hamburg","East Germany","","","",""
"No","2018","Lower Saxony","West Germany","2401","0.942443623116536","0.933382611313977","0.951504634919096"
"No","2018","Lower Saxony","East Germany","","","",""
"No","2018","Bremen","West Germany","204","0.870890747753991","0.827365506323463","0.91441598918452"
"No","2018","Bremen","East Germany","","","",""
"No","2018","North Rhine-Westphalia","West Germany","5116","0.938644055239641","0.932266893497182","0.945021216982101"
"No","2018","North Rhine-Westphalia","East Germany","","","",""
"No","2018","Hesse","West Germany","1583","0.94559492724182","0.934838292482988","0.956351562000652"
"No","2018","Hesse","East Germany","","","",""
"No","2018","Rhineland-Palatinate,Saarland","West Germany","1411","0.933242749812143","0.920560591874793","0.945924907749492"
"No","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"No","2018","Baden-Württemberg","West Germany","2601","0.941120011974197","0.932394601473835","0.949845422474559"
"No","2018","Baden-Württemberg","East Germany","","","",""
"No","2018","Bavaria","West Germany","3735","0.944350257434853","0.937239815941768","0.951460698927938"
"No","2018","Bavaria","East Germany","","","",""
"No","2018","Berlin","West Germany","508","0.861053364520611","0.833536889569747","0.888569839471475"
"No","2018","Berlin","East Germany","346","0.872875279969435","0.839941398528701","0.905809161410169"
"No","2018","Brandenburg","West Germany","","","",""
"No","2018","Brandenburg","East Germany","1002","0.979475964648119","0.970838104171684","0.988113825124555"
"No","2018","Mecklenburg-Western Pomerania","West Germany","","","",""
"No","2018","Mecklenburg-Western Pomerania","East Germany","582","0.969095862350843","0.955225456032474","0.982966268669212"
"No","2018","Saxony","West Germany","","","",""
"No","2018","Saxony","East Germany","1560","0.943230178598172","0.931993055029334","0.95446730216701"
"No","2018","Saxony-Anhalt","West Germany","","","",""
"No","2018","Saxony-Anhalt","East Germany","884","0.977430698296975","0.967791237967596","0.987070158626355"
"No","2018","Thuringia","West Germany","","","",""
"No","2018","Thuringia","East Germany","906","0.968379902532027","0.957217271243737","0.979542533820317"
