"ple0182","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Yes, vegetarian","2018","1-pers.-HH","direct migration background","36","0.0575763366890716","0.0368665768709599","0.0782860965071833"
"Yes, vegetarian","2018","1-pers.-HH","indirect migration background","25","","",""
"Yes, vegetarian","2018","(Married) couple without C. ","no migration background","288","0.0440100283174781","0.0391258002664402","0.048894256368516"
"Yes, vegetarian","2018","(Married) couple without C. ","direct migration background","48","0.0390463263173317","0.0270285494626889","0.0510641031719744"
"Yes, vegetarian","2018","(Married) couple without C. ","indirect migration background","18","","",""
"Yes, vegetarian","2018","Single parent ","no migration background","133","0.0679308090999901","0.0559305468712661","0.0799310713287141"
"Yes, vegetarian","2018","Single parent ","direct migration background","24","","",""
"Yes, vegetarian","2018","Single parent ","indirect migration background","12","","",""
"Yes, vegetarian","2018","Couple + C. LE 16 ","no migration background","188","0.0457891005727824","0.038950541469122","0.0526276596764427"
"Yes, vegetarian","2018","Couple + C. LE 16 ","direct migration background","44","0.039767195703942","0.029624834320911","0.0499095570869731"
"Yes, vegetarian","2018","Couple + C. LE 16 ","indirect migration background","18","","",""
"Yes, vegetarian","2018","Couple + C. GT 16 ","no migration background","108","0.0412072746632292","0.0331138116666279","0.0493007376598305"
"Yes, vegetarian","2018","Couple + C. GT 16 ","direct migration background","14","","",""
"Yes, vegetarian","2018","Couple + C. GT 16 ","indirect migration background","13","","",""
"Yes, vegetarian","2018","Couple + C. LE and GT 16","no migration background","94","0.0473007310094487","0.0361928530955864","0.058408608923311"
"Yes, vegetarian","2018","Couple + C. LE and GT 16","direct migration background","21","","",""
"Yes, vegetarian","2018","Couple + C. LE and GT 16","indirect migration background","10","","",""
"Yes, vegan","2018","1-pers.-HH","no migration background","34","0.0100175940005233","0.00668246025664694","0.0133527277443997"
"Yes, vegan","2018","1-pers.-HH","direct migration background","7","","",""
"Yes, vegan","2018","1-pers.-HH","indirect migration background","5","","",""
"Yes, vegan","2018","(Married) couple without C. ","no migration background","32","0.00599164890430061","0.00415400382402621","0.00782929398457502"
"Yes, vegan","2018","(Married) couple without C. ","direct migration background","3","","",""
"Yes, vegan","2018","(Married) couple without C. ","indirect migration background","3","","",""
"Yes, vegan","2018","Single parent ","no migration background","19","","",""
"Yes, vegan","2018","Single parent ","direct migration background","","","",""
"Yes, vegan","2018","Single parent ","indirect migration background","2","","",""
"Yes, vegan","2018","Couple + C. LE 16 ","no migration background","15","","",""
"Yes, vegan","2018","Couple + C. LE 16 ","direct migration background","5","","",""
"Yes, vegan","2018","Couple + C. LE 16 ","indirect migration background","1","","",""
"Yes, vegan","2018","Couple + C. GT 16 ","no migration background","11","","",""
"Yes, vegan","2018","Couple + C. GT 16 ","direct migration background","1","","",""
"Yes, vegan","2018","Couple + C. GT 16 ","indirect migration background","3","","",""
"Yes, vegan","2018","Couple + C. LE and GT 16","no migration background","5","","",""
"Yes, vegan","2018","Couple + C. LE and GT 16","direct migration background","7","","",""
"Yes, vegan","2018","Couple + C. LE and GT 16","indirect migration background","3","","",""
"No","2018","1-pers.-HH","no migration background","3103","0.909179841656727","0.89955632439887","0.918803358914584"
"No","2018","1-pers.-HH","direct migration background","443","0.926360489783528","0.903139784102613","0.949581195464444"
"No","2018","1-pers.-HH","indirect migration background","183","0.845460238935134","0.796917419011361","0.894003058858907"
"No","2018","(Married) couple without C. ","no migration background","6455","0.949998322778221","0.944808564304894","0.955188081251549"
"No","2018","(Married) couple without C. ","direct migration background","947","0.95504246340162","0.942186772717076","0.967898154086164"
"No","2018","(Married) couple without C. ","indirect migration background","208","0.918137514936152","0.882629476736471","0.953645553135834"
"No","2018","Single parent ","no migration background","1537","0.922690179497529","0.909952845181922","0.935427513813136"
"No","2018","Single parent ","direct migration background","283","0.912256643653989","0.880608769556836","0.943904517751141"
"No","2018","Single parent ","indirect migration background","207","0.941609500405512","0.910695268137562","0.972523732673462"
"No","2018","Couple + C. LE 16 ","no migration background","3386","0.950654334795238","0.94356839950133","0.957740270089146"
"No","2018","Couple + C. LE 16 ","direct migration background","1377","0.95853692999594","0.94818971481859","0.968884145173289"
"No","2018","Couple + C. LE 16 ","indirect migration background","427","0.968606137367709","0.952422481060075","0.984789793675343"
"No","2018","Couple + C. GT 16 ","no migration background","2198","0.952816415733782","0.944182950313188","0.961449881154376"
"No","2018","Couple + C. GT 16 ","direct migration background","456","0.95083448075431","0.931308160238847","0.970360801269772"
"No","2018","Couple + C. GT 16 ","indirect migration background","206","0.938319744617858","0.906673650677534","0.969965838558183"
"No","2018","Couple + C. LE and GT 16","no migration background","1304","0.951187038273073","0.939911953991452","0.962462122554694"
"No","2018","Couple + C. LE and GT 16","direct migration background","476","0.975114337566055","0.961514453795861","0.98871422133625"
"No","2018","Couple + C. LE and GT 16","indirect migration background","269","0.969172020587332","0.948997812274188","0.989346228900476"
