"ple0182","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, vegetarian","2016","Not Working","(1c) basic vocational qualification","49","0.0284895092250462","0.0217502274423777","0.0352287910077148"
"Yes, vegetarian","2016","Not Working","(2b) intermediate general qualification","17","","",""
"Yes, vegetarian","2016","Not Working","(2a) intermediate vocational","50","0.0499365227394081","0.0382040498649137","0.0616689956139024"
"Yes, vegetarian","2016","Not Working","(2c_gen) general maturity certificate","48","0.103858517750409","0.0750567723772218","0.132660263123596"
"Yes, vegetarian","2016","Not Working","(2c_voc) vocational maturity certificate","22","","",""
"Yes, vegetarian","2016","Not Working","(3a) lower tertiary education","19","","",""
"Yes, vegetarian","2016","Not Working","(3b) higher tertiary education","73","0.0987441712699811","0.0799611270752952","0.117527215464667"
"Yes, vegan","2016","Full Time","(0) in school","","","",""
"Yes, vegan","2016","Full Time","(1a) inadequately completed","1","","",""
"Yes, vegan","2016","Full Time","(1b) general elementary school","3","","",""
"Yes, vegan","2016","Full Time","(1c) basic vocational qualification","7","","",""
"Yes, vegan","2016","Full Time","(2b) intermediate general qualification","3","","",""
"Yes, vegan","2016","Full Time","(2a) intermediate vocational","6","","",""
"Yes, vegan","2016","Full Time","(2c_gen) general maturity certificate","1","","",""
"Yes, vegan","2016","Full Time","(2c_voc) vocational maturity certificate","6","","",""
"Yes, vegan","2016","Full Time","(3a) lower tertiary education","11","","",""
"Yes, vegan","2016","Full Time","(3b) higher tertiary education","10","","",""
"Yes, vegan","2016","Part Time","(0) in school","2","","",""
"Yes, vegan","2016","Part Time","(1a) inadequately completed","","","",""
"Yes, vegan","2016","Part Time","(1b) general elementary school","","","",""
"Yes, vegan","2016","Part Time","(1c) basic vocational qualification","7","","",""
"Yes, vegan","2016","Part Time","(2b) intermediate general qualification","1","","",""
"Yes, vegan","2016","Part Time","(2a) intermediate vocational","11","","",""
"Yes, vegan","2016","Part Time","(2c_gen) general maturity certificate","7","","",""
"Yes, vegan","2016","Part Time","(2c_voc) vocational maturity certificate","2","","",""
"Yes, vegan","2016","Part Time","(3a) lower tertiary education","5","","",""
"Yes, vegan","2016","Part Time","(3b) higher tertiary education","5","","",""
"Yes, vegan","2016","Not Working","(0) in school","1","","",""
"Yes, vegan","2016","Not Working","(1a) inadequately completed","","","",""
"Yes, vegan","2016","Not Working","(1b) general elementary school","3","","",""
"Yes, vegan","2016","Not Working","(1c) basic vocational qualification","10","","",""
"Yes, vegan","2016","Not Working","(2b) intermediate general qualification","1","","",""
"Yes, vegan","2016","Not Working","(2a) intermediate vocational","11","","",""
"Yes, vegan","2016","Not Working","(2c_gen) general maturity certificate","4","","",""
"Yes, vegan","2016","Not Working","(2c_voc) vocational maturity certificate","2","","",""
"Yes, vegan","2016","Not Working","(3a) lower tertiary education","1","","",""
"Yes, vegan","2016","Not Working","(3b) higher tertiary education","5","","",""
"No","2016","Full Time","(0) in school","1","","",""
"No","2016","Full Time","(1a) inadequately completed","104","0.997708163960035","0.988561831642241","1.00685449627783"
"No","2016","Full Time","(1b) general elementary school","410","0.99192136203619","0.983329490830008","1.00051323324237"
"No","2016","Full Time","(1c) basic vocational qualification","1565","0.980023090490712","0.973171377849757","0.986874803131668"
"No","2016","Full Time","(2b) intermediate general qualification","218","0.956496953637942","0.929960872094931","0.983033035180953"
"No","2016","Full Time","(2a) intermediate vocational","2281","0.967289408101359","0.960111357127637","0.974467459075081"
"No","2016","Full Time","(2c_gen) general maturity certificate","291","0.918943689932611","0.888463996293031","0.949423383572191"
"No","2016","Full Time","(2c_voc) vocational maturity certificate","1096","0.951358542982503","0.938973949036076","0.963743136928931"
"No","2016","Full Time","(3a) lower tertiary education","773","0.9138288099586","0.894818078363602","0.932839541553599"
"No","2016","Full Time","(3b) higher tertiary education","1723","0.920176137402227","0.907912098291095","0.932440176513359"
"No","2016","Part Time","(0) in school","60","0.897008281455479","0.825805255614843","0.968211307296114"
"No","2016","Part Time","(1a) inadequately completed","131","0.99479863026238","0.982573634334853","1.00702362618991"
"No","2016","Part Time","(1b) general elementary school","502","0.990378295982177","0.981889564647547","0.998867027316808"
"No","2016","Part Time","(1c) basic vocational qualification","1087","0.953368633078132","0.941053236586606","0.965684029569658"
"No","2016","Part Time","(2b) intermediate general qualification","191","0.952529114517009","0.923058724117906","0.981999504916111"
"No","2016","Part Time","(2a) intermediate vocational","1556","0.941385311592342","0.930037291011248","0.952733332173436"
"No","2016","Part Time","(2c_gen) general maturity certificate","456","0.842844059957592","0.811411229352613","0.87427689056257"
"No","2016","Part Time","(2c_voc) vocational maturity certificate","743","0.883514481800261","0.861530100726309","0.905498862874213"
"No","2016","Part Time","(3a) lower tertiary education","416","0.836934231985133","0.803535788443823","0.870332675526444"
"No","2016","Part Time","(3b) higher tertiary education","1077","0.875814546990592","0.85726299756275","0.894366096418433"
"No","2016","Not Working","(0) in school","242","0.944760855863285","0.917151604368741","0.972370107357828"
"No","2016","Not Working","(1a) inadequately completed","236","0.974069952274392","0.95400508454744","0.994134820001343"
"No","2016","Not Working","(1b) general elementary school","985","0.982676488433078","0.974601891131179","0.990751085734976"
"No","2016","Not Working","(1c) basic vocational qualification","2282","0.966268949902055","0.95895568462486","0.97358221517925"
"No","2016","Not Working","(2b) intermediate general qualification","248","0.919243145901127","0.886500620797393","0.951985671004862"
"No","2016","Not Working","(2a) intermediate vocational","1263","0.941908993842867","0.929309212172635","0.9545087755131"
"No","2016","Not Working","(2c_gen) general maturity certificate","379","0.88977057613282","0.860204258062971","0.919336894202669"
"No","2016","Not Working","(2c_voc) vocational maturity certificate","436","0.948217253673439","0.927967691302465","0.968466816044412"
"No","2016","Not Working","(3a) lower tertiary education","508","0.962643524655167","0.946468430284609","0.978818619025725"
"No","2016","Not Working","(3b) higher tertiary education","891","0.896856089216028","0.877706062681701","0.916006115750356"
"Yes, vegetarian","2017","Full Time","(0) in school","","","",""
"Yes, vegetarian","2017","Full Time","(1a) inadequately completed","","","",""
"Yes, vegetarian","2017","Full Time","(1b) general elementary school","","","",""
"Yes, vegetarian","2017","Full Time","(1c) basic vocational qualification","","","",""
"Yes, vegetarian","2017","Full Time","(2b) intermediate general qualification","","","",""
"Yes, vegetarian","2017","Full Time","(2a) intermediate vocational","","","",""
"Yes, vegetarian","2017","Full Time","(2c_gen) general maturity certificate","","","",""
"Yes, vegetarian","2017","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegetarian","2017","Full Time","(3a) lower tertiary education","","","",""
"Yes, vegetarian","2017","Full Time","(3b) higher tertiary education","","","",""
"Yes, vegetarian","2017","Part Time","(0) in school","","","",""
"Yes, vegetarian","2017","Part Time","(1a) inadequately completed","","","",""
"Yes, vegetarian","2017","Part Time","(1b) general elementary school","","","",""
"Yes, vegetarian","2017","Part Time","(1c) basic vocational qualification","","","",""
"Yes, vegetarian","2017","Part Time","(2b) intermediate general qualification","","","",""
"Yes, vegetarian","2017","Part Time","(2a) intermediate vocational","","","",""
"Yes, vegetarian","2017","Part Time","(2c_gen) general maturity certificate","","","",""
"Yes, vegetarian","2017","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegetarian","2017","Part Time","(3a) lower tertiary education","","","",""
"Yes, vegetarian","2017","Part Time","(3b) higher tertiary education","","","",""
"Yes, vegetarian","2017","Not Working","(0) in school","","","",""
"Yes, vegetarian","2017","Not Working","(1a) inadequately completed","","","",""
"Yes, vegetarian","2017","Not Working","(1b) general elementary school","","","",""
"Yes, vegetarian","2017","Not Working","(1c) basic vocational qualification","","","",""
"Yes, vegetarian","2017","Not Working","(2b) intermediate general qualification","","","",""
"Yes, vegetarian","2017","Not Working","(2a) intermediate vocational","","","",""
"Yes, vegetarian","2017","Not Working","(2c_gen) general maturity certificate","","","",""
"Yes, vegetarian","2017","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegetarian","2017","Not Working","(3a) lower tertiary education","","","",""
"Yes, vegetarian","2017","Not Working","(3b) higher tertiary education","","","",""
"Yes, vegan","2017","Full Time","(0) in school","","","",""
"Yes, vegan","2017","Full Time","(1a) inadequately completed","","","",""
"Yes, vegan","2017","Full Time","(1b) general elementary school","","","",""
"Yes, vegan","2017","Full Time","(1c) basic vocational qualification","","","",""
"Yes, vegan","2017","Full Time","(2b) intermediate general qualification","","","",""
"Yes, vegan","2017","Full Time","(2a) intermediate vocational","","","",""
"Yes, vegan","2017","Full Time","(2c_gen) general maturity certificate","","","",""
"Yes, vegan","2017","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegan","2017","Full Time","(3a) lower tertiary education","","","",""
"Yes, vegan","2017","Full Time","(3b) higher tertiary education","","","",""
"Yes, vegan","2017","Part Time","(0) in school","","","",""
"Yes, vegan","2017","Part Time","(1a) inadequately completed","","","",""
"Yes, vegan","2017","Part Time","(1b) general elementary school","","","",""
"Yes, vegan","2017","Part Time","(1c) basic vocational qualification","","","",""
"Yes, vegan","2017","Part Time","(2b) intermediate general qualification","","","",""
"Yes, vegan","2017","Part Time","(2a) intermediate vocational","","","",""
"Yes, vegan","2017","Part Time","(2c_gen) general maturity certificate","","","",""
"Yes, vegan","2017","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegan","2017","Part Time","(3a) lower tertiary education","","","",""
"Yes, vegan","2017","Part Time","(3b) higher tertiary education","","","",""
"Yes, vegan","2017","Not Working","(0) in school","","","",""
"Yes, vegan","2017","Not Working","(1a) inadequately completed","","","",""
"Yes, vegan","2017","Not Working","(1b) general elementary school","","","",""
"Yes, vegan","2017","Not Working","(1c) basic vocational qualification","","","",""
"Yes, vegan","2017","Not Working","(2b) intermediate general qualification","","","",""
"Yes, vegan","2017","Not Working","(2a) intermediate vocational","","","",""
"Yes, vegan","2017","Not Working","(2c_gen) general maturity certificate","","","",""
"Yes, vegan","2017","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegan","2017","Not Working","(3a) lower tertiary education","","","",""
"Yes, vegan","2017","Not Working","(3b) higher tertiary education","","","",""
"No","2017","Full Time","(0) in school","","","",""
"No","2017","Full Time","(1a) inadequately completed","","","",""
"No","2017","Full Time","(1b) general elementary school","","","",""
"No","2017","Full Time","(1c) basic vocational qualification","","","",""
"No","2017","Full Time","(2b) intermediate general qualification","","","",""
"No","2017","Full Time","(2a) intermediate vocational","","","",""
"No","2017","Full Time","(2c_gen) general maturity certificate","","","",""
"No","2017","Full Time","(2c_voc) vocational maturity certificate","","","",""
"No","2017","Full Time","(3a) lower tertiary education","","","",""
"No","2017","Full Time","(3b) higher tertiary education","","","",""
"No","2017","Part Time","(0) in school","","","",""
"No","2017","Part Time","(1a) inadequately completed","","","",""
"No","2017","Part Time","(1b) general elementary school","","","",""
"No","2017","Part Time","(1c) basic vocational qualification","","","",""
"No","2017","Part Time","(2b) intermediate general qualification","","","",""
"No","2017","Part Time","(2a) intermediate vocational","","","",""
"No","2017","Part Time","(2c_gen) general maturity certificate","","","",""
"No","2017","Part Time","(2c_voc) vocational maturity certificate","","","",""
"No","2017","Part Time","(3a) lower tertiary education","","","",""
"No","2017","Part Time","(3b) higher tertiary education","","","",""
"No","2017","Not Working","(0) in school","","","",""
"No","2017","Not Working","(1a) inadequately completed","","","",""
"No","2017","Not Working","(1b) general elementary school","","","",""
"No","2017","Not Working","(1c) basic vocational qualification","","","",""
"No","2017","Not Working","(2b) intermediate general qualification","","","",""
"No","2017","Not Working","(2a) intermediate vocational","","","",""
"No","2017","Not Working","(2c_gen) general maturity certificate","","","",""
"No","2017","Not Working","(2c_voc) vocational maturity certificate","","","",""
"No","2017","Not Working","(3a) lower tertiary education","","","",""
"No","2017","Not Working","(3b) higher tertiary education","","","",""
"Yes, vegetarian","2018","Full Time","(0) in school","","","",""
"Yes, vegetarian","2018","Full Time","(1a) inadequately completed","1","","",""
"Yes, vegetarian","2018","Full Time","(1b) general elementary school","11","","",""
"Yes, vegetarian","2018","Full Time","(1c) basic vocational qualification","26","","",""
"Yes, vegetarian","2018","Full Time","(2b) intermediate general qualification","6","","",""
"Yes, vegetarian","2018","Full Time","(2a) intermediate vocational","70","0.0321677043192435","0.0254191488913237","0.0389162597471633"
"Yes, vegetarian","2018","Full Time","(2c_gen) general maturity certificate","21","","",""
"Yes, vegetarian","2018","Full Time","(2c_voc) vocational maturity certificate","66","0.0502264509799205","0.0378842800018513","0.0625686219579897"
"Yes, vegetarian","2018","Full Time","(3a) lower tertiary education","69","0.066418074811431","0.0507314405373732","0.0821047090854889"
"Yes, vegetarian","2018","Full Time","(3b) higher tertiary education","190","0.092538792958859","0.0799514184554694","0.105126167462249"
"Yes, vegetarian","2018","Part Time","(0) in school","4","","",""
"Yes, vegetarian","2018","Part Time","(1a) inadequately completed","3","","",""
"Yes, vegetarian","2018","Part Time","(1b) general elementary school","9","","",""
"Yes, vegetarian","2018","Part Time","(1c) basic vocational qualification","40","0.030731538203316","0.020532342184047","0.0409307342225849"
"Yes, vegetarian","2018","Part Time","(2b) intermediate general qualification","13","","",""
"Yes, vegetarian","2018","Part Time","(2a) intermediate vocational","90","0.0474864472570311","0.0376285393879729","0.0573443551260893"
"Yes, vegetarian","2018","Part Time","(2c_gen) general maturity certificate","76","0.123893756785583","0.0980231171611879","0.149764396409977"
"Yes, vegetarian","2018","Part Time","(2c_voc) vocational maturity certificate","72","0.0832059760366981","0.0648952518359135","0.101516700237483"
"Yes, vegetarian","2018","Part Time","(3a) lower tertiary education","66","0.157831757829286","0.125550780272136","0.190112735386437"
"Yes, vegetarian","2018","Part Time","(3b) higher tertiary education","163","0.143893470228895","0.124799546088758","0.162987394369031"
"Yes, vegetarian","2018","Not Working","(0) in school","30","0.090285207830237","0.0565355685205998","0.124034847139874"
"Yes, vegetarian","2018","Not Working","(1a) inadequately completed","13","","",""
"Yes, vegetarian","2018","Not Working","(1b) general elementary school","15","","",""
"Yes, vegetarian","2018","Not Working","(1c) basic vocational qualification","52","0.0309849690915412","0.0237931881589959","0.0381767500240864"
"Yes, vegetarian","2018","Not Working","(2b) intermediate general qualification","12","","",""
"Yes, vegetarian","2018","Not Working","(2a) intermediate vocational","48","0.0330494159096403","0.0236278945891122","0.0424709372301684"
"Yes, vegetarian","2018","Not Working","(2c_gen) general maturity certificate","54","0.0922430248388723","0.0663561849465903","0.118129864731154"
"Yes, vegetarian","2018","Not Working","(2c_voc) vocational maturity certificate","31","0.061105662589866","0.0393350473060061","0.0828762778737259"
"Yes, vegetarian","2018","Not Working","(3a) lower tertiary education","20","","",""
"Yes, vegetarian","2018","Not Working","(3b) higher tertiary education","67","0.0640158969615479","0.0489792031686856","0.0790525907544102"
"Yes, vegan","2018","Full Time","(0) in school","","","",""
"Yes, vegan","2018","Full Time","(1a) inadequately completed","","","",""
"Yes, vegan","2018","Full Time","(1b) general elementary school","","","",""
"Yes, vegan","2018","Full Time","(1c) basic vocational qualification","5","","",""
"Yes, vegan","2018","Full Time","(2b) intermediate general qualification","3","","",""
"Yes, vegan","2018","Full Time","(2a) intermediate vocational","7","","",""
"Yes, vegan","2018","Full Time","(2c_gen) general maturity certificate","3","","",""
"Yes, vegan","2018","Full Time","(2c_voc) vocational maturity certificate","11","","",""
"Yes, vegan","2018","Full Time","(3a) lower tertiary education","4","","",""
"Yes, vegan","2018","Full Time","(3b) higher tertiary education","16","","",""
"Yes, vegan","2018","Part Time","(0) in school","","","",""
"Yes, vegan","2018","Part Time","(1a) inadequately completed","1","","",""
"Yes, vegan","2018","Part Time","(1b) general elementary school","1","","",""
"Yes, vegan","2018","Part Time","(1c) basic vocational qualification","7","","",""
"Yes, vegan","2018","Part Time","(2b) intermediate general qualification","1","","",""
"Yes, vegan","2018","Part Time","(2a) intermediate vocational","9","","",""
"Yes, vegan","2018","Part Time","(2c_gen) general maturity certificate","13","","",""
"Yes, vegan","2018","Part Time","(2c_voc) vocational maturity certificate","7","","",""
"Yes, vegan","2018","Part Time","(3a) lower tertiary education","5","","",""
"Yes, vegan","2018","Part Time","(3b) higher tertiary education","9","","",""
"Yes, vegan","2018","Not Working","(0) in school","2","","",""
"Yes, vegan","2018","Not Working","(1a) inadequately completed","3","","",""
"Yes, vegan","2018","Not Working","(1b) general elementary school","7","","",""
"Yes, vegan","2018","Not Working","(1c) basic vocational qualification","6","","",""
"Yes, vegan","2018","Not Working","(2b) intermediate general qualification","4","","",""
"Yes, vegan","2018","Not Working","(2a) intermediate vocational","4","","",""
"Yes, vegan","2018","Not Working","(2c_gen) general maturity certificate","12","","",""
"Yes, vegan","2018","Not Working","(2c_voc) vocational maturity certificate","4","","",""
"Yes, vegan","2018","Not Working","(3a) lower tertiary education","1","","",""
"Yes, vegan","2018","Not Working","(3b) higher tertiary education","8","","",""
"No","2018","Full Time","(0) in school","1","","",""
"No","2018","Full Time","(1a) inadequately completed","103","0.970495895775002","0.937974476559247","1.00301731499076"
"No","2018","Full Time","(1b) general elementary school","417","0.96826857143112","0.951662422190051","0.984874720672189"
"No","2018","Full Time","(1c) basic vocational qualification","1491","0.971537644304173","0.963183422489098","0.979891866119247"
"No","2018","Full Time","(2b) intermediate general qualification","233","0.965414796521461","0.942392822951362","0.98843677009156"
"No","2018","Full Time","(2a) intermediate vocational","2549","0.963539744475655","0.956370962030875","0.970708526920436"
"No","2018","Full Time","(2c_gen) general maturity certificate","343","0.893459484811681","0.861894187305379","0.925024782317982"
"No","2018","Full Time","(2c_voc) vocational maturity certificate","1126","0.938801003286641","0.925256153248553","0.95234585332473"
"No","2018","Full Time","(3a) lower tertiary education","895","0.929561712106403","0.913442124696955","0.945681299515852"
"No","2018","Full Time","(3b) higher tertiary education","1830","0.897534981127829","0.884362344603193","0.910707617652464"
"No","2018","Part Time","(0) in school","64","0.904554122191881","0.834716490796775","0.974391753586987"
"No","2018","Part Time","(1a) inadequately completed","138","0.960180781612604","0.928019985640064","0.992341577585144"
"No","2018","Part Time","(1b) general elementary school","528","0.98507882090282","0.974834244263881","0.995323397541759"
"No","2018","Part Time","(1c) basic vocational qualification","1053","0.96125694632432","0.949852651973716","0.972661240674923"
"No","2018","Part Time","(2b) intermediate general qualification","235","0.968438712539257","0.94672361203668","0.990153813041835"
"No","2018","Part Time","(2a) intermediate vocational","1689","0.949055671317264","0.938863702176778","0.959247640457751"
"No","2018","Part Time","(2c_gen) general maturity certificate","534","0.846812544256505","0.818530596827427","0.875094491685583"
"No","2018","Part Time","(2c_voc) vocational maturity certificate","795","0.898920191510873","0.878936066041726","0.91890431698002"
"No","2018","Part Time","(3a) lower tertiary education","419","0.835918224769937","0.803126661520233","0.868709788019641"
"No","2018","Part Time","(3b) higher tertiary education","1126","0.850524949522344","0.831127768086448","0.869922130958241"
"No","2018","Not Working","(0) in school","245","0.905163016609254","0.870659729446464","0.939666303772044"
"No","2018","Not Working","(1a) inadequately completed","281","0.947338764467619","0.921936756796238","0.972740772139001"
"No","2018","Not Working","(1b) general elementary school","945","0.984336821017505","0.976510697917344","0.992162944117666"
"No","2018","Not Working","(1c) basic vocational qualification","2172","0.965055243857973","0.957433352500767","0.972677135215179"
"No","2018","Not Working","(2b) intermediate general qualification","291","0.919850700581848","0.889477718055753","0.950223683107943"
"No","2018","Not Working","(2a) intermediate vocational","1331","0.9650209036937","0.955337909888923","0.974703897498478"
"No","2018","Not Working","(2c_gen) general maturity certificate","414","0.885342054665239","0.856839414050775","0.913844695279702"
"No","2018","Not Working","(2c_voc) vocational maturity certificate","430","0.932872874132022","0.910128087168943","0.955617661095102"
"No","2018","Not Working","(3a) lower tertiary education","498","0.959183146275216","0.94216019154437","0.976206101006062"
"No","2018","Not Working","(3b) higher tertiary education","943","0.925017261448738","0.908839077486545","0.941195445410931"
