"ple0182","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2016","Part Time","higher vocational","263","0.901892376695778","0.867418207408873","0.936366545982683"
"No","2016","Part Time","higher education","1493","0.8642649710536","0.847906358253239","0.880623583853962"
"No","2016","Not Working","in school","241","0.94473321108647","0.917064804256794","0.972401617916147"
"No","2016","Not Working","inadequately","215","0.983960441062904","0.967245561403463","1.00067532072235"
"No","2016","Not Working","general elemantary","1207","0.970038194785927","0.960560757218204","0.979515632353649"
"No","2016","Not Working","middle vocational","3699","0.952254441170052","0.945531295425956","0.958977586914149"
"No","2016","Not Working","vocational + Abi","357","0.954113645215951","0.932936164743138","0.975291125688764"
"No","2016","Not Working","higher vocational","392","0.95188231964292","0.931115883018591","0.97264875626725"
"No","2016","Not Working","higher education","1399","0.921312324847722","0.907672964972577","0.934951684722866"
"Yes, vegetarian","2017","Full Time","in school","","","",""
"Yes, vegetarian","2017","Full Time","inadequately","","","",""
"Yes, vegetarian","2017","Full Time","general elemantary","","","",""
"Yes, vegetarian","2017","Full Time","middle vocational","","","",""
"Yes, vegetarian","2017","Full Time","vocational + Abi","","","",""
"Yes, vegetarian","2017","Full Time","higher vocational","","","",""
"Yes, vegetarian","2017","Full Time","higher education","","","",""
"Yes, vegetarian","2017","Part Time","in school","","","",""
"Yes, vegetarian","2017","Part Time","inadequately","","","",""
"Yes, vegetarian","2017","Part Time","general elemantary","","","",""
"Yes, vegetarian","2017","Part Time","middle vocational","","","",""
"Yes, vegetarian","2017","Part Time","vocational + Abi","","","",""
"Yes, vegetarian","2017","Part Time","higher vocational","","","",""
"Yes, vegetarian","2017","Part Time","higher education","","","",""
"Yes, vegetarian","2017","Not Working","in school","","","",""
"Yes, vegetarian","2017","Not Working","inadequately","","","",""
"Yes, vegetarian","2017","Not Working","general elemantary","","","",""
"Yes, vegetarian","2017","Not Working","middle vocational","","","",""
"Yes, vegetarian","2017","Not Working","vocational + Abi","","","",""
"Yes, vegetarian","2017","Not Working","higher vocational","","","",""
"Yes, vegetarian","2017","Not Working","higher education","","","",""
"Yes, vegan","2017","Full Time","in school","","","",""
"Yes, vegan","2017","Full Time","inadequately","","","",""
"Yes, vegan","2017","Full Time","general elemantary","","","",""
"Yes, vegan","2017","Full Time","middle vocational","","","",""
"Yes, vegan","2017","Full Time","vocational + Abi","","","",""
"Yes, vegan","2017","Full Time","higher vocational","","","",""
"Yes, vegan","2017","Full Time","higher education","","","",""
"Yes, vegan","2017","Part Time","in school","","","",""
"Yes, vegan","2017","Part Time","inadequately","","","",""
"Yes, vegan","2017","Part Time","general elemantary","","","",""
"Yes, vegan","2017","Part Time","middle vocational","","","",""
"Yes, vegan","2017","Part Time","vocational + Abi","","","",""
"Yes, vegan","2017","Part Time","higher vocational","","","",""
"Yes, vegan","2017","Part Time","higher education","","","",""
"Yes, vegan","2017","Not Working","in school","","","",""
"Yes, vegan","2017","Not Working","inadequately","","","",""
"Yes, vegan","2017","Not Working","general elemantary","","","",""
"Yes, vegan","2017","Not Working","middle vocational","","","",""
"Yes, vegan","2017","Not Working","vocational + Abi","","","",""
"Yes, vegan","2017","Not Working","higher vocational","","","",""
"Yes, vegan","2017","Not Working","higher education","","","",""
"No","2017","Full Time","in school","","","",""
"No","2017","Full Time","inadequately","","","",""
"No","2017","Full Time","general elemantary","","","",""
"No","2017","Full Time","middle vocational","","","",""
"No","2017","Full Time","vocational + Abi","","","",""
"No","2017","Full Time","higher vocational","","","",""
"No","2017","Full Time","higher education","","","",""
"No","2017","Part Time","in school","","","",""
"No","2017","Part Time","inadequately","","","",""
"No","2017","Part Time","general elemantary","","","",""
"No","2017","Part Time","middle vocational","","","",""
"No","2017","Part Time","vocational + Abi","","","",""
"No","2017","Part Time","higher vocational","","","",""
"No","2017","Part Time","higher education","","","",""
"No","2017","Not Working","in school","","","",""
"No","2017","Not Working","inadequately","","","",""
"No","2017","Not Working","general elemantary","","","",""
"No","2017","Not Working","middle vocational","","","",""
"No","2017","Not Working","vocational + Abi","","","",""
"No","2017","Not Working","higher vocational","","","",""
"No","2017","Not Working","higher education","","","",""
"Yes, vegetarian","2018","Full Time","in school","","","",""
"Yes, vegetarian","2018","Full Time","inadequately","1","","",""
"Yes, vegetarian","2018","Full Time","general elemantary","17","","",""
"Yes, vegetarian","2018","Full Time","middle vocational","115","0.0344214074686429","0.0289144062878946","0.0399284086493911"
"Yes, vegetarian","2018","Full Time","vocational + Abi","51","0.0507344808146954","0.0368595169610063","0.0646094446683845"
"Yes, vegetarian","2018","Full Time","higher vocational","24","","",""
"Yes, vegetarian","2018","Full Time","higher education","259","0.0840628098808065","0.0741400398852547","0.0939855798763582"
"Yes, vegetarian","2018","Part Time","in school","4","","",""
"Yes, vegetarian","2018","Part Time","inadequately","1","","",""
"Yes, vegetarian","2018","Part Time","general elemantary","22","","",""
"Yes, vegetarian","2018","Part Time","middle vocational","202","0.0549466180913693","0.0472948697488506","0.0625983664338879"
"Yes, vegetarian","2018","Part Time","vocational + Abi","61","0.0805028400374074","0.0613232578949178","0.0996824221798971"
"Yes, vegetarian","2018","Part Time","higher vocational","21","","",""
"Yes, vegetarian","2018","Part Time","higher education","229","0.148001532635557","0.131542024726547","0.164461040544567"
"Yes, vegetarian","2018","Not Working","in school","30","0.090285207830237","0.0565355685205998","0.124034847139874"
"Yes, vegetarian","2018","Not Working","inadequately","12","","",""
"Yes, vegetarian","2018","Not Working","general elemantary","26","","",""
"Yes, vegetarian","2018","Not Working","middle vocational","152","0.0375887144752446","0.0315955276481579","0.0435819013023313"
"Yes, vegetarian","2018","Not Working","vocational + Abi","23","","",""
"Yes, vegetarian","2018","Not Working","higher vocational","14","","",""
"Yes, vegetarian","2018","Not Working","higher education","87","0.0542078290007975","0.0428879959489714","0.0655276620526237"
"Yes, vegan","2018","Full Time","in school","","","",""
"Yes, vegan","2018","Full Time","inadequately","","","",""
"Yes, vegan","2018","Full Time","general elemantary","3","","",""
"Yes, vegan","2018","Full Time","middle vocational","13","","",""
"Yes, vegan","2018","Full Time","vocational + Abi","10","","",""
"Yes, vegan","2018","Full Time","higher vocational","4","","",""
"Yes, vegan","2018","Full Time","higher education","20","","",""
"Yes, vegan","2018","Part Time","in school","","","",""
"Yes, vegan","2018","Part Time","inadequately","1","","",""
"Yes, vegan","2018","Part Time","general elemantary","2","","",""
"Yes, vegan","2018","Part Time","middle vocational","29","","",""
"Yes, vegan","2018","Part Time","vocational + Abi","7","","",""
"Yes, vegan","2018","Part Time","higher vocational","2","","",""
"Yes, vegan","2018","Part Time","higher education","14","","",""
"Yes, vegan","2018","Not Working","in school","2","","",""
"Yes, vegan","2018","Not Working","inadequately","3","","",""
"Yes, vegan","2018","Not Working","general elemantary","11","","",""
"Yes, vegan","2018","Not Working","middle vocational","22","","",""
"Yes, vegan","2018","Not Working","vocational + Abi","4","","",""
"Yes, vegan","2018","Not Working","higher vocational","","","",""
"Yes, vegan","2018","Not Working","higher education","9","","",""
"No","2018","Full Time","in school","1","","",""
"No","2018","Full Time","inadequately","86","0.966933970667153","0.929360795500902","1.0045071458334"
"No","2018","Full Time","general elemantary","638","0.966483576827833","0.952731723994601","0.980235429661065"
"No","2018","Full Time","middle vocational","4082","0.961784845214075","0.955993708476452","0.967575981951698"
"No","2018","Full Time","vocational + Abi","900","0.936353198862874","0.920918628783563","0.951787768942184"
"No","2018","Full Time","higher vocational","716","0.954391844716838","0.939400305113141","0.969383384320535"
"No","2018","Full Time","higher education","2725","0.907927422418593","0.897588176996096","0.918266667841089"
"No","2018","Part Time","in school","62","0.900432255735481","0.828195043171099","0.972669468299863"
"No","2018","Part Time","inadequately","124","0.95982973141508","0.925544089466482","0.994115373363677"
"No","2018","Part Time","general elemantary","746","0.980028433280169","0.970146813617192","0.989910052943145"
"No","2018","Part Time","middle vocational","3176","0.935685941090709","0.927448733029079","0.94392314915234"
"No","2018","Part Time","vocational + Abi","705","0.898347928330738","0.877045027464762","0.919650829196714"
"No","2018","Part Time","higher vocational","281","0.930896468856642","0.90238549113678","0.959407446576504"
"No","2018","Part Time","higher education","1545","0.846219877151895","0.829499115864608","0.862940638439181"
"No","2018","Not Working","in school","245","0.905163016609254","0.870659729446464","0.939666303772044"
"No","2018","Not Working","inadequately","255","0.946988277110065","0.920262861363543","0.973713692856587"
"No","2018","Not Working","general elemantary","1212","0.972190498240742","0.963071667346686","0.981309329134798"
"No","2018","Not Working","middle vocational","3695","0.957197705703702","0.950819726849433","0.963575684557972"
"No","2018","Not Working","vocational + Abi","353","0.940355969392274","0.916544514720132","0.964167424064415"
"No","2018","Not Working","higher vocational","386","0.959676008981013","0.940398000410292","0.978954017551735"
"No","2018","Not Working","higher education","1441","0.937186601532506","0.925056893749198","0.949316309315813"
