"ple0182","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes, vegetarian","2016","in school","West Germany","22","","",""
"Yes, vegetarian","2016","in school","East Germany","6","","",""
"Yes, vegetarian","2016","inadequately","West Germany","2","","",""
"Yes, vegetarian","2016","inadequately","East Germany","1","","",""
"Yes, vegetarian","2016","general elemantary","West Germany","46","0.0191426181883209","0.0134832558683135","0.0248019805083283"
"Yes, vegetarian","2016","general elemantary","East Germany","10","","",""
"Yes, vegetarian","2016","middle vocational","West Germany","347","0.0446778368025267","0.0402723679624628","0.0490833056425906"
"Yes, vegetarian","2016","middle vocational","East Germany","58","0.0236837808168481","0.017792174532278","0.0295753871014182"
"Yes, vegetarian","2016","vocational + Abi","West Germany","103","0.0590327042455368","0.047984009354024","0.0700813991370496"
"Yes, vegetarian","2016","vocational + Abi","East Germany","22","","",""
"Yes, vegetarian","2016","higher vocational","West Germany","53","0.051610298163401","0.0381578317618324","0.0650627645649695"
"Yes, vegetarian","2016","higher vocational","East Germany","7","","",""
"Yes, vegetarian","2016","higher education","West Germany","387","0.0939140633983314","0.0854352393168263","0.102392887479837"
"Yes, vegetarian","2016","higher education","East Germany","82","0.0519974142250169","0.040140820800026","0.0638540076500078"
"Yes, vegan","2016","in school","West Germany","3","","",""
"Yes, vegan","2016","in school","East Germany","","","",""
"Yes, vegan","2016","inadequately","West Germany","1","","",""
"Yes, vegan","2016","inadequately","East Germany","","","",""
"Yes, vegan","2016","general elemantary","West Germany","10","","",""
"Yes, vegan","2016","general elemantary","East Germany","1","","",""
"Yes, vegan","2016","middle vocational","West Germany","48","0.0067211067889019","0.00497878992651118","0.00846342365129263"
"Yes, vegan","2016","middle vocational","East Germany","16","","",""
"Yes, vegan","2016","vocational + Abi","West Germany","7","","",""
"Yes, vegan","2016","vocational + Abi","East Germany","2","","",""
"Yes, vegan","2016","higher vocational","West Germany","3","","",""
"Yes, vegan","2016","higher vocational","East Germany","1","","",""
"Yes, vegan","2016","higher education","West Germany","28","","",""
"Yes, vegan","2016","higher education","East Germany","9","","",""
"No","2016","in school","West Germany","265","0.938657241527188","0.911039748036237","0.966274735018139"
"No","2016","in school","East Germany","37","0.921393125939132","0.840954135693975","1.00183211618429"
"No","2016","inadequately","West Germany","354","0.989438041907436","0.978833778548036","1.00004230526684"
"No","2016","inadequately","East Germany","44","0.992957167101892","0.968523942701162","1.01739039150262"
"No","2016","general elemantary","West Germany","2196","0.975805472900411","0.969459414102012","0.982151531698811"
"No","2016","general elemantary","East Germany","309","0.962559839691675","0.941760199579034","0.983359479804316"
"No","2016","middle vocational","West Germany","8053","0.948601056408571","0.943892475505387","0.953309637311756"
"No","2016","middle vocational","East Germany","2485","0.971735089509206","0.965313970813075","0.978156208205338"
"No","2016","vocational + Abi","West Germany","1638","0.938927662841423","0.927701903844515","0.95015342183833"
"No","2016","vocational + Abi","East Germany","250","0.873907886716649","0.834602723801209","0.913213049632089"
"No","2016","higher vocational","West Germany","983","0.946553831818182","0.932877448544292","0.960230215092072"
"No","2016","higher vocational","East Germany","357","0.972874159166908","0.95620853447256","0.989539783861256"
"No","2016","higher education","West Germany","4132","0.897754589285747","0.888948433932488","0.906560744639006"
"No","2016","higher education","East Germany","1256","0.93636995801913","0.923334714952009","0.949405201086251"
"Yes, vegetarian","2017","in school","West Germany","","","",""
"Yes, vegetarian","2017","in school","East Germany","","","",""
"Yes, vegetarian","2017","inadequately","West Germany","","","",""
"Yes, vegetarian","2017","inadequately","East Germany","","","",""
"Yes, vegetarian","2017","general elemantary","West Germany","","","",""
"Yes, vegetarian","2017","general elemantary","East Germany","","","",""
"Yes, vegetarian","2017","middle vocational","West Germany","","","",""
"Yes, vegetarian","2017","middle vocational","East Germany","","","",""
"Yes, vegetarian","2017","vocational + Abi","West Germany","","","",""
"Yes, vegetarian","2017","vocational + Abi","East Germany","","","",""
"Yes, vegetarian","2017","higher vocational","West Germany","","","",""
"Yes, vegetarian","2017","higher vocational","East Germany","","","",""
"Yes, vegetarian","2017","higher education","West Germany","","","",""
"Yes, vegetarian","2017","higher education","East Germany","","","",""
"Yes, vegan","2017","in school","West Germany","","","",""
"Yes, vegan","2017","in school","East Germany","","","",""
"Yes, vegan","2017","inadequately","West Germany","","","",""
"Yes, vegan","2017","inadequately","East Germany","","","",""
"Yes, vegan","2017","general elemantary","West Germany","","","",""
"Yes, vegan","2017","general elemantary","East Germany","","","",""
"Yes, vegan","2017","middle vocational","West Germany","","","",""
"Yes, vegan","2017","middle vocational","East Germany","","","",""
"Yes, vegan","2017","vocational + Abi","West Germany","","","",""
"Yes, vegan","2017","vocational + Abi","East Germany","","","",""
"Yes, vegan","2017","higher vocational","West Germany","","","",""
"Yes, vegan","2017","higher vocational","East Germany","","","",""
"Yes, vegan","2017","higher education","West Germany","","","",""
"Yes, vegan","2017","higher education","East Germany","","","",""
"No","2017","in school","West Germany","","","",""
"No","2017","in school","East Germany","","","",""
"No","2017","inadequately","West Germany","","","",""
"No","2017","inadequately","East Germany","","","",""
"No","2017","general elemantary","West Germany","","","",""
"No","2017","general elemantary","East Germany","","","",""
"No","2017","middle vocational","West Germany","","","",""
"No","2017","middle vocational","East Germany","","","",""
"No","2017","vocational + Abi","West Germany","","","",""
"No","2017","vocational + Abi","East Germany","","","",""
"No","2017","higher vocational","West Germany","","","",""
"No","2017","higher vocational","East Germany","","","",""
"No","2017","higher education","West Germany","","","",""
"No","2017","higher education","East Germany","","","",""
