"ple0182","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes, vegan","2017","(2b) intermediate general qualification","East Germany","","","",""
"Yes, vegan","2017","(2a) intermediate vocational","West Germany","","","",""
"Yes, vegan","2017","(2a) intermediate vocational","East Germany","","","",""
"Yes, vegan","2017","(2c_gen) general maturity certificate","West Germany","","","",""
"Yes, vegan","2017","(2c_gen) general maturity certificate","East Germany","","","",""
"Yes, vegan","2017","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Yes, vegan","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Yes, vegan","2017","(3a) lower tertiary education","West Germany","","","",""
"Yes, vegan","2017","(3a) lower tertiary education","East Germany","","","",""
"Yes, vegan","2017","(3b) higher tertiary education","West Germany","","","",""
"Yes, vegan","2017","(3b) higher tertiary education","East Germany","","","",""
"No","2017","(0) in school","West Germany","","","",""
"No","2017","(0) in school","East Germany","","","",""
"No","2017","(1a) inadequately completed","West Germany","","","",""
"No","2017","(1a) inadequately completed","East Germany","","","",""
"No","2017","(1b) general elementary school","West Germany","","","",""
"No","2017","(1b) general elementary school","East Germany","","","",""
"No","2017","(1c) basic vocational qualification","West Germany","","","",""
"No","2017","(1c) basic vocational qualification","East Germany","","","",""
"No","2017","(2b) intermediate general qualification","West Germany","","","",""
"No","2017","(2b) intermediate general qualification","East Germany","","","",""
"No","2017","(2a) intermediate vocational","West Germany","","","",""
"No","2017","(2a) intermediate vocational","East Germany","","","",""
"No","2017","(2c_gen) general maturity certificate","West Germany","","","",""
"No","2017","(2c_gen) general maturity certificate","East Germany","","","",""
"No","2017","(2c_voc) vocational maturity certificate","West Germany","","","",""
"No","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"No","2017","(3a) lower tertiary education","West Germany","","","",""
"No","2017","(3a) lower tertiary education","East Germany","","","",""
"No","2017","(3b) higher tertiary education","West Germany","","","",""
"No","2017","(3b) higher tertiary education","East Germany","","","",""
"Yes, vegetarian","2018","(0) in school","West Germany","28","","",""
"Yes, vegetarian","2018","(0) in school","East Germany","6","","",""
"Yes, vegetarian","2018","(1a) inadequately completed","West Germany","16","","",""
"Yes, vegetarian","2018","(1a) inadequately completed","East Germany","1","","",""
"Yes, vegetarian","2018","(1b) general elementary school","West Germany","30","0.0141343486065672","0.00848123839596695","0.0197874588171675"
"Yes, vegetarian","2018","(1b) general elementary school","East Germany","5","","",""
"Yes, vegetarian","2018","(1c) basic vocational qualification","West Germany","108","0.0312032470821377","0.0258452180763505","0.036561276087925"
"Yes, vegetarian","2018","(1c) basic vocational qualification","East Germany","10","","",""
"Yes, vegetarian","2018","(2b) intermediate general qualification","West Germany","27","","",""
"Yes, vegetarian","2018","(2b) intermediate general qualification","East Germany","4","","",""
"Yes, vegetarian","2018","(2a) intermediate vocational","West Germany","164","0.0428396374737108","0.0363987896441075","0.049280485303314"
"Yes, vegetarian","2018","(2a) intermediate vocational","East Germany","44","0.0210228070276793","0.0147354990807394","0.0273101149746191"
"Yes, vegetarian","2018","(2c_gen) general maturity certificate","West Germany","130","0.102086526995028","0.0854809450130385","0.118692108977018"
"Yes, vegetarian","2018","(2c_gen) general maturity certificate","East Germany","21","","",""
"Yes, vegetarian","2018","(2c_voc) vocational maturity certificate","West Germany","146","0.0628022410280225","0.0525497103562145","0.0730547716998305"
"Yes, vegetarian","2018","(2c_voc) vocational maturity certificate","East Germany","23","","",""
"Yes, vegetarian","2018","(3a) lower tertiary education","West Germany","136","0.0901960231143372","0.0753174697695515","0.105074576459123"
"Yes, vegetarian","2018","(3a) lower tertiary education","East Germany","19","","",""
"Yes, vegetarian","2018","(3b) higher tertiary education","West Germany","359","0.104235974840202","0.0941286016598427","0.114343348020561"
"Yes, vegetarian","2018","(3b) higher tertiary education","East Germany","61","0.0715807183673384","0.0541578283511457","0.0890036083835311"
"Yes, vegan","2018","(0) in school","West Germany","1","","",""
"Yes, vegan","2018","(0) in school","East Germany","1","","",""
"Yes, vegan","2018","(1a) inadequately completed","West Germany","2","","",""
"Yes, vegan","2018","(1a) inadequately completed","East Germany","2","","",""
"Yes, vegan","2018","(1b) general elementary school","West Germany","7","","",""
"Yes, vegan","2018","(1b) general elementary school","East Germany","1","","",""
"Yes, vegan","2018","(1c) basic vocational qualification","West Germany","15","","",""
"Yes, vegan","2018","(1c) basic vocational qualification","East Germany","3","","",""
"Yes, vegan","2018","(2b) intermediate general qualification","West Germany","6","","",""
"Yes, vegan","2018","(2b) intermediate general qualification","East Germany","2","","",""
"Yes, vegan","2018","(2a) intermediate vocational","West Germany","13","","",""
"Yes, vegan","2018","(2a) intermediate vocational","East Germany","7","","",""
"Yes, vegan","2018","(2c_gen) general maturity certificate","West Germany","27","","",""
"Yes, vegan","2018","(2c_gen) general maturity certificate","East Germany","1","","",""
"Yes, vegan","2018","(2c_voc) vocational maturity certificate","West Germany","18","","",""
"Yes, vegan","2018","(2c_voc) vocational maturity certificate","East Germany","4","","",""
"Yes, vegan","2018","(3a) lower tertiary education","West Germany","7","","",""
"Yes, vegan","2018","(3a) lower tertiary education","East Germany","3","","",""
"Yes, vegan","2018","(3b) higher tertiary education","West Germany","31","0.0101409653990597","0.0068269158115751","0.0134550149865443"
"Yes, vegan","2018","(3b) higher tertiary education","East Germany","2","","",""
"No","2018","(0) in school","West Germany","260","0.920809326539789","0.889676321457943","0.951942331621635"
"No","2018","(0) in school","East Germany","50","0.815898173477148","0.71528434093987","0.916512006014426"
"No","2018","(1a) inadequately completed","West Germany","454","0.960785404442253","0.94327427492105","0.978296533963455"
"No","2018","(1a) inadequately completed","East Germany","68","0.898204845694272","0.827870060405805","0.96853963098274"
"No","2018","(1b) general elementary school","West Germany","1638","0.980593161588252","0.9739867974146","0.987199525761904"
"No","2018","(1b) general elementary school","East Germany","252","0.986483211616774","0.972392924439204","1.00057349879435"
"No","2018","(1c) basic vocational qualification","West Germany","3922","0.964722629649545","0.95903752892979","0.9704077303693"
"No","2018","(1c) basic vocational qualification","East Germany","794","0.976553467327776","0.966113511755806","0.986993422899745"
"No","2018","(2b) intermediate general qualification","West Germany","613","0.953680843267912","0.937473430843046","0.969888255692779"
"No","2018","(2b) intermediate general qualification","East Germany","146","0.913164483244139","0.868398358618788","0.95793060786949"
"No","2018","(2a) intermediate vocational","West Germany","3620","0.95320955817488","0.946492168231402","0.959926948118358"
"No","2018","(2a) intermediate vocational","East Germany","1949","0.976731789352248","0.970124820673334","0.983338758031162"
"No","2018","(2c_gen) general maturity certificate","West Germany","1120","0.875314149383706","0.85719477481133","0.893433523956081"
"No","2018","(2c_gen) general maturity certificate","East Germany","171","0.848948120555437","0.798426987884089","0.899469253226785"
"No","2018","(2c_voc) vocational maturity certificate","West Germany","1987","0.924250297200326","0.91306846033601","0.935432134064643"
"No","2018","(2c_voc) vocational maturity certificate","East Germany","364","0.935364008407083","0.910992228493877","0.959735788320289"
"No","2018","(3a) lower tertiary education","West Germany","1281","0.904622993991294","0.889366710493807","0.919879277488782"
"No","2018","(3a) lower tertiary education","East Germany","531","0.960126589332301","0.943818936148034","0.976434242516568"
"No","2018","(3b) higher tertiary education","West Germany","3121","0.885623059760739","0.875095532576999","0.896150586944478"
"No","2018","(3b) higher tertiary education","East Germany","778","0.925321512320404","0.907555327332649","0.943087697308159"
