"ple0182","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes, vegetarian","2016","Schleswig-Holstein","1-pers.-HH","16","","",""
"Yes, vegetarian","2016","Schleswig-Holstein","(Married) couple without C. ","12","","",""
"Yes, vegetarian","2016","Schleswig-Holstein","Single parent ","7","","",""
"Yes, vegetarian","2016","Schleswig-Holstein","Couple + C. LE 16 ","10","","",""
"Yes, vegetarian","2016","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Yes, vegetarian","2016","Schleswig-Holstein","Couple + C. LE and GT 16","3","","",""
"Yes, vegetarian","2016","Hamburg","1-pers.-HH","7","","",""
"Yes, vegetarian","2016","Hamburg","(Married) couple without C. ","1","","",""
"Yes, vegetarian","2016","Hamburg","Single parent ","5","","",""
"Yes, vegetarian","2016","Hamburg","Couple + C. LE 16 ","2","","",""
"Yes, vegetarian","2016","Hamburg","Couple + C. GT 16 ","4","","",""
"Yes, vegetarian","2016","Hamburg","Couple + C. LE and GT 16","2","","",""
"Yes, vegetarian","2016","Lower Saxony","1-pers.-HH","21","","",""
"Yes, vegetarian","2016","Lower Saxony","(Married) couple without C. ","16","","",""
"Yes, vegetarian","2016","Lower Saxony","Single parent ","13","","",""
"Yes, vegetarian","2016","Lower Saxony","Couple + C. LE 16 ","13","","",""
"Yes, vegetarian","2016","Lower Saxony","Couple + C. GT 16 ","12","","",""
"Yes, vegetarian","2016","Lower Saxony","Couple + C. LE and GT 16","7","","",""
"Yes, vegetarian","2016","Bremen","1-pers.-HH","","","",""
"Yes, vegetarian","2016","Bremen","(Married) couple without C. ","3","","",""
"Yes, vegetarian","2016","Bremen","Single parent ","3","","",""
"Yes, vegetarian","2016","Bremen","Couple + C. LE 16 ","3","","",""
"Yes, vegetarian","2016","Bremen","Couple + C. GT 16 ","","","",""
"Yes, vegetarian","2016","Bremen","Couple + C. LE and GT 16","","","",""
"Yes, vegetarian","2016","North Rhine-Westphalia","1-pers.-HH","42","0.0591124803066168","0.0406822308536292","0.0775427297596045"
"Yes, vegetarian","2016","North Rhine-Westphalia","(Married) couple without C. ","50","0.0426772420459609","0.0320665412385209","0.053287942853401"
