"ple0182","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Yes, vegan","2018","16-34 y.","secondary school degree","5","","",""
"Yes, vegan","2018","16-34 y.","college entrance qualification","42","0.0184799222792892","0.0127764672457797","0.0241833773127988"
"Yes, vegan","2018","16-34 y.","Other degree","6","","",""
"Yes, vegan","2018","16-34 y.","no degree/no degree yet","2","","",""
"Yes, vegan","2018","35-65 y.","lower secondary degree","13","","",""
"Yes, vegan","2018","35-65 y.","secondary school degree","23","","",""
"Yes, vegan","2018","35-65 y.","college entrance qualification","30","0.00885410183523155","0.00609830898623845","0.0116098946842247"
"Yes, vegan","2018","35-65 y.","Other degree","7","","",""
"Yes, vegan","2018","35-65 y.","no degree/no degree yet","3","","",""
"Yes, vegan","2018","66 and older","lower secondary degree","7","","",""
"Yes, vegan","2018","66 and older","secondary school degree","3","","",""
"Yes, vegan","2018","66 and older","college entrance qualification","2","","",""
"Yes, vegan","2018","66 and older","Other degree","4","","",""
"Yes, vegan","2018","66 and older","no degree/no degree yet","1","","",""
"No","2018","16-34 y.","lower secondary degree","761","0.967749879874058","0.955383650690052","0.980116109058065"
"No","2018","16-34 y.","secondary school degree","1224","0.947755959417644","0.935594260494414","0.959917658340874"
"No","2018","16-34 y.","college entrance qualification","1843","0.858118018866626","0.843341385751087","0.872894651982164"
"No","2018","16-34 y.","Other degree","456","0.923566762543846","0.900184715609458","0.946948809478233"
"No","2018","16-34 y.","no degree/no degree yet","434","0.91586514396749","0.890927905514141","0.940802382420839"
"No","2018","35-65 y.","lower secondary degree","2615","0.971286632943587","0.964974611621487","0.977598654265687"
"No","2018","35-65 y.","secondary school degree","4520","0.959791061729232","0.954188472634511","0.965393650823954"
"No","2018","35-65 y.","college entrance qualification","4006","0.904740986133925","0.89610482589836","0.91337714636949"
"No","2018","35-65 y.","Other degree","1999","0.942344607142714","0.932377711583042","0.952311502702385"
"No","2018","35-65 y.","no degree/no degree yet","337","0.954182732156175","0.932246312392503","0.976119151919847"
"No","2018","66 and older","lower secondary degree","2200","0.970924392590205","0.963986547488957","0.977862237691453"
"No","2018","66 and older","secondary school degree","1180","0.959308361964321","0.948248885791198","0.970367838137445"
"No","2018","66 and older","college entrance qualification","1021","0.934022705174824","0.919258531420499","0.948786878929149"
"No","2018","66 and older","Other degree","342","0.978566462678713","0.963415625802115","0.993717299555311"
"No","2018","66 and older","no degree/no degree yet","64","0.963751877668338","0.918997444016397","1.00850631132028"
