"ple0182","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2017","Employed","(Married) couple without C. ","","","",""
"No","2017","Employed","Single parent ","","","",""
"No","2017","Employed","Couple + C. LE 16 ","","","",""
"No","2017","Employed","Couple + C. GT 16 ","","","",""
"No","2017","Employed","Couple + C. LE and GT 16","","","",""
"Yes, vegetarian","2018","Not Employed","1-pers.-HH","95","0.051376171788303","0.0411662407258658","0.0615861028507402"
"Yes, vegetarian","2018","Not Employed","(Married) couple without C. ","104","0.0232624300340271","0.0183480300216797","0.0281768300463745"
"Yes, vegetarian","2018","Not Employed","Single parent ","46","0.0658446159162819","0.0468223961273667","0.084866835705197"
"Yes, vegetarian","2018","Not Employed","Couple + C. LE 16 ","23","","",""
"Yes, vegetarian","2018","Not Employed","Couple + C. GT 16 ","42","0.0567484722270042","0.0395970416889078","0.0738999027651005"
"Yes, vegetarian","2018","Not Employed","Couple + C. LE and GT 16","35","0.0519718790915152","0.0328382373007503","0.07110552088228"
"Yes, vegetarian","2018","Employed","1-pers.-HH","254","0.103836053516812","0.0914445380368324","0.116227568996791"
"Yes, vegetarian","2018","Employed","(Married) couple without C. ","250","0.060257364018031","0.0532165266676736","0.0672982013683885"
"Yes, vegetarian","2018","Employed","Single parent ","123","0.0709877309140238","0.0582605537775973","0.0837149080504504"
"Yes, vegetarian","2018","Employed","Couple + C. LE 16 ","227","0.0454234338915663","0.0395004834131679","0.0513463843699647"
"Yes, vegetarian","2018","Employed","Couple + C. GT 16 ","93","0.0385552707316919","0.0307055870153534","0.0464049544480304"
"Yes, vegetarian","2018","Employed","Couple + C. LE and GT 16","90","0.0314300278184109","0.0230669172698376","0.0397931383669842"
"Yes, vegan","2018","Not Employed","1-pers.-HH","15","","",""
"Yes, vegan","2018","Not Employed","(Married) couple without C. ","13","","",""
"Yes, vegan","2018","Not Employed","Single parent ","5","","",""
"Yes, vegan","2018","Not Employed","Couple + C. LE 16 ","2","","",""
"Yes, vegan","2018","Not Employed","Couple + C. GT 16 ","9","","",""
"Yes, vegan","2018","Not Employed","Couple + C. LE and GT 16","8","","",""
"Yes, vegan","2018","Employed","1-pers.-HH","31","0.0152831950495268","0.0102998683972477","0.0202665217018059"
"Yes, vegan","2018","Employed","(Married) couple without C. ","25","","",""
"Yes, vegan","2018","Employed","Single parent ","16","","",""
"Yes, vegan","2018","Employed","Couple + C. LE 16 ","19","","",""
"Yes, vegan","2018","Employed","Couple + C. GT 16 ","6","","",""
"Yes, vegan","2018","Employed","Couple + C. LE and GT 16","7","","",""
"No","2018","Not Employed","1-pers.-HH","1686","0.940267165317611","0.929306747180333","0.951227583454888"
"No","2018","Not Employed","(Married) couple without C. ","3497","0.972680892688839","0.967366269705831","0.977995515671847"
"No","2018","Not Employed","Single parent ","602","0.926773278810818","0.906792470819673","0.946754086801962"
"No","2018","Not Employed","Couple + C. LE 16 ","688","0.973052697651607","0.96116687750908","0.984938517794133"
"No","2018","Not Employed","Couple + C. GT 16 ","648","0.927235616284964","0.90797970912459","0.946491523445339"
"No","2018","Not Employed","Couple + C. LE and GT 16","474","0.938191830667896","0.91743449619966","0.958949165136132"
"No","2018","Employed","1-pers.-HH","2043","0.880880751433661","0.867722258982999","0.894039243884324"
"No","2018","Employed","(Married) couple without C. ","4113","0.932429567438184","0.925002777344873","0.939856357531494"
"No","2018","Employed","Single parent ","1425","0.921165233422259","0.907809818690048","0.934520648154469"
"No","2018","Employed","Couple + C. LE 16 ","4502","0.951326536636284","0.945205800376503","0.957447272896065"
"No","2018","Employed","Couple + C. GT 16 ","2212","0.958810969336244","0.950708723785572","0.966913214886916"
"No","2018","Employed","Couple + C. LE and GT 16","1575","0.966359011591621","0.957716627202454","0.975001395980789"
